;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
56;783.599792;680.322083;110.996742;789.937622;797.961121;126.292618;807.179871;694.568420;118.752808;782.475952;1128.391968;368.940308;766.705994;1054.194336;162.316956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;783.019104;681.883606;114.699013;789.375977;799.906555;129.177704;806.402100;696.735413;122.781319;782.562683;1129.782959;369.188965;765.987000;1056.399658;163.058670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;781.618774;683.708130;118.720154;788.504639;801.776794;131.952042;805.718689;698.140564;126.611748;782.772095;1130.963989;369.661682;765.215515;1058.421387;163.706818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;781.520569;685.440491;122.062103;787.844116;803.813904;134.277634;805.518921;700.431458;129.587906;782.991699;1132.228394;370.285278;764.650269;1060.597656;164.334183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;780.836975;687.606995;125.864105;787.375793;805.968872;137.440125;804.988037;702.345459;133.092178;783.166931;1133.544189;370.581146;764.442871;1062.871094;164.881943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;780.105225;689.515381;129.309219;786.617798;808.037170;139.628067;804.268311;704.456299;137.283264;783.195923;1134.852539;371.065887;764.154663;1064.965820;165.004379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;779.177612;691.783386;133.244186;785.500732;809.965271;142.544449;803.406799;706.366211;140.434357;783.225281;1136.274780;371.750244;763.656799;1067.704102;165.417709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;778.581848;694.017944;136.758514;785.060425;812.450806;145.014633;803.021973;708.869629;143.508316;783.091187;1137.637085;372.528625;763.200562;1070.010986;165.866028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;777.764832;695.800415;139.953781;784.479248;814.579407;147.660904;802.013184;711.078308;147.119461;783.334961;1138.981934;373.141815;762.960327;1072.126831;166.341034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;777.146179;698.213745;142.473663;783.072144;817.064392;150.363251;800.966248;713.482117;150.075439;783.816956;1140.343506;374.131805;761.993591;1074.643311;167.338058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
