;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
42;829.578430;798.705627;97.297577;839.268555;1106.176758;336.622284;798.910522;690.445129;59.647896;;;;826.708374;701.644531;63.552849;793.965088;1015.377014;148.492752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;829.110962;799.801636;99.119698;838.944153;1107.067139;337.235443;798.599915;691.158630;62.622654;;;;826.278748;702.333008;66.710983;793.988464;1016.689819;149.160599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;828.073547;801.167542;101.362381;839.004089;1108.004639;337.511047;797.959778;692.272034;66.289200;;;;826.129333;703.352234;70.201096;794.388367;1018.102905;149.934494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;827.898865;801.915710;104.729126;839.112305;1108.758057;337.617889;797.706482;692.831116;69.026321;;;;825.081177;704.580139;73.021118;794.479309;1019.490112;150.704926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;827.378723;803.123657;107.081665;839.223267;1109.865601;337.664001;797.076416;693.808838;72.296036;;;;824.603577;705.098267;77.026817;794.198608;1021.438721;151.568649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;826.467468;804.859558;110.283554;839.317200;1110.986572;337.982300;796.160278;695.216064;76.315811;;;;823.662109;706.639343;80.832947;793.974487;1022.912292;152.288467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;825.774048;805.991943;113.151100;839.720398;1112.024170;338.390045;795.867920;696.498413;79.573853;;;;824.037842;707.419006;84.531158;793.991943;1024.883667;153.402252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;825.125854;807.774963;116.052956;839.972839;1113.312378;338.640076;795.357666;697.575500;82.803787;;;;823.238403;708.954895;88.256409;793.392273;1026.550293;154.489777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;824.301025;809.330383;119.413719;840.280212;1114.823242;339.102264;794.751526;698.996765;86.631172;;;;822.185242;710.243347;92.117249;793.059998;1028.577271;155.649765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;823.306091;811.078064;122.556511;840.690552;1116.157227;339.875854;793.374512;700.971191;90.625496;;;;821.633301;711.996155;96.424995;792.360657;1030.819580;157.089035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;822.499878;813.085938;126.205696;840.870972;1117.732788;340.230011;793.064575;702.276611;94.647041;;;;820.844788;713.188232;100.722954;792.366211;1032.724854;158.172226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;821.404419;814.967346;129.298218;841.073120;1119.031616;340.502197;792.257568;704.017883;98.711151;;;;819.653259;715.377441;104.791214;792.752258;1035.256348;159.247604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;820.070251;817.220581;132.554413;841.375122;1120.833008;340.508087;791.559753;705.970581;102.588509;;;;819.512390;716.854492;109.035568;792.348389;1037.845093;160.413956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;818.710022;819.230957;136.148239;841.967834;1122.473022;341.449951;790.808838;708.252502;106.388336;;;;818.297668;719.544800;112.903366;791.714966;1040.094849;161.476028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
