Präzision01158;;;;;;;;;;;;;;;
Date:;2025/04/28;;;;;;;;;;;;;;
Time:;14:05:10;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
104;689.083557;928.574097;213.829819;657.722168;824.407959;179.941574;760.914917;1168.688843;264.058563;853.113464;1170.579590;431.533997;687.027649;831.000610;182.651520
105;687.961731;931.599792;213.750427;656.516418;827.622925;179.288223;760.975098;1171.468872;264.325134;853.645691;1171.637573;431.724823;685.393372;833.451477;182.230789
106;687.041626;934.147705;214.289047;654.633179;830.432556;179.896973;761.157837;1173.599365;264.453278;854.012756;1172.645996;431.903534;684.918335;836.014160;181.826065
107;686.748535;936.580200;215.060074;653.787354;833.074280;179.804672;761.666199;1175.859863;264.438416;854.453369;1173.580078;432.161835;683.228760;838.553406;181.511978
108;686.250244;939.297791;214.938583;652.916992;836.036804;179.749985;762.379700;1178.071289;265.023468;854.880432;1174.515015;432.450073;682.040833;841.333984;181.931732
109;685.556458;941.767761;214.453903;651.554382;838.893311;179.374969;762.696289;1179.924927;265.639038;855.761414;1175.578125;432.392120;680.402100;844.094849;181.933624
110;684.823303;944.249695;214.719391;650.742554;841.258850;179.030441;763.095032;1182.127319;266.336670;856.263062;1176.614014;432.389679;679.881653;846.506775;181.935730
111;684.605164;946.552917;215.031311;649.068481;843.955627;179.612381;763.493652;1184.236328;266.261719;856.066162;1177.852295;433.018005;679.484924;848.873657;181.372147
112;683.951660;948.633789;214.959610;648.467163;846.121033;178.823929;763.886841;1186.379761;266.717255;856.266174;1178.624756;433.347565;678.365967;851.229919;181.006546
113;683.554077;950.859802;214.959320;647.552429;848.623535;179.019165;764.571594;1187.855225;267.165161;856.606873;1179.534790;433.591461;677.959778;853.627686;180.762283
114;683.679321;952.890564;214.852829;647.126221;850.918335;178.314285;765.722107;1189.714355;266.935913;856.839905;1180.478027;433.944824;677.145630;855.510132;180.423294
115;683.010925;954.979431;215.087219;646.372864;853.310974;178.289246;766.045227;1191.306519;266.830048;857.369751;1181.297974;434.090912;676.088745;858.032654;179.929718
116;682.661804;957.072632;214.927078;646.353699;855.692078;177.146973;766.205200;1192.995972;267.094696;857.839355;1181.956543;434.081116;675.662354;859.962341;179.680389
117;682.075806;959.116638;214.837906;645.590942;857.750000;176.998642;766.943542;1194.563599;266.964600;858.162842;1182.891113;433.967255;675.131958;862.115173;179.735229
118;682.023865;961.298645;214.539185;645.865540;859.987732;175.908737;767.771790;1196.178467;267.128845;858.547302;1183.689453;434.045013;674.053162;864.648621;179.002884
119;681.884094;962.677307;214.465088;645.321472;861.875610;175.972778;768.109985;1197.709229;267.324829;858.920410;1184.377319;434.096191;673.185364;866.200378;178.653244
120;681.827393;964.468811;214.366440;644.368652;863.619568;175.972290;768.860718;1198.817749;267.772705;859.402283;1185.195923;433.842041;673.676331;867.463379;179.023621
121;681.577759;965.917358;214.179733;643.680054;865.186829;175.921722;769.159485;1200.152466;267.918579;859.800232;1185.728149;433.967255;673.673950;868.778809;178.909241
122;681.464600;967.344727;214.198441;643.311462;866.747620;175.860489;769.636902;1201.521362;268.045135;859.759155;1186.565308;434.336548;673.102539;870.925781;178.546066
123;681.481384;968.949646;213.902924;643.583618;868.391846;174.820511;769.884949;1202.527588;268.182678;859.905090;1187.255371;434.438904;672.990906;872.286255;177.910370
124;681.777466;970.196472;213.597046;643.155518;869.789673;174.730316;770.208740;1203.668701;268.380890;860.152344;1187.940796;434.714508;672.837402;873.396057;177.757599
125;681.775391;971.267456;213.488968;643.109924;871.325195;174.392014;770.700439;1204.739014;268.640198;860.537964;1188.369873;434.746246;672.837952;875.012085;177.257355
126;681.808594;972.681702;213.408279;643.275146;872.697083;173.687744;771.413696;1205.872437;268.309845;860.892151;1188.881714;434.663452;672.837036;876.246094;176.426407
