;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
136;743.463562;912.432129;231.841583;;;;;;;716.888489;797.607422;219.319504;745.551636;809.654663;223.425247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.732788;1199.721313;389.322388;;;;;;;;;;;;;;;;;;;;;;;;;723.849976;1179.146729;217.270554;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;740.596130;914.904480;231.795853;;;;;;;713.258301;800.659546;218.866211;742.427429;812.483459;222.436874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.005920;1202.157227;389.776672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;737.711853;918.040161;232.098389;;;;;;;710.276978;803.559631;217.550751;738.638000;815.419556;222.312469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.056885;1204.432983;390.274811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;735.184509;920.545044;231.634857;;;;;;;706.403076;806.283936;216.851776;735.395935;817.979370;221.055344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.919067;1206.610352;390.851868;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.058411;1187.948486;219.111557;;;;;;;;;;;;;;;;;;;;;;;;
140;732.158386;923.000549;231.252289;;;;;;;702.924377;809.377686;215.733612;732.030884;820.865479;220.016495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.050354;1208.746216;391.157196;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.846863;1190.692261;219.236374;;;;;;;;;;;;;;;;;;;;;;;;
141;729.355591;925.908630;230.237198;;;;;;;699.413452;812.307495;214.135590;728.201477;823.376770;218.963608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.448975;1210.700684;391.478027;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.496887;1193.810669;219.032196;;;;;;;;;;;;;;;;;;;;;;;;
142;726.730774;928.219421;229.623444;;;;;;;696.242371;815.151794;211.867340;724.996826;825.992126;217.581848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.671326;1212.786011;391.857086;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.956970;1196.749512;219.571350;;;;;;;;;;;;;;;;;;;;;;;;
143;723.713989;930.871826;229.166809;;;;;;;692.336182;817.859802;210.353806;721.510925;828.774963;215.307083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.364136;1214.685669;392.759399;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.966003;1199.346924;220.441666;;;;;;;;;;;;;;;;;;;;;;;;
144;721.156433;933.122253;228.289108;;;;;;;688.678528;820.739136;208.539780;718.072937;831.090942;213.670532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.178406;1216.368896;393.349182;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.693054;1201.706177;221.003952;;;;;;;;;;;;;;;;;;;;;;;;
145;718.428650;935.617493;226.903107;;;;;;;685.398865;823.577454;206.297623;714.477173;834.213074;211.540451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.383606;1218.143555;393.749359;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.816467;1204.323120;221.009537;;;;;;;;;;;;;;;;;;;;;;;;
146;715.568726;937.914917;224.992340;;;;;;;682.208374;826.288452;203.786926;711.514526;836.101257;209.442184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.997986;1219.958984;393.914490;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.729126;1207.059204;221.142380;;;;;;;;;;;;;;;;;;;;;;;;
147;712.769226;940.379761;224.230728;;;;;;;679.095886;829.114624;201.125443;708.185364;838.905457;206.744949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.095825;1221.569092;393.997162;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.778320;1209.407715;221.262131;;;;;;;;;;;;;;;;;;;;;;;;
148;710.063171;942.525391;222.772202;;;;;;;675.946411;831.827515;198.143768;704.840576;841.314636;204.604233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.871155;1211.777832;221.656647;;;;;;;;;;;;;;;;;;;;;;;;
149;707.484070;944.772339;221.280548;;;;;;;673.024597;834.359375;195.368668;701.981506;843.983765;202.007019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.871033;1214.248169;222.058762;;;;;;;;;;;;;;;;;;;;;;;;
150;705.142761;946.943542;219.942383;;;;;;;670.464172;837.098999;192.119141;698.872070;846.296692;199.257492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.614258;1216.005737;222.575745;760.313782;1226.179199;394.790039;;;;;;;;;;;;;;;;;;;;;
151;702.786316;948.922546;218.265289;;;;;;;667.534241;839.643738;189.600616;696.209656;848.818726;196.597961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.639832;1218.312134;222.673904;760.807556;1227.507324;394.904053;;;;;;;;;;;;;;;;;;;;;
152;700.281067;951.195862;216.517685;;;;;;;664.417114;842.086121;186.785645;693.307129;850.913635;194.323441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.013062;1220.370361;222.399185;761.079895;1228.766602;394.894196;;;;;;;;;;;;;;;;;;;;;
153;697.808228;953.110168;215.219589;;;;;;;661.939697;844.837402;183.436829;690.338379;853.592834;191.639954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.325562;1222.314087;222.583099;761.453613;1230.190186;394.665771;;;;;;;;;;;;;;;;;;;;;
154;695.645691;955.545532;213.042450;;;;;;;659.395813;847.221069;180.938354;687.778931;855.532593;189.281937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.156860;1224.136719;222.919815;761.326111;1231.174683;395.194580;;;;;;;;;;;;;;;;;;;;;
155;693.638855;957.364197;211.509705;;;;;;;656.447998;849.718872;178.826202;685.379150;857.870972;187.233322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.922241;1225.919312;223.407776;761.295349;1232.441040;395.304077;;;;;;;;;;;;;;;;;;;;;
156;691.717712;959.210144;210.232376;;;;;;;653.893494;852.026062;176.370956;682.888306;859.870178;184.942215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.903748;1227.457520;223.873260;761.487061;1233.298706;395.788391;;;;;;;;;;;;;;;;;;;;;
157;689.554504;961.347656;208.424805;;;;;;;652.102539;854.458496;173.587112;680.258911;861.961609;182.755035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.251709;1229.281128;223.926926;761.794312;1234.425171;395.679871;;;;;;;;;;;;;;;;;;;;;
158;688.010559;962.903687;207.134384;;;;;;;650.220032;857.123352;170.572952;678.243591;863.971680;181.171997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.675415;1230.767944;223.546722;762.234131;1235.504761;395.505890;;;;;;;;;;;;;;;;;;;;;
159;686.835999;965.055908;205.106873;;;;;;;647.764160;859.168335;168.491425;676.214355;866.142273;178.945450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.764709;1232.642212;223.539856;762.361511;1236.560669;395.694305;;;;;;;;;;;;;;;;;;;;;
160;685.448853;966.695740;204.003632;;;;;;;645.925842;861.276367;166.738525;674.756592;868.008240;177.370316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.722900;1233.842285;223.412720;762.353577;1237.455200;395.814819;;;;;;;;;;;;;;;;;;;;;
161;684.430908;968.313721;202.540710;;;;;;;644.072693;863.346497;165.256622;672.898560;869.620544;175.618912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.953369;1235.178223;223.683594;762.444458;1238.349243;395.958008;;;;;;;;;;;;;;;;;;;;;
162;683.216187;970.118286;201.101273;;;;;;;642.735657;865.379822;163.317337;671.491333;871.450867;173.792557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.149780;1236.723145;223.924545;762.444763;1239.501831;396.280365;;;;;;;;;;;;;;;;;;;;;
163;682.424927;971.715637;199.438248;;;;;;;642.081482;867.426819;160.624435;670.411987;873.198608;171.955475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.467468;1237.885254;223.803604;762.564697;1240.578125;395.975372;;;;;;;;;;;;;;;;;;;;;
164;681.756104;972.862244;198.272552;;;;;;;640.083984;868.888367;159.942764;669.140259;875.156433;169.402191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.709045;1239.304810;223.891510;762.754028;1241.614868;395.755432;;;;;;;;;;;;;;;;;;;;;
165;681.327148;974.533752;196.897202;;;;;;;639.299194;870.388733;158.312988;668.941406;876.814697;167.502563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.584961;1240.568726;224.139099;762.913757;1242.389038;395.890076;;;;;;;;;;;;;;;;;;;;;
166;680.865845;975.873169;195.576492;;;;;;;638.996643;872.009888;156.189285;667.894409;878.345276;165.574524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.809387;1241.601074;223.793518;762.787354;1243.207031;396.238129;;;;;;;;;;;;;;;;;;;;;
167;680.374146;976.864868;194.373749;;;;;;;638.587952;873.670898;154.146805;667.159790;879.674622;164.251785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.388916;1242.815918;223.487259;762.861511;1243.863647;396.532776;;;;;;;;;;;;;;;;;;;;;
168;680.270081;978.256775;193.056366;;;;;;;638.341064;875.130432;152.688629;666.659485;881.125244;162.844620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.908813;1243.995361;223.448578;762.963196;1244.529541;396.441345;;;;;;;;;;;;;;;;;;;;;
169;680.013733;979.399414;192.229233;;;;;;;638.707642;876.505310;150.765274;666.650085;882.771118;160.404144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.222107;1244.887695;223.413818;763.087952;1245.179443;396.520508;;;;;;;;;;;;;;;;;;;;;
170;679.731445;980.462097;191.093811;;;;;;;638.558777;877.784973;149.102600;666.766052;883.755127;158.949921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.345825;1245.487305;223.367111;763.245972;1245.758423;396.558441;;;;;;;;;;;;;;;;;;;;;
171;679.716675;981.339600;189.912064;;;;;;;638.678772;878.875305;147.668076;666.478577;884.713928;157.658722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.430054;1246.278442;223.616226;763.427307;1246.426392;396.595551;;;;;;;;;;;;;;;;;;;;;
172;679.535522;982.216675;189.069305;;;;;;;638.579651;879.698547;146.253220;666.517151;885.627930;156.799133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.425964;1247.101929;223.803513;763.723572;1247.208252;396.314758;;;;;;;;;;;;;;;;;;;;;
173;679.633972;983.385254;187.798538;;;;;;;639.295959;880.961670;144.240463;666.869873;887.014404;154.813675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.573364;1247.890747;223.907928;764.033936;1247.891968;396.026062;;;;;;;;;;;;;;;;;;;;;
174;679.703674;984.240417;186.563599;;;;;;;639.171326;881.847290;143.307312;667.201782;887.952820;153.529327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.682861;1248.438721;223.952484;764.169495;1248.525635;395.951477;;;;;;;;;;;;;;;;;;;;;
175;679.882751;985.023438;185.810410;;;;;;;639.504456;882.862061;142.023041;667.265137;888.501892;152.607864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.907288;1248.937134;223.962662;764.236572;1249.105225;395.987640;;;;;;;;;;;;;;;;;;;;;
176;680.155273;985.617004;184.810410;;;;;;;638.587708;883.278870;142.324249;667.399414;888.934753;151.726044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.132751;1249.453613;223.921738;764.257324;1249.597290;395.984894;;;;;;;;;;;;;;;;;;;;;
177;680.493896;986.340515;183.629028;;;;;;;638.647583;883.856384;141.183517;667.782959;890.055969;149.920212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.380981;1250.183228;223.606491;764.524475;1250.277222;395.583069;;;;;;;;;;;;;;;;;;;;;
178;680.884460;987.094727;182.324265;;;;;;;639.420959;884.738708;139.633194;667.973633;891.134399;148.263641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.865295;1250.851440;222.965515;764.704285;1250.911377;395.359711;;;;;;;;;;;;;;;;;;;;;
179;681.125122;987.583984;181.800949;;;;;;;640.129761;885.747925;138.118347;668.064270;891.828918;147.485428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.225281;1251.388550;222.669708;764.818054;1251.436157;395.377106;;;;;;;;;;;;;;;;;;;;;
180;681.375000;988.256775;181.134918;;;;;;;640.301697;886.305481;136.861481;668.611755;892.026123;147.233734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.443420;1251.873413;222.276779;764.898254;1251.985352;395.166107;;;;;;;;;;;;;;;;;;;;;
181;681.788574;989.051025;179.690033;;;;;;;640.355347;886.777039;136.113571;669.359436;892.381897;146.133209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.658081;1252.372559;221.984039;765.012695;1252.447998;394.909485;;;;;;;;;;;;;;;;;;;;;
182;682.332520;989.518066;178.611313;;;;;;;640.460327;887.251404;135.588501;669.941223;892.972290;144.828018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.929749;1252.685913;221.833984;765.432251;1252.869995;394.621307;;;;;;;;;;;;;;;;;;;;;
183;682.810669;989.848267;177.741943;;;;;;;640.570984;887.690369;134.996338;669.693054;893.518921;143.911316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.225647;1252.961304;221.717041;765.611206;1253.278076;394.388092;;;;;;;;;;;;;;;;;;;;;
184;683.279358;990.202148;176.928940;;;;;;;640.647461;888.009338;134.392181;669.608765;893.961548;142.989288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.694641;1253.174072;221.550262;765.760376;1253.564819;394.305145;;;;;;;;;;;;;;;;;;;;;
185;683.743164;990.397949;176.098160;;;;;;;641.166626;888.551636;132.773666;669.667419;894.546143;141.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.152588;1253.249512;221.446884;765.923889;1253.867798;394.217285;;;;;;;;;;;;;;;;;;;;;
186;683.883850;990.809387;175.105331;;;;;;;641.671570;889.256409;131.742783;670.213745;895.178345;140.692322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.596069;1253.437988;221.249771;766.072083;1254.148804;394.073792;;;;;;;;;;;;;;;;;;;;;
187;684.188049;991.352844;174.251663;;;;;;;641.723938;889.849243;131.047165;670.369995;895.674133;140.042496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.297791;1253.610474;220.613968;766.111572;1254.423340;393.854553;;;;;;;;;;;;;;;;;;;;;
188;684.558655;991.794800;173.792603;;;;;;;641.450012;890.315735;130.568954;670.373779;896.117920;139.622772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.719299;1253.774536;220.272842;766.169495;1254.570435;393.766418;;;;;;;;;;;;;;;;;;;;;
189;684.795166;992.106018;173.226624;;;;;;;640.919678;890.529114;130.433762;670.088440;896.345459;139.018066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.028259;1253.813477;220.169647;766.256958;1254.624146;393.570587;;;;;;;;;;;;;;;;;;;;;
190;684.872803;992.361206;172.480942;;;;;;;640.438477;890.999878;130.375183;669.984924;896.503967;138.464600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.343140;1253.937988;220.083649;766.465027;1254.738037;393.357086;;;;;;;;;;;;;;;;;;;;;
191;685.057312;992.772888;171.633057;;;;;;;640.505798;891.472900;129.530396;669.696777;896.942017;137.502686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.778870;1254.086670;219.834412;766.679138;1254.852661;393.087433;;;;;;;;;;;;;;;;;;;;;
192;685.241821;993.226257;170.723053;;;;;;;640.726685;891.948059;128.299515;669.258301;897.372742;136.677841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.189453;1254.236572;219.554977;766.772339;1254.914795;392.881592;;;;;;;;;;;;;;;;;;;;;
193;685.349121;993.647461;169.596466;;;;;;;640.414124;892.401306;128.031433;669.288879;897.624268;136.186981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.748962;1254.375610;219.378479;766.908203;1255.031250;392.627319;;;;;;;;;;;;;;;;;;;;;
194;685.390320;993.814819;168.908707;;;;;;;639.526978;892.463928;127.957344;669.432861;897.776550;135.571442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.313293;1254.615601;218.780472;766.964600;1255.116821;392.377625;;;;;;;;;;;;;;;;;;;;;
195;685.423035;993.938232;168.436844;;;;;;;639.469299;892.935608;126.701775;669.809021;898.091980;134.530807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.706116;1254.697754;218.407349;767.091064;1255.099976;392.188812;;;;;;;;;;;;;;;;;;;;;
196;685.492859;994.030396;168.029297;;;;;;;639.583374;893.388062;125.725334;669.287964;898.387390;133.624420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.149536;1254.859497;218.069580;767.100342;1255.127563;392.024567;;;;;;;;;;;;;;;;;;;;;
197;685.585632;994.184265;167.575119;;;;;;;639.601685;893.754150;124.998169;668.799683;898.724976;132.867371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.424255;1254.914063;217.877518;767.142212;1255.012573;391.970795;;;;;;;;;;;;;;;;;;;;;
198;685.620239;994.373413;166.973923;;;;;;;639.687683;894.042786;123.884415;668.404358;899.001709;132.078445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.585999;1254.866333;217.686798;767.327637;1254.925903;391.621948;;;;;;;;;;;;;;;;;;;;;
199;685.419434;994.648254;166.065826;;;;;;;639.691223;894.226074;122.934631;668.363220;899.113892;131.632202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.771057;1254.819824;217.491226;767.416504;1254.944702;391.186737;;;;;;;;;;;;;;;;;;;;;
200;685.128601;994.748474;165.341919;;;;;;;639.703003;894.534546;121.848076;668.442993;899.153198;131.126862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.961060;1254.840454;217.289429;767.573975;1254.821777;391.004456;;;;;;;;;;;;;;;;;;;;;
201;684.916016;994.878845;164.985260;;;;;;;639.827148;894.749634;120.791496;668.521667;899.266296;130.498917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.153809;1254.822754;217.090622;767.594177;1254.805908;390.909210;;;;;;;;;;;;;;;;;;;;;
202;684.955750;994.952515;164.296188;;;;;;;639.925110;894.763123;119.785973;668.860779;899.675842;129.458298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.551575;1254.938599;216.603790;767.534912;1254.727905;390.822510;;;;;;;;;;;;;;;;;;;;;
203;684.959229;994.791992;163.435989;;;;;;;639.963989;894.849243;119.180565;669.089844;899.661560;128.525131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.718689;1254.832153;216.374146;767.466003;1254.630127;390.701202;;;;;;;;;;;;;;;;;;;;;
204;685.018555;994.733154;163.053833;;;;;;;640.325012;894.802368;118.199356;669.232605;899.565430;127.540764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.756287;1254.766724;216.357101;767.445374;1254.620117;390.570129;;;;;;;;;;;;;;;;;;;;;
205;685.036743;994.755798;162.545670;;;;;;;640.733521;894.829773;117.271034;669.298584;899.676392;126.786484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.884827;1254.832520;216.038574;767.440735;1254.561157;390.423065;;;;;;;;;;;;;;;;;;;;;
206;685.017212;994.888611;161.764847;;;;;;;641.177185;894.818542;115.999863;669.418152;899.680176;126.320160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.974548;1254.649902;216.056931;767.407288;1254.469238;390.309845;;;;;;;;;;;;;;;;;;;;;
207;685.049255;994.983887;160.954926;;;;;;;641.491272;894.847412;115.149887;669.636108;899.578552;125.841881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.897339;1254.490112;216.039108;767.298096;1254.438477;390.327728;;;;;;;;;;;;;;;;;;;;;
208;685.057617;995.079346;160.303558;;;;;;;641.690369;894.813721;114.637367;669.835571;899.547058;125.212082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.863586;1254.472656;216.044174;767.217590;1254.460205;390.229553;;;;;;;;;;;;;;;;;;;;;
209;685.038513;995.083557;159.912613;;;;;;;642.182678;894.810974;113.657982;670.328857;899.682495;124.099266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.941589;1254.471558;215.822662;767.188354;1254.375488;390.117065;;;;;;;;;;;;;;;;;;;;;
210;684.998474;995.036621;159.630829;;;;;;;642.688293;894.832947;112.634377;670.812744;899.714050;123.379379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.946655;1254.493896;215.649155;767.024536;1254.371216;390.055511;;;;;;;;;;;;;;;;;;;;;
211;684.902466;995.072205;159.448364;;;;;;;643.048218;894.931213;111.823479;671.048462;899.724426;122.991547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.901978;1254.371338;390.003571;;;;;;;;;;;;;;;;;;;;;
212;685.227966;994.980652;158.828613;;;;;;;643.088196;894.848999;111.375954;671.192688;899.706665;122.750793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.842590;1254.379761;389.953705;734.825500;1254.392212;215.676361;;;;;;;;;;;;;;;;;;
213;685.260315;994.922180;158.250076;;;;;;;643.104919;894.820313;111.004990;671.424683;899.670349;122.485344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.696289;1254.389404;389.884369;734.805603;1254.409302;215.540176;;;;;;;;;;;;;;;;;;
214;685.373535;994.921936;157.867783;;;;;;;643.324829;894.858765;110.307411;671.738342;899.658813;121.946930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.547974;1254.394653;389.849731;734.736267;1254.334106;215.525604;;;;;;;;;;;;;;;;;;
