Präzision15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:25:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
98;799.029175;777.586670;85.848999;801.949219;665.195923;45.572674;720.412964;1027.076294;386.804657;826.584351;685.044800;49.283508;716.266602;1048.778564;215.407394;;;;;;;;;;;;;;;
99;798.851501;777.539185;86.149948;801.947998;665.088806;45.560658;721.104919;1027.363281;386.270477;826.444885;685.031982;49.264164;716.259644;1048.782349;215.421143;;;;;;;;;;;;;;;
100;798.682434;777.430908;86.300758;801.821045;665.066650;45.638298;720.766724;1027.458130;386.529388;826.413696;685.047119;49.303596;716.191772;1048.794067;215.381485;;;;;;;;;;;;;;;
101;798.575623;777.355896;86.390297;801.893433;665.035461;45.582569;720.491638;1027.592651;386.806671;826.349243;685.037903;49.376598;716.082642;1048.766235;215.482758;;;;;;;;;;;;;;;
102;798.484802;777.303101;86.502861;801.938538;665.178650;45.684685;720.832703;1027.846313;386.481171;826.259644;684.935547;49.403538;716.027710;1048.777588;215.460327;;;;;;;;;;;;;;;
103;798.353638;777.256470;86.602814;801.857788;665.238708;45.656921;720.725098;1028.061035;386.895844;826.155396;684.823792;49.424973;715.990601;1048.878784;215.483734;;;;;;;;;;;;;;;
104;798.166931;777.131226;86.773331;801.737610;665.282349;45.796135;720.521362;1028.232178;387.151428;826.009583;684.831787;49.505260;715.938965;1048.989624;215.507416;;;;;;;;;;;;;;;
105;797.942871;777.075073;86.906815;801.681213;665.210999;45.880028;720.440308;1028.553101;387.152924;825.873840;684.881104;49.605358;715.821594;1049.103638;215.522171;;;;;;;;;;;;;;;
106;797.740234;776.996521;87.194901;801.637207;665.220764;46.205505;720.388367;1028.802856;387.089081;825.664734;684.891174;49.674747;715.791626;1049.114136;215.539612;;;;;;;;;;;;;;;
107;797.620544;776.981750;87.329376;801.435059;665.275024;46.401115;720.383484;1029.021606;387.052795;825.396118;684.970581;49.607113;715.697205;1049.204956;215.551712;;;;;;;;;;;;;;;
108;797.454956;776.998108;87.470139;801.278503;665.286560;46.442982;720.354858;1029.440796;386.736206;825.219788;684.833740;49.772350;715.609741;1049.337036;215.556351;;;;;;;;;;;;;;;
109;797.223083;777.060608;87.657906;801.096680;665.423706;46.540493;720.251526;1029.888550;386.666260;825.049500;684.837891;49.828339;715.622864;1049.549561;215.555481;;;;;;;;;;;;;;;
110;796.989197;777.169128;87.887581;800.958984;665.479614;46.848263;720.176697;1030.217529;386.697571;824.863831;684.895325;49.826050;715.648315;1049.687988;215.531036;;;;;;;;;;;;;;;
111;796.775391;777.269165;88.086006;800.846130;665.459229;47.016994;720.367737;1030.670532;386.771210;824.674805;684.917297;50.058163;715.708191;1049.991821;215.524979;;;;;;;;;;;;;;;
112;796.484314;777.391174;88.212875;800.768860;665.434448;47.277092;720.376587;1030.988647;387.113464;824.421631;685.000671;50.441650;715.815735;1050.425537;215.224609;;;;;;;;;;;;;;;
113;796.188110;777.500488;88.418297;800.575256;665.453430;47.641384;720.306335;1031.309326;387.249481;824.280884;684.953491;51.025864;715.937256;1050.881958;215.084564;;;;;;;;;;;;;;;
114;795.909607;777.602783;88.673752;800.186707;665.602417;48.191154;720.309021;1031.781738;387.199677;824.220825;684.858032;52.073494;715.928833;1051.277954;214.877838;;;;;;;;;;;;;;;
