;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
53;778.913208;806.178894;150.446335;759.637512;697.704407;114.361710;787.572754;708.174255;120.673134;;;;;;;756.962646;1116.806030;369.271667;;;;;;;;;;;;;;;;;;;734.959045;1066.174194;205.713745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;778.149536;808.822998;152.880402;759.169678;700.179565;117.441002;787.673096;710.470337;123.674355;;;;;;;756.474243;1119.093018;369.495789;;;;;;;;;;;;;;;;;;;733.725708;1069.454834;205.734177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;777.364197;812.120544;155.221680;759.067322;702.873596;120.935768;787.039490;713.839172;126.587570;;;;;;;756.126770;1121.535522;369.901733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;776.446411;815.422852;157.460007;758.665955;705.798279;123.848213;786.330383;716.693298;129.899246;;;;;;;755.414185;1123.962524;370.521881;;;;;;;;;;;;;;;;;;;;;;732.020996;1076.438477;206.148560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;775.780273;818.530334;160.107132;758.264099;708.692566;126.807640;786.348633;719.674377;132.877731;;;;;;;754.658752;1126.223877;370.730133;;;;;;;;;;;;;;;;;;;;;;730.469238;1080.024902;206.196854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;774.725220;821.629761;162.248398;757.739563;711.376465;130.298309;785.667114;722.976990;136.062714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.873413;1083.607300;205.764938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;773.895813;825.050598;164.350754;756.470337;714.719666;133.726486;784.663696;726.355469;138.766357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.213440;1130.740356;371.541870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;772.754272;828.609070;166.410126;756.411621;718.089111;135.736633;784.090088;729.403931;140.834229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.898865;1133.164917;372.323517;727.832581;1090.955322;206.470047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;771.576965;831.970764;168.882843;756.102539;721.301270;137.235260;783.183533;732.509521;143.722153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.549561;1135.686768;372.593414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;770.544617;835.201904;170.679321;755.070496;724.291748;140.236008;782.546814;735.853027;145.801300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.577087;1138.108643;372.527527;;;;725.504517;1098.072144;206.862183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;769.195190;838.447937;172.363785;753.469788;727.549622;143.125717;781.508118;739.257019;147.959915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.732788;1140.634033;372.232147;;;;724.673340;1101.835205;206.711121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
