Präzision01155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:10:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
57;754.103699;855.019958;203.842667;664.398865;1147.372070;420.646423;;;;760.246277;743.747192;178.436340;785.718384;761.049255;177.394867;;;;;;;665.407532;1150.559937;235.786087;;;;;;;;;;;;;;;
58;752.103027;858.523743;207.642670;664.005981;1148.967896;421.442902;;;;758.263733;746.921387;183.780640;783.861206;764.072144;182.086945;;;;;;;663.173523;1153.976929;237.820679;;;;;;;;;;;;;;;
59;750.053467;862.007446;211.418350;663.687561;1150.861084;422.626160;;;;755.882446;750.445801;188.667450;781.802429;767.727234;186.270905;;;;;;;661.007019;1157.372070;239.722733;;;;;;;;;;;;;;;
60;747.669006;865.633667;214.703766;663.145935;1152.848022;423.999756;;;;754.149963;753.730164;192.672928;779.926697;771.376404;190.423004;;;;;;;658.773132;1160.863892;241.700836;;;;;;;;;;;;;;;
61;745.216858;869.128967;217.892242;662.610962;1154.497925;425.411896;;;;752.515015;756.963684;196.321625;777.942383;774.945618;193.989517;;;;;;;656.558350;1164.312012;243.663147;;;;;;;;;;;;;;;
62;742.941223;872.705444;220.850189;662.125977;1156.355225;426.745789;;;;750.366272;760.253784;199.710052;775.755005;778.419434;197.553101;;;;;;;654.472229;1167.948608;245.111771;;;;;;;;;;;;;;;
63;740.258911;876.150085;223.785858;661.546631;1158.274048;428.359192;;;;748.302490;763.814270;203.008530;773.467773;781.707458;200.538528;;;;;;;652.463440;1171.490845;246.960068;;;;;;;;;;;;;;;
64;737.428650;879.387268;226.793274;661.025818;1159.930298;429.879059;;;;745.381714;767.372253;206.325333;770.515015;784.916016;203.568390;;;;;;;650.380005;1175.086548;249.136093;;;;;;;;;;;;;;;
65;734.493652;882.823792;228.933044;660.464539;1161.882202;431.416046;;;;742.789246;770.842773;209.045502;767.526489;788.631592;206.498917;;;;;;;648.356812;1178.534058;250.808701;;;;;;;;;;;;;;;
66;731.904785;886.320190;230.874603;659.964600;1163.709351;432.674561;;;;739.841980;773.887451;211.538925;764.701172;791.903503;209.009842;;;;;;;646.376282;1182.060669;252.500946;;;;;;;;;;;;;;;
67;728.711426;889.614258;232.868576;659.676331;1165.536621;434.091309;;;;736.919739;777.049377;213.589859;761.725647;795.338867;211.147507;;;;;;;644.380371;1185.594116;254.519318;;;;;;;;;;;;;;;
68;725.215759;892.737183;234.903870;659.239929;1167.466064;435.688934;;;;734.329041;780.339539;215.368195;759.012512;798.472778;212.575989;;;;;;;642.287720;1189.207520;256.877747;;;;;;;;;;;;;;;
