Weight59
Date:,2025/04/24
Time:,13:14:46
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
267,539.586243,729.269714,121.204308,,,,,,,,,,,,,476.430206,649.075623,93.461006,,,,890.927734,796.046204,410.883118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.126404,821.596375,235.832703,414.796906,717.738831,95.180855,,,,,,,,,
268,539.630920,729.264709,121.163177,,,,,,,,,,,,,476.426331,649.068726,93.477966,,,,890.935242,795.916687,410.842194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.150574,821.463928,235.826126,414.788574,717.763733,95.256439,,,,,,,,,
269,539.679626,729.162903,121.006760,,,,,,,,,,,,,476.514557,649.085510,93.414093,,,,890.983459,795.881042,410.814026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.230530,821.244629,235.737030,414.770660,717.757935,95.249290,,,,,,,,,
270,539.762451,729.049988,120.902550,,,,,,,,,,,,,476.530945,649.092712,93.362244,,,,890.956482,795.788147,410.812897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.373291,821.104187,235.720718,414.845978,717.832336,95.130249,,,,,,,,,
271,539.867188,728.957886,120.768288,,,,,,,,,,,,,476.518494,649.023926,93.376114,,,,890.926392,795.689453,410.788086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.448669,820.890869,235.675629,414.861084,717.863098,95.141144,,,,,,,,,
272,539.951599,728.839294,120.682777,,,,,,,,,,,,,476.546387,649.068970,93.370743,,,,890.956604,795.574158,410.753021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.564636,820.640503,235.499680,414.928650,717.848694,95.043037,,,,,,,,,
273,539.970520,728.833435,120.630257,,,,,,,,,,,,,476.555481,649.087158,93.306381,,,,890.904358,795.546021,410.705933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.658813,820.421692,235.352814,415.014893,717.931763,95.072807,,,,,,,,,
274,540.078491,728.759033,120.472610,,,,,,,,,,,,,476.526062,649.108521,93.303444,,,,890.835815,795.540710,410.286652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.860657,820.267334,235.206802,414.993805,718.040344,94.979012,,,,,,,,,
275,540.152344,728.772705,120.378372,,,,,,,,,,,,,476.642914,649.320740,92.902916,,,,890.859802,795.395752,410.431305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.217346,820.009277,234.844406,414.981537,718.060303,94.981377,,,,,,,,,
276,540.147400,728.768250,120.343063,,,,,,,,,,,,,476.676849,649.442993,92.735764,,,,890.808899,795.415833,410.275635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.541077,819.742798,234.486038,415.016571,718.057068,94.932747,,,,,,,,,
277,540.174194,728.774231,120.230957,,,,,,,,,,,,,476.715668,649.423706,92.702934,,,,890.804138,795.279602,410.412445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.918121,718.076477,94.910347,,,,,,,,,
278,540.157288,728.690796,120.179680,,,,,,,,,,,,,476.709320,649.489441,92.591454,,,,890.829407,795.218262,410.171631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.932037,718.151184,94.876915,,,,,,,,,
279,540.146790,728.675903,120.040001,,,,,,,,,,,,,476.705048,649.488953,92.700417,,,,891.018677,795.098938,410.009399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.995544,718.146362,94.792702,,,,,,,,,
280,540.140991,728.748718,119.994751,,,,,,,,,,,,,476.647949,649.468994,92.713875,,,,891.065430,794.922363,410.205536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.920410,718.152466,94.724594,,,,,,,,,
281,540.139771,728.755737,119.893570,,,,,,,,,,,,,476.512573,649.323730,93.150528,,,,890.932556,794.982239,409.995544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.907501,718.146179,94.698898,,,,,,,,,
282,540.234619,728.783630,119.861053,,,,,,,,,,,,,476.404846,649.183716,93.262802,,,,891.077271,794.889587,409.855835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.868164,718.161194,94.608658,,,,,,,,,
283,540.200134,728.769592,119.901192,,,,,,,,,,,,,476.532684,649.381287,92.863014,,,,891.200317,794.849548,409.754822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.874420,718.163940,94.580551,,,,,,,,,
284,540.235718,728.688538,119.810120,,,,,,,,,,,,,476.491058,649.306824,93.023438,,,,891.242981,794.783813,409.710663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.039642,718.164490,94.220230,763.894165,818.449463,233.908905,,,,,,
285,540.193909,728.662231,119.801819,,,,,,,,,,,,,476.597565,649.407043,92.804428,,,,891.338440,794.752930,409.691986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.186310,718.148621,93.981552,763.922058,818.257935,234.058990,,,,,,
286,540.175110,728.577148,119.812180,,,,,,,,,,,,,476.532776,649.431091,92.792236,,,,891.617493,794.634644,409.599152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.034058,718.148621,94.320015,763.411072,818.313293,234.262436,,,,,,
287,540.160767,728.505188,119.885025,,,,,,,,,,,,,476.606812,649.506714,92.520432,,,,891.605957,794.629395,409.478638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.879639,718.153992,94.571121,763.212585,818.238159,234.455185,,,,,,
288,540.071411,728.460449,119.866646,,,,,,,,,,,,,476.757233,649.740234,92.194588,,,,891.714722,794.524292,409.454193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.880188,718.140991,94.565895,763.274780,818.108398,234.419067,,,,,,
289,540.065735,728.381836,119.892609,,,,,,,,,,,,,476.809021,649.787842,91.991554,,,,891.904297,794.475464,409.430145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.129120,718.061768,94.104195,763.366028,818.011780,234.420380,,,,,,
290,539.992676,728.265137,119.888664,,,,,,,,,,,,,476.766663,649.826538,91.997520,,,,892.042664,794.371765,409.330811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.127960,718.128296,94.201195,763.392761,817.809570,234.389389,,,,,,
291,539.973633,728.182190,119.954315,,,,,,,,,,,,,476.784210,649.785034,91.959312,,,,892.215881,794.369324,409.206390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.030273,718.158081,94.419876,763.495117,817.668823,234.442535,,,,,,
292,539.992859,728.157654,119.977188,,,,,,,,,,,,,476.729156,649.734314,92.045265,,,,892.148132,794.181091,409.656036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.971771,718.157959,94.511864,763.515381,817.544983,234.503357,,,,,,
293,540.013855,728.157715,120.041718,,,,,,,,,,,,,476.735382,649.762329,92.004150,,,,892.049927,794.156433,409.837494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.928192,718.139832,94.498055,763.502075,817.332947,234.529633,,,,,,
294,540.005920,728.076599,120.056389,,,,,,,,,,,,,476.752441,649.789856,91.963554,,,,892.019714,794.068787,409.810577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.046539,718.056946,94.066154,763.520874,817.186890,234.597961,,,,,,
295,540.000488,728.045105,120.001442,,,,,,,,,,,,,476.679779,649.731018,92.100327,,,,892.106384,794.048828,409.866638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.051208,718.136475,94.192253,763.552307,816.932983,234.608643,,,,,,
296,540.106567,727.965820,119.593071,,,,,,,,,,,,,476.691681,649.730225,92.048393,,,,892.210815,794.037415,409.858704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.093140,718.061951,94.002800,763.500549,816.725464,235.070282,,,,,,
297,539.946289,728.047607,119.928696,,,,,,,,,,,,,476.672760,649.745361,92.030754,,,,892.200684,793.956848,409.812042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.168091,717.947449,93.859810,763.480652,816.682251,234.849442,,,,,,
298,539.835938,727.966309,120.106010,,,,,,,,,,,,,476.554169,649.669189,92.191032,,,,892.284607,793.926697,409.864990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.183563,718.022461,93.830528,763.645142,816.521057,234.759033,,,,,,
299,539.825378,727.966187,120.121872,,,,,,,,,,,,,476.556488,649.694397,92.143112,,,,892.006042,794.040833,410.118927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.100067,718.054871,93.817848,763.509399,816.327942,235.068802,,,,,,
300,539.978333,727.926392,119.855545,,,,,,,,,,,,,476.584320,649.729431,92.083961,,,,892.215332,793.868774,410.076294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.085938,717.964783,93.830254,763.398926,816.270203,235.303009,,,,,,
301,539.906616,728.041199,120.013191,,,,,,,,,,,,,476.550751,649.731018,92.174530,,,,892.293640,793.853394,409.994446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.076660,718.036377,93.841476,763.384460,816.157166,235.354782,,,,,,
302,539.808289,727.985779,120.140366,,,,,,,,,,,,,476.572083,649.722778,92.116798,,,,892.332336,793.854431,409.958832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.072388,717.971191,93.850655,763.368469,816.162109,235.336075,,,,,,
303,539.799866,727.957642,120.133942,,,,,,,,,,,,,476.583923,649.709045,92.048103,,,,892.260193,793.880737,409.999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.058167,718.043518,93.860641,763.389893,816.049438,235.299301,,,,,,
304,539.865601,727.942993,120.067375,,,,,,,,,,,,,476.512421,649.608582,92.346375,,,,892.493164,793.885498,409.628754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.066956,718.058594,93.855324,763.409485,816.024414,235.277222,,,,,,
305,539.917786,728.040588,120.025352,,,,,,,,,,,,,476.471924,649.536072,92.458786,,,,892.615845,793.889954,409.482635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.074829,718.054321,93.845467,763.360107,816.053833,235.388336,,,,,,
306,540.107605,727.974304,119.639114,,,,,,,,,,,,,476.532501,649.578064,92.308739,,,,892.496460,793.785217,409.902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.062286,718.056091,93.854309,763.317749,816.035034,235.370377,,,,,,
307,539.934875,728.039001,119.918167,,,,,,,,,,,,,476.580444,649.784851,92.106407,,,,892.299744,793.708679,410.139221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.069244,718.053284,93.851906,763.388855,816.022888,235.394028,,,,,,
308,539.874451,728.053284,120.013916,,,,,,,,,,,,,476.529327,649.653381,92.292397,,,,892.107178,793.832703,410.279083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.075134,718.052246,93.844986,763.246399,816.051147,235.392929,,,,,,
309,540.071899,727.994812,119.555717,,,,,,,,,,,,,476.565643,649.625366,92.334122,,,,892.075562,793.972046,410.432678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.092896,718.047974,93.827591,763.391907,816.131042,235.104614,,,,,,
310,539.979431,728.129700,119.693695,,,,,,,,,,,,,476.547150,649.617737,92.371765,,,,892.049744,794.200684,410.137024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.085724,718.050110,93.826523,763.530273,816.117798,234.937775,,,,,,
311,539.942017,728.167847,119.859482,,,,,,,,,,,,,476.478394,649.531372,92.536034,,,,892.003235,794.096924,410.379486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.094025,718.047913,93.824585,763.470581,816.107300,234.847229,,,,,,
312,539.863342,728.171631,119.942253,,,,,,,,,,,,,476.620667,649.599915,92.328728,,,,892.009033,794.208618,410.188324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.082581,718.051270,93.834656,763.424561,816.108032,234.871445,,,,,,
313,539.988403,728.206970,119.654655,,,,,,,,,,,,,476.718262,649.797852,92.057030,,,,892.002930,794.062195,410.455505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.074890,718.052551,93.844398,763.463623,816.120483,234.886383,,,,,,
314,539.913086,728.252930,119.679329,,,,,,,,,,,,,476.738525,649.778381,92.060890,,,,891.961060,794.027893,410.402405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.132385,717.968445,93.796829,763.497742,815.996704,234.825684,,,,,,
315,539.892883,728.274475,119.773308,,,,,,,,,,,,,476.756348,649.755981,92.147888,,,,891.964478,793.948792,410.352600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.106659,718.035095,93.802559,763.520569,815.968567,234.790070,,,,,,
316,539.986328,728.229431,119.603989,,,,,,,,,,,,,476.557220,649.457275,92.600929,,,,892.030884,793.887573,410.243744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.151581,718.057495,93.788284,763.415710,816.011169,234.733185,,,,,,
317,540.098022,728.208191,119.400284,,,,,,,,,,,,,476.528717,649.335022,92.706459,,,,892.038452,793.878479,410.239349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.118744,718.048828,93.796959,763.426025,816.024109,234.770462,,,,,,
318,540.081116,728.204895,119.270592,,,,,,,,,,,,,476.564117,649.318298,92.664154,,,,892.086426,793.847717,409.844147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.077637,718.053650,93.853455,763.526428,815.914917,234.668060,,,,,,
319,540.041016,728.237793,119.343971,,,,,,,,,,,,,476.615143,649.365356,92.601936,,,,892.164185,793.693359,409.964813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.132507,718.055176,93.820000,763.356995,815.897400,234.633209,,,,,,
320,540.009583,728.185486,119.160942,,,,,,,,,,,,,476.579193,649.462341,92.495293,,,,892.154541,793.645508,409.945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.142609,718.057312,93.773201,763.413452,815.884277,234.619095,,,,,,
321,540.057922,728.168457,119.040833,,,,,,,,,,,,,476.604156,649.494202,92.432480,,,,892.118164,793.515076,409.758026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.113464,718.049561,93.810959,763.351379,815.834656,234.518097,,,,,,
322,540.023376,728.186890,119.012863,,,,,,,,,,,,,476.543030,649.529907,92.441353,,,,892.028809,793.437500,409.636475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.139771,718.065552,93.749969,763.399231,815.821411,234.427948,,,,,,
323,540.050354,728.182007,118.912689,,,,,,,,,,,,,476.387665,649.328613,92.839653,,,,892.486633,793.184875,409.122589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.115570,718.162598,93.681366,763.331116,815.770569,234.332672,,,,,,
324,540.029602,728.196960,118.966484,,,,,,,,,,,,,476.452576,649.370544,92.743553,,,,892.756714,792.987915,408.904663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.043091,718.085327,93.670998,763.226624,815.790405,234.270554,,,,,,
325,539.952515,728.209412,118.963135,,,,,,,,,,,,,476.495850,649.509888,92.570381,,,,892.469055,793.002136,409.002716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.033051,718.152222,93.728867,763.252563,815.706604,234.195648,,,,,,
326,539.940125,728.210632,118.961952,,,,,,,,,,,,,476.447266,649.553894,92.529114,,,,892.667053,792.799683,408.839935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.008667,718.176575,93.772163,763.320129,815.600464,234.100113,,,,,,
327,539.955566,728.211975,118.850113,,,,,,,,,,,,,476.299683,649.332214,92.907356,,,,892.938110,793.236755,408.520966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.946930,718.181763,93.748840,763.340637,815.579590,233.967224,,,,,,
328,539.926819,728.191895,118.826599,,,,,,,,,,,,,476.180817,649.231628,93.131409,,,,893.074829,793.488647,408.458069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.928589,718.184204,93.750893,763.314636,815.483765,233.938492,,,,,,
329,539.929138,728.200623,118.803268,,,,,,,,,,,,,476.150146,649.197327,93.124718,,,,892.999878,793.411804,408.433563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.942780,718.180237,93.741074,763.330566,815.367737,233.914047,,,,,,
330,539.883545,728.200439,118.738876,,,,,,,,,,,,,476.130005,649.230164,93.043365,,,,892.926331,793.184265,408.319305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.927826,718.183533,93.734993,763.429810,815.158142,233.934128,,,,,,
331,539.841370,728.129456,118.635857,,,,,,,,,,,,,476.128937,649.261536,93.083984,,,,892.964905,793.087708,408.255249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.945709,718.180420,93.736801,763.412231,815.039551,233.842560,,,,,,
332,539.862793,728.132385,118.619339,,,,,,,,,,,,,476.125122,649.258728,93.111984,,,,892.974121,792.816772,408.193024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.927948,718.183716,93.736176,763.546570,814.840820,233.739029,,,,,,
333,539.870789,728.118103,118.607582,,,,,,,,,,,,,476.116058,649.256897,93.127403,,,,892.935730,792.599976,408.150055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.919556,718.185059,93.742332,763.549866,814.712524,233.647369,,,,,,
334,539.872009,728.028931,118.627586,,,,,,,,,,,,,476.055603,649.233704,93.069717,,,,892.944092,792.335754,408.081116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.865540,718.191406,93.710358,763.603027,814.568542,233.570419,,,,,,
335,539.812805,728.027039,118.549088,,,,,,,,,,,,,476.007782,649.257446,93.076401,,,,892.973694,791.971558,407.942108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.870911,718.188782,93.692421,763.644592,814.458618,233.513107,,,,,,
336,539.801880,728.020691,118.533554,,,,,,,,,,,,,475.972382,649.259033,93.098747,,,,893.080627,791.807861,407.792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.870789,718.190308,93.693886,763.573853,814.334900,233.508453,,,,,,
337,539.812439,727.923096,118.516930,,,,,,,,,,,,,475.996216,649.259888,93.095924,,,,893.204041,791.672913,407.748901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.865570,718.191467,93.700981,763.545349,814.231018,233.509567,,,,,,
338,539.836853,727.897461,118.475800,,,,,,,,,,,,,475.941193,649.272583,93.108543,,,,893.116333,791.484985,407.684326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.862244,718.191833,93.705803,763.637085,814.119812,233.521271,,,,,,
339,539.859680,727.915283,118.490273,,,,,,,,,,,,,475.989990,649.280029,93.089241,,,,893.101563,791.294556,407.631073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.862976,718.191711,93.706589,763.689026,814.093933,233.582748,,,,,,
340,539.811523,727.907593,118.493935,,,,,,,,,,,,,475.944824,649.278320,93.102287,,,,893.289795,791.162842,407.567871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.881378,718.097717,93.672745,763.759216,813.972168,233.560043,,,,,,
341,539.785950,727.910034,118.531105,,,,,,,,,,,,,475.917328,649.194397,93.094360,,,,893.487183,790.982666,407.508728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.884857,718.082214,93.657883,763.861877,813.837158,233.582825,,,,,,
342,539.735046,727.926025,118.543961,,,,,,,,,,,,,475.922882,649.247009,93.119888,,,,893.682861,790.674988,407.712585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.875031,718.090088,93.667030,763.840759,813.803040,233.679565,,,,,,
343,539.738159,727.921387,118.520638,,,,,,,,,,,,,475.918213,649.196045,93.124779,,,,893.843384,790.422607,407.737183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.873505,718.091980,93.674011,763.919434,813.667725,233.787643,,,,,,
344,539.787476,727.806335,118.534027,,,,,,,,,,,,,475.883057,649.226563,93.147415,,,,894.121887,790.286072,407.630524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.872375,718.091980,93.675339,763.992920,813.639282,234.257507,,,,,,
345,539.779907,727.827698,118.617760,,,,,,,,,,,,,475.789124,649.205383,93.208557,,,,894.441772,790.064758,407.559998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.820923,718.087585,93.722359,763.942627,813.634888,234.574646,,,,,,
346,539.690918,727.802002,118.647957,,,,,,,,,,,,,475.725647,649.245605,93.242828,,,,894.677185,789.813354,407.627655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.834564,718.096252,93.722420,763.558167,813.478516,234.972992,,,,,,
347,539.673279,727.780640,118.646873,,,,,,,,,,,,,475.722107,649.228271,93.257912,,,,894.910706,789.637451,407.676605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.806885,718.091064,93.742706,763.377258,813.552429,235.268143,,,,,,
348,539.622375,727.765442,118.647659,,,,,,,,,,,,,475.640411,649.291321,93.259567,,,,894.714905,789.971252,408.179718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.843536,718.094543,93.713623,763.366577,813.603394,235.406830,,,,,,
349,539.601318,727.778015,118.817352,,,,,,,,,,,,,475.587769,649.295532,93.272179,,,,894.539673,789.968384,408.700348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.814514,718.179871,93.750175,763.405457,813.697876,235.485184,,,,,,
350,539.523376,727.674255,118.944923,,,,,,,,,,,,,475.558746,649.339355,93.318375,,,,894.819824,789.554138,408.894836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.462036,813.699890,235.578064,,,,,,
351,539.523132,727.704956,119.168358,,,,,,,,,,,,,475.432953,649.313965,93.418228,,,,895.043396,789.208618,408.987152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.496094,813.785889,235.683395,,,,,,
352,539.459656,727.741760,119.393219,,,,,,,,,,,,,475.169861,649.177185,93.437820,,,,895.281982,788.807983,408.979401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.453613,813.888977,235.783295,,,,,,
353,539.389160,727.778442,119.669823,,,,,,,,,,,,,475.030762,649.105164,93.479858,,,,895.651428,788.336975,408.844147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.508301,813.994263,235.964554,,,,,,
354,539.326843,727.782410,119.903175,,,,,,,,,,,,,474.952148,649.215210,93.565590,,,,896.035889,787.998474,408.698486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.523865,814.001404,235.995468,,,,,,
355,539.335266,727.793274,120.178818,,,,,,,,,,,,,474.829254,649.260742,93.727081,,,,896.317078,787.780579,408.695343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.487427,814.080994,236.054108,,,,,,
356,539.394958,727.880127,120.463036,,,,,,,,,,,,,474.706665,649.340393,93.857811,,,,896.708923,787.445679,408.613617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.600525,814.090210,236.085678,,,,,,
