Weight59
Date:,2025/04/23
Time:,14:06:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,680.089722,736.065796,209.052124,563.835327,695.042786,201.952499,630.188538,643.958252,211.744583,999.702637,854.390991,400.726776,,,,913.368042,885.564453,279.120728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,676.428345,736.150940,209.598557,560.449585,695.309631,202.883926,626.696594,644.113586,212.544159,997.688965,854.274353,400.643433,,,,910.479309,884.907776,279.364471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,673.378235,735.996033,210.240601,557.506592,695.534729,203.903748,623.469177,644.295715,213.121033,994.982971,854.277344,400.805328,,,,907.388916,884.804626,279.651215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,669.804260,736.263184,210.648804,554.003113,695.801331,204.399933,619.851624,644.335999,213.547653,993.591064,853.747192,400.747681,,,,904.393982,884.277283,280.241913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,666.865845,736.160217,210.910202,550.369019,696.061157,205.180786,616.541565,644.476135,214.001831,990.760315,853.563477,401.093781,,,,901.798462,883.526489,280.268738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,663.538635,736.200073,210.820526,547.211975,696.234802,205.595749,613.071045,644.550537,214.583115,988.901917,853.406555,400.790466,,,,899.433289,882.849365,280.540649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,660.565735,736.255188,210.763489,543.897949,696.430115,205.902771,609.199829,644.743530,215.029404,986.926270,853.138611,400.631989,,,,896.214844,882.611267,280.720551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,656.865540,736.335999,211.508011,540.409546,696.857666,206.198425,605.922913,644.847961,215.190247,984.528198,853.011353,400.677643,,,,893.351074,882.036682,281.134491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,653.330261,736.408630,211.721817,536.944824,697.219971,206.454926,602.392639,644.693054,215.386032,982.682617,852.910156,400.205750,,,,890.838440,881.377686,281.198639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,650.282104,736.545654,212.010117,533.921143,697.500244,206.757492,599.029236,644.917053,215.304382,980.074463,852.817139,400.248779,,,,887.844604,880.971680,281.653870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,646.885681,736.541809,212.229172,530.627319,697.912354,207.166916,595.498413,645.035583,215.134140,977.822449,852.707336,400.294067,,,,885.067383,880.121338,281.498444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,643.827759,736.548035,212.510468,526.920288,698.215576,207.609970,591.879639,644.978271,215.268021,975.790344,852.345947,400.111084,,,,882.288269,879.771057,281.997223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,640.786621,736.603516,212.145660,523.490601,698.472351,208.264160,588.442261,644.978333,215.672333,973.199829,852.245483,400.427551,,,,879.299255,878.967224,282.022217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,637.937866,736.290283,211.581497,520.411133,698.748108,208.702713,585.158447,645.038208,215.526108,971.242065,851.856140,400.161407,,,,876.390076,878.514465,282.255890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,634.617737,736.009399,211.473801,517.040833,699.104126,208.531342,581.674622,645.197876,215.332901,968.778992,851.708374,400.275452,,,,873.568848,877.826660,282.155121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,631.684753,735.973511,211.422516,513.799133,699.392090,208.696701,578.473206,645.261047,214.508911,966.542419,851.397095,400.122345,,,,870.971924,877.223755,282.682648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,628.708496,735.797058,211.163345,510.995972,699.550537,208.498093,575.073730,645.232971,214.329315,964.746460,851.170654,399.497833,,,,868.031677,876.633850,282.595978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,625.787170,735.605652,210.834686,507.942841,699.753479,208.216537,571.910522,645.450439,214.089966,962.277649,851.148010,399.785492,,,,865.483398,875.658691,282.974457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,622.834900,735.655273,210.050323,504.785767,700.029602,208.254776,568.453247,645.556824,214.072556,959.738220,851.005798,399.174408,,,,862.293945,874.903931,282.882782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,619.950928,735.209656,209.770660,501.486877,700.233459,208.318085,565.550293,645.524536,213.176514,957.864990,850.627930,399.205597,,,,859.951477,874.451843,283.222931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,616.740356,735.257019,209.611588,498.643524,700.481995,208.123306,561.916931,645.542419,212.874405,955.222961,850.454163,399.041199,,,,857.012878,873.695679,283.068970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,614.083191,735.117981,209.609512,495.630341,700.749451,207.870560,558.903381,645.686340,212.370377,953.315369,850.086792,398.774200,,,,854.211975,873.228760,283.799194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,611.187195,734.849426,208.712708,492.393280,700.932678,207.430008,555.871033,645.465149,211.642853,950.851929,849.953491,398.793365,,,,851.793579,871.899719,283.525177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,608.065796,734.755127,208.008972,489.815399,701.080994,206.723602,552.786865,645.437866,211.064880,948.600586,849.763184,398.392731,,,,849.044800,871.758301,283.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,605.531128,734.512939,207.482651,486.939697,701.402588,206.003998,549.955444,645.415527,210.455368,946.856750,849.429199,398.046387,,,,846.345276,870.971863,283.323730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,602.627563,734.197021,207.234161,484.482910,701.606567,205.624466,547.110413,645.466125,209.351654,944.242676,849.599426,397.648804,,,,844.155396,870.213440,283.122803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,600.059326,734.052490,206.336868,481.482269,701.695496,204.894089,543.969238,645.398254,208.410904,942.170898,849.421448,397.425354,,,,841.436768,869.419067,282.175201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,597.519470,734.088257,205.345947,478.640961,701.879822,204.228424,540.998047,645.462036,208.356125,939.759277,849.240479,397.028687,,,,839.360535,868.531555,282.191956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,594.903259,733.753601,204.671600,476.054352,702.113037,203.573334,538.210876,645.434387,207.659134,937.548645,849.147705,397.016968,,,,836.340149,868.779724,282.441925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,592.525818,733.370789,204.028610,473.356964,702.239990,202.421494,535.898071,645.559082,206.422531,935.241943,848.510803,397.031006,,,,833.690125,868.663147,282.467560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,589.751282,733.578674,202.952194,471.120636,702.310364,201.959854,532.917114,645.535645,205.553833,933.127869,848.337158,396.459839,,,,831.813110,867.674011,282.048462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,587.725464,733.545288,202.045975,468.439819,702.549072,201.153641,530.307556,645.679382,204.707352,931.026245,848.297424,395.529877,,,,829.613586,866.480652,281.652679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,584.903198,733.419678,201.446747,466.136017,702.613586,200.711090,527.767456,645.510376,203.763321,929.372559,848.077576,395.155762,,,,827.236755,865.527832,280.980194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,582.607239,733.084045,200.709991,463.839447,702.548157,199.717850,525.553040,645.324463,202.631699,926.913513,848.067444,394.611816,,,,825.493469,864.882141,280.578003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,580.607666,732.655518,199.415268,461.567078,702.628967,198.433411,523.180847,645.311523,201.412674,925.256165,847.594116,394.458099,,,,822.417847,864.664185,280.066895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,578.371826,732.371826,198.609848,459.203827,702.758118,197.694977,520.634827,645.088562,200.325806,923.550354,847.259399,393.653137,,,,820.283264,864.341736,279.919312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,576.201965,731.694519,197.507507,456.893555,702.678040,197.340744,518.590027,644.941650,199.484161,921.105469,847.735901,393.258698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,574.332092,731.547913,196.037460,454.760254,702.585571,196.077881,516.263672,644.860352,198.587708,918.845093,847.299805,392.823242,,,,,,,815.996582,863.350586,279.228699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,572.199768,731.658203,195.237411,452.460602,702.549377,194.904953,513.789551,644.741760,197.350845,917.168640,847.010986,392.059998,,,,,,,813.853516,862.921936,278.797699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,569.680420,731.471985,194.604568,450.579498,702.405762,194.073135,511.888947,644.617798,195.999023,915.442505,847.060059,391.534698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,568.234070,731.169861,193.313919,448.762146,702.364014,192.851547,509.733246,644.544312,195.195694,913.288391,846.253906,391.098572,,,,,,,,,,807.808167,862.039612,280.286438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,566.588562,731.260498,192.218628,446.666443,702.336304,191.340469,507.898193,644.565735,193.598679,912.018494,845.820251,390.581543,,,,,,,,,,806.607849,861.847290,278.796326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,564.336304,730.881836,190.776627,444.788971,702.194336,190.457993,505.966217,644.669067,192.675247,909.647705,846.395508,389.672729,,,,,,,,,,806.426331,861.027466,276.728424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,562.755981,730.614075,189.771347,443.134094,702.072510,189.423264,504.053741,644.440552,191.625641,907.975220,845.801025,389.545807,,,,,,,,,,804.284241,860.584473,276.999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,560.963501,730.393738,188.624832,441.369934,702.032288,187.565414,502.082245,644.167053,190.122513,,,,,,,,,,,,,801.298035,860.451294,277.353973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,558.886353,730.241699,187.575134,440.055023,701.996460,186.622116,500.594971,643.960510,188.663788,,,,,,,,,,,,,799.725525,860.164612,276.864685,904.186340,845.485840,388.272034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,557.522278,729.943176,186.716156,438.107819,702.065979,185.635803,499.035065,643.809509,187.403915,,,,,,,,,,,,,798.994507,859.436401,275.035370,902.683899,845.985046,387.812622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,556.054626,729.674561,185.001770,436.404846,702.113037,184.486099,497.053925,643.581299,186.441498,,,,,,,,,,,,,798.066162,859.076904,273.289185,900.920471,845.677185,387.230316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,554.628113,729.471252,183.204727,434.675568,702.069336,183.557724,495.606934,643.430664,185.551147,,,,,,,,,,,,,796.558044,858.697693,272.731598,898.989746,845.545532,386.500336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,553.217102,729.443481,182.475037,433.336426,701.850098,182.318192,494.091797,643.126404,183.034973,,,,,,,,,,,,,794.345215,858.306702,272.457886,897.275635,845.546692,385.612091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,551.615356,729.544006,181.190857,431.963226,701.691345,181.215073,492.631287,643.107483,181.937775,,,,,,,,,,,,,792.922180,857.965393,272.184540,896.537231,845.278564,385.081207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,550.047363,729.186035,179.947540,430.142334,701.627808,179.704239,491.049805,643.175903,181.150452,,,,,,,,,,,,,791.203796,857.659851,271.223511,895.015503,844.843750,384.319672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,548.759766,728.884888,178.854462,429.266296,701.385559,178.704269,489.533508,643.064209,179.660706,,,,,,,,,,,,,789.783936,857.367676,270.698090,893.829529,845.064636,382.897919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,547.858154,728.526672,177.471710,427.775757,701.339172,177.019180,488.357697,642.859192,178.149765,,,,,,,,,,,,,787.621155,857.335144,270.810333,892.088928,844.861511,382.217896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,546.341370,728.372009,175.935394,426.543304,701.173096,175.852295,486.934052,642.715698,176.478638,,,,,,,,,,,,,786.428345,856.810669,269.913818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,544.815552,728.324158,175.151611,425.134979,700.949158,174.640976,485.683167,642.376526,175.326920,,,,,,,,,,,,,785.640747,856.205566,269.075256,,,,889.684387,843.556091,381.015076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,543.632874,728.007141,173.640701,424.089661,700.876648,173.243591,484.298737,642.273376,174.182327,,,,,,,,,,,,,784.062500,855.949463,268.184021,,,,888.055969,843.667908,380.204865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,542.919556,727.814270,172.062592,423.205841,700.739990,171.248993,483.300690,641.901917,172.564774,,,,,,,,,,,,,782.673828,855.796509,267.964172,,,,886.790649,843.641235,379.684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,541.908630,727.577271,170.995605,422.206146,700.705627,170.038910,482.363831,641.800964,170.750702,,,,,,,,,,,,,781.157227,855.633911,266.987000,,,,885.391785,843.539063,378.963715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,540.750427,727.298584,170.219849,420.741211,700.806702,168.917572,481.419861,641.685547,169.353195,,,,,,,,,,,,,780.148315,855.191284,266.080658,,,,884.408569,843.267761,378.166351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,539.764038,727.258789,168.818665,419.697083,700.703430,167.806900,480.098602,641.428650,168.059372,,,,,,,,,,,,,780.028870,854.695801,265.131927,,,,883.270142,843.315674,377.884216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,538.679688,727.420898,167.300034,418.731354,700.551086,166.324295,478.937775,641.272644,167.059586,,,,,,,,,,,,,779.280823,854.357422,264.254974,,,,881.505920,843.318237,377.393585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,538.087280,727.179016,165.862686,418.096283,700.358215,165.244537,478.061218,641.247253,165.271591,,,,,,,,,,,,,777.058472,854.460266,263.995209,,,,880.183105,843.169373,376.911163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,536.909119,726.943542,164.884003,417.166138,700.193420,162.908615,477.686005,641.242126,163.492981,,,,,,,,,,,,,775.741211,854.464478,263.769836,,,,879.453674,842.941589,376.171539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,536.182739,726.800049,163.716644,416.692383,699.963074,161.777756,476.642639,641.134644,162.341064,,,,,,,,,,,,,774.826538,854.398682,262.810638,,,,878.958496,842.786621,374.804504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,535.205078,726.556396,162.723206,415.386597,699.953674,160.494156,475.661255,640.962341,161.099609,,,,,,,,,,,,,773.928772,854.211426,261.735931,,,,877.561279,842.853027,374.488037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,534.388794,726.184326,161.604095,414.568542,699.897217,159.384277,474.799957,640.852539,159.565979,,,,,,,,,,,,,773.950989,853.544495,261.160767,,,,875.853210,842.813599,374.776184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,534.032410,725.999573,160.232544,413.972076,699.680969,158.662323,474.170380,640.830017,158.258484,,,,,,,,,,,,,772.958191,853.130493,260.448669,,,,874.184143,842.672119,374.468201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,533.515625,725.865051,158.575455,413.003418,699.550781,157.079926,473.428436,640.501038,156.742737,,,,,,,,,,,,,771.748047,852.819153,259.871490,,,,873.549500,842.634033,373.602631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,533.087891,725.675110,157.091095,412.863983,699.461487,155.319122,472.777832,640.393555,155.045685,,,,,,,,,,,,,771.135437,852.841980,259.258942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,532.277649,725.657288,156.555054,412.372742,699.452820,153.633911,471.978577,640.207520,154.561279,,,,,,,,,,,,,770.650513,852.859802,258.125763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,531.204895,725.571350,155.981537,411.715271,699.347290,152.636002,471.357758,640.100525,153.181473,,,,,,,,,,,,,769.884827,852.745850,257.277252,,,,,,,871.733704,842.457886,370.895691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,530.731384,725.591553,154.671417,411.203003,699.320740,151.821426,470.932007,640.122925,151.517807,,,,,,,,,,,,,768.748657,852.663574,256.961609,,,,,,,870.298767,842.556274,370.779785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,530.267578,725.681458,153.515244,410.543274,699.321655,150.226715,470.546295,640.045288,150.550568,,,,,,,,,,,,,767.705872,852.448242,256.894196,,,,,,,869.285522,842.569519,370.381500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,529.781738,725.576660,152.193146,410.116058,699.382019,148.886292,469.671997,639.936462,149.586899,,,,,,,,,,,,,766.795471,852.312561,256.487488,,,,,,,868.821289,842.394043,369.582428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,529.424133,725.475830,151.335953,409.683228,699.520996,148.246414,469.164612,639.871887,148.063553,,,,,,,,,,,,,766.311951,852.333496,255.630722,,,,,,,868.631714,842.269714,368.590912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,529.220886,725.498108,150.516953,408.907288,699.505859,147.351715,468.903198,640.017334,147.163345,,,,,,,,,,,,,765.976746,852.229919,254.504547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,528.830139,725.528381,149.506027,408.396545,699.572021,145.924850,468.346954,640.070435,145.918533,,,,,,,,,,,,,766.621826,851.948547,253.186981,,,,,,,,,,867.507813,841.986755,367.438049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,528.323425,725.386902,148.204483,408.329651,699.719910,144.770325,467.890930,639.910889,144.506439,,,,,,,,,,,,,766.774658,851.643005,252.049576,,,,,,,,,,865.950928,842.092590,367.340240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,527.928406,725.212585,147.496948,408.047729,699.787415,144.055923,467.522125,639.792847,143.197769,,,,,,,,,,,,,766.468872,851.496277,251.374542,,,,,,,,,,864.873474,842.109741,367.121368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,528.063843,725.003052,146.619385,407.451691,699.808228,143.202011,467.443420,639.938293,142.419449,,,,,,,,,,,,,765.426697,851.678223,251.129776,,,,,,,,,,864.378418,842.069519,366.858246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,527.978943,725.067871,145.626282,407.343536,699.838745,141.915314,466.948486,640.143250,141.500000,,,,,,,,,,,,,764.398865,851.690247,251.097366,,,,,,,,,,863.931030,842.114075,366.298462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,527.686035,725.269653,144.533218,407.306854,699.973267,140.654953,466.567047,640.142029,140.418015,,,,,,,,,,,,,763.912354,851.720886,250.666870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,527.326660,725.156067,143.377716,407.234497,700.049805,140.020264,466.365082,640.106018,139.442749,,,,,,,,,,,,,763.442078,851.604370,250.223679,,,,,,,,,,,,,863.292847,842.274536,364.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,527.115112,725.144409,142.767380,406.937347,700.169495,139.547531,466.390015,640.155212,138.129761,,,,,,,,,,,,,763.044312,851.871460,249.288071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,527.004028,725.112610,142.348160,406.546967,700.240723,139.012161,465.979370,640.179443,137.488861,,,,,,,,,,,,,762.565613,851.924011,248.543732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,526.806946,725.085571,141.748657,406.351654,700.323120,138.142670,465.671021,640.277161,136.850174,,,,,,,,,,,,,762.043091,851.896606,248.026733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,526.821045,725.238464,140.826187,406.363678,700.502075,136.995468,465.410950,640.516724,136.212631,,,,,,,,,,,,,761.803772,851.854248,247.635849,,,,,,,,,,,,,,,,861.544250,842.118408,362.813110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,526.697449,725.286926,139.311523,406.349030,700.692444,135.844070,465.216034,640.708984,135.661942,,,,,,,,,,,,,761.790405,851.756836,247.190582,,,,,,,,,,,,,,,,860.609680,842.322144,362.270691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,526.567444,725.367126,138.435120,406.269806,700.833313,135.228394,465.185181,640.767151,134.843735,,,,,,,,,,,,,761.729614,851.671082,246.642410,,,,,,,,,,,,,,,,859.971863,842.422607,361.935944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,526.393494,725.406433,137.955429,405.975250,700.970215,134.806641,464.898132,640.882629,134.238968,,,,,,,,,,,,,761.775818,851.651062,245.627747,,,,,,,,,,,,,,,,859.753967,842.564514,361.501343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,526.099731,725.449829,137.664352,405.613190,701.118225,134.415009,464.567993,640.924622,133.386368,,,,,,,,,,,,,761.726746,851.676453,244.754868,,,,,,,,,,,,,,,,859.504456,842.559692,360.964600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,525.822754,725.585510,137.345520,405.215393,701.370117,133.892029,464.260529,641.059753,132.819870,,,,,,,,,,,,,761.320862,851.744751,244.268677,,,,,,,,,,,,,,,,859.118958,842.695435,360.460205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,525.695374,725.674683,136.996231,405.094452,701.667480,133.152390,464.195160,641.309326,132.114395,,,,,,,,,,,,,760.976929,851.691711,243.961456,,,,,,,,,,,,,,,,858.714783,842.734436,360.066498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,525.599670,725.793091,136.175354,405.108185,701.835876,131.993195,463.855042,641.531555,131.780731,,,,,,,,,,,,,760.836182,851.651001,243.827637,,,,,,,,,,,,,,,,858.245850,842.713806,359.734955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,525.496582,725.973694,135.068451,405.153229,702.060242,131.288437,463.692474,641.634705,131.489746,,,,,,,,,,,,,760.662415,851.668030,243.731384,,,,,,,,,,,,,,,,857.975525,842.571655,359.394226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,525.203186,726.155273,134.057648,405.017639,702.211670,131.023575,463.589264,641.706543,131.080460,,,,,,,,,,,,,760.673218,851.515625,243.285217,,,,,,,,,,,,,,,,857.639893,842.504211,359.246521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,525.080872,726.301208,133.631058,404.809326,702.195496,130.371765,463.466614,641.780884,130.338120,,,,,,,,,,,,,760.798767,851.304504,242.622360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,524.835571,726.343140,133.431152,404.455048,702.332214,129.769836,463.391449,641.986389,129.507431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.815796,842.342651,359.097321,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,524.776245,726.427490,133.142044,404.179993,702.490967,129.379044,462.989899,642.127319,129.123215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.898926,842.495361,359.217957,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,524.596619,726.519897,132.669922,403.916260,702.628601,128.669205,462.987885,642.322144,128.470703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.199463,842.653870,359.264587,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,524.403442,726.558350,132.183929,403.997650,702.782166,128.030212,462.862976,642.470093,127.938042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.622070,842.720520,359.030853,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,524.323364,726.795532,131.255325,404.087280,702.877808,127.328300,462.730652,642.634949,127.518066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.272522,842.813843,358.691620,,,,,,,,,,,,,,,,,,,,,,,,,,,
