Weight59
Date:,2025/05/06
Time:,14:07:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
117,557.751282,708.454956,143.579453,,,,,,,488.844086,635.605347,139.435181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.572266,802.886047,391.496399,438.791473,700.655090,147.603577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,555.469299,708.329102,142.681305,,,,,,,486.147644,635.825073,137.720871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.763184,801.754639,391.384979,435.815002,701.113953,146.333557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,553.560486,708.121399,140.579819,,,,,,,483.762695,635.897278,135.218704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.879456,800.571716,390.933289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,551.345520,708.177124,139.167603,,,,,,,481.967499,636.148743,133.427399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.135193,799.363586,390.376923,,,,777.876831,814.295776,233.289520,431.521149,701.707703,141.691849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,549.657410,707.957642,136.898819,,,,,,,479.683350,636.140015,131.400177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.710022,798.418213,389.557800,,,,775.603516,812.850708,233.167633,430.148743,701.788452,139.269028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,547.977112,707.713440,135.437500,,,,,,,477.367615,636.373718,129.044464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.200134,797.361877,389.014709,,,,774.208069,811.553223,232.595947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,546.191711,707.411011,133.936340,,,,,,,476.173828,636.355103,126.811966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.458862,796.371399,388.436981,,,,,,,,,,426.833557,702.126038,135.381729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,544.992798,707.514587,131.651932,,,,,,,474.568909,636.246460,125.149055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.030762,795.565857,387.919708,,,,,,,,,,425.181122,702.297302,133.117249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,543.786072,707.166016,130.285858,,,,,,,473.273499,636.183350,122.742767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.796387,794.727722,387.001129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,542.047729,706.900146,128.495117,,,,,,,471.823273,636.046570,120.085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.669617,793.807800,386.127899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,541.138184,706.474792,127.132507,,,,,,,470.343262,635.977295,118.364365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.928894,792.978088,385.536011,,,,,,,,,,,,,421.446991,702.220459,126.523300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,540.191895,706.096680,124.945366,,,,,,,469.484497,635.851929,115.861755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.662537,792.230103,385.033447,,,,,,,,,,,,,420.368347,702.080627,125.177452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,539.062927,706.179199,123.364571,,,,,,,468.219604,635.754028,113.459633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.284668,791.423401,384.544312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,538.035950,705.882751,122.013969,,,,,,,467.398560,635.427063,111.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.404480,790.681763,383.898804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,536.771362,705.624756,121.105751,,,,,,,466.524078,635.375061,109.147255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.667664,790.099182,383.271851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,535.600037,705.490723,119.187973,,,,,,,465.475098,634.930481,106.880714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.583435,789.462585,382.346008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,535.001770,705.306580,117.266808,,,,,,,464.765137,635.021057,104.924553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.573792,788.873962,381.592621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,534.716125,705.124329,115.853172,,,,,,,464.139069,634.804626,102.184128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.773499,788.219116,380.968597,,,,,,,,,,,,,,,,415.275452,700.835510,113.641144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,534.411682,704.864014,114.066002,,,,,,,463.388580,634.787476,100.577614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.151367,787.693665,380.094116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,534.138550,704.752747,112.025352,,,,,,,462.915466,634.880493,98.239388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.408752,787.172729,379.190552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,533.564453,704.709412,110.910805,,,,,,,462.450989,635.044250,96.547943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.658081,786.674744,378.742554,,,,,,,,,,,,,,,,,,,413.421356,701.032593,108.541580,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,533.372070,704.908691,109.328690,,,,,,,461.970001,635.800171,96.678619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.742126,786.192993,377.931946,,,,,,,,,,,,,,,,,,,413.316803,701.949097,108.392036,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,533.267151,705.703369,108.062866,,,,,,,461.626343,637.164612,97.370827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.035278,785.743042,376.917633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,532.932190,706.244812,107.451553,,,,,,,460.661621,637.759583,98.582352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.981445,785.260803,375.663513,,,,,,,,,,,,,,,,,,,,,,413.782318,704.582153,107.191490,,,,,,,,,,,,,,,,,,,,,,,,
141,532.316650,706.528442,106.838173,,,,,,,459.604462,638.382751,98.636421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.851501,784.737000,374.867218,,,,,,,,,,,,,,,,,,,,,,413.215790,705.684937,107.195663,,,,,,,,,,,,,,,,,,,,,,,,
142,531.573242,706.931580,106.726990,,,,,,,458.683685,639.052246,98.000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.334595,784.355042,374.315674,,,,,,,,,,,,,,,,,,,,,,412.385132,706.963196,106.706924,,,,,,,,,,,,,,,,,,,,,,,,
143,530.738586,707.373169,106.667793,,,,,,,457.971039,639.833679,97.153641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,530.373230,707.754150,106.511330,,,,,,,457.905426,640.176392,97.297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.569519,784.055054,373.971344,411.513519,707.952454,106.064865,,,,,,,,,,,,,,,,,,
145,530.431030,707.900269,105.948509,,,,,,,457.564484,640.437073,97.881683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.133789,784.012146,373.668945,411.176239,708.148621,106.159554,,,,,,,,,,,,,,,,,,
146,530.081909,707.869568,105.800583,,,,,,,456.965576,640.728394,97.898758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.993591,783.958313,373.439392,410.859100,708.244324,106.437912,,,,,,,,,,,,,,,,,,
147,529.785645,707.745117,105.588417,,,,,,,456.819794,640.848328,97.039543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.208496,784.038147,372.752594,,,,,,,,,,,,,,,,,,,,,
148,529.501953,707.602661,105.440361,,,,,,,456.379333,640.808289,96.676926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.326843,784.159546,372.101166,,,,,,,,,,,,,,,,,,,,,
149,529.114502,707.639648,105.307381,,,,,,,456.169983,640.723267,96.583939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.232788,784.376831,371.778137,,,,,,,,,,,,,,,,,,,,,
150,528.839111,707.737732,105.184799,,,,,,,456.122742,640.588989,96.613037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.226196,784.433716,371.562988,,,,,,,,,,,,,,,,,,,,,
151,528.784668,707.775574,105.077614,,,,,,,456.077393,640.582031,96.594284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.261475,784.644714,371.338104,,,,,,,,,,,,,,,,,,,,,
152,528.704712,707.863342,105.038651,,,,,,,456.094269,640.647888,96.483627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.588135,784.785950,370.903107,,,,757.737061,794.150391,214.609863,,,,,,,,,,,,,,,
153,528.628052,707.976501,105.047211,,,,,,,456.142151,640.737305,96.354805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.492188,785.020752,370.903320,,,,757.508118,794.532959,214.541245,,,,,,,,,,,,,,,
154,528.539490,708.169312,105.025009,,,,,,,456.461151,640.843567,96.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.261963,785.345886,371.283386,,,,757.246826,795.023438,214.562622,,,,,,,,,,,,,,,
155,528.488831,708.539978,104.913872,,,,,,,456.227844,640.799011,96.313240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.044250,785.614075,371.540955,,,,757.151306,795.436768,214.670776,,,,,,,,,,,,,,,
156,528.468628,708.782104,104.893005,,,,,,,456.479645,640.915222,96.372246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.859192,786.012817,371.761627,,,,757.156128,795.829529,214.383896,,,,,,,,,,,,,,,
157,528.496094,708.907959,104.932129,,,,,,,456.774414,640.919250,96.240555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.543213,786.374451,371.941071,,,,757.365601,796.169556,214.315628,,,,,,,,,,,,,,,
158,528.730164,709.121704,104.989983,,,,,,,457.052673,640.820557,96.144936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.171082,786.796753,372.296814,,,,,,,,,,,,,,,,,,,,,
159,528.988403,709.305359,104.960197,,,,,,,457.399567,640.752441,96.151657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.754089,787.142517,372.716278,,,,,,,,,,,,,,,,,,,,,
160,529.108459,709.599609,104.915672,,,,,,,457.724121,640.698730,96.010139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.479492,787.463562,373.089813,,,,,,,,,,,,,,,,,,,,,
161,529.278381,709.823975,104.859344,,,,,,,458.042023,640.662720,95.921799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.365356,787.768066,373.216492,,,,,,,,,,,,,,,,,,,,,
162,529.381409,710.053589,104.826508,,,,,,,458.289063,640.664734,95.833389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,529.390442,710.276917,104.854256,,,,,,,458.570160,640.605225,95.828674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.882324,788.380615,373.794891,,,,,,,,,,,,
164,529.401123,710.481873,104.914467,,,,,,,458.778809,640.672241,95.782730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.476868,788.719482,374.186615,,,,,,,,,,,,
165,529.231018,710.845886,105.220207,,,,,,,458.975494,640.675720,95.710762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.280884,788.849060,374.487732,,,,,,,,,,,,
166,529.142212,711.114441,105.218071,,,,,,,459.111206,640.975037,95.972404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.130798,789.007935,374.814880,,,,,,,,,,,,
167,529.122498,711.386963,105.252586,,,,,,,459.357391,640.862183,95.511002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.017517,789.131348,375.094116,,,,,,,,,,,,
168,529.024963,711.615784,105.282593,,,,,,,459.480530,640.902283,95.298836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.933411,789.206299,375.341858,757.271484,800.653137,216.039047,,,,,,,,,
169,528.960632,711.889526,105.413635,,,,,,,459.611816,640.994812,95.266998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.000916,789.352234,375.482422,756.899170,801.163635,216.430145,,,,,,,,,
170,528.744080,712.229858,105.351570,,,,,,,459.802368,641.079407,95.194069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.017883,789.453125,375.641876,756.621948,801.552795,216.805237,,,,,,,,,
171,528.565918,712.434875,105.630562,,,,,,,459.610779,641.227356,95.719345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.885864,789.526123,375.878296,756.365540,801.778198,217.061325,,,,,,,,,
172,528.483521,712.618835,105.755180,,,,,,,459.835266,641.311890,95.362282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.334106,789.867981,376.540283,,,,,,,,,,,,
173,528.264038,713.005737,105.928238,,,,,,,459.960876,641.447083,95.152473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.028320,790.136963,376.992737,,,,756.308167,802.245178,217.235779,,,,,,
174,528.271423,713.187927,105.839806,,,,,,,460.076538,641.564209,95.156075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.910156,790.352234,377.291443,,,,756.301208,802.427368,217.295151,,,,,,
175,528.256775,713.369751,105.823746,,,,,,,460.102936,641.585083,95.165962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.815674,790.462830,377.377777,,,,,,,,,,,,
176,528.219360,713.484558,105.761063,,,,,,,460.104950,641.654358,95.151535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.012268,790.552246,377.682465,,,,,,,,,,,,
177,528.273926,713.594666,105.964638,,,,,,,460.128235,641.684814,95.125801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.908203,790.649902,377.770538,,,,,,,,,,,,
178,528.147583,713.774414,106.236900,,,,,,,460.155853,641.696167,95.134140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.748901,790.683411,377.864471,,,,,,,,,,,,
179,528.063782,713.781006,106.354622,,,,,,,460.202759,641.723877,95.055321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.672119,790.785400,377.925323,,,,,,,,,,,,
180,527.974548,713.881592,106.369865,,,,,,,460.195740,641.780518,95.054169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.620605,790.874817,378.040283,,,,,,,,,,,,
