Weight21
Date:,2025/04/16
Time:,14:28:59
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
189,466.270264,646.497925,94.763405,540.020081,717.144592,100.566315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.297882,714.599243,107.704361,895.978394,793.084290,327.474823,,,
190,466.568054,646.563721,94.484634,540.321106,717.082947,100.244682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.321350,714.606506,107.653374,895.585815,793.447998,327.923889,,,
191,466.424561,646.470215,94.780975,540.469116,717.100830,100.143860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.484955,714.584167,107.683594,895.264160,793.826599,328.057251,,,
192,466.281403,646.409729,95.005196,540.547852,717.124329,100.043594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.691681,714.519470,107.431175,895.092041,794.060364,328.278900,774.779541,802.057617,200.038727
193,466.349548,646.381470,94.971123,540.603394,717.099548,99.812569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.777039,714.509888,107.291588,894.695984,794.682922,328.785828,776.510315,801.588074,197.985275
194,466.422180,646.417358,94.907402,540.742371,717.098877,99.587273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.827850,714.530457,107.211800,894.444214,795.089783,329.171448,777.043335,801.513672,197.297745
195,466.505127,646.431091,94.825233,540.847534,717.089539,99.473846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.943756,714.518616,107.251740,894.288208,795.190002,329.269287,776.674316,801.626404,197.636719
196,466.603516,646.430725,94.888847,540.847656,717.198425,99.410820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.916382,714.519775,107.275841,894.152283,795.370850,329.391876,776.003357,801.842346,198.316650
197,466.851044,646.504456,94.530266,540.892639,717.203186,99.375618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.919403,714.510071,107.221184,893.940735,795.553284,329.566101,775.544128,801.894104,198.720413
198,466.729675,646.469910,94.707703,541.146667,717.229309,99.123657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.946350,714.514343,107.254967,893.754089,795.429077,329.847412,775.376160,801.946838,198.812134
199,466.732941,646.515747,94.699348,541.164001,717.223633,99.077026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.941956,714.515808,107.275681,893.660950,795.675720,329.816620,775.397705,801.946167,198.797592
200,466.819275,646.541016,94.722923,541.201904,717.331726,99.085022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.936554,714.515625,107.280510,893.634277,795.671448,330.003906,775.492981,801.938904,198.803116
201,466.831665,646.533264,94.779869,540.920532,717.582947,99.509979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.906952,714.510193,107.311089,893.568726,795.750671,330.132599,775.414978,801.923706,198.807388
202,466.910126,646.523499,94.706383,540.623047,717.537170,99.677620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.849792,714.525940,107.242760,893.557251,795.922058,330.321808,775.398193,801.991150,199.084335
203,466.947754,646.623718,94.679810,540.747498,717.695679,99.615685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.839630,714.519653,107.258820,893.529907,796.049194,330.412323,774.849304,802.221130,199.478668
204,467.043884,646.614746,94.656876,540.874084,717.822510,99.453598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.885284,714.508484,107.304565,893.568420,796.055298,330.477234,774.439026,802.336060,199.825180
205,467.119293,646.625427,94.608368,540.877869,717.932922,99.406090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.891632,714.507141,107.310997,893.534424,796.047485,330.527161,774.018433,802.471191,200.316711
206,467.381592,646.727051,94.364677,540.866882,717.931519,99.342926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.840240,714.516602,107.278862,893.479797,796.041138,330.576630,773.575439,802.771301,200.847839
207,467.488617,646.770081,94.247459,540.872498,717.920654,99.319870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.878021,714.520264,107.205750,893.484863,795.712097,330.737946,773.914551,802.520020,200.463074
208,467.544678,646.836670,94.270882,540.909119,717.993042,99.261116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.859497,714.518250,107.238869,893.478088,795.644958,330.768219,774.213379,802.407715,200.116272
209,467.592896,646.865601,94.281998,540.913879,718.063354,99.315399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.915680,714.509705,107.219803,893.466431,795.849243,330.912689,774.125366,802.438293,200.152664
210,467.572510,646.783508,94.330193,540.960144,718.032776,99.094582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.965576,714.511047,107.221336,893.454651,795.892700,331.091766,774.155273,802.482056,200.352356
211,467.636658,646.749084,94.270653,540.874573,718.157776,99.106857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.909760,714.519226,107.180038,893.431091,795.971680,331.149292,773.983154,802.555237,200.524902
212,467.612335,646.775940,94.181381,540.996643,718.092896,99.111641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.910522,714.511719,107.135559,893.519287,796.081055,331.199829,773.862793,802.560974,200.663971
213,467.700562,646.860901,94.155312,540.992310,718.058594,99.102951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.882172,714.515686,107.131561,893.603516,796.183655,331.269806,773.804321,802.558289,200.742462
214,467.707947,646.792480,94.171143,540.982910,718.017090,99.114677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.911530,714.511108,107.133263,893.662170,796.282898,331.356323,773.749512,802.432678,200.950592
215,467.653442,646.774841,94.105659,541.058411,718.019775,99.025841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.881897,714.515930,107.138168,893.684143,796.306702,331.442780,773.538879,802.361084,201.217545
216,467.648590,646.781128,94.087257,541.136963,718.045593,98.955246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.895813,714.519897,107.178444,893.754578,796.375854,331.570740,773.333801,802.355408,201.333588
217,467.681763,646.792603,94.048462,541.108337,718.048523,98.986603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.856262,714.525513,107.197823,893.875854,796.469360,331.610321,773.372498,802.258118,201.491013
218,467.681976,646.799133,94.061012,541.023865,718.048401,99.073174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.898468,714.511963,107.155243,893.872986,796.612488,331.640259,773.368774,802.156738,201.680969
219,467.723511,646.784546,94.027847,541.084717,718.046021,99.140579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.910095,714.518127,107.164047,893.942078,796.645569,331.690002,773.436096,801.997620,201.778610
220,467.776764,646.816101,93.996964,541.252991,718.006653,99.056282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.916229,714.511475,107.136421,894.100464,796.710144,331.800629,773.394287,801.958252,201.878281
221,467.708405,646.803772,94.020546,540.950439,717.893799,99.240044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.912720,714.606140,107.169151,894.145569,796.709961,331.938751,773.359863,801.801514,201.878998
222,467.485138,646.778931,94.479210,541.162048,717.902405,99.151596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.953430,714.621521,107.115807,894.222229,796.741699,331.904114,773.502563,801.664307,201.958466
223,467.625763,646.738708,94.187317,541.283203,717.914673,99.036835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.950256,714.530151,107.063759,894.276733,796.826477,331.976776,773.652161,801.381958,202.044449
224,467.800995,646.809021,93.944084,541.231934,717.907837,99.059204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.008820,714.492554,107.153305,894.268250,796.845825,332.007263,773.496094,801.292114,202.045090
225,467.747803,646.822693,94.040123,541.245605,717.857056,98.988174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.040741,714.502197,107.158775,894.320862,796.847290,332.083008,773.585693,801.249146,202.089767
226,467.717743,646.702271,94.048386,541.290405,717.849182,99.037781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.052063,714.608337,107.092072,894.360962,796.918579,332.100464,773.656128,801.156128,202.043381
227,467.761566,646.708252,94.011078,541.261108,717.828674,99.093895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.049225,714.615540,107.106979,894.335083,796.948730,332.110779,773.569336,801.112793,202.012421
228,467.729004,646.682312,94.008728,541.357239,717.775818,99.023865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.052582,714.617432,107.085632,894.356445,797.026001,332.226868,773.497986,801.081970,202.102707
229,467.769775,646.675171,93.989288,541.328308,717.717957,98.757477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.090149,714.609741,107.047447,894.294800,797.042114,332.270081,773.592773,800.922180,202.169418
230,467.749603,646.683960,94.003998,541.366211,717.686218,98.711029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.104523,714.608398,107.029480,894.367798,797.050537,332.247528,773.609741,800.786865,202.145508
231,467.835693,646.717041,93.965904,541.395264,717.679443,98.757965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.012665,714.623474,107.014221,894.348511,797.124756,332.321136,773.657837,800.796875,202.058548
232,467.805786,646.681885,93.921310,541.400269,717.680054,98.767830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.019012,714.618591,107.004395,894.357666,797.137024,332.446655,773.518738,800.733154,202.216919
233,467.795044,646.713501,93.925735,541.355103,717.697693,98.815361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.002014,714.624023,107.019279,894.289124,797.109375,332.519806,773.342285,800.532532,202.301102
234,467.783752,646.727173,93.871780,541.351501,717.629822,98.699501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.993164,714.625244,107.031174,894.289429,797.176331,332.539490,773.267822,800.397400,202.322220
235,467.695526,646.690613,93.875511,541.438965,717.593933,98.547958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.992249,714.625000,107.033089,894.240662,797.236755,332.599304,773.238159,800.360229,202.484970
236,467.746765,646.678040,93.924728,541.361084,717.619629,98.556999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.934418,714.632141,106.988861,894.353088,797.408142,332.648590,772.685303,800.542053,202.967041
237,467.749298,646.722351,93.871712,541.281250,717.691040,98.696968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.002899,714.621704,107.033554,894.405640,797.428650,332.754242,772.477783,800.406555,203.136078
238,467.749573,646.742676,93.872818,541.226746,717.623413,98.724281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.940887,714.631042,106.990509,894.407349,797.549622,332.763092,772.166626,800.524353,203.460648
239,467.708862,646.702087,93.871124,541.259460,717.600647,98.726051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.927765,714.633484,106.980988,894.404358,797.653931,332.753540,771.784729,800.591980,203.695663
240,467.691315,646.677490,93.865211,541.174194,717.703308,98.677322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.944733,714.642517,106.939621,894.472595,797.654175,332.800446,771.658813,800.531250,203.879990
241,467.741302,646.723022,93.860260,541.197083,717.718750,98.682068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.973358,714.621033,106.932686,894.534607,797.750122,332.881592,771.609863,800.520874,203.942459
242,467.735046,646.701538,93.827530,541.230286,717.699524,98.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.891022,714.724976,106.927460,894.514465,797.769714,332.930878,771.465271,800.629639,203.975739
243,467.720612,646.693298,93.835663,541.190186,717.709595,98.696243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.844910,714.672974,106.922554,894.627197,797.860229,332.953613,771.305725,800.709717,203.971191
244,467.715607,646.692139,93.844566,541.161194,717.697998,98.613548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.877563,714.634583,106.952217,894.645447,797.818909,333.058136,771.207275,800.695496,204.070419
245,467.715668,646.692566,93.845718,541.126526,717.718018,98.603226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.883667,714.646484,106.900360,894.662659,797.889160,333.066040,771.345276,800.553894,204.024857
246,467.758820,646.725159,93.826157,541.117737,717.719910,98.593468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.968811,714.640320,106.927673,894.669617,797.927856,333.057739,771.388245,800.392944,203.950897
247,467.760406,646.738770,93.753815,541.064697,717.734436,98.674332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.919006,714.640991,106.839767,894.700684,798.055420,333.026733,771.579407,800.187561,203.638397
248,467.795990,646.642578,93.802406,541.145325,717.701904,98.615265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.882416,714.649170,106.839996,894.858948,798.138733,333.146149,771.633972,800.155518,203.558929
249,467.822662,646.623962,93.815399,541.195862,717.694580,98.505066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.918854,714.638428,106.846596,894.997620,798.221191,333.128967,771.554199,800.157043,203.656693
250,467.761230,646.637024,93.754379,541.174561,717.713562,98.539917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.915436,714.640503,106.827682,895.007446,798.280090,333.097992,771.501343,800.173218,203.746216
251,467.769867,646.653015,93.752274,541.161499,717.636230,98.616806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.913879,714.641724,106.822411,894.990051,798.284058,333.098877,771.451294,800.169067,203.786453
252,467.787750,646.651428,93.727737,541.127014,717.698792,98.608650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.913147,714.641785,106.824120,895.001831,798.515503,333.134308,771.389221,800.173584,203.845932
253,467.780975,646.653870,93.748611,541.119629,717.714172,98.653221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.898285,714.650391,106.867714,894.669373,798.826355,333.552338,771.356934,800.168945,203.904266
254,467.790833,646.602112,93.792526,541.097839,717.719299,98.644295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.900726,714.643005,106.846321,894.546936,799.016418,333.803009,771.383789,800.163147,204.007065
255,467.831909,646.621643,93.785507,541.137512,717.614990,98.557152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.972321,714.619690,106.922752,894.619934,798.929688,333.751617,771.386169,800.164246,204.027069
256,467.822906,646.653442,93.672058,541.240234,717.608521,98.626671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.973083,714.630615,106.891754,894.704346,798.968323,333.672363,771.387695,800.164246,204.017349
257,467.827789,646.663574,93.639183,541.199524,717.691833,98.604233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.917175,714.641602,106.827538,894.780518,799.112061,333.659637,771.361694,800.160278,204.051132
258,467.807068,646.648926,93.661087,541.146423,717.703552,98.554726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.911438,714.642578,106.817619,894.769104,799.238403,333.690521,771.345520,800.161133,204.070160
259,467.797791,646.642212,93.676529,541.174072,717.695801,98.563690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.913147,714.641785,106.822769,894.752808,799.292358,333.713226,771.236572,800.148376,204.110443
260,467.817871,646.654419,93.662804,541.159729,717.609375,98.535950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.912506,714.641602,106.826134,894.670532,799.463501,333.581360,771.310303,800.071228,204.074844
261,467.811829,646.602173,93.639885,541.206055,717.600708,98.652603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.928528,714.637085,106.838379,895.006897,799.027222,333.252258,771.366516,800.051941,204.029022
262,467.789520,646.612122,93.644913,541.245483,717.616394,98.567223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.918915,714.728394,106.832321,894.851807,799.423706,333.349365,771.253967,800.089172,204.004547
263,467.834137,646.631287,93.654686,541.153320,717.647034,98.469536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.871490,714.759888,106.897614,894.905090,799.585083,333.360962,771.327759,800.067139,204.041473
264,467.877319,646.729980,93.739929,541.188354,717.608948,98.547783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.892914,714.741272,106.866585,894.851501,798.444885,333.239899,771.390747,800.047913,204.019638
265,467.865509,646.526672,93.712303,541.159119,717.737244,98.493317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.902283,714.744446,106.873718,894.852417,798.159546,333.157745,771.407104,800.044373,203.999725
266,467.943176,646.647400,93.552910,541.258301,717.717712,98.499718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.911865,714.737793,106.841530,894.836121,798.210571,333.090271,771.291443,800.027405,204.015579
267,467.943695,646.653076,93.624634,541.229492,717.632935,98.378754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.919708,714.736511,106.825775,894.900940,798.268555,333.032562,771.355408,800.044983,204.029907
268,467.931030,646.629761,93.650078,541.322144,717.591370,98.396492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.965851,714.738281,106.909119,895.113037,798.681213,333.013000,771.075500,800.418457,204.436462
269,467.908356,646.612366,93.664574,541.291809,717.607910,98.491577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.914734,714.737061,106.855515,895.263367,798.685669,333.008240,770.781067,800.472717,204.741989
270,467.924805,646.623108,93.652077,541.276367,717.630310,98.387962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.912842,714.736877,106.829544,895.216431,798.603943,332.907623,770.664673,800.388123,204.758728
271,467.921417,646.631531,93.670982,541.277771,717.619690,98.339165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.935364,714.732056,106.837128,895.098022,798.538574,332.838837,770.992432,800.122192,204.505310
272,467.901245,646.655457,93.594139,541.252625,717.606323,98.290123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.921234,714.736145,106.829788,895.095276,798.411987,332.850067,771.289734,799.982605,204.205261
273,467.921356,646.639038,93.653473,541.290588,717.616089,98.290092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.933136,714.732361,106.841408,895.135010,798.397400,332.844025,771.475769,799.830444,204.040070
274,467.931122,646.677124,93.755478,541.274597,717.631042,98.370308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.918793,714.736267,106.832695,895.199097,798.422363,332.819611,771.410339,799.790649,204.128052
275,467.855743,646.633911,93.647041,541.308716,717.618713,98.316765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.916168,714.737183,106.830376,895.165833,798.461670,332.770172,771.327637,799.776917,204.208267
276,467.843475,646.541565,93.652664,541.304382,717.604431,98.287025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.916962,714.737061,106.830391,895.176636,798.471497,332.728851,771.229187,799.771423,204.223740
277,467.871002,646.623718,93.613792,541.316589,717.620544,98.244690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.917297,714.736938,106.830490,895.189148,798.468262,332.718933,771.260193,799.777832,204.271011
278,467.881744,646.627380,93.712151,541.297119,717.496948,98.350609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.917267,714.736938,106.830544,895.190247,798.466736,332.721069,771.309448,799.782654,204.231995
279,467.872192,646.638550,93.629501,541.310547,717.499329,98.300415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.903137,714.745667,106.872414,895.227600,798.478088,332.703918,771.248352,799.720398,204.177628
280,467.943451,646.608765,93.555710,541.294556,717.489929,98.357742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.905853,714.738281,106.850548,895.245056,798.516357,332.741394,771.340210,799.696899,204.171082
281,467.867401,646.548279,93.612480,541.246216,717.507080,98.451309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.916260,714.736450,106.830978,895.281982,798.542297,332.769775,771.379883,799.666443,204.148026
282,467.783936,646.544373,93.702492,541.258423,717.499573,98.416130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.936737,714.731873,106.837334,895.207031,798.590942,332.747955,771.357544,799.671631,204.156769
283,467.805450,646.534851,93.706879,541.290100,717.516235,98.315720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.921234,714.736145,106.829636,895.262085,798.551392,332.772705,771.198853,799.701721,204.123459
