Weight16
Date:,2025/04/16
Time:,14:18:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
140,563.643433,719.200867,130.416138,493.615540,651.608765,104.063110,,,,812.097351,812.654297,285.807373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.873596,795.123596,416.997284,,,,,,,,,,,,,439.168121,721.061951,110.612396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,562.734802,719.036499,129.683273,492.931458,651.210327,102.854584,,,,811.248413,812.152527,285.518250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.960815,794.911804,416.324768,,,,,,,,,,,,,438.413788,720.875122,109.271255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,561.723083,718.983521,129.031906,491.994629,650.982178,101.616112,,,,810.525146,811.766785,285.335236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.692505,794.648193,415.901123,,,,,,,,,,,,,437.530334,720.599243,108.529343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,561.003479,718.463318,128.383636,491.559357,651.033447,100.308868,,,,809.319214,811.605164,284.634552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.381836,794.220764,415.879211,,,,,,,,,,,,,436.318176,720.334351,108.290276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,559.999817,718.181519,128.179199,490.564911,650.622009,100.233368,,,,807.448669,811.559387,284.704376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.174744,793.801880,415.571625,,,,,,,,,,,,,435.166168,720.079346,108.072449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,559.118103,717.978455,127.145439,489.153534,650.218567,99.959076,,,,805.810425,811.207336,284.880768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.567932,793.442566,415.301361,,,,,,,,,,,,,434.387787,719.926575,107.438721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,558.556885,717.875671,126.136803,488.181793,649.943665,99.080032,,,,805.008423,810.855591,284.836426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.328857,792.925171,414.715332,,,,,,,,,,,,,433.650177,719.852783,106.356743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,557.539551,718.114624,125.825340,487.462799,649.767456,98.631927,,,,804.405029,810.353455,284.321991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.374207,792.459351,414.453339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,556.553711,718.076599,125.549606,486.653870,649.729919,98.092102,,,,804.333496,809.761292,283.328674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.508972,792.029602,413.822968,,,,,,,,,,,,,,,,432.556396,719.448425,104.747269,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,555.707825,718.053345,125.137970,486.219177,649.616760,97.053841,,,,804.196106,809.002563,282.814301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.896606,791.741943,413.154633,,,,,,,,,,,,,,,,431.311066,719.262329,104.506554,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,555.283447,717.783203,124.483887,485.852356,649.613098,96.220299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.339233,791.528015,412.785522,,,,,,,,,,,,,,,,430.469360,719.092712,104.342308,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,555.004272,717.381287,123.655075,485.798523,649.734985,94.841942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.098267,791.393799,412.904785,,,,,,,,,,,,,,,,429.911804,718.953125,103.975426,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,554.413086,717.077881,122.878899,484.959259,649.629028,94.173767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.865112,790.992432,412.950439,,,,,,,,,,,,,,,,429.576996,718.853027,103.325645,801.678772,808.237488,282.240784,,,,,,,,,,,,,,,,,,,,,,,,
153,553.928955,716.920166,122.242935,484.003632,649.419250,94.045952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.013550,790.549805,412.601410,,,,,,,,,,,,,,,,429.069519,718.789124,102.527473,800.148071,808.321594,282.265015,,,,,,,,,,,,,,,,,,,,,,,,
154,553.441956,716.790527,121.805069,483.248779,649.279419,93.929466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.418457,790.267639,412.315369,,,,,,,,,,,,,,,,428.543274,718.801941,101.717392,799.285889,808.077698,282.133270,,,,,,,,,,,,,,,,,,,,,,,,
155,553.099426,716.629517,121.165207,482.712646,649.163452,93.684471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.017578,789.922791,412.128204,,,,,,,,,,,,,,,,427.994537,718.737793,100.779198,798.866394,807.896973,281.685211,,,,,,,,,,,,,,,,,,,,,,,,
156,552.536621,716.353577,120.637367,482.118195,649.083740,93.271980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.453857,789.740173,411.840607,,,,,,,,,,,,,,,,,,,798.412354,807.565735,281.428528,,,,,,,,,,,,,,,,,,,,,,,,
157,552.004822,716.260315,120.431847,481.478546,649.004272,92.721375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.014160,789.423584,411.148041,,,,,,,,,,,,,,,,,,,798.017700,807.284546,280.853638,427.165924,718.535339,99.941628,,,,,,,,,,,,,,,,,,,,,
158,551.445007,716.216919,120.248756,481.134644,649.140320,91.633095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.562805,789.133911,410.775635,,,,,,,,,,,,,,,,,,,797.505127,806.981934,280.425140,426.331879,718.463867,99.810135,,,,,,,,,,,,,,,,,,,,,
159,550.952209,716.126892,119.929314,481.145996,649.169800,90.590744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.029785,788.831970,410.504486,,,,,,,,,,,,,,,,,,,797.109131,806.750488,279.984436,425.681274,718.491760,99.765823,,,,,,,,,,,,,,,,,,,,,
160,550.492859,716.096863,119.626427,481.047058,649.124634,90.071564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.585022,788.451477,410.439484,,,,,,,,,,,,,,,,,,,797.083984,806.342773,279.299042,425.084564,718.547363,99.610596,,,,,,,,,,,,,,,,,,,,,
161,550.227356,716.109741,119.176010,480.625000,649.026123,89.899307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.430115,788.171326,410.136475,,,,,,,,,,,,,,,,,,,796.997742,806.103699,278.786011,425.063812,718.519897,98.911125,,,,,,,,,,,,,,,,,,,,,
162,549.601990,716.015015,118.320198,480.105560,648.914978,89.599854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.034790,788.088745,409.742157,,,,,,,,,,,,,,,,,,,796.744873,806.009766,278.570709,425.190002,718.596191,97.758232,,,,,,,,,,,,,,,,,,,,,
163,549.191711,715.940979,117.897949,479.449890,648.730713,89.292305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.885742,788.026855,409.221954,,,,,,,,,,,,,,,,,,,796.574280,805.865417,278.546631,425.124176,718.643372,97.127113,,,,,,,,,,,,,,,,,,,,,
164,548.941284,715.928284,117.586220,479.240326,648.885010,88.967606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.573975,787.848816,408.788788,,,,,,,,,,,,,,,,,,,796.319885,805.617004,278.269623,424.658173,718.715454,96.864914,,,,,,,,,,,,,,,,,,,,,
165,548.327087,716.072632,117.325378,478.525024,648.914246,89.169525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.159912,787.708618,408.428802,,,,,,,,,,,,,,,,,,,795.954102,805.404297,277.993073,424.180939,718.670166,96.707222,,,,,,,,,,,,,,,,,,,,,
166,547.996765,716.129761,117.040680,478.108093,648.736023,88.870636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.641907,787.604004,408.157013,,,,,,,,,,,,,,,,,,,795.473938,805.282410,277.773956,423.803680,718.680908,96.509354,,,,,,,,,,,,,,,,,,,,,
167,547.863403,716.150940,116.650032,477.939331,648.659973,88.457664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.296631,787.331848,407.961304,,,,,,,,,,,,,,,,,,,794.950989,805.107971,277.545532,423.593323,718.788452,96.342285,,,,,,,,,,,,,,,,,,,,,
168,547.862427,716.078857,116.313126,477.725922,648.621399,87.929741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.054321,787.234863,407.844696,,,,,,,,,,,,,,,,,,,794.539063,804.914551,277.359283,423.197723,718.810486,95.796638,,,,,,,,,,,,,,,,,,,,,
169,547.666077,715.987305,115.903900,477.299194,648.566040,87.387177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.638123,787.035645,407.770569,,,,,,,,,,,,,,,,,,,794.298584,804.665710,277.200836,423.020721,718.810120,95.576660,,,,,,,,,,,,,,,,,,,,,
170,547.717712,715.801758,115.626160,477.363434,648.679382,86.450943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.304626,786.796814,407.739685,,,,,,,,,,,,,,,,,,,794.394653,804.451416,276.599854,422.794128,718.846741,95.435303,,,,,,,,,,,,,,,,,,,,,
171,547.611206,715.692078,115.135765,477.384308,648.819885,85.521339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.752808,786.658081,407.443237,,,,,,,,,,,,,,,,,,,794.298218,804.345825,276.240875,,,,,,,,,,,,,,,,,,,,,,,,
172,547.363770,715.615906,114.773911,476.999451,648.869324,85.286484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.376404,786.567566,407.253052,,,,,,,,,,,,,,,,,,,794.159546,804.166321,276.040619,,,,422.550079,719.131104,94.945663,,,,,,,,,,,,,,,,,,
173,547.080872,715.534607,114.477058,476.591766,648.979614,85.175751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.941528,786.510803,407.181305,,,,,,,,,,,,,,,,,,,794.112549,803.896912,275.699554,,,,422.374115,719.196289,94.405708,,,,,,,,,,,,,,,,,,
174,546.814087,715.474304,114.134689,476.388275,649.035034,84.974464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.542053,786.441406,407.097015,,,,,,,,,,,,,,,,,,,794.183044,803.741455,275.335388,,,,422.302338,719.334106,93.909157,,,,,,,,,,,,,,,,,,
175,546.793579,715.576965,113.495720,476.216125,649.122192,84.817024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.182861,786.312683,406.947632,,,,,,,,,,,,,,,,,,,,,,,,,422.136261,719.523193,93.516479,,,,,,,,,,,,,,,,,,
176,546.626404,715.674316,112.998192,476.028503,649.199829,84.727852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.751038,786.267029,406.706390,,,,,,,,,,,,,,,,,,,,,,,,,421.946350,719.785828,92.967773,,,,,,,,,,,,,,,,,,
177,546.731384,715.635986,112.685150,475.767792,649.241516,84.406418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.367249,786.249512,406.470734,,,,,,,,,,,,,,,,,,,,,,,,,421.990112,719.899353,92.466888,,,,,,,,,,,,,,,,,,
178,546.606079,715.665710,112.433502,475.580170,649.384033,83.833290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.391113,786.145935,406.235107,,,,,,,,,,,,,,,,,,,,,,,,,421.969574,720.009460,92.226440,,,,,,,,,,,,,,,,,,
179,546.463013,715.757568,112.104034,475.535431,649.536804,83.098183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.369202,786.137939,405.645966,,,,,,,,,,,,,,,,,,,,,,,,,421.715027,720.203613,92.118660,,,,,,,,,,,,,,,,,,
180,546.470764,715.720886,111.682182,475.218933,649.725830,82.608032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.214355,786.093445,405.372833,,,,,,,,,,,,,,,,,,,,,,,,,421.546143,720.428894,91.933022,,,,,,,,,,,,,,,,,,
181,546.601501,715.642334,111.269791,474.629395,649.863831,82.634903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.504333,785.912720,405.786377,,,,,,,,,,,,,,,,,,,,,,,,,421.459076,720.656799,91.800575,793.473511,802.759827,273.214508,,,,,,,,,,,,,,,
182,546.593628,715.684875,110.954086,474.389862,649.984558,82.534538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.745544,785.958313,405.396149,,,,,,,,,,,,,,,,,,,,,,,,,421.311432,720.870483,91.557838,793.122498,802.706299,273.092896,,,,,,,,,,,,,,,
183,546.424194,715.837097,110.660812,474.379150,650.111389,82.162361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.032593,785.749634,404.891022,,,,,,,,,,,,,,,,,,,,,,,,,421.207642,721.101440,91.205193,792.846741,802.622803,272.933167,,,,,,,,,,,,,,,
184,546.307617,715.904602,110.324577,474.367859,650.246704,81.742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.733826,785.733765,404.728638,,,,,,,,,,,,,,,,,,,,,,,,,421.228302,721.297424,90.507416,792.598633,802.593811,272.985046,,,,,,,,,,,,,,,
185,546.169922,715.988098,109.828644,474.400757,650.462219,81.351814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.810364,785.588501,404.514221,,,,,,,,,,,,,,,,,,,,,,,,,421.115814,721.561218,89.457314,792.404907,802.502991,273.089325,,,,,,,,,,,,,,,
186,546.062988,716.075134,109.463982,474.616272,650.636536,80.787819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.876343,785.521301,404.322144,,,,,,,,,,,,,,,,,,,,,,,,,421.269318,721.622681,88.934715,792.116028,802.529175,273.212646,,,,,,,,,,,,,,,
187,546.480530,716.298523,108.711624,474.670410,650.704651,80.803421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.833008,785.419495,404.230743,,,,,,,,,,,,,,,,,,,,,,,,,421.536530,721.628723,89.230408,791.939026,802.452271,273.293640,,,,,,,,,,,,,,,
188,546.856262,716.364075,108.045166,474.650116,650.744324,80.692184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.720764,785.378052,404.133514,,,,,,,,,,,,,,,,,,,,,,,,,421.568207,721.727173,89.428909,791.990295,802.396423,273.241364,,,,,,,,,,,,,,,
189,547.029358,716.376038,107.670471,474.710785,650.783875,80.404602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.665466,785.253906,403.987000,,,,,,,,,,,,,,,,,,,,,,,,,421.528778,721.766174,89.319748,791.881042,802.326416,273.166779,,,,,,,,,,,,,,,
190,547.012634,716.385620,107.402687,474.833130,650.827026,80.077316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.470032,785.073181,404.035461,,,,,,,,,,,,,,,,,,,,,,,,,421.618408,721.778320,89.140221,,,,,,,,,,,,,,,,,,
191,546.924927,716.546326,107.291107,475.282745,650.841003,79.266327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.285156,785.110901,403.833527,,,,,,,,,,,,,,,,,,,,,,,,,421.782562,721.645081,89.220589,,,,,,,,,,,,,,,,,,
192,546.928589,716.531311,107.245056,475.641785,650.809082,78.716156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.218872,785.048523,403.695038,,,,,,,,,,,,,,,,,,,,,,,,,422.090363,721.541016,89.032608,,,,,,,,,,,,,,,,,,
193,546.839905,716.548645,107.168144,475.955109,650.807373,78.360703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.452271,784.935425,403.537415,,,,,,,,,,,,,,,,,,,,,,,,,422.006195,721.391479,89.265068,,,,792.738831,802.094055,272.077393,,,,,,,,,,,,
194,546.943115,716.463684,107.104645,475.986176,650.730042,78.312325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.359680,784.935913,403.414764,,,,,,,,,,,,,,,,,,,,,,,,,421.920746,721.263672,89.578293,,,,,,,,,,,,,,,,,,
195,547.080322,716.234619,106.951904,475.978333,650.553162,78.300125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.428162,784.921997,403.349396,,,,,,,,,,,,,,,,,,,,,,,,,421.978394,721.068604,89.697090,,,,,,,,,,,,,,,,,,
196,547.091675,716.158203,106.784302,476.021637,650.409424,78.229683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.468079,784.988953,403.442719,,,,,,,,,,,,,,,,,,,,,,,,,422.124115,720.829895,89.818863,,,,,,,792.785217,802.021423,271.602478,,,,,,,,,
197,547.155396,715.997192,106.715317,475.863312,650.143982,78.395103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.441162,785.014893,403.437195,,,,,,,,,,,,,,,,,,,,,,,,,422.118622,720.680176,89.965553,,,,,,,792.651917,802.062439,271.567566,,,,,,,,,
198,547.363403,715.738831,106.237755,476.007202,650.016296,78.230743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.400085,785.101868,403.430267,,,,,,,,,,,,,,,,,,,,,,,,,422.126221,720.469788,90.124298,,,,,,,792.663147,802.171021,271.123779,,,,,,,,,
199,547.585083,715.648132,106.353935,476.184082,649.967163,78.059311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.282959,785.160889,403.145966,,,,,,,,,,,,,,,,,,,,,,,,,422.190582,720.438354,90.208916,,,,,,,792.654114,802.200623,270.974915,,,,,,,,,
200,547.522156,715.740723,106.302689,476.001495,649.836365,78.285965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.357605,785.170776,403.122009,,,,,,,,,,,,,,,,,,,,,,,,,422.214447,720.450195,90.201744,,,,,,,792.491150,802.238831,271.057343,,,,,,,,,
201,547.540588,715.688232,106.167259,475.887238,649.807617,78.344101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.337769,785.252930,403.070740,,,,,,,,,,,,,,,,,,,,,,,,,422.305054,720.442749,90.214561,,,,,,,792.243286,802.268677,271.076477,,,,,,,,,
202,547.594238,715.556152,106.091133,476.026764,649.859924,77.988243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.371277,785.287415,403.065887,,,,,,,,,,,,,,,,,,,,,,,,,422.243103,720.450378,90.170151,,,,,,,791.982605,802.295044,271.179840,,,,,,,,,
203,547.560120,715.454651,106.053963,475.916534,649.858215,78.102684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.335266,785.266846,403.067780,,,,,,,,,,,,,,,,,,,,,,,,,422.284729,720.456970,90.141014,,,,,,,791.888306,802.168457,271.215057,,,,,,,,,
204,547.570496,715.470886,106.013344,475.862457,649.825806,78.179382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.309570,785.277527,403.047394,,,,,,,,,,,,,,,,,,,,,,,,,422.260132,720.550232,90.113503,,,,,,,791.712646,802.187927,271.195129,,,,,,,,,
205,547.564453,715.449646,105.908791,475.935303,649.847168,77.928307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.289978,785.271118,403.088104,,,,,,,,,,,,,,,,,,,,,,,,,422.268219,720.575745,90.062729,,,,,,,791.610657,802.184814,271.224274,,,,,,,,,
206,547.585266,715.430237,105.924072,475.915497,649.899292,77.772102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.425476,785.290955,403.065857,,,,,,,,,,,,,,,,,,,,,,,,,422.283020,720.570374,90.039215,,,,,,,791.694153,802.051392,271.223297,,,,,,,,,
207,547.574707,715.444275,105.997475,475.716370,649.867798,78.017097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.284241,785.259827,403.097626,,,,,,,,,,,,,,,,,,,,,,,,,422.301300,720.665283,90.000938,,,,,,,791.739319,802.014648,271.162201,,,,,,,,,
208,547.647400,715.406006,106.209023,475.839325,649.875732,77.876587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.194824,785.255127,403.155457,,,,,,,,,,,,,,,,,,,,,,,,,422.245361,720.689209,89.945206,,,,,,,791.850403,801.938477,271.078430,,,,,,,,,
209,547.551941,715.352722,106.002365,475.666840,649.861023,77.968262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.144653,785.244202,403.220490,,,,,,,,,,,,,,,,,,,,,,,,,422.236847,720.686584,89.949570,,,,,,,791.901245,801.864868,271.033539,,,,,,,,,
210,547.493042,715.339111,105.937294,475.577881,649.825623,78.033630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.111511,785.245117,403.223267,,,,,,,,,,,,,,,,,,,,,,,,,422.233124,720.682983,89.951904,,,,,,,791.854797,801.805359,271.013275,,,,,,,,,
211,547.466919,715.347961,105.919701,475.462341,649.838989,78.066727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.056458,785.234436,403.249298,,,,,,,,,,,,,,,,,,,,,,,,,422.265869,720.767883,90.008827,,,,,,,791.821716,801.802429,271.033722,,,,,,,,,
212,547.491638,715.266357,105.913795,475.447540,649.844727,78.085236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.084351,785.336914,403.271820,,,,,,,,,,,,,,,,,,,,,,,,,422.209137,720.793701,90.008141,,,,,,,791.831543,801.633728,270.981384,,,,,,,,,
213,547.470398,715.238953,105.905708,475.424011,649.873474,78.027504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.104553,785.352722,403.241028,,,,,,,,,,,,,,,,,,,,,,,,,422.272583,720.792297,89.978134,,,,,,,791.743774,801.675537,270.960693,,,,,,,,,
214,547.528931,715.137390,105.839951,475.628296,649.905701,77.689751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.116150,785.345154,403.224304,,,,,,,,,,,,,,,,,,,,,,,,,422.305115,720.787109,89.945915,,,,,,,791.710022,801.652771,271.017761,,,,,,,,,
215,547.492493,715.144653,105.813896,475.511230,649.893921,77.826347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.109070,785.429504,403.240112,,,,,,,,,,,,,,,,,,,,,,,,,422.323730,720.884094,89.899323,,,,,,,791.708679,801.507996,271.049561,,,,,,,,,
216,547.548584,715.112122,105.795769,475.575378,649.904480,77.586769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.261353,785.419434,403.475800,,,,,,,,,,,,,,,,,,,,,,,,,422.308319,720.891663,89.946106,,,,,,,791.541809,801.565125,271.003387,,,,,,,,,
217,547.420410,714.997742,105.662224,475.445557,649.889709,77.702721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.219604,785.442871,403.317108,,,,,,,,,,,,,,,,,,,,,,,,,422.339813,720.907227,89.884865,,,,,,,791.570190,801.407532,271.035339,,,,,,,,,
