Weight13
Date:,2025/04/16
Time:,10:33:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
120,841.950439,738.449280,408.011932,,,,,,,502.398621,639.014893,165.802536,588.019958,678.646790,205.119308,,,,,,,,,,,,,777.740356,802.316284,306.745483,,,,,,,,,,,,,,,,,,,,,
121,840.358826,737.253174,407.542603,,,,,,,499.845886,638.561768,164.160889,585.330872,678.532837,203.935196,,,,,,,,,,,,,775.827087,801.120605,306.628632,,,,484.212250,658.731873,169.384415,,,,,,,,,,,,,,,
122,838.805786,735.864563,408.150940,,,,,,,497.043854,638.594910,163.137146,582.682251,677.814331,203.165466,,,,,,,,,,,,,773.633789,799.469116,306.533051,,,,482.478149,658.574646,166.390808,,,,,,,,,,,,,,,
123,836.607483,735.128967,408.520782,,,,,,,494.938599,638.836731,161.635880,580.069763,677.615723,201.745789,,,,,,,,,,,,,770.492371,798.449280,306.960266,,,,479.522644,658.574585,165.876770,,,,,,,,,,,,,,,
124,835.020508,734.003174,408.187714,,,,,,,492.845398,638.641418,160.053055,577.886047,677.143738,200.309158,,,,,,,,,,,,,768.493591,797.231567,306.793243,,,,474.969818,658.211121,167.962036,,,,,,,,,,,,,,,
125,833.560303,732.781738,408.194214,,,,,,,490.417816,638.321594,158.879456,575.748474,677.127075,199.263077,,,,,,,,,,,,,765.511719,796.054443,306.864532,,,,472.369843,657.654907,167.436310,,,,,,,,,,,,,,,
126,832.385681,731.834595,407.802338,,,,,,,488.210449,637.879944,157.333252,573.268188,676.834106,198.322998,,,,,,,,,,,,,764.022705,794.461121,306.837585,,,,471.140411,657.911438,164.413849,,,,,,,,,,,,,,,
127,830.915771,730.462036,407.454193,,,,,,,485.589142,637.631714,156.650238,570.986816,676.355530,197.308853,,,,,,,,,,,,,761.790222,793.095825,306.644501,,,,470.425690,657.986694,160.544022,,,,,,,,,,,,,,,
128,829.486511,729.414124,407.022552,,,,,,,484.014801,637.308289,155.672043,568.437256,675.929199,196.593521,,,,,,,,,,,,,759.093018,792.140442,307.017395,,,,468.693726,657.944153,158.722198,,,,,,,,,,,,,,,
129,827.956177,728.245972,407.213196,,,,,,,482.102997,637.244934,154.249893,566.646545,675.384216,194.985703,,,,,,,,,,,,,757.366394,790.611145,306.387146,,,,465.248047,657.479980,159.988632,,,,,,,,,,,,,,,
130,826.340942,726.827942,407.852661,,,,,,,479.767792,637.212158,152.644958,564.857910,675.130615,193.786652,,,,,,,,,,,,,755.827209,789.093750,305.644196,,,,463.175476,656.933350,158.543427,,,,,,,,,,,,,,,
131,825.116516,725.851257,407.375977,,,,,,,477.711975,636.955505,151.129761,563.044983,674.953125,192.979065,,,,,,,,,,,,,754.183960,787.808777,305.589935,,,,461.789917,656.941650,156.586517,,,,,,,,,,,,,,,
132,823.748779,724.667603,407.297424,,,,,,,475.895752,637.158752,150.203461,560.817139,674.534424,192.301422,,,,,,,,,,,,,752.391479,786.399597,305.821777,,,,460.267181,656.852783,155.292786,,,,,,,,,,,,,,,
133,822.423950,723.586853,407.163177,,,,,,,473.530548,637.050842,149.501312,558.997070,674.076843,191.217133,,,,,,,,,,,,,750.192627,785.232239,305.613525,,,,458.572235,656.943787,153.710159,,,,,,,,,,,,,,,
134,820.949707,722.659668,407.042389,,,,,,,471.965332,636.877808,147.999435,557.215515,673.617615,189.824539,,,,,,,,,,,,,748.575989,784.020935,305.570892,,,,455.514557,656.814209,154.661713,,,,,,,,,,,,,,,
135,819.333618,721.594238,407.183533,,,,,,,470.365143,636.954285,146.559692,555.605469,673.166321,188.993790,,,,,,,,,,,,,746.752441,782.857483,305.363037,,,,452.943573,656.527161,154.735931,,,,,,,,,,,,,,,
136,818.353516,720.571289,406.917084,,,,,,,468.471588,636.668579,145.239029,553.708496,672.802979,187.948074,,,,,,,,,,,,,744.978027,781.920044,305.205048,,,,451.532257,656.750000,152.463806,,,,,,,,,,,,,,,
137,817.510437,719.681335,406.682220,,,,,,,466.525696,636.355286,144.408157,552.189758,672.461548,187.231415,,,,,,,,,,,,,743.190186,780.554199,305.272675,,,,451.435089,656.810059,149.586639,,,,,,,,,,,,,,,
138,816.298279,718.436707,406.661591,,,,,,,464.864471,636.472107,143.430450,550.450256,672.197388,186.668457,,,,,,,,,,,,,742.331421,779.179565,304.817291,,,,450.470734,656.890564,147.059616,,,,,,,,,,,,,,,
139,815.376099,717.367004,406.334442,,,,,,,463.733246,636.817749,142.572937,548.688354,671.851379,185.363632,,,,,,,,,,,,,741.386597,777.859741,304.305847,,,,447.701752,656.993042,147.921265,,,,,,,,,,,,,,,
140,814.587402,716.278625,405.653229,,,,,,,461.867493,636.526794,141.042450,547.268677,671.502808,184.229202,,,,,,,,,,,,,739.902344,776.708862,304.079407,,,,444.830536,656.840881,148.856491,,,,,,,,,,,,,,,
141,813.901550,715.096619,405.745178,,,,,,,460.417542,636.428406,140.020203,545.726501,671.094482,183.523972,,,,,,,,,,,,,737.812561,775.943787,304.209290,,,,,,,,,,,,,,,,,,,,,
142,812.801025,714.197266,405.933136,,,,,,,458.945374,636.463013,138.853119,544.385498,670.795837,182.554764,,,,,,,,,,,,,735.814392,775.177795,304.340027,,,,,,,442.710632,657.132751,145.039459,,,,,,,,,,,,
143,811.747131,713.439209,405.820618,,,,,,,457.304932,636.585754,137.682526,542.662048,670.662842,181.640854,,,,,,,,,,,,,735.189026,774.085510,304.293671,,,,,,,441.684235,657.279846,143.185303,,,,,,,,,,,,
144,810.704590,712.641724,405.460419,,,,,,,455.559479,636.619263,136.760468,541.306824,670.514160,181.150131,,,,,,,,,,,,,734.049438,773.138000,303.534363,,,,,,,440.578552,657.502869,141.721481,,,,,,,,,,,,
145,809.558289,712.037170,405.339203,,,,,,,453.910217,636.655151,136.149460,539.741150,670.260803,180.707352,,,,,,,,,,,,,732.652710,772.280151,303.309967,,,,,,,439.392761,657.635437,139.908859,,,,,,,,,,,,
146,808.609009,711.382141,405.276642,,,,,,,453.067902,637.007385,134.956573,538.271851,670.081360,179.686783,,,,,,,,,,,,,731.442017,771.415283,303.230988,,,,,,,438.478180,658.013611,138.457428,,,,,,,,,,,,
147,807.687073,710.657654,405.007141,,,,,,,451.949463,637.348877,133.073578,537.007690,669.883850,178.582123,,,,,,,,,,,,,730.249329,770.217041,303.139862,,,,,,,435.989105,658.204712,139.091843,,,,,,,,,,,,
148,806.594360,709.827576,405.119812,,,,,,,451.305359,637.695496,131.222641,535.746033,669.687683,177.388962,,,,,,,,,,,,,728.887695,769.303711,302.945740,,,,,,,433.979034,658.127747,139.031845,,,,,,,,,,,,
149,805.612671,709.121399,405.076477,,,,,,,449.666046,637.696228,130.614273,534.632690,669.568115,177.108917,,,,,,,,,,,,,728.051514,768.482361,302.567932,,,,,,,433.576355,658.519836,136.570221,,,,,,,,,,,,
150,804.860107,708.362854,404.854187,,,,,,,448.363586,637.747803,129.583618,533.501404,669.531372,175.947159,,,,,,,,,,,,,726.611938,767.713013,302.622498,,,,,,,433.382599,659.010254,134.271820,,,,,,,,,,,,
151,804.152466,707.777893,404.452454,,,,,,,447.261292,638.187744,128.423752,532.410522,669.405762,175.287094,,,,,,,,,,,,,725.403259,766.942749,302.733551,,,,,,,,,,,,,,,,,,,,,
152,803.359375,706.841431,404.559967,,,,,,,446.356018,638.451233,127.268463,531.213379,669.355164,174.576324,,,,,,,,,,,,,724.530518,766.239014,302.668701,,,,,,,,,,,,,,,,,,,,,
153,803.084595,705.837158,404.498169,,,,,,,445.818024,638.462463,125.911819,530.167358,669.292297,173.880966,,,,,,,,,,,,,723.216736,765.701782,302.105103,,,,,,,,,,430.877441,659.568848,130.294800,,,,,,,,,
154,802.476990,705.042297,404.406891,,,,,,,444.947937,638.603210,124.078087,529.337524,669.165894,172.946732,,,,,,,,,,,,,721.921021,764.984741,302.174164,,,,,,,,,,429.813751,659.741882,129.138977,,,,,,,,,
155,801.827698,704.425476,404.264832,,,,,,,443.989166,639.076111,123.073799,528.304871,669.049622,171.685623,,,,,,,,,,,,,720.845459,764.162170,302.169067,,,,,,,,,,429.240234,659.902832,127.402161,,,,,,,,,
156,800.989197,704.055847,403.966339,,,,,,,443.305725,639.636353,122.264839,527.423523,669.054626,170.844452,,,,,,,,,,,,,720.583801,763.340515,301.867279,,,,,,,,,,428.759338,660.251343,125.794777,,,,,,,,,
157,800.119080,703.256348,403.814178,,,,,,,442.749359,639.987061,121.075966,526.837524,669.136597,170.075912,,,,,,,,,,,,,720.100342,762.776245,301.458923,,,,,,,,,,427.519165,660.372192,125.832718,,,,,,,,,
158,799.510925,702.529297,403.806854,,,,,,,442.201660,640.197510,119.655586,526.184265,669.261108,169.154648,,,,,,,,,,,,,719.188843,762.022827,301.615326,,,,,,,,,,425.779724,660.409302,126.785149,,,,,,,,,
159,799.130859,701.742371,404.035889,,,,,,,441.513367,640.516296,118.230263,525.561584,669.276611,168.166000,,,,,,,,,,,,,718.262085,761.338318,301.482330,,,,,,,,,,,,,,,,,,,,,
160,798.798828,701.165710,404.124695,,,,,,,441.035522,640.637451,117.235649,525.098083,669.402771,167.707809,,,,,,,,,,,,,717.546692,760.776123,301.238434,,,,,,,,,,,,,,,,,,,,,
161,798.047974,700.790771,404.079224,,,,,,,440.897858,640.950073,116.347939,524.312073,669.437195,166.826935,,,,,,,,,,,,,716.989319,760.193909,301.068604,,,,,,,,,,,,,,,,,,,,,
162,797.119629,700.502625,403.973907,,,,,,,440.539490,641.237793,114.884972,523.627441,669.606323,165.964844,,,,,,,,,,,,,716.181030,759.800781,300.942871,,,,,,,,,,,,,423.411835,661.386597,122.348633,,,,,,
163,796.148987,699.875732,404.026215,,,,,,,440.169861,641.580261,114.047668,523.302979,669.713318,164.984695,,,,,,,,,,,,,715.027222,759.450256,301.230988,,,,,,,,,,,,,423.011749,661.686646,121.139732,,,,,,
164,795.293823,699.555969,403.896545,,,,,,,439.810333,641.803345,113.483833,522.981445,669.959473,163.789398,,,,,,,,,,,,,713.784668,759.326355,301.271790,,,,,,,,,,,,,422.379272,662.064026,120.237411,,,,,,
165,794.911804,699.273987,403.625824,,,,,,,439.440094,641.937378,113.039619,522.523682,670.229675,162.837051,,,,,,,,,,,,,713.168762,759.046997,300.742767,,,,,,,,,,,,,422.071777,662.527344,119.462021,,,,,,
166,794.492249,698.971741,403.417999,,,,,,,438.769714,641.978638,112.004311,522.131653,670.376343,162.272308,,,,,,,,,,,,,713.220032,758.616272,300.241821,,,,,,,,,,,,,423.000183,662.792908,117.104050,,,,,,
167,794.099609,698.829529,403.082367,,,,,,,438.472900,642.118652,110.882668,521.813293,670.751648,161.705658,,,,,,,,,,,,,712.972473,758.304138,299.859222,,,,,,,,,,,,,423.553802,663.371582,114.978638,,,,,,
168,793.750183,698.569519,402.809875,,,,,,,438.208801,642.413757,109.600891,521.592651,670.999878,161.194412,,,,,,,,,,,,,712.397400,758.264587,299.414612,,,,,,,,,,,,,423.533112,663.842712,113.620255,,,,,,
169,793.495178,698.207581,402.375336,,,,,,,438.043365,642.857117,108.803749,521.211060,671.244446,160.773743,,,,,,,,,,,,,711.964783,758.052124,299.074982,,,,,,,,,,,,,423.506531,664.094666,112.620949,,,,,,
170,793.130432,698.078735,402.158691,,,,,,,437.984802,643.509705,108.221451,520.867676,671.378174,160.208008,,,,,,,,,,,,,711.410889,757.961426,298.802948,,,,,,,,,,,,,424.144043,664.288452,109.814293,,,,,,
171,792.701355,697.807312,401.829926,,,,,,,437.583923,643.879150,107.493439,520.535706,671.590881,159.376129,,,,,,,,,,,,,711.105835,757.748840,298.667084,,,,,,,,,,,,,425.055542,664.546387,107.037437,,,,,,
172,792.382141,697.495972,401.293274,,,,,,,437.311707,644.169312,107.020981,520.165222,671.914124,158.550705,,,,,,,,,,,,,710.629761,757.604980,298.360046,,,,,,,,,,,,,425.074982,664.843933,105.986519,,,,,,
173,792.032410,697.340271,400.969360,,,,,,,437.118378,644.555054,106.610275,520.022583,672.169189,158.237503,,,,,,,,,,,,,710.049805,757.525879,297.889435,,,,,,,,,,,,,424.410309,665.042358,106.426842,,,,,,
174,791.640137,697.179199,400.784210,,,,,,,436.965973,644.890015,106.167938,519.815613,672.357605,157.749374,,,,,,,,,,,,,710.037415,757.367737,297.706757,,,,,,,,,,,,,423.101563,665.374207,107.888214,,,,,,
175,791.474060,696.973755,400.645416,,,,,,,436.796509,645.127075,105.765579,519.620056,672.506226,157.250610,,,,,,,,,,,,,710.034180,757.339539,297.500061,,,,,,,,,,,,,421.248688,665.666321,110.389717,,,,,,
176,791.294861,696.735474,400.457123,,,,,,,436.628479,645.295288,105.156555,519.312866,672.759094,156.839828,,,,,,,,,,,,,710.046875,757.154358,296.901703,,,,,,,,,,,,,419.322449,665.902771,112.258308,,,,,,
177,791.296387,696.509338,400.162231,,,,,,,436.275757,645.578979,104.737061,519.186157,673.055420,155.949280,,,,,,,,,,,,,710.200500,756.837769,296.347412,,,,,,,,,,,,,418.720398,666.113281,112.604904,,,,,,
178,791.006653,696.261108,399.636749,,,,,,,435.874084,645.686157,104.327179,519.037048,673.258179,155.429199,,,,,,,,,,,,,709.984863,756.726440,296.047180,,,,,,,,,,,,,418.750488,666.528381,111.668030,,,,,,
179,790.709839,696.127869,399.335632,,,,,,,435.480743,645.810608,104.223213,518.951050,673.462463,154.913574,,,,,,,,,,,,,709.562744,756.689392,295.744354,,,,,,,,,,,,,419.783722,667.079285,109.251320,,,,,,
180,790.188110,696.287354,399.067993,,,,,,,435.188232,646.055359,103.731850,518.852966,673.742310,154.475189,,,,,,,,,,,,,709.384155,756.669006,295.587708,,,,,,,,,,,,,420.638275,667.716858,107.138023,,,,,,
181,790.156067,696.023010,398.941528,,,,,,,435.226166,646.416687,102.718842,518.865662,673.926514,154.022690,,,,,,,,,,,,,709.027039,756.557068,295.267395,,,,,,,,,,,,,420.538269,668.095642,106.392464,,,,,,
182,789.962463,695.840515,398.764496,,,,,,,435.157471,646.859558,102.165443,518.659302,674.068176,153.489548,,,,,,,,,,,,,708.784241,756.548950,295.109070,,,,,,,,,,,,,420.140594,668.169861,106.315453,,,,,,
183,789.665771,695.834839,398.358948,,,,,,,434.840179,647.209290,102.083740,518.537903,674.368774,152.914734,,,,,,,,,,,,,708.453186,756.542664,294.978363,,,,,,,,,,,,,419.780365,668.312195,106.294006,,,,,,
184,789.403015,695.750793,398.185669,,,,,,,434.655151,647.787964,101.758598,518.426331,674.623535,152.464676,,,,,,,,,,,,,708.084595,756.496887,294.707703,,,,,,,,,,,,,419.629089,668.460632,106.365387,,,,,,
185,789.223572,695.483704,398.032410,,,,,,,434.372223,648.018127,101.252625,518.304993,674.858276,152.046036,,,,,,,,,,,,,708.331909,756.291443,294.638550,,,,,,,,,,,,,419.284332,668.724609,106.454742,,,,,,
186,789.264099,695.241211,397.802368,,,,,,,434.534210,648.411987,100.681808,518.219910,674.994629,151.552643,,,,,,,,,,,,,708.465576,756.164795,294.331451,,,,,,,,,,,,,419.519348,668.809875,104.881508,,,,,,
187,789.110901,695.095093,397.726776,,,,,,,434.597382,648.715393,100.128433,518.153870,675.249023,151.126404,,,,,,,,,,,,,708.138916,756.116211,293.945740,,,,,,,,,,,,,419.811279,669.101196,103.934502,,,,,,
188,788.890686,694.978516,397.527100,,,,,,,434.517212,648.681091,99.575928,518.082397,675.500183,150.863800,,,,,,,,,,,,,708.090027,756.018982,293.708405,,,,,,,,,,,,,420.441345,669.167419,102.730484,,,,,,
189,788.725830,694.817566,397.413757,,,,,,,434.421448,648.434998,99.831902,518.043335,675.615967,150.659592,,,,,,,,,,,,,708.048950,755.937378,293.421204,,,,,,,,,,,,,,,,,,,,,
190,788.679443,694.697754,397.077026,,,,,,,434.264374,648.542175,100.189774,517.938843,675.648254,150.583176,,,,,,,,,,,,,707.929504,755.890625,293.193329,,,,,,,,,,,,,,,,,,,,,
191,788.552063,694.583008,396.780914,,,,,,,434.196533,648.783203,100.246864,517.858398,675.654541,150.645386,,,,,,,,,,,,,708.232971,755.733887,292.511993,,,,,,,,,,,,,,,,,,,,,
192,788.371460,694.581177,396.555573,,,,,,,434.184875,648.840271,100.244797,517.712524,675.643066,150.702957,,,,,,,,,,,,,708.488708,755.700989,291.918427,,,,,,,,,,,,,,,,,,,,,
193,788.383179,694.832397,395.990112,,,,,,,434.116211,648.556580,100.085045,517.675964,675.508789,150.608719,,,,,,,,,,,,,708.564087,755.723328,291.577698,,,,,,,,,,,,,,,,,,,,,
194,787.396423,694.754517,396.386108,,,,,,,434.032104,648.301819,99.846817,517.608154,675.481995,150.622726,,,,,,,,,,,,,708.502625,755.851563,291.475616,,,,,,,,,,,,,,,,,,,,,
195,787.515076,694.715820,396.331299,,,,,,,434.034119,648.104553,99.700409,517.485413,675.402405,150.632202,,,,,,,,,,,,,708.608215,755.818237,291.334167,,,,,,,,,,,,,,,,,,,,,
196,787.525269,694.841003,396.129608,,,,,,,433.937744,647.757080,99.459229,517.346558,675.191589,150.710007,,,,,,,,,,,,,708.571777,755.888184,291.272186,,,,,,,,,,,,,,,,,,,,,
197,787.359497,694.969116,395.958771,,,,,,,433.900330,647.424500,99.335037,517.134277,674.984375,150.681458,,,,,,,,,,,,,708.471130,755.923584,291.259399,,,,,,,,,,,,,,,,,,,,,
198,787.211731,695.073792,395.996094,,,,,,,433.895905,647.034485,99.140343,517.028870,674.754883,150.695908,,,,,,,,,,,,,708.355469,756.023987,291.265015,,,,,,,,,,,,,,,,417.594666,667.749512,105.929497,,,
199,787.262817,695.131958,395.914093,,,,,,,433.873169,646.709229,98.891418,517.014465,674.513855,150.756714,,,,,,,,,,,,,708.756104,755.917786,291.044525,,,,,,,,,,,,,,,,417.459442,667.453430,105.787766,,,
200,786.954712,695.425232,396.062347,,,,,,,433.940552,646.331116,98.826462,516.986206,674.201721,150.796616,,,,,,,,,,,,,708.305176,755.908081,291.210419,,,,,,,,,,,,,,,,417.833984,667.085754,104.936066,,,
201,786.751099,695.617798,396.140076,,,,,,,433.840881,645.960815,98.552597,517.150208,673.896118,150.505463,,,,,,,,,,,,,707.903259,755.897400,291.466980,,,,,,,,,,,,,,,,419.260193,666.616089,102.091751,,,
202,786.755066,695.819824,396.155334,,,,,,,433.849945,645.716553,98.421265,517.118591,673.582825,150.018311,,,,,,,,,,,,,707.649841,755.803528,291.579987,,,,,,,,,,,,,,,,420.819702,666.319946,99.511147,,,
203,786.719482,695.948181,396.302948,,,,,,,434.018860,645.503479,98.249359,517.115967,673.262512,149.744019,,,,,,,,,,,,,707.452637,755.632263,291.763611,,,,,,,,,,,,,,,,421.350891,665.940857,98.719444,,,
204,786.861694,696.083679,396.492706,,,,,,,434.234253,645.223206,98.142159,517.107483,672.974731,149.325699,,,,,,,,,,,,,707.215027,755.258057,292.075043,,,,,,,,,,,,,,,,421.115387,665.566528,99.100693,,,
205,786.804077,696.253296,396.622986,,,,,,,434.453705,644.716370,97.736313,517.150452,672.572510,149.095673,,,,,,,,,,,,,706.815613,754.934448,292.322235,,,,,,,,,,,,,,,,420.367767,665.210571,100.175575,,,
206,786.721130,696.311401,396.844421,,,,,,,434.962585,644.270142,97.025536,517.105042,672.250305,148.868591,,,,,,,,,,,,,706.474304,754.615112,292.473633,,,,,,,,,,,,,,,,419.951141,664.793335,100.739639,,,
207,786.669312,696.317444,397.033813,,,,,,,435.428497,643.699341,96.139397,517.145081,671.845459,148.715775,,,,,,,,,,,,,706.245056,754.294128,292.383728,,,,,,,,,,,,,,,,418.907776,664.127258,101.884346,,,
208,786.661377,696.174988,397.213531,,,,,,,435.666473,643.143677,95.628975,517.206177,671.510010,148.612961,,,,,,,,,,,,,705.968872,753.778809,292.866760,,,,,,,,,,,,,,,,418.356506,663.638672,102.983131,,,
209,786.537292,696.099915,397.412750,,,,,,,435.610229,642.964050,95.648697,517.164978,671.232056,148.520477,,,,,,,,,,,,,705.658752,753.416382,293.144623,,,,,,,,,,,,,,,,418.265137,663.452393,103.163757,,,
210,786.483948,695.886230,397.637299,,,,,,,435.592865,642.940369,95.742615,517.141052,671.038757,148.531631,,,,,,,,,,,,,705.596924,753.040649,293.385986,,,,,,,,,,,,,,,,418.488708,663.317627,102.985092,,,
211,786.307495,695.776978,397.858551,,,,,,,435.531250,642.940796,95.707558,517.070862,670.955872,148.527649,,,,,,,,,,,,,705.480347,752.744141,293.442505,,,,,,,,,,,,,,,,418.608856,663.429016,102.523514,,,
212,786.064453,695.655945,398.134460,,,,,,,435.390411,642.997253,95.649406,516.973083,670.868347,148.543594,,,,,,,,,,,,,705.375732,752.370483,293.502563,,,,,,,,,,,,,,,,418.614624,663.617371,102.398514,,,
213,785.960693,695.327820,398.458252,,,,,,,435.269165,643.125916,95.505630,516.768921,670.875916,148.505814,,,,,,,,,,,,,705.330627,751.963196,293.623169,,,,,,,,,,,,,,,,418.887390,663.786987,101.745255,,,
214,785.816040,695.004883,398.623077,,,,,,,435.269836,643.236755,95.453094,516.631653,670.978271,148.430374,,,,,,,,,,,,,704.924927,751.682800,294.023651,,,,,,,,,,,,,,,,419.328979,664.833618,102.128242,,,
215,785.888672,694.327576,399.232239,,,,,,,435.218353,643.104248,95.398506,516.579651,671.013672,148.366074,,,,,,,,,,,,,704.970520,751.240662,294.222198,,,,,,,,,,,,,,,,418.833282,664.202698,101.904213,,,
216,785.873108,693.898682,399.550720,,,,,,,435.243073,643.022888,95.353813,516.506592,670.950623,148.375885,,,,,,,,,,,,,704.815186,750.904297,294.562927,,,,,,,,,,,,,,,,418.506989,663.890015,101.851341,,,
217,785.784424,693.609741,399.749481,,,,,,,435.192902,642.959229,95.237091,516.439697,670.930908,148.293640,,,,,,,,,,,,,704.435120,750.705139,294.974091,,,,,,,,,,,,,,,,418.326996,663.982849,101.791115,,,
218,785.687256,693.329224,399.840912,,,,,,,435.170197,642.937683,95.194252,516.404846,670.929626,148.270889,,,,,,,,,,,,,704.288757,750.436462,295.229858,,,,,,,,,,,,,,,,419.310120,664.040955,99.798531,,,
219,785.696960,693.017273,400.114624,,,,,,,435.114471,642.728394,94.970963,516.256042,670.869751,148.220505,,,,,,,,,,,,,704.055725,750.254944,295.502319,,,,,,,,,,,,,,,,420.309265,664.370728,98.193489,,,
220,785.736084,692.702881,400.304382,,,,,,,435.035736,642.699280,94.938286,516.234802,670.839233,148.227051,,,,,,,,,,,,,703.943054,750.042114,295.721497,,,,,,,,,,,,,,,,420.780365,664.513977,97.426758,,,
221,785.728638,692.459167,400.408142,,,,,,,435.020691,642.671936,94.849678,516.184204,670.852356,148.136307,,,,,,,,,,,,,703.832581,749.806702,295.943909,,,,,,,,,,,,,,,,420.771973,664.507141,97.410477,,,
222,785.719604,692.210876,400.711334,,,,,,,434.970001,642.716675,94.791603,516.148743,670.784790,148.055634,,,,,,,,,,,,,703.712219,749.556519,296.359863,,,,,,,,,,,,,,,,420.464111,664.456543,97.915298,,,
223,785.725952,691.855591,400.783203,,,,,,,434.989319,642.741211,94.847267,516.106384,670.762268,148.053452,,,,,,,,,,,,,703.544373,749.203491,296.659393,,,,,,,,,,,,,,,,420.522430,664.264954,97.251823,,,
224,785.865173,691.656128,400.991608,,,,,,,434.958954,642.749268,94.843948,516.088745,670.771362,147.942001,,,,,,,,,,,,,703.351807,748.964478,296.743073,,,,,,,,,,,,,,,,420.660065,664.385132,97.123657,,,
225,785.876831,691.540222,401.084229,,,,,,,434.966522,642.719849,94.710091,516.178711,670.763550,147.793564,,,,,,,,,,,,,703.148010,748.767822,297.034180,,,,,,,,,,,,,,,,420.581604,664.472595,97.514915,,,
226,785.804260,691.543030,401.073547,,,,,,,434.941864,642.737732,94.673141,516.212891,670.687439,147.627670,,,,,,,,,,,,,703.064270,748.588074,297.162262,,,,,,,,,,,,,,,,420.769440,664.363953,96.596733,,,
227,785.773621,691.441162,401.258636,,,,,,,435.019562,642.771667,94.633972,516.237732,670.661743,147.564117,,,,,,,,,,,,,702.977661,748.379578,297.296509,,,,,,,,,,,,,,,,421.195343,664.422974,95.823936,,,
228,785.746887,691.418152,401.351807,,,,,,,434.980530,642.741028,94.529922,516.258057,670.560486,147.345520,,,,,,,,,,,,,702.850464,748.177307,297.456299,,,,,,,,,,,,,,,,421.625885,664.422668,95.080162,,,
229,785.768982,691.418701,401.425781,,,,,,,434.978668,642.733826,94.628571,516.364929,670.553528,147.206665,,,,,,,,,,,,,702.588135,748.032043,297.738495,,,,,,,,,,,,,,,,421.950104,664.418518,94.538383,,,
230,785.772156,691.334229,401.476532,,,,,,,435.061646,642.824280,94.527138,516.449158,670.576599,147.100586,,,,,,,,,,,,,702.382141,747.973694,297.918671,,,,,,,,,,,,,,,,422.151886,664.429626,94.185165,,,
231,785.782898,691.351440,401.723541,,,,,,,435.067139,642.733826,94.500816,516.464905,670.468079,147.049988,,,,,,,,,,,,,702.327209,747.783875,298.052490,,,,,,,,,,,,,,,,421.852722,664.500061,94.550194,,,
232,785.946411,691.206787,401.761383,,,,,,,435.069885,642.679443,94.524017,516.518860,670.439697,146.930588,,,,,,,,,,,,,702.234802,747.618835,298.225189,,,,,,,,,,,,,,,,421.605560,664.519531,95.048256,,,
233,786.121643,691.173035,401.941772,,,,,,,435.115021,642.731934,94.501648,516.577332,670.449463,146.841309,,,,,,,,,,,,,702.111267,747.445435,298.389679,,,,,,,,,,,,,,,,421.575989,664.541748,95.034340,,,
234,786.295227,691.160095,402.007324,,,,,,,435.104919,642.653015,94.481125,516.581909,670.365234,146.817520,,,,,,,,,,,,,702.172485,747.251892,298.566559,,,,,,,,,,,,,,,,421.537994,664.570007,95.055664,,,
235,786.222046,691.157898,402.109497,,,,,,,435.166534,642.568054,94.460922,516.630554,670.346375,146.806854,,,,,,,,,,,,,702.197388,747.036377,298.705383,,,,,,,,,,,,,,,,421.700836,664.590698,94.717537,,,
236,786.390076,691.159729,402.676819,,,,,,,435.153625,642.591431,94.470222,516.770325,670.330872,146.747269,,,,,,,,,,,,,702.223694,746.823730,298.873322,,,,,,,,,,,,,,,,421.269958,664.803406,95.779083,,,
237,786.783081,690.929382,402.427338,,,,,,,435.151276,642.602478,94.435776,516.843140,670.318176,146.663040,,,,,,,,,,,,,702.202820,746.646851,299.035706,,,,,,,,,,,,,,,,420.729553,664.826294,96.910095,,,
238,787.066406,690.867371,402.459564,,,,,,,435.254303,642.579224,94.462929,516.880615,670.236755,146.616180,,,,,,,,,,,,,702.401489,746.504944,299.307922,,,,,,,,,,,,,,,,420.269653,664.754883,97.658691,,,
239,787.246155,690.771790,402.555756,,,,,,,435.239502,642.591003,94.280846,516.974731,670.194885,146.616577,,,,,,,,,,,,,702.313782,746.348755,299.493439,,,,,,,,,,,,,,,,420.187286,664.721069,97.802628,,,
240,787.321960,690.637695,402.762482,,,,,,,435.353546,642.597900,94.205849,517.089722,670.200745,146.531433,,,,,,,,,,,,,702.339111,746.215576,299.538574,,,,,,,,,,,,,,,,,,,,,
241,787.208923,690.425110,403.001465,,,,,,,435.457886,642.657532,94.171288,517.192627,670.185486,146.527145,,,,,,,,,,,,,702.246399,745.939209,299.961823,,,,,,,,,,,,,,,,,,,420.283508,664.904175,97.795425
242,787.431030,690.239014,403.229248,,,,,,,435.427673,642.555054,94.168808,517.285461,670.162109,146.515610,,,,,,,,,,,,,702.162231,745.730042,300.251831,,,,,,,,,,,,,,,,,,,420.293091,664.892578,97.804787
