Weight60
Date:,2025/04/23
Time:,12:59:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
242,,,,,,,,,,,,,,,,527.728271,720.326233,85.200233,,,,,,,,,,470.711426,644.696411,102.502586,,,,,,,,,,,,,,,,,,,,,,,,,794.833862,781.008484,270.882935,,,,,,,,,,413.609955,711.349426,101.787041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,,,,,,,527.484558,720.628601,85.235092,,,,,,,,,,470.834930,644.652283,102.409447,,,,,,,,,,,,,,,,,,,,,,,,,794.826843,780.911011,271.078369,,,,,,,,,,413.583527,711.313782,101.595703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,,,,,,,527.429688,720.762756,85.259712,,,,,,,,,,470.944733,644.774658,102.282646,,,,,,,,,,,,,,,,,,,,,,,,,794.873657,781.049438,271.168091,,,,,,,,,,413.529236,711.316101,101.471397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,,,,,,,527.423096,720.763550,85.185799,,,,,,,,,,470.998993,644.834473,102.178925,,,,,,,,,,,,,,,,,,,,,,,,,794.735596,781.200195,271.140747,,,,,,,,,,413.523315,711.319458,101.466988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,,,527.702515,720.807495,84.875084,,,,,,,,,,471.033478,644.921448,102.127327,,,,,,,,,,,,,,,,,,,,,,,,,795.034973,781.182068,270.975403,,,,,,,,,,413.515900,711.410034,101.503654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,527.554443,720.961914,85.013969,,,,,,,,,,471.070160,644.917175,102.124435,,,,,,,,,,,,,,,,,,,,,,,,,795.035889,781.228516,270.594757,,,,,,,,,,413.505035,711.425964,101.524918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,527.462830,721.080811,85.024734,,,,,,,,,,471.194275,645.048828,101.975006,,,,,,,,,,,,,,,,,,,,,,,,,794.972412,781.374817,270.789734,,,,,,,,,,413.525513,711.417847,101.521996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,,,,,,,527.502625,721.191895,84.949097,,,,,,,,,,471.219055,645.134155,101.830925,,,,,,,,,,,,,,,,,,,,,,,,,794.728760,781.513428,270.947632,,,,,,,,,,413.572449,711.432922,101.427628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,527.372681,721.399353,84.987724,,,,,,,,,,471.390228,645.311279,101.604080,,,,,,,,,,,,,,,,,,,,,,,,,794.564392,781.641846,270.957336,,,,,,,,,,413.543976,711.431152,101.380638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,527.579224,721.496765,84.842911,,,,,,,,,,471.394928,645.351013,101.434586,,,,,,,,,,,,,,,,,,,,,,,,,794.370667,781.702576,271.041992,,,,,,,,,,413.507843,711.432190,101.392853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,527.731079,721.504272,84.504303,,,,,,,,,,471.405884,645.377625,101.447220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.532990,711.528137,101.375542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,527.796875,721.492188,84.371933,,,,,,,,,,471.434967,644.679749,101.645912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.527435,711.546387,101.359131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,527.788452,721.587280,84.419945,,,,,,,,,,471.463196,644.921326,101.640579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.524139,711.541321,101.358925,794.202576,781.856995,270.803925,753.284119,799.188843,187.274948,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,527.706360,721.625671,84.368103,,,,,,,,,,471.529602,645.333557,101.466942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.544525,711.536499,101.360153,794.188171,781.852661,270.725861,753.215759,799.406433,187.072006,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,527.775879,721.612854,84.474495,,,,,,,,,,471.511993,645.516907,101.337181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.550537,711.535950,101.356087,794.196411,781.851135,270.708282,753.101990,799.526794,186.997162,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,,,,,,527.728821,721.622620,84.412041,,,,,,,,,,471.493378,645.463867,101.339691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.528351,711.538757,101.357086,794.178650,781.961121,270.715149,753.033325,799.586853,186.985962,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,527.566650,721.804626,84.616173,,,,,,,,,,471.538818,645.440552,101.424500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.520233,711.539551,101.364212,794.192139,782.063110,270.710602,753.041321,799.623962,187.071503,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,527.639526,721.759277,84.482368,,,,,,,,,,471.547852,645.415894,101.414772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.519623,711.539551,101.366753,794.203552,782.072693,270.701599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,527.712036,721.719299,84.399086,,,,,,,,,,471.545380,645.418152,101.395241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.541779,711.534058,101.347321,794.175171,782.162720,270.744019,,,,752.897400,799.707947,187.021271,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,527.713013,721.722412,84.378281,,,,,,,,,,471.543732,645.428894,101.386528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.532135,711.537903,101.350357,794.094666,782.287476,270.839294,,,,752.869568,799.718994,187.041992,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,527.606140,721.772888,84.356949,,,,,,,,,,471.543610,645.434021,101.385239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.545288,711.536926,101.358772,794.072449,782.298157,270.865540,,,,752.822144,799.738708,187.075455,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,527.632690,721.773621,84.362640,,,,,,,,,,471.504852,645.367981,101.366119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.526917,711.538879,101.360558,794.189941,782.379578,270.887329,,,,752.824951,799.617798,187.057587,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,527.682556,721.721130,84.376228,,,,,,,,,,471.483154,645.338501,101.408211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.480499,711.544189,101.319511,794.188171,782.413086,270.917816,,,,752.845825,799.584290,187.030502,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,527.641724,721.760559,84.342873,,,,,,,,,,471.528717,645.390930,101.414368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.469330,711.545166,101.319069,794.184570,782.403503,270.914337,,,,752.923523,799.518188,187.039093,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,527.643250,721.703186,84.381943,,,,,,,,,,471.509186,645.365967,101.373108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.454712,711.547119,101.316727,794.231567,782.483154,270.986267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,527.613037,721.689819,84.373016,,,,,,,,,,471.466003,645.312073,101.384323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.451996,711.550842,101.335869,794.229980,782.502869,271.012177,,,,,,,753.026917,799.286804,186.915939,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,527.595337,721.698242,84.374992,,,,,,,,,,471.468597,645.400024,101.390762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.449310,711.548157,101.326622,,,,,,,,,,753.021729,799.241638,186.991013,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,527.583008,721.628113,84.374107,,,,,,,,,,471.483948,645.386292,101.401917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.453156,711.547119,101.317703,,,,,,,,,,752.132874,799.292419,187.933029,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,527.606812,721.599915,84.358978,,,,,,,,,,471.502777,645.376526,101.420631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.455017,711.550476,101.332756,,,,,,,,,,751.680603,799.171753,188.469299,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,527.582642,721.648560,84.333817,,,,,,,,,,471.496002,645.436523,101.405067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.589966,711.507874,101.178452,,,,,,,,,,751.754761,799.039001,188.504150,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,527.301331,721.731384,84.557487,,,,,,,,,,471.501892,645.413025,101.404434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.646729,711.512817,101.045204,,,,,,,,,,,,,794.164978,782.427490,271.427521,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,527.509888,721.574341,84.676231,,,,,,,,,,471.461548,645.410461,101.416412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.505188,711.553589,101.106979,,,,,,,,,,,,,794.201721,782.320496,271.376801,751.998657,798.797607,188.231430,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,527.388306,721.647705,84.769882,,,,,,,,,,471.446991,645.413147,101.421707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.520996,711.532288,101.071861,,,,,,,,,,,,,794.280701,782.306580,271.445618,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,527.336731,721.695801,84.813354,,,,,,,,,,471.402435,645.358093,101.435806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.452637,711.556946,101.146095,,,,,,,,,,,,,794.327271,782.305969,271.616455,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,527.248962,721.695313,84.744965,,,,,,,,,,471.403046,645.346375,101.457970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.518707,711.531311,101.081314,,,,,,,,,,,,,794.362427,782.212402,271.709320,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,527.481567,721.496887,84.536743,,,,,,,,,,471.409973,645.352478,101.460701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.461975,711.556030,101.135803,,,,,,,,,,,,,794.429688,782.193481,271.764557,,,,752.400757,798.349304,188.344742,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,527.356689,721.554626,84.741478,,,,,,,,,,471.412506,645.360657,101.454666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.352997,711.572021,101.155365,,,,,,,,,,,,,794.483826,782.182556,271.857452,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,527.280334,721.594971,84.839531,,,,,,,,,,471.412506,645.364807,101.450584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.393707,711.566101,101.212883,,,,,,,,,,,,,794.549988,782.181274,271.974182,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,527.353577,721.607605,84.854523,,,,,,,,,,471.412140,645.365051,101.450165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.433319,711.543457,101.067291,,,,,,,,,,,,,794.611633,782.070801,272.064087,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,527.319702,721.594543,84.906784,,,,,,,,,,471.411957,645.363770,101.451210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.587769,711.521118,100.998238,,,,,,,,,,,,,794.678040,782.018250,272.240112,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,527.286011,721.602295,85.064285,,,,,,,,,,471.411896,645.362732,101.452011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.549011,711.521973,100.901695,,,,,,,,,,,,,794.674438,781.989319,272.430145,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,527.247681,721.595215,84.951622,,,,,,,,,,471.412659,645.436218,101.378044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.514801,711.535522,100.951653,,,,,,,,,,,,,794.697449,781.975342,272.610992,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,527.296143,721.561340,84.983864,,,,,,,,,,471.328674,645.390991,101.420074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.534302,711.522339,100.933838,,,,,,,,,,,,,794.536987,781.797302,272.979675,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,527.337708,721.641296,85.017410,,,,,,,,,,471.378998,645.345520,101.416023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.510101,711.534485,100.971413,,,,,,,,,,,,,794.671204,781.773621,273.149231,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,527.277710,721.713318,85.057411,,,,,,,,,,471.407288,645.429199,101.414253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.518005,711.520935,100.919846,,,,,,,,,,,,,794.734497,781.776978,273.168427,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,527.287659,721.614075,85.092537,,,,,,,,,,471.408417,645.492981,101.392899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.566071,711.510193,100.861641,,,,,,,,,,,,,794.738892,781.749329,273.238098,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,527.242432,721.685730,85.217728,,,,,,,,,,471.413483,645.423950,101.416962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.571167,711.517761,100.878235,,,,,,,,,,,,,794.720703,781.803833,273.435669,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,527.164307,721.678955,85.479637,,,,,,,,,,471.446198,645.397278,101.429321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.570282,711.511719,100.862595,,,,,,,,,,,,,794.688171,781.794189,273.659149,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,527.110901,721.708496,85.346458,,,,,,,,,,471.417542,645.354736,101.404839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.573944,711.510010,100.852882,,,,,,,,,,,,,794.677185,781.765259,273.771667,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,527.074585,721.738708,85.244087,,,,,,,,,,471.409485,645.355286,101.441582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.533203,711.525818,100.914299,,,,,,,,,,,,,794.761108,781.823547,273.927887,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,527.104797,721.845093,85.287338,,,,,,,,,,471.442688,645.394104,101.437599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.491394,711.520508,100.846138,,,,,,,,,,,,,794.728516,781.841248,274.034668,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,526.995728,721.842529,85.359108,,,,,,,,,,471.455872,645.419739,101.419487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.504517,711.518066,100.807419,,,,,,,,,,,,,794.703979,781.812012,274.261719,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,527.012573,721.866577,85.390694,,,,,,,,,,471.418091,645.362793,101.390778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.506622,711.434204,100.810806,,,,,,,,,,,,,794.734131,781.793152,274.378052,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,526.895874,721.848206,85.479164,,,,,,,,,,471.445709,645.315430,101.396019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.416321,711.431091,100.785370,,,,,,,,,,,,,794.764160,781.781006,274.479004,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,526.860352,721.843811,85.512070,,,,,,,,,,471.455719,645.376953,101.427635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.372345,711.421265,100.784813,,,,,,,,,,,,,794.848938,781.757202,274.641907,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,526.815674,721.843994,85.580429,,,,,,,,,,471.463531,645.354858,101.446060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.397675,711.431091,100.701225,,,,,,,,,,,,,794.822449,781.665466,274.792908,,,,,,,752.252808,796.557617,192.001831,,,,,,,,,
298,,,,,,,,,,,,,,,,526.763245,721.958008,85.651108,,,,,,,,,,471.448792,645.377747,101.392502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.339050,711.429321,100.702721,,,,,,,,,,,,,794.737976,781.643921,274.953369,,,,,,,751.930908,796.645447,192.397415,,,,,,,,,
299,,,,,,,,,,,,,,,,526.696594,721.985840,85.717140,,,,,,,,,,471.421722,645.365356,101.341850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.340942,711.423706,100.724960,,,,,,,,,,,,,794.757690,781.634460,275.147247,,,,,,,751.586487,796.612915,192.683243,,,,,,,,,
300,,,,,,,,,,,,,,,,526.585022,722.013672,85.718979,,,,,,,,,,471.451202,645.318665,101.376396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.328857,711.419189,100.699265,,,,,,,,,,,,,794.747070,781.630432,275.339386,,,,,,,751.393188,796.568481,192.863007,,,,,,,,,
301,,,,,,,,,,,,,,,,526.461365,722.085815,85.966591,,,,,,,,,,471.410187,644.658447,101.569397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.357147,711.326416,100.669067,,,,,,,,,,,,,794.800842,781.554565,275.659454,,,,,,,751.231506,796.583130,193.079681,,,,,,,,,
302,,,,,,,,,,,,,,,,526.492004,722.096497,86.003242,,,,,,,,,,471.432404,644.973633,101.541443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.283752,711.340698,100.618210,,,,,,,,,,,,,794.729248,781.558411,275.845673,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,526.556763,721.924194,86.092308,,,,,,,,,,471.486176,645.313110,101.410774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.404419,711.337341,100.618408,,,,,,,,,,,,,794.658325,781.545898,276.032227,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,526.605103,721.902344,86.080116,,,,,,,,,,471.516541,645.448059,101.283752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.344696,711.336670,100.554398,,,,,,,,,,,,,794.451538,781.605286,276.315826,,,,,,,,,,750.475647,796.367249,194.057022,,,,,,
305,,,,,,,,,,,,,,,,526.608704,722.007446,86.344841,,,,,,,,,,471.467926,645.457642,101.302704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.324982,711.336792,100.549423,,,,,,,,,,,,,794.287109,781.518738,276.544708,,,,,,,,,,750.435242,796.273010,194.074753,,,,,,
306,,,,,,,,,,,,,,,,526.460266,722.070496,86.234894,,,,,,,,,,471.483765,645.416931,101.293518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.231903,711.351868,100.543053,,,,,,,,,,,,,794.238159,781.476501,276.782288,,,,,,,,,,750.377502,796.238770,194.099915,,,,,,
307,,,,,,,,,,,,,,,,526.439514,722.076416,86.176170,,,,,,,,,,471.502808,645.406921,101.335930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.256500,711.337463,100.488388,,,,,,,,,,,,,794.214172,781.449036,276.959320,,,,,,,,,,750.293884,796.242615,194.157043,,,,,,
308,,,,,,,,,,,,,,,,526.453430,722.124695,86.193169,,,,,,,,,,471.552399,645.461975,101.335976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.252380,711.341736,100.479698,,,,,,,,,,,,,794.132874,781.339478,277.051239,,,,,,,,,,750.225403,796.131165,194.593491,,,,,,
309,,,,,,,,,,,,,,,,526.441040,722.142944,86.214966,,,,,,,,,,471.557678,645.540405,101.293175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.231110,711.352722,100.532898,,,,,,,,,,,,,794.081604,781.294434,277.207886,,,,,,,,,,750.084534,796.134460,194.784775,,,,,,
310,,,,,,,,,,,,,,,,526.479431,722.131104,86.211029,,,,,,,,,,471.515564,645.478699,101.304443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.229309,711.344971,100.517868,,,,,,,,,,,,,793.871826,781.239563,277.566193,,,,,,,,,,749.960205,796.086060,194.927551,,,,,,
311,,,,,,,,,,,,,,,,526.380005,722.170959,86.263199,,,,,,,,,,471.497986,645.415344,101.339676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.225525,711.351929,100.541420,,,,,,,,,,,,,793.676331,781.232910,277.867432,,,,,,,,,,749.855225,796.123779,194.994537,,,,,,
312,,,,,,,,,,,,,,,,526.362976,722.175964,86.292114,,,,,,,,,,471.545593,645.449707,101.340157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.232788,711.344604,100.512398,,,,,,,,,,,,,793.644714,781.125977,278.000793,,,,,,,,,,749.866638,796.100098,195.058029,,,,,,
313,,,,,,,,,,,,,,,,526.568848,722.135559,86.238045,,,,,,,,,,471.474243,645.460510,101.336548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.242554,711.342834,100.493752,,,,,,,,,,,,,793.692993,781.097412,278.104218,,,,,,,,,,749.814514,795.966919,195.192352,,,,,,
314,,,,,,,,,,,,,,,,526.567627,722.152222,86.236870,,,,,,,,,,471.534058,645.486511,101.321732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.244904,711.343201,100.490913,,,,,,,,,,,,,793.771606,781.006409,278.138123,,,,,,,,,,749.797607,795.917542,195.265182,,,,,,
315,,,,,,,,,,,,,,,,526.465210,722.149719,86.310112,,,,,,,,,,471.509094,645.481079,101.305298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.275055,711.335571,100.468437,,,,,,,,,,,,,793.769104,780.972412,278.135986,,,,,,,,,,749.721008,796.000427,195.250076,,,,,,
316,,,,,,,,,,,,,,,,526.556763,722.121399,86.293648,,,,,,,,,,471.542664,645.480530,101.267349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.272797,711.343445,100.496910,,,,,,,,,,,,,793.791565,780.974487,278.163300,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,526.536316,722.059998,86.291656,,,,,,,,,,471.517456,645.441650,101.312401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.242737,711.343994,100.499733,,,,,,,,,,,,,793.744568,780.974609,278.284515,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,526.552063,722.132019,86.256958,,,,,,,,,,471.500061,645.407593,101.349800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.269226,711.335632,100.474594,,,,,,,,,,,,,793.621216,780.871338,278.722626,,,,,,,,,,,,,749.878906,795.795959,195.182159,,,
319,,,,,,,,,,,,,,,,526.499512,722.045715,86.280891,,,,,,,,,,471.545776,645.454590,101.340790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.278900,711.338257,100.474815,,,,,,,,,,,,,793.481445,780.774536,278.897919,,,,,,,,,,,,,749.834717,795.792358,195.346008,,,
320,,,,,,,,,,,,,,,,526.468933,722.036987,86.332855,,,,,,,,,,471.514404,645.390747,101.347679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.281647,711.335388,100.461975,,,,,,,,,,,,,793.512817,780.758606,278.945251,,,,,,,,,,,,,749.768372,795.813416,195.414307,,,
321,,,,,,,,,,,,,,,,526.580322,722.017883,86.266151,,,,,,,,,,471.498169,645.386414,101.356415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.283417,711.334717,100.456963,,,,,,,,,,,,,793.585999,780.756592,278.891724,,,,,,,,,,,,,749.763062,795.729980,195.391800,,,
322,,,,,,,,,,,,,,,,526.574097,722.004883,86.248360,,,,,,,,,,471.498047,645.401001,101.353661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.283295,711.334839,100.457474,,,,,,,,,,,,,793.650391,780.748962,278.832275,,,,,,,,,,,,,749.295410,795.893799,195.717896,,,
323,,,,,,,,,,,,,,,,526.608276,722.011353,86.228859,,,,,,,,,,471.491394,645.446533,101.327057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.282471,711.334900,100.458916,,,,,,,,,,,,,793.756592,780.740723,278.874725,,,,,,,,,,,,,748.999268,795.900574,195.979309,,,
324,,,,,,,,,,,,,,,,526.500366,722.040833,86.303963,,,,,,,,,,471.500641,645.437927,101.329079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.191040,711.349976,100.443604,,,,,,,,,,,,,793.820129,780.646484,278.882813,,,,,,,,,,,,,748.839355,795.720337,196.301605,,,
325,,,,,,,,,,,,,,,,526.481079,722.036865,86.336685,,,,,,,,,,471.493866,645.452820,101.320923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.229218,711.345154,100.494965,,,,,,,,,,,,,793.861206,780.618286,278.896729,,,,,,,,,,,,,748.724548,795.542725,196.692154,,,
326,,,,,,,,,,,,,,,,526.545044,721.924500,86.273026,,,,,,,,,,471.418060,645.397034,101.347839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.209015,711.346313,100.455650,,,,,,,,,,,,,793.819946,780.611572,278.926971,,,,,,,,,,,,,,,,,,
