Weight60
Date:,2025/04/23
Time:,14:07:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
189,533.047424,730.328796,104.835159,469.979248,647.538330,100.124939,413.244476,713.223022,108.507744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.745483,839.179199,238.472107,,,,,,,,,,863.690674,842.563843,355.705505,,,,,,,,,
190,533.042542,730.435486,104.743515,470.037567,647.532776,100.081154,413.170563,713.236816,108.611092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.686401,838.927063,238.696640,,,,,,,,,,863.712585,842.439148,355.880981,,,,,,,,,
191,533.047668,730.435913,104.674789,470.046844,647.532715,100.077866,413.226654,713.282959,108.473732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.627502,838.770996,238.903748,,,,,,,,,,863.799927,842.403931,355.959534,,,,,,,,,
192,533.099548,730.447327,104.594704,470.053589,647.528198,100.052734,413.280090,713.202148,108.375221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.616150,838.502441,239.018387,,,,,,,,,,863.796204,842.280029,356.127075,,,,,,,,,
193,533.060425,730.356812,104.597786,470.012115,647.543945,100.006973,413.291870,713.185425,108.358467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.877502,838.101196,239.138748,,,,,,,,,,863.728699,842.177795,356.202606,,,,,,,,,
194,533.018311,730.325195,104.588997,469.987854,647.575562,100.128716,413.287689,713.284302,108.317848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.913818,837.882690,239.297424,,,,,,,,,,863.792358,842.061035,356.371490,,,,,,,,,
195,532.964111,730.365234,104.606529,469.969086,647.569519,100.156967,413.258667,713.311157,108.290825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.862427,837.768066,239.405472,,,,,,,,,,863.835510,841.928833,356.491669,,,,,,,,,
196,532.967163,730.282715,104.595024,469.952545,647.554810,100.051918,413.266510,713.298340,108.251274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.828247,837.539978,239.530182,,,,,,,,,,863.782043,841.807007,356.539429,,,,,,,,,
197,532.950684,730.266296,104.561996,469.926605,647.564270,99.986092,413.276947,713.294006,108.236580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.931458,837.248840,239.622360,,,,,,,,,,863.873962,841.711243,356.676178,,,,,,,,,
198,533.008850,730.265015,104.497009,469.900299,647.552795,99.999619,413.202423,713.300171,108.180794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.813965,837.037903,239.652359,,,,,,,,,,864.008606,841.666016,356.740784,,,,,,,,,
199,533.018555,730.171265,104.445831,469.881287,647.569946,99.935371,413.220734,713.293762,108.149055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.809448,836.781433,239.702484,,,,,,,,,,864.082764,841.585205,356.775940,,,,,,,,,
200,532.911621,730.167786,104.376282,469.862946,647.564209,99.928665,413.157623,713.353821,108.323700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.757141,836.511414,239.863266,,,,,,,,,,864.082397,841.445740,356.776062,,,,,,,,,
201,532.968018,730.159241,104.346863,469.903473,647.543640,99.977959,413.178589,713.312195,108.174225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.602539,836.394104,239.980209,,,,,,,,,,864.102295,841.327942,356.810120,,,,,,,,,
202,533.045227,730.164246,104.290466,469.878632,647.591858,100.212074,413.240967,713.386719,108.069336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.634583,836.164917,239.966125,,,,,,,,,,864.168701,841.193787,356.784729,,,,,,,,,
203,533.041199,730.087769,104.196129,469.879852,647.535767,100.060593,413.260376,713.402527,108.046936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.744934,835.824951,239.935974,,,,,,,,,,864.139954,841.116272,356.777283,,,,,,,,,
204,532.953674,730.102051,104.145439,469.893250,647.544128,99.947662,413.118195,713.413940,107.968735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.544189,835.711487,240.051025,,,,,,,,,,864.226135,840.861389,356.829559,,,,,,,,,
205,532.955566,730.114746,104.088638,469.869568,647.561768,99.921707,413.083282,713.510071,108.012672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.477417,835.531555,240.206665,,,,,,,,,,864.269897,840.725952,356.798309,,,,,,,,,
206,532.981995,730.134888,104.144997,469.890961,647.555969,99.943726,413.024536,713.582092,108.179626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.518066,835.285156,240.302673,,,,,,,,,,864.380737,840.534119,356.765656,,,,,,,,,
207,533.030334,730.120117,104.107704,469.854980,647.563660,99.968681,413.002075,713.581604,108.226006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.616272,835.048279,240.444321,,,,,,,,,,864.360535,840.384888,356.765320,,,,,,,,,
208,533.063599,729.996826,103.976257,469.843231,647.564209,99.976814,413.083710,713.528931,108.005936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.512878,834.813599,240.474075,,,,,,,,,,864.452393,840.156128,356.721130,,,,,,,,,
209,533.043274,730.020386,103.929932,469.845001,647.563843,99.975060,413.130341,713.609680,107.878998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.691956,834.399719,240.469742,,,,,,,,,,864.493408,840.011169,356.677246,,,,,,,,,
210,532.987793,729.953552,103.891968,469.827087,647.595398,99.916977,413.117371,713.625793,107.855125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.624817,839.818115,356.663330,,,,,,,,,
211,533.098206,729.909119,103.939377,469.849060,647.575378,99.953796,413.049011,713.681580,108.079491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.699646,839.549011,356.642670,,,,,,,,,
212,533.091492,729.911438,103.924156,469.809143,647.575867,99.990280,413.074371,713.639893,107.958435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.904175,839.338806,356.631531,763.926575,833.315613,240.011215,,,,,,
213,533.080139,729.854797,103.937912,469.751953,647.591064,99.961830,413.086456,713.627441,107.768578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.030273,839.103455,356.482910,,,,,,,,,
214,533.137024,729.792358,103.887077,469.805237,647.578491,99.954895,413.114594,713.716309,107.719635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.212036,838.918030,356.433746,,,,,,,,,
215,533.197449,729.802307,103.846573,469.783356,647.581421,99.867462,413.126862,713.730591,107.744850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,533.158630,729.722900,103.825836,469.790924,647.581421,99.818710,413.042877,713.734070,107.713425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,533.094666,729.702087,103.736633,469.785095,647.588806,99.841270,413.001984,713.731506,107.698517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.101868,832.405640,240.443207,,,
218,533.119568,729.696960,103.701408,469.778625,647.587097,99.856689,412.996216,713.740173,107.737656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.898193,832.357849,240.748978,,,
219,533.095215,729.724060,103.708237,469.765015,647.506226,99.881790,412.932037,713.749023,107.712448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.559143,832.252502,241.112991,,,
220,533.109314,729.704590,103.713058,469.759216,647.485840,99.893906,412.910767,713.653870,107.649681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.364929,832.120789,241.363602,,,
221,533.096863,729.714172,103.746979,469.715820,647.505798,99.853951,412.926910,713.725464,107.632088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.371704,831.895996,241.462036,,,
222,533.081726,729.723816,103.779259,469.711578,647.515259,99.840935,412.898712,713.663879,107.651115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.338318,831.741333,241.817764,,,
223,533.123535,729.704285,103.717407,469.719513,647.506287,99.796463,412.912842,713.641174,107.645554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.007141,831.607971,242.349533,865.590210,837.694580,357.153259
224,533.057800,729.704468,103.755226,469.701233,647.489868,99.801575,412.846832,713.648560,107.577087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.941895,831.504822,242.640442,865.724365,837.292297,357.432220
225,533.021240,729.748657,103.734306,469.702911,647.502502,99.753082,412.855743,713.652649,107.577255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.118530,831.291931,242.707932,865.971558,837.097778,357.616272
226,533.069885,729.724182,103.751221,469.724915,647.509460,99.777184,412.783936,713.658875,107.527374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.228699,831.187744,242.690216,865.882385,837.016357,357.824890
227,532.991760,729.711609,103.734818,469.738190,647.503296,99.757889,412.759949,713.667603,107.559052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.337219,831.052124,242.725967,865.239624,837.092896,358.536438
228,532.894470,729.810730,103.765587,469.741455,647.503235,99.748306,412.752258,713.668640,107.581139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.255859,830.965698,242.768707,864.613281,837.119324,359.076630
229,532.917969,729.839905,103.783279,469.740753,647.503845,99.748436,412.752228,713.668091,107.582993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.206604,830.853210,242.900345,864.561584,836.996338,359.252106
230,533.009644,729.820618,103.734154,469.739777,647.503601,99.750191,412.828766,713.652588,107.582077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.359802,830.598633,243.038849,864.771851,836.885925,359.258514
231,533.020874,729.815247,103.702644,469.739441,647.503357,99.750832,412.789032,713.657288,107.524254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.404175,830.512573,243.072906,864.924805,836.757690,359.166168
232,532.952332,729.845093,103.685905,469.739502,647.503357,99.750748,412.827850,713.738220,107.507805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.399048,830.360046,243.121887,865.029785,836.667053,359.229950
233,533.019226,729.809998,103.787949,469.791931,647.569763,99.711601,412.806091,713.677002,107.570526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.395142,830.269287,243.243484,864.987488,836.584900,359.339508
234,533.035034,729.908447,103.705887,469.769043,647.602173,99.705421,412.771423,713.743591,107.553200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.899597,830.343201,243.500504,865.009766,836.472046,359.439301
235,532.911621,729.960205,103.751480,469.784546,647.581360,99.613228,412.790192,713.757996,107.548172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.776855,830.265503,243.697021,865.173645,836.325867,359.432678
236,532.994080,729.947632,103.771118,469.814972,647.576416,99.624939,412.770111,713.764343,107.570206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.691467,830.184570,243.756729,865.227783,836.236084,359.475250
237,532.993896,729.841492,103.791084,469.762482,647.507935,99.679848,412.773712,713.763062,107.597763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.658875,830.057800,243.823822,865.326294,836.000793,359.485809
238,532.949524,729.933533,103.827156,469.830048,647.566345,99.617661,412.787201,713.753967,107.563545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.720154,829.952820,243.855209,865.340881,835.894714,359.555756
239,533.019531,729.939270,103.811844,469.825867,647.501343,99.613907,412.793243,713.761963,107.579147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.685669,829.794128,243.893570,865.470947,835.763733,359.576813
240,532.989563,729.962646,103.828674,469.836334,647.492310,99.615677,412.803680,713.762756,107.604416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.678650,829.751526,243.930817,865.522095,835.633850,359.642578
241,533.012634,729.937317,103.815865,469.815582,647.481873,99.631142,412.772095,713.667664,107.543587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.685547,829.672729,243.911072,865.561584,835.450684,359.614441
242,533.028076,729.938660,103.850304,469.831909,647.494873,99.621559,412.830231,713.644348,107.503433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.698730,829.621399,244.029449,865.584778,835.353027,359.662140
243,533.102722,729.919434,103.821335,469.816284,647.484985,99.629341,412.819550,713.655884,107.511810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.661743,829.531860,244.086487,865.715759,835.240723,359.706573
244,533.000671,729.941101,103.859436,469.809296,647.479675,99.636749,412.811005,713.652771,107.496231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.622192,829.498718,244.059662,865.720520,835.188538,359.689819
245,532.960388,729.948364,103.895515,469.832916,647.495422,99.620712,412.806854,713.658142,107.523201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.686035,829.401672,244.057205,865.716309,835.100830,359.660522
246,532.973328,729.940918,103.891876,469.817596,647.485718,99.627663,412.807281,713.652466,107.503273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.757080,829.374817,244.133774,865.760803,835.005920,359.629974
247,533.014587,729.916687,103.867867,469.849609,647.467041,99.620323,412.814392,713.651062,107.488388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.680298,829.282837,244.158020,865.766968,834.976257,359.708038
248,533.027222,729.826233,103.840317,469.847870,647.485596,99.567650,412.817169,713.651245,107.484955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.769409,829.144775,244.128113,865.744995,834.874146,359.675476
249,533.024719,729.837830,103.869286,469.840332,647.506287,99.542641,412.809052,713.658325,107.521790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.847656,829.111511,244.073456,865.762451,834.765015,359.623810
250,533.017822,729.806580,103.890739,469.863892,647.525574,99.591942,412.777222,713.659607,107.529457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.050781,828.989441,243.996872,865.929199,834.612122,359.602264
251,533.007751,729.847778,103.905304,469.903992,647.510864,99.593201,412.771851,713.659241,107.530159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.066589,828.893066,243.920319,865.931946,834.625427,359.584167
252,533.046143,729.829529,103.890816,469.860626,647.500183,99.518303,412.802521,713.746277,107.540840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.231262,828.948242,243.820343,865.941467,834.515503,359.496277
253,533.012817,729.841980,103.857796,469.865112,647.523560,99.582344,412.801270,713.770325,107.486488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.348145,828.787415,243.808792,865.975159,834.383362,359.513458
254,533.064880,729.832947,103.841179,469.901764,647.510742,99.594727,412.836853,713.757507,107.436134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.424988,828.748718,243.770935,865.989868,834.279297,359.501007
255,533.211426,729.809448,103.830666,469.868134,647.488831,99.529617,412.860199,713.761536,107.469070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.540283,828.607117,243.712341,866.068420,834.203491,359.607544
256,533.223389,729.763794,103.784027,469.902649,647.476196,99.496902,412.841766,713.757751,107.446762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.564514,828.584961,243.674225,866.058533,834.129639,359.406433
257,533.238342,729.727966,103.757927,469.876923,647.514709,99.484047,412.905273,713.837585,107.484444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.656189,828.509216,243.576080,866.133057,833.974365,359.287109
258,533.276245,729.711914,103.733398,469.876648,647.478943,99.556427,412.851135,713.770142,107.443100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.783508,828.438721,243.504379,866.206421,833.974670,359.354584
259,533.292236,729.702454,103.695763,469.842377,647.486694,99.516403,412.929047,713.832214,107.488091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.371765,828.220154,243.147110,866.052917,833.898804,359.328491
260,533.281006,729.693115,103.677376,469.855225,647.493896,99.460762,412.901245,713.853271,107.465714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.706238,828.115601,242.783142,866.044250,833.836426,359.305359
261,533.290283,729.701172,103.690796,469.841675,647.481750,99.463448,412.925201,713.845703,107.494423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.784485,828.081482,242.587631,866.063965,833.734680,359.318726
262,533.259460,729.696472,103.631882,469.857727,647.491516,99.459038,412.878204,713.850464,107.457413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.744995,828.081116,242.608551,866.101135,833.624146,359.283600
263,533.281738,729.596069,103.567673,469.839996,647.480103,99.471085,412.846100,713.853088,107.440598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.728638,828.091553,242.702957,866.186340,833.573120,359.237366
264,533.244812,729.604065,103.557060,469.832397,647.474731,99.479202,412.922333,713.858398,107.429131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.744446,828.014648,242.641159,866.123779,833.474487,359.163971
265,533.186279,729.609436,103.488304,469.832520,647.474670,99.479729,412.865173,713.765564,107.417717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.758667,828.013672,242.491516,866.080933,833.382263,359.065613
266,533.178833,729.621826,103.518578,469.833801,647.475647,99.478050,412.865631,713.749390,107.442146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.757813,828.055054,242.460678,866.041931,833.356323,359.070587
267,533.214661,729.609741,103.511200,469.834290,647.476013,99.477242,412.888733,713.839722,107.464729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.702820,828.074585,242.487274,865.954529,833.363037,359.030426
268,533.180115,729.596008,103.409416,469.834229,647.476013,99.477280,412.871857,713.770325,107.449272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.637085,828.106201,242.311386,865.909241,833.287231,358.961029
269,533.173218,729.625183,103.379227,469.867279,647.432312,99.477554,412.844543,713.752380,107.434761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.714172,828.104919,242.263611,865.855896,833.267822,358.868347
270,533.191711,729.617615,103.367676,469.828430,647.387024,99.500610,412.853973,713.747070,107.396957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.806641,828.056641,242.246857,865.835632,833.177979,358.808563
271,533.195313,729.609497,103.337097,469.836792,647.394653,99.497742,412.886475,713.858337,107.425743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.744934,828.097290,242.163971,865.862915,833.128113,358.798248
272,533.146851,729.612061,103.280563,469.845215,647.403503,99.488380,412.844177,713.781067,107.467697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.763367,828.111450,242.185486,865.800842,833.163818,358.743073
273,533.159180,729.597412,103.234550,469.864624,647.393127,99.407181,412.844574,713.844971,107.505112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.711121,828.116211,242.150864,865.680481,833.080627,358.694489
274,533.150513,729.518250,103.233162,469.851227,647.379272,99.399361,412.879211,713.854431,107.482246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.713745,828.024353,242.113129,865.636353,833.066040,358.674591
275,533.153809,729.500488,103.236244,469.842651,647.374451,99.412636,412.869324,713.852051,107.452209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.666016,828.098267,242.040054,865.523071,832.983521,358.550964
276,533.122070,729.509033,103.185730,469.864410,647.389709,99.401093,412.875763,713.851379,107.444702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.693970,828.036011,242.008011,865.475342,832.879761,358.438904
277,533.139099,729.514771,103.127075,469.872498,647.395752,99.391571,412.851288,713.852722,107.439308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.771790,828.022888,241.957672,865.560547,832.814026,358.352814
278,533.162720,729.503723,103.072113,469.828125,647.410767,99.352501,412.838898,713.859253,107.475945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.760071,828.027832,241.919434,865.492798,832.825989,358.328827
279,533.176575,729.497375,103.062614,469.813263,647.413696,99.350349,412.899475,713.860779,107.434853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.738281,828.045654,241.838791,865.247192,832.841919,358.189087
280,533.184570,729.492249,103.028717,469.869751,647.394958,99.305840,412.927612,713.860657,107.398117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.746277,828.047119,241.815231,865.240723,832.781799,358.293274
281,533.136108,729.491211,102.978394,469.945007,647.375977,99.292847,412.929993,713.860535,107.391815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.700317,828.049438,241.700409,865.154236,832.673523,358.286804
282,533.183289,729.430969,102.930161,469.892578,647.392944,99.289352,412.903778,713.949158,107.396675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.755127,827.964294,241.625748,865.078308,832.662109,358.225922
283,533.078491,729.481567,102.924393,469.882080,647.388000,99.248878,412.921173,713.962280,107.411133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.722961,827.944458,241.561523,864.928284,832.677612,358.124725
284,532.981750,729.482910,102.864014,469.901947,647.384460,99.203247,412.884857,713.957458,107.390327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.713196,827.949036,241.498779,864.848694,832.683655,358.062256
285,532.997864,729.475525,102.782562,469.910065,647.386536,99.192818,412.920258,713.955383,107.407219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.608704,827.946533,241.468185,864.866577,832.591492,358.029022
286,533.012146,729.469299,102.681938,469.908569,647.386536,99.196686,412.838013,713.970215,107.392799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.528931,827.846375,241.498184,864.653870,832.624084,358.046051
287,532.947144,729.483704,102.636040,469.919312,647.382080,99.167404,412.816254,713.972717,107.401505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.421753,827.740967,241.490341,864.422424,832.646118,358.099945
288,532.905273,729.472778,102.557800,469.885437,647.389954,99.073189,412.822052,713.973877,107.313980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.350830,827.748169,241.399170,864.314453,832.564392,358.066040

