Weight60
Date:,2025/04/24
Time:,15:55:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
218,557.422607,717.185791,114.231003,476.667206,655.930115,128.967926,837.299255,749.484863,349.675934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.586975,777.655396,202.322342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.805450,735.522949,129.629715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,556.628052,717.553162,112.907143,476.122955,656.076782,128.266998,836.679932,749.409424,349.048553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.652039,777.559021,201.992386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.820465,735.418884,128.329208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,555.761169,717.432068,111.608147,475.389130,656.044067,127.625366,835.927368,749.399414,348.938690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.106262,777.671936,201.185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.999878,735.552979,127.364014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,555.130676,717.195923,111.052879,475.031158,655.956116,126.391716,834.903137,749.343750,348.516052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.198792,777.501343,200.394043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.092926,735.586365,126.777031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,554.501404,717.177307,110.666718,474.450439,655.943420,124.951317,833.798035,749.421936,348.082123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.357544,777.518250,199.589188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.484589,735.470276,126.681572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,553.574463,717.264038,110.049461,474.022644,655.951660,123.877747,832.889526,749.371094,347.721588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.344177,777.439636,198.887039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.840485,735.291992,126.327438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,552.786438,717.416870,109.507965,473.454987,655.948425,123.281525,832.205078,749.045959,347.541809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.565063,777.353088,198.652878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,552.904297,717.329285,108.501572,473.016052,655.821533,122.911957,832.024048,748.695679,347.035034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.811768,777.148376,198.511795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,552.624084,717.050415,107.255493,472.304016,655.471985,122.045486,831.568787,748.659058,346.441071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.811035,776.898438,198.007004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,552.362061,716.769287,106.500046,471.719513,655.280457,120.977905,831.119751,748.458374,345.630371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.094055,776.722412,197.579544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,552.089233,716.556519,105.646248,471.265259,655.226990,120.129517,830.487000,748.158691,345.201294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.621826,776.731323,196.915558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,551.634644,716.369202,105.229362,471.219849,655.298767,119.533722,829.601624,748.011963,345.202759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.246765,776.651306,196.268387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.265259,734.303833,119.859123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,551.103027,716.188599,105.077568,471.034363,654.969360,118.588509,828.581360,747.956238,345.081848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.385193,776.415833,195.444321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.109711,734.217407,118.995316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,550.770325,716.060425,104.076080,470.440002,654.477722,117.367874,827.756287,748.124756,344.567841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.079041,776.107056,194.782135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.766266,734.111450,118.215523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,550.516541,716.037964,103.070129,469.958527,654.475708,116.606598,827.212708,748.053223,344.016022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.627991,775.883667,194.476868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.342529,733.885376,117.052429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,550.221130,715.857727,102.369896,469.673218,654.501099,116.054726,826.649597,747.926758,343.617767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.527893,775.234802,193.725021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.873596,733.809509,116.501961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,549.674988,715.832275,102.065659,469.542053,654.514465,115.252426,826.301758,747.746399,343.152405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.285522,774.842712,193.092224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.324066,733.697144,116.220039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,548.994446,715.801208,101.965599,469.258362,654.249390,113.968346,826.090576,747.695862,342.719971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.018921,774.640686,192.979767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.176819,733.592590,115.673241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,548.757629,715.697937,101.470436,469.038300,654.127563,113.061783,825.517700,747.326721,342.912231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.518188,774.501465,192.923325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.990082,733.500427,114.948669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,548.665649,715.560608,100.470001,468.660736,653.836548,112.420036,825.134094,746.835693,342.758881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.109497,774.432617,192.849213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.514038,733.414856,114.058762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,548.417175,715.403320,99.614967,468.408630,653.448364,111.925110,824.502014,746.741821,342.278351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.794434,774.475830,192.653412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.963440,733.163879,113.858582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,548.224060,715.142883,99.136978,468.378754,653.103882,111.837105,823.940918,746.786072,341.664307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.149658,774.312866,192.226517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.330322,732.658386,114.065109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,547.603027,715.028870,99.369118,468.191711,652.962830,111.915840,823.438965,746.786194,341.277557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.760559,774.268372,191.500290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.036560,732.031311,114.269547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,547.101135,714.941162,99.585045,467.916290,652.855164,111.982445,822.930847,747.244568,340.777222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.496094,774.287964,190.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.987152,731.553772,114.626274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,546.815674,714.756836,99.590881,467.645599,652.459656,112.011452,822.285706,747.352356,340.892456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.247314,774.343445,190.584915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.764374,731.120605,114.779335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,546.735107,714.558105,99.449692,467.534698,651.975281,111.938705,821.747131,747.374329,340.842194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.975586,774.340637,190.333191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.495575,730.812805,114.978569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,546.660889,714.231201,99.412529,467.264130,651.374390,111.572868,821.275452,747.378235,340.632507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.641113,774.448303,190.339294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.409088,730.386719,114.600418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,546.408813,714.010925,99.382706,467.035675,650.747375,111.443169,821.231689,747.283081,340.149323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.509277,774.463989,190.293671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,546.114136,713.732727,99.344360,466.774628,650.314087,111.213509,821.036743,747.280640,339.835510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.246460,774.501770,190.317856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.097473,729.262146,114.419853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,545.922974,713.341797,99.555153,466.603882,649.815247,111.234154,820.943665,747.278076,339.679504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.250916,774.447998,190.250473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.685028,728.632324,114.819786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,545.670959,713.215393,99.482742,466.569702,649.226929,110.833649,820.758667,747.374084,339.650208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.864685,774.460144,190.314789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.382660,728.028625,114.960426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,545.499878,713.122742,99.482307,467.024078,649.003479,110.702644,820.588074,747.376587,339.647400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.422302,774.526184,190.361908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.118835,727.486816,115.065872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,545.282471,713.037170,99.585938,466.901520,648.544128,110.300613,820.342163,747.516968,339.535645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.994202,774.466370,190.315903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.759308,727.069641,115.192589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,545.053162,712.894287,99.675087,466.877136,648.004150,109.681633,820.097107,747.611450,339.622070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.297546,726.480164,115.276955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,544.953796,712.638428,99.704109,467.029907,647.449890,109.093277,819.931702,747.643188,339.705505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.977173,725.765564,115.306732,720.183350,774.647156,190.332458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,544.708618,712.623047,99.715401,467.233612,647.128113,108.788391,819.686279,747.791687,340.036377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.929840,724.984253,115.155693,720.009888,774.683960,190.274368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,544.589111,712.513672,99.814232,467.251251,646.529358,108.591484,819.470337,747.833374,340.312256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.909363,774.769104,190.323318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,544.521790,712.191711,100.041344,467.276611,645.888916,108.187752,819.313110,747.889526,340.430359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.003937,723.646179,114.495651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,544.506714,712.046753,100.088654,468.000000,645.636292,107.677399,819.104492,748.090332,340.528748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.098755,722.807922,114.324783,719.485962,774.996826,190.606018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,544.504395,711.866516,100.008522,468.081451,644.952454,107.026199,818.866943,748.321106,340.549255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.839081,721.870056,114.064484,719.263977,775.235718,190.928696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,544.507935,711.656494,99.864311,468.209717,644.275696,106.773003,818.594727,748.542908,340.645142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.855713,721.034302,113.880051,719.204163,775.429199,191.141617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,544.646423,711.468262,99.817368,468.384186,643.659241,106.532623,818.356873,748.751282,340.740662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.565704,720.399353,113.871971,719.251282,775.774292,191.380112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,544.661804,711.275146,99.717865,468.875366,643.582947,105.659981,817.877075,749.105774,340.932190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.276581,719.781494,113.991417,719.181824,776.000488,191.505188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,544.644409,711.166992,99.681580,469.087067,642.673828,105.013000,817.520447,749.375305,341.090179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.218475,719.097717,114.088921,719.180176,776.203369,191.660202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,544.588379,711.078674,99.613609,469.830780,642.156799,105.010979,817.265686,749.314209,341.308044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.898712,718.383545,113.790260,719.166443,776.437744,191.729889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,544.568176,711.044434,99.473541,470.193817,641.864624,104.991325,817.176697,749.373840,341.478088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.736633,717.957581,113.471779,719.040344,776.449158,191.848801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,544.540405,710.956299,99.345718,470.223541,641.697266,104.757042,817.032227,749.476501,341.616608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.708923,717.640442,113.185272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,544.577698,710.935181,99.225349,470.295929,641.575439,104.555695,816.904236,749.510986,341.780487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.707336,717.439148,112.836060,,,,718.928101,775.766479,191.764236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,544.649353,710.880127,99.030785,470.383270,641.414856,104.393250,816.714355,749.550171,341.981384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.633057,717.323486,112.560234,,,,719.023926,775.680481,191.665680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,544.761292,710.820313,98.857918,470.623016,641.370178,104.176544,816.686340,749.356934,342.266479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.660217,717.303772,112.449394,,,,718.973633,775.734985,191.480713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,544.866638,710.716858,98.680473,470.875336,641.518738,104.021202,816.676392,749.284912,342.392273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.809265,717.223328,112.485352,,,,718.929077,775.836792,191.755280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,545.010132,710.557800,98.677094,471.209106,641.723999,103.860306,816.498718,749.307190,342.473602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.946320,717.301819,112.527443,,,,718.452087,776.037109,192.267838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,545.129944,710.507813,98.699974,470.811035,641.535217,103.853844,816.370300,749.315674,342.646240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.070892,717.304688,112.556503,,,,718.128052,776.093445,192.550293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,545.173706,710.500916,98.693741,470.842865,641.490723,103.744804,816.229492,749.184570,342.884583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.145172,717.488525,112.586395,,,,718.067505,775.880920,192.876831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,545.352539,710.442932,98.615974,470.717560,641.495239,104.030846,816.165039,749.117004,342.920654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.246338,717.606750,112.605064,,,,718.058411,775.758789,193.054276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,545.435120,710.450806,98.600708,470.600098,641.695313,104.101013,816.118835,748.979675,342.993317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.335754,717.811707,112.581757,,,,718.022644,775.701111,193.011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,545.483459,710.332214,98.697983,470.438202,641.667603,104.251854,815.949707,748.867310,343.269806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.528320,718.045044,112.593811,,,,718.202026,775.698975,193.117447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,545.594055,710.295227,98.716934,470.330902,641.724854,104.332008,815.864807,748.797852,343.408569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.703857,718.263733,112.629021,,,,718.261597,775.592712,193.197250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,545.613831,710.386536,98.630417,470.305298,641.876526,104.367996,815.904236,748.707214,343.451691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.918610,718.464539,112.531082,,,,718.513550,775.479004,193.195404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
