Weight63
Date:,2025/04/24
Time:,15:55:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
135,669.945557,721.098877,173.618576,944.286621,763.148132,367.087189,597.309204,652.558350,193.884842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.936951,801.247864,228.765686,,,,548.385437,725.414551,200.900986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,666.464722,720.966675,173.884918,942.149109,762.906067,367.422302,594.316223,652.786560,193.279114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.197266,800.690002,228.856155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,663.651550,720.883667,172.923538,939.392151,762.608765,367.194611,591.157471,653.195129,193.191727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.970886,800.107117,228.271713,,,,,,,542.098206,725.893738,200.847733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,660.394043,721.012390,172.306885,937.762268,762.123413,367.365509,587.823425,653.162476,193.088928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.666321,799.954224,227.990891,,,,,,,538.610901,725.870178,200.499268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,657.409790,720.775635,172.218964,934.852417,761.927002,367.145844,584.562256,653.020630,192.659409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.972168,799.572571,228.860535,,,,,,,535.620850,726.090210,200.127747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,653.995239,720.931946,172.419968,932.911743,761.520020,367.010712,581.223206,653.172668,192.133163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.162231,799.387634,229.129761,,,,,,,532.674194,726.349426,199.534866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,650.754578,720.837402,171.673599,930.059509,761.296997,366.947266,578.462708,653.835999,191.795746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.169678,798.271790,228.880859,,,,,,,529.921082,726.512756,199.331894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,647.970886,720.744995,171.283524,927.925842,761.026855,366.753143,575.186523,653.431702,191.603851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.261414,797.722290,228.301086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,645.466187,720.485168,170.717133,926.459534,760.349060,366.794556,572.338074,653.356506,191.362213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.347656,797.524536,229.399200,,,,,,,,,,523.733154,726.625793,198.348923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,642.243530,720.322937,171.127045,923.434204,760.496887,366.463776,569.040894,652.694580,190.803329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.025146,797.950500,229.460144,,,,,,,,,,521.322937,726.762573,197.539047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,639.598572,720.218018,170.474304,921.887451,760.149170,366.551727,566.442688,652.658264,190.224487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.081787,796.965393,228.902222,,,,,,,,,,518.269592,726.852539,197.231201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,636.617065,720.038269,170.063141,919.914185,759.800171,366.278992,563.650024,652.914856,189.943497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.302185,796.739868,229.075195,,,,,,,,,,515.646545,726.910767,197.287170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,634.389099,720.182556,169.356583,917.686707,759.612915,366.146820,560.887573,651.783508,189.143600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.713989,795.366211,228.827774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,631.533020,720.057861,169.076584,915.594482,759.273682,365.907410,558.030884,650.652588,188.189117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.020630,794.921875,228.922745,,,,,,,,,,,,,510.411469,727.028259,195.532578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,629.188049,719.968018,168.731140,913.811340,758.860474,365.578400,555.414856,650.568665,187.810593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.114685,795.132263,229.083572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,626.449646,719.509766,167.803070,911.707214,758.736084,365.694427,553.229858,650.655823,187.076447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.717407,794.945801,229.255478,,,,,,,,,,,,,,,,505.189453,726.956177,195.140656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,624.280945,719.613098,167.006851,909.453064,758.548340,365.401703,550.361511,650.635559,186.200226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.963623,794.405518,228.558762,,,,,,,,,,,,,,,,502.841553,726.929016,193.822433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,621.094421,720.761719,166.084335,908.166565,757.985413,365.049408,548.346619,650.963745,185.489761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.486267,793.543640,228.318481,,,,,,,,,,,,,,,,500.830780,726.930542,193.106110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,619.443726,719.232666,166.105896,906.005066,757.870605,364.950775,545.525146,650.795959,185.234222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.841980,792.744141,228.706299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,617.116821,718.754150,165.563705,903.909485,757.913574,364.720764,543.235901,650.585876,184.652008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.802979,792.122925,228.644974,,,,,,,,,,,,,,,,,,,495.943115,726.730103,192.190857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,614.863281,718.830505,164.444061,902.494385,757.520447,364.692627,541.223083,650.784851,183.851822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.283142,792.627197,228.595490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,612.945923,718.401794,164.098892,900.722717,757.196472,364.238892,538.750916,650.396484,182.946304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.407715,791.867676,228.066574,,,,,,,,,,,,,,,,,,,,,,491.729889,726.612366,190.080307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,610.461670,718.740234,163.427414,898.886230,757.080322,364.186798,536.552612,650.062317,181.584137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.582947,791.449829,228.050797,,,,,,,,,,,,,,,,,,,,,,489.072510,726.430481,189.942230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,608.398132,718.531128,163.018982,897.042542,756.821899,364.061707,534.350403,649.946838,180.588303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.945496,790.849792,227.596069,,,,,,,,,,,,,,,,,,,,,,487.218567,726.311218,188.942902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,607.048279,718.269714,161.532166,895.547668,756.512817,363.580933,532.589783,649.931702,179.931824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.386963,790.588074,227.760895,,,,,,,,,,,,,,,,,,,,,,485.306183,726.418213,187.256851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,604.913940,718.350647,160.726288,894.047058,756.444946,363.155334,530.455078,650.020325,178.911819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.456726,789.639587,227.621979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,602.729126,718.105042,160.350861,891.790039,756.272217,363.001312,528.283203,650.434326,177.744400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.032288,789.604431,226.912704,,,,,,,,,,,,,,,,,,,,,,,,,481.554382,726.400146,186.070053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,601.054199,717.856323,159.364487,890.239014,756.020325,362.517914,526.215149,649.903564,177.117111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.676086,789.571533,226.488251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,599.250549,717.631165,158.426758,889.104187,755.818665,362.448151,524.368103,649.734558,176.091507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.511169,789.192688,226.498947,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.935852,726.409607,183.587875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,597.523010,717.515259,157.800156,886.857361,755.642822,361.975311,522.917603,649.573059,175.069305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.197205,788.962769,226.121536,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.938354,726.542419,182.981277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,595.677979,717.312927,156.738815,885.552368,755.460205,361.651520,520.631653,649.531372,174.076492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.231995,788.931030,225.659042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,594.028748,716.913635,156.146896,884.298584,755.145691,361.616943,519.526794,649.838989,173.190308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.242676,788.160645,225.941116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.806915,726.501709,180.508942,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,592.388855,716.667664,155.491714,881.872864,755.346252,361.106140,517.734558,649.701111,171.780533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.583679,787.646240,225.277878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.927643,726.657898,179.716537,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,590.759155,716.991943,153.925552,880.298279,755.250549,360.730988,515.458252,649.669128,170.858414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.902344,787.443237,224.811798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,589.447205,716.673157,153.131226,879.384338,754.818542,360.377960,514.062195,649.578735,170.043442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.219910,787.516541,224.573380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.772644,726.548340,177.064819,,,,,,,,,,,,,,,,,,,,,,,,
170,587.801514,716.462708,152.275345,877.375671,754.719971,360.063202,512.444092,649.437561,168.522980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.941406,787.080383,224.412033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.568604,726.673523,176.133942,,,,,,,,,,,,,,,,,,,,,,,,
171,586.155273,716.444336,151.798782,875.620117,754.892578,359.969910,510.896637,649.364990,167.062546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.881348,786.565125,224.090347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,584.497437,716.819275,150.480881,874.211243,754.760559,359.531158,509.166840,649.359680,166.481125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.149048,786.584595,223.671341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.255981,726.474792,173.785950,,,,,,,,,,,,,,,,,,,,,
173,583.053467,716.716248,149.633499,873.112854,754.329468,359.135254,507.848358,649.275696,165.142502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.347717,786.568665,223.169067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.824463,726.576233,172.697357,,,,,,,,,,,,,,,,,,,,,
174,582.075806,716.204163,148.639664,871.610657,754.217285,358.984650,506.488159,649.369751,164.008270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.401855,785.944275,222.603470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.379761,726.456238,171.532257,,,,,,,,,,,,,,,,,,,,,
175,580.925049,716.251587,147.400040,869.426270,754.395264,358.371399,504.979614,649.508240,163.182877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.892944,785.293640,221.852249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.190033,726.363403,170.171646,,,,,,,,,,,,,,,,,,,,,
176,579.666992,716.298828,146.052887,867.962524,754.183350,358.066681,503.602539,649.233643,162.110825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.047424,785.667236,221.588882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.551971,726.457153,168.749222,,,,,,,,,,,,,,,,,,,,,
177,578.113953,716.191772,145.344543,867.192871,753.862854,357.955750,502.005920,649.351746,160.904968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.351990,785.678284,221.527679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.363342,726.403503,167.981720,,,,,,,,,,,,,,,,,,,,,
178,576.741516,716.143677,145.364166,865.651733,753.841370,357.581818,501.029327,649.400757,159.461273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.391724,785.473267,220.916153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,575.397522,716.263000,144.165268,864.153992,753.687683,357.033356,499.855469,649.433044,158.285980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.656738,785.268616,220.604828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,574.517456,716.156372,142.607483,862.777771,753.307861,357.019165,498.452179,649.498047,157.364609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.035217,785.123230,219.980072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.431335,726.444214,164.594162,,,,,,,,,,,,,,,,,,
181,573.408081,715.926819,141.855423,861.343933,753.233276,356.408661,497.031525,649.293579,156.168625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.361633,784.967285,219.375504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.411987,726.398926,163.744095,,,,,,,,,,,,,,,,,,
182,571.920959,715.997375,141.452347,859.836731,753.401550,356.148773,495.810455,649.305359,155.183426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.086304,784.536133,218.994019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.487915,726.443848,162.330383,,,,,,,,,,,,,,,,,,
183,570.859924,716.082642,140.739639,858.442017,753.329346,355.693817,495.091400,649.289307,154.059982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.105408,784.567749,218.463821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,569.806824,716.101379,138.901413,857.125732,753.176514,355.164337,494.168854,649.278381,152.280319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.110107,784.538818,218.080978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.468079,726.507751,159.910370,,,,,,,,,,,,,,,
185,569.792053,715.594971,137.684555,855.818970,753.029175,355.107361,493.297821,649.523315,151.519928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.499634,784.510315,217.738052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.876282,726.637573,159.552902,,,,,,,,,,,,,,,
186,568.801941,715.454407,137.204041,854.911133,752.871216,354.723663,491.681427,649.775452,150.754669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.229248,784.318359,216.971405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.298767,726.773621,158.628708,,,,,,,,,,,,,,,
187,567.171570,715.796753,136.932922,853.432434,752.799316,354.034180,490.725769,649.653320,149.868149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.239929,784.351440,216.395172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.469238,726.940796,156.915649,,,,,,,,,,,,,,,
188,566.061035,715.764709,136.562500,852.178772,753.087646,353.771912,489.784760,649.229797,148.613800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.376099,784.372009,216.146500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,565.224304,715.782959,134.748093,851.334839,753.133057,353.576691,488.931763,649.316772,147.586945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.587585,784.236206,215.601944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.540344,726.909912,155.254715,,,,,,,,,,,,
190,564.674133,715.796326,133.827789,850.119812,753.195984,352.725677,488.531189,649.415894,146.216888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.100525,784.315247,214.771927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.541504,727.027893,154.076385,,,,,,,,,,,,
191,563.995178,715.742920,133.423080,848.839905,753.185974,352.254791,487.403717,649.706482,145.171158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.755554,784.105774,214.157532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.645935,727.163879,153.102112,,,,,,,,,,,,
192,563.107788,715.649841,132.761032,847.839233,753.354370,351.944702,486.404510,649.854492,144.429962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.902161,784.067627,213.740570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.371033,727.219666,152.449417,,,,,,,,,,,,
193,562.313782,715.621521,132.076141,846.667114,753.290710,351.703430,485.810883,649.914429,144.098251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.496399,784.445068,213.051132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,561.622375,716.091858,130.268936,845.651367,753.345703,351.252350,484.908875,649.791077,143.139175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.606934,784.133057,212.607025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,560.782898,716.234192,129.326447,845.158875,753.243164,350.905334,484.406006,649.731445,141.798355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.947876,783.914978,212.421646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.719086,727.081787,148.315109,,,,,,,,,
196,559.751709,716.332581,129.193954,844.654907,753.175720,350.526703,483.954437,649.654968,140.991470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.137390,784.031006,211.857422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.985626,726.924622,147.728683,,,,,,,,,
197,559.074341,716.468567,129.240326,843.396301,753.447754,350.069244,482.922150,649.378174,140.626831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.736267,783.953613,210.995789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.898926,726.897217,147.347977,,,,,,,,,
198,558.825378,716.580444,127.991791,842.164429,753.632202,349.552704,482.159760,649.579041,139.481476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.413086,783.954224,210.223770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.904358,726.906738,146.471115,,,,,,,,,
199,558.330811,716.528931,126.697441,841.224915,753.790466,348.852692,481.758698,649.810242,138.741531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.850464,784.121521,209.743881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.608795,726.936523,145.586365,,,,,,,,,
200,557.917358,716.399536,125.945686,840.639221,754.008667,348.744965,481.181854,649.838562,138.077866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.564270,784.524475,209.604156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.300781,726.904297,144.378799,,,,,,,,,
201,557.661438,716.061951,125.466446,840.225464,753.862732,348.140503,480.603668,649.505188,137.207947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.592590,784.721008,209.168381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,556.842896,716.089172,124.923286,839.398987,753.849182,347.765747,479.994812,649.649780,136.312729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.722534,784.727783,208.540802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,555.909058,716.182068,124.360321,838.332275,754.116882,347.494873,479.946381,649.856323,134.578156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.329834,784.602539,208.430267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.970062,726.702026,141.625198,,,,,,
204,555.076843,716.427673,123.277390,837.318420,754.363220,347.417725,479.529358,649.697754,133.671906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.299927,784.506348,207.713699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.611237,726.727478,140.618027,,,,,,
205,555.026855,716.554138,122.108025,836.459778,754.403564,347.112549,479.004395,649.497375,132.834000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.158875,784.541504,207.001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.164703,726.688354,139.171570,,,,,,
206,554.861572,716.544800,121.334465,835.502625,754.511047,346.514435,478.485107,649.628967,132.361618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.490479,784.527344,206.212036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.605499,726.646057,138.514221,,,,,,
207,554.303833,716.494324,120.857483,834.711914,754.806152,345.935333,478.087372,649.842346,131.703278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.937622,784.612305,205.746185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.113220,726.615417,138.399109,,,,,,
208,553.678406,716.516174,120.463562,834.599670,754.675598,345.934479,477.595398,649.825439,131.098724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.107178,784.650269,205.289948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.521271,726.587341,138.208176,,,,,,
209,553.274475,716.648315,120.101852,833.988220,754.672546,345.623627,477.269379,649.474121,130.296585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.642029,785.252136,204.909882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.095978,726.580566,137.204407,,,,,,
210,553.367737,716.734009,119.375481,833.029175,754.761108,345.180084,476.935303,649.476501,129.543488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.082825,785.621155,204.264984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.613312,726.698364,136.021225,,,,,,
211,553.401306,716.894653,118.293083,831.965881,755.019653,345.042389,476.963806,649.611511,128.366440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.561035,785.651245,203.578751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.412811,726.528320,134.995255,,,,,,
