Weight54
Date:,2025/04/23
Time:,10:07:34
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
170,556.043091,714.726440,154.159286,,,,484.189850,650.991760,114.317749,,,,,,,933.170044,788.862305,440.005981,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.682068,724.453186,122.563408,843.149841,811.541626,280.331116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,555.251282,714.751099,153.484085,,,,483.556152,650.731323,113.444504,,,,,,,932.422974,788.592346,439.479645,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.686615,724.300781,122.241409,842.109497,811.172607,279.907257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,554.568542,714.705688,152.964493,,,,482.989746,650.800964,112.353722,,,,,,,931.851196,788.326538,438.898407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.443298,810.900879,279.512177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,553.870911,714.662781,152.268677,,,,482.628021,650.742249,111.133400,,,,,,,931.140869,787.958801,438.802673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.943909,810.690491,279.189453,432.208099,724.196167,119.986328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,553.314575,714.468933,151.382431,,,,482.119751,650.721375,110.638809,,,,,,,930.157288,787.817810,438.589233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.596863,810.474487,279.118011,431.439758,724.177917,119.690498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,552.760193,714.338562,150.391953,,,,480.930054,650.885376,110.180481,,,,,,,929.720886,787.515930,438.253265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.325745,809.906311,278.443298,430.987183,723.884338,119.067398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,552.088928,714.270691,149.967697,,,,480.277313,650.807617,109.526802,,,,,,,929.307495,787.253540,437.665100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.471588,723.795898,118.363930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,551.312622,714.160645,149.774521,,,,479.817108,650.603882,108.612610,,,,,,,928.818176,786.981995,437.218567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.152954,723.729004,117.471169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,550.657959,714.057495,149.544113,,,,479.943756,650.280945,107.633461,,,,,,,928.043579,786.708801,437.001007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.836426,723.710632,116.567055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,550.300415,713.903320,148.737671,,,,479.859192,649.976990,106.502533,,,,,,,927.284241,786.324829,437.186249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.440460,723.621582,115.733055,837.266907,808.996094,278.167542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,550.037903,713.768494,148.031189,,,,479.480255,649.811707,105.886620,,,,,,,926.353943,786.052307,437.296051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.075806,723.479492,115.051697,836.710876,808.845825,278.341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,549.717712,713.685852,147.572540,,,,479.133057,649.722351,105.566917,,,,,,,925.764465,785.852600,437.236481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.540619,723.291565,114.513405,836.150696,808.700562,278.285095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,549.398193,713.588623,146.996933,,,,478.712494,649.644104,105.138939,,,,,,,925.361572,785.687988,436.914185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.970978,723.085510,114.152802,835.629456,808.657776,277.947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,549.107300,713.588623,146.436920,,,,478.227692,649.861877,104.512970,,,,,,,924.996643,785.508484,436.547913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.414612,722.846436,113.880211,834.982056,808.564087,277.853394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,548.768005,713.457764,145.971909,,,,478.033203,649.699402,103.345657,,,,,,,924.647522,785.397400,436.325470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.950104,722.593445,113.679459,834.306946,808.341797,277.843109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,548.524353,713.338074,145.179474,,,,478.113770,649.386414,102.326599,,,,,,,924.283142,785.304688,436.128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.567230,722.325195,113.450981,833.673279,808.199768,277.847290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,548.039429,713.114624,144.647781,,,,477.898346,649.198669,101.474655,,,,,,,923.838867,785.101440,436.038513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.575806,722.267700,112.309990,833.190796,808.137268,277.722565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,547.932129,712.786743,144.211533,,,,477.987701,649.099182,100.607040,,,,,,,923.333862,784.960022,436.129120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.869568,807.971130,277.545654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,547.457397,712.458679,143.891052,,,,477.941650,648.986938,99.997452,,,,,,,922.787415,784.827209,436.274078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.844238,807.947998,277.404816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,547.388916,712.374207,143.391434,,,,477.770294,648.822632,99.192345,,,,,,,922.221497,784.681641,436.450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.705139,807.768799,277.260254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,547.177124,712.202576,142.898834,,,,477.583954,648.783020,98.581619,,,,,,,921.618347,784.587891,436.673737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.585327,807.625061,277.031219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,546.876831,712.136719,142.438477,,,,477.300751,648.865601,97.967270,,,,,,,920.875244,784.550354,436.831696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.503174,807.478149,276.692261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,546.656433,712.082703,142.024963,,,,477.074585,648.774780,97.198921,,,,,,,920.806152,784.394470,436.377106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,546.501709,711.884155,141.604156,,,,477.026611,648.555054,96.619942,,,,,,,920.629333,784.293884,436.045013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.663574,807.466919,276.175873,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,546.350525,711.823181,140.933273,,,,477.172821,648.541443,95.909134,,,,,,,920.590942,784.335022,435.651520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.950684,807.409546,276.395386,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,546.191345,711.761658,140.575546,,,,477.113281,648.555176,95.167747,,,,,,,920.373108,784.281799,435.392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.371399,807.332214,276.500275,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,546.020874,711.748108,140.057144,,,,477.107452,648.666199,94.326645,,,,,,,919.900146,784.116150,435.363251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.900879,807.147949,276.563263,425.422180,720.892456,105.933441,,,,,,,,,,,,,,,,,,,,,,,,
197,545.982178,711.868164,139.356918,,,,477.247742,648.615051,93.568398,,,,,,,919.392151,784.014221,435.532257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.654541,807.090332,276.187622,425.385956,720.932739,105.224342,,,,,,,,,,,,,,,,,,,,,,,,
198,545.958801,711.781128,138.892181,,,,477.214996,648.605408,93.154892,,,,,,,919.163452,783.986084,435.241241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.489075,807.006653,275.955078,425.403473,720.997070,104.471886,,,,,,,,,,,,,,,,,,,,,,,,
199,545.883057,711.720215,138.538467,,,,476.457214,649.028748,92.876556,,,,,,,918.824463,783.904358,435.079102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.212646,806.889282,275.908112,425.239838,720.929260,104.027527,,,,,,,,,,,,,,,,,,,,,,,,
200,545.629700,711.835022,138.332672,,,,476.525970,648.848572,92.468895,,,,,,,918.573975,783.781616,435.181183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.147644,806.709290,275.768524,425.111145,720.935852,103.764290,,,,,,,,,,,,,,,,,,,,,,,,
201,545.406738,711.897339,138.049576,,,,476.637115,648.768188,92.055443,,,,,,,918.300476,783.677185,435.247070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.905212,806.680786,275.709198,424.901184,721.067932,103.593880,,,,,,,,,,,,,,,,,,,,,,,,
202,545.251465,711.846985,137.764130,,,,476.746948,648.874695,91.302246,,,,,,,918.002014,783.559204,435.187836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.882324,806.616089,275.658844,424.705353,721.127441,103.364265,,,,,,,,,,,,,,,,,,,,,,,,
203,545.290894,711.872864,137.197433,,,,476.505829,648.874329,91.126213,,,,,,,917.806885,783.496155,434.905731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.832153,806.505249,275.575928,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,545.229065,711.884766,136.581299,,,,476.424622,648.999634,90.720886,,,,,,,917.662964,783.407166,434.667755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.743652,806.418030,275.502289,,,,424.903992,721.250916,101.529472,,,,,,,,,,,,,,,,,,,,,
205,545.247620,711.917908,136.190842,,,,476.352478,649.176331,90.050056,,,,,,,917.496216,783.378784,434.655121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.590027,806.344666,275.371643,,,,424.891449,721.392517,100.733284,,,,,,,,,,,,,,,,,,,,,
206,545.186096,712.023193,135.591003,,,,476.098114,649.343994,89.429237,,,,,,,917.488464,783.247192,434.291138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.387634,806.331482,275.289154,,,,424.913483,721.540344,100.140701,,,,,,,,,,,,,,,,,,,,,
207,545.113953,712.093140,134.852127,,,,475.800385,649.658997,89.035583,,,,,,,917.428101,783.130371,434.037506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.315552,806.159912,275.061676,,,,424.815643,721.697266,99.663071,,,,,,,,,,,,,,,,,,,,,
208,545.079773,712.128540,134.525253,,,,475.645050,649.829346,88.582161,,,,,,,917.329956,783.046997,433.886963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.198486,806.033508,274.881744,,,,424.632019,721.832886,99.444649,,,,,,,,,,,,,,,,,,,,,
209,544.937988,712.145691,134.444183,,,,475.448273,649.914856,88.190147,,,,,,,917.062805,782.960083,433.794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.909546,805.958984,274.736816,,,,424.453217,721.962341,99.379524,,,,,,,,,,,,,,,,,,,,,
210,544.800903,712.286987,134.164261,,,,475.259827,650.056030,87.775291,,,,,,,916.641541,782.957092,433.771271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.679749,805.892517,274.618042,,,,424.286591,722.092407,99.315536,,,,,,,,,,,,,,,,,,,,,
211,544.550476,712.303223,134.011139,,,,474.957001,650.200073,87.407921,,,,,,,916.200439,783.007935,433.787048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.442383,805.825378,274.536743,,,,424.125305,722.137634,99.180000,,,,,,,,,,,,,,,,,,,,,
212,544.485779,712.432556,133.756729,,,,474.867889,650.354980,87.077835,,,,,,,916.012207,782.937927,433.770660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.240295,805.721802,274.462097,,,,423.995392,722.339294,99.058533,,,,,,,,,,,,,,,,,,,,,
213,544.327942,712.474548,133.521790,,,,474.847198,650.441162,86.820885,,,,,,,915.818604,782.931396,433.674744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.988281,805.611755,274.291077,,,,423.974701,722.426270,98.671249,,,,,,,,,,,,,,,,,,,,,
214,544.233704,712.499146,133.107803,,,,474.739105,650.531799,86.551964,,,,,,,915.705933,782.807068,433.498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.712585,805.617737,274.216827,,,,423.940948,722.487915,98.003975,,,,,,,,,,,,,,,,,,,,,
215,544.113464,712.508179,132.874069,,,,474.631134,650.603027,86.360298,,,,,,,915.736877,782.689758,433.173737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.535095,805.508789,274.181244,,,,423.821869,722.644470,97.456551,,,,,,,,,,,,,,,,,,,,,
216,544.000366,712.567444,132.564178,,,,474.516479,650.708374,85.994713,,,,,,,915.955505,782.583374,432.835754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.365967,805.341553,274.135590,,,,423.650543,722.826233,97.027145,,,,,,,,,,,,,,,,,,,,,
217,543.606384,712.574280,132.547745,,,,474.356842,650.803833,85.552536,,,,,,,915.920227,782.465942,432.706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.040161,805.213867,274.078217,,,,423.545929,722.969055,96.688805,,,,,,,,,,,,,,,,,,,,,
218,543.684814,712.679688,132.075272,,,,474.324585,650.883362,85.100761,,,,,,,915.671021,782.469727,432.853638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.776123,805.221069,274.056335,,,,423.369507,723.033203,96.340576,,,,,,,,,,,,,,,,,,,,,
219,543.725098,712.659180,131.425293,,,,474.232361,650.893311,84.626747,,,,,,,915.298340,782.429565,432.998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.572083,805.113159,274.056000,,,,423.322906,723.069336,95.942673,,,,,,,,,,,,,,,,,,,,,
220,543.726685,712.673340,130.972565,,,,474.149780,650.789978,84.190872,,,,,,,914.858521,782.450439,433.030914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.411682,805.099060,274.118500,,,,423.229553,723.170349,95.657745,,,,,,,,,,,,,,,,,,,,,
221,543.672363,712.587769,130.734528,,,,474.411377,650.635864,83.542183,,,,,,,914.598633,782.441101,433.079926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.265015,804.996704,274.103912,,,,423.085266,723.110535,95.533775,,,,,,,,,,,,,,,,,,,,,
222,543.545898,712.599060,130.424789,,,,474.362579,650.571411,83.019081,,,,,,,914.440430,782.475952,432.891968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.192749,804.883484,274.109222,,,,422.955200,723.102417,95.358101,,,,,,,,,,,,,,,,,,,,,
223,543.456055,712.608582,130.152267,,,,474.302124,650.555420,82.723167,,,,,,,914.109070,782.461182,432.911560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.026428,804.863953,273.899353,,,,422.801025,723.101501,95.212799,,,,,,,,,,,,,,,,,,,,,
224,543.410889,712.528870,129.883087,,,,474.241547,650.703308,82.306572,,,,,,,913.922729,782.373413,432.866943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.971802,804.760254,273.751556,,,,422.714478,723.001709,94.993065,,,,,,,,,,,,,,,,,,,,,
225,543.280151,712.501953,129.741669,,,,474.293274,650.735352,81.838554,,,,,,,913.497620,782.446838,432.911469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.888123,804.760620,273.573303,,,,422.737762,722.968811,94.696396,,,,,,,,,,,,,,,,,,,,,
226,543.135437,712.509460,129.511597,,,,474.292175,650.843079,81.385345,,,,,,,913.193420,782.474670,432.921417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.733948,804.676941,273.439240,,,,422.675415,722.893677,94.492317,,,,,,,,,,,,,,,,,,,,,
227,543.043457,712.433472,129.267334,,,,474.353790,650.984253,80.634201,,,,,,,912.950867,782.500671,432.972168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.649719,804.648865,273.231659,,,,422.517517,722.898926,94.381462,,,,,,,,,,,,,,,,,,,,,
228,542.976807,712.362488,128.941223,,,,474.165131,651.130249,80.196487,,,,,,,912.609070,782.510193,432.909149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.640076,804.553650,272.978394,,,,422.251434,722.856140,94.170128,,,,,,,,,,,,,,,,,,,,,
229,542.993103,712.261780,128.674149,,,,474.011566,651.467712,79.547333,,,,,,,912.415283,782.513428,432.905426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.977966,722.890381,93.931541,,,,,,,,,,,,,,,,,,,,,
230,542.926880,712.234192,128.361191,,,,474.144012,651.526184,78.798325,,,,,,,912.278442,782.518188,432.754578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.995728,722.833984,93.089287,,,,,,,,,,,,,,,,,,,,,
231,542.859131,712.270813,128.105301,,,,474.160919,651.457153,78.346901,,,,,,,912.171326,782.492004,432.618317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.241058,722.854187,92.397102,,,,,,,,,,,,,,,,,,,,,
232,542.771973,712.258850,127.762642,,,,473.921051,651.499695,77.971191,,,,,,,912.109131,782.503845,432.520630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.244965,722.896729,91.809586,,,,,,,,,,,,,,,,,,,,,
233,542.753723,712.212524,127.147926,,,,473.915192,651.746704,77.752136,,,,,,,911.998047,782.519043,432.467438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.308807,722.984985,91.163139,,,,,,,,,,,,,,,,,,,,,
234,542.759827,712.291748,126.867126,,,,474.099579,651.791199,76.865112,,,,,,,911.873047,782.440552,432.336853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.405914,722.990601,90.678207,,,,,,,,,,,,,,,,,,,,,
235,542.816833,712.359558,126.240257,,,,474.634918,651.435120,76.352005,,,,,,,911.753235,782.432739,432.269653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.437378,722.874878,90.263573,,,,,,,,,,,,,,,,,,,,,
236,542.903137,712.399353,125.730331,,,,474.729004,651.343506,76.325417,,,,,,,911.693481,782.448792,432.187164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.445282,723.326416,90.130432,,,,,,,,,,,,,,,,,,,,,
237,542.929138,712.721985,125.492256,,,,474.629272,651.275696,76.649918,,,,,,,911.771179,782.484985,431.954834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.404083,723.698730,90.036400,,,,,,,,,,,,,,,,,,,,,
238,542.935059,712.875427,125.378181,,,,474.408630,651.449158,76.755722,,,,,,,911.803955,782.510559,431.779358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.434692,723.999268,89.880104,,,,,,,,,,,,,,,,,,,,,
239,542.955017,712.992737,125.111740,,,,474.379211,651.584839,76.715881,,,,,,,911.741699,782.509766,431.654358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.488403,724.277161,89.691666,,,,,,,,,,,,,,,,,,,,,
240,542.834412,713.094727,125.049454,,,,474.411011,651.685547,76.694366,,,,,,,911.749939,782.425964,431.584564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.516998,724.389709,89.642685,,,,,,,,,,,,,,,,,,,,,
241,543.023621,713.075623,124.851967,,,,474.316162,651.815369,76.536407,,,,,,,911.721619,782.515015,431.436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.475769,724.487610,89.726959,,,,,,,,,,,,,,,,,,,,,
242,543.155396,712.967773,124.691101,,,,474.288757,651.747925,76.543388,,,,,,,911.741028,782.467224,431.255371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.471558,724.588196,89.746719,,,,,,,,,,,,,,,,,,,,,
243,543.226929,712.862000,124.443115,,,,474.287140,651.782043,76.458702,,,,,,,911.406067,782.690491,431.255219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.457275,724.585022,89.764893,824.815613,803.504456,269.374451,,,,,,,,,,,,,,,,,,
244,543.259827,712.832458,124.327377,,,,474.193268,651.709595,76.442322,,,,,,,911.506165,782.648926,431.091492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.452332,724.575745,89.770790,824.585754,803.512817,269.465942,,,,,,,,,,,,,,,,,,
245,543.320496,712.740051,124.258965,,,,474.142365,651.660217,76.355286,,,,,,,911.588928,782.627808,430.886383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.476105,724.479736,89.736588,824.575317,803.427063,269.427734,,,,,,,,,,,,,,,,,,
246,543.396912,712.632629,124.113686,,,,473.955078,651.758240,76.146782,,,,,,,911.263916,782.754456,430.897491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.396912,724.413025,89.844597,824.652466,803.407288,269.272034,,,,,,,,,,,,,,,,,,
247,543.430847,712.534058,124.042419,,,,473.901947,651.690613,76.094429,,,,,,,911.420288,782.791443,430.732056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.356537,724.385498,89.752937,824.744873,803.322571,269.123627,,,,,,,,,,,,,,,,,,
248,543.429565,712.460632,123.821625,,,,473.606537,651.890808,76.033043,,,,,,,911.545959,782.777039,430.433350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.396759,724.386108,89.696220,824.796814,803.211487,269.051086,,,,,,,,,,,,,,,,,,
249,543.454163,712.275696,123.687523,,,,473.519257,651.957642,75.946754,,,,,,,911.515930,782.973999,430.208282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.408630,724.386108,89.664001,824.708801,803.198364,268.980042,,,,,,,,,,,,,,,,,,
250,543.400391,712.235535,123.726295,,,,473.575958,651.942200,75.826279,,,,,,,911.523376,783.010742,430.037720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.413086,724.490906,89.656967,824.625183,803.121338,268.912262,,,,,,,,,,,,,,,,,,
251,543.411560,712.165161,123.613083,,,,473.531586,651.949707,75.737991,,,,,,,911.544006,783.023438,429.932495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.409241,724.509827,89.664009,824.543396,803.024597,268.836487,,,,,,,,,,,,,,,,,,
252,543.484863,712.174866,123.474686,,,,473.533234,651.942749,75.662491,,,,,,,911.607666,783.097656,429.793793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.398560,724.488403,89.690254,824.599548,802.897888,268.772491,,,,,,,,,,,,,,,,,,
253,543.561218,712.177673,123.377464,,,,473.546417,651.849854,75.597061,,,,,,,911.627014,783.119324,429.635773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.450714,724.499634,89.614922,824.636597,802.710938,268.698425,,,,,,,,,,,,,,,,,,
254,543.591919,712.112915,123.250702,,,,473.554199,651.809021,75.453796,,,,,,,911.644226,783.143677,429.603607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.485809,724.590698,89.573555,824.662415,802.592651,268.648224,,,,,,,,,,,,,,,,,,
255,543.628296,712.123169,123.138657,,,,473.651550,651.837036,75.321518,,,,,,,911.668701,783.239014,429.592957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.488525,724.605774,89.571075,824.689514,802.578125,268.628510,,,,,,,,,,,,,,,,,,
256,543.693359,712.026001,123.049919,,,,473.694397,651.793457,75.186783,,,,,,,911.725037,783.328979,429.574371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.500183,724.684387,89.578682,824.792786,802.393127,268.615509,,,,,,,,,,,,,,,,,,
257,543.716553,712.049072,122.937378,,,,473.667389,651.792847,75.092209,,,,,,,911.793640,783.335754,429.618835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.500610,724.697083,89.581795,824.842712,802.263367,268.561615,,,,,,,,,,,,,,,,,,
258,543.771423,711.956177,122.840485,,,,473.734772,651.737549,74.912865,,,,,,,911.794006,783.417664,429.649323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.665405,724.850586,89.330597,824.829407,802.178955,268.532104,,,,,,,,,,,,,,,,,,
259,543.818054,711.939697,122.776199,,,,473.768127,651.714355,74.808502,,,,,,,911.802185,783.538452,429.735260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.781921,724.872253,89.110237,824.839478,802.165344,268.525024,,,,,,,,,,,,,,,,,,
260,543.900085,711.884338,122.676674,,,,474.017181,651.382019,74.531982,,,,,,,911.884338,783.639526,429.721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.773407,724.877930,88.976311,824.860657,802.002258,268.475067,,,,,,,,,,,,,,,,,,
261,543.951111,711.842163,122.611893,,,,473.972992,651.609131,74.467430,,,,,,,911.943787,783.639832,429.784332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.773438,724.976135,88.940041,825.002563,801.847778,268.443268,,,,,,,,,,,,,,,,,,
262,543.942200,711.776978,122.472977,,,,473.971344,651.398315,74.600990,,,,,,,911.961853,783.725037,429.786041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.846954,725.009705,88.864998,825.053101,801.730896,268.426270,,,,,,,,,,,,,,,,,,
