Weight63
Date:,2025/04/23
Time:,14:07:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
93,666.028381,736.351807,180.826874,613.120483,646.358765,184.361496,548.510071,701.578735,188.613724,986.372070,851.021545,389.062561,898.884155,874.877197,265.013550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,662.306274,736.499878,180.253677,608.541199,646.756348,184.377533,544.563110,702.171753,188.525345,983.978333,850.736511,389.325012,894.918640,873.963074,265.139221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,658.042297,736.933228,180.501190,604.295471,647.039856,183.745743,540.748169,703.059937,188.074951,981.283081,850.554688,389.127289,891.625488,872.346497,265.816589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,653.679138,737.367920,180.614426,600.178772,647.698608,183.408249,536.605774,704.071838,187.881470,979.185425,850.036011,389.691559,888.381287,872.138062,266.311310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,649.925171,737.485474,181.058823,595.799866,648.228088,183.142548,532.255859,704.957947,188.014832,975.625183,849.784973,389.800323,885.481750,872.267883,266.932678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,646.497925,737.864075,180.806015,591.355347,648.623413,183.237091,528.336060,705.774841,187.599228,973.449341,849.230286,390.040619,881.371033,871.976257,267.630249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,642.453552,738.524414,180.438995,587.437988,649.017639,182.455093,524.551147,706.538330,186.651291,970.922852,848.850464,389.865295,878.464111,870.036743,268.020325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,638.528442,738.471008,180.164688,583.466980,649.575012,182.016861,520.573059,707.114624,186.458145,968.419067,848.610107,389.868317,875.290161,869.333130,268.015472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,634.828308,738.658569,180.385910,579.245483,650.016968,181.814575,516.631104,708.018433,185.943954,965.997192,848.319641,389.728027,872.266785,869.528381,268.927002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,631.037354,739.171509,179.881363,575.373901,650.510559,181.180008,512.926697,708.904297,185.290680,963.002441,847.839478,389.687042,868.642212,869.043701,269.453278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,627.999329,739.520447,179.235779,571.448547,651.047424,180.436050,509.565033,709.831604,184.666626,960.747498,847.525635,390.067810,865.903809,868.289124,269.569977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,624.181946,739.714661,178.994644,567.527588,651.644775,179.800964,505.726837,710.582642,183.873230,957.334839,847.338440,390.466278,862.649902,867.134705,269.561066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,620.489868,739.871460,178.735153,563.605408,652.259338,179.243378,502.188904,711.390015,183.333374,954.960510,846.592346,390.348785,859.740479,865.929199,269.807251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,617.385193,740.195923,177.632355,559.822876,652.736267,178.759186,498.602112,711.993347,182.224243,952.619324,846.258240,389.363464,856.638672,866.110962,270.577271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,613.937256,740.515625,177.532516,556.373535,653.210266,177.785660,494.818695,712.486450,181.611679,950.490295,846.225159,389.383118,853.614990,865.706848,270.604309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,610.731201,740.475037,177.023148,552.853699,653.679321,177.074677,491.810394,713.220520,180.645660,947.641724,845.900024,389.118134,850.268921,864.668884,270.693939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,607.589294,740.942810,175.834427,549.228516,654.023682,176.217651,488.329712,713.927368,179.912094,945.299377,845.635681,389.103363,847.671509,863.775940,270.603516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,604.386414,741.123962,175.404373,545.661316,654.443970,175.461594,485.124329,714.501892,178.914978,942.659363,845.072205,389.046875,845.150513,863.175354,270.701263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,601.361755,741.155640,175.074570,542.406860,654.743835,174.499313,481.906982,715.261536,177.542145,940.256042,844.610535,388.874237,841.749268,862.946655,270.530975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,598.155273,741.538818,173.943237,539.307678,655.026245,173.333008,478.774231,715.878113,176.987152,937.690369,844.188843,388.713440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,595.616516,741.430237,173.031860,536.288025,655.415894,172.106918,475.997070,716.476624,175.480072,935.343445,843.933716,388.115967,,,,836.334106,861.831726,270.015411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,592.661255,741.498657,172.052368,533.218933,655.801819,170.966232,472.799835,717.027283,174.492050,933.005676,843.378296,387.485107,,,,834.589417,860.769409,269.898346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,589.523804,741.847717,171.410416,530.175171,656.072815,169.905472,470.122498,717.497864,173.817902,930.663452,843.263123,387.570679,,,,831.806213,860.235291,269.556000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,586.926147,741.883057,170.181641,526.927307,656.262817,168.822495,467.228943,717.947205,172.523911,928.355530,843.260864,386.883759,,,,829.023376,859.727661,269.514008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,584.111511,742.076111,169.964264,523.871948,656.698730,167.951691,464.634125,718.347229,171.465469,926.547424,842.473572,386.942810,,,,827.138550,858.873108,269.329559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,582.057495,741.798096,168.860641,520.800781,656.828003,166.583359,462.038147,718.804504,170.201385,923.828064,841.999573,385.896576,,,,823.371399,858.557190,269.698669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,579.364746,741.924500,167.597870,517.908936,656.928650,165.078430,459.522949,719.120483,168.750427,921.578247,841.308044,385.273041,,,,820.938477,858.133850,269.662933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,576.680847,741.834778,167.076981,515.427917,656.917236,163.980423,456.883728,719.564819,167.171753,,,,,,,819.010254,857.249451,269.210968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,574.640015,741.789795,166.048370,513.118469,657.110291,162.492050,454.577759,719.870117,166.098862,,,,,,,817.010559,856.915222,268.375031,917.259827,840.485352,384.587524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,572.266968,741.840149,164.405304,510.714020,657.443726,161.656860,452.080627,719.970276,165.355011,,,,,,,814.832581,856.310547,267.820343,915.130615,839.946106,384.317871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,570.253845,741.511475,163.648636,507.992371,657.584412,160.574097,449.959564,720.435303,163.952576,,,,,,,813.234741,855.676025,267.399567,913.220886,840.185669,384.445770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,567.713074,741.636719,162.522430,505.659698,657.690308,159.165283,447.889252,720.692932,162.614044,,,,,,,810.436584,855.138245,267.248505,910.853943,840.280090,383.629791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,565.792358,741.649109,161.650482,503.447784,657.652100,158.107300,445.451660,720.774719,160.870667,,,,,,,808.094788,854.878906,267.053986,909.398804,839.942078,382.822479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,563.793213,741.284180,160.620514,501.361328,657.658875,156.773605,443.760651,721.004395,159.667770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,561.783875,741.230469,159.796677,499.338562,657.750793,155.127258,441.680267,721.182922,158.752487,,,,,,,,,,,,,905.976746,838.537170,381.528809,804.230103,853.907593,266.169647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,559.986938,741.288879,158.296127,497.350006,657.838440,154.181183,439.654358,721.432007,157.253204,,,,,,,,,,,,,904.125610,838.284424,380.980347,802.293274,853.507690,265.960052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,558.406494,741.043457,157.179535,495.364105,657.859497,153.196716,437.996002,721.503723,156.046539,,,,,,,,,,,,,,,,800.401489,853.018921,265.133148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,556.757751,741.027039,156.564117,493.517242,657.922241,151.762619,436.201935,721.528992,155.084122,,,,,,,,,,,,,,,,,,,900.959167,837.666382,379.732513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,554.919128,741.398254,154.818970,491.849457,657.956665,150.434509,434.422668,721.673035,153.123230,,,,,,,,,,,,,,,,,,,898.968628,837.620483,378.882141,796.991150,851.893433,264.312897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,553.357178,741.136780,153.676208,490.048218,657.717407,149.146484,433.131165,721.727905,152.105270,,,,,,,,,,,,,,,,,,,897.409973,837.225281,378.539307,795.658325,851.630310,263.883667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,551.938354,740.868286,153.185211,488.482483,657.818542,147.859558,431.441071,721.667786,151.087112,,,,,,,,,,,,,,,,,,,,,,794.142761,851.137878,263.388428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,550.813538,740.506409,151.972504,487.191925,658.067810,147.017517,429.893341,721.859741,149.578384,,,,,,,,,,,,,,,,,,,,,,,,,894.491333,836.709595,377.418793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,549.141113,740.286621,150.332886,485.368622,657.991089,145.760910,428.669708,721.920471,148.536133,,,,,,,,,,,,,,,,,,,,,,,,,892.397705,836.653625,377.198334,791.617737,850.120667,262.149872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,547.419434,740.129211,149.793625,483.842407,657.740356,144.806046,427.220123,721.868591,147.026230,,,,,,,,,,,,,,,,,,,,,,,,,891.164673,836.506165,376.329956,789.708008,850.039795,261.299591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,546.057068,739.827026,149.115891,482.412689,657.634644,143.743454,426.225861,722.007141,145.531143,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.960999,849.690430,261.061279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,545.345581,739.425293,147.572021,481.589111,657.579712,141.737610,424.744690,722.016846,144.543365,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.017822,848.876404,260.826599,888.989929,835.993347,374.785309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,544.616516,739.302063,145.640625,479.768799,657.479980,141.281525,423.483521,722.002930,143.873840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.104065,836.250854,374.280060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,543.274170,739.198120,144.925491,478.840088,657.164001,140.718475,422.423126,721.966675,142.245392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.989319,836.158997,374.002289,784.752502,848.146545,259.749542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,541.837646,739.088379,144.265701,477.727936,656.924805,139.085495,421.779541,721.726807,140.380737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.323242,848.198120,258.784180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,540.831543,739.019653,143.464493,476.728210,656.603943,138.193558,420.587769,721.471680,139.560791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.983032,848.135681,257.754395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,540.071899,738.884094,142.324707,475.612030,656.350342,136.999344,419.211853,721.132813,138.696976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.087769,847.912231,257.332886,883.481812,835.404907,371.266357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,538.982605,738.408142,141.322128,474.851929,656.360657,135.918228,418.593872,720.886963,137.267563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.840881,847.575134,257.073242,881.730408,835.603088,370.932434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,537.942139,737.855652,140.375748,474.064484,656.189758,134.635498,417.695709,720.631897,135.858521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.282166,835.595398,370.726318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,537.299622,737.391479,139.566650,472.955383,655.958435,133.659500,417.066071,720.157349,134.794739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.360474,835.023499,370.484406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,536.801819,737.090942,138.246872,472.296844,655.534180,132.933365,416.229462,719.848572,133.771317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.208069,846.528442,255.273178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,536.351440,736.915344,136.595718,471.445557,654.895203,131.677185,415.164032,719.655457,132.703308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.042542,846.351807,254.421326,877.822327,834.737427,368.947144,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,535.680969,736.720520,136.144455,470.945740,654.577698,130.136871,414.569275,719.382874,131.744934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.046021,846.282227,253.726517,877.008606,834.826233,368.191803,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,534.521179,736.545837,135.890839,470.573730,654.285522,129.388412,413.865051,718.921387,130.813339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.452637,845.966003,253.318298,875.857727,834.736084,367.710083,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,533.792419,736.100891,135.255127,469.948578,653.862732,128.101654,413.279419,718.400757,129.802475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.069214,845.641479,252.507523,874.552307,834.551208,367.424896,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,533.757813,735.642883,134.132736,469.537292,653.650391,126.407036,413.100983,717.880310,128.943741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.558167,845.321411,251.666824,873.663940,834.263184,367.174255,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,533.459412,735.131226,132.635635,469.296143,653.557251,125.179558,412.952850,717.512512,127.527397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.044800,845.080994,251.216095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,532.851196,734.790771,131.516190,469.026917,653.106934,124.370583,412.577789,717.225647,126.283279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.320496,844.749329,250.954315,,,,872.616455,834.095398,366.129791,,,,,,,,,,,,,,,,,,,,,,,,
155,532.608643,734.415283,130.869034,468.387360,652.536987,123.392746,412.079346,717.085388,125.292381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.586060,844.452454,250.305130,,,,871.203247,834.195190,365.956696,,,,,,,,,,,,,,,,,,,,,,,,
156,532.401672,733.999451,130.160767,467.821869,652.099365,122.461266,411.743958,716.635071,124.874306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.836487,844.394714,249.418228,,,,870.037781,834.194214,365.540405,,,,,,,,,,,,,,,,,,,,,,,,
157,532.170044,733.599304,129.234848,467.474060,651.688416,121.863190,411.282379,716.175720,124.335709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.090088,844.254150,248.859100,,,,869.459717,834.100403,365.134216,,,,,,,,,,,,,,,,,,,,,,,,
158,531.616028,733.429932,128.313873,467.186554,651.199341,121.208511,410.772491,715.572815,123.364090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.647888,844.026489,248.681778,,,,868.821411,834.058350,364.673096,,,,,,,,,,,,,,,,,,,,,,,,
159,531.129272,733.436218,127.049591,467.087128,650.792725,119.437523,410.237549,715.164917,122.142860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.093323,843.776855,248.257813,,,,868.134033,833.904419,364.046692,,,,,,,,,,,,,,,,,,,,,,,,
160,531.011841,733.023315,126.290703,466.858978,650.638550,118.387848,410.279083,714.881592,120.942741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.277161,843.671814,247.598007,,,,867.606873,833.762329,363.523193,,,,,,,,,,,,,,,,,,,,,,,,
161,530.781982,732.654663,125.626274,466.495758,650.473206,117.669380,410.080780,714.471741,119.896454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.332214,843.426331,246.371231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,530.395264,732.335510,124.898346,466.299774,650.179810,117.017792,409.845947,714.227417,118.935616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.092957,843.249207,245.632385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,530.027771,731.812195,123.859535,466.363434,649.801575,115.490265,409.748016,714.018494,117.854668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.908875,843.248352,245.685120,,,,,,,866.383179,833.543213,361.989807,,,,,,,,,,,,,,,,,,,,,
164,530.161377,731.523987,122.684090,466.337799,649.588867,114.186417,409.503815,713.794373,116.488136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.167908,843.094666,245.352051,,,,,,,864.753601,833.425354,362.520538,,,,,,,,,,,,,,,,,,,,,
165,529.962158,731.425232,121.510262,466.071136,649.317078,113.127327,409.438202,713.373657,115.080368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.734619,842.885254,244.785263,,,,,,,864.002808,833.565796,362.025604,,,,,,,,,,,,,,,,,,,,,
166,529.617188,731.241028,120.437431,465.739838,648.878296,112.214890,409.509979,713.078430,114.190613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.461609,842.587585,244.080597,,,,,,,863.657898,833.680786,361.269958,,,,,,,,,,,,,,,,,,,,,
167,529.521240,731.045349,119.869186,465.981964,648.641296,110.953293,409.314819,712.727356,113.401688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.590759,842.139038,243.216766,,,,,,,863.481750,833.576050,360.820465,,,,,,,,,,,,,,,,,,,,,
168,529.241943,730.820496,119.344627,466.101166,648.377625,109.779350,408.567444,712.518127,112.521332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.531982,841.864868,242.730682,,,,,,,863.106140,833.480957,360.410980,,,,,,,,,,,,,,,,,,,,,
169,529.380310,730.581909,117.978699,465.799072,648.171936,108.481613,408.891113,712.283081,110.758736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.349854,841.511658,242.409348,,,,,,,862.790649,833.266663,359.861237,,,,,,,,,,,,,,,,,,,,,
170,529.781799,730.324951,116.385864,465.598358,647.838745,106.822708,409.207489,712.200378,109.196594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.056885,841.282898,242.112961,,,,,,,862.777893,833.023804,359.220947,,,,,,,,,,,,,,,,,,,,,
171,529.943420,730.149414,114.925522,465.745483,647.776794,105.613655,409.342651,712.063354,108.352814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.675537,840.930420,241.710129,,,,,,,862.585205,832.824463,358.698120,,,,,,,,,,,,,,,,,,,,,
172,529.826965,729.877563,114.276840,465.871033,647.827087,104.747910,409.116974,711.949707,107.481720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.221191,840.523743,241.224930,,,,,,,862.205139,832.642639,358.490204,,,,,,,,,,,,,,,,,,,,,
173,529.775269,729.675659,113.735649,465.653229,647.709412,103.438095,409.181274,711.916321,105.961746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.825684,840.259216,240.819016,,,,,,,861.841064,832.406738,358.457916,,,,,,,,,,,,,,,,,,,,,
174,529.616577,729.333496,112.789978,465.462860,647.616882,102.083138,409.277527,712.027161,104.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.490356,840.022583,240.187408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,529.891724,729.144775,111.089294,465.465027,647.517090,100.571953,409.349335,712.082703,103.111053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.166565,839.805176,239.854233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,530.272827,729.072144,109.481216,465.816895,647.647339,99.372574,409.700012,712.011353,101.930641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.130432,839.820313,239.251190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,530.514160,729.045227,108.528801,466.186279,647.898376,98.396790,409.978027,712.312805,101.334267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.020630,839.542603,238.777832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,530.701843,729.192688,107.599602,466.452667,647.982117,98.627129,410.704987,713.192871,101.248459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.800232,839.356079,238.430267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,531.143555,729.722656,106.938965,466.586151,648.571289,98.928947,411.259827,714.129761,101.297615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.493896,839.057251,238.063538,,,,,,,,,,859.501587,831.631958,356.496124,,,,,,,,,,,,,,,,,,
180,532.198242,729.828491,105.891876,466.647461,649.061584,98.943771,411.593262,714.883179,101.220116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.408569,838.854919,237.609512,,,,,,,,,,859.255554,831.505920,356.140839,,,,,,,,,,,,,,,,,,
181,532.424316,729.997070,105.162796,466.691681,649.429016,98.814415,411.716858,715.270203,100.695328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.564453,838.591431,236.981216,,,,,,,,,,859.098022,831.537476,355.955750,,,,,,,,,,,,,,,,,,
182,532.499451,730.078125,104.613068,466.843903,649.452942,98.683067,411.830597,715.416016,100.001343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.174133,838.119080,236.191879,,,,,,,,,,859.006714,831.499817,355.748901,,,,,,,,,,,,,,,,,,
183,532.588501,730.187988,104.526741,466.987305,649.343323,98.622887,411.949066,715.486633,99.781242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.641357,838.028870,235.556366,,,,,,,,,,858.821106,831.437988,355.708466,,,,,,,,,,,,,,,,,,
184,532.727234,730.071655,104.597244,466.943085,649.314575,98.656166,412.058533,715.391541,99.792915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.062012,838.058044,235.108032,,,,,,,,,,858.647827,831.455994,355.719727,,,,,,,,,,,,,,,,,,
185,532.676758,729.802368,104.628052,466.992584,649.141052,98.655060,412.031921,715.211121,100.327484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.395142,838.068237,234.451477,,,,,,,,,,858.567810,831.481445,355.655914,,,,,,,,,,,,,,,,,,
186,532.862671,729.529602,104.660110,467.095642,648.918518,98.555069,411.974121,715.003723,100.786171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.827942,838.053040,234.233826,,,,,,,,,,858.328003,831.529663,355.461975,,,,,,,,,,,,,,,,,,
187,532.957581,729.319092,104.619019,467.274963,648.737915,98.330544,411.893890,714.793701,100.960350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.205505,838.046875,233.965469,,,,,,,,,,858.157593,831.629333,355.363464,,,,,,,,,,,,,,,,,,
188,532.896851,729.025940,104.543045,467.364105,648.328003,98.161469,411.900787,714.493103,100.773621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.421814,837.968628,233.691010,,,,,,,,,,858.063721,831.651062,355.218018,,,,,,,,,,,,,,,,,,
