Weight56
Date:,2025/04/23
Time:,10:07:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
228,536.019348,715.150635,123.223114,472.417877,649.639282,73.678001,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.072693,790.941223,437.594757,,,,,,,,,,,,,417.031403,720.139404,81.591736,811.449463,808.577271,278.515991,,,
229,536.010742,715.218445,123.164352,472.428986,649.693787,73.636513,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.154785,791.025391,437.597443,,,,,,,,,,,,,417.013397,720.163208,81.490646,811.452576,808.687378,278.506622,,,
230,536.074951,715.208374,123.079964,472.583466,649.774963,73.442513,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.128601,791.138367,437.702454,,,,,,,,,,,,,417.006683,720.263428,81.525520,811.515625,808.696777,278.426056,,,
231,536.240234,715.244568,122.785942,472.524231,649.654419,73.560379,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.980530,791.281372,437.878296,,,,,,,,,,,,,417.021912,720.268799,81.524658,811.526733,808.714905,278.386475,,,
232,536.403625,715.231628,122.640594,472.648926,649.703430,73.483269,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.951111,791.373291,437.920044,,,,,,,,,,,,,417.109344,720.263306,81.552689,811.556152,808.840698,278.330078,,,
233,536.355103,715.146118,122.591026,472.805756,649.715271,73.312241,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.847534,791.525940,438.009857,,,,,,,,,,,,,417.046173,720.082581,82.024590,811.662292,808.846741,278.274628,,,
234,536.521790,715.137756,122.425018,472.926178,649.815735,73.180458,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.767456,791.543579,438.088867,,,,,,,,,,,,,417.129608,720.074036,82.122078,811.649841,808.835876,278.187714,,,
235,536.711304,715.154907,122.221222,472.949188,649.921265,73.136093,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.693359,791.675476,438.032013,,,,,,,,,,,,,417.252289,720.092163,81.999100,811.596008,808.744995,278.095428,,,
236,536.698303,715.141663,122.156181,473.024750,649.922791,73.078255,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.746277,791.763489,437.970154,,,,,,,,,,,,,417.366425,720.165955,81.950027,811.620728,808.808350,278.058441,,,
237,536.759399,715.121643,122.209465,473.237518,649.796875,73.008636,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.672302,791.791504,438.037872,,,,,,,,,,,,,417.097870,720.119202,82.248390,811.609985,808.848267,278.059326,,,
238,536.929749,715.174377,122.013725,473.422058,649.706055,72.872368,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.798462,792.009827,437.651886,,,,,,,,,,,,,417.424011,720.179443,82.089622,811.611023,808.759583,278.043213,,,
239,537.217834,715.224426,121.569595,473.547211,649.782532,72.692856,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.848328,792.135803,437.413391,,,,,,,,,,,,,417.690826,720.173035,81.829544,811.539795,808.758179,277.981201,,,
240,537.445313,715.306213,121.164383,473.541718,650.213806,72.356163,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.313538,792.097656,436.892792,,,,,,,,,,,,,418.001831,720.199951,81.569260,811.522888,808.766724,277.976715,,,
241,537.627747,715.286438,120.986046,473.231506,650.888428,71.921654,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.609863,792.160339,436.660431,,,,,,,,,,,,,417.937347,720.261169,81.573601,811.559143,808.769836,277.925659,,,
242,537.689087,715.270081,120.790100,473.658325,650.413513,72.103951,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.197510,792.355164,437.076569,,,,,,,,,,,,,417.911804,720.370239,81.675018,811.609985,808.750549,277.892487,,,
243,537.761841,715.265686,120.657684,473.740448,650.215210,72.186203,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.927063,792.511597,437.230042,,,,,,,,,,,,,417.967316,720.478699,81.686714,811.615112,808.670288,277.856628,,,
244,537.823730,715.282349,120.592430,473.826752,650.220459,72.134827,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.344543,792.364685,436.794128,,,,,,,,,,,,,418.002106,720.496643,81.598793,811.666992,808.665344,277.818787,,,
245,537.903137,715.273438,120.473358,473.817871,650.252319,71.991982,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.281433,792.582703,436.954041,,,,,,,,,,,,,418.158081,720.571777,81.594673,811.666565,808.686707,277.805817,,,
246,537.979065,715.256348,120.391884,473.764404,650.337402,71.928841,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.615662,792.478638,436.603699,,,,,,,,,,,,,418.177094,720.597412,81.504570,811.708557,808.577820,277.771118,,,
247,538.010498,715.167053,120.324768,473.838593,650.298523,71.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.378479,792.702820,436.880768,,,,,,,,,,,,,418.196960,720.603455,81.415924,811.635071,808.578735,277.710632,,,
248,537.967834,715.152893,120.231491,473.894470,650.299011,71.897469,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.141357,792.762817,436.984497,,,,,,,,,,,,,418.235596,720.591125,81.365425,811.666565,808.575134,277.651825,,,
249,538.011230,715.069702,120.164017,473.790497,650.383545,71.766701,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.535278,792.597595,436.550171,,,,,,,,,,,,,418.231903,720.695618,81.344482,811.687317,808.496155,277.604431,,,
250,538.058899,715.046265,120.111130,473.838104,650.372986,71.647575,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.910583,792.624512,436.211609,,,,,,,,,,,,,418.272186,720.724365,81.312851,811.609985,808.457947,277.565247,,,
251,538.122986,714.974182,120.018692,473.847443,650.424194,71.528236,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.990662,792.645813,436.141235,,,,,,,,,,,,,418.307251,720.728455,81.234215,811.571472,808.392273,277.561829,,,
252,538.064270,714.963867,119.981125,473.766235,650.374634,71.454498,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.923157,792.651978,436.201202,,,,,,,,,,,,,418.142334,720.729919,81.163376,811.566711,808.374878,277.560394,,,
253,538.077576,714.907959,119.896805,473.766968,650.290039,71.428093,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.843750,792.758850,436.198517,,,,,,,,,,,,,418.095123,720.844543,81.067535,811.606567,808.287109,277.524597,,,
254,538.098755,714.885803,119.896942,473.792755,650.259583,71.360229,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.890869,792.779236,436.122101,,,,,,,,,,,,,418.116791,720.863525,81.033684,811.601257,808.242554,277.524170,,,
255,538.085571,714.888489,119.766708,473.736664,650.335449,71.296394,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.901855,792.775513,436.111359,,,,,,,,,,,,,418.041626,720.872742,80.922852,811.557312,808.178406,277.524597,,,
256,538.114929,714.822632,119.730209,473.755829,650.338501,71.182205,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.890686,792.773865,436.123688,,,,,,,,,,,,,417.926849,720.983948,80.773308,811.510620,808.150940,277.549713,,,
257,538.185852,714.811584,119.647293,473.786041,650.388000,70.942276,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.866943,792.865479,436.159210,,,,,,,,,,,,,417.923431,721.002686,80.745712,811.508057,808.063721,277.536560,,,
258,538.172607,714.821838,119.506859,473.836090,650.305481,70.818352,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.892944,792.878540,436.139832,,,,,,,,,,,,,417.950684,721.075745,80.736824,811.481995,807.946838,277.521423,,,
259,538.236938,714.808105,119.452217,473.738007,650.371033,70.722061,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.875854,792.876221,436.153534,,,,,,,,,,,,,417.871277,721.104065,80.727798,811.469910,807.857178,277.491577,,,
260,538.274719,714.800659,119.404861,473.785767,650.326721,70.659531,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.965271,792.881042,436.195587,,,,,,,,,,,,,417.884857,721.102722,80.656067,811.424438,807.839172,277.509766,,,
261,538.364990,714.754822,119.253281,473.820160,650.356628,70.536827,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.990173,792.878662,436.090027,,,,,,,,,,,,,417.890869,721.196594,80.663071,811.451172,807.732849,277.494232,,,
262,538.384216,714.677979,119.183960,473.847076,650.349670,70.398727,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.952209,792.971802,436.113770,,,,,,,,,,,,,417.817139,721.222290,80.644760,811.488586,807.620544,277.443146,,,
263,538.370422,714.672241,119.110718,473.829071,650.379578,70.303329,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.911987,792.992615,436.155090,,,,,,,,,,,,,417.798950,721.218811,80.650833,811.451416,807.497498,277.467560,,,
264,538.367188,714.655701,119.061073,473.826477,650.416443,70.250618,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.939575,792.983643,436.132141,,,,,,,,,,,,,417.862946,721.224365,80.609985,811.381165,807.386414,277.497498,,,
265,538.390930,714.584656,119.050751,473.838043,650.348999,70.131813,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.971252,792.977783,436.103943,,,,,,,,,,,,,417.893829,721.223450,80.573135,811.265869,807.267395,277.544525,,,
266,538.450623,714.572327,118.966560,473.792572,650.366211,70.010124,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.979370,793.069641,436.214996,,,,,,,,,,,,,417.818542,721.228577,80.526108,811.254761,807.240540,277.612701,,,
267,538.469421,714.468872,118.932861,473.896027,650.317017,69.973595,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.926147,793.098145,436.274689,,,,,,,,,,,,,417.838013,721.228516,80.438652,811.173523,807.172974,277.614014,,,
268,538.528870,714.425903,118.839828,473.849152,650.443115,69.891479,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.888855,793.186890,436.314056,,,,,,,,,,,,,417.867157,721.315186,80.410202,811.193970,807.046204,277.589203,,,
269,538.556763,714.414978,118.765289,473.965332,650.643982,69.200562,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.880798,793.201416,436.321808,,,,,,,,,,,,,417.868195,721.331543,80.415947,811.237427,807.002136,277.660645,,,
270,538.589600,714.349854,118.743874,474.049194,650.726013,68.974106,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.875793,793.286072,436.339752,,,,,,,,,,,,,417.855652,721.332336,80.452133,811.149475,807.015320,277.727234,,,
271,538.621155,714.341919,118.708862,473.847321,650.699036,69.381798,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.986084,793.209839,436.432983,,,,,,,,,,,,,417.841309,721.421082,80.488327,811.116699,806.920044,277.755096,,,
272,538.618347,714.330261,118.686226,473.748718,650.634460,69.544083,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.045959,793.270020,436.425812,,,,,,,,,,,,,417.833527,721.437988,80.501328,811.176941,806.908325,277.717194,,,
273,538.671875,714.261414,118.634888,473.783600,650.652283,69.523926,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.016663,793.294434,436.442505,,,,,,,,,,,,,417.847443,721.514343,80.484573,811.232056,806.804993,277.689880,,,
274,538.757080,714.262939,118.511131,473.868286,650.656738,69.378838,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.974731,793.385193,436.488190,,,,,,,,,,,,,417.797821,721.535950,80.442238,811.253723,806.787354,277.749176,,,
275,538.781433,714.263123,118.453453,473.880249,650.671387,69.279610,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.953308,793.402283,436.509949,,,,,,,,,,,,,417.784821,721.530151,80.422417,811.052979,806.870483,277.924774,,,
276,538.807556,714.265747,118.416832,473.892303,650.668701,69.312180,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.047607,793.399963,436.445374,,,,,,,,,,,,,417.851898,721.537048,80.398186,810.938782,806.802490,278.012939,,,
277,538.882263,714.159424,118.441330,473.886688,650.660156,69.338799,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.056396,793.489624,436.453827,,,,,,,,,,,,,417.848328,721.631165,80.404144,810.961060,806.787659,277.986267,,,
278,538.880920,714.125732,118.439774,474.039856,650.662415,69.031784,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.029297,793.509399,436.479645,,,,,,,,,,,,,417.853790,721.652222,80.351440,810.999207,806.788025,277.949249,,,
279,538.874939,714.129272,118.439270,474.018250,650.706848,69.118729,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.011719,793.505737,436.493805,,,,,,,,,,,,,417.851074,721.651123,80.336929,811.040100,806.775208,277.921783,,,
280,538.905762,714.154724,118.392494,473.947815,650.704529,69.206116,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.997498,793.593262,436.520020,,,,,,,,,,,,,417.862885,721.641418,80.311157,811.033325,806.677185,277.877869,,,
281,538.971436,714.153076,118.326660,473.952332,650.625427,69.049644,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.989136,793.611511,436.530640,,,,,,,,,,,,,417.867279,721.729553,80.317184,811.027527,806.656494,277.905975,,,
282,538.998413,714.131592,118.239693,474.012421,650.609131,68.972008,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.026489,793.601929,436.496460,,,,,,,,,,,,,417.796661,721.754028,80.286598,810.969177,806.674377,277.937744,,,
283,539.050903,714.213379,117.948936,474.026703,650.616394,68.965034,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.016357,793.600830,436.505249,,,,,,,,,,,,,417.787231,721.753113,80.300476,810.997070,806.671753,277.940002,,,
284,539.108215,714.251282,117.902054,474.072296,650.617920,68.913315,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.021484,793.689026,436.513977,,,,,,,,,,,,,417.783569,721.748718,80.294823,810.970032,806.661072,277.947083,,,
285,539.090942,714.233704,117.919205,474.106201,650.636658,68.879173,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.022888,793.706482,436.515686,,,,,,,,,,,,,417.789642,721.833069,80.284264,810.951538,806.548889,277.943878,,,
286,539.121155,714.238831,117.909821,474.113068,650.634705,68.834633,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.009460,793.791931,436.540283,,,,,,,,,,,,,417.785675,721.853455,80.303314,810.963013,806.566833,277.916779,,,
287,539.150757,714.236328,117.853043,474.172791,650.615356,68.813423,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.034729,793.802917,436.520691,,,,,,,,,,,,,417.784607,721.851807,80.328438,810.929688,806.552856,277.951721,,,
288,539.179016,714.224792,117.845230,474.159729,650.617188,68.812012,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.950684,793.895020,436.503906,,,,,,,,,,,,,417.781036,721.843628,80.302963,810.932739,806.554321,277.938934,,,
289,539.190308,714.227112,117.794952,474.114105,650.575806,68.807564,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.075867,793.921631,436.472961,,,,,,,,,,,,,417.798309,721.842163,80.291809,810.920410,806.550720,277.960724,,,
290,539.245544,714.222473,117.730659,474.245911,650.592773,68.830688,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.088684,794.008606,436.391571,,,,,,,,,,,,,417.844238,721.939331,80.267044,810.921631,806.589905,277.952911,,,
291,539.305664,714.148071,117.704315,474.264252,650.581299,68.797249,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.109009,794.108887,436.367737,,,,,,,,,,,,,417.859039,721.955933,80.250450,810.956909,806.582947,277.930908,,,
292,539.318420,714.139343,117.664696,474.315491,650.601868,68.754799,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.026245,794.128662,436.449829,,,,,,,,,,,,,417.858002,721.950134,80.249382,810.983093,806.542847,277.903076,,,
293,539.307068,714.129272,117.657959,474.328430,650.611816,68.740005,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.970642,794.220947,436.505859,,,,,,,,,,,,,417.845428,721.947083,80.246330,810.900757,806.571533,277.949188,,,
294,539.330872,714.137512,117.637787,474.358551,650.598389,68.731606,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.976990,794.250488,436.521667,,,,,,,,,,,,,417.914825,721.940857,80.299805,810.939758,806.568542,277.945435,,,
295,539.367981,714.148193,117.600952,474.343536,650.598389,68.698364,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.019653,794.333679,436.497650,,,,,,,,,,,,,417.917572,721.939392,80.302246,811.025635,806.553528,277.885284,,,
296,539.459229,714.162354,117.510765,474.393097,650.604065,68.664497,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.043823,794.345398,436.477325,,,,,,,,,,,,,417.855225,722.034485,80.263847,811.112793,806.527100,277.831604,,,
297,539.500916,714.143738,117.399948,474.388184,650.593445,68.667297,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.074890,794.425903,436.460266,,,,,,,,,,,,,417.862915,722.059570,80.205032,811.096924,806.545105,277.839966,,,
298,539.506104,714.140686,117.383614,474.308777,650.537354,68.727959,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.029602,794.445129,436.397430,,,,,,,,,,,,,417.864777,722.043396,80.216087,811.070313,806.558472,277.841125,,,
299,539.565247,714.142334,117.320023,474.374481,650.582336,68.694969,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.020081,794.539978,436.372925,,,,,,,,,,,,,417.871918,722.053650,80.213654,811.030457,806.518372,277.866119,,,
300,539.528809,714.136414,117.345802,474.425232,650.602966,68.653397,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.118713,794.543945,436.290131,,,,,,,,,,,,,417.875519,722.056702,80.208443,811.020386,806.436768,277.836273,,,
301,539.570923,714.132874,117.287514,474.413483,650.611023,68.647621,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.257813,794.535400,436.191559,,,,,,,,,,,,,417.858917,722.142334,80.196655,811.080505,806.410828,277.742249,,,
302,539.574280,714.122375,117.272797,474.416473,650.600342,68.612404,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.344910,794.616638,436.130127,,,,,,,,,,,,,417.869202,722.158569,80.210960,810.988037,806.419739,277.764709,,,
303,539.585815,714.106873,117.223793,474.355377,650.550537,68.692184,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.354736,794.632446,436.122192,,,,,,,,,,,,,417.915375,722.157654,80.161545,810.944153,806.452698,277.748291,,,
304,539.561951,714.133667,117.166374,474.435181,650.586609,68.625717,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.310120,794.723145,436.171631,,,,,,,,,,,,,417.941559,722.064087,80.103477,810.937683,806.444763,277.786621,,,
305,539.590088,714.114685,117.207237,474.472504,650.613708,68.574234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.909515,722.131836,80.153084,810.922913,806.334045,277.777222,,,
306,539.565918,714.097778,117.094063,474.473724,650.617554,68.567467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.807922,722.163147,80.167221,810.842712,806.330200,277.839783,,,
307,539.567810,714.132690,117.136009,474.467621,650.613098,68.576355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.764679,722.163635,80.172562,810.861389,806.338074,277.818115,,,
308,539.574707,714.131897,117.130074,474.467834,650.602539,68.542450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.786316,722.160950,80.179779,810.888000,806.306946,277.774261,,,
309,539.590271,714.097595,117.073509,474.466492,650.593872,68.552177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.793335,722.068787,80.144394,810.784302,806.336792,277.728333,,,
310,539.594910,714.016968,117.088768,474.466064,650.608093,68.578484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.850464,722.053833,80.062752,810.752930,806.333740,277.755219,,,
311,539.620544,714.002869,117.037773,474.483185,650.616943,68.538078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.895691,722.055969,80.018394,810.807373,806.308289,277.734406,,,
312,539.605286,714.004333,117.058044,474.492157,650.613831,68.532570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.843628,722.051697,80.050652,810.743408,806.316162,277.730591,,,
313,539.580750,713.972473,117.015213,474.488556,650.597412,68.486687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.862671,722.063171,80.079613,810.714722,806.305969,277.767487,,,
314,539.611938,713.986389,117.007339,474.494659,650.595215,68.472870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.867767,722.156311,80.097275,810.624634,806.316650,277.746948,,,
315,539.636292,713.976990,116.948456,474.545410,650.599792,68.449638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.869904,722.078064,80.064461,810.632019,806.330872,277.814362,,,
316,539.635193,714.065430,116.958282,474.508575,650.600098,68.464561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.873474,722.056458,80.045898,810.592407,806.426819,277.807861,,,
317,539.637024,713.990417,116.943054,474.559418,650.593567,68.449860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.865112,722.154907,80.086525,810.565369,806.441406,277.802368,,,
318,539.664307,713.961792,116.928154,474.545898,650.584106,68.453766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.858124,722.170532,80.094315,810.563599,806.434692,277.801849,,,
319,539.681213,713.957153,116.896736,474.573395,650.589478,68.443222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.868530,722.075562,80.079399,810.572815,806.417114,277.815338,902.499207,795.428650,435.779877

