Weight60
Date:,2025/04/28
Time:,14:17:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
209,535.103516,685.315430,163.860535,476.209381,638.083984,92.947990,,,,880.998779,798.695129,399.763031,,,,,,,,,,,,,,,,,,,417.537628,658.752991,126.000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,535.120056,685.345886,163.251816,476.453735,638.216309,92.416756,,,,880.929077,798.701477,399.695221,,,,,,,,,,,,,,,,,,,417.532867,658.880859,125.309708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,535.315674,685.371399,162.935242,476.541748,638.390076,91.887955,,,,880.945251,798.613342,399.641052,,,,,,,,,,,,,,,,,,,417.602478,659.102844,124.303703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,535.515076,685.395142,162.454208,476.561066,638.587891,91.334976,,,,880.878784,798.586121,399.538177,,,,,,,,,,,,,,,,,,,417.681335,659.352661,122.938278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,535.681885,685.383301,161.853317,476.707703,638.830505,90.619812,,,,880.665283,798.529724,399.389160,,,,,,,,,,,,,,,,,,,418.072174,659.594482,121.940308,,,,,,,,,,777.288757,805.839905,285.314056,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,535.893616,685.529053,161.331314,477.024841,639.349426,89.749107,,,,880.527649,798.403320,399.285370,,,,,,,,,,,,,,,,,,,418.351349,659.926636,121.403900,,,,,,,,,,777.218201,805.609497,285.236511,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,535.953308,685.691040,160.635071,477.087616,639.631165,89.208679,,,,880.378662,798.300537,399.278503,,,,,,,,,,,,,,,,,,,418.432953,660.637085,121.208054,,,,,,,,,,777.092346,805.302673,285.149323,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,536.034973,685.947449,159.978912,477.096313,640.377014,89.487137,,,,880.222107,798.223755,399.257874,,,,,,,,,,,,,,,,,,,418.113007,661.612122,121.115868,,,,,,,,,,777.264832,804.925293,284.922180,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,535.944763,686.620850,159.779984,476.355438,641.339355,89.396729,,,,880.133972,798.126221,399.181488,,,,,,,,,,,,,,,,,,,417.857300,662.620605,121.624611,,,,,,,,,,777.345764,804.720886,284.665070,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,535.766724,687.207642,159.653687,474.984497,641.802307,89.652443,,,,880.100220,798.012512,399.121521,,,,,,,,,,,,,,,,,,,417.420166,663.576416,121.715935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,535.527405,687.565552,159.494705,474.498352,642.091919,89.775764,,,,880.010315,797.897583,399.000031,,,,,,,,,,,,,,,,,,,417.007782,664.367981,121.658737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,535.472717,687.878113,159.245728,474.348236,642.028076,89.964073,,,,879.856506,797.943787,398.887695,,,,,,,,,,,,,,,,,,,416.824615,664.724731,121.776680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,535.500549,688.117432,159.203430,474.253448,641.845398,90.090126,,,,879.908203,798.036804,398.857147,,,,,,,,,,,,,,,,,,,416.993561,665.113403,121.487488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,535.522949,688.235901,159.129745,474.141205,641.815063,90.073799,,,,879.850647,798.140808,398.815460,,,,,,,,,,,,,,,,,,,416.634827,665.401062,121.872475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,535.492310,688.247498,159.031494,474.026581,641.936768,90.011398,,,,879.848999,798.293945,398.679932,,,,,,,,,,,,,,,,,,,416.155151,665.499695,122.221962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,535.354065,688.292358,159.012421,474.003265,642.120911,89.828865,,,,879.983032,798.418396,398.579651,,,,,,,,,,,,,,,,,,,415.941040,665.488647,122.338364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,535.256287,688.269531,159.025070,474.063263,642.112976,89.713943,,,,879.959656,798.617249,398.515350,,,,,,,,,,,,,,,,,,,415.810455,665.403748,122.224121,,,,,,,,,,,,,778.372559,805.000366,282.788971,,,,,,,,,,,,,,,,,,,,,,,,
226,535.175293,688.260803,159.091522,474.258667,642.090271,89.634323,,,,879.972473,798.901550,398.516998,,,,,,,,,,,,,,,,,,,415.734497,665.229492,122.160179,,,,,,,,,,,,,778.284180,805.158691,282.747406,,,,,,,,,,,,,,,,,,,,,,,,
227,535.048401,688.227295,159.230362,474.337585,642.045898,89.633255,,,,879.882813,799.134216,398.691467,,,,,,,,,,,,,,,,,,,415.653412,665.108337,122.080223,,,,,,,,,,,,,778.105408,805.456970,282.936523,,,,,,,,,,,,,,,,,,,,,,,,
228,534.966187,688.183716,159.356674,474.398041,642.021057,89.559914,,,,879.908447,799.331360,398.673523,,,,,,,,,,,,,,,,,,,415.627289,665.100037,122.034851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,534.882629,688.107849,159.541702,474.483582,642.028992,89.583641,,,,879.974304,799.449158,398.765350,,,,,,,,,,,,,,,,,,,415.489349,665.030579,121.876137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,534.777405,687.937073,159.711426,474.571259,642.001404,89.540131,,,,880.035461,799.680054,398.878510,,,,,,,,,,,,,,,,,,,415.349487,665.120422,121.801277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,534.662598,687.819092,159.951370,474.684692,641.967346,89.501945,,,,880.072327,799.847168,399.004730,,,,,,,,,,,,,,,,,,,415.240814,665.072693,121.834824,,,,,,,,,,,,,,,,777.179688,805.611877,284.816620,,,,,,,,,,,,,,,,,,,,,
232,534.499146,687.781433,160.077316,474.618866,641.834167,89.447083,,,,880.157410,800.015442,399.194000,,,,,,,,,,,,,,,,,,,415.163391,665.047546,121.731232,,,,,,,,,,,,,,,,776.951904,805.684326,285.270599,,,,,,,,,,,,,,,,,,,,,
233,534.431335,687.673279,160.250305,474.718292,641.778442,89.420731,,,,880.247375,800.094604,399.355103,,,,,,,,,,,,,,,,,,,415.096985,664.970276,121.696625,,,,,,,,,,,,,,,,777.036499,805.636292,285.539215,,,,,,,,,,,,,,,,,,,,,
234,534.546631,687.583801,160.053253,474.947449,641.774597,89.372513,,,,880.370117,800.129883,399.619537,,,,,,,,,,,,,,,,,,,415.010345,664.878357,121.580261,,,,,,,,,,,,,,,,776.972473,805.677795,285.839569,,,,,,,,,,,,,,,,,,,,,
235,534.337280,687.565002,160.478546,475.356506,641.859009,89.195412,,,,880.434326,800.114929,399.936279,,,,,,,,,,,,,,,,,,,414.835968,664.762085,121.232651,,,,,,,,,,,,,,,,776.761230,805.633362,286.472076,,,,,,,,,,,,,,,,,,,,,
236,534.120117,687.501709,160.785889,475.851776,642.063721,89.377617,,,,880.524231,800.081970,400.205200,,,,,,,,,,,,,,,,,,,415.009735,664.726563,120.936958,,,,,,,,,,,,,,,,776.798706,805.545898,286.850861,,,,,,,,,,,,,,,,,,,,,
237,534.078064,687.471313,160.952560,476.119598,642.120361,89.486473,,,,880.445557,800.058838,400.600403,,,,,,,,,,,,,,,,,,,415.071411,664.661011,120.827377,,,,,,,,,,,,,,,,776.651428,805.524902,287.048920,,,,,,,,,,,,,,,,,,,,,
238,534.003052,687.445129,161.101318,476.247131,642.113586,89.484406,,,,880.272339,800.026245,400.837372,,,,,,,,,,,,,,,,,,,414.966583,664.557556,120.804230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,533.871582,687.415710,161.264221,476.319641,642.107300,89.446548,,,,880.265869,799.930603,401.195313,,,,,,,,,,,,,,,,,,,414.818817,664.459900,120.931725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,533.880371,687.393188,161.365173,476.483002,642.016418,88.947250,,,,880.313416,799.792419,401.508057,,,,,,,,,,,,,,,,,,,414.655670,664.353455,121.022682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,533.815674,687.378540,161.452026,476.679962,642.167847,89.144272,,,,880.334900,799.585754,402.050934,,,,,,,,,,,,,,,,,,,414.466400,664.357788,120.931168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,533.791260,687.380676,161.500534,476.767242,642.087830,89.413284,,,,880.323242,799.526733,402.254944,,,,,,,,,,,,,,,,,,,414.409027,664.369019,120.885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,533.813354,687.374939,161.557999,476.972778,642.048889,89.432556,,,,880.437927,799.469604,402.472961,,,,,,,,,,,,,,,,,,,414.351501,664.329529,120.599037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,533.788757,687.382385,161.637360,477.155518,642.013000,89.416100,,,,880.507385,799.484314,402.603790,,,,,,,,,,,,,,,,,,,414.308228,664.388184,120.730583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,533.757141,687.333130,161.725204,477.347229,641.878418,89.352570,,,,880.632446,799.516418,402.689697,,,,,,,,,,,,,,,,,,,414.172089,664.417969,121.107399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,533.787170,687.336670,161.737442,477.186279,640.895996,89.371185,,,,880.730774,799.520264,402.810577,,,,,,,,,,,,,,,,,,,414.009979,664.408203,121.265472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,533.895508,687.251526,161.753510,477.589630,641.281494,89.480072,,,,880.851257,799.614929,402.912384,,,,,,,,,,,,,,,,,,,413.903015,664.318787,121.311165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,533.913940,687.235168,161.751785,477.921082,641.594360,89.394264,,,,880.889526,799.718384,402.999512,,,,,,,,,,,,,,,,,,,413.854370,664.302795,121.378296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,533.977112,687.225891,161.770660,478.153076,641.599976,89.214172,,,,880.917786,799.831116,403.000946,,,,,,,,,,,,,,,,,,,413.787476,664.323792,121.419411,,,,,,,,,,,,,,,,,,,776.483948,805.132263,290.118011,,,,,,,,,,,,,,,,,,
250,533.988464,687.145386,161.798355,478.297058,641.627747,89.101318,,,,880.983887,799.914551,403.037659,,,,,,,,,,,,,,,,,,,413.715485,664.331299,121.539612,,,,,,,,,,,,,,,,,,,776.357117,805.261047,290.276825,,,,,,,,,,,,,,,,,,
251,534.131409,687.204285,161.768280,478.447052,641.606262,89.024277,,,,881.015747,800.018372,403.039948,,,,,,,,,,,,,,,,,,,413.447693,664.218323,121.462784,,,,,,,,,,,,,,,,,,,776.262817,805.315369,290.518341,,,,,,,,,,,,,,,,,,
252,534.205139,687.240845,161.698441,478.648010,641.562195,88.973518,,,,881.100586,800.164490,403.097076,,,,,,,,,,,,,,,,,,,413.588013,664.305664,121.592758,,,,,,,,,,,,,,,,,,,776.142212,805.322449,290.740265,,,,,,,,,,,,,,,,,,
253,534.292114,687.233887,161.709564,478.873535,641.515991,88.957085,,,,881.171204,800.173645,403.286530,,,,,,,,,,,,,,,,,,,413.584961,664.343689,121.678429,,,,,,,,,,,,,,,,,,,776.343933,805.270813,290.725098,,,,,,,,,,,,,,,,,,
254,534.380127,687.254272,161.635986,478.983429,641.529480,88.881256,,,,881.236328,800.259155,403.296265,,,,,,,,,,,,,,,,,,,413.618500,664.341553,121.891716,,,,,,,,,,,,,,,,,,,776.328186,805.278625,290.717499,,,,,,,,,,,,,,,,,,
255,534.472168,687.248230,161.625046,479.124634,641.553650,88.853210,,,,881.244751,800.437256,403.291779,,,,,,,,,,,,,,,,,,,413.543762,664.331360,121.954376,,,,,,,,,,,,,,,,,,,776.415222,805.298889,290.833618,,,,,,,,,,,,,,,,,,
256,534.536499,687.244629,161.618240,479.251770,641.500244,88.745087,,,,881.383179,800.473389,403.353119,,,,,,,,,,,,,,,,,,,413.376526,664.261963,122.181747,,,,,,,,,,,,,,,,,,,776.482300,805.298523,290.806305,,,,,,,,,,,,,,,,,,
257,534.580933,687.236694,161.632706,479.312347,641.488220,88.706635,,,,881.398071,800.586853,403.389709,,,,,,,,,,,,,,,,,,,413.495270,664.294739,122.266510,,,,,,,,,,,,,,,,,,,776.472473,805.231934,291.227142,,,,,,,,,,,,,,,,,,
258,534.719788,687.330078,161.579269,479.435181,641.518250,88.636810,,,,881.567566,800.621582,403.331787,,,,,,,,,,,,,,,,,,,413.510193,664.234497,122.310211,,,,,,,,,,,,,,,,,,,776.607910,805.342041,290.929871,,,,,,,,,,,,,,,,,,
259,534.752991,687.275574,161.574493,479.537659,641.464661,88.288467,,,,881.615540,800.726318,403.336182,,,,,,,,,,,,,,,,,,,413.549377,664.206482,122.368912,,,,,,,,,,,,,,,,,,,776.950623,805.319153,290.680695,,,,,,,,,,,,,,,,,,
260,534.807190,687.223267,161.611832,479.729187,641.588806,88.365997,,,,881.712891,800.862976,403.375702,,,,,,,,,,,,,,,,,,,413.501099,664.210632,122.385635,,,,,,,,,,,,,,,,,,,777.068604,805.322266,290.596954,,,,,,,,,,,,,,,,,,
261,534.876831,687.135132,161.618378,479.830383,641.655701,88.366905,,,,881.820251,800.897888,403.307556,,,,,,,,,,,,,,,,,,,413.465118,664.223145,122.462944,,,,,,,,,,,,,,,,,,,777.057312,805.327454,290.531952,,,,,,,,,,,,,,,,,,
262,534.929199,687.036072,161.699692,479.834167,641.662109,88.352104,,,,881.785522,800.964966,403.323792,,,,,,,,,,,,,,,,,,,413.504944,664.209656,122.541359,,,,,,,,,,,,,,,,,,,777.144043,805.362488,290.500854,,,,,,,,,,,,,,,,,,
263,535.002136,686.995544,161.753357,479.818878,641.695801,88.266747,,,,881.930237,801.001648,403.311035,,,,,,,,,,,,,,,,,,,413.534607,664.294006,122.523506,,,,,,,,,,,,,,,,,,,777.380737,805.398254,290.312958,,,,,,,,,,,,,,,,,,
264,534.988831,686.909058,161.783493,479.798340,641.723816,88.163574,,,,882.003723,801.095642,403.360748,,,,,,,,,,,,,,,,,,,413.535797,664.322510,122.538940,,,,,,,,,,,,,,,,,,,777.617126,805.390198,290.214478,,,,,,,,,,,,,,,,,,
265,535.092407,686.788574,161.791428,479.834137,641.882385,88.203461,,,,881.993469,801.265076,403.315002,,,,,,,,,,,,,,,,,,,413.514282,664.317688,122.572571,,,,,,,,,,,,,,,,,,,777.690430,805.417786,290.134338,,,,,,,,,,,,,,,,,,
266,535.135315,686.601685,161.842163,479.792725,641.920654,88.128586,,,,882.076660,801.266907,403.280975,,,,,,,,,,,,,,,,,,,413.483002,664.321594,122.660637,,,,,,,,,,,,,,,,,,,777.911194,805.453979,289.997314,,,,,,,,,,,,,,,,,,
267,535.240967,686.449036,161.955215,479.778442,641.851929,88.079353,,,,882.135193,801.432983,403.305756,,,,,,,,,,,,,,,,,,,413.481384,664.313232,122.771172,,,,,,,,,,,,,,,,,,,777.956177,805.504639,290.001434,,,,,,,,,,,,,,,,,,
268,535.278198,686.262878,162.012314,479.785614,641.930969,88.018448,,,,882.248901,801.502441,403.311829,,,,,,,,,,,,,,,,,,,413.511322,664.301147,122.769814,,,,,,,,,,,,,,,,,,,778.246704,805.512024,289.850098,,,,,,,,,,,,,,,,,,
269,535.381836,686.196228,162.072952,479.764252,642.059631,87.941597,,,,882.328247,801.537415,403.301361,,,,,,,,,,,,,,,,,,,413.536194,664.398926,122.761093,,,,,,,,,,,,,,,,,,,778.544617,805.473450,289.517090,,,,,,,,,,,,,,,,,,
270,535.456055,686.089661,162.119614,479.729919,642.133118,87.990440,,,,882.440857,801.654602,403.354187,,,,,,,,,,,,,,,,,,,413.543823,664.421021,122.749329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,535.467346,685.961609,162.118607,479.714020,642.166626,87.930328,,,,882.516907,801.692200,403.346771,,,,,,,,,,,,,,,,,,,413.462830,664.428650,122.730141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,535.452576,685.865784,162.138947,479.691162,642.198120,87.904556,,,,882.488708,801.748657,403.334259,,,,,,,,,,,,,,,,,,,413.457550,664.422913,122.798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,535.468323,685.765442,162.155548,479.654907,642.278809,87.854607,,,,882.504272,801.808533,403.330353,,,,,,,,,,,,,,,,,,,413.419464,664.415283,122.772339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,535.461426,685.673157,162.178955,479.651672,642.309570,87.838181,,,,882.381836,801.834229,403.424622,,,,,,,,,,,,,,,,,,,413.383270,664.516907,122.679131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,535.456421,685.663513,162.186813,479.688843,642.335693,87.824890,,,,882.344666,801.788696,403.501923,,,,,,,,,,,,,,,,,,,413.454498,664.531494,122.685280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,535.419861,685.573181,162.222687,479.698914,642.291626,87.826691,,,,882.278076,801.820557,403.576447,,,,,,,,,,,,,,,,,,,413.412598,664.534729,122.647469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,535.414490,685.526245,162.244186,479.662811,642.332764,87.796120,,,,882.207642,801.782837,403.793457,,,,,,,,,,,,,,,,,,,413.379425,664.542053,122.752396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,535.452576,685.467346,162.461349,479.686005,642.343689,87.809532,,,,882.010132,801.796997,403.869843,,,,,,,,,,,,,,,,,,,413.406464,664.521301,122.798882,,,,,,,,,,,,,,,,,,,,,,778.832764,805.672302,289.526886,,,,,,,,,,,,,,,
279,535.429382,685.415161,162.307312,479.702942,642.316223,87.825348,,,,881.941528,801.784729,403.950317,,,,,,,,,,,,,,,,,,,413.400635,664.432373,122.876312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,535.503784,685.355774,162.413666,479.696442,642.323242,87.825890,,,,881.943420,801.734131,403.992004,,,,,,,,,,,,,,,,,,,413.401917,664.416382,122.945244,,,,,,,,,,,,,,,,,,,,,,,,,778.800171,805.777283,289.575562,,,,,,,,,,,,
281,535.490845,685.216492,162.246704,479.728302,642.276245,87.795753,,,,881.774048,801.758057,404.087189,,,,,,,,,,,,,,,,,,,413.344238,664.414429,122.964287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,535.559570,685.184692,162.211624,479.702972,642.209412,87.846619,,,,881.742981,801.697205,404.151672,,,,,,,,,,,,,,,,,,,413.384674,664.416748,122.943474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,535.604065,685.094238,162.278885,479.683136,642.178833,87.876945,,,,881.706482,801.672180,404.194092,,,,,,,,,,,,,,,,,,,413.356171,664.411682,122.860092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,535.548645,685.104248,162.308609,479.652618,642.202637,87.885399,,,,881.642151,801.644775,404.196289,,,,,,,,,,,,,,,,,,,413.374481,664.416626,122.871689,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.949585,806.144531,290.380005,,,,,,,,,
285,535.582153,684.975220,162.332626,479.680817,642.260071,87.853928,,,,881.568481,801.675537,404.241699,,,,,,,,,,,,,,,,,,,413.374054,664.432434,122.954666,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.177368,806.084351,290.197937,,,,,,,,,
286,535.549866,684.938354,162.294052,479.677582,642.299683,87.802109,,,,881.539490,801.644836,404.311340,,,,,,,,,,,,,,,,,,,413.324066,664.423828,123.015945,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.093323,806.202881,290.267639,,,,,,,,,
287,535.580078,684.957764,162.342987,479.670563,642.302002,87.789490,,,,881.571716,801.617676,404.394531,,,,,,,,,,,,,,,,,,,413.305176,664.417786,123.035629,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.700623,806.292480,290.479340,,,,,,,,,
288,535.527344,684.975830,162.379776,479.628815,642.321106,87.802818,,,,881.561218,801.558899,404.415863,,,,,,,,,,,,,,,,,,,413.252716,664.429199,122.982628,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.561462,806.316589,290.686615,,,,,,,,,
289,535.480835,684.948792,162.395874,479.623383,642.314270,87.774643,,,,881.466980,801.579285,404.486115,,,,,,,,,,,,,,,,,,,413.231720,664.427063,122.862617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,535.476074,684.940918,162.399200,479.629883,642.312134,87.762108,,,,881.484924,801.554871,404.482727,,,,,,,,,,,,,,,,,,,413.256622,664.438416,122.938118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.583862,806.411987,290.575531,,,,,,
291,535.455017,684.940430,162.360062,479.665070,642.296204,87.792328,,,,881.372375,801.646057,404.631653,,,,,,,,,,,,,,,,,,,413.178284,664.437866,122.827072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.578308,806.382874,290.582001,,,,,,
292,535.425842,684.849792,162.393707,479.666138,642.403564,87.774445,,,,881.270081,801.673889,404.591797,,,,,,,,,,,,,,,,,,,413.168335,664.443420,122.897423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.490784,806.402161,290.652313,,,,,,
293,535.403137,684.830261,162.447128,479.674957,642.445251,87.712860,,,,881.257324,801.681030,404.590698,,,,,,,,,,,,,,,,,,,413.150146,664.520264,122.829407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.465332,806.416504,290.665466,,,,,,
294,535.373413,684.817749,162.473862,479.676270,642.478760,87.690758,,,,881.172363,801.733215,404.657379,,,,,,,,,,,,,,,,,,,413.171204,664.458984,122.900337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.450317,806.498108,290.721649,,,,,,
295,535.367920,684.743408,162.525742,479.689026,642.483521,87.685883,,,,881.188049,801.722900,404.638947,,,,,,,,,,,,,,,,,,,413.159241,664.511536,122.806084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.434265,806.531799,290.713776,,,,,,
296,535.320984,684.712280,162.527908,479.715179,642.525146,87.707344,,,,881.216309,801.773315,404.736389,,,,,,,,,,,,,,,,,,,413.154846,664.538208,122.750412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.468994,806.615112,290.684357,,,,,,
297,535.300537,684.720642,162.563568,479.647430,642.598083,87.706772,,,,881.222839,801.807617,404.751068,,,,,,,,,,,,,,,,,,,413.163940,664.446289,122.761185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,535.331482,684.715759,162.561523,479.706024,642.543396,87.668655,,,,881.198486,801.796936,404.670593,,,,,,,,,,,,,,,,,,,413.189240,664.522095,122.778450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,535.311523,684.636169,162.544937,479.660034,642.520386,87.673607,,,,881.248840,801.894043,404.630585,,,,,,,,,,,,,,,,,,,413.156830,664.540222,122.762825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.885010,806.761475,290.217438,,,
300,535.349548,684.605591,162.503571,479.609283,642.545288,87.656151,,,,881.207214,801.915527,404.663940,,,,,,,,,,,,,,,,,,,413.154297,664.443787,122.777184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,535.350586,684.613708,162.520187,479.667511,642.578735,87.653679,,,,881.290649,801.885254,404.500641,,,,,,,,,,,,,,,,,,,413.145447,664.425415,122.814690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,535.356262,684.612793,162.500168,479.657776,642.605713,87.652390,,,,881.315308,801.950256,404.458160,,,,,,,,,,,,,,,,,,,413.173981,664.431213,122.782669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,535.347351,684.616882,162.522781,479.657715,642.589539,87.657524,,,,881.354858,801.987244,404.421051,,,,,,,,,,,,,,,,,,,413.199951,664.434631,122.829178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,535.375305,684.610657,162.531693,479.584015,642.532227,87.665520,,,,881.232361,802.057373,404.277893,,,,,,,,,,,,,,,,,,,413.154755,664.429382,122.801903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,535.416870,684.616577,162.512299,479.585785,642.598694,87.679970,,,,881.094482,802.112976,404.151886,,,,,,,,,,,,,,,,,,,413.147095,664.429016,122.789322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.210022,807.328552,289.035034
306,535.463440,684.626465,162.441559,479.540894,642.564209,87.638229,,,,881.122253,802.155090,404.031342,,,,,,,,,,,,,,,,,,,413.146240,664.433960,122.810074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.189758,807.550171,289.061493
307,535.465149,684.598450,162.358261,479.519501,642.559937,87.621620,,,,881.041687,802.221924,404.004303,,,,,,,,,,,,,,,,,,,413.162415,664.342285,122.879448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.085022,807.576721,288.912933
308,535.388855,684.629028,162.332977,479.500183,642.622253,87.540115,,,,880.979858,802.229553,403.925690,,,,,,,,,,,,,,,,,,,413.147675,664.323608,122.831039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.094971,807.675598,288.770355
309,535.386353,684.623413,162.314117,479.500610,642.604980,87.483795,,,,880.888855,802.284302,403.766113,,,,,,,,,,,,,,,,,,,413.148132,664.416931,122.792183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.084167,807.794556,288.659088
310,535.368347,684.637756,162.283127,479.332764,642.683044,87.395432,,,,880.790405,802.441040,403.433319,,,,,,,,,,,,,,,,,,,413.171753,664.351929,122.858368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.094971,807.808044,288.697113
311,535.366882,684.642456,162.277313,479.293762,642.834351,87.340286,,,,880.764160,802.514832,403.316467,,,,,,,,,,,,,,,,,,,413.151947,664.333191,122.843071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.986267,807.903992,288.656616
312,535.410767,684.647217,162.194992,479.244324,642.826782,87.314331,,,,880.669495,802.531311,403.252533,,,,,,,,,,,,,,,,,,,413.179688,664.418701,122.858368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.994812,807.945618,288.542664
313,535.454590,684.634033,162.100372,479.211670,642.876953,87.413910,,,,880.662048,802.505310,403.185211,,,,,,,,,,,,,,,,,,,413.198792,664.354614,122.859138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.023499,807.954895,288.357513
