Weight09
Date:,2025/04/15
Time:,13:43:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,849.305359,738.332825,113.395790,,,,937.802917,892.628235,413.071747,839.579407,642.643188,93.996941,761.800720,657.323059,98.093323,,,,,,,,,,,,,,,,,,,949.052673,960.903625,259.980133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,849.212524,738.337830,113.691757,,,,937.768921,892.581665,413.050964,839.507874,642.606689,94.237320,761.712219,657.185303,98.363953,,,,,,,,,,,,,,,,,,,949.040161,961.050110,259.972504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,849.091736,738.307922,113.894470,,,,937.733093,892.473755,413.009888,839.448853,642.519287,94.455223,761.548035,657.035400,98.619804,,,,,,,,,,,,,,,,,,,949.053894,961.211304,259.981140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,848.924011,738.364258,114.126534,,,,937.615479,892.340576,413.156189,839.347351,642.489990,94.624664,761.433105,656.857483,98.511726,,,,,,,,,,,,,,,,,,,949.027893,961.344238,259.990143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,848.566589,738.454224,114.660110,,,,937.382751,892.293335,412.994904,839.241760,642.588928,94.803741,761.233459,656.806274,98.852913,,,,,,,,,,,,,,,,,,,948.958435,961.487793,260.019287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,848.156128,738.502747,115.181290,,,,937.165283,892.258667,412.782654,839.115051,642.735046,95.034843,761.058838,656.785950,99.215401,,,,,,,,,,,,,,,,,,,949.038635,961.671875,260.135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,847.869507,738.494080,115.566498,,,,937.012573,892.203064,412.752228,839.023010,642.866760,95.232765,760.894226,656.670532,99.369316,,,,,,,,,,,,,,,,,,,949.046143,961.885803,260.175201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,847.518555,738.451233,116.251160,,,,936.903198,891.999146,412.690826,838.676880,642.841248,95.287346,760.786133,656.602417,99.265091,,,,,,,,,,,,,,,,,,,948.986816,962.081421,260.305328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,847.141968,738.418213,116.742859,,,,936.709778,891.972412,412.588226,838.422607,642.861145,95.462379,760.614136,656.534973,99.163261,,,,,,,,,,,,,,,,,,,949.052429,962.268066,260.382233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,846.817932,738.515320,117.282005,,,,936.617798,891.943359,412.460510,838.113403,642.743713,95.570770,760.486572,656.538757,99.329132,,,,,,,,,,,,,,,,,,,948.983398,962.391357,260.414093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,846.629883,738.636780,117.812683,,,,936.460815,891.944641,412.279297,837.763672,642.702148,95.796310,760.162048,656.556274,99.555222,,,,,,,,,,,,,,,,,,,948.946899,962.591553,260.480225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,846.362000,738.664124,118.205841,,,,936.288940,891.957214,412.171783,837.330933,642.812317,96.163559,759.684204,656.620422,100.076241,,,,,,,,,,,,,,,,,,,948.857849,962.757141,260.552643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,846.092041,738.663269,118.553146,,,,936.091736,891.892517,411.936371,836.829773,642.999268,96.528908,759.308350,656.686340,100.386238,,,,,,,,,,,,,,,,,,,948.849426,962.720154,260.514221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,845.767334,738.739075,118.791382,,,,935.918640,891.863831,411.766235,836.233704,643.154175,96.753914,758.753235,656.772583,100.864265,,,,,,,,,,,,,,,,,,,948.847107,962.878662,260.562561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,845.416687,738.791016,118.982285,,,,935.852356,891.767700,411.737366,835.710815,643.375122,96.918594,758.441772,656.712646,101.062614,,,,,,,,,,,,,,,,,,,948.713318,963.005615,260.589600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,845.232788,738.776245,119.087288,,,,935.695801,891.756348,411.595459,835.426147,643.703674,97.373413,758.092346,656.838989,101.598358,,,,,,,,,,,,,,,,,,,948.352173,963.187012,260.808044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,844.845703,738.768982,119.218697,,,,935.558105,891.722595,411.420502,835.023254,643.621826,98.132317,757.555908,656.988831,102.135315,,,,,,,,,,,,,,,,,,,948.182678,963.315552,260.938629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,844.527954,738.985229,119.341927,,,,935.266907,891.612488,411.079681,834.759766,643.226929,98.866287,757.037354,657.104065,102.625153,,,,,,,,,,,,,,,,,,,947.848145,963.483032,261.091187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,844.366150,739.102783,119.635765,,,,935.194458,891.475830,411.014709,834.419434,642.943787,99.454384,756.940857,657.306946,102.699684,,,,,,,,,,,,,,,,,,,947.857361,963.543335,261.045837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,844.035706,739.192139,119.927673,,,,935.040222,891.396057,411.003906,833.964294,643.075745,99.825615,756.945007,657.820679,102.830154,,,,,,,,,,,,,,,,,,,947.832214,963.617432,261.023804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,843.612122,739.280334,120.280823,,,,934.741394,891.326172,411.088531,833.485046,643.596924,100.105324,756.421509,658.067261,103.299622,,,,,,,,,,,,,,,,,,,947.588684,963.777283,261.134216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,842.959717,739.485779,120.727852,,,,934.570129,891.300110,410.797363,832.745544,644.104553,100.168137,755.673767,658.226318,104.023735,,,,,,,,,,,,,,,,,,,947.230713,964.066223,261.144348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,842.167603,739.789185,121.342735,,,,934.361816,891.225769,410.691803,831.810974,644.406128,101.093185,754.914612,658.481750,104.685730,,,,,,,,,,,,,,,,,,,947.033020,964.217651,261.242950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,841.393738,739.986633,121.973846,,,,934.004333,891.119385,410.708740,830.962097,644.492493,102.004440,754.070984,658.742859,105.257057,,,,,,,,,,,,,,,,,,,946.948608,964.315308,261.356171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,840.649536,740.193726,122.498146,,,,933.600159,891.160645,410.710907,830.157715,644.187073,102.994072,753.444458,659.017883,106.415459,,,,,,,,,,,,,,,,,,,946.901794,964.435425,261.470032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,840.155762,740.584717,122.788361,,,,933.410156,891.009888,410.577087,829.552429,643.635071,103.973022,752.714050,659.199097,107.401413,,,,,,,,,,,,,,,,,,,946.713379,964.510193,261.473145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,839.546570,740.694031,123.087616,,,,932.869812,891.074768,410.515625,828.902954,643.541016,104.911438,751.768066,659.420166,108.223991,,,,,,,,,,,,,,,,,,,946.630310,964.526733,261.492157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,839.089355,740.637695,123.382545,,,,932.485474,891.111450,410.415131,828.043030,644.106201,105.395256,751.034790,659.763184,108.902618,,,,,,,,,,,,,,,,,,,946.488342,964.620789,261.611938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,838.677490,740.637878,123.785576,,,,932.206970,891.049377,410.315735,826.991882,644.581604,105.790428,750.087830,660.092407,109.322678,,,,,,,,,,,,,,,,,,,946.407288,964.604492,261.776825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,837.889893,740.684509,124.371361,,,,931.905640,891.008606,410.202026,825.849976,644.842834,106.823692,749.199097,660.216003,109.797401,,,,,,,,,,,,,,,,,,,946.179565,964.639648,261.830994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,836.733704,740.680237,125.568504,,,,931.824951,890.852173,410.132599,824.788330,644.556213,108.130646,748.252014,660.380615,110.874115,,,,,,,,,,,,,,,,,,,945.968323,964.617676,262.274048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,835.501221,740.851135,126.868721,,,,931.484314,890.759583,410.187775,823.681458,644.394348,109.272186,746.860046,660.503540,111.880035,,,,,,,,,,,,,,,,,,,945.913513,964.650696,262.124695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,834.368774,741.064087,127.859558,,,,931.112244,890.792542,410.224548,822.469666,644.823120,110.012138,745.341797,660.787231,113.429886,,,,,,,,,,,,,,,,,,,945.748169,964.686829,261.907806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,833.287231,741.083740,128.842163,,,,930.970398,890.709167,410.263550,821.300171,645.096741,110.854340,744.313965,660.801514,114.259491,,,,,,,,,,,,,,,,,,,945.564514,964.728333,261.823547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,832.067871,741.100342,129.629272,,,,930.809570,890.581482,410.315460,819.982727,644.866882,111.888382,743.277527,660.903625,114.640923,,,,,,,,,,,,,,,,,,,945.296326,964.711975,261.908386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,830.486023,741.156860,130.355713,,,,930.696167,890.545532,410.395294,818.581482,644.724548,112.947517,742.111877,661.060425,115.835381,,,,,,,,,,,,,,,,,,,944.883179,964.801331,261.951660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,829.237427,741.510803,130.777390,,,,930.542908,890.449707,410.435638,817.341125,644.974854,113.937599,740.231812,661.163330,117.264847,,,,,,,,,,,,,,,,,,,944.408813,964.897705,262.184814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,828.360657,741.344238,131.067398,,,,930.336731,890.429016,410.443420,815.816345,644.950195,115.216217,739.012390,661.107239,118.644272,,,,,,,,,,,,,,,,,,,943.951416,964.989746,262.407501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,827.166809,741.260986,131.520630,,,,930.031250,890.350586,410.489563,814.247253,644.694885,116.838539,737.642334,661.255676,119.998924,,,,,,,,,,,,,,,,,,,942.917542,965.111633,262.805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,825.664368,741.251465,132.168961,,,,929.800537,890.206726,410.593506,812.604370,644.819153,117.626961,736.114441,661.315674,121.102257,,,,,,,,,,,,,,,,,,,942.154236,965.086975,263.061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,824.303894,741.722046,133.565628,,,,929.534729,889.994934,410.902100,811.314087,644.888184,118.176933,734.572083,661.375427,121.881317,,,,,,,,,,,,,,,,,,,941.656738,965.064148,263.097046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,822.842651,741.579346,134.689804,,,,929.256470,889.935791,410.869873,809.605713,644.774597,118.959320,733.024353,661.462769,122.882317,,,,,,,,,,,,,,,,,,,940.984314,964.943909,263.157867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,821.004211,741.365906,135.765808,,,,928.831970,889.750000,410.884338,807.618713,644.987793,120.002296,731.052124,661.617188,124.004219,,,,,,,,,,,,,,,,,,,940.458679,964.738098,263.530914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,819.332886,741.345276,136.512451,,,,928.311707,889.572998,410.906982,805.884888,644.938660,121.390022,729.291321,661.740723,125.339539,,,,,,,,,,,,,,,,,,,939.877441,964.567444,263.486145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,817.176331,741.410583,137.318771,,,,927.874023,889.542480,410.914642,803.875000,644.593140,122.475998,727.486267,661.708618,126.592880,,,,,,,,,,,,,,,,,,,939.773743,964.041077,263.709534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,815.386780,741.177124,138.422470,,,,927.504578,889.395386,410.887115,802.066223,644.644043,123.687370,725.873108,661.767151,127.906097,,,,,,,,,,,,,,,,,,,939.434631,963.849731,263.754211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,814.113647,741.082031,139.057755,,,,926.990173,889.224731,410.845642,800.272827,644.459106,124.913612,724.021362,662.039246,129.269363,,,,,,,,,,,,,,,,,,,938.684143,963.925415,263.808380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,812.613770,740.995178,139.968338,,,,926.533203,889.039917,410.827576,798.183594,644.475647,125.671944,721.333740,662.034424,130.585022,,,,,,,,,,,,,,,,,,,937.658569,963.893799,263.665863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,810.183411,741.127991,140.854630,,,,926.002808,888.907654,410.929596,796.256775,644.321960,126.175926,719.584351,662.088013,131.271011,,,,,,,,,,,,,,,,,,,936.518005,963.683350,263.699646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,808.293091,741.336060,141.605042,,,,925.440002,888.468384,411.127686,794.028015,644.312134,127.538292,717.546997,662.192749,132.320587,,,,,,,,,,,,,,,,,,,935.201355,963.651123,263.858215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,806.253784,741.079102,142.462082,,,,924.808167,888.174072,411.145264,791.655273,644.357178,128.699524,715.800171,662.120850,133.717865,,,,,,,,,,,,,,,,,,,934.134644,963.548706,264.236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,804.677673,740.990967,143.080444,,,,924.274109,887.902283,411.170898,789.257690,644.151672,129.799820,713.563293,662.354126,134.952881,,,,,,,,,,,,,,,,,,,933.635803,963.280823,264.165009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,802.591980,740.944397,143.485977,,,,923.689880,887.523071,411.038971,787.131287,644.228333,130.381104,710.684998,662.489380,136.225784,,,,,,,,,,,,,,,,,,,933.066345,962.991882,264.333130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,799.949280,741.274902,143.678635,,,,923.428528,887.260498,411.007202,784.793213,644.061523,130.998291,708.454102,662.580322,137.653885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,798.321777,740.973022,145.010773,,,,923.134033,886.907837,411.010864,782.370300,644.225830,132.104538,706.306641,662.610718,138.546936,,,,,,,,,,,,,,,,,,,,,,930.241394,962.157532,264.281860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,922.440674,886.664734,411.000946,779.786682,644.085938,133.084137,703.789978,662.772095,139.127625,,,,,,,,,,,,,,,,,,,,,,929.171265,961.971619,264.079559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,921.601501,886.289185,410.984924,777.252808,644.132385,134.238495,701.459412,662.793823,140.130997,,,,,,,,,,,,,,,,,,,,,,928.352539,961.536438,264.334839,793.556824,740.835999,146.354935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,920.589966,885.919067,411.049835,774.594055,643.994568,134.960678,699.003784,662.899231,141.747604,,,,,,,,,,,,,,,,,,,,,,927.464417,961.014771,264.698730,790.903931,740.723022,147.803925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,919.619873,885.525879,410.974701,772.010559,643.974670,136.143433,696.433655,663.118164,142.487823,,,,,,,,,,,,,,,,,,,,,,926.181702,960.497681,264.414520,788.781189,740.509216,148.088455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,918.870239,885.120544,410.871399,769.444763,643.807007,137.201248,693.600891,663.171204,143.612991,,,,,,,,,,,,,,,,,,,,,,925.211243,960.230774,263.956909,786.254517,740.329346,148.700989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,918.617554,884.750732,410.829712,766.791931,643.544250,137.813156,691.252136,663.356934,144.291687,,,,,,,,,,,,,,,,,,,,,,923.680786,959.782349,263.890564,784.328552,740.181396,149.148682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,917.952759,884.382568,410.927063,763.833740,643.364441,138.466431,688.322449,663.527893,145.137527,,,,,,,,,,,,,,,,,,,,,,921.676208,959.530518,264.448730,781.840088,739.925232,149.802322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,917.045898,883.882690,411.201233,761.183594,643.299988,138.944046,685.701721,663.691589,146.871765,,,,,,,,,,,,,,,,,,,,,,920.510498,959.260010,264.813141,779.375916,739.858215,150.088440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,916.078918,883.174561,411.401184,757.988647,643.405334,140.058090,682.552917,663.896729,147.943832,,,,,,,,,,,,,,,,,,,,,,919.005981,958.624023,264.832550,776.717712,739.726196,151.136368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,915.412415,882.841370,411.244873,755.152283,643.469910,140.897247,679.503052,664.008606,149.332153,,,,,,,,,,,,,,,,,,,,,,,,,773.923767,739.749451,151.534561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,914.790100,882.606812,411.010864,752.127197,643.184814,141.638062,676.757996,664.191284,149.819382,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.624084,957.337341,264.412811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,913.876221,882.057373,410.907288,748.926086,643.212402,142.862961,674.141296,664.424438,150.235153,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.850159,956.811157,264.675537,768.535217,739.520386,153.089981,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,912.708862,881.524658,411.110687,746.162170,642.878357,143.119003,671.112793,664.738403,150.986938,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.761658,956.429016,264.519531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,911.859192,881.023071,411.148315,742.950745,642.802856,143.564346,668.134033,664.880676,152.238205,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.491455,955.915344,264.557892,,,,762.759277,739.435608,154.667664,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,911.348206,880.541077,411.100952,739.914368,643.014771,144.001770,664.802124,665.095642,153.245193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.391541,739.727722,155.321991,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,910.611938,879.906494,411.042664,736.557556,642.833557,144.387665,661.792908,665.329529,154.089035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.187134,739.208618,155.932571,908.198853,954.768860,264.469879,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,909.526001,879.413940,411.079468,733.407043,643.052856,144.698532,658.874207,665.471069,154.608078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.162720,739.517029,156.099960,906.578857,954.133301,264.526398,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,907.715698,879.030640,410.751221,730.067444,643.150696,144.892456,656.033142,665.773438,155.016068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.693176,739.038940,156.366974,905.058350,953.219482,264.632202,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,907.120605,878.379517,410.757385,726.756958,643.079895,145.614655,652.528503,666.104614,155.888947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.619751,739.029419,156.904160,903.795105,952.598145,264.268280,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,906.285767,877.800964,411.139679,723.494141,643.281128,146.507202,649.406250,666.136169,157.175751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.192566,738.647644,157.048676,901.930298,951.948914,263.969635,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,905.170837,877.054382,411.366180,719.871582,643.242432,147.283478,646.068909,666.552246,157.463089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.523621,738.882324,157.850677,899.975403,951.553040,264.176208,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,904.233215,876.462830,411.161896,716.930847,643.108887,147.782959,642.892578,667.021729,158.207855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.924622,738.580627,158.370926,898.216492,951.037903,264.005219,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,903.739746,875.938171,410.799530,713.565186,642.917542,148.025574,639.379883,667.294861,159.077545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.526733,738.531738,158.911743,896.542542,950.114990,263.961456,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,902.836548,875.405396,410.747711,709.770691,642.996033,148.589645,636.242065,667.586182,159.434570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.851685,738.340454,159.447784,895.139465,949.131836,263.847534,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,901.549866,874.757690,410.993988,706.514038,643.126343,149.384277,632.809570,667.702393,160.302856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.355530,738.574951,160.014832,893.589783,948.402649,263.681763,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,900.453613,874.137817,410.873169,703.100098,642.841675,149.685089,629.452881,668.269165,160.273132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.127930,738.214661,160.818237,891.892639,947.934875,263.167908,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,899.516785,873.589417,410.836670,699.480652,642.684998,150.047653,626.271973,668.808167,160.728333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.372681,738.246948,160.825684,889.995117,947.361938,263.143005,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,898.354370,872.930115,410.944489,695.733826,641.581909,150.682358,622.754517,669.168640,161.519257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.648987,738.141602,160.606735,888.138489,946.446838,263.046448,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,897.112305,872.201355,410.660217,691.887085,640.925171,151.285660,619.259460,669.672546,162.126465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.256104,738.219116,160.664429,886.269653,945.447510,262.796356,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,895.914490,871.519043,410.545135,687.858459,640.542053,151.808380,615.471924,670.275269,162.575424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.909973,737.940918,160.719147,884.382446,944.673523,262.853546,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,894.943298,870.898926,410.526001,683.990295,640.635864,151.941086,611.864624,670.525391,163.648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.022095,737.966980,160.787140,882.919250,943.829895,262.835144,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,894.042664,870.085083,410.841858,680.337585,641.082947,151.994110,608.688171,671.193787,163.444717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.349976,737.777588,161.432816,881.036926,942.828308,262.390991,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,892.976135,869.370728,410.682373,677.174927,641.419434,152.337646,605.395691,671.803223,163.364700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.016846,737.939758,161.370911,879.945862,941.763184,262.035461,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,892.177307,868.813110,410.406525,673.462341,641.742004,152.537521,602.062744,672.150024,163.626892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.833130,737.691284,161.810043,877.915344,940.853882,261.761566,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,891.141724,868.058716,410.321686,669.566040,641.866821,152.557449,598.377991,672.730408,163.634506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.626099,737.915710,162.396378,875.760010,940.288025,261.812256,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,889.724060,867.661621,409.998413,665.802368,641.966858,152.628738,594.980530,673.310730,163.397827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.641296,737.814392,162.036026,873.946594,939.301208,262.069122,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,888.711487,866.844116,410.395996,662.170288,642.086914,152.777313,591.613586,673.643677,163.925385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.698120,737.613159,161.743668,872.080078,938.218689,261.737701,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,887.668030,865.990967,410.531921,658.588257,642.396118,152.846375,587.953308,674.404114,163.375946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.095825,737.721252,161.331924,870.763733,936.978516,261.452026,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,886.213440,865.251648,410.255890,654.857727,642.589905,152.586380,584.451355,675.157837,163.377487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.214050,737.703552,161.448135,869.287964,936.000854,261.272827,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,885.023682,864.403687,410.230347,651.215027,642.770874,152.557404,580.565491,675.700195,164.088303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.473755,737.645569,161.788803,867.605286,935.036682,260.708466,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,884.211243,863.737793,410.192383,647.288757,642.930298,152.674774,577.010864,676.386597,164.053268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.384705,737.325500,162.225403,865.549744,934.011475,260.450043,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,883.161194,862.949036,410.245087,643.836975,643.286743,152.582443,573.832825,677.025696,164.202713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.415344,737.409912,161.915878,864.034973,933.199219,260.577209,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,882.194763,862.114624,410.025818,640.438354,643.379700,152.814499,570.466980,677.600281,163.564056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.587036,737.442749,161.095566,862.193054,932.045105,260.021149,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,881.583862,861.461792,409.664215,636.724487,643.561523,152.636948,567.055847,678.407959,162.891006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.732544,737.312622,160.546799,861.019226,930.567932,259.651031,,,,,,,,,,,,,,,,,,,,,
