Weight18
Date:,2025/04/16
Time:,14:18:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
163,567.515442,725.474182,129.499268,500.020020,655.361694,101.553696,442.431793,722.523804,109.812317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.323853,795.796448,395.253998,,,,,,,,,,833.312317,810.055969,272.761993,,,,,,,,,
164,566.807312,725.436768,128.924866,499.539948,655.469971,100.880150,441.798859,722.553711,108.817009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.802612,795.533203,394.415863,,,,,,,,,,832.894470,809.817017,272.331757,,,,,,,,,
165,566.181885,725.417358,128.034317,498.826111,655.520569,99.904503,440.822021,722.548828,108.397720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.345764,795.237671,393.925903,,,,,,,,,,832.388184,809.393066,271.941162,,,,,,,,,
166,565.892944,725.213013,127.264915,498.188385,655.452820,98.683395,439.703979,722.491943,108.263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.352356,794.712158,393.319366,,,,,,,,,,831.918823,808.907288,271.183838,,,,,,,,,
167,565.607483,725.028931,126.426872,497.175995,655.144104,98.855713,438.901855,722.471252,108.218010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.785095,794.527222,392.573151,,,,,,,,,,831.213074,808.638672,270.517792,,,,,,,,,
168,564.868530,724.988342,125.970009,496.458069,655.017639,98.584244,438.299438,722.471924,106.973679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.198242,794.138611,391.821472,,,,,,,,,,,,,,,,,,,,,
169,564.117188,724.817566,125.382439,495.704529,655.072083,98.048454,438.113586,722.295349,105.541435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.250732,793.966187,391.569916,,,,,,,,,,,,,831.029602,808.216309,269.536072,,,,,,
170,563.229675,724.837891,125.070488,494.911774,655.045593,97.478188,437.731506,722.189087,104.610207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.457336,793.842407,391.701508,,,,,,,,,,,,,830.027039,808.262146,268.890686,,,,,,
171,561.827881,725.121399,124.950897,494.567841,654.873657,96.840218,437.168610,722.059692,104.404724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.641724,793.611450,391.184174,,,,,,,,,,,,,829.250671,808.127197,268.131256,,,,,,
172,561.307678,725.304810,124.275864,494.338318,654.690308,96.013626,436.398163,721.879578,104.029442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.105591,793.502441,390.325470,,,,,,,,,,,,,828.547668,807.997253,267.584686,,,,,,
173,560.887207,725.288696,123.659721,493.911743,654.481262,95.354340,435.730927,721.710693,103.519707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.047974,793.237061,389.234253,,,,,,,,,,,,,827.911316,807.889587,267.480286,,,,,,
174,560.818237,725.002563,122.869415,493.788818,654.727478,94.143906,435.036835,721.507019,103.316467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.184021,793.172668,388.784729,,,,,,,,,,,,,827.345215,807.696838,267.505432,,,,,,
175,560.615295,724.807190,122.313232,493.163635,654.691589,93.683220,434.443146,721.250183,103.122688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.749390,793.029419,388.588623,,,,,,,,,,,,,826.547729,807.462280,267.165070,,,,,,
176,560.253540,724.623535,121.928711,492.349609,654.269714,93.917099,434.062805,721.190491,102.439896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.343628,792.931030,388.114594,,,,,,,,,,,,,825.718201,807.434021,266.663208,,,,,,
177,559.623962,724.575806,121.624191,491.705353,653.999329,94.042206,433.482330,721.096985,101.128624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.990540,792.848633,387.590424,,,,,,,,,,,,,825.313477,807.503235,265.938660,,,,,,
178,559.014099,724.419189,121.067802,491.479401,653.785950,93.633820,433.077271,721.041199,100.439461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.446838,792.760864,387.185944,,,,,,,,,,,,,825.023560,807.463989,265.065094,,,,,,
179,558.463013,724.491150,120.509285,491.235107,653.740173,93.201248,432.585724,720.952881,100.055855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.161255,792.554138,386.451050,,,,,,,,,,,,,824.299377,807.416260,265.095734,,,,,,
180,558.036621,724.692200,119.997696,490.731110,653.589050,92.131866,432.322205,720.775635,100.150620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.117126,792.099243,385.857086,,,,,,,,,,,,,825.104004,807.053101,263.773071,,,,,,
181,557.098145,724.888733,119.605492,490.450195,653.712646,91.123047,431.647186,720.572937,99.748329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.288879,791.684692,385.353973,,,,,,,,,,,,,825.581787,806.864258,262.459503,,,,,,
182,556.495667,724.894714,119.416168,489.945190,653.731079,90.769638,430.979187,720.464783,99.520050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.815063,791.593262,384.737640,,,,,,,,,,,,,825.741150,806.641357,261.684784,,,,,,
183,556.029236,724.740417,119.136627,489.489532,653.645569,90.596985,430.244354,720.399475,99.441635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.091064,791.620056,384.355072,,,,,,,,,,,,,825.356506,806.540955,261.353149,,,,,,
184,555.607605,724.544128,118.956169,489.410858,653.605530,90.082726,429.756897,720.250610,99.380096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.428955,791.559265,384.152527,,,,,,,,,,,,,,,,,,,,,
185,555.482849,724.454102,118.815514,488.824768,653.612305,89.664757,429.441528,720.168457,99.273628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.785095,791.589355,383.898987,,,,,,,,,,,,,,,,823.793945,806.410522,261.454742,,,
186,554.971985,724.306091,118.392548,488.247314,653.522644,89.442299,429.078369,720.108826,99.020546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.517639,791.474854,383.406891,,,,,,,,,,,,,,,,823.280396,806.428406,261.446869,,,
187,554.532776,724.086182,118.096283,487.761658,653.398376,89.242203,428.885376,720.189575,98.574699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.372864,791.337524,383.197815,,,,,,,,,,,,,,,,822.496643,806.392212,261.286469,,,
188,554.113037,723.965759,117.682358,487.534058,653.502380,88.731049,428.468018,720.171204,97.934456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.036438,791.247620,382.948151,,,,,,,,,,,,,,,,822.054382,806.433777,260.926422,,,
189,553.711609,723.893005,117.449913,487.108063,653.552612,88.568413,428.018036,720.140686,97.404076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.653381,791.137024,382.709229,,,,,,,,,,,,,,,,821.534790,806.413086,260.447784,,,
190,553.264587,723.901550,117.195488,486.956940,653.461731,87.630989,427.603516,720.113892,97.021599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.195496,791.048096,381.977875,,,,,,,,,,,,,,,,821.121338,806.430969,260.063019,,,
191,553.203003,723.807983,116.688614,486.409607,653.382141,87.367050,427.030182,720.097717,96.720627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.747009,790.898865,381.666809,,,,,,,,,,,,,,,,820.791260,806.316101,259.654388,,,
192,552.998962,723.755493,116.128822,485.584473,653.132935,87.532654,426.941010,720.040527,96.330887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.391235,790.794250,381.565674,,,,,,,,,,,,,,,,820.437622,806.295349,259.362335,,,
193,552.519958,723.685730,115.659897,484.983246,653.007324,87.355751,426.653290,719.972656,96.102829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.033447,790.631042,381.187836,,,,,,,,,,,,,,,,820.197754,806.236145,259.246918,,,
194,552.151733,723.692932,115.783531,484.698944,653.073120,86.937912,426.154388,719.852783,96.036423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.934448,790.530334,380.750305,,,,,,,,,,,,,,,,819.964661,806.141113,259.164825,,,
195,551.590088,723.730164,115.410530,484.412872,653.162537,86.545067,425.305603,719.830811,95.693939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.726318,790.387329,380.561371,,,,,,,,,,,,,,,,819.838501,806.084045,259.099335,,,
196,551.090515,723.703979,114.972260,484.125305,653.154785,86.091476,424.831879,719.752014,95.403496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.406738,790.277832,380.429352,,,,,,,,,,,,,,,,819.417114,806.064636,258.883087,,,
197,550.929749,723.938110,114.759430,483.827026,653.147949,85.632767,424.435730,719.842102,95.344261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.910706,790.298279,380.315125,,,,,,,,,,,,,,,,819.049927,805.930908,258.719086,,,
198,550.486694,723.953369,114.326805,483.872711,653.408325,84.451981,424.002136,719.795654,95.076248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.832275,790.121643,380.022980,,,,,,,,,,,,,,,,818.573181,805.847961,258.361481,,,
199,549.949768,724.064514,113.855255,483.511017,653.627747,83.731728,423.860199,719.880432,94.465981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.805969,790.060364,379.703583,,,,,,,,,,,,,,,,817.963501,805.668884,258.228394,,,
200,549.543396,724.107056,113.516052,483.136505,653.577759,83.219780,423.735016,719.966309,93.867638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.570435,790.006531,379.434509,,,,,,,,,,,,,,,,817.665039,805.544617,258.102051,,,
201,549.168640,724.140198,113.453285,482.915527,653.581848,82.669350,423.250305,720.083191,93.107872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.442810,789.846863,379.121704,,,,,,,,,,,,,,,,,,,,,
202,548.693665,724.262085,113.387016,482.800568,653.649353,82.406013,422.694397,720.133423,92.609009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.347900,789.813416,378.853607,,,,,,,,,,,,,,,,,,,817.265747,805.301270,257.802307
203,548.386047,724.183899,113.322517,482.653778,653.765198,82.121628,422.433960,720.119873,92.189606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.450256,789.666138,378.492126,,,,,,,,,,,,,,,,,,,816.795715,805.404480,257.976471
204,547.915771,724.355835,113.028374,482.461700,653.886047,81.877594,422.163147,720.151794,91.936035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.324585,789.577576,378.188507,,,,,,,,,,,,,,,,,,,816.601929,805.524414,257.852325
205,547.562439,724.407349,112.845367,482.214600,654.013794,81.625633,421.926422,720.172058,91.750984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.150330,789.428894,377.829071,,,,,,,,,,,,,,,,,,,816.507263,805.522095,257.629639
206,547.561523,724.567566,112.571465,481.917297,654.085266,81.459793,421.673645,720.193542,91.575836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.913452,789.426270,377.799744,,,,,,,,,,,,,,,,,,,816.385986,805.506104,257.371948
207,547.360657,724.646057,112.170815,481.504486,654.089417,81.253418,421.374634,720.224304,91.330162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.623108,789.382751,377.801300,,,,,,,,,,,,,,,,,,,816.029358,805.486206,257.083649
208,547.274109,724.538635,111.890640,480.905579,653.848999,81.536339,421.050415,720.218933,90.934448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.384827,789.493713,377.319946,,,,,,,,,,,,,,,,,,,815.871460,805.527649,256.847687
209,547.064819,724.539490,111.621468,480.564178,653.761597,81.375862,420.491333,720.279663,90.479416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.116455,789.690430,377.184509,,,,,,,,,,,,,,,,,,,815.574768,805.499878,256.677704
210,546.878052,724.649719,111.501503,480.495453,653.787964,81.193077,420.186737,720.295044,90.471481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.726807,789.676575,377.143890,,,,,,,,,,,,,,,,,,,815.301392,805.541260,256.485962
211,546.700195,724.679871,111.444489,480.308899,653.831177,81.225128,420.066498,720.353577,90.028786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.362000,789.727600,377.106232,,,,,,,,,,,,,,,,,,,814.967102,805.780762,256.082855
212,546.526550,724.675720,111.417747,480.171448,653.773315,80.829941,419.937225,720.277588,89.720047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.048645,789.769043,377.146332,,,,,,,,,,,,,,,,,,,814.840515,805.862549,255.824432
213,546.322815,724.662415,111.327660,480.135010,653.757935,80.736725,419.768097,720.153076,89.693581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.724182,789.788574,377.085022,,,,,,,,,,,,,,,,,,,814.684814,805.909668,255.680847
214,546.030457,724.580750,111.302872,480.067017,653.667419,80.720222,419.627411,720.044556,89.695633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.478638,789.801453,377.033844,,,,,,,,,,,,,,,,,,,814.580688,805.978088,255.501144
215,545.921265,724.468445,111.371773,480.034271,653.632935,80.574699,419.477142,719.863464,89.658195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.702332,789.693237,376.612244,,,,,,,,,,,,,,,,,,,814.441589,806.081665,255.240845
216,545.834290,724.393555,111.352364,479.918213,653.474792,80.503731,419.321320,719.851807,89.696465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.772278,789.802307,376.408569,,,,,,,,,,,,,,,,,,,814.389709,806.118408,255.083862
217,545.777283,724.407898,111.241631,479.880646,653.423767,80.336525,419.167572,719.686462,89.708229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.795776,789.923767,376.128906,,,,,,,,,,,,,,,,,,,814.396240,806.218933,255.068024
218,545.699585,724.326782,111.217155,479.825012,653.337646,80.256950,419.102539,719.563416,89.751076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.800964,790.040710,375.949188,,,,,,,,,,,,,,,,,,,814.345642,806.353516,255.001083
219,545.720642,724.183411,110.969421,479.807526,653.204529,80.153381,419.056274,719.447937,89.751907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.661804,790.061829,375.917847,,,,,,,,,,,,,,,,,,,814.364685,806.375854,254.948929
220,545.687134,724.087219,110.767159,479.786285,653.103027,80.004951,419.112061,719.333557,89.510338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.574707,790.053101,375.871857,,,,,,,,,,,,,,,,,,,814.260803,806.477844,254.938751
221,545.647888,723.975891,110.639404,479.756622,653.005432,80.019852,419.376312,719.298096,89.221359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.552185,790.151367,375.812927,,,,,,,,,,,,,,,,,,,814.162170,806.494446,254.994659
222,545.641724,723.880615,110.636833,479.658478,652.991760,79.931824,419.465271,719.200500,89.103149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.564453,790.171997,375.800140,,,,,,,,,,,,,,,,,,,814.047241,806.519165,254.962433
223,545.588379,723.880737,110.565872,479.663452,652.889038,79.895676,419.235840,719.016113,89.719818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.456604,790.156738,375.759552,,,,,,,,,,,,,,,,,,,814.002258,806.517090,254.994110
224,545.545715,723.891968,110.495880,479.617157,652.803650,79.884384,419.221832,718.898499,89.804916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.423950,790.166687,375.737701,,,,,,,,,,,,,,,,,,,813.934814,806.517944,255.045120
225,545.520935,723.821777,110.456795,479.806976,652.783081,79.686844,419.032959,718.888977,89.832382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.358459,790.187927,375.662598,,,,,,,,,,,,,,,,,,,813.866455,806.555176,255.059464
226,545.473572,723.816467,110.407402,479.831573,652.817444,79.624290,419.066010,718.950928,89.867393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.347595,790.275635,375.606201,,,,,,,,,,,,,,,,,,,813.740051,806.522461,255.074478
227,545.417969,723.806091,110.351013,479.771301,652.836060,79.590797,419.035797,718.959351,89.787544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.244263,790.341919,375.558563,,,,,,,,,,,,,,,,,,,813.811462,806.468445,255.128357
228,545.374268,723.835693,110.296494,479.457397,652.827209,79.808876,418.962341,718.974976,89.814484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.274780,790.386902,375.573578,,,,,,,,,,,,,,,,,,,813.770325,806.517456,255.136429
229,545.333618,723.870728,110.257568,479.375061,652.787842,79.896507,418.885529,719.006348,89.691483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.241028,790.430664,375.573517,,,,,,,,,,,,,,,,,,,813.708435,806.619629,255.210632
230,545.234375,723.982727,110.186867,479.311798,652.811523,79.860870,418.744293,719.077576,89.477905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.308472,790.415344,375.606689,,,,,,,,,,,,,,,,,,,813.780151,806.607178,255.167633
231,545.285706,723.941650,110.265739,479.302795,652.829468,79.866631,418.682190,719.202759,89.425392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.359375,790.489685,375.624298,,,,,,,,,,,,,,,,,,,813.747314,806.645813,255.135040
232,545.300720,723.949585,110.215057,479.604218,653.600891,79.289124,418.704559,719.206909,89.420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.366577,790.628540,375.563629,,,,,,,,,,,,,,,,,,,813.786621,806.599976,255.053635
233,545.213806,723.837646,110.200821,479.687195,653.847473,79.038086,418.743774,719.199402,89.354958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.403870,790.734680,375.672577,,,,,,,,,,,,,,,,,,,813.895447,806.586243,255.015945
234,545.275940,723.907166,110.224747,479.362518,653.143433,79.602127,418.724030,719.290894,89.358795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.456116,790.793518,375.630066,,,,,,,,,,,,,,,,,,,813.874268,806.684143,254.992218
235,545.246399,723.931824,110.221283,479.381927,653.595886,79.254631,418.693542,719.307007,89.326469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.482300,790.878235,375.607971,,,,,,,,,,,,,,,,,,,813.931885,806.710938,255.019821
236,545.231445,723.891663,110.148293,479.163452,653.125427,79.450394,418.706970,719.303711,89.307411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.527710,790.985718,375.595245,,,,,,,,,,,,,,,,,,,813.871033,806.710449,254.893707
237,545.242126,723.848999,110.099289,479.224243,653.237793,79.400673,418.676727,719.317200,89.356277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.717102,791.051208,375.647919,,,,,,,,,,,,,,,,,,,813.922058,806.710876,254.911331
238,545.256348,723.755676,110.071686,478.926361,653.301392,79.688339,418.735504,719.307983,89.301529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.749146,791.064941,375.675018,,,,,,,,,,,,,,,,,,,813.852417,806.715942,254.887222
239,545.237061,723.747742,110.068756,478.751953,653.055603,79.904205,418.743103,719.302246,89.299385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.764832,791.147034,375.704987,,,,,,,,,,,,,,,,,,,813.916138,806.754944,254.863953
