Zigzag13;;;;;;;;;
Date:;2025/04/16;;;;;;;;
Time:;11:06:11;;;;;;;;
Type:;test;;;;;;;;
Description:;"";;;;;;;;
Notes:;"";;;;;;;;
TRAJECTORIES;;;;;;;;;
200.000000;Hz;;;;;;;;
;*1;;;*2;;;*3;;
594;601.775452;412.090057;24.905590;;;;;;
595;601.805298;411.752380;24.796223;;;;;;
596;601.712341;411.526276;24.653221;;;;;;
597;601.995544;411.182465;24.365582;;;;;;
598;601.910034;410.759094;24.303093;;;;;;
599;601.748596;410.312561;24.378893;;;;;;
600;601.668091;409.685883;24.546608;;;;;;
601;601.756042;408.869659;24.967434;;;;;;
602;601.663635;408.175049;25.143814;;;;;;
603;601.424927;407.485901;24.958015;;;;;;
604;601.197510;406.767822;24.783918;;;;;;
605;601.067688;405.881073;24.803532;;;;;;
606;600.784119;405.026520;24.763012;;;;;;
607;600.513672;404.111420;24.494238;;;;;;
608;600.148804;403.333527;24.126696;;;;;;
609;600.079834;402.281250;24.348873;;;;;;
610;600.071350;401.178925;24.639793;;;;;;
611;600.256653;400.122589;24.355095;;;;;;
612;600.210388;399.173004;24.357550;;;;;;
613;600.060730;397.854889;24.333176;;;;;;
614;599.835327;396.549438;24.025133;;;;;;
615;599.660522;395.265594;23.887737;;;;;;
616;599.544067;393.823486;24.119818;;;;;;
617;599.419250;392.484894;24.282982;;;;;;
618;599.632202;390.710602;24.723265;;;;;;
619;599.588684;389.055145;24.475576;;;;;;
620;599.606934;387.055786;24.158108;;;;;;
621;599.566345;385.323273;24.266567;;;;;;
622;599.410889;383.670624;24.457275;;;;;;
623;599.288696;381.991333;24.577118;;;;;;
624;599.241882;380.020386;24.324337;;;;;;
625;599.256531;377.807251;23.572479;;;;;;
626;599.398743;375.789368;24.099058;;;;;;
627;599.289795;373.889374;24.525469;;;;;;
628;599.173889;371.872803;24.562332;;;;;;
629;598.868774;369.568268;24.180756;;;;;;
630;598.901733;367.347046;23.986008;;;;;;
631;598.847839;365.241180;23.920246;;;;;;
632;598.927917;363.192444;24.181530;;;;;;
633;598.778442;360.954285;24.339924;;;;;;
634;598.609863;358.717957;24.165920;;;;;;
635;598.718323;356.742310;23.667660;;;;;;
636;598.801392;354.580048;23.450668;;;;;;
637;598.568176;352.280548;23.630219;;;;;;
638;598.159302;349.824066;24.084127;;;;;;
639;598.350830;347.747803;24.288795;;;;;;
640;598.254822;345.557770;23.920048;;;;;;
641;598.084656;343.197418;23.390089;;;;;;
642;597.782959;340.879395;23.598925;;;;;;
643;597.574463;338.784271;24.056637;;;;;;
644;597.506042;336.201080;24.046862;;;;;;
645;597.558533;333.610565;23.761164;;;;;;
646;597.366089;331.518707;23.677656;;;;;;
647;597.294189;329.369629;23.812422;;;;;;
648;597.111145;326.873108;23.828606;;;;;;
649;597.096680;324.275543;23.412521;;;;;;
650;597.303467;321.933319;23.733141;;;;;;
651;597.244629;319.578308;24.077049;;;;;;
652;596.897156;317.304718;23.533367;;;;;;
653;597.059937;314.781036;23.208759;;;;;;
654;597.236633;312.407654;23.181419;;;;;;
655;597.208984;310.060333;23.496059;;;;;;
656;596.937500;307.566986;23.674475;;;;;;
657;597.058716;305.121765;23.477121;;;;;;
658;597.212463;302.931152;23.083260;;;;;;
659;597.148682;300.627380;22.990934;;;;;;
660;596.896667;298.210632;23.169395;;;;;;
661;597.068665;295.982239;23.800070;;;;;;
662;597.276978;293.356689;23.510920;;;;;;
663;597.180481;290.963104;23.116426;;;;;;
664;596.833252;288.631653;23.607468;;;;;;
665;596.991760;286.737610;23.649466;;;;;;
666;597.118042;284.424713;23.203934;;;;;;
667;596.987366;281.998932;22.897840;;;;;;
668;596.981384;279.704132;23.210255;;;;;;
669;597.129517;277.536682;23.651735;;;;;;
670;597.147705;275.304077;23.621889;;;;;;
671;597.002380;272.831390;23.269276;;;;;;
672;596.937378;270.753906;22.896698;;;;;;
673;597.067017;268.956604;22.948824;;;;;;
674;597.252075;266.734558;23.166964;;;;;;
675;597.198181;264.569855;23.087776;;;;;;
676;596.929810;262.329224;22.783966;;;;;;
677;597.251404;260.089722;23.213682;;;;;;
678;597.393127;257.979309;23.432859;;;;;;
679;597.318787;256.129364;22.945524;;;;;;
680;597.153870;254.024155;22.694685;;;;;;
681;597.493042;252.070648;22.715416;;;;;;
682;597.756165;250.126434;22.765110;;;;;;
683;597.702759;248.265915;22.902552;;;;;;
684;597.748474;246.458145;23.147776;;;;;;
685;597.615295;244.499619;23.210901;;;;;;
686;597.851868;242.634308;23.086557;;;;;;
687;597.827881;241.046768;22.545818;;;;;;
688;597.977234;239.371094;22.549789;;;;;;
689;597.735840;237.957596;22.485922;;;;;;
690;597.600464;236.063339;22.827700;;;;;;
691;597.842102;234.375244;22.709919;;;;;;
692;597.891907;232.524567;22.542507;;;;;;
693;597.911499;230.928711;22.665672;;;;;;
694;598.000732;229.341400;22.756258;;;;;;
695;597.643188;227.807022;23.037289;;;;;;
696;597.660645;226.452545;22.703682;;;;;;
697;597.869629;224.747650;22.436602;;;;;;
698;598.011963;223.453903;22.243464;;;;;;
699;598.030457;222.057892;22.232550;;;;;;
700;597.905029;220.585449;22.232655;;;;;;
701;597.931519;219.331055;22.187780;;;;;;
702;597.964417;217.940369;22.442842;;;;;;
703;597.974670;216.302124;22.751497;;;;;;
704;598.270935;215.133698;22.515636;;;;;;
705;598.314758;214.044876;22.523800;;;;;;
706;598.169434;212.746521;22.433563;;;;;;
707;598.108582;211.811218;22.148258;;;;;;
708;598.065857;210.713028;22.053240;;;;;;
709;598.006042;209.585556;22.161968;;;;;;
710;597.977112;208.546951;22.245522;;;;;;
711;597.845459;207.502808;22.260071;;;;;;
712;597.901306;206.569656;22.195797;;;;;;
713;597.913269;205.449188;22.086655;;;;;;
714;597.943970;204.539688;22.130766;;;;;;
715;597.929993;203.733109;22.134684;;;;;;
716;597.892944;202.644424;22.128809;;;;;;
717;597.953857;201.548737;22.404388;;;;;;
718;598.000366;200.719574;22.530153;;;;;;
719;597.876709;200.062149;22.439642;;;;;;
720;597.802795;199.366882;22.387962;;;;;;
721;597.733826;198.504349;22.390589;;;;;;
722;597.937866;197.700760;22.217901;;;;;;
723;598.125122;197.173691;22.016088;;;;;;
724;598.204590;196.628815;22.078493;;;;;;
725;598.158630;196.108643;21.956831;;;;;;
726;598.128357;195.474030;21.988808;;;;;;
727;598.133057;194.707977;22.085028;;;;;;
728;598.202820;193.926422;22.055758;;;;;;
729;598.263306;193.354965;21.966949;;;;;;
730;598.265015;192.926331;21.816933;;;;;;
731;598.352905;192.522736;21.728678;;;;;;
732;598.331726;192.262009;21.725595;;;;;;
733;598.322205;191.893173;21.691874;;;;;;
734;598.272949;191.466537;21.724356;;;;;;
735;598.231628;191.087997;21.834021;;;;;;
736;598.200806;190.749283;21.882687;;;;;;
737;598.110962;190.528488;21.844826;;;;;;
738;597.989014;190.288681;21.908985;;;;;;
739;597.940491;190.077896;21.895998;;;;;;
740;597.957214;190.087051;21.904814;;;;;;
741;597.866699;189.946381;21.887787;;;;;;
742;597.855774;189.939606;21.915224;;;;;;
743;597.832336;189.911819;21.836746;;;;;;
744;597.869995;189.913498;21.832483;;;;;;
745;597.836548;189.932495;21.858217;;;;;;
746;597.882568;189.946945;21.861757;;;;;;
747;597.881958;190.030441;21.894156;;;;;;
748;597.897217;190.058884;21.868567;;;;;;
749;597.849854;190.068344;21.896826;;;;;;
750;597.867615;190.170456;21.893703;;;;;;
751;597.877991;190.191528;21.881172;;;;;;
752;597.836243;190.160400;21.842216;;;;;;
753;597.821472;190.259567;21.809933;;;;;;
754;597.809265;190.298370;21.846710;;;;;;
755;597.815125;190.284912;21.917011;;;;;;
756;597.810730;190.403320;21.888121;;;;;;
757;597.734558;190.463257;21.836435;;;;;;
758;597.769836;190.402832;21.810900;;;;;;
759;597.815186;190.488800;21.787329;;;;;;
760;597.757996;190.517578;21.744617;;;;;;
761;597.752808;190.535995;21.758678;;;;;;
762;597.764160;190.557632;21.783129;;;;;;
763;597.740662;190.512817;21.759373;;;;;;
764;597.744629;190.522537;21.770168;;;;;;
765;597.738892;190.508560;21.757612;;;;;;
766;597.742615;190.493927;21.731150;;;;;;
767;597.741821;190.504761;21.747656;;;;;;
768;597.763123;190.505661;21.782267;;;;;;
769;597.729370;190.521988;21.740837;;;;;;
770;597.776733;190.533371;21.784487;;;;;;
771;597.775513;190.511673;21.782551;;;;;;
772;597.756836;190.529007;21.767958;;;;;;
773;597.754456;190.535080;21.764465;;;;;;
774;597.763672;190.539459;21.759275;;;;;;
775;597.813965;190.509323;21.779995;;;;;;
776;597.805664;190.423645;21.815489;;;;;;
777;597.811279;190.394562;21.783615;;;;;;
778;597.826904;190.421753;21.785069;;;;;;
779;597.760986;190.413025;21.714756;;;;;;
780;597.731567;190.377716;21.718948;;;;;;
781;597.749023;190.403290;21.713743;;;;;;
782;597.742859;190.403992;21.655687;;;;;;
783;597.764771;190.305252;21.721178;;;;;;
784;597.708679;190.274719;21.752020;;;;;;
785;597.704590;190.299820;21.711308;;;;;;
786;597.701111;190.265198;21.742359;;;;;;
787;597.732849;190.241196;21.721584;;;;;;
788;597.705078;190.273865;21.682074;;;;;;
789;597.745117;190.270798;21.701122;;;;;;
790;597.706543;190.278610;21.682993;;;;;;
791;597.638184;190.211929;21.755056;;;;;;
792;597.717957;190.141525;21.713802;;;;;;
793;597.648376;190.156052;21.693901;;;;;;
794;597.662842;190.132126;21.728468;;;;;;
795;597.688171;190.153259;21.656487;;;;;;
796;597.684631;190.189377;21.687307;;;;;;
797;597.735840;190.186630;21.754436;;;;;;
798;597.712158;190.186142;21.672884;;;;;;
799;597.657104;190.154343;21.637609;;;;;;
800;597.755798;190.169724;21.675297;;;;;;
801;597.701904;190.193314;21.693733;;;;;;
802;597.674011;190.175125;21.682737;;;;;;
803;597.671509;190.274261;21.674791;;;;;;
804;597.681824;190.206070;21.796803;;;;;;
805;597.693115;190.247696;21.675457;;;;;;
806;597.716492;190.290436;21.638731;;;;;;
807;597.664673;190.281708;21.687008;;;;;;
808;597.657471;190.263046;21.665363;;;;;;
809;597.627075;190.279816;21.665739;;;;;;
810;597.681030;190.330765;21.727156;;;;;;
811;597.713196;190.313660;21.705915;;;;;;
812;597.661743;190.403519;21.689886;;;;;;
813;597.720215;190.405685;21.661825;;;;;;
814;597.790405;190.428818;21.683226;;;;;;
815;597.752747;190.406631;21.650698;;;;;;
816;597.775452;190.403915;21.666199;;;;;;
817;597.764404;190.429977;21.663994;;;;;;
818;597.795044;190.398163;21.686359;;;;;;
819;597.785461;190.363235;21.679222;;;;;;
820;597.812866;190.395264;21.677822;;;;;;
821;597.803284;190.395233;21.685349;;;;;;
