Grasp95
Date:,2025/04/22
Time:,17:33:50
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
73,921.523865,816.914246,66.931786,,,,1068.518433,885.810303,234.421341,1138.270752,876.261536,358.763672,788.678406,839.199890,34.270958,841.262878,775.191162,34.880421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,921.520325,816.832336,66.979950,,,,1068.528564,885.806946,234.375534,1138.334595,876.245850,358.692352,788.803345,839.111145,33.878223,841.250732,775.178772,34.873695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,921.513000,816.801147,66.993584,,,,1068.587158,885.817810,234.328552,1138.497681,876.226196,358.600128,788.897644,839.151978,33.983856,841.110352,775.196350,34.936161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,921.525330,816.816589,67.021576,,,,1068.675293,885.826904,234.226791,1138.557861,876.138184,358.476807,788.853455,839.157654,34.058556,841.037292,775.228333,34.910168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,921.515198,816.810669,66.994614,,,,1068.729126,885.826355,234.171509,1138.641724,876.130310,358.406372,788.824463,839.113464,33.897804,841.157349,775.215515,34.855179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,921.547852,816.810547,66.968811,,,,1068.735718,885.824646,234.166550,1138.769775,876.062927,358.402252,788.877075,839.144226,34.017952,841.203247,775.210815,34.787292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,921.561340,816.799072,66.958527,,,,1068.751831,885.835938,234.101120,1138.890137,876.036621,358.263733,788.551636,839.304443,34.519394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,921.520386,816.815918,67.007835,,,,1068.961914,885.913147,233.855438,1138.944214,876.005432,358.153259,788.640747,839.183044,34.360435,,,,841.156555,775.078918,34.830074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,921.537354,816.812439,66.985931,,,,1069.156982,886.008728,233.777222,1139.157349,875.948730,358.087433,788.770935,839.126587,33.858894,,,,841.079041,775.110596,34.872684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,921.716614,816.770569,67.021599,,,,1069.282349,886.060364,233.741348,1139.264771,875.935791,358.033661,788.711060,839.232239,34.231422,,,,841.168274,775.075256,34.919926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,921.565247,816.713318,66.970695,,,,1069.370605,886.167175,233.757614,1139.321289,875.913757,357.943207,788.759766,839.155396,34.013592,,,,841.216309,775.059021,34.906754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,921.555115,816.700684,67.080635,,,,1069.357910,886.185181,233.723984,1139.418091,875.933533,357.906036,788.869202,839.164124,33.954636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,921.546387,816.686584,67.152969,,,,1069.437988,886.260193,233.709549,1139.489502,875.939331,357.828217,788.947693,839.167847,34.006264,,,,,,,841.249268,775.080261,34.835079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,921.500854,816.581360,67.181129,,,,1069.504883,886.294922,233.627930,1139.678833,875.893494,357.759033,788.938965,839.166992,34.038322,,,,,,,841.222473,775.072327,34.855244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,921.565430,816.550537,67.218689,,,,1069.579102,886.408997,233.628296,1139.778320,875.879883,357.700409,788.582397,839.266113,34.437614,,,,,,,841.177917,775.089783,34.798244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,921.572449,816.550110,67.281624,,,,1069.550537,886.526611,233.630035,1139.778809,875.881165,357.695587,788.691040,839.189209,34.341763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,921.526428,816.549927,67.314682,,,,1069.639893,886.671143,233.729904,1139.793091,875.890198,357.700775,788.866028,839.118469,33.895481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,921.465637,816.457458,67.372719,,,,1069.644165,886.779297,233.730301,1139.864746,875.942505,357.652496,788.795715,839.233032,34.450191,,,,,,,,,,841.219543,775.175842,34.677250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,921.510498,816.438232,67.473717,,,,1069.669678,886.907288,233.760117,1139.958984,875.946716,357.702637,788.672668,839.268188,34.887104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,921.482910,816.447693,67.519913,,,,1069.683594,887.120728,233.748535,1139.973389,876.043335,357.729675,788.814026,839.157410,34.537769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,921.428650,816.416016,67.565651,,,,1069.752319,887.283447,234.135132,1139.989868,876.064331,357.730408,788.997131,839.136780,34.256104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,921.420654,816.317139,67.628853,,,,1069.729736,887.496033,234.297073,1140.140381,876.179993,357.743622,788.830811,839.215515,34.596092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,921.440796,816.369690,67.707108,,,,1069.638306,887.819336,234.264404,1140.197266,876.301086,357.760010,788.714478,839.321533,34.935734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,921.407104,816.323730,67.812523,,,,1069.700073,888.178467,234.270828,1140.250854,876.358521,357.810730,788.841858,839.141479,34.296703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,921.335266,816.382874,67.877831,,,,1069.793213,888.510620,234.301315,1140.365967,876.465088,357.889404,788.866638,839.304993,34.680473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,921.355286,816.280518,68.101120,,,,1069.861694,888.857727,234.325287,1140.439575,876.591248,357.914368,788.877014,839.244873,34.991283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,921.291260,816.340942,68.315483,,,,1069.947998,889.175720,234.349823,1140.585449,876.695496,357.926422,788.677002,839.270081,34.985580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,921.221130,816.366333,68.386406,,,,1070.038940,889.491394,234.448013,1140.661133,876.806213,357.963898,788.844971,839.263611,35.078037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,921.236267,816.351929,68.498894,,,,1070.213013,889.707581,234.650467,1140.703491,876.967224,357.962646,788.983887,839.192017,35.156765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,921.244263,816.334717,68.565437,,,,1070.403809,889.879333,234.907837,1140.798706,877.112427,357.915253,789.315063,838.995911,34.645790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,921.307312,816.230713,68.885895,,,,1070.489746,890.052307,235.006180,1140.866333,877.257629,357.953583,789.523254,839.001160,34.401608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,921.228088,816.188232,69.103600,,,,1070.590332,890.265869,235.068695,1140.946533,877.394836,358.042725,789.312134,838.928894,35.014500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,921.181458,816.106873,69.308708,,,,1070.599731,890.316345,235.421188,1141.013428,877.519226,358.073547,789.352600,838.521362,34.723797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,921.219299,816.045471,69.703995,,,,1070.699829,890.630737,235.582535,1141.156616,877.646790,358.068634,789.533752,838.163818,34.557770,,,,,,,,,,,,,840.786377,774.739136,37.040680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,921.322510,815.961243,70.127991,,,,1071.019897,891.162842,235.268082,1141.297974,877.745422,358.168732,789.465454,837.860657,35.001366,,,,,,,,,,,,,840.915771,774.202209,37.355648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,921.555359,815.942444,70.241837,,,,1071.423706,891.596497,235.023376,1141.374512,877.823120,358.203888,788.978638,837.204895,36.052921,,,,,,,,,,,,,841.062256,773.767212,37.697697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,921.393616,815.818481,70.572861,,,,1071.728027,891.986816,234.904617,1141.457520,877.984863,358.274200,788.620667,836.592529,37.295124,,,,,,,,,,,,,841.286072,773.360291,37.996681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,921.159119,815.625671,70.973015,,,,1071.953979,892.350098,234.922546,1141.461792,878.125183,358.306915,788.400452,835.824280,38.178249,,,,,,,,,,,,,841.388977,772.765320,38.175503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,921.162964,815.366760,71.375771,,,,1072.060913,892.697327,234.951279,1141.546265,878.197388,358.258209,788.305603,835.004028,38.738937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,921.090881,815.223999,71.636642,,,,1072.208862,892.909546,235.023209,1141.767212,878.306641,358.210266,788.527954,834.344177,39.110634,,,,,,,,,,,,,,,,842.090149,771.006348,39.108585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,920.967224,815.016296,72.069008,,,,1072.350342,893.025818,235.117523,1141.943237,878.365723,358.106262,788.821533,833.375549,40.100079,,,,,,,,,,,,,,,,842.401489,770.076599,40.063690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,920.993225,814.724426,72.666656,,,,1072.482300,893.103333,235.198990,1142.035156,878.474976,358.021027,788.754211,832.491516,41.273045,,,,,,,,,,,,,,,,842.484619,769.302368,40.607189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,920.757019,814.365417,73.047920,,,,1072.540527,893.206116,235.235947,1142.138062,878.546631,357.877136,788.556580,831.391357,41.860901,,,,,,,,,,,,,,,,842.516968,768.479858,41.007442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,921.167542,813.970459,73.501961,,,,1072.638428,893.274658,235.414108,1142.242554,878.611145,357.810181,788.522888,830.266968,42.619362,,,,,,,,,,,,,,,,842.774658,767.108337,42.038918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,921.258423,813.299927,74.465904,,,,1072.667480,893.256042,235.551743,1142.504883,878.660217,357.813477,788.285461,828.908569,44.331383,,,,,,,,,,,,,,,,843.319641,765.635620,43.174469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,921.221619,812.544678,75.268410,,,,1072.410400,893.378723,236.065399,1142.627930,878.760620,357.653900,787.728394,827.348083,45.688263,,,,,,,,,,,,,,,,843.483398,764.616943,43.637318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,921.200378,811.631592,75.869049,,,,1072.605103,893.286011,236.289246,1142.780396,878.807190,357.510742,787.581543,825.935669,46.542896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,921.052124,810.756531,76.629990,,,,1072.512695,893.228333,236.410400,1142.929321,878.895325,357.398163,787.511292,824.629944,48.513084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,920.785278,810.154114,77.422699,,,,1072.436890,893.102112,236.564133,1143.152954,878.891418,357.337524,787.013184,823.014160,49.215137,,,,,,,,,,,,,,,,,,,843.877747,760.257690,46.838612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,920.643311,809.168091,78.525642,,,,1072.481445,892.962646,236.702835,1143.320068,878.953918,357.210602,786.557312,821.259094,50.458858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,920.452820,808.234863,79.330544,,,,1072.413208,892.721741,236.769745,1143.398193,879.016357,357.141602,786.238831,819.584656,52.009373,,,,,,,,,,,,,,,,,,,,,,844.111328,756.737976,49.478989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,920.410645,807.153137,80.185104,,,,1072.477051,892.440918,236.879562,1143.548218,879.114441,357.013550,786.082458,818.004578,52.882065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,920.470215,806.163757,81.344200,,,,1072.481201,892.204956,236.839066,1143.784058,879.158081,356.835632,786.092957,816.440979,54.325218,,,,,,,,,,,,,,,,,,,,,,,,,844.088867,752.944885,52.464893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,919.986084,805.338196,82.667183,,,,1072.541382,891.928223,236.870758,1143.927612,879.151550,356.763184,785.879211,814.761719,55.693363,,,,,,,,,,,,,,,,,,,,,,,,,844.463379,750.961121,52.739491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,919.398621,804.259399,83.594048,,,,1072.952148,891.372864,236.616760,1143.991333,879.220886,356.778534,785.461365,813.199524,57.279751,,,,,,,,,,,,,,,,,,,,,,,,,844.520142,748.568176,54.846806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,918.890442,802.932007,84.751396,,,,1073.231567,891.085449,236.343521,1144.046265,879.210999,356.676392,784.664429,811.196472,59.559071,,,,,,,,,,,,,,,,,,,,,,,,,844.292908,745.990601,57.288002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,918.683960,801.765015,86.071480,,,,1073.326416,890.876160,236.176041,1144.112549,879.168518,356.593964,784.390869,809.310303,61.808952,,,,,,,,,,,,,,,,,,,,,,,,,844.387512,743.572449,59.951008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,918.604675,800.893982,87.284218,,,,1073.496582,890.511536,236.213135,1144.244507,879.132813,356.670959,784.047363,807.348816,63.397484,,,,,,,,,,,,,,,,,,,,,,,,,844.882690,740.608459,62.506310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,918.542542,799.854675,88.355309,,,,1073.006958,890.504089,236.954712,1144.272583,879.140564,356.561218,783.663757,804.934326,65.476990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,918.220947,798.416504,89.709198,,,,1073.128784,890.073547,236.608047,1144.189453,879.032654,356.293579,783.220154,802.570313,66.894676,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.367981,734.426697,66.136787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,917.748657,797.356934,90.881119,,,,1073.386841,889.848267,236.167755,1144.102783,879.008850,356.049377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.738159,731.427551,68.594597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,917.434143,796.266235,92.256531,,,,1073.519897,889.654846,236.024048,1144.045776,878.974854,355.603149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.798401,727.963013,71.062927,782.625488,797.369080,72.179581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,916.945923,794.846680,93.790955,,,,1073.380493,889.507935,235.988663,1144.037598,878.901550,355.434326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.999268,724.558960,72.712776,782.065796,794.820862,73.988304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,916.916382,793.486572,94.943832,,,,1073.195557,889.190430,236.026810,1143.867188,878.807312,355.277802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.003235,721.470703,74.311325,781.936768,791.849854,76.559418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,916.837769,792.290466,95.573723,,,,1072.938477,888.817383,236.077286,1143.757324,878.735535,355.096680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.950134,718.492859,75.501236,781.620544,788.797302,79.372658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,916.481201,790.584351,96.748917,,,,1072.451416,888.416931,236.152985,1143.644531,878.685974,354.760010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.268982,715.416992,77.209915,781.188354,785.789734,80.896759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,915.965027,789.064148,98.321449,,,,1072.207153,888.212646,235.388092,1143.420776,878.612000,354.500946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.406494,711.962341,79.391899,781.134949,782.883667,83.703072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,915.770752,787.578308,99.585747,,,,1071.740479,887.410645,235.787292,1143.262451,878.450073,354.373718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.496948,708.454102,81.092339,780.492859,779.897705,86.592651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,915.802673,785.680786,101.084183,,,,1071.181885,886.854492,236.118393,1143.080933,878.393616,354.318512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.919250,704.972107,82.741714,780.276245,777.033875,88.870438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,915.717529,784.245667,101.890244,,,,1070.625732,886.485657,236.205887,1142.833618,878.269836,354.187531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.383423,701.539612,83.983017,780.054688,774.179443,91.097488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,915.158142,782.359680,102.713020,,,,1070.335449,886.129456,236.157013,1142.464966,878.165588,354.166382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.612793,698.225098,85.186317,779.517029,771.508972,93.651489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,914.531311,780.580078,104.088112,,,,1069.969116,885.808838,236.163528,1142.273560,878.072998,354.044830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.462646,694.837341,86.908531,779.616943,769.020020,95.836189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,913.923401,779.094788,105.075638,,,,1069.062500,885.247314,236.396286,1142.032959,877.926208,353.916473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.704590,691.566895,88.490005,779.572327,766.761658,97.736259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,913.898987,777.412720,105.469467,,,,1067.762817,884.700378,236.709991,1141.740479,877.781067,353.765381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.104126,688.379456,90.274094,778.830933,764.527710,100.142075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,913.815918,775.767273,106.313286,,,,1066.832275,883.969360,236.775421,1141.440552,877.681580,353.643372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.744202,685.558411,91.919273,778.293640,762.237671,102.872665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,912.795227,774.049683,107.950294,,,,1066.400635,883.299316,236.598923,1141.115967,877.517334,353.555237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.299011,683.004272,93.444397,777.868896,760.281433,105.014679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,912.086975,772.747620,109.049500,,,,1066.415649,882.592712,236.026520,1140.463989,877.284485,353.177338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.796021,680.245483,95.089447,778.097229,758.056335,106.059387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
