Grasp118
Date:,2025/04/24
Time:,15:38:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
85,878.316467,720.185059,116.715408,1107.002686,857.451782,446.988434,,,,,,,,,,842.906555,621.371582,100.463043,,,,,,,745.455872,689.719238,110.306030,1053.107178,875.821594,252.476929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,877.570862,718.774658,116.377266,1105.984741,857.265625,446.405945,,,,,,,,,,840.319763,621.079102,99.219826,,,,,,,745.375610,687.924316,109.584885,1051.753052,875.305664,252.038742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,876.869141,717.446899,116.318443,1104.945190,857.096130,446.047424,,,,,,,,,,838.103516,621.036560,97.878799,,,,,,,745.493652,686.477539,109.541359,1050.657349,874.620789,251.591599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,876.388123,716.250732,116.291611,1104.154785,856.930176,445.847534,,,,,,,,,,837.186584,620.048157,97.067085,,,,,,,745.737549,684.865295,109.447365,1049.953979,874.162598,251.167236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,875.562012,715.206848,116.600494,1103.450317,856.725037,445.804108,,,,,,,,,,836.290588,618.392090,96.412476,,,,,,,745.950073,682.994385,109.220062,1049.103027,873.897339,250.598892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,875.197388,714.147583,116.716042,1102.258301,856.649414,445.465302,,,,,,,,,,835.330688,617.704895,96.010117,,,,,,,746.413086,681.010132,109.128700,1048.404541,873.527222,250.165604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,875.016296,713.108887,116.807556,1101.284912,856.578796,444.908142,,,,,,,,,,834.044006,617.293274,95.566399,,,,,,,747.076843,679.087097,109.158478,1047.573730,873.068665,249.563644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,874.929382,712.238647,116.630516,1100.468750,856.461121,444.868408,,,,,,,,,,832.106140,616.624634,95.273438,,,,,,,747.660828,676.888306,109.156960,1046.771851,872.631836,249.246277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,874.698669,711.209839,116.600983,1099.674805,856.341187,444.554047,,,,,,,,,,830.837524,615.865540,95.415428,,,,,,,748.195923,675.124878,109.156746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,874.421692,710.133484,116.353798,1099.039795,856.336243,444.163666,,,,,,,,,,830.218323,615.456970,95.731308,,,,,,,748.217285,673.168945,109.841179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,873.870117,709.306335,116.917519,1098.055054,856.341736,443.872253,,,,,,,,,,829.315369,615.031189,95.941612,,,,,,,748.331970,672.047119,110.222557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,873.265320,708.672913,118.122673,1096.943115,856.328247,443.841705,,,,,,,,,,827.979248,614.432678,96.247131,,,,,,,748.403442,671.398621,110.361916,,,,1045.382202,871.642212,248.023773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,872.826538,708.178833,118.930618,1095.729858,856.414612,443.750519,,,,,,,,,,826.612427,614.180054,96.416626,,,,,,,748.389893,670.814514,110.406006,,,,1044.669312,871.850647,247.995056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,872.271057,707.719971,119.793594,1094.645020,856.441711,443.808075,,,,,,,,,,825.818176,613.867859,96.750908,,,,,,,748.428650,669.979370,110.486160,,,,1044.081543,871.889404,248.043274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,871.662842,707.495117,120.227722,1094.004517,856.537354,443.795044,,,,,,,,,,825.430603,613.789307,97.700073,,,,,,,748.220703,669.371277,110.439171,,,,1043.274048,871.841309,248.141846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,870.926636,707.414856,120.594910,1093.260376,856.557800,443.446655,,,,,,,,,,824.368530,613.147949,98.501350,,,,,,,747.910156,668.879883,110.446381,,,,1042.502808,871.881104,248.214264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,870.076416,707.517029,121.098427,1091.960571,856.712524,443.371216,,,,,,,,,,823.350037,612.970032,99.611557,,,,,,,747.239685,668.390747,110.962517,,,,1041.906982,871.939331,248.384186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,869.590088,707.234436,121.671638,1090.456055,856.989990,443.499176,,,,,,,,,,822.400574,612.997559,100.717293,,,,,,,746.339172,668.072937,111.581360,,,,1041.646729,871.856018,248.586990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,868.979309,707.250732,122.294807,1089.224487,857.189819,443.633728,,,,,,,,,,821.703552,613.074890,101.467957,,,,,,,745.531189,668.008179,112.002701,,,,1041.577515,871.965759,248.391083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,867.687927,707.759216,123.325378,1088.527710,857.303467,443.675507,,,,,,,,,,820.942139,613.137451,102.549103,,,,,,,745.206787,667.728455,112.267136,,,,1040.748901,872.616089,248.444061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,866.418152,708.139099,123.928467,1087.671143,857.401550,443.543610,,,,,,,,,,820.259460,613.204834,104.558380,,,,,,,744.389709,667.831055,113.554008,,,,1039.788086,873.296021,248.644073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,865.497253,708.535522,124.875053,1085.981201,857.650085,443.301575,,,,,,,,,,819.380127,613.342407,106.750107,,,,,,,743.478943,667.947083,114.640457,,,,1038.968506,873.819214,248.782410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,864.280640,708.447266,125.954727,1084.532227,857.918396,443.401520,,,,,,,,,,818.235962,613.493652,108.737335,,,,,,,742.368164,668.120117,115.689034,,,,1038.424316,874.239258,248.903519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,863.219360,708.669006,127.321968,1083.432861,858.103088,443.523071,,,,,,,,,,816.952271,613.979492,110.308762,,,,,,,740.792419,668.278748,116.944565,,,,1038.003540,874.468628,248.845123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,861.701111,709.357056,128.716324,1082.644775,858.227600,443.606567,,,,,,,,,,815.783142,614.407104,112.096657,,,,,,,739.482788,668.675659,118.675743,,,,1036.785889,875.209900,249.046738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,859.963501,709.771118,129.668228,1081.236938,858.418335,443.667145,,,,,,,,,,814.106689,614.677734,114.066727,,,,,,,738.236572,668.720093,120.287354,,,,1035.289917,876.132629,249.580032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,859.166565,709.688843,130.706528,1079.553467,858.591736,443.727722,,,,,,,,,,812.314148,615.057678,116.154648,,,,,,,736.280518,668.990234,122.284294,,,,1034.062256,876.817688,249.934799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,857.268738,710.281006,132.368820,1078.051636,858.661255,443.475067,,,,,,,,,,810.691467,615.509583,118.400429,,,,,,,734.543579,669.325684,124.055748,,,,1033.003296,877.423645,250.060776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,854.497925,711.041992,133.870819,1077.015625,858.826233,443.889496,,,,,,,,,,808.605286,615.833557,120.278091,,,,,,,732.877563,669.651489,125.472038,,,,1031.302856,878.103271,250.487991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,852.557983,711.001709,135.509171,1075.568604,859.037048,444.405945,,,,,,,,,,806.598694,616.021179,122.289688,,,,,,,730.756836,670.034058,127.057083,,,,1029.642944,878.461182,250.935699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,850.218811,711.480164,136.837112,1073.870239,859.115112,444.334686,,,,,,,,,,804.471680,616.514587,124.154625,,,,,,,728.347534,670.312134,129.556671,,,,1027.829102,878.686096,252.039352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,848.335876,711.691040,138.500809,1072.359497,859.223633,444.158417,,,,,,,,,,801.747314,616.692627,125.914696,,,,,,,725.617920,670.566772,131.931808,,,,1026.253174,879.319641,252.614471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,845.336853,712.397400,140.512955,1070.653320,859.478699,444.508789,,,,,,,,,,799.062988,617.262390,127.290123,,,,,,,723.048279,670.992615,133.751526,,,,1024.892334,879.749878,252.611847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,843.337280,712.437073,141.657349,1069.468628,859.489441,444.956757,,,,,,,,,,796.204834,617.519775,128.858078,,,,,,,720.218567,671.497314,135.999451,,,,1022.542786,880.524231,253.225723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,839.836548,713.053284,143.238235,1067.787964,859.427002,445.095123,,,,,,,,,,793.215332,617.661316,130.589066,,,,,,,717.223206,671.723206,138.441666,,,,1020.976563,880.765015,253.904739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,836.186768,713.308777,145.191681,1066.062744,859.608521,445.288818,,,,,,,,,,789.788025,618.061401,131.758408,,,,,,,713.608093,672.235046,140.973312,,,,1018.282410,881.120667,254.749664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,833.785522,713.647217,147.248093,1064.538940,859.621704,445.243530,,,,,,,,,,786.393372,618.521973,133.866821,,,,,,,710.299988,672.545837,142.960587,,,,1015.973572,881.427979,255.141998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,829.416626,713.986633,148.998444,1062.903442,859.593140,445.640533,,,,,,,,,,782.747864,619.073364,135.364243,,,,,,,,,,,,,1013.796875,881.758118,255.431854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,825.963440,714.195313,150.782455,1060.877930,859.746033,445.823822,,,,,,,,,,778.950684,619.300293,136.865204,,,,,,,,,,,,,1011.554749,881.996399,255.465408,703.217346,673.638000,146.595779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,822.331360,714.614929,152.227295,1059.097656,859.693726,445.764740,,,,,,,,,,774.671753,619.751709,137.964600,,,,,,,,,,,,,1008.391724,882.405579,256.648285,699.333984,674.070557,148.744156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,818.089111,714.980957,153.536377,1057.265381,859.669434,445.947571,,,,,,,,,,770.604126,620.480347,139.682022,,,,,,,,,,,,,1005.705078,882.577942,257.312408,694.942871,674.904236,151.223541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,813.729431,715.689148,155.807693,1055.501709,859.656677,446.027222,,,,,,,,,,766.205994,621.246765,141.469284,,,,,,,,,,,,,1002.509094,883.013794,257.485992,690.807068,675.785095,153.376511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,810.326599,716.114075,157.111099,1053.502441,859.586792,446.112640,,,,,,,,,,761.568726,621.804565,143.175751,,,,,,,,,,,,,999.760620,882.959229,258.144501,686.750854,676.549194,154.857010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,806.141235,716.609558,158.545868,1051.314941,859.452209,446.334900,,,,,,,,,,756.866211,622.556030,145.287628,,,,,,,,,,,,,996.158386,883.013550,258.725098,682.351257,677.514587,156.750885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,801.865662,717.202148,159.783844,1049.588135,859.287231,446.271790,,,,,,,,,,751.955322,623.284546,147.045074,,,,,,,,,,,,,993.068542,883.348511,259.215759,677.852173,678.543945,159.119003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,796.718201,717.838379,161.450394,1047.261719,859.182068,446.200073,,,,,,,,,,747.140808,624.102844,148.657501,,,,,,,,,,,,,,,,672.841919,679.596741,160.921066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,792.286865,718.234741,163.057678,1045.098755,859.082092,446.181213,,,,,,,,,,742.003479,624.835693,150.657166,,,,,,,,,,,,,,,,668.143982,680.743774,162.736710,985.547485,883.201782,260.653381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,787.924561,718.720459,164.571686,1042.690674,858.948853,446.418091,,,,,,,,,,737.039551,625.824890,152.338699,,,,,,,,,,,,,,,,663.356140,681.917847,164.625244,982.141846,883.244568,260.606384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,783.310547,719.418030,166.248474,1040.566406,858.740601,446.547821,,,,,,,,,,731.445251,626.699097,153.871582,,,,,,,,,,,,,,,,658.611450,683.109436,166.503159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,778.644653,719.601379,167.206848,1038.312988,858.585815,446.564117,,,,,,,,,,726.153870,627.446472,155.628647,,,,,,,,,,,,,,,,653.619690,684.390747,168.081589,,,,974.463684,882.978577,261.999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,773.791199,719.899231,168.313461,1035.934204,858.486206,446.661407,,,,,,,,,,720.931763,628.041199,156.969849,,,,,,,,,,,,,,,,648.536133,685.689636,169.507538,,,,970.845886,882.675415,261.833801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,768.788940,720.275146,169.879135,1033.518311,858.194275,446.342346,,,,,,,,,,715.534729,628.807434,158.341522,,,,,,,,,,,,,,,,643.402283,686.698425,171.223465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,763.656982,720.831970,170.960175,1031.031738,858.189758,446.699341,,,,,,,,,,709.656616,629.768433,159.893188,,,,,,,,,,,,,,,,638.329895,687.854919,172.803177,,,,,,,963.041260,882.130066,263.075928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,758.067932,721.417969,172.240921,1028.462280,857.848328,446.331116,,,,,,,,,,704.109192,630.332764,160.994186,,,,,,,,,,,,,,,,633.128601,688.914917,174.154343,,,,,,,959.549744,882.042908,262.543457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,753.375366,721.602722,173.342896,1026.031494,857.758240,446.631897,,,,,,,,,,698.772522,630.842712,161.640839,,,,,,,,,,,,,,,,627.674744,690.024292,175.617722,,,,,,,956.076172,881.382935,262.967743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,748.373901,721.918701,174.195175,1023.905762,857.243408,446.373474,,,,,,,,,,693.079773,631.583008,162.814575,,,,,,,,,,,,,,,,622.205811,690.929932,177.017120,,,,,,,951.572327,881.034363,263.599213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,743.198853,722.193604,175.549683,1021.382813,857.033447,446.606171,,,,,,,,,,687.221985,632.330261,163.746231,,,,,,,,,,,,,,,,617.048157,691.690796,178.138626,,,,,,,946.936279,880.921082,264.264160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,738.051941,722.541504,176.507904,1018.875488,856.692810,446.268921,,,,,,,,,,681.573792,632.912048,164.394531,,,,,,,,,,,,,,,,611.958557,692.675781,178.722382,,,,,,,942.818420,880.424011,265.341888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,732.965637,722.665161,177.359863,1015.898926,856.522217,446.236298,,,,,,,,,,676.037109,633.371643,165.109329,,,,,,,,,,,,,,,,606.707825,693.446594,179.546692,,,,,,,939.338562,879.981079,265.226135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,728.158508,723.077454,178.054337,1013.708008,856.075623,446.231659,,,,,,,,,,670.678101,633.857910,165.488312,,,,,,,,,,,,,,,,600.960999,694.144653,180.358093,,,,,,,935.116699,879.681091,265.510620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,722.974731,723.188538,178.546646,1010.912476,855.908264,446.012085,,,,,,,,,,665.391724,634.612000,165.098557,,,,,,,,,,,,,,,,595.525269,694.643982,181.114594,,,,,,,930.814209,879.105896,266.315155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,717.817017,723.450684,179.163971,1008.806641,855.399963,446.347809,,,,,,,,,,659.755432,635.079651,165.801895,,,,,,,,,,,,,,,,590.158813,695.116394,181.764526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,712.432556,723.561035,179.859283,1006.195801,854.946777,445.925293,,,,,,,,,,654.375183,635.668274,166.259750,,,,,,,,,,,,,,,,585.130066,695.922241,181.644882,,,,,,,,,,922.161133,877.873840,266.841034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,707.178894,724.079712,179.954941,1003.737061,854.668762,446.110443,,,,,,,,,,649.048279,636.036560,166.509125,,,,,,,,,,,,,,,,580.151428,696.459229,181.969162,,,,,,,,,,918.267517,876.992065,267.404724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,701.779663,724.367249,180.121582,1000.864075,854.282715,445.472870,,,,,,,,,,643.791687,636.556641,166.835602,,,,,,,,,,,,,,,,574.896667,697.112793,182.734940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,696.736450,724.889404,180.355087,998.229980,853.921814,445.633362,,,,,,,,,,638.445984,637.052673,167.127762,,,,,,,,,,,,,,,,569.291626,697.809814,183.289032,,,,,,,,,,,,,909.464661,875.811707,267.915833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,691.653076,725.156860,180.617538,995.893921,853.201111,445.021240,,,,,,,,,,633.101807,637.379944,167.061432,,,,,,,,,,,,,,,,564.468994,698.553711,183.221313,,,,,,,,,,,,,905.607483,875.224304,268.133942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,686.754395,725.196289,180.643829,993.276794,853.174438,445.217712,,,,,,,,,,627.742737,637.857178,167.285797,,,,,,,,,,,,,,,,559.554260,699.230591,183.264343,,,,,,,,,,,,,901.772095,874.221375,268.447998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,681.877991,725.508789,180.010330,990.635315,852.625549,444.820862,,,,,,,,,,622.532532,638.414612,167.249969,,,,,,,,,,,,,,,,554.470886,699.917542,183.378677,,,,,,,,,,,,,897.471069,873.545654,268.719147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,677.471985,725.499207,179.812714,988.041931,852.149231,444.619049,,,,,,,,,,617.443359,638.937500,166.723526,,,,,,,,,,,,,,,,550.012451,700.739258,182.746948,,,,,,,,,,,,,893.283752,873.171021,268.834686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,672.403809,725.676575,180.074738,985.458618,851.558838,444.227386,,,,,,,,,,612.574158,639.253418,166.280777,,,,,,,,,,,,,,,,545.374634,701.346558,182.732071,,,,,,,,,,,,,889.210144,872.459045,269.697327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,667.468506,725.846497,179.501755,982.785461,851.117188,444.127625,,,,,,,,,,607.706177,639.542847,165.828384,,,,,,,,,,,,,,,,540.603699,701.900574,182.807724,,,,,,,,,,,,,884.910217,871.810974,269.888855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,663.033813,726.108459,178.888596,979.723572,850.995911,443.717377,,,,,,,,,,602.779846,639.857544,165.376511,,,,,,,,,,,,,,,,535.621887,702.507935,182.398682,,,,,,,,,,,,,880.444336,871.113403,269.806732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,658.651306,726.171021,178.723984,977.415710,850.448364,443.348389,,,,,,,,,,597.888123,640.168884,164.460144,,,,,,,,,,,,,,,,530.722168,702.862610,181.925339,,,,,,,,,,,,,876.373230,870.017212,270.311188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,654.285889,726.097656,178.505630,974.401733,850.005493,442.886810,,,,,,,,,,592.966248,640.621826,163.611343,,,,,,,,,,,,,,,,526.192566,703.367798,181.026489,,,,,,,,,,,,,872.523193,869.277283,270.509003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,649.292725,726.189941,177.324402,972.124451,849.315002,442.726257,,,,,,,,,,588.202881,640.898132,162.629700,,,,,,,,,,,,,,,,521.631409,703.663269,180.597916,,,,,,,,,,,,,868.313599,868.807739,270.142426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,644.707886,726.384949,177.186859,969.054932,848.743530,442.328888,,,,,,,,,,583.739868,641.046448,161.253006,,,,,,,,,,,,,,,,516.956909,704.061890,179.849945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,641.069031,726.500000,176.841248,966.536560,848.434387,442.173004,,,,,,,,,,579.411133,641.368530,160.238495,,,,,,,,,,,,,,,,512.867920,704.509705,179.087524,,,,,,,,,,,,,,,,861.085815,866.827698,270.628448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,637.163147,726.312195,175.681000,963.908081,848.022034,441.689178,,,,,,,,,,575.097717,641.764648,158.804932,,,,,,,,,,,,,,,,508.809143,704.716736,177.740860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,632.710510,726.384399,175.251465,960.968933,847.365967,441.395477,,,,,,,,,,570.624695,641.925232,157.967041,,,,,,,,,,,,,,,,504.649414,705.164856,176.316895,,,,,,,,,,,,,,,,,,,853.151733,865.541870,270.892639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,628.532715,726.606262,174.385330,958.377502,846.909180,440.841583,,,,,,,,,,566.452454,642.242554,157.070770,,,,,,,,,,,,,,,,500.298767,705.500122,175.666016,,,,,,,,,,,,,,,,,,,850.083618,864.374573,271.131958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,624.845093,726.587585,173.652130,955.303467,846.350464,440.401459,,,,,,,,,,562.159363,642.649597,155.983002,,,,,,,,,,,,,,,,496.253815,705.952637,174.307571,,,,,,,,,,,,,,,,,,,846.433716,863.412842,270.984894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,620.743347,726.674744,173.225037,952.856140,845.864319,440.278351,,,,,,,,,,558.102539,642.971008,155.429245,,,,,,,,,,,,,,,,492.690033,706.397461,173.498886,,,,,,,,,,,,,,,,,,,842.960205,862.556458,271.525543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,617.291504,727.136353,172.354279,950.236267,845.373230,439.580902,,,,,,,,,,554.364563,643.013489,154.003815,,,,,,,,,,,,,,,,489.024841,706.845581,172.160843,,,,,,,,,,,,,,,,,,,839.786987,861.885864,271.741699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,613.408081,727.052917,171.163544,947.635620,844.632935,439.790894,,,,,,,,,,550.581665,643.250549,153.294601,,,,,,,,,,,,,,,,485.325745,707.251343,171.472427,,,,,,,,,,,,,,,,,,,836.463867,861.133118,271.355652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
