Grasp119
Date:,2025/04/23
Time:,12:58:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
162,,,,,,,1091.981812,815.036133,184.076508,1091.818970,798.965515,274.966461,,,,,,,,,,,,,,,,,,,819.173218,615.364929,119.676964,,,,,,,,,,,,,,,,882.774048,690.853638,101.088448,763.817322,688.232605,123.742020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,1091.662109,815.029663,183.909027,1091.615479,798.997864,274.888519,,,,,,,,,,,,,,,,,,,818.932983,615.355652,119.647919,,,,,,,,,,,,,,,,882.497498,690.696899,101.075699,763.685669,688.112122,123.702202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,1091.306030,815.113342,183.801178,1091.210571,798.936707,274.710754,,,,,,,,,,,,,,,,,,,818.746033,615.407288,119.585098,,,,,,,,,,,,,,,,882.223633,690.512329,101.111061,763.501892,687.974487,123.651779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,1090.911377,815.199951,183.738770,1090.786865,798.950745,274.475311,,,,,,,,,,,,,,,,,,,818.875366,615.155090,119.177383,,,,,,,,,,,,,,,,881.988708,690.303772,101.249878,763.327881,687.843933,123.626564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,1090.519653,815.227844,183.790329,1090.403809,798.948975,274.204651,,,,,,,,,,,,,,,,,,,818.481995,615.383911,119.457436,,,,,,,,,,,,,,,,881.689880,689.987305,101.552490,763.143616,687.820984,123.618973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,1090.057739,815.386292,183.608963,1089.716187,799.056946,274.077606,,,,,,,,,,,,,,,,,,,818.234192,615.458862,119.660126,,,,,,,,,,,,,,,,881.271667,689.819580,101.619690,763.043335,687.714905,123.625153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,1089.596313,815.516907,183.759659,1088.988892,799.128845,274.236053,,,,,,,,,,,,,,,,,,,818.080627,615.342590,119.708488,,,,,,,,,,,,,,,,880.897217,689.677551,101.668060,762.860352,687.595093,123.551537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,1088.939087,815.593933,184.187332,1088.273682,799.152161,274.384460,,,,,,,,,,,,,,,,,,,818.027588,615.446228,119.692764,,,,,,,,,,,,,,,,,,,762.598267,687.500671,123.588402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,1088.451294,815.651489,184.384171,1087.507813,799.274841,274.438263,,,,,,,,,,,,,,,,,,,817.859192,615.454834,119.716148,,,,,,,,,,,,,,,,,,,762.412842,687.464417,123.657356,879.526062,689.350830,102.676437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,1087.983643,815.750916,184.409683,1086.785156,799.325378,274.541779,,,,,,,,,,,,,,,,,,,817.648743,615.424561,119.761032,,,,,,,,,,,,,,,,,,,762.375000,687.456177,123.489929,879.464966,689.247009,102.707413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,1087.578369,815.810852,184.521103,1086.271851,799.330200,274.469360,,,,,,,,,,,,,,,,,,,817.457581,615.428772,119.825233,,,,,,,,,,,,,,,,,,,762.304626,687.379578,123.339493,879.342712,689.145813,102.877876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,1087.236938,815.882751,184.807632,1085.941650,799.303528,274.435791,,,,,,,,,,,,,,,,,,,817.271973,615.432495,119.955688,,,,,,,,,,,,,,,,,,,762.064087,687.287048,123.198814,879.134705,689.150391,103.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,1086.816772,815.968506,184.999100,1085.536133,799.307922,274.311340,,,,,,,,,,,,,,,,,,,817.073425,615.462219,120.126450,,,,,,,,,,,,,,,,,,,761.878967,687.309937,123.190598,878.940247,689.098633,103.194580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,1086.494751,816.064209,185.246506,1085.160645,799.274536,274.137451,,,,,,,,,,,,,,,,,,,816.771545,615.440308,120.310188,,,,,,,,,,,,,,,,,,,761.560486,687.345947,123.185020,878.710815,689.083252,103.362366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,1086.122681,816.221191,185.484024,1084.395264,799.395142,274.242004,,,,,,,,,,,,,,,,,,,816.427490,615.502136,120.472977,,,,,,,,,,,,,,,,,,,761.192139,687.357605,122.997887,878.609619,689.016479,103.859612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,1085.553955,816.413269,185.873322,1083.546387,799.557800,274.400970,,,,,,,,,,,,,,,,,,,816.037903,615.592285,120.745399,,,,,,,,,,,,,,,,,,,,,,878.410767,688.963318,104.424026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,1085.125488,816.645569,186.137573,1082.704956,799.693787,274.703735,,,,,,,,,,,,,,,,,,,815.544312,615.733276,121.204193,,,,,,,,,,,,,,,,,,,,,,878.181885,688.933228,104.814217,760.114929,687.393616,123.261230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,1084.741943,816.953552,186.357727,1081.861084,799.876892,274.900452,,,,,,,,,,,,,,,,,,,814.808716,615.783264,122.096214,,,,,,,,,,,,,,,,,,,,,,877.737671,689.016785,105.184273,759.701233,687.462036,123.160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,1084.256836,817.215210,186.637436,1081.285889,799.974060,274.789612,,,,,,,,,,,,,,,,,,,814.012817,616.069092,123.600388,,,,,,,,,,,,,,,,,,,,,,877.079773,689.227173,105.813377,759.188904,687.563599,123.354408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,1083.826050,817.470337,186.880478,1080.897827,800.072571,274.754486,,,,,,,,,,,,,,,,,,,813.337891,616.174194,124.992027,,,,,,,,,,,,,,,,,,,,,,876.328674,689.387512,106.808807,758.450439,687.777466,123.754486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,1083.375366,817.784241,186.764755,1080.615356,800.174194,274.901764,,,,,,,,,,,,,,,,,,,812.934570,616.190979,125.784920,,,,,,,,,,,,,,,,,,,,,,875.528564,689.464417,107.576141,757.680115,688.013367,124.934891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,1082.738770,818.171265,186.991470,1079.732422,800.510437,275.488464,,,,,,,,,,,,,,,,,,,812.754944,616.477722,126.462418,,,,,,,,,,,,,,,,,,,,,,874.534668,689.437927,108.432755,756.755188,688.301697,125.867027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,1081.802612,818.526245,187.480530,1078.854736,800.727173,276.072021,,,,,,,,,,,,,,,,,,,811.989136,616.592773,127.742683,,,,,,,,,,,,,,,,,,,,,,873.615784,689.703857,109.468254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,1081.117065,818.785339,188.091461,1078.205444,800.790771,276.365143,,,,,,,,,,,,,,,,,,,811.342834,616.787170,129.062836,,,,,,,,,,,,,,,,,,,,,,873.275452,689.979980,110.217857,,,,755.519165,688.818481,127.210114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,1080.529663,819.088135,188.334488,1077.641846,800.829041,276.255463,,,,,,,,,,,,,,,,,,,810.554626,617.413757,130.491821,,,,,,,,,,,,,,,,,,,,,,873.106384,690.142578,110.611755,,,,755.296631,688.877014,127.621475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,1079.952881,819.315247,188.375793,1076.943726,800.865784,276.197571,,,,,,,,,,,,,,,,,,,809.776489,617.828369,131.723221,,,,,,,,,,,,,,,,,,,,,,872.360840,690.597046,111.276070,,,,754.671570,689.077026,128.197815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,1079.326904,819.582214,188.622604,1075.690552,801.184509,276.485168,,,,,,,,,,,,,,,,,,,808.886963,618.123108,133.039902,,,,,,,,,,,,,,,,,,,,,,871.067200,690.826599,112.684433,,,,753.465942,689.136719,129.167389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,1078.411865,819.879883,189.289368,1074.244263,801.432861,276.759338,,,,,,,,,,,,,,,,,,,808.040527,618.268188,134.810272,,,,,,,,,,,,,,,,,,,,,,870.060913,690.858337,114.096817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,1077.616211,820.163818,189.602402,1073.589355,801.468018,276.901215,,,,,,,,,,,,,,,,,,,806.803833,618.471191,136.832748,,,,,,,,,,,,,,,,,,,,,,869.060852,691.065918,115.510681,,,,,,,751.170776,689.409668,132.643143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,1076.791992,820.349976,189.824738,1073.084717,801.441467,276.930664,,,,,,,,,,,,,,,,,,,805.958496,618.782043,138.094055,,,,,,,,,,,,,,,,,,,,,,867.771912,691.808228,116.495308,,,,,,,749.642639,689.622559,134.292191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,1075.822510,820.526428,189.879654,1072.235596,801.649719,277.343536,,,,,,,,,,,,,,,,,,,805.127319,619.174988,139.286301,,,,,,,,,,,,,,,,,,,,,,866.589905,692.512634,117.503250,,,,,,,748.072510,689.661499,135.563309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,1074.602417,820.729431,190.681000,1070.783936,801.767700,278.115509,,,,,,,,,,,,,,,,,,,803.830505,619.486694,141.183731,,,,,,,,,,,,,,,,,,,,,,864.856750,692.709229,119.392494,,,,,,,746.979492,689.752502,136.545044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,1073.477539,821.001221,191.167389,1069.740601,801.775513,278.232849,,,,,,,,,,,,,,,,,,,802.009521,619.722534,142.888031,,,,,,,,,,,,,,,,,,,,,,863.107605,692.894043,121.139877,,,,,,,745.771118,689.982666,138.558838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,1072.305908,821.278687,191.246826,1068.886841,801.887024,277.983185,,,,,,,,,,,,,,,,,,,800.504089,619.148010,143.757935,,,,,,,,,,,,,,,,,,,,,,861.597107,693.266846,122.432671,,,,,,,743.474854,689.953186,140.828064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,1070.719849,821.550232,191.423279,1067.424683,802.054626,278.313324,,,,,,,,,,,,,,,,,,,799.420715,620.034241,145.865601,,,,,,,,,,,,,,,,,,,,,,860.109985,693.964600,124.367149,,,,,,,741.696960,690.054504,142.397919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,1069.361084,821.949585,191.839828,1065.882446,802.271545,278.792969,,,,,,,,,,,,,,,,,,,797.274841,619.961731,147.836105,,,,,,,,,,,,,,,,,,,,,,858.076965,694.144409,125.246704,,,,,,,740.420776,690.377380,143.968536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,1067.950317,822.119141,192.249039,1064.744263,802.312500,278.865692,,,,,,,,,,,,,,,,,,,795.603699,620.660095,149.083984,,,,,,,,,,,,,,,,,,,,,,856.353943,694.577637,126.183609,,,,,,,737.999023,690.490723,145.793701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,1066.303955,822.541748,192.899551,1063.627563,802.428589,279.406036,,,,,,,,,,,,,,,,,,,794.089172,621.408325,150.499451,,,,,,,,,,,,,,,,,,,,,,853.619202,695.107910,127.372025,,,,,,,736.247803,690.677979,148.259399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,1064.396606,822.998169,192.939651,1062.033325,802.648682,279.849884,,,,,,,,,,,,,,,,,,,791.679077,621.563538,152.574203,,,,,,,,,,,,,,,,,,,,,,851.489319,695.681152,128.788391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,1062.384888,823.407288,193.096664,1060.749146,802.787048,279.802582,,,,,,,,,,,,,,,,,,,789.335510,621.581299,154.615326,,,,,,,,,,,,,,,,,,,,,,849.064941,696.468506,130.262329,,,,,,,,,,731.682312,691.485474,152.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,1060.574097,823.946655,193.496536,1058.830811,802.925171,280.062958,,,,,,,,,,,,,,,,,,,787.409546,622.006165,155.883469,,,,,,,,,,,,,,,,,,,,,,846.827454,696.524170,132.381409,,,,,,,,,,729.590942,691.872742,153.658615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,1058.787476,824.303833,194.023895,1057.222656,803.154968,280.520111,,,,,,,,,,,,,,,,,,,784.747131,622.421631,157.942780,,,,,,,,,,,,,,,,,,,,,,843.923096,697.465393,134.272552,,,,,,,,,,726.926453,692.227661,155.945511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,1056.305420,824.647522,194.343018,1056.098389,803.302063,280.836090,,,,,,,,,,,,,,,,,,,782.708557,623.165100,159.826187,,,,,,,,,,,,,,,,,,,,,,841.512939,697.604919,135.375397,,,,,,,,,,724.434387,692.685486,157.930420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,1054.272583,824.988892,194.573517,1053.657959,803.463318,281.305206,,,,,,,,,,,,,,,,,,,779.834778,623.911072,161.169739,,,,,,,,,,,,,,,,,,,,,,838.268127,698.818604,136.520660,,,,,,,,,,721.607788,693.154602,159.546722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,1051.547852,825.312805,194.857147,1052.007324,803.698364,281.318329,,,,,,,,,,,,,,,,,,,777.245300,624.591980,162.831161,,,,,,,,,,,,,,,,,,,,,,835.912903,698.774170,138.112915,,,,,,,,,,719.299316,693.772278,161.777435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,1049.133545,825.591187,195.302719,1050.294434,803.922424,281.729980,,,,,,,,,,,,,,,,,,,774.236145,625.114075,165.031586,,,,,,,,,,,,,,,,,,,,,,832.634644,700.062805,139.500504,,,,,,,,,,716.306030,694.246155,163.229904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,1046.607056,825.797302,195.665894,1048.323853,804.031006,282.200897,,,,,,,,,,,,,,,,,,,771.292969,625.781006,166.675125,,,,,,,,,,,,,,,,,,,,,,829.457703,700.428711,140.902740,,,,,,,,,,712.958069,694.792786,165.171066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,1043.799316,826.196472,195.945435,1046.410522,804.251099,282.303680,,,,,,,,,,,,,,,,,,,768.227722,626.202271,168.177628,,,,,,,,,,,,,,,,,,,,,,826.399719,701.029846,142.042923,,,,,,,,,,710.017883,695.477112,167.293701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,1041.076782,826.460754,196.277603,1043.967896,804.532776,282.492371,,,,,,,,,,,,,,,,,,,765.083252,626.762817,170.131470,,,,,,,,,,,,,,,,,,,,,,822.746033,702.223083,143.135010,,,,,,,,,,706.441895,695.937988,168.928650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,1038.209961,826.828857,196.388275,1042.238403,804.649048,282.873535,,,,,,,,,,,,,,,,,,,761.518372,627.420532,171.502548,,,,,,,,,,,,,,,,,,,,,,819.611450,702.350159,145.132309,,,,,,,,,,703.257385,696.655151,170.421890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,1035.086792,827.073853,196.579224,1039.683838,804.860352,283.070892,,,,,,,,,,,,,,,,,,,757.964417,628.010559,173.286835,,,,,,,,,,,,,,,,,,,,,,815.799377,703.448242,145.896225,,,,,,,,,,699.949158,697.385254,172.001358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,1032.211426,827.635193,196.811966,1037.359985,804.974915,283.107361,,,,,,,,,,,,,,,,,,,754.737061,628.575195,174.942230,,,,,,,,,,,,,,,,,,,,,,812.471619,703.940002,147.048477,,,,,,,,,,695.945374,698.072327,173.820587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,1028.999756,828.014954,197.252106,1035.264160,805.123291,283.839203,,,,,,,,,,,,,,,,,,,751.153137,629.369324,176.058151,,,,,,,,,,,,,,,,,,,,,,808.659912,704.143311,148.727539,,,,,,,,,,692.764832,698.850464,174.974731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,1025.856812,828.182678,197.438034,1032.700317,805.138306,283.791260,,,,,,,,,,,,,,,,,,,747.608704,630.304504,177.591660,,,,,,,,,,,,,,,,,,,,,,805.372070,704.892334,149.663223,,,,,,,,,,689.473450,699.477783,175.704208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
