Grasp29
Date:,2025/04/16
Time:,10:31:59
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
139,782.993591,627.416626,110.010780,870.542969,658.006531,150.315903,,,,1087.142944,694.187439,385.227051,,,,,,,,,,,,,1087.783569,743.819580,255.879639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,782.920349,627.456970,109.986244,870.335205,658.317322,150.670319,,,,1086.207642,694.674866,385.431671,,,,,,,,,,,,,1088.364868,743.899170,255.474136,756.362549,673.811096,116.846909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,782.895813,627.437805,109.968140,870.085938,658.555054,150.914154,,,,1085.064697,695.084900,385.703064,,,,,,,,,,,,,1087.457642,744.633606,255.504822,756.775696,673.600220,116.470551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,782.876526,627.475586,110.020454,869.753357,658.781128,151.047256,,,,1083.976929,695.487671,385.730530,,,,,,,,,,,,,1086.634888,746.885376,257.015045,757.043640,673.491638,116.094666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,782.810242,627.525635,110.153816,869.388245,658.964600,151.588821,,,,1083.222778,695.812500,385.666626,,,,,,,,,,,,,1085.413574,746.870605,256.533173,757.169983,673.382080,115.854866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,782.886536,627.309631,110.765640,868.996643,658.957886,152.298645,,,,1082.886108,695.764099,385.429504,,,,,,,,,,,,,1084.872803,747.067688,255.945389,757.485840,673.402222,115.182182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,782.765137,627.255310,111.040344,868.584167,659.157532,152.805817,,,,1082.450073,696.006165,384.866699,,,,,,,,,,,,,1084.630005,747.684937,255.779678,757.851868,673.292419,114.671021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,782.577393,627.329224,111.126663,868.231812,659.257324,153.322052,,,,1081.946777,696.399597,384.323242,,,,,,,,,,,,,1084.348999,748.177979,255.820404,757.932800,673.190979,114.489189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,782.445923,627.323975,111.318260,867.786377,659.492065,153.667099,,,,1081.369385,696.996216,383.748474,,,,,,,,,,,,,,,,757.995361,673.118774,114.095810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,782.252991,627.385376,111.607651,867.271545,660.113525,154.303818,,,,1080.775146,697.362549,383.428436,,,,,,,,,,,,,,,,757.714172,673.114990,114.270264,1083.945068,748.554138,255.911865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,781.949890,627.450562,112.088760,866.454346,660.417358,155.190887,,,,1079.850708,697.768127,383.256805,,,,,,,,,,,,,,,,757.622253,672.940735,114.354637,1083.157837,749.954041,255.747040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,781.774719,627.684875,112.820854,865.777161,660.561279,156.571121,,,,1078.622925,698.121277,382.932190,,,,,,,,,,,,,,,,757.181335,672.757141,114.995995,1082.573730,750.961609,255.839386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,781.558716,627.856079,114.022865,864.963867,660.721008,157.603470,,,,1077.317993,698.653503,382.738922,,,,,,,,,,,,,,,,756.566467,672.481934,115.983414,1082.030518,751.595703,255.980560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,780.751282,628.045288,115.865944,864.239990,660.504761,158.810120,,,,1076.649048,699.068481,382.617523,,,,,,,,,,,,,,,,755.870789,672.290161,117.829613,1081.789917,751.933594,256.140869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,779.498413,628.041992,117.430519,863.311646,660.549561,160.850861,,,,1076.053101,699.391418,382.072021,,,,,,,,,,,,,,,,755.202271,672.055420,119.379616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,778.568604,628.167358,118.848434,862.190613,660.882996,162.295181,,,,1075.790527,699.527344,381.518768,,,,,,,,,,,,,,,,754.846985,671.814087,120.465141,,,,1081.006714,752.559204,256.608978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,777.453491,628.331238,121.097923,861.341736,661.037720,163.595337,,,,1073.957031,700.307007,381.396698,,,,,,,,,,,,,,,,,,,,,,1079.847046,753.557495,256.651764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,776.175354,628.400879,123.389359,860.521667,661.137939,164.899628,,,,1072.594360,700.663635,381.726227,,,,,,,,,,,,,,,,,,,,,,1079.038574,754.227600,256.812256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,774.654541,628.366150,126.068459,859.557312,661.210693,167.505219,,,,1071.826538,700.843994,381.753632,,,,,,,,,,,,,,,,,,,,,,1078.580444,754.445435,257.041565,754.976746,671.775513,122.238167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,773.249634,628.602173,128.816513,858.125549,661.267944,169.528793,,,,1071.445923,700.632385,381.168823,,,,,,,,,,,,,,,,,,,,,,1078.480835,754.583008,257.151154,750.298157,671.820740,130.264282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,771.531006,628.588074,131.451843,856.563171,661.530090,170.955994,,,,1069.605591,701.199829,381.103973,,,,,,,,,,,,,,,,,,,,,,1077.187744,755.102600,257.526459,747.124207,671.468811,134.641357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,769.398865,628.552307,134.890228,855.036865,661.929321,173.189102,,,,1068.355103,701.541138,381.187958,,,,,,,,,,,,,,,,,,,,,,1075.732422,755.728088,258.031464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,767.924927,628.814453,138.129501,853.760864,662.201050,175.386459,,,,1067.607544,701.643250,381.085602,,,,,,,,,,,,,,,,,,,,,,1074.915283,755.954590,258.332672,,,,745.373474,671.938293,138.326645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,765.528381,628.930542,141.369080,851.687439,662.555054,177.704391,,,,1066.647583,701.679138,381.470581,,,,,,,,,,,,,,,,,,,,,,1074.494995,755.959839,258.334045,,,,744.218323,671.983948,140.168808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,763.480713,629.237549,144.641510,849.658203,663.123413,180.125900,,,,1065.216919,701.605469,381.827972,,,,,,,,,,,,,,,,,,,,,,1072.422241,756.705444,258.756104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,761.039063,629.624146,148.574234,847.946655,663.488342,182.507660,,,,1064.139160,701.736511,381.467010,,,,,,,,,,,,,,,,,,,,,,1070.202881,757.261353,259.448761,,,,,,,739.191589,672.377563,147.994598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,758.608887,629.697327,152.237015,845.466675,664.148987,185.170456,,,,1063.150146,702.092957,381.171082,,,,,,,,,,,,,,,,,,,,,,1069.027100,757.170959,260.179230,,,,,,,736.819397,672.646423,151.558380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,755.993835,629.860535,155.905304,843.257996,664.411255,188.088486,,,,1062.210327,702.230469,381.546844,,,,,,,,,,,,,,,,,,,,,,1067.713013,757.367920,260.344971,,,,,,,734.785706,672.866760,153.559692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,753.063110,630.283691,160.160583,840.943604,664.880920,190.570663,,,,1060.935303,702.150391,381.707764,,,,,,,,,,,,,,,,,,,,,,1066.219360,757.878479,260.458710,,,,,,,732.854675,673.356934,156.267502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,750.226135,630.479187,163.488098,837.989258,665.361755,192.762360,,,,1059.307251,702.450500,381.576355,,,,,,,,,,,,,,,,,,,,,,1064.367798,757.871765,260.537628,,,,,,,730.523010,673.608948,158.370392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,747.308411,631.176392,167.301544,835.666992,665.689575,195.711105,,,,1058.225098,702.672974,381.395538,,,,,,,,,,,,,,,,,,,,,,1061.842163,758.587402,261.034241,,,,,,,726.941345,674.275757,163.349106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,744.194824,631.476746,171.207108,832.683594,666.371826,198.239105,,,,1057.099854,702.676270,381.405060,,,,,,,,,,,,,,,,,,,,,,1059.342407,759.075012,261.663879,,,,,,,723.068542,674.635742,168.402039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,741.000854,631.742859,174.472946,830.081360,667.083008,200.082153,,,,1054.659912,702.991089,381.905945,,,,,,,,,,,,,,,,,,,,,,1056.877319,758.967529,262.397308,,,,,,,719.813171,674.793945,170.794937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,737.500671,632.744812,178.018097,827.116211,667.732666,203.171661,,,,1053.007690,703.246765,382.262146,,,,,,,,,,,,,,,,,,,,,,1054.854736,759.203186,262.584961,,,,,,,717.597717,675.212158,173.116409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,733.966064,632.961548,181.719498,823.549866,668.616516,205.142487,,,,1051.844238,702.927368,382.472534,,,,,,,,,,,,,,,,,,,,,,1052.534546,759.397278,262.672089,,,,,,,715.131775,675.807922,175.138382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,730.625366,633.501709,185.386475,820.687744,669.171448,207.303650,,,,1049.546753,703.022095,382.716675,,,,,,,,,,,,,,,,,,,,,,1050.063843,759.679871,262.191193,,,,,,,711.260498,676.712402,179.352417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,727.140259,634.037109,188.676865,817.478210,669.965637,208.861526,,,,1048.068481,703.407043,383.191132,,,,,,,,,,,,,,,,,,,,,,1046.569214,760.302551,262.822113,,,,,,,707.013428,677.507324,183.984726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,723.278259,634.646606,191.709000,814.771790,670.177795,210.770279,,,,1046.010986,703.551941,383.342743,,,,,,,,,,,,,,,,,,,,,,1043.754517,760.081116,263.648926,,,,,,,702.980469,677.849609,187.670578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,719.284973,635.127014,195.009247,810.863098,670.519775,213.145035,,,,1043.397461,703.813416,383.674805,,,,,,,,,,,,,,,,,,,,,,1040.718506,760.490295,263.769379,,,,,,,699.572937,678.387634,189.460022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,715.895447,635.568054,197.601028,806.758789,671.236206,214.799805,,,,1041.389282,703.933838,384.111755,,,,,,,,,,,,,,,,,,,,,,1037.771851,760.793579,263.878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,711.878845,636.240784,200.241714,803.781372,671.303650,216.152145,,,,1039.285400,703.803345,384.829010,,,,,,,,,,,,,,,,,,,,,,1035.234497,760.833496,263.824890,,,,,,,,,,691.502747,679.119141,197.002167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,707.706787,636.735107,202.930740,800.555481,671.429749,217.142731,,,,1037.081665,704.034424,385.002472,,,,,,,,,,,,,,,,,,,,,,1030.696045,761.432129,264.578705,,,,,,,,,,687.991150,680.203064,197.858475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,703.952026,637.338745,205.159851,796.311096,672.422180,218.616745,,,,1034.616211,704.287964,385.332733,,,,,,,,,,,,,,,,,,,,,,1026.863159,761.713745,265.414917,,,,,,,,,,684.735962,680.985657,199.856995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,699.680115,637.831116,207.031860,792.167358,672.844482,219.350067,,,,1032.056396,704.516541,386.117432,,,,,,,,,,,,,,,,,,,,,,1023.764526,761.717041,265.528168,,,,,,,,,,680.314209,681.612915,202.607391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,695.509277,638.301880,208.725632,788.434875,672.999084,220.515396,,,,1029.937256,704.337952,386.622742,,,,,,,,,,,,,,,,,,,,,,1019.392700,762.436218,266.038422,,,,,,,,,,675.309570,682.260437,205.977081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,691.268799,638.961853,210.228943,784.283325,673.704407,221.660400,,,,1027.054321,704.629639,387.159515,,,,,,,,,,,,,,,,,,,,,,1015.337280,762.586365,266.394165,,,,,,,,,,670.635803,682.255798,208.457977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,686.912598,639.567444,211.766098,779.975525,674.362427,222.130493,,,,1025.339600,704.521790,387.465546,,,,,,,,,,,,,,,,,,,,,,1011.551880,762.793762,266.741516,,,,,,,,,,666.405518,682.908142,210.128479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,682.582214,639.956909,212.779449,775.143066,674.928833,222.964737,,,,1021.959595,704.934937,387.858063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.830627,683.616150,211.001450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,678.272461,640.378967,213.642731,771.263550,675.157532,223.405106,,,,1019.713196,704.721924,388.446411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.793518,684.208374,210.566605,1003.504700,763.286560,267.678619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,673.759216,640.699585,213.761673,767.527710,675.420898,223.913559,,,,1016.713989,704.871216,388.949554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.636719,684.741028,210.828079,999.178894,763.647644,268.041382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,669.172302,641.322571,213.945251,763.048218,675.849731,224.342621,,,,1014.455627,704.713135,389.336884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.758911,685.327332,212.138412,994.540100,764.150024,268.847900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,664.508118,641.843140,213.869263,757.816895,676.446472,224.782547,,,,1011.105286,704.988403,389.991486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.483032,685.772034,212.982559,990.394897,764.199280,269.574707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,659.630127,642.312622,213.995102,752.727905,676.944702,225.010178,,,,1008.288086,704.529663,390.743958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.355164,686.274292,213.190842,986.757202,763.911255,269.727966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,654.548584,643.003540,213.483353,747.666748,677.459473,224.933899,,,,1005.606384,704.467896,390.834503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.481018,686.739136,213.134323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,649.602051,643.319641,213.572174,743.159424,677.983826,225.018753,,,,1002.367859,704.421875,391.718140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.172852,686.972229,212.195145,,,,977.509827,764.472839,270.617859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,644.795105,643.885986,212.869339,738.686401,678.389099,224.756516,,,,998.848083,704.422180,392.116852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.808838,688.006042,211.632065,,,,972.157471,764.908447,271.297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,639.607239,644.811890,211.926102,734.189148,678.825928,224.007416,,,,996.197205,703.966797,392.924866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.699890,688.707947,211.121338,,,,967.520447,764.733948,272.359985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,635.096436,644.963806,211.427582,729.379761,679.151794,223.724701,,,,993.277893,703.399048,393.255157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.336853,689.182861,210.283783,,,,963.390381,764.645752,272.800568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,629.910217,645.260315,210.737015,724.307739,679.569641,223.090027,,,,989.909241,703.520020,394.022827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.020386,689.596497,208.317978,,,,959.291931,764.475952,273.293121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,625.089539,645.653381,209.756546,719.593567,679.933289,222.670090,,,,987.140930,702.724731,394.745667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.932190,689.913269,206.608688,,,,955.233887,764.231445,273.482269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,620.525146,646.209045,208.498291,714.291321,680.495117,222.537796,,,,983.388794,702.320190,395.128113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.628357,690.724121,206.691010,,,,950.630005,764.330505,273.690399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,616.100647,646.562988,207.303574,709.111633,680.880249,221.684662,,,,981.314819,701.540588,395.993134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.158875,764.524780,274.856659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,611.369873,647.018860,206.223953,704.626831,681.306091,220.946121,,,,977.872620,701.371033,396.406769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.089478,764.304016,275.668488,589.756958,691.363708,205.614639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,606.502563,647.144104,204.682968,700.399719,681.337524,220.461731,,,,974.876038,700.562927,397.242584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.291687,764.115906,276.385193,585.566345,691.738220,204.460968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,602.161560,647.445557,202.926773,695.939514,681.759155,218.989395,,,,971.371277,700.616455,397.824677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.481018,763.529175,276.852234,580.662537,692.053589,202.794373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,597.777161,647.574646,201.646973,691.257690,682.113586,218.223358,,,,968.451843,699.854675,398.348907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.584656,763.122070,276.672424,575.980774,692.545349,201.596161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,593.140808,647.901306,200.099213,686.001465,682.812500,216.954300,,,,964.949524,699.545593,399.186981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.446167,762.953613,277.270691,571.534851,692.670593,200.775009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,588.278809,648.521362,197.768661,680.931946,683.718323,215.964767,,,,962.756165,698.706116,399.425049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.839600,762.560547,277.786530,567.199097,692.915771,199.301987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,584.196838,648.580139,196.788712,676.749451,683.957031,215.215897,,,,959.344604,698.284790,400.041290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.101807,761.859802,279.086609,562.320618,693.642517,196.999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,579.743713,648.773621,195.344406,672.908875,684.035278,214.281128,,,,956.711304,697.377747,400.848419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.824219,761.027222,279.697052,558.180603,694.009644,195.519943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,575.355713,649.094666,193.536011,668.362610,684.264587,213.589310,,,,953.032715,697.522034,401.186951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.688110,760.941833,280.465393,553.751892,694.336609,194.048126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,570.979858,649.456177,191.863678,663.895691,684.556641,212.198471,,,,950.665039,696.437927,401.751251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.507690,760.360779,281.576202,549.666260,694.653748,191.656631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,566.723938,649.790405,190.885345,659.431885,684.665344,211.377274,,,,947.547485,696.168030,402.223114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.280334,695.130432,190.210342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,562.310242,649.969971,189.384583,655.214905,685.154724,209.752487,,,,944.829895,695.568176,402.816315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.622253,759.146118,282.858429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,558.659424,650.203674,186.952057,650.908630,685.485291,208.844193,,,,941.974060,694.747314,403.798279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.950867,758.558655,283.224640,537.211853,695.584961,186.901886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,554.272583,650.908508,185.960312,646.859985,685.537720,207.521622,,,,939.430298,694.242737,403.607117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.709473,757.360291,283.373047,532.808594,695.983704,185.499725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,550.355225,650.871460,184.487808,643.222595,685.524109,206.832520,,,,937.118042,692.935120,404.564026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.633972,756.795044,283.678772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,546.731384,651.048218,182.222641,639.071411,685.560608,205.885727,,,,934.458618,692.544861,404.890564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.903564,756.399658,284.847290,,,,526.062866,696.145264,180.430618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
