Grasp122
Date:,2025/04/23
Time:,12:58:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
125,,,,,,,872.949463,640.430420,147.171280,1137.500977,822.461365,191.843292,1144.152588,802.392822,283.016663,,,,,,,,,,796.039429,754.151550,133.525925,,,,,,,,,,,,,,,,,,,917.761780,712.775879,108.544891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,872.137085,638.727966,146.891830,1136.052856,822.323669,190.993790,1143.294067,802.298157,282.264893,,,,,,,,,,794.745972,752.913879,133.824478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,870.654785,638.464294,146.560944,1134.810059,822.111267,190.092468,1142.405396,802.252441,281.548218,,,,,,,,,,793.751221,752.212952,134.252594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,869.652161,637.812195,146.421753,1133.629517,821.699463,189.517441,1141.424438,802.251770,280.680511,,,,,,,,,,792.862000,750.872192,134.880783,,,,,,,,,,,,,,,,,,,,,,914.579041,710.797363,108.012169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,869.357971,636.629211,146.055542,1132.434082,821.220032,188.882156,1140.676147,802.221680,280.014679,,,,,,,,,,792.005676,749.385071,135.030228,,,,,,,,,,,,,,,,,,,,,,913.607971,709.978577,108.132652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,868.703613,635.298828,145.452072,1131.340088,820.875122,188.229095,1139.940186,802.193970,279.352234,,,,,,,,,,791.241638,748.595154,135.523300,,,,,,,,,,,,,,,,,,,,,,912.219116,709.090942,107.673264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,867.940002,634.468384,143.561188,1130.513062,820.672058,187.627487,1138.751831,802.228088,278.525787,,,,,,,,,,790.440674,747.716736,136.142075,,,,,,,,,,,,,,,,,,,,,,911.586060,708.400269,106.901657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,867.272095,633.721985,142.975632,1129.393433,820.689331,186.576904,1137.593994,802.304932,277.918457,,,,,,,,,,789.434326,746.432678,136.544479,,,,,,,,,,,,,,,,,,,,,,911.269104,707.684875,106.243546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,866.450684,632.673950,143.844177,1128.500610,820.439941,185.870285,1136.897705,802.331543,277.532227,,,,,,,,,,788.419800,745.154602,137.044861,,,,,,,,,,,,,,,,,,,,,,910.232117,707.303284,106.043900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,865.415894,631.680481,144.122345,1127.533569,820.204712,185.321152,1136.126587,802.305298,277.114075,,,,,,,,,,787.556885,744.319397,137.082596,,,,,,,,,,,,,,,,,,,,,,909.118530,706.586487,106.594307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,864.779480,631.106323,143.512344,1126.781372,820.203430,184.961990,1135.123413,802.403381,276.489899,,,,,,,,,,786.770813,743.598145,137.043365,,,,,,,,,,,,,,,,,,,,,,908.246277,705.996399,107.011604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,863.354187,630.877075,142.826492,1126.098877,820.158325,184.399078,1134.108154,802.470764,275.820007,,,,,,,,,,785.815552,742.624939,137.115921,,,,,,,,,,,,,,,,,,,,,,907.476685,705.594543,106.650223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,862.282104,629.630493,142.493225,1125.307617,819.986084,183.946365,1133.306274,802.456787,275.570618,,,,,,,,,,784.825562,741.760742,137.153931,,,,,,,,,,,,,,,,,,,,,,906.959167,705.118347,106.223564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,861.338928,628.770264,141.836365,1124.440308,819.919312,183.605133,1132.477539,802.482178,275.281372,,,,,,,,,,784.478516,741.093323,137.222275,,,,,,,,,,,,,,,,,,,,,,906.248413,704.516174,106.103813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,861.029175,628.108521,141.005981,1123.420166,819.805847,183.090622,1131.489624,802.480835,274.607483,,,,,,,,,,784.048096,740.235046,137.291107,,,,,,,,,,,,,,,,,,,,,,905.062988,704.018616,106.069603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,859.884644,627.601685,140.469330,1122.531006,819.610107,182.874756,1130.759155,802.540344,274.024811,,,,,,,,,,783.370605,739.121338,137.337570,,,,,,,,,,,,,,,,,,,,,,904.144714,703.575500,106.289185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,859.149536,626.871033,141.136734,1121.588989,819.504456,182.295807,1130.285522,802.538696,273.663574,,,,,,,,,,782.594116,738.123352,137.535416,,,,,,,,,,,,,,,,,,,,,,904.232300,703.101563,106.445145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,858.190674,625.953918,139.860580,1120.975098,819.355652,181.925217,1129.785034,802.481201,273.395874,,,,,,,,,,781.694092,737.397766,137.246414,,,,,,,,,,,,,,,,,,,,,,903.893799,702.736389,106.100922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,857.828125,625.253906,139.310593,1120.345337,819.265442,181.543747,1129.177124,802.487061,273.047089,,,,,,,,,,781.127014,736.759949,137.199417,,,,,,,,,,,,,,,,,,,,,,903.191101,702.415466,105.649170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,857.174561,624.543762,139.132858,1119.705811,819.105347,181.283875,1128.165894,802.598328,272.378845,,,,,,,,,,780.687744,735.849609,137.480637,,,,,,,,,,,,,,,,,,,,,,902.629944,701.770203,105.007332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,855.529968,624.042664,138.576782,1119.165894,818.947144,181.092285,1127.225586,802.678467,271.827515,,,,,,,,,,780.024109,734.949280,137.477859,,,,,,,,,,,,,,,,,,,,,,902.004700,701.136292,104.654274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,854.292664,623.632751,138.721863,1118.307861,818.775818,180.489273,1126.445801,802.710571,271.560089,,,,,,,,,,779.422974,733.938110,137.668015,,,,,,,,,,,,,,,,,,,,,,900.626709,700.605103,103.742821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,853.540710,622.645996,138.087250,1117.633301,818.639526,180.179489,1125.864624,802.751953,271.435089,,,,,,,,,,778.940613,733.000488,137.879089,,,,,,,,,,,,,,,,,,,,,,900.500732,700.173279,104.150528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,852.360718,621.813354,136.891846,1117.037231,818.628601,179.939682,1125.311035,802.754517,271.276459,,,,,,,,,,778.538879,731.906738,137.974258,,,,,,,,,,,,,,,,,,,,,,900.374084,699.827820,104.186180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,851.567566,621.550964,135.573578,1116.351074,818.634827,179.484482,1124.552002,802.790039,270.924988,,,,,,,,,,778.089722,730.893555,138.051346,,,,,,,,,,,,,,,,,,,,,,900.299011,699.586792,103.725113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,850.462891,620.813965,134.565948,1115.766113,818.604492,179.200806,1123.725586,802.894043,270.637207,,,,,,,,,,777.708130,729.691101,138.346451,,,,,,,,,,,,,,,,,,,,,,900.362244,699.315430,103.327675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,848.981140,620.318176,133.798965,1115.078125,818.667603,178.738129,1122.875000,803.023132,270.455078,,,,,,,,,,776.924072,728.703857,138.312149,,,,,,,,,,,,,,,,,,,,,,900.226074,699.045837,102.381577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,847.349243,619.569763,133.104202,1114.208130,818.728333,178.485535,1122.071655,803.185059,269.886017,,,,,,,,,,776.122131,727.938477,137.987213,,,,,,,,,,,,,,,,,,,,,,899.363281,698.555664,101.380096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,845.115173,619.009399,131.838287,1113.591553,818.718933,178.473038,1121.572266,803.132446,269.912018,,,,,,,,,,775.419922,727.144775,137.508682,,,,,,,,,,,,,,,,,,,,,,898.861755,698.213684,101.623589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,843.976196,618.259338,131.254669,1113.032104,818.630371,178.339279,1121.148071,803.147888,269.697937,,,,,,,,,,774.947876,726.168457,136.994446,,,,,,,,,,,,,,,,,,,,,,897.830139,697.760803,102.464211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,842.330200,618.389038,129.766754,1112.309814,818.675964,178.091629,1120.443970,803.298035,269.291626,,,,,,,,,,774.512634,725.293945,136.613541,,,,,,,,,,,,,,,,,,,,,,896.580688,697.477600,102.932907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,840.555115,618.071167,128.172958,1111.703735,818.713379,177.865677,1119.655884,803.445374,268.892212,,,,,,,,,,773.917664,724.547485,136.408554,,,,,,,,,,,,,,,,,,,,,,896.583313,697.380005,102.393654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,838.838867,617.809021,127.453888,1111.223755,818.798340,177.812714,1118.817017,803.585510,268.532776,,,,,,,,,,773.397339,723.820801,135.847610,,,,,,,,,,,,,,,,,,,,,,896.724365,696.913330,101.523270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,837.020142,617.749756,126.158493,1110.748047,818.796265,177.653122,1118.261963,803.680420,268.560486,,,,,,,,,,772.793274,722.831299,135.002853,,,,,,,,,,,,,,,,,,,,,,896.806519,696.440613,100.989258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,835.052612,617.810181,124.987709,1110.136597,818.799377,177.270264,1117.761108,803.748230,268.575684,,,,,,,,,,772.135315,722.128723,134.206177,,,,,,,,,,,,,,,,,,,,,,896.827820,696.041565,100.731277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,833.832581,617.637573,124.107819,1109.596436,818.797913,177.154587,1117.096436,803.820862,268.695984,,,,,,,,,,771.816040,721.299133,133.666641,,,,,,,,,,,,,,,,,,,,,,896.601990,695.906616,100.649818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,832.360596,617.727600,122.510719,1109.213501,818.834778,177.081284,1116.208252,803.811707,268.691071,,,,,,,,,,771.534790,720.586792,133.286331,,,,,,,,,,,,,,,,,,,,,,896.175598,695.711426,100.468140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,831.419495,617.890869,121.578354,1108.563965,818.869812,177.014130,1115.440796,803.914734,268.318146,,,,,,,,,,771.315125,719.537170,132.697144,,,,,,,,,,,,,,,,,,,,,,895.705811,695.462952,100.300102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,830.290588,618.120117,121.127937,1107.777466,818.903931,176.543228,1114.807373,803.919312,267.954712,,,,,,,,,,770.995361,718.541748,132.311096,,,,,,,,,,,,,,,,,,,,,,895.295532,695.134583,100.007362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,829.622986,618.059937,119.963829,1107.034668,818.942505,176.419952,1114.216431,804.058289,267.651642,,,,,,,,,,770.416443,717.691711,131.899933,,,,,,,,,,,,,,,,,,,,,,895.249634,694.583008,99.338203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,828.732056,618.026306,119.954880,1106.685669,818.947998,176.671494,1113.649292,804.139893,267.527863,,,,,,,,,,770.194275,716.571960,131.694260,,,,,,,,,,,,,,,,,,,,,,895.087891,694.087769,98.986633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,827.543396,617.625183,119.601173,1106.265991,818.915649,176.605560,1113.105103,804.233887,267.543121,,,,,,,,,,770.221558,714.954773,131.261536,,,,,,,,,,,,,,,,,,,,,,894.758667,693.753784,98.880653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,826.775208,617.696045,118.514946,1105.660400,819.077332,176.018387,1112.463013,804.267151,267.548981,,,,,,,,,,770.007935,713.619751,131.253281,,,,,,,,,,,,,,,,,,,,,,894.406128,693.446167,99.022644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,826.186584,617.803345,117.452652,1105.224976,819.143372,175.661438,1111.810181,804.346619,267.266418,,,,,,,,,,769.475586,712.623840,131.033859,,,,,,,,,,,,,,,,,,,,,,894.392090,693.051453,99.059814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,825.419373,617.861633,116.602905,1104.894287,819.160706,175.614029,1110.779297,804.397766,266.999268,,,,,,,,,,769.044128,711.206543,130.777863,,,,,,,,,,,,,,,,,,,,,,894.309509,692.724182,99.034210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,824.360413,617.672668,115.747147,1104.567749,819.190796,175.585617,1109.798340,804.515503,266.866638,,,,,,,,,,768.752136,709.987488,130.647385,,,,,,,,,,,,,,,,,,,,,,893.930237,692.487793,99.111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,823.510925,617.587646,114.737221,1104.256592,819.222961,175.552658,1109.054688,804.611694,266.562531,,,,,,,,,,768.549133,708.443481,130.314728,,,,,,,,,,,,,,,,,,,,,,893.576538,692.276184,99.158020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,822.839661,617.711731,113.886215,1103.931030,819.247314,175.398331,1108.627686,804.652405,266.390045,,,,,,,,,,768.448608,707.176331,130.082260,,,,,,,,,,,,,,,,,,,,,,893.342346,692.047668,99.121384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,822.131653,617.576050,113.410568,1103.541260,819.211365,175.296585,1108.321289,804.618042,266.352661,,,,,,,,,,768.629578,706.286499,130.034714,,,,,,,,,,,,,,,,,,,,,,893.128967,691.762878,99.120598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,821.643372,617.427979,113.283661,1103.063721,819.210449,175.182388,1107.935669,804.660828,266.393707,,,,,,,,,,768.819580,705.059021,129.765945,,,,,,,,,,,,,,,,,,,,,,892.847717,691.588318,99.054588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,821.317200,617.387573,113.256317,1102.634766,819.221313,175.119858,1107.328125,804.711121,266.369568,,,,,,,,,,769.214111,703.601379,129.338089,,,,,,,,,,,,,,,,,,,,,,892.713135,691.329651,98.445045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,821.137085,617.372559,113.267876,1102.259399,819.210266,175.148666,1106.688232,804.788452,266.268524,,,,,,,,,,769.583801,702.649231,128.894623,,,,,,,,,,,,,,,,,,,,,,892.601929,690.910522,97.854774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,820.884766,617.372864,113.192612,1101.666504,819.211853,175.220428,1105.797485,804.846436,266.193481,,,,,,,,,,769.437195,701.731445,128.480728,,,,,,,,,,,,,,,,,,,,,,892.611938,690.796509,97.507050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,820.714722,617.433289,113.146385,1100.965942,819.339417,175.274261,1104.930054,804.906006,266.045166,,,,,,,,,,769.238464,700.744751,128.126358,,,,,,,,,,,,,,,,,,,,,,892.405029,690.744751,97.423561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,820.397034,617.612976,113.105904,1100.450439,819.560547,175.154724,1104.139038,805.039978,266.011688,,,,,,,,,,769.242554,699.939148,127.908707,,,,,,,,,,,,,,,,,,,,,,892.109131,690.591064,97.445107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,819.963440,617.766785,113.249069,1100.193237,819.632446,175.144943,1103.549805,805.202515,266.031921,,,,,,,,,,769.213257,699.602539,128.352509,,,,,,,,,,,,,,,,,,,,,,891.864990,690.576416,97.551735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,819.659058,618.002686,113.301414,1099.251709,820.553406,174.730148,1103.203491,805.340149,266.019592,,,,,,,,,,769.080261,698.865356,127.839424,,,,,,,,,,,,,,,,,,,,,,891.575256,690.591492,97.617775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,819.475891,618.259888,113.362244,1099.422363,820.039734,175.194473,1102.983398,805.388306,266.089935,,,,,,,,,,769.172668,698.111755,127.332520,,,,,,,,,,,,,,,,,,,,,,891.252502,690.503296,97.780930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,819.337952,618.404602,113.539101,1099.308960,820.058289,175.470566,1102.700684,805.507935,265.980225,,,,,,,,,,769.208679,697.637390,127.198807,,,,,,,,,,,,,,,,,,,,,,890.986328,690.544312,98.040161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,819.132202,618.469360,113.791168,1098.991943,820.227112,175.491592,1102.297974,805.586670,266.005127,,,,,,,,,,769.289001,697.197632,127.048096,,,,,,,,,,,,,,,,,,,,,,890.673950,690.476624,98.410599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,818.958801,618.524109,113.943680,1098.651855,820.481079,175.604111,1101.718628,805.751038,266.147675,,,,,,,,,,769.232117,696.868408,127.034142,,,,,,,,,,,,,,,,,,,,,,890.433228,690.457947,98.814438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,818.808289,618.650146,114.154419,1098.346802,820.807068,175.802902,1100.849487,805.970032,266.239014,,,,,,,,,,769.254089,696.673828,127.049141,,,,,,,,,,,,,,,,,,,,,,890.122375,690.447693,99.221405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,818.608093,618.670898,114.390358,1097.859863,821.166931,176.048508,1099.813477,806.322693,265.965485,,,,,,,,,,769.174683,696.477539,127.136925,,,,,,,,,,,,,,,,,,,,,,889.518555,690.252625,100.018570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,818.388611,618.639526,114.644424,1097.254639,821.490540,176.464951,1099.011475,806.455933,266.398956,,,,,,,,,,768.884399,696.509399,127.235794,,,,,,,,,,,,,,,,,,,,,,888.736084,690.404663,100.768608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
