Grasp122
Date:,2025/04/24
Time:,13:13:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
126,907.645264,688.104919,132.370605,833.204163,613.238220,117.522057,,,,,,,,,,,,,,,,,,,1187.850342,730.228943,420.478302,1141.338379,780.054504,212.488724,,,,,,,,,,,,,774.688538,714.910889,133.045074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,906.749939,687.711121,132.382965,832.270996,613.231995,117.074936,,,,,,,,,,,,,,,,,,,1187.334351,730.196899,420.341095,1140.814087,780.018494,212.316071,,,,,,,,,,,,,773.870239,714.394409,132.738281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,906.760193,687.717712,132.099518,831.112549,613.339417,116.576973,,,,,,,,,,,,,,,,,,,1186.543335,730.226135,420.231720,1140.182251,779.875000,211.848038,,,,,,,,,,,,,773.033325,713.785583,132.462326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,906.282288,687.845581,131.824661,830.206482,613.353577,116.323662,,,,,,,,,,,,,,,,,,,1185.451660,730.438110,420.055573,1139.504639,779.785706,211.409592,,,,,,,,,,,,,772.448364,713.028687,131.850952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,905.887451,687.739685,131.305801,829.455566,613.392944,116.185516,,,,,,,,,,,,,,,,,,,1184.338867,730.488281,419.617310,1138.741455,779.813171,211.088547,,,,,,,,,,,,,771.983643,712.085815,131.050186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,905.225403,687.781433,131.037491,828.869446,613.470581,115.903244,,,,,,,,,,,,,,,,,,,1183.477783,730.523071,419.310822,1137.976685,779.934021,210.538635,,,,,,,,,,,,,771.193115,711.513733,130.198288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,904.631165,687.688599,130.923309,828.648499,613.521912,115.201805,,,,,,,,,,,,,,,,,,,1182.645142,730.569092,419.025513,1137.489502,779.869019,210.308044,,,,,,,,,,,,,770.808044,710.984314,129.439087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,904.053162,687.573181,130.756760,827.953735,613.650818,114.557030,,,,,,,,,,,,,,,,,,,1182.387573,730.504456,418.900909,1137.140381,779.855042,210.201218,,,,,,,,,,,,,770.278015,710.131226,128.692886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,903.545715,687.487610,130.713058,827.344604,613.704285,114.089905,,,,,,,,,,,,,,,,,,,1181.944580,730.489197,418.681274,1136.823364,779.918152,210.256424,,,,,,,,,,,,,769.823364,708.985168,128.291641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,902.928650,687.644226,130.723785,826.838135,613.952393,113.730759,,,,,,,,,,,,,,,,,,,1180.928467,730.688660,418.125488,1136.330566,780.016724,209.951660,,,,,,,,,,,,,768.968994,708.037781,127.793373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,902.444092,687.696106,130.538788,826.345154,614.131287,113.461472,,,,,,,,,,,,,,,,,,,1180.074829,730.836304,417.596527,1135.901123,780.121338,209.575470,,,,,,,,,,,,,768.511902,707.117065,127.178833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,902.057739,687.744629,130.142624,825.932800,614.208069,113.289780,,,,,,,,,,,,,,,,,,,1179.087402,730.966492,417.299225,1135.209839,780.431152,209.151428,,,,,,,,,,,,,768.187134,706.133728,126.076851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,901.620056,687.735168,129.708679,825.540649,614.262085,113.039047,,,,,,,,,,,,,,,,,,,1178.361938,731.048218,417.245148,1134.663208,780.689941,208.885452,,,,,,,,,,,,,768.074890,705.245972,125.249504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,901.221436,687.700317,129.553925,824.932556,614.489380,112.335472,,,,,,,,,,,,,,,,,,,1178.077026,730.970459,417.370941,1134.218750,780.948669,208.697144,,,,,,,,,,,,,768.178650,704.210449,124.542000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,900.870117,688.032654,129.247421,824.501282,614.884033,111.770134,,,,,,,,,,,,,,,,,,,1177.373169,731.105164,417.122589,1133.809570,781.141235,208.589096,,,,,,,,,,,,,768.103455,703.281250,123.682648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,900.640381,687.925232,129.057816,823.981567,615.126465,111.322479,,,,,,,,,,,,,,,,,,,1176.126587,731.390381,416.834747,1133.613647,781.346191,208.507492,,,,,,,,,,,,,767.517090,702.345947,123.002365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,900.107178,687.916321,129.249374,823.535339,615.432922,110.830795,,,,,,,,,,,,,,,,,,,1175.136230,731.607300,416.586456,1133.378174,781.545410,208.389771,,,,,,,,,,,,,767.819885,700.829102,121.502655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,900.205688,688.098511,128.714813,823.141907,615.909424,109.885201,,,,,,,,,,,,,,,,,,,1174.568115,731.680725,416.297058,1132.921021,781.877686,208.289368,,,,,,,,,,,,,767.236206,700.365356,120.928749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,900.582397,688.282715,128.260834,822.742249,616.387573,109.131233,,,,,,,,,,,,,,,,,,,1174.152466,731.720337,416.020599,1132.880127,781.934875,208.088013,,,,,,,,,,,,,767.394531,699.443481,119.817589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,900.632141,688.108032,127.872932,822.391113,616.716003,108.584007,,,,,,,,,,,,,,,,,,,1173.874390,731.758301,415.945221,1133.013794,781.899475,207.915741,,,,,,,,,,,,,767.916687,698.336609,118.657234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,900.486267,688.149658,127.736412,822.238708,617.060120,108.078316,,,,,,,,,,,,,,,,,,,1173.275513,731.844116,415.980804,1132.697754,782.027100,207.685196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,900.242554,688.389099,127.593002,821.947144,617.116211,108.116043,,,,,,,,,,,,,,,,,,,1172.078735,732.106689,415.556305,1132.116943,782.345398,207.040024,,,,,,,,,,,,,,,,768.597839,696.914490,117.012650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,899.975403,688.631409,127.394211,821.794922,617.102173,108.370499,,,,,,,,,,,,,,,,,,,1170.570190,732.313477,415.273193,1131.614380,782.678772,206.784470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,899.813110,688.802979,127.280647,821.714111,617.122925,108.455696,,,,,,,,,,,,,,,,,,,1169.803467,732.397095,415.358093,1131.248535,782.859741,206.643967,,,,,,,,,,,,,,,,,,,768.406860,696.522766,116.878647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,899.667175,689.098816,127.054375,821.576721,617.238708,108.364128,,,,,,,,,,,,,,,,,,,1169.253906,732.508728,415.480316,1131.076660,783.098633,206.523636,,,,,,,,,,,,,,,,,,,768.449036,696.280823,116.349823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,899.454346,689.196838,127.097710,821.513367,617.345154,108.303276,,,,,,,,,,,,,,,,,,,1169.029907,732.484741,415.211395,1130.930420,783.286987,206.393265,,,,,,,,,,,,,,,,,,,768.562012,696.129944,116.020157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,899.567139,689.169556,126.860100,821.327759,617.482666,108.337036,,,,,,,,,,,,,,,,,,,1168.379517,732.421814,415.251617,1130.819580,783.594543,206.384140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,899.293091,689.284973,126.914429,821.260681,617.591919,108.355705,,,,,,,,,,,,,,,,,,,1167.838745,732.671997,415.112549,1130.718018,783.876526,206.337738,,,,,,,,,,,,,,,,,,,,,,769.029175,696.007080,115.090027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,899.171692,689.412903,126.916306,821.194641,617.693542,108.464630,,,,,,,,,,,,,,,,,,,1166.821533,733.001282,415.196960,1130.678467,784.201355,206.285172,,,,,,,,,,,,,,,,,,,,,,769.392090,695.640076,114.101852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,899.141602,689.567688,126.878784,821.147339,617.624329,108.890182,,,,,,,,,,,,,,,,,,,1165.868408,733.149963,415.137726,1130.728394,784.520508,206.322937,,,,,,,,,,,,,,,,,,,,,,769.556824,695.494141,113.716164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,899.283020,689.565063,126.712326,821.032043,617.699707,108.737190,,,,,,,,,,,,,,,,,,,1165.034546,733.330688,414.923096,1130.702148,784.862854,206.188614,,,,,,,,,,,,,,,,,,,,,,769.595764,695.429626,113.708206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,899.164307,689.672974,126.754837,821.057434,617.741150,108.610756,,,,,,,,,,,,,,,,,,,1164.040894,733.497314,415.296387,1130.610718,785.194458,206.225296,,,,,,,,,,,,,,,,,,,,,,769.584595,695.344666,113.631859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,899.216919,689.672119,126.564621,821.073486,617.889954,108.597862,,,,,,,,,,,,,,,,,,,1164.030396,733.439087,415.080017,1130.574341,785.502075,206.249832,,,,,,,,,,,,,,,,,,,,,,769.613342,695.333374,113.516830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,899.232605,689.652344,126.517876,821.049561,617.851135,108.658134,,,,,,,,,,,,,,,,,,,1163.698120,733.557556,414.960632,1130.512695,785.790527,206.200027,,,,,,,,,,,,,,,,,,,,,,769.650513,695.244324,113.456589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,899.049316,689.715332,126.564209,821.049988,617.936890,108.676720,,,,,,,,,,,,,,,,,,,1162.547485,733.967102,414.921844,1130.306519,786.072021,206.224335,,,,,,,,,,,,,,,,,,,,,,769.684021,695.220703,113.299980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,899.046448,689.759705,126.431816,821.082031,617.942932,108.636757,,,,,,,,,,,,,,,,,,,1161.767212,734.195801,414.972290,1130.155518,786.281860,206.243210,,,,,,,,,,,,,,,,,,,,,,769.749268,695.136780,113.156509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,898.949097,689.800842,126.470146,820.996704,618.100647,108.726555,,,,,,,,,,,,,,,,,,,1161.061523,734.415039,415.029144,1129.980835,786.458801,206.258423,,,,,,,,,,,,,,,,,,,,,,769.728394,695.122314,113.066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,898.776672,689.921387,126.584610,820.997498,618.005066,108.660187,,,,,,,,,,,,,,,,,,,1160.199341,734.665405,414.958221,1129.560059,786.842529,206.462158,,,,,,,,,,,,,,,,,,,,,,769.709534,695.010498,112.973984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,898.655396,689.960938,126.612915,821.027222,618.065125,108.611076,,,,,,,,,,,,,,,,,,,1159.688232,734.893066,414.749115,1129.158203,787.046204,206.414902,,,,,,,,,,,,,,,,,,,,,,769.724182,694.899048,112.884789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,898.432922,690.036194,126.747330,821.001343,618.092529,108.605453,,,,,,,,,,,,,,,,,,,1159.018188,734.955017,414.860596,1128.893188,787.297607,206.398346,,,,,,,,,,,,,,,,,,,,,,769.572388,694.896057,112.871292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,898.307739,690.123596,126.859589,820.956726,618.219360,108.587349,,,,,,,,,,,,,,,,,,,1158.469360,735.096313,414.830261,1128.701172,787.456909,206.491272,,,,,,,,,,,,,,,,,,,,,,769.476868,694.842041,112.938774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,898.072510,690.303406,127.140976,820.909180,618.249207,108.588058,,,,,,,,,,,,,,,,,,,1157.711426,735.351135,414.946899,1128.423828,787.702087,206.401947,,,,,,,,,,,,,,,,,,,,,,769.357422,694.842529,112.906227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,897.860168,690.355164,127.247566,820.855225,618.269409,108.668785,,,,,,,,,,,,,,,,,,,1156.715576,735.579651,414.963043,1128.284546,787.934021,206.501541,,,,,,,,,,,,,,,,,,,,,,769.185303,694.865051,112.932381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,897.740662,690.429565,127.335747,820.819824,618.361816,108.683083,,,,,,,,,,,,,,,,,,,1156.048828,735.632080,415.107666,1128.061035,788.303284,206.580551,,,,,,,,,,,,,,,,,,,,,,769.044495,694.773682,112.980957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,897.648926,690.545349,127.376869,820.807922,618.395264,108.703133,,,,,,,,,,,,,,,,,,,1155.265015,735.758484,415.012177,1127.619263,788.689209,206.565369,,,,,,,,,,,,,,,,,,,,,,768.884033,694.776306,112.965065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,897.447327,690.678894,127.497284,820.774353,618.400696,108.634720,,,,,,,,,,,,,,,,,,,1154.589478,735.874695,414.904907,1127.434814,788.981506,206.565842,,,,,,,,,,,,,,,,,,,,,,768.767456,694.698059,112.956451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,897.203430,690.726563,127.706848,820.708252,618.459412,108.700989,,,,,,,,,,,,,,,,,,,1153.697632,735.982300,414.640686,1127.270874,789.352600,206.621384,,,,,,,,,,,,,,,,,,,,,,768.637573,694.706360,112.951202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,897.070129,690.774048,127.925720,820.674561,618.462646,108.636230,,,,,,,,,,,,,,,,,,,1152.588135,736.159729,414.562134,1127.127441,789.678284,206.659195,,,,,,,,,,,,,,,,,,,,,,768.529846,694.716248,113.020393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,896.957458,690.837830,128.040222,820.531006,618.469910,108.652504,,,,,,,,,,,,,,,,,,,1151.837891,736.382690,414.729950,1127.069214,789.939331,206.641602,,,,,,,,,,,,,,,,,,,,,,768.370544,694.671387,113.069183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,896.530090,691.140869,128.208969,820.479309,618.442566,108.781052,,,,,,,,,,,,,,,,,,,1151.058838,736.510376,414.962799,1126.831909,790.240417,206.591873,,,,,,,,,,,,,,,,,,,,,,768.243347,694.576782,113.085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,896.630676,691.069214,128.389511,820.466431,618.503418,108.738228,,,,,,,,,,,,,,,,,,,1150.363403,736.611145,415.192505,1126.670288,790.496216,206.648636,,,,,,,,,,,,,,,,,,,,,,768.206299,694.550354,113.000862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,896.489929,691.005554,128.682480,820.374084,618.565369,108.746468,,,,,,,,,,,,,,,,,,,1149.738159,736.800171,415.152435,1126.481079,790.746704,206.675430,,,,,,,,,,,,,,,,,,,,,,768.213867,694.479370,112.914124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,896.200256,690.909912,129.096786,820.287964,618.574280,108.813759,,,,,,,,,,,,,,,,,,,1148.915771,736.958252,415.243469,1126.225098,791.069336,206.742523,,,,,,,,,,,,,,,,,,,,,,767.976563,694.518127,112.917175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,895.924316,690.959229,129.379105,820.090759,618.601074,108.907478,,,,,,,,,,,,,,,,,,,1147.772461,737.246887,415.434723,1126.002808,791.434875,206.883240,,,,,,,,,,,,,,,,,,,,,,767.810547,694.533386,112.842819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,895.486572,691.120544,129.679184,820.092407,618.558350,109.055260,,,,,,,,,,,,,,,,,,,1146.534058,737.452942,415.275421,1125.623169,791.739746,207.066589,,,,,,,,,,,,,,,,,,,,,,767.626648,694.552185,112.855659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,895.168335,691.253906,129.955780,819.996033,618.567505,109.113060,,,,,,,,,,,,,,,,,,,1145.535156,737.554382,415.471802,1125.309204,792.153442,207.353592,,,,,,,,,,,,,,,,,,,,,,767.426025,694.482422,112.902534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,895.040588,691.451599,130.536423,819.861084,618.795715,109.125870,,,,,,,,,,,,,,,,,,,1145.309570,737.477417,415.546692,1124.911377,792.591431,207.535767,,,,,,,,,,,,,,,,,,,,,,767.294617,694.446106,112.882072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,894.762024,691.562012,130.923065,819.754517,618.987976,109.036110,,,,,,,,,,,,,,,,,,,1144.314087,737.758545,415.692444,1124.535522,792.994568,207.851425,,,,,,,,,,,,,,,,,,,,,,767.053833,694.372070,112.881149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,894.440308,691.651855,131.294724,819.662720,619.060608,109.064880,,,,,,,,,,,,,,,,,,,1143.158936,738.051575,415.786835,1124.323730,793.432983,208.427383,,,,,,,,,,,,,,,,,,,,,,766.892700,694.284973,113.011597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,894.188904,691.800842,131.801208,819.517883,619.071716,109.246193,,,,,,,,,,,,,,,,,,,1142.406006,738.210754,416.399811,1124.264160,793.761658,208.753098,,,,,,,,,,,,,,,,,,,,,,766.838806,694.087585,113.044273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,893.787048,692.064331,132.476288,819.337952,619.174683,109.352806,,,,,,,,,,,,,,,,,,,1141.313843,738.358582,416.371765,1124.041870,794.129578,208.864990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,893.477356,692.244141,133.090057,819.176941,619.260315,109.444298,,,,,,,,,,,,,,,,,,,1140.381470,738.488953,416.245453,1123.753784,794.451721,208.931366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,893.190308,692.470703,133.804428,819.019043,619.410889,109.668488,,,,,,,,,,,,,,,,,,,1139.159546,738.780518,416.315460,1123.244629,794.886597,209.195953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,892.943787,692.556702,134.382431,818.828369,619.598267,110.095421,,,,,,,,,,,,,,,,,,,1138.082031,739.077393,416.555054,1122.672485,795.414856,209.566483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
