Grasp57
Date:,2025/04/22
Time:,15:42:56
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
122,,,,,,,879.479309,659.086121,138.599396,918.942017,749.836670,127.406349,1149.777954,874.030090,416.794617,,,,,,,,,,1101.335571,888.127869,252.530243,,,,,,,,,,784.121826,752.981689,129.040787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,878.456482,657.878174,138.567993,918.587646,748.224792,127.039665,1148.932495,874.232422,416.164215,,,,,,,,,,1100.375977,887.230896,251.395172,,,,,,,,,,782.219482,751.498779,129.926270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,877.325867,656.293518,138.263199,915.404846,747.653931,127.550331,1147.368042,874.146362,415.417511,,,,,,,,,,1099.536377,886.294556,250.423477,,,,,,,,,,780.214600,749.475220,130.844055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,875.457336,654.894897,138.631607,913.470398,746.523499,127.616211,1146.309448,873.935303,414.961121,,,,,,,,,,1096.751221,885.751709,250.174026,,,,,,,,,,778.672546,747.757141,131.242508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,874.249084,653.818542,137.375809,912.449524,744.946472,127.403175,1145.700806,873.784058,414.627563,,,,,,,,,,1094.675293,885.348572,250.050613,,,,,,,,,,776.929688,746.103943,131.449142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,873.220520,651.852844,137.188263,911.195740,744.007996,127.102699,1144.938477,873.575012,414.058594,,,,,,,,,,1093.457520,884.606873,249.654388,,,,,,,,,,775.900391,744.040527,131.944229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,871.531555,650.493713,137.515274,909.758545,743.190002,127.033119,1143.563232,873.437988,413.331512,,,,,,,,,,1091.807739,883.543213,248.962921,,,,,,,,,,774.325439,742.525452,132.751190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,869.727234,649.576477,137.065842,907.414795,742.108582,127.049568,1142.360596,873.163269,413.032043,,,,,,,,,,1090.676025,882.814941,248.216202,,,,,,,,,,772.979553,740.723022,133.393219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,868.000000,648.071106,136.645279,905.791199,741.089111,127.566338,1141.395630,872.934143,412.524200,,,,,,,,,,1089.198120,882.372925,247.935226,,,,,,,,,,771.559875,738.657837,133.889679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,867.392883,647.127441,136.064758,904.593567,739.991943,127.379585,1140.460449,872.710999,411.464478,,,,,,,,,,1087.295044,881.937500,247.106842,,,,,,,,,,770.179993,736.759277,133.591858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,866.068909,645.776062,135.465057,903.089661,738.642883,126.919312,1139.643433,872.618530,410.705505,,,,,,,,,,1086.274780,881.335144,246.601974,,,,,,,,,,769.065125,735.377808,133.646637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,864.817932,644.264709,135.103485,902.528870,737.547363,126.492867,1138.897461,872.523621,410.558838,,,,,,,,,,1085.489380,880.178589,246.450302,,,,,,,,,,767.690247,733.614197,133.725189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,863.506470,642.925964,134.162323,901.720642,736.329285,126.619987,1137.849609,872.201538,409.992676,,,,,,,,,,1083.868896,879.415405,245.965744,,,,,,,,,,766.899353,732.107300,134.223633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,861.652893,641.654419,133.432297,900.580078,734.741943,126.044716,1136.445435,872.232910,409.075012,,,,,,,,,,1082.613770,878.964539,245.569382,,,,,,,,,,766.163086,730.158630,134.036133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,860.519714,640.241028,132.691849,900.019165,733.914063,126.176392,1135.446167,872.283875,408.619843,,,,,,,,,,1081.649292,878.443726,245.176453,,,,,,,,,,764.990784,728.823547,134.489639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,859.063721,638.863464,131.467636,899.384888,732.589355,125.622360,1134.804565,872.181091,408.437256,,,,,,,,,,1080.325439,878.144348,244.767990,,,,,,,,,,763.849854,727.143921,134.800079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,857.665161,637.224060,131.127060,898.156067,731.071533,125.945084,1133.601440,872.072937,407.847198,,,,,,,,,,1079.137329,877.538330,244.182739,,,,,,,,,,762.900635,725.666382,135.017715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,856.198181,636.505066,129.267181,897.231812,730.127197,125.828934,1132.236084,872.059387,407.220490,,,,,,,,,,1078.359863,877.037109,243.497894,,,,,,,,,,761.973816,723.660645,135.089661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,854.651428,636.003662,128.002014,896.726074,729.387573,125.646416,1131.085693,871.914368,406.695709,,,,,,,,,,1077.331543,876.327942,243.098969,,,,,,,,,,761.425415,721.988953,134.702316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,852.653503,634.726074,126.674927,895.947693,728.243164,125.498222,1130.423218,871.855591,406.427765,,,,,,,,,,1075.981201,875.780273,242.505463,,,,,,,,,,761.402588,720.088257,134.124619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,851.191956,633.621521,125.595009,894.941223,726.809875,125.229301,1129.580811,871.751038,405.871033,,,,,,,,,,1074.938232,875.434021,241.983185,,,,,,,,,,761.195862,718.266418,133.732071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,849.360901,632.775818,123.960594,894.140991,726.033875,124.767937,1128.640991,871.718079,405.270264,,,,,,,,,,1074.312622,875.036011,241.588577,,,,,,,,,,760.775085,716.028442,133.096130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,846.997375,632.492371,122.504395,894.004211,724.989075,124.515831,1127.721191,871.642883,404.781799,,,,,,,,,,1073.589111,874.645569,241.304337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,845.183960,632.072327,120.425171,893.692932,724.001953,124.564995,1126.833862,871.686829,404.472534,,,,,,,,,,1072.464478,874.398010,241.167694,,,,,,,,,,,,,759.431335,712.815979,132.185196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,842.768066,631.775940,118.503929,892.918091,723.231384,124.959518,1125.794922,871.721497,403.885437,,,,,,,,,,1071.292969,874.130188,240.814392,,,,,,,,,,,,,758.520203,711.500854,131.743729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,840.603760,632.245178,116.826515,892.038635,722.466736,124.855560,1124.681641,871.694763,403.453735,,,,,,,,,,1070.701050,873.778564,240.379456,,,,,,,,,,,,,758.195557,709.372864,130.620392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,838.402405,632.382507,115.635551,891.164917,721.702087,125.179787,1123.767822,871.628967,403.251221,,,,,,,,,,1070.257202,873.537476,239.909073,,,,,,,,,,,,,758.841919,707.057617,129.410217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,836.492737,632.235291,114.450432,890.538330,721.052917,125.389725,1122.885376,871.562622,403.330078,,,,,,,,,,1069.574829,873.345215,239.520630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,835.252258,632.354004,113.242355,890.129822,720.416199,125.441734,1121.908936,871.577515,402.989716,,,,,,,,,,1069.072876,873.087219,239.118454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,834.495667,632.480164,112.184509,890.019836,719.800842,125.395729,1121.064331,871.633606,402.436340,,,,,,,,,,1068.413086,873.064270,238.664459,,,,,,,,,,,,,,,,759.924744,702.206970,126.411400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,834.193970,632.445068,111.303711,889.988586,719.254089,125.248436,1120.419556,871.597534,402.005554,,,,,,,,,,1067.605835,872.812805,238.259338,,,,,,,,,,,,,,,,760.401306,700.795410,125.972511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,833.910828,631.917236,111.221390,889.653320,718.815796,125.418892,1119.809692,871.594482,401.638550,,,,,,,,,,1066.970703,872.660583,238.044861,,,,,,,,,,,,,,,,760.938782,699.330933,125.192909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,833.923523,631.353027,111.358261,889.539490,718.536255,125.438179,1119.299683,871.595886,401.320251,,,,,,,,,,1066.575928,872.620178,237.977982,,,,,,,,,,,,,,,,761.445618,697.279419,124.352692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,833.862488,630.979248,110.951004,889.370911,718.284668,125.482681,1118.791260,871.604675,401.398071,,,,,,,,,,1066.370728,872.567871,237.791931,,,,,,,,,,,,,,,,762.140564,695.507263,123.936035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,833.860596,630.485657,110.578621,889.116028,718.008667,125.679985,1117.859497,871.642334,401.229828,,,,,,,,,,1066.302124,872.520630,237.605286,,,,,,,,,,,,,,,,763.040405,693.686829,122.910309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,833.919556,630.140747,110.424438,888.919373,717.767029,125.890083,1116.892212,871.649719,401.087860,,,,,,,,,,1066.085815,872.599426,237.455704,,,,,,,,,,,,,,,,763.759644,692.858948,121.793709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,833.985840,629.793579,110.293793,888.592590,717.608887,126.241531,1116.081299,871.688782,400.899292,,,,,,,,,,1065.727905,872.872864,237.437424,,,,,,,,,,,,,,,,764.115662,692.636658,121.640465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,834.052002,629.773315,110.528786,888.222046,717.558960,126.974228,1115.450562,871.734619,400.769745,,,,,,,,,,1065.561768,873.096375,237.522263,,,,,,,,,,,,,,,,764.227356,692.380798,121.709282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,833.979126,629.631714,110.861755,888.017212,717.669617,127.738098,1114.976807,871.837769,400.680298,,,,,,,,,,1065.004639,873.635376,237.728241,,,,,,,,,,,,,,,,764.376465,692.139771,121.679924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,833.982727,629.664368,111.226654,887.992371,717.791504,128.291565,1114.659546,871.896667,400.660919,,,,,,,,,,1065.099243,873.809204,237.793884,,,,,,,,,,,,,,,,764.533691,691.997070,121.606697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,834.090332,629.677246,111.791000,887.975281,717.791382,128.951553,1114.367798,871.988159,400.636932,,,,,,,,,,1065.009155,874.183167,237.780411,,,,,,,,,,,,,,,,764.643921,691.884155,121.490631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,834.064026,629.574890,112.963829,887.872070,717.709595,129.708008,1114.086304,872.114197,400.681152,,,,,,,,,,1064.994629,874.610962,237.865631,,,,,,,,,,,,,,,,764.788330,691.758972,121.487671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,834.260742,629.500671,114.145340,887.838135,717.857788,130.685150,1113.817505,872.254211,400.751160,,,,,,,,,,1064.605835,875.120300,238.005081,,,,,,,,,,,,,,,,764.838867,691.751526,121.588394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,834.253296,629.662354,115.292046,887.738159,718.295959,131.810303,1113.348999,872.464661,400.745728,,,,,,,,,,1064.270020,875.885864,237.792267,,,,,,,,,,,,,,,,764.872803,691.761902,121.852005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,834.149292,630.019348,116.768066,886.845825,718.937195,133.066864,1112.826538,872.580933,400.905304,,,,,,,,,,1063.952026,876.674500,237.803909,,,,,,,,,,,,,,,,764.850159,691.825073,122.325325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,834.142395,630.245728,118.531837,886.502808,719.531006,133.839615,1112.162354,872.882446,401.114441,,,,,,,,,,1063.665649,877.495972,237.909637,,,,,,,,,,,,,,,,764.848999,691.953186,123.091454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,834.267883,630.344971,120.494041,886.479736,720.151978,134.349075,1111.505737,873.067200,401.406036,,,,,,,,,,1063.531006,878.342346,238.122131,,,,,,,,,,,,,,,,764.743713,692.097534,124.131485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,834.123474,630.748352,122.809006,886.156067,720.802429,135.073639,1110.842651,873.289124,401.600739,,,,,,,,,,1063.449097,879.079224,238.284866,,,,,,,,,,,,,,,,764.546570,692.378601,125.254875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,834.100708,631.183594,124.883911,885.755005,721.449402,136.942322,1110.347412,873.546875,401.562042,,,,,,,,,,1063.476685,879.733032,238.510147,,,,,,,,,,,,,,,,764.447327,692.691650,126.556023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,834.152222,631.952026,126.905060,885.431580,721.778870,138.388092,1109.990967,873.761169,401.594452,,,,,,,,,,1063.715942,880.164063,238.759323,,,,,,,,,,,,,,,,763.996033,693.077881,127.441399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,833.653687,632.243530,129.833450,885.277161,722.290588,139.512466,1109.379395,874.209351,401.929993,,,,,,,,,,1063.203857,881.473938,238.961441,,,,,,,,,,,,,,,,763.661133,693.501038,128.024536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,833.419495,632.482422,132.384399,884.716431,723.505493,141.530487,1108.567993,874.607727,402.341827,,,,,,,,,,1062.659058,882.771240,239.546967,,,,,,,,,,,,,,,,763.355896,693.784180,129.956268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,832.822205,633.174133,135.103546,884.299377,724.269104,142.621857,1107.677490,874.885986,402.823456,,,,,,,,,,1062.181641,883.446472,239.910370,,,,,,,,,,,,,,,,762.718933,694.325806,132.319702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,832.167236,633.834717,137.268051,883.211670,724.970886,144.804504,1106.864380,875.314819,402.992096,,,,,,,,,,1061.817505,884.191895,240.268906,,,,,,,,,,,,,,,,761.916931,694.908081,133.982193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,831.613892,634.250183,139.628281,882.229797,725.616333,146.467178,1106.393188,875.465576,403.314148,,,,,,,,,,1061.575684,884.765747,240.889069,,,,,,,,,,,,,,,,760.567932,695.434509,135.881424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,830.984924,634.877075,142.195831,881.890137,725.831604,147.691681,1105.222412,875.829163,403.924744,,,,,,,,,,1061.065674,885.808350,241.240005,,,,,,,,,,,,,,,,759.383057,696.006042,138.467361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,829.834717,635.517029,144.111862,880.373230,726.875244,149.915573,1103.869629,876.225464,404.502686,,,,,,,,,,1060.052246,886.704163,241.494125,,,,,,,,,,,,,,,,758.710266,696.481628,140.187836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,828.232117,636.389954,146.629822,878.660461,727.669006,151.409317,1103.131348,876.539063,404.686401,,,,,,,,,,1059.259766,887.372925,241.856903,,,,,,,,,,,,,,,,758.082031,697.175842,141.533112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,826.880371,636.862183,148.692520,877.693298,728.231018,153.306778,1102.322388,876.893921,404.984070,,,,,,,,,,1058.952026,888.089783,242.371490,,,,,,,,,,,,,,,,756.057068,697.874268,143.611526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,825.169739,637.438721,150.364975,875.990479,729.121704,155.273590,1100.805542,877.206970,405.777039,,,,,,,,,,1057.490234,889.234253,243.114914,,,,,,,,,,,,,,,,754.208252,698.455505,146.020172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,823.368774,638.092041,152.910706,873.811829,729.680115,156.469742,1099.807129,877.529358,406.042175,,,,,,,,,,1055.707520,890.170105,243.790192,,,,,,,,,,,,,,,,752.469666,699.117981,147.878326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,821.242249,638.584473,154.853226,872.369812,730.238403,157.919785,1098.342773,877.923584,405.896698,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.339355,699.736145,149.635452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
