Grasp116
Date:,2025/04/24
Time:,16:09:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
115,1121.566284,857.938049,400.567474,825.341553,611.824829,99.510109,889.193604,692.479309,100.485886,,,,,,,,,,,,,764.530518,676.210815,111.692535,1054.159912,835.161682,222.843781,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1121.466309,858.003479,400.567566,825.239319,611.815002,99.535667,889.135803,692.550781,100.612808,,,,,,,,,,,,,764.798767,676.243591,111.360443,1054.088013,835.323608,222.821503,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1121.344727,858.013733,400.547424,825.040894,611.805969,99.558022,889.626099,692.546204,100.337029,,,,,,,,,,,,,764.946960,676.141602,110.990540,1053.910278,835.474426,222.834167,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1121.069824,858.155823,400.579346,825.028076,611.882751,99.537384,889.221252,692.579834,100.602440,,,,,,,,,,,,,765.006653,676.118347,110.821014,1053.806519,835.594788,222.899979,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1120.810791,858.199829,400.627289,825.035339,611.949036,99.519974,889.044617,692.655579,100.777306,,,,,,,,,,,,,764.924805,676.034790,110.734779,1053.744385,835.675598,222.960159,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1120.597412,858.204285,400.648834,825.036560,612.022156,99.512169,889.052307,692.678589,100.778252,,,,,,,,,,,,,764.930481,675.938416,110.677368,1053.524536,835.861633,223.017075,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1120.459839,858.206604,400.710693,824.962585,612.055725,99.507874,888.968140,692.654541,100.785110,,,,,,,,,,,,,764.942627,675.933777,110.704247,1053.430908,835.910522,223.062668,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1120.321045,858.321228,400.724396,824.936157,612.069092,99.514458,888.540161,692.966675,101.023117,,,,,,,,,,,,,764.957581,675.846741,110.697838,1053.408691,835.952332,223.081726,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1120.258301,858.290161,400.817230,824.895752,612.129272,99.517059,888.743286,692.985229,100.956932,,,,,,,,,,,,,764.911743,675.817505,110.721581,1053.271240,836.120605,223.029694,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1120.158325,858.302307,400.939484,824.930054,612.148804,99.521957,889.198547,692.935120,101.040375,,,,,,,,,,,,,764.892029,675.834290,110.795593,1053.111328,836.232300,223.117935,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1119.414307,858.520447,401.213165,824.926025,612.263916,99.574783,888.765320,693.118286,100.905754,,,,,,,,,,,,,764.876648,675.740906,110.757896,1052.867065,836.386841,223.207153,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1118.922607,858.575867,401.493927,824.872620,612.356445,99.767792,889.008362,693.195740,101.241028,,,,,,,,,,,,,764.867981,675.709351,110.792923,1052.770630,836.508301,223.282135,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1118.623779,858.611572,401.567261,824.860535,612.374939,99.826729,889.005127,693.271790,101.295464,,,,,,,,,,,,,764.728943,675.646179,111.133415,1052.386475,836.636292,223.334351,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1118.376343,858.742004,401.594177,824.948181,612.401978,99.600845,888.961975,693.397766,101.366005,,,,,,,,,,,,,764.772461,675.470825,111.072945,1052.166626,836.782532,223.491470,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1118.166992,858.753662,401.600586,824.973877,612.411560,99.513367,888.922791,693.555542,101.368591,,,,,,,,,,,,,764.859192,675.328125,110.945091,1052.032837,836.989685,223.229187,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1117.791504,858.731384,401.547119,824.991638,612.394531,99.576118,889.088379,693.356445,101.524651,,,,,,,,,,,,,764.928650,675.191406,111.044708,1051.679688,837.340149,223.167465,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1117.498169,858.705200,401.597137,825.155029,612.555725,99.217712,888.997559,693.437134,101.546669,,,,,,,,,,,,,764.972412,675.058838,111.149445,1051.488892,837.284729,222.885056,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1117.369629,858.706055,401.665497,825.171021,612.478943,99.414917,888.764099,693.848694,101.478157,,,,,,,,,,,,,765.021729,674.906738,111.306160,1051.590210,837.136353,222.743866,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1117.103638,858.768372,401.710602,825.073242,612.554565,99.802681,888.537598,694.161682,101.604752,,,,,,,,,,,,,765.029663,674.801086,111.340927,1051.756958,837.225647,222.722382,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1116.971558,858.712341,401.736176,825.089966,612.563354,99.918282,888.491943,694.272095,101.604416,,,,,,,,,,,,,765.029236,674.770752,111.330994,1051.919067,837.244812,222.657471,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1116.794067,858.820068,401.828308,825.145752,612.642273,99.966301,888.416199,694.314636,101.589401,,,,,,,,,,,,,765.065674,674.669922,111.404488,1051.945190,837.173218,222.577942,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1116.686768,858.826843,401.918640,825.185059,612.705811,99.897308,888.193970,694.411682,101.511780,,,,,,,,,,,,,765.063293,674.650696,111.429985,1051.866211,837.238098,222.610245,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1116.562500,858.832214,401.899353,825.262695,612.831238,99.993538,888.065247,694.600098,101.601723,,,,,,,,,,,,,765.149475,674.638672,111.451897,1051.845825,837.254456,222.626129,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1116.472534,858.794861,401.970612,825.157654,612.904968,100.275551,888.007141,694.724915,101.673531,,,,,,,,,,,,,765.170410,674.714111,111.481911,1052.276978,837.292419,222.335358,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1116.255005,858.795654,402.024353,825.176514,612.966064,100.365280,887.697815,694.856201,101.979759,,,,,,,,,,,,,765.145203,674.744263,111.536713,1051.577637,837.701660,222.540710,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1116.184814,858.723389,402.126892,825.182434,613.115845,100.412521,887.623291,694.944519,102.067848,,,,,,,,,,,,,765.127869,674.766296,111.555397,1050.842896,838.053711,222.910416,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1116.119751,858.514343,402.338562,825.256226,613.231079,100.477554,887.667969,695.075745,102.037010,,,,,,,,,,,,,765.120178,674.867371,111.597733,1050.482422,838.345337,223.154770,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1115.790771,858.488098,402.479675,825.325623,613.397156,100.748619,887.625854,695.290833,102.045090,,,,,,,,,,,,,765.113708,674.887634,111.611526,1050.540527,838.421082,222.992157,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1115.451416,858.519409,402.647064,825.397339,613.492859,101.011902,887.553406,695.416443,102.160522,,,,,,,,,,,,,765.053162,674.980896,111.717926,1050.454590,838.636292,223.001556,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1114.944946,858.592041,402.797577,825.426453,613.743835,101.319214,887.548950,695.599243,102.333771,,,,,,,,,,,,,765.054749,675.131348,111.725273,1050.104248,838.937561,223.122147,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1114.429199,858.742371,403.010498,825.441162,613.895447,101.730103,887.520874,695.802368,102.482697,,,,,,,,,,,,,764.930420,675.361694,112.178062,1049.874878,839.192505,223.283386,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1113.994751,858.753174,403.080200,825.387146,613.978149,102.047310,887.542664,695.912659,102.691734,,,,,,,,,,,,,764.865295,675.586975,112.571556,1049.683838,839.535522,223.456970,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1113.613403,858.826172,403.065063,825.396973,614.053650,102.397316,887.485107,696.102051,102.964142,,,,,,,,,,,,,764.873779,675.882996,112.884727,1049.317139,839.869751,223.774506,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1113.242188,858.900940,403.123077,825.159058,614.212646,103.038902,887.287048,696.294250,103.339302,,,,,,,,,,,,,764.767151,676.310242,113.397179,1048.786255,840.336365,224.256439,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1112.800659,859.050659,403.168488,824.783630,614.503723,104.163528,887.486328,696.361084,104.089211,,,,,,,,,,,,,764.543945,676.672424,114.044624,1048.498047,840.633118,224.556335,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1112.292847,859.073059,403.236206,824.483215,614.811218,105.127510,887.560974,696.496826,104.774475,,,,,,,,,,,,,764.247986,676.989502,114.749916,1048.443970,840.869446,224.647797,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1111.915039,859.135681,403.379211,824.233154,615.173584,106.123520,887.211426,696.839539,105.528908,,,,,,,,,,,,,763.647888,677.057922,115.871002,1048.505493,841.049011,224.775467,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1111.947998,859.318726,403.388458,823.785217,615.342712,107.379372,886.839783,697.177429,106.801163,,,,,,,,,,,,,763.203796,677.362793,117.062752,1048.516235,841.190857,224.823746,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1111.919556,859.402954,403.387970,823.240234,615.550232,108.786514,886.518860,697.298767,107.528564,,,,,,,,,,,,,,,,1048.948364,841.221130,225.173935,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1111.648926,859.536194,403.339905,822.816345,615.744568,110.081749,886.060303,697.323120,108.266312,,,,,,,,,,,,,,,,1049.234619,841.193176,225.314758,762.702515,677.688171,119.476616,,,,,,,,,,,,,,,,,,,,,,,,
155,1110.553467,859.843872,403.906708,822.305359,616.003052,111.656944,885.770630,697.292175,108.896965,,,,,,,,,,,,,,,,1049.243286,841.250244,225.839005,762.303528,677.811218,120.667297,,,,,,,,,,,,,,,,,,,,,,,,
156,1109.728760,860.156128,404.455597,821.664612,616.060913,113.347542,884.866821,697.203064,110.200569,,,,,,,,,,,,,,,,1048.929688,841.412415,226.251877,761.839233,678.141479,122.062080,,,,,,,,,,,,,,,,,,,,,,,,
157,1109.149658,860.415527,404.748688,821.166016,616.073364,114.413307,883.814453,697.698181,111.710258,,,,,,,,,,,,,,,,1048.690063,841.693665,226.743301,761.418884,678.309998,123.599953,,,,,,,,,,,,,,,,,,,,,,,,
158,1108.588623,860.449524,405.113129,820.381348,616.352905,116.178093,882.995117,697.976379,112.708633,,,,,,,,,,,,,,,,1047.846680,842.179504,227.355148,760.307556,678.426392,125.562111,,,,,,,,,,,,,,,,,,,,,,,,
159,1108.215088,860.513489,405.360840,819.061401,616.460754,118.305481,882.536926,697.844482,114.152283,,,,,,,,,,,,,,,,1047.444458,842.502869,227.833511,759.295044,678.581970,126.934158,,,,,,,,,,,,,,,,,,,,,,,,
160,1107.814087,860.694580,405.567963,817.993103,616.450623,119.953186,881.386719,698.279053,116.286041,,,,,,,,,,,,,,,,1047.198608,842.864136,228.164856,758.217773,678.705139,128.715500,,,,,,,,,,,,,,,,,,,,,,,,
161,1107.261719,860.664307,405.998779,817.115662,616.529236,121.690018,880.056519,697.979370,117.862526,,,,,,,,,,,,,,,,1046.277954,843.409424,228.582794,757.069458,678.505432,130.857422,,,,,,,,,,,,,,,,,,,,,,,,
162,1106.744873,860.429382,406.478210,815.964478,616.703247,123.853905,878.631042,698.198730,119.114555,,,,,,,,,,,,,,,,1045.318726,843.900513,229.276581,755.642761,678.635193,132.960205,,,,,,,,,,,,,,,,,,,,,,,,
163,1106.260010,860.467041,406.458099,814.472351,616.778198,125.524002,877.093140,698.484619,120.534531,,,,,,,,,,,,,,,,1044.703491,844.029724,229.850952,754.293762,678.625854,135.196243,,,,,,,,,,,,,,,,,,,,,,,,
164,1105.686768,860.573669,406.754578,812.808594,616.677856,127.668869,875.707947,698.571960,121.833443,,,,,,,,,,,,,,,,1044.693848,844.016174,230.248291,752.771912,678.399292,137.137543,,,,,,,,,,,,,,,,,,,,,,,,
165,1105.340942,860.550354,407.056000,811.458557,616.703735,129.533157,873.977051,698.854248,123.321373,,,,,,,,,,,,,,,,1043.419922,844.371033,230.793930,751.091492,678.496582,139.125015,,,,,,,,,,,,,,,,,,,,,,,,
166,1104.342407,860.660583,407.372345,809.606628,616.901184,131.280914,871.679016,699.231995,125.161018,,,,,,,,,,,,,,,,1041.643311,844.516663,231.683594,749.300476,678.627930,141.163910,,,,,,,,,,,,,,,,,,,,,,,,
167,1103.432129,860.713318,407.775238,807.611450,616.863403,133.232605,869.990784,699.047729,126.678902,,,,,,,,,,,,,,,,1040.083008,844.753662,232.325729,747.527222,678.468933,143.172256,,,,,,,,,,,,,,,,,,,,,,,,
168,1102.552612,860.641296,408.079315,805.760437,616.912781,134.802521,867.331055,699.553406,128.534775,,,,,,,,,,,,,,,,1039.393921,844.900024,232.518036,745.315613,678.419800,145.246460,,,,,,,,,,,,,,,,,,,,,,,,
169,1101.539917,860.472534,408.285797,803.299805,617.120422,137.233780,865.118225,699.856079,129.736252,,,,,,,,,,,,,,,,1037.415771,845.280396,233.193832,743.039551,678.583313,147.462570,,,,,,,,,,,,,,,,,,,,,,,,
170,1100.426025,860.120056,408.549896,801.063049,617.195129,138.776596,863.501282,699.862244,131.142624,,,,,,,,,,,,,,,,1035.134521,845.235962,234.076218,740.547058,678.783447,149.320251,,,,,,,,,,,,,,,,,,,,,,,,
171,1099.250488,860.078125,408.467804,798.610046,617.395203,140.732147,859.948242,700.307861,132.879150,,,,,,,,,,,,,,,,1033.674683,845.410828,234.435165,737.887756,678.731445,151.496063,,,,,,,,,,,,,,,,,,,,,,,,
172,1098.070190,860.108765,408.491943,795.702026,617.653931,142.849838,857.512207,700.308716,134.347733,,,,,,,,,,,,,,,,1031.201416,845.877930,235.131378,735.345398,678.937683,153.900146,,,,,,,,,,,,,,,,,,,,,,,,
173,1096.936646,859.920410,408.781891,792.954346,617.612915,144.427322,854.584351,700.855408,135.633545,,,,,,,,,,,,,,,,1030.246460,845.603760,235.396988,732.507141,679.018677,155.630981,,,,,,,,,,,,,,,,,,,,,,,,
174,1095.926147,859.753845,408.998199,789.938354,617.951294,145.787277,851.379822,700.750671,137.212967,,,,,,,,,,,,,,,,1026.583374,846.080933,236.395126,729.596619,679.263611,157.207123,,,,,,,,,,,,,,,,,,,,,,,,
175,1094.214478,859.768616,409.354156,786.790833,618.159424,147.465271,848.245422,701.435669,138.959717,,,,,,,,,,,,,,,,1024.944580,845.972900,236.849884,726.456543,679.476135,159.029297,,,,,,,,,,,,,,,,,,,,,,,,
176,1092.174805,859.623169,409.497131,783.532104,618.554749,149.385864,844.719299,701.878113,140.073700,,,,,,,,,,,,,,,,1021.575378,846.535339,237.861053,722.884827,679.688049,160.910797,,,,,,,,,,,,,,,,,,,,,,,,
177,1090.469727,859.561462,409.509949,780.069824,618.862488,150.633057,841.509155,701.950256,140.598160,,,,,,,,,,,,,,,,1019.665527,846.217285,237.996735,719.686646,680.139709,162.427780,,,,,,,,,,,,,,,,,,,,,,,,
178,1089.276611,859.236877,409.690918,776.089966,619.182373,152.299698,838.074280,702.247437,142.119629,,,,,,,,,,,,,,,,1015.638245,846.691833,239.164825,716.056885,680.454773,164.097961,,,,,,,,,,,,,,,,,,,,,,,,
179,1087.501953,858.942017,410.181610,772.427612,619.617065,153.756989,834.081787,702.529114,143.802872,,,,,,,,,,,,,,,,1013.240417,846.703979,239.439713,712.107239,680.825623,165.653427,,,,,,,,,,,,,,,,,,,,,,,,
180,1085.864380,858.874268,409.863037,768.787170,619.976257,154.756592,829.459045,703.000793,145.085144,,,,,,,,,,,,,,,,1009.893005,846.788635,239.796844,708.015320,681.195496,167.110260,,,,,,,,,,,,,,,,,,,,,,,,
181,1083.800049,858.951355,409.496124,764.635864,620.285400,156.179016,825.558289,703.043945,146.205048,,,,,,,,,,,,,,,,1006.146057,846.951660,241.004547,703.966858,681.723511,168.424911,,,,,,,,,,,,,,,,,,,,,,,,
182,1081.520264,858.933899,410.242493,760.321716,620.728271,157.438263,821.565796,703.749329,147.062500,,,,,,,,,,,,,,,,1003.769836,846.630859,241.177780,699.900757,682.468262,169.784103,,,,,,,,,,,,,,,,,,,,,,,,
183,1079.488281,858.503845,410.501709,756.030945,621.304871,158.850189,817.377930,704.243286,147.847855,,,,,,,,,,,,,,,,999.299255,847.117310,241.995224,695.698425,682.932068,170.851379,,,,,,,,,,,,,,,,,,,,,,,,
184,1076.882324,858.440002,410.259644,751.607666,621.846375,160.160629,812.380737,704.781250,149.515442,,,,,,,,,,,,,,,,995.365173,847.028137,242.878708,691.166870,683.605774,171.799316,,,,,,,,,,,,,,,,,,,,,,,,
185,1075.252563,858.105835,410.521973,746.988892,622.468018,161.073898,807.530273,705.173645,150.650864,,,,,,,,,,,,,,,,993.074219,846.563538,242.984863,686.372253,684.232666,172.857452,,,,,,,,,,,,,,,,,,,,,,,,
186,1072.250244,858.048767,410.681305,741.988220,623.144592,162.496109,803.700134,705.520020,151.117172,,,,,,,,,,,,,,,,988.599548,846.872559,243.725052,681.438477,685.091492,174.119247,,,,,,,,,,,,,,,,,,,,,,,,
187,1069.723389,858.027649,410.960297,737.297363,623.712769,163.683578,799.385071,706.179443,151.390259,,,,,,,,,,,,,,,,983.578186,847.013794,245.073502,676.823608,685.849243,174.588837,,,,,,,,,,,,,,,,,,,,,,,,
188,1067.019287,857.648315,411.208160,732.499634,624.451904,164.381592,794.634766,706.933105,152.313110,,,,,,,,,,,,,,,,980.484497,846.474487,245.720581,672.464539,686.669983,175.333984,,,,,,,,,,,,,,,,,,,,,,,,
189,1064.011597,857.511780,411.395386,727.530396,625.247131,165.168991,789.939453,707.296326,153.209763,,,,,,,,,,,,,,,,976.981812,846.184875,245.970306,667.622681,687.486694,176.173431,,,,,,,,,,,,,,,,,,,,,,,,
190,1061.745239,857.037964,411.734131,722.461243,625.945374,165.825745,784.545837,707.940979,154.099854,,,,,,,,,,,,,,,,972.977173,846.184937,246.338547,662.687500,688.239685,176.963409,,,,,,,,,,,,,,,,,,,,,,,,
191,1058.423706,856.933167,411.572968,717.308655,626.742615,166.607712,779.430542,708.386658,154.715027,,,,,,,,,,,,,,,,968.111755,846.259827,247.207489,657.656494,689.093018,177.898422,,,,,,,,,,,,,,,,,,,,,,,,
192,1055.861206,856.634399,411.946869,712.027649,627.431030,167.551926,774.521667,708.804871,155.262100,,,,,,,,,,,,,,,,964.022583,845.538147,247.842102,652.621399,690.039063,178.436859,,,,,,,,,,,,,,,,,,,,,,,,
193,1052.658447,856.093933,411.903137,706.772278,627.998047,168.032486,769.789307,709.397217,155.368301,,,,,,,,,,,,,,,,960.191467,845.163147,247.911697,647.640015,690.917419,178.246613,,,,,,,,,,,,,,,,,,,,,,,,
194,1050.005249,855.745361,411.919891,701.521484,628.541504,168.113312,765.043274,709.765991,155.664597,,,,,,,,,,,,,,,,955.565247,844.977356,248.929108,642.548706,691.735474,178.718704,,,,,,,,,,,,,,,,,,,,,,,,
195,1047.447388,855.196167,411.606506,696.241760,629.183533,168.644928,760.219055,710.202087,156.747177,,,,,,,,,,,,,,,,951.596985,844.334839,249.375793,637.429443,692.424133,179.328094,,,,,,,,,,,,,,,,,,,,,,,,
196,1044.014160,855.105225,412.154083,690.874084,629.921143,169.034973,754.778564,710.310730,157.620285,,,,,,,,,,,,,,,,947.079956,843.865845,250.169464,632.337219,693.272583,179.771866,,,,,,,,,,,,,,,,,,,,,,,,
197,1040.640381,854.695557,412.097504,685.536743,630.669678,169.086258,749.699341,710.660156,157.903152,,,,,,,,,,,,,,,,942.459839,843.904480,250.837265,627.267029,694.146545,179.910446,,,,,,,,,,,,,,,,,,,,,,,,
198,1037.843262,854.147400,412.230164,680.230652,631.264648,169.150360,744.845154,711.270813,157.629410,,,,,,,,,,,,,,,,937.934570,843.774841,250.896759,622.226440,694.920227,180.487625,,,,,,,,,,,,,,,,,,,,,,,,
199,1034.600830,853.528625,411.939209,674.924744,631.754639,169.051376,739.164307,711.628967,157.506592,,,,,,,,,,,,,,,,933.844055,842.987061,251.507675,617.095398,695.711914,181.060638,,,,,,,,,,,,,,,,,,,,,,,,
200,1031.047241,853.341064,412.485413,669.558533,632.220398,169.136810,734.230835,711.936096,157.757477,,,,,,,,,,,,,,,,929.974854,842.158630,252.043823,612.029602,696.561951,181.205185,,,,,,,,,,,,,,,,,,,,,,,,
201,1027.541138,852.641357,412.588348,664.185852,632.856812,169.267456,729.459351,712.104370,158.163940,,,,,,,,,,,,,,,,925.362366,841.525330,252.659088,606.895081,697.198853,181.083588,,,,,,,,,,,,,,,,,,,,,,,,
202,1024.460938,851.852356,412.769714,658.792847,633.460083,169.382721,724.243896,712.856812,157.942841,,,,,,,,,,,,,,,,920.058472,841.252441,253.297836,601.706238,697.839966,181.064377,,,,,,,,,,,,,,,,,,,,,,,,
203,1020.723816,851.475098,412.791779,653.561707,633.961853,169.252945,719.032288,713.141541,157.603302,,,,,,,,,,,,,,,,914.938110,840.954468,254.197189,596.622925,698.469238,181.114792,,,,,,,,,,,,,,,,,,,,,,,,
204,1017.444214,851.092468,412.445648,648.215881,634.363586,168.744003,714.568115,713.123657,157.831009,,,,,,,,,,,,,,,,911.648560,839.816956,254.526123,591.603516,699.138428,180.961502,,,,,,,,,,,,,,,,,,,,,,,,
205,1014.104431,850.622925,412.595123,642.671753,634.815247,168.651993,709.379089,713.479065,157.929352,,,,,,,,,,,,,,,,907.418457,839.270813,254.285980,586.493347,699.791077,181.106873,,,,,,,,,,,,,,,,,,,,,,,,
206,1010.729858,849.848145,412.253082,637.494507,635.360657,168.545853,704.454407,713.698181,157.692734,,,,,,,,,,,,,,,,902.501343,838.629700,254.991196,581.455322,700.452271,181.062790,,,,,,,,,,,,,,,,,,,,,,,,
207,1007.177063,849.335693,412.360077,632.452698,635.922363,168.222122,699.090454,714.008972,157.624222,,,,,,,,,,,,,,,,897.789063,838.090454,255.531815,576.011719,701.226807,181.370377,,,,,,,,,,,,,,,,,,,,,,,,
208,1003.638306,848.872314,412.238647,627.358521,636.484375,167.767151,694.264648,714.286743,157.661743,,,,,,,,,,,,,,,,893.587830,837.193481,256.067413,571.069031,701.679077,180.908981,,,,,,,,,,,,,,,,,,,,,,,,
209,1000.322327,848.090515,412.140076,622.156555,636.978333,167.411438,689.655762,714.783630,157.004150,,,,,,,,,,,,,,,,888.499451,836.975830,256.488251,566.183105,702.436951,179.961899,,,,,,,,,,,,,,,,,,,,,,,,
210,996.971558,847.285278,412.470825,616.962280,637.406677,167.089401,684.790405,715.158386,156.708572,,,,,,,,,,,,,,,,884.470520,836.459778,256.548584,561.377930,703.063232,179.589874,,,,,,,,,,,,,,,,,,,,,,,,
211,993.432678,846.565613,412.304932,612.008057,637.780640,166.501099,679.760986,715.436218,156.283310,,,,,,,,,,,,,,,,881.324768,835.196045,256.612946,556.689941,703.706909,179.040451,,,,,,,,,,,,,,,,,,,,,,,,
212,989.808960,846.321411,412.318298,607.274170,638.324036,165.977554,675.405396,715.470459,156.073441,,,,,,,,,,,,,,,,876.693237,834.477600,256.994904,552.077148,704.528015,178.674973,,,,,,,,,,,,,,,,,,,,,,,,
213,986.857666,845.311096,412.309662,602.268372,638.917725,166.159332,670.843933,715.540405,155.795593,,,,,,,,,,,,,,,,871.559448,834.090149,257.679535,547.213501,705.014343,177.938843,,,,,,,,,,,,,,,,,,,,,,,,
214,983.321655,844.698303,411.777527,597.455688,639.193604,164.881317,666.173584,715.866516,155.233261,,,,,,,,,,,,,,,,868.118103,833.126892,257.822357,542.620422,705.576660,176.652100,,,,,,,,,,,,,,,,,,,,,,,,
215,980.225281,843.987183,411.597260,592.756531,639.612610,164.100876,661.598572,716.565308,154.496689,,,,,,,,,,,,,,,,864.560974,832.566772,258.013733,538.137512,706.100220,176.086227,,,,,,,,,,,,,,,,,,,,,,,,
216,976.707703,843.585266,411.268250,587.968872,640.015686,163.421570,656.682129,716.529297,154.498291,,,,,,,,,,,,,,,,859.726440,832.014709,258.723938,533.547546,706.713989,174.997009,,,,,,,,,,,,,,,,,,,,,,,,
217,973.478210,842.899292,411.282715,583.387268,640.554321,162.789963,652.179993,716.580383,154.560272,,,,,,,,,,,,,,,,855.591370,830.767700,258.844910,528.907898,707.119141,174.295364,,,,,,,,,,,,,,,,,,,,,,,,
218,969.979736,842.008667,411.398529,579.043152,640.936462,161.826813,648.043640,716.906555,153.475037,,,,,,,,,,,,,,,,852.001343,829.986755,258.688568,524.288269,707.756042,173.377670,,,,,,,,,,,,,,,,,,,,,,,,
219,966.780640,841.088989,411.228729,574.604248,641.345032,161.118668,644.493469,717.308777,152.823441,,,,,,,,,,,,,,,,848.487244,829.051147,259.121979,519.970154,708.203247,172.546341,,,,,,,,,,,,,,,,,,,,,,,,
220,963.980713,840.347534,410.898987,570.008179,641.594116,159.801590,640.246765,717.496521,152.112457,,,,,,,,,,,,,,,,843.917603,828.590820,259.306641,515.959839,708.853760,171.744019,,,,,,,,,,,,,,,,,,,,,,,,
221,960.440613,839.841980,410.473877,565.726501,642.088074,158.764664,635.837097,717.305054,151.701599,,,,,,,,,,,,,,,,840.786011,827.477966,259.064758,511.815735,709.591614,170.568985,,,,,,,,,,,,,,,,,,,,,,,,
222,956.995850,839.079407,410.122040,561.349854,642.547668,157.843658,632.051331,717.485413,150.809082,,,,,,,,,,,,,,,,837.958252,826.328003,258.832489,508.180756,710.117004,169.120651,,,,,,,,,,,,,,,,,,,,,,,,
223,954.464478,838.127991,410.015656,557.144226,642.897583,156.920685,628.472778,717.651550,149.709793,,,,,,,,,,,,,,,,832.951416,826.086731,259.203430,504.019196,710.767029,168.155807,,,,,,,,,,,,,,,,,,,,,,,,
224,951.500793,837.284668,409.481293,553.179504,643.467712,156.020889,625.034668,717.711853,148.470901,,,,,,,,,,,,,,,,829.496399,824.947144,259.391724,500.097839,711.348572,166.838638,,,,,,,,,,,,,,,,,,,,,,,,
225,948.383667,836.450928,409.477386,549.146179,643.819336,154.966232,621.262939,717.833557,147.751938,,,,,,,,,,,,,,,,825.827209,824.361145,259.543701,496.396790,712.066345,165.317322,,,,,,,,,,,,,,,,,,,,,,,,
226,945.055786,835.799927,409.006927,545.074097,644.224365,154.066132,617.282349,717.987610,147.110657,,,,,,,,,,,,,,,,823.164307,823.311829,258.817963,492.657135,712.707092,163.957077,,,,,,,,,,,,,,,,,,,,,,,,
227,942.868713,834.468079,408.731812,541.443115,644.602600,152.588959,613.796326,718.200928,145.887054,,,,,,,,,,,,,,,,819.815430,822.666748,258.918854,489.196411,713.176880,162.686539,,,,,,,,,,,,,,,,,,,,,,,,
228,939.539612,834.055542,408.331238,537.999023,645.091858,150.886353,610.420105,718.465637,144.877533,,,,,,,,,,,,,,,,816.256958,821.748596,259.240082,485.671265,713.796021,161.517639,,,,,,,,,,,,,,,,,,,,,,,,
229,936.897705,833.215149,407.791840,534.282837,645.449341,149.684708,606.866760,718.585571,144.353577,,,,,,,,,,,,,,,,813.137512,820.887512,258.819092,481.898926,714.299133,160.471313,,,,,,,,,,,,,,,,,,,,,,,,
230,934.453552,832.329773,407.331451,530.396240,645.794434,148.747162,603.298401,718.821899,143.212433,,,,,,,,,,,,,,,,810.007568,820.339905,258.457672,479.025391,714.806946,158.898575,,,,,,,,,,,,,,,,,,,,,,,,
