Grasp120
Date:,2025/04/23
Time:,14:06:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
164,563.292847,649.633240,158.692200,633.827515,728.605835,169.354202,,,,985.740173,831.252930,387.980682,,,,,,,,,,,,,,,,,,,508.136536,721.978943,175.576736,,,,,,,,,,878.099304,843.199768,266.032806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,560.212585,649.861389,157.849243,630.531494,728.759277,168.862961,,,,983.613586,830.347778,388.160126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.467773,842.051086,266.142975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,556.784790,650.091919,156.964050,627.407471,728.549194,168.480026,,,,981.218567,829.731384,387.860992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.537231,841.726318,266.563660,502.018921,722.826050,174.251953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,553.386292,650.172913,155.652344,624.181458,728.409058,168.007339,,,,978.643188,829.439880,387.456055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.031006,840.698120,266.826416,498.727234,722.976624,173.675964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,550.561035,650.353638,154.222946,621.582153,728.405579,167.333237,,,,976.731995,828.559753,386.940979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.046509,839.892456,267.249542,495.945221,723.256714,172.165543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,547.481567,650.500977,153.242401,618.528198,728.216553,166.544418,,,,974.155884,828.286804,387.164124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.688904,839.102905,267.024414,493.004547,723.382019,171.627884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,544.340881,650.628540,152.109512,615.853455,728.034363,165.785294,,,,971.445557,827.509033,387.037384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.186188,723.461365,170.942200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,541.294739,650.745483,151.239288,612.869446,727.942322,165.209854,,,,969.456909,826.835571,386.722046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.441803,723.766357,169.877365,858.687317,837.894104,267.967133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,538.378540,650.780518,150.046646,610.246460,727.873596,164.346466,,,,967.249512,826.412170,386.240295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.683289,723.782654,169.198792,856.684692,836.810852,267.617737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,535.859924,650.802979,148.545746,607.802917,727.658630,163.617950,,,,965.054993,825.731445,385.800568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.932281,723.975891,168.159561,854.208801,835.781311,267.715698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,533.218018,650.798035,147.442780,604.835999,727.646667,162.987213,,,,963.479004,824.910217,385.373749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.106201,724.053162,166.802872,851.043762,835.499451,268.046173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,531.014648,651.107483,145.789932,602.315002,727.544189,162.221863,,,,960.193237,824.692688,385.249786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.792358,834.493408,268.708008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,528.097839,651.078552,145.034622,599.959656,727.632507,161.199646,,,,958.124390,824.139832,385.137726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.145691,833.884277,268.597168,474.443451,724.325378,164.493088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,525.443970,651.012085,143.988235,597.409790,727.536987,160.353516,,,,956.652710,823.422485,384.394501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.132141,833.173584,268.654144,472.096527,724.269836,163.038727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,523.130554,650.952332,143.029953,595.362671,727.165283,159.744766,,,,954.607788,823.045654,384.234589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.051453,832.132690,268.233459,469.468811,724.313599,162.544312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,520.817810,650.888367,142.195618,592.864746,727.270142,158.778503,,,,952.288818,822.258240,383.919678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.260498,831.884277,268.370117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,518.333191,650.795654,140.547821,590.740906,727.070984,157.773605,,,,950.273621,821.542236,383.463104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.779602,831.766357,269.154755,,,,465.195465,724.394043,160.050613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,516.192017,650.586548,139.444000,588.316711,726.615173,157.104935,,,,948.496887,821.209412,383.269928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.352600,830.592407,268.720001,,,,462.499939,724.356812,159.417999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,514.169006,650.652222,138.709244,586.255554,726.511047,156.463425,,,,945.861389,820.674683,382.976044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.852051,829.583801,268.267242,,,,460.577332,724.381409,157.462936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,511.986847,650.684692,137.425217,584.093811,726.513245,155.176407,,,,944.473022,820.061584,382.641876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.986328,829.026062,267.265106,,,,458.502563,724.229187,156.425797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,509.889801,650.584534,136.317413,582.560669,726.129028,153.758591,,,,942.985352,819.385864,381.879547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.403503,828.341675,267.122253,,,,456.780975,724.261780,155.481735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,508.028656,650.557251,135.459610,580.472046,726.123169,153.411621,,,,941.081909,818.350098,381.035522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.515625,828.036987,268.173981,,,,454.771851,724.411438,153.864914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,505.972443,650.329285,133.656876,578.362183,726.068115,152.726440,,,,938.737488,818.447571,381.272034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.276672,827.511292,268.099670,,,,452.542175,724.171814,152.631195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,504.124207,650.471741,132.576782,576.997620,726.043884,151.425507,,,,936.791809,818.023804,380.959198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.645020,826.408630,267.437836,,,,451.260406,724.242615,151.654877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,502.420288,650.521057,131.942200,575.193176,725.799927,150.562698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.883911,825.701965,267.254059,,,,449.280365,724.422119,150.123459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,500.563751,650.560120,130.584625,572.879333,725.720154,150.099930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.710999,825.181335,268.051605,,,,447.173401,724.398193,149.129364,933.481812,816.799377,380.118011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,498.930908,650.597595,129.581192,571.535156,725.324280,148.910019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.526550,824.978333,268.298981,,,,445.989471,724.512756,147.965302,931.619751,815.962341,379.845490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,497.112457,650.430359,128.670792,570.372314,724.983643,147.405899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.094543,824.114380,267.077423,,,,444.426208,724.651978,146.225525,930.629395,814.752380,379.318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,495.453247,650.211609,127.301163,568.576965,724.636963,146.492218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.720215,823.404358,267.014221,,,,,,,928.848633,814.333008,378.896027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,493.873138,650.089111,125.996841,567.158325,724.523376,145.881622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.950439,822.879028,266.634155,,,,,,,926.850952,814.828308,378.914429,441.371216,724.678772,143.910583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,492.327789,650.029602,125.292747,565.583496,724.481750,144.533051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.217590,821.528442,265.439209,,,,,,,925.065247,814.719727,378.976532,440.229156,724.806274,142.275208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,490.905853,649.938538,124.021103,564.166321,724.221741,143.809219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.029968,820.732666,264.144684,,,,,,,923.384399,814.275391,378.192535,438.724701,724.767700,141.095245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,489.345215,649.793396,122.726166,563.063660,723.815796,142.764450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.213013,820.643372,263.653931,,,,,,,922.670593,813.690918,377.828857,436.876373,724.673340,140.415878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,488.244873,649.694580,121.690804,562.122314,723.528259,141.889740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.847656,820.170227,263.974548,,,,,,,921.442688,812.277161,376.848511,435.823059,724.730957,138.957764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,486.753784,649.625732,120.147072,560.726074,723.489868,140.482895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.607056,819.438171,263.858276,,,,,,,919.545105,811.528748,376.332703,434.957550,724.823059,137.672043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,485.738190,649.457458,119.070480,559.435425,723.223145,139.575394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.480530,818.836426,263.143066,,,,,,,918.401184,811.187866,376.173553,433.594086,724.739319,136.839630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,484.245850,649.366577,118.110779,557.713379,722.901611,138.966232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.863708,818.337891,263.625244,,,,,,,916.853882,811.267151,376.208984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,483.264008,649.247192,116.987076,557.110657,722.528748,137.701859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.912109,811.202026,375.839661,,,,431.084198,724.587280,134.040146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,482.226379,649.254150,115.494499,556.457581,722.038513,136.744598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.804993,810.900146,375.398499,,,,430.575958,724.450439,133.378006,799.813660,817.757019,263.170044,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,481.190918,649.104614,114.255753,555.542542,721.884277,135.378723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.252991,809.980591,374.171875,,,,429.501648,724.342773,132.082855,799.501587,816.791992,261.114532,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,480.089233,648.997375,113.416710,554.568176,721.624512,134.288834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.233337,809.525208,373.291718,,,,428.801514,724.238770,130.160690,798.803345,816.243530,260.420441,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,479.034912,648.737305,111.790886,553.392334,721.525818,133.610199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.055359,809.076538,373.102325,,,,,,,797.613831,815.856934,260.077057,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,478.211273,648.516968,111.223198,552.148438,721.403442,132.937225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.497192,815.399841,259.600281,426.298553,723.719910,128.297226,,,,,,,,,,,,,,,,,,,,,,,,
207,477.237152,648.217529,110.263702,551.434631,721.221985,132.054901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.197388,814.756104,259.225494,425.955658,723.593018,126.915421,909.584351,808.277222,371.679169,,,,,,,,,,,,,,,,,,,,,
208,476.517517,647.921509,108.857567,550.802124,720.924377,130.960861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.180756,723.518616,125.312508,907.789551,808.143921,371.378479,,,,,,,,,,,,,,,,,,,,,
209,476.202332,647.561707,107.532463,549.739319,720.531921,129.696732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.678070,723.375549,124.388420,906.815125,807.964783,371.231049,793.901794,813.842285,258.484955,,,,,,,,,,,,,,,,,,
210,475.667847,647.506042,106.046631,549.319702,719.999756,128.665985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.862823,723.120239,123.540482,905.768616,807.806519,370.680450,792.576965,813.812622,257.897552,,,,,,,,,,,,,,,,,,
211,475.207245,647.295349,104.432518,548.987305,719.572815,127.797333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.836823,722.677002,122.629402,904.753235,807.494141,369.924103,791.839478,813.533569,257.593994,,,,,,,,,,,,,,,,,,
212,474.840973,647.041626,103.090492,548.238342,719.428101,126.457710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.362457,722.256897,121.289307,904.181091,807.190979,369.584137,790.995300,813.188171,256.902252,,,,,,,,,,,,,,,,,,
213,474.203857,646.692200,102.131310,547.653381,719.152832,125.106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.669556,806.761902,369.443726,789.959778,812.914368,256.404633,,,,,,,,,,,,,,,,,,
214,473.448029,646.220520,101.270714,547.667786,718.828430,124.289314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.642334,806.404297,368.913849,789.247986,812.744507,255.669724,420.939636,721.039307,118.907608,,,,,,,,,,,,,,,
215,473.186554,645.623413,100.392525,547.368713,718.377380,123.424004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.366211,806.409058,368.564545,788.900818,812.402100,255.229630,420.549896,720.582581,118.184250,,,,,,,,,,,,,,,
216,472.686218,645.066101,99.577835,546.632690,717.962036,122.517860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.345520,806.299805,368.350067,789.096497,811.906738,254.356903,,,,,,,,,,,,,,,,,,
217,472.120850,644.505005,98.418060,546.076294,717.574829,121.951004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.646362,806.037476,367.996674,788.828735,811.528442,253.474289,,,,,,,,,,,,,,,,,,
218,472.232727,644.190613,96.284088,545.944824,717.300293,120.690224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.938171,805.882996,367.463684,788.294189,811.170349,252.839325,,,,,,,,,,,,,,,,,,
219,472.354431,644.086060,95.220535,545.509277,716.774048,119.351128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.354492,805.726379,366.767059,787.656555,810.731628,252.575745,,,,,,,,,,,,,,,,,,
220,471.982971,643.812012,94.423279,545.094910,716.458923,118.456917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.580994,805.371094,366.133575,787.277283,810.369995,252.080109,,,,,,,,,,,,,,,,,,
221,471.456696,643.445313,93.033157,544.865906,716.151062,117.718788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.391602,805.017212,365.799164,786.457520,810.002808,251.620621,,,,,,,,,,,,,,,,,,
222,471.500458,643.254700,91.390289,544.725403,715.883423,117.057487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.803284,809.898560,250.981506,,,,,,,,,,,,,,,,,,
223,471.651215,643.084473,90.156311,544.652832,715.775024,116.078720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.250854,809.696167,250.488983,,,,,,,,,,,,,,,,,,
224,471.305298,642.783325,88.956528,544.462463,715.589661,114.551949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.755859,809.490417,250.064529,,,,,,,,,,,,,,,,,,
225,470.804993,642.570679,87.634834,544.298645,715.328613,113.328819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.490479,809.207825,249.775070,,,,894.913208,804.488098,364.258087,,,,,,,,,,,,
226,470.744812,642.582581,86.340889,544.125610,715.051147,112.488899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.937988,808.947571,249.532944,,,,893.941528,804.327637,364.456787,,,,,,,,,,,,
227,470.749207,642.506836,85.303177,543.746704,714.743164,111.818954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.183960,808.708740,249.385895,,,,893.096558,804.448181,364.464020,,,,,,,,,,,,
228,470.506348,642.279236,83.749809,543.737427,714.489624,110.917366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.220520,808.457886,249.238129,,,,892.363586,804.355469,364.214111,,,,,,,,,,,,
229,470.078461,642.051880,82.451561,543.662598,714.403076,109.629143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.398376,808.149658,249.025742,,,,891.918396,804.241943,363.731842,,,,,,,,,,,,
230,469.880829,642.206421,81.534851,543.456909,714.345459,108.349396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.890869,807.738831,248.683823,,,,891.355530,804.091309,363.241302,,,,,,,,,,,,
231,469.959839,642.208557,80.621849,543.290466,714.283936,107.689545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.656555,807.456238,248.452362,,,,891.176697,803.741760,362.790558,,,,,,,,,,,,
232,470.101288,642.128479,79.229118,543.113525,714.149963,106.962067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.584900,807.131226,248.202499,,,,891.267029,803.527527,362.177246,417.103790,716.183228,98.330330,,,,,,,,,
233,469.817902,642.136169,77.695152,542.905579,713.993835,106.035431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.389160,806.841980,247.677277,,,,,,,416.833130,716.027222,97.790237,,,,,,,,,
234,469.490662,642.041809,76.572495,542.806946,714.082397,104.834435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.080078,806.653198,247.163986,,,,,,,,,,,,,,,,,,
235,469.502716,642.191162,75.758148,542.753174,714.268555,103.441200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.774475,806.491028,246.522598,,,,,,,,,,,,,,,,,,
236,469.625092,642.192200,75.916351,542.712280,714.512878,102.792343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.375793,806.206726,246.114975,,,,,,,,,,,,,,,,,,
237,469.541077,642.357178,75.844093,542.891968,714.935059,102.395897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.115356,805.953735,245.851059,,,,,,,,,,,,,,,,,,
238,469.454803,642.642395,75.508614,542.694580,715.201538,102.037834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.243347,805.799072,245.902023,,,,,,,,,,417.199310,717.698303,93.676392,,,,,,
239,469.326447,642.874573,75.402664,542.601318,715.309265,101.743111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.968140,805.792725,245.582153,,,,,,,,,,417.390442,718.116028,93.239113,888.569702,802.594910,360.623871,,,
240,469.547729,643.377197,74.845642,542.621033,715.709412,101.177605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.967163,805.694580,245.239365,,,,,,,,,,417.513184,718.621216,93.507034,888.197937,802.539490,360.235321,,,
241,469.628296,643.640076,74.390533,542.619019,716.028992,100.633720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.877869,805.365417,244.882309,,,,,,,,,,417.401672,718.906982,93.651810,887.813660,802.543762,360.029480,,,
242,469.433624,643.852966,74.174965,542.649658,716.128113,100.188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.476135,805.440674,244.674240,,,,,,,,,,417.379059,719.107788,93.720207,887.255859,802.678345,360.263092,,,
243,469.114471,644.151733,73.942253,542.462708,716.125366,99.684929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.672729,805.201050,244.364197,,,,,,,,,,417.299744,719.334045,93.662102,886.898743,802.773682,360.314484,,,
244,468.608704,644.156738,74.097557,542.402161,715.884705,99.178909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.775452,804.953064,243.938538,,,,,,,,,,417.288208,719.545532,93.706352,886.763184,802.735046,360.191345,,,
245,468.610809,644.164551,73.961365,542.371765,715.870117,98.931915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.767944,804.826782,243.650436,,,,,,,,,,417.251190,719.656921,93.626488,886.544312,802.754578,360.090881,,,
246,468.296600,644.080627,74.210960,542.371826,715.867981,98.690865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.164429,804.462524,243.127411,,,,,,,,,,417.237915,719.670471,93.644714,886.264832,802.858215,359.927307,,,
247,467.774506,644.154602,74.447701,542.319641,715.780640,98.522659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.273804,804.284302,242.749084,,,,,,,,,,417.198761,719.670776,93.539757,886.213806,802.874268,359.805054,,,
248,468.035217,643.980347,74.424179,542.312439,715.777771,98.233208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.233582,804.202209,242.596207,,,,,,,,,,417.246429,719.648926,93.401451,886.214783,802.922791,359.718567,,,
249,468.053253,643.947449,74.248695,542.300110,715.685669,98.037003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.103577,804.017151,242.554626,,,,,,,,,,417.220459,719.652893,93.311516,886.274841,802.852051,359.619659,,,
250,468.004974,643.974854,74.120193,542.390625,715.654480,97.959084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.672974,804.080811,242.645782,,,,,,,,,,417.272064,719.731873,93.293083,886.212708,802.928650,359.476105,,,
251,468.049591,644.007813,74.003525,542.380066,715.651855,97.846985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.799683,803.842773,242.646515,,,,,,,,,,417.278595,719.755554,93.088951,886.106384,803.044556,359.508514,,,
