Grasp97
Date:,2025/04/22
Time:,17:34:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
168,848.980225,694.385864,199.842911,1014.688354,837.921082,226.957397,,,,,,,,,,,,,,,,,,,806.195496,601.129211,200.609406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.454895,651.306213,224.650665,,,,,,,,,,,,,,,,,,,,,,,,
169,847.970032,694.693298,201.571625,1014.097412,838.046814,227.953995,,,,,,,,,,,,,,,,,,,805.563354,601.203613,202.700333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.009399,651.303040,226.335358,,,,,,,,,,,,,,,,,,,,,,,,
170,847.459412,694.419617,203.020111,1013.334045,838.540100,229.262070,,,,,,,,,,,,,,,,,,,805.163330,601.215271,203.919342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.728271,651.288452,228.181213,,,,,,,,,,,,,,,,,,,,,,,,
171,846.834473,694.164673,204.767441,1012.826843,838.775940,229.983536,,,,,,,,,,,,,,,,,,,804.771179,601.312317,205.487350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.197815,651.348450,230.276489,,,,,,,,,,,,,,,,,,,,,,,,
172,845.986145,694.278381,206.287048,1012.661072,838.842957,230.015945,,,,,,,,,,,,,,,,,,,804.210754,601.435730,207.712662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.510132,651.298828,231.723099,,,,,,,,,,,,,,,,,,,,,,,,
173,846.027283,694.508362,207.507416,1012.440735,839.009033,230.182816,,,,,,,,,,,,,,,,,,,803.547058,601.369202,209.253128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.851379,651.409424,233.702072,,,,,,,,,,,,,,,,,,,,,,,,
174,846.107971,694.355408,208.439407,1011.986877,839.285034,230.758820,,,,,,,,,,,,,,,,,,,802.981323,601.184570,210.637405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.430786,651.306274,235.630768,,,,,,,,,,,,,,,,,,,,,,,,
175,845.411865,694.346375,210.121429,1011.524353,839.486572,231.357086,,,,,,,,,,,,,,,,,,,802.121033,601.292786,212.482071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.889404,651.381653,237.084198,,,,,,,,,,,,,,,,,,,,,,,,
176,844.353943,694.603638,211.864960,1010.928955,839.704895,231.899918,,,,,,,,,,,,,,,,,,,801.428162,601.330627,213.859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.450928,651.312683,238.855530,,,,,,,,,,,,,,,,,,,,,,,,
177,843.338013,694.592468,213.019089,1009.964294,839.792786,232.958344,,,,,,,,,,,,,,,,,,,801.224243,601.396729,215.166611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.825439,651.409302,240.602127,,,,,,,,,,,,,,,,,,,,,,,,
178,842.715698,694.572144,213.843399,1008.699341,840.114685,234.119614,,,,,,,,,,,,,,,,,,,800.694885,601.466064,216.977081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.264526,651.440247,241.985855,,,,,,,,,,,,,,,,,,,,,,,,
179,841.705383,694.376770,215.571503,1007.831238,840.651489,234.793228,,,,,,,,,,,,,,,,,,,800.010986,601.462219,218.415665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.906372,651.415955,243.397552,,,,,,,,,,,,,,,,,,,,,,,,
180,841.129761,694.450806,216.951843,1007.565552,840.290222,235.422012,,,,,,,,,,,,,,,,,,,799.290039,601.478271,219.730484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.199219,651.655823,244.974594,,,,,,,,,,,,,,,,,,,,,,,,
181,840.812622,694.880493,217.811172,1007.067627,840.180603,236.012573,,,,,,,,,,,,,,,,,,,798.355896,601.530884,221.587540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.380310,651.514771,246.850555,,,,,,,,,,,,,,,,,,,,,,,,
182,840.527161,695.121033,218.457062,1006.511353,840.314270,236.569031,,,,,,,,,,,,,,,,,,,797.479980,601.514709,222.935715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.564575,651.580566,248.186493,1090.347534,848.090271,331.230164,,,,,,,,,,,,,,,,,,,,,
183,839.383972,695.210022,220.138718,1005.822815,840.509766,237.008636,,,,,,,,,,,,,,,,,,,796.909058,601.543640,223.838455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.930359,651.684631,249.528870,1089.863403,848.557373,331.653595,,,,,,,,,,,,,,,,,,,,,
184,837.982788,695.154663,221.807098,1004.801636,840.654053,237.598236,,,,,,,,,,,,,,,,,,,796.353882,601.531982,224.913177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.226379,651.703552,251.309158,1089.565918,848.852173,332.051727,,,,,,,,,,,,,,,,,,,,,
185,836.516052,695.343323,223.147461,1003.441101,840.871277,238.766586,,,,,,,,,,,,,,,,,,,795.522400,601.739746,226.696823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.443115,651.595093,252.548447,1088.619019,849.399902,332.771179,,,,,,,,,,,,,,,,,,,,,
186,835.747498,695.532593,224.052597,1002.373047,841.062195,239.668777,,,,,,,,,,,,,,,,,,,794.743286,601.948792,228.106277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.605591,651.586365,253.541214,1087.089844,849.674805,333.862213,,,,,,,,,,,,,,,,,,,,,
187,835.570007,694.048279,224.529938,1001.519348,841.306885,240.228439,,,,,,,,,,,,,,,,,,,793.813416,601.787720,229.187439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.625183,651.745178,254.941177,1086.773071,849.901001,333.781250,,,,,,,,,,,,,,,,,,,,,
188,834.885132,695.328857,225.459488,1000.795715,841.701294,240.856171,,,,,,,,,,,,,,,,,,,792.829102,601.761292,230.129288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.552551,651.817322,256.471344,1086.660767,849.922363,333.674042,,,,,,,,,,,,,,,,,,,,,
189,833.649658,695.813599,226.298248,999.853333,841.982300,241.344543,,,,,,,,,,,,,,,,,,,791.900757,601.815857,231.246033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.630188,651.660706,257.716400,1085.682007,850.136230,334.428192,,,,,,,,,,,,,,,,,,,,,
190,832.378540,695.719482,227.256607,998.122925,841.957214,242.265427,,,,,,,,,,,,,,,,,,,790.971558,601.915894,232.172180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.758179,651.537659,258.706726,1084.949707,850.259399,334.842590,,,,,,,,,,,,,,,,,,,,,
191,831.157593,695.903076,228.390930,997.137512,842.080200,242.751801,,,,,,,,,,,,,,,,,,,789.994629,601.945374,233.139755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.798462,651.493896,259.603851,1084.625488,850.347961,334.971619,,,,,,,,,,,,,,,,,,,,,
192,830.149841,696.012512,229.685394,996.256592,842.164307,243.557510,,,,,,,,,,,,,,,,,,,788.595398,601.956787,234.373260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.568665,651.616821,260.856293,1084.233643,850.330688,335.066223,,,,,,,,,,,,,,,,,,,,,
193,828.717041,696.028137,230.904160,995.171631,842.343994,244.132553,,,,,,,,,,,,,,,,,,,787.484436,601.969604,235.149826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.366089,651.657471,262.286377,1082.691284,850.300659,336.074738,,,,,,,,,,,,,,,,,,,,,
194,827.119629,695.976868,231.841766,993.872803,842.507507,245.063843,,,,,,,,,,,,,,,,,,,786.417175,601.962463,235.815384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.342041,651.528381,263.170502,1081.564575,850.532288,336.592407,,,,,,,,,,,,,,,,,,,,,
195,825.964111,696.015686,232.457291,992.524292,842.508118,245.899185,,,,,,,,,,,,,,,,,,,785.091431,602.080078,236.671097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.173157,651.510986,263.897278,1081.030884,850.626404,336.592133,,,,,,,,,,,,,,,,,,,,,
196,825.237854,695.981812,232.824829,991.326721,842.577454,246.558701,,,,,,,,,,,,,,,,,,,783.699463,602.061768,237.494263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.891846,651.542908,265.184875,1080.700439,850.589050,336.618042,,,,,,,,,,,,,,,,,,,,,
197,823.772766,696.005554,233.649567,990.085815,842.929688,247.551346,,,,,,,,,,,,,,,,,,,782.388916,602.048706,238.386887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.678101,651.583557,266.035309,1079.492310,850.992615,337.391937,,,,,,,,,,,,,,,,,,,,,
198,822.065979,696.180786,234.325790,989.009094,842.856689,247.794952,,,,,,,,,,,,,,,,,,,781.130127,602.147461,239.251602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.457397,651.531189,266.898956,1078.389038,850.899353,338.056549,,,,,,,,,,,,,,,,,,,,,
199,820.900391,696.501831,234.738937,987.577881,842.583008,248.296829,,,,,,,,,,,,,,,,,,,779.596252,602.279114,240.325851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.778748,651.519775,267.946625,1077.659790,850.829590,338.178528,,,,,,,,,,,,,,,,,,,,,
200,819.312134,696.704529,235.742249,985.929565,842.765320,248.883957,,,,,,,,,,,,,,,,,,,778.143555,602.253113,241.104614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.207458,651.710754,269.293762,1076.764526,850.726563,338.064484,,,,,,,,,,,,,,,,,,,,,
201,817.690247,696.620239,236.465729,984.446106,843.011536,249.572861,,,,,,,,,,,,,,,,,,,776.623413,602.450745,241.542648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.858582,651.753845,270.010071,1075.142578,850.756653,339.052704,,,,,,,,,,,,,,,,,,,,,
202,816.236694,696.593140,237.366379,982.823914,842.917053,250.166611,,,,,,,,,,,,,,,,,,,774.971069,602.634094,241.930588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.154846,651.778809,270.697754,1073.985107,850.970886,339.425049,,,,,,,,,,,,,,,,,,,,,
203,814.738159,696.831360,238.015579,981.303101,842.863037,250.845078,,,,,,,,,,,,,,,,,,,773.157227,602.577087,243.094131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.529541,651.965332,271.569366,1073.329346,850.867737,339.495056,,,,,,,,,,,,,,,,,,,,,
204,812.709045,696.718323,239.192368,980.011353,842.867737,251.350601,,,,,,,,,,,,,,,,,,,771.482849,602.565735,244.130493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.227478,652.003601,272.270782,1071.334717,850.790283,340.463409,,,,,,,,,,,,,,,,,,,,,
205,810.942993,696.773315,239.674591,978.333008,842.741211,252.417313,,,,,,,,,,,,,,,,,,,769.771973,602.863708,244.665070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.368347,652.220825,272.980774,1070.287354,850.973999,341.084351,,,,,,,,,,,,,,,,,,,,,
206,809.519958,696.828369,240.057358,976.896545,842.750122,252.938080,,,,,,,,,,,,,,,,,,,768.002075,602.975586,245.004501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.678284,652.209900,273.648102,1069.302246,851.159729,341.390137,,,,,,,,,,,,,,,,,,,,,
207,807.990784,696.783264,240.895569,975.430237,842.739746,253.411835,,,,,,,,,,,,,,,,,,,766.271851,603.038269,245.538284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.960449,652.392944,274.170227,1068.373413,850.970947,341.324707,,,,,,,,,,,,,,,,,,,,,
208,805.916077,696.959290,241.820175,973.551819,842.743958,253.928528,,,,,,,,,,,,,,,,,,,764.742310,603.087585,245.993240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.101501,652.435181,275.108643,1066.573608,850.848267,341.773102,,,,,,,,,,,,,,,,,,,,,
209,803.794922,697.358093,242.796005,971.961670,842.534607,254.721207,,,,,,,,,,,,,,,,,,,762.983032,603.090027,246.689148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.286316,652.571899,276.232727,1065.159546,850.956543,342.393555,,,,,,,,,,,,,,,,,,,,,
210,801.971619,698.073669,243.873306,970.627563,842.460083,255.241257,,,,,,,,,,,,,,,,,,,760.574890,603.287598,247.384888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.406067,652.666687,276.765045,1063.527588,850.783875,343.155884,,,,,,,,,,,,,,,,,,,,,
211,800.044006,697.545837,244.121536,969.144226,842.288574,254.937073,,,,,,,,,,,,,,,,,,,758.892029,603.376953,247.967545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.579468,652.795288,277.506714,1062.365356,850.689758,343.026672,,,,,,,,,,,,,,,,,,,,,
212,798.283508,697.324341,244.018646,966.903503,842.392273,256.060242,,,,,,,,,,,,,,,,,,,756.793823,603.311157,248.743149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.677063,652.915955,278.168274,1061.150391,850.675293,343.433228,,,,,,,,,,,,,,,,,,,,,
213,796.378113,697.362122,244.232651,965.056396,842.402893,257.004181,,,,,,,,,,,,,,,,,,,754.984802,603.432190,249.233170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.505676,652.974976,278.984009,1059.951660,850.872375,343.980560,,,,,,,,,,,,,,,,,,,,,
214,794.469666,697.451782,244.810471,963.054077,842.542847,257.307251,,,,,,,,,,,,,,,,,,,752.917603,603.546936,249.565170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.661621,653.098083,279.394165,1058.376099,850.468689,343.997131,,,,,,,,,,,,,,,,,,,,,
215,792.214233,697.584900,245.774307,961.342102,842.218628,258.152496,,,,,,,,,,,,,,,,,,,750.584229,603.670898,250.659668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.578369,653.273499,280.051147,1056.720215,850.708923,343.956024,,,,,,,,,,,,,,,,,,,,,
216,789.331482,698.248474,246.762390,959.641602,842.203491,258.424377,,,,,,,,,,,,,,,,,,,748.796387,603.632507,251.099503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.661987,653.335876,280.656006,1055.338745,850.625610,344.515045,,,,,,,,,,,,,,,,,,,,,
217,787.569153,698.284363,247.173889,957.435059,842.216797,259.116241,,,,,,,,,,,,,,,,,,,746.530151,603.796692,251.257339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.545715,653.412659,280.981781,1054.069702,850.229675,344.824432,,,,,,,,,,,,,,,,,,,,,
218,785.450684,698.627991,247.630402,955.664246,842.038818,259.519928,,,,,,,,,,,,,,,,,,,744.562378,603.750793,251.416321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.329529,653.510071,281.444214,1052.436035,850.540405,344.942169,,,,,,,,,,,,,,,,,,,,,
219,783.218201,698.927368,247.808121,953.916077,841.957031,260.077484,,,,,,,,,,,,,,,,,,,742.348328,603.814270,251.910583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.504700,653.638062,281.949707,1050.686890,850.561768,345.336853,,,,,,,,,,,,,,,,,,,,,
220,781.422913,698.841553,247.934952,951.710999,841.797913,260.308594,,,,,,,,,,,,,,,,,,,740.078918,603.803955,251.892517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.093384,653.805115,282.278381,1049.277710,850.207581,345.424225,,,,,,,,,,,,,,,,,,,,,
221,779.297058,698.802673,248.386780,950.046509,841.702637,260.557434,,,,,,,,,,,,,,,,,,,737.640625,603.884827,252.676575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.091919,653.897156,282.724426,1047.720581,850.403015,345.688599,,,,,,,,,,,,,,,,,,,,,
222,776.936462,698.915344,248.453003,947.823975,841.562439,261.228943,,,,,,,,,,,,,,,,,,,735.426758,603.989502,252.757309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.681091,654.018005,283.110901,1046.110840,850.290527,346.168793,,,,,,,,,,,,,,,,,,,,,
223,775.338318,699.000793,248.765488,946.050720,841.340942,261.462738,,,,,,,,,,,,,,,,,,,733.109314,604.142822,253.093567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.449707,654.115784,283.401215,1044.678345,849.981323,346.077545,,,,,,,,,,,,,,,,,,,,,
224,773.040588,698.931396,248.506561,943.864990,841.099915,261.727173,,,,,,,,,,,,,,,,,,,730.774475,604.154236,253.426529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.197754,654.330261,283.725983,1042.621704,850.127319,346.155273,,,,,,,,,,,,,,,,,,,,,
225,770.772888,699.086731,248.705658,941.705627,840.989136,262.321228,,,,,,,,,,,,,,,,,,,728.129395,604.238037,253.788589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.800415,654.564941,283.877136,1040.669800,849.809265,346.499634,,,,,,,,,,,,,,,,,,,,,
226,768.697510,699.007019,249.001923,939.899780,840.665405,262.718475,,,,,,,,,,,,,,,,,,,725.979980,604.388733,253.891205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.776733,654.748108,284.121399,1039.543091,849.601440,346.359253,,,,,,,,,,,,,,,,,,,,,
227,765.961731,699.086792,249.040253,937.403198,840.399536,262.992126,,,,,,,,,,,,,,,,,,,723.282349,604.462036,254.264542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.222900,654.921875,284.299133,1037.144531,849.412170,346.914276,,,,,,,,,,,,,,,,,,,,,
228,764.119385,699.043152,249.310883,935.582947,840.279724,263.277161,,,,,,,,,,,,,,,,,,,721.088684,604.561157,254.356720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.010010,655.104431,284.489258,1035.234741,849.277283,346.866547,,,,,,,,,,,,,,,,,,,,,
229,761.573181,699.002197,249.612808,933.650208,839.828796,263.170593,,,,,,,,,,,,,,,,,,,718.431274,604.633789,254.564087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.375549,655.313477,284.605225,1033.702637,849.427368,347.200684,,,,,,,,,,,,,,,,,,,,,
230,759.589355,698.961243,249.857727,931.305359,839.846252,263.724792,,,,,,,,,,,,,,,,,,,716.150269,604.790710,254.658554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.356445,655.410034,284.829102,1031.666870,848.918030,347.628082,,,,,,,,,,,,,,,,,,,,,
231,757.133789,698.936462,249.832993,929.224915,839.589050,263.969116,,,,,,,,,,,,,,,,,,,713.493103,604.893982,255.141434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.776550,655.591858,284.842072,1029.906250,848.736755,347.106506,,,,,,,,,,,,,,,,,,,,,
232,754.496277,699.279602,250.388474,927.284912,839.251892,264.238586,,,,,,,,,,,,,,,,,,,711.072510,605.101074,255.233185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.598633,655.716675,285.186279,1028.200073,848.867249,347.407257,,,,,,,,,,,,,,,,,,,,,
233,752.158569,698.982788,250.165497,924.862427,839.192688,264.447968,,,,,,,,,,,,,,,,,,,708.574829,605.104919,255.284073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.942505,655.936523,285.339600,1026.269653,848.536560,347.786072,,,,,,,,,,,,,,,,,,,,,
234,750.147644,698.997375,250.388565,923.003357,839.011169,264.601868,,,,,,,,,,,,,,,,,,,705.994324,605.119141,255.153107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.804382,656.064270,285.606293,1024.739014,848.283936,347.303345,,,,,,,,,,,,,,,,,,,,,
235,747.578613,699.064270,250.660995,920.870972,839.098755,264.778290,,,,,,,,,,,,,,,,,,,703.758789,605.161255,255.120377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.042236,656.176270,285.694641,1022.618103,848.214966,347.566650,,,,,,,,,,,,,,,,,,,,,
236,745.487488,699.211121,249.841446,918.597595,838.779663,264.606445,,,,,,,,,,,,,,,,,,,701.097839,605.353149,255.167694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.985352,656.315491,285.921661,1020.814636,847.749756,347.781891,,,,,,,,,,,,,,,,,,,,,
237,742.715393,699.309326,250.376404,916.569885,838.790649,264.872559,,,,,,,,,,,,,,,,,,,698.894287,605.410950,255.207626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.257080,656.535217,285.953125,1019.289429,847.418823,347.333435,,,,,,,,,,,,,,,,,,,,,
238,740.592102,699.365356,250.257584,914.290405,838.318665,265.087311,,,,,,,,,,,,,,,,,,,696.164001,605.668335,254.909363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.087036,656.632507,286.005920,1017.340515,846.570313,347.218384,,,,,,,,,,,,,,,,,,,,,
239,738.341003,699.213196,250.322540,912.557983,838.331238,264.944427,,,,,,,,,,,,,,,,,,,693.992432,605.651367,255.060165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.410828,656.975464,285.753815,,,,,,,,,,,,,,,,,,,,,,,,
240,736.019775,699.236938,250.696793,910.422791,838.307373,265.378754,,,,,,,,,,,,,,,,,,,691.127930,605.588867,255.089661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.257568,656.904602,286.131805,,,,,,,,,,,,,,,,,,,,,,,,
241,733.752747,699.139099,250.695114,907.904846,837.688232,265.559906,,,,,,,,,,,,,,,,,,,689.018372,605.557434,254.911423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.027954,656.952393,285.982208,,,,1011.216675,846.660950,347.603943,,,,,,,,,,,,,,,,,,
242,731.005310,699.261292,250.379578,905.857056,837.295166,265.805328,,,,,,,,,,,,,,,,,,,686.462036,605.681335,254.628937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.665588,657.053162,285.927063,,,,1009.181213,846.119873,347.961517,,,,,,,,,,,,,,,,,,
243,728.632446,699.303650,250.423767,903.668701,837.081421,266.060791,,,,,,,,,,,,,,,,,,,684.197205,605.549988,254.566071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.251343,657.170410,285.803223,,,,1007.027893,846.239563,347.519104,,,,,,,,,,,,,,,,,,
244,726.526123,699.303345,250.101105,901.609436,836.750122,266.140045,,,,,,,,,,,,,,,,,,,681.601624,605.687988,254.340302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.904968,657.285034,285.620056,,,,1005.392273,846.565002,347.326019,,,,,,,,,,,,,,,,,,
245,724.251038,699.347473,250.114426,899.303955,836.417053,266.284576,,,,,,,,,,,,,,,,,,,679.429871,605.614075,254.405380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.567322,657.384949,285.707275,,,,1003.871338,846.470764,347.479095,,,,,,,,,,,,,,,,,,
246,721.970154,699.316101,249.848358,897.275391,836.286560,266.389526,,,,,,,,,,,,,,,,,,,676.804138,605.793762,254.291122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.300537,657.520386,285.670685,,,,1001.801025,846.018738,346.924957,,,,,,,,,,,,,,,,,,
247,719.668884,699.481750,249.768219,894.955078,835.896240,266.411316,,,,,,,,,,,,,,,,,,,674.506958,605.766479,254.599014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.917725,657.653259,285.777344,,,,999.979797,845.892395,347.215881,,,,,,,,,,,,,,,,,,
248,717.039368,699.322632,249.917358,893.133911,835.669312,266.455994,,,,,,,,,,,,,,,,,,,672.048950,605.689148,254.130310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.432251,657.778992,285.755768,,,,998.068787,845.562805,347.443909,,,,,,,,,,,,,,,,,,
249,715.112427,699.473511,249.483643,890.813232,835.621521,266.058777,,,,,,,,,,,,,,,,,,,669.572205,605.752686,253.833267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.281616,657.848755,285.646637,,,,996.067322,844.839172,346.826935,,,,,,,,,,,,,,,,,,
250,712.818848,699.374573,249.545532,889.124207,835.911560,266.164917,,,,,,,,,,,,,,,,,,,667.237610,605.913147,253.638596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.676025,658.007996,285.090149,,,,,,,,,,,,,,,,,,,,,,,,
251,710.649475,699.473267,249.544861,887.090393,835.536682,266.324738,,,,,,,,,,,,,,,,,,,664.857178,605.972351,253.417740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.699097,658.072693,285.088684,,,,,,,,,,,,,,,,,,,,,,,,
