Grasp84
Date:,2025/04/22
Time:,17:17:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
180,678.357117,730.559692,148.399750,,,,,,,552.965515,716.932617,149.669830,,,,,,,,,,,,,,,,,,,615.959839,650.495544,129.279465,987.038696,848.198486,418.881378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,674.525635,730.674316,148.423630,,,,,,,549.393555,717.744873,149.467224,,,,,,,,,,,,,,,,,,,611.259583,650.912842,129.306244,984.600525,847.405884,418.946289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,670.511658,730.694885,148.719559,,,,,,,545.562134,718.385132,149.415253,,,,,,,,,,,,,,,,,,,606.534668,651.350952,129.609955,982.660950,846.232361,418.674896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,666.503723,730.721313,149.054596,,,,,,,541.475403,719.145142,149.459595,,,,,,,,,,,,,,,,,,,602.359009,651.855591,128.918701,980.686707,845.143066,418.482025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,662.593689,730.819519,149.056610,,,,,,,537.165161,719.849854,149.008392,,,,,,,,,,,,,,,,,,,598.074097,652.420776,128.610855,978.362488,844.333801,418.195374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,658.632568,731.181641,148.460632,,,,,,,533.470825,720.522034,148.923096,,,,,,,,,,,,,,,,,,,593.696594,653.017334,128.515823,975.932800,843.507751,418.150635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,654.893066,731.226685,148.610916,,,,,,,529.837463,721.169006,148.769058,,,,,,,,,,,,,,,,,,,589.585999,653.531372,128.248489,974.436462,842.511719,417.855621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,650.921814,731.130249,149.053391,,,,,,,525.847351,721.767944,147.767578,,,,,,,,,,,,,,,,,,,585.671753,653.848083,127.748924,972.083679,841.807373,417.596680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,647.273865,731.389160,149.041000,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.696594,654.216003,127.045349,969.542542,841.177856,417.246246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,644.106750,731.351929,148.827469,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.104736,654.570740,126.353645,967.726379,839.924255,417.427429,518.407104,722.686523,147.850861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,640.434021,731.422668,148.420074,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.784973,655.194397,125.349464,966.518982,838.763550,417.055817,515.092285,723.207703,147.291321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,636.934570,731.320801,148.301086,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.026794,655.389465,124.824539,963.838562,837.725830,417.265228,511.438995,723.516663,146.821198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,633.614807,731.847046,147.870483,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.199768,655.551331,124.485405,961.887756,835.916809,416.990326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,630.737183,731.459473,147.754028,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.841370,655.825928,124.006027,960.232788,835.860474,416.584656,,,,504.946564,724.212280,146.279434,860.196045,844.029541,228.526413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,627.112854,731.965088,147.335434,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.665894,656.097046,123.022774,958.693787,835.013245,416.540344,,,,501.703735,724.553345,145.439926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,624.199707,731.768188,146.797836,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.439087,656.540283,121.927948,956.543762,833.745239,416.400177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,621.058594,731.719421,146.806946,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.246887,656.968628,120.843918,953.914856,832.455566,416.279419,,,,,,,,,,495.106873,724.775757,145.089142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,618.692505,731.402222,146.314957,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.285583,656.730225,119.619164,952.360413,831.290100,416.563599,,,,,,,,,,493.001740,725.109436,143.313354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,615.419678,731.567139,146.112778,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.637207,657.048706,117.862556,950.997009,830.238647,416.244171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,612.534424,731.714417,145.100571,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.283203,657.747009,116.616737,949.069885,829.617310,415.755585,,,,,,,,,,,,,487.219910,725.593933,142.630173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,609.534424,731.783325,145.035736,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.451538,657.937012,115.719521,946.964844,828.819641,415.741333,,,,,,,,,,,,,484.563477,725.798584,140.916626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,607.215942,731.757385,144.620422,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.338440,658.037781,115.384148,945.537292,827.976074,415.522827,,,,,,,,,,,,,482.036713,726.063293,139.967102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,604.893372,731.509338,143.946548,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.950073,658.211609,114.216652,,,,,,,,,,,,,,,,479.330933,726.244873,139.444672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,602.711060,731.717163,143.116348,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.252747,658.285400,113.595009,,,,,,,,,,,,,,,,476.914063,726.671875,138.105148,941.923584,826.077026,415.531311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,600.152039,731.361877,142.497482,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.966980,658.341187,112.909843,,,,,,,,,,,,,,,,474.218628,726.789246,137.251328,939.373718,825.636047,415.522614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,597.788086,731.560608,141.928711,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.524048,658.608643,111.859032,,,,,,,,,,,,,,,,472.130493,727.091980,136.178925,937.633606,824.751709,415.453278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,595.635376,731.746216,141.567886,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.555542,658.836670,110.329529,,,,,,,,,,,,,,,,469.815277,727.278076,134.540909,936.419128,823.825806,415.038116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,593.438416,731.576782,140.653824,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.101990,658.866516,109.366859,,,,,,,,,,,,,,,,467.802063,727.490967,133.633423,935.132385,822.875671,414.795227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,591.208435,731.766113,140.027084,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.369019,659.215820,107.854340,,,,,,,,,,,,,,,,465.654846,727.762695,132.613007,933.247314,822.255127,414.261902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,589.296143,731.628418,139.032913,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.636353,659.709412,106.563782,,,,,,,,,,,,,,,,463.306366,727.976318,131.510986,930.983887,821.779663,414.406067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,587.559570,731.323608,138.760391,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.361633,659.737061,106.366798,,,,,,,,,,,,,,,,,,,929.254272,821.088623,414.568146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,585.426697,731.698669,138.310104,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.440674,659.816223,105.238907,,,,,,,,,,,,,,,,,,,928.327332,819.887390,414.205902,459.586578,728.463074,129.420746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,583.513611,731.881592,137.194595,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.696228,660.215820,103.957405,,,,,,,,,,,,,,,,,,,926.926819,819.061829,413.699127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,581.862610,731.404785,136.759567,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.964844,660.290039,103.244698,,,,,,,,,,,,,,,,,,,925.325439,818.459534,413.737030,,,,456.569489,728.879822,126.976570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,580.127014,731.382507,136.019318,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.366882,660.241760,101.531860,,,,,,,,,,,,,,,,,,,923.307190,817.847839,413.740387,,,,454.365753,729.169067,126.595459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,578.535645,731.643616,135.257523,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.734070,660.532227,100.491028,,,,,,,,,,,,,,,,,,,921.713379,817.178040,413.354004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,577.152771,731.616943,134.169846,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.490631,660.665344,99.405533,,,,,,,,,,,,,,,,,,,921.021118,816.475281,413.176117,,,,,,,451.724030,729.632446,123.603867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,575.560608,731.314636,133.608536,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.813446,660.861328,99.126450,,,,,,,,,,,,,,,,,,,919.826355,815.536987,412.725922,,,,,,,450.541595,729.961609,123.145470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,574.215149,731.176819,133.259598,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.935883,660.796204,98.502968,,,,,,,,,,,,,,,,,,,918.310303,814.910217,412.122864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,572.940369,731.304321,132.324982,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.700562,660.913147,97.539246,,,,,,,,,,,,,,,,,,,917.184753,814.445923,411.903290,,,,,,,,,,447.037079,730.358398,121.391052,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,571.668579,731.253418,131.482895,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.452667,661.022522,96.693283,,,,,,,,,,,,,,,,,,,915.842041,813.835693,411.729095,,,,,,,,,,446.093628,730.491882,120.194458,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,569.930298,731.067322,130.630936,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.262329,661.139221,95.798264,,,,,,,,,,,,,,,,,,,914.293274,813.397949,411.340027,,,,,,,,,,445.179993,730.592957,118.671097,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,569.129089,730.769409,129.847824,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.351410,660.581970,95.183876,,,,,,,,,,,,,,,,,,,913.559570,812.774414,410.599945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,568.408813,730.690796,128.924820,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.041168,660.355164,94.624687,,,,,,,,,,,,,,,,,,,912.991882,812.050781,410.110016,,,,,,,,,,,,,441.993073,730.446655,117.023468,,,,,,,,,,,,,,,,,,,,,,,,
224,566.834167,730.549316,128.386658,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.319489,660.464966,93.595444,,,,,,,,,,,,,,,,,,,912.212769,811.368591,409.507050,,,,,,,,,,,,,441.297485,730.387512,115.387611,,,,,,,,,,,,,,,,,,,,,,,,
225,565.312805,730.808289,127.970551,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.602844,660.457764,91.643990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.521454,730.443909,113.951126,,,,,,,,,,,,,,,,,,,,,,,,
226,563.930298,730.710999,126.911110,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.753174,660.504700,90.486824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.406738,730.275940,112.492813,910.414612,810.343384,408.465088,,,,,,,,,,,,,,,,,,,,,
227,563.326599,730.242065,125.846336,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.769226,660.381042,89.385147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.290771,809.959473,408.396423,,,,,,,,,,,,,,,,,,,,,
228,562.766541,729.753723,125.135979,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.972748,659.888000,88.074905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.373108,809.586548,408.352875,,,,,,,,,,,,,,,,,,,,,
229,561.974365,729.415588,123.863724,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.846130,659.362793,87.511520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.070862,809.144775,408.116486,436.351349,729.597595,109.113831,,,,,,,,,,,,,,,,,,
230,561.221924,729.126282,123.141960,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.961609,659.024780,86.854958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.234741,808.756592,407.632385,435.963867,729.183960,107.862274,,,,,,,,,,,,,,,,,,
231,560.330994,728.999329,122.279594,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.803101,659.034973,85.061394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.863037,808.267639,407.394897,435.167816,728.849976,106.870499,,,,,,,,,,,,,,,,,,
232,559.383118,728.861572,121.224884,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.324982,658.904297,83.403313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.609436,807.542175,406.311157,434.682953,728.412720,105.489632,,,,,,,,,,,,,,,,,,
233,558.945007,728.590332,120.344109,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.726715,658.454224,81.967339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.990479,806.894470,405.707977,434.153778,728.022644,103.848549,,,,,,,,,,,,,,,,,,
234,558.062439,728.446106,119.092659,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.834442,658.391602,80.040741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.478912,727.617920,102.575279,,,,,,,,,,,,,,,,,,
235,557.556152,728.260498,117.445793,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.603973,658.252930,78.572739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.265747,727.191162,101.903008,,,,,,,,,,,,,,,,,,
236,557.146057,727.745667,116.708923,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.870605,657.763550,77.228951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.772186,726.803650,100.028816,901.949951,805.710083,404.453674,,,,,,,,,,,,,,,
237,556.350098,727.188049,116.149727,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.664978,657.277954,75.284431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.430115,726.290161,98.229500,900.512451,805.380371,404.344055,,,,,,,,,,,,,,,
238,556.053223,726.840027,114.764076,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.795837,656.907654,73.867859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.867676,805.172913,404.346558,,,,,,,,,,,,,,,
239,555.633179,726.526123,113.553101,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.272766,656.354370,72.771957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.907654,804.900391,404.167633,431.244904,725.170715,94.680519,,,,,,,,,,,,
240,555.104004,726.385254,112.645355,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.468842,656.113403,70.325157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.529907,804.535339,403.957642,430.819092,724.795776,92.726616,,,,,,,,,,,,
241,554.956482,726.136108,110.901237,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.865295,656.241638,68.298759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.012756,804.127136,403.506317,430.524323,724.302917,91.119774,,,,,,,,,,,,
242,555.035278,725.796448,109.451714,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.795685,656.080994,67.209099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.297485,803.643188,403.220428,430.526215,723.819702,89.803032,,,,,,,,,,,,
243,554.766479,725.359070,108.318985,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.070618,656.382446,65.657631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.858765,803.049866,402.793610,430.255096,723.363037,87.559151,,,,,,,,,,,,
244,554.480103,725.016968,107.511314,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.291290,655.995911,64.167343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.266968,802.532959,402.371277,429.945892,722.841064,86.033386,,,,,,,,,,,,
245,554.212402,724.543518,106.096260,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.483826,654.375916,62.627392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.187897,722.291626,84.368721,,,,,,,,,,,,
246,554.229187,724.560425,104.375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.874725,654.048645,60.791348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.474823,722.393616,82.746658,,,,,,,,,,,,
247,554.454346,724.582886,103.089874,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.011322,654.122192,60.609703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.548309,722.585144,81.473465,,,,,,,,,,,,
248,554.415405,724.629456,102.275085,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.850189,653.997437,60.594772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.287689,722.696045,80.713875,893.905823,801.094727,400.504456,,,,,,,,,
249,554.253174,724.478149,101.611290,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.653687,653.982056,60.408455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.749054,723.329102,80.378075,892.931702,800.849426,400.425690,,,,,,,,,
250,554.053833,724.416870,100.890678,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.324066,653.902527,60.498943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.614410,723.772583,80.144684,891.979309,800.867737,400.000122,,,,,,,,,
251,553.966431,724.626953,100.354721,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.006561,654.085449,59.625946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.610443,724.084595,79.973763,891.459351,800.689819,399.846436,,,,,,,,,
252,554.065002,724.491699,99.667549,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.695831,654.384033,59.130116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.130066,800.427185,399.745270,,,,,,,,,
253,554.080139,724.168396,98.995712,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.307495,654.495544,59.060165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.856018,800.216431,399.465393,,,,,,,,,
254,554.286987,723.849854,98.440125,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.736267,654.364258,59.492710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.381226,800.071533,399.146912,,,,,,,,,
255,554.204224,723.579529,98.036873,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.224182,654.268433,59.349888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.135986,799.910828,398.808258,,,,,,,,,
256,554.046265,723.270569,97.561012,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.877899,654.359497,59.599602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.986206,799.699280,398.478729,,,,,,,,,
257,554.264282,722.812988,97.393280,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.941254,653.886597,60.756153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.797852,799.564209,398.242218,,,,,,,,,
258,554.038086,722.717834,97.225670,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.858887,653.603394,60.084202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.518311,799.453247,397.957703,,,,,,,,,
259,553.890869,722.433899,97.114677,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.757874,653.560913,59.662910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.345703,799.283142,397.739685,,,,,,,,,
260,553.917786,722.217346,97.079178,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.537842,653.431702,59.488827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.242981,799.191406,397.495361,,,,,,,,,
261,553.853333,722.014160,96.930138,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.327972,653.307800,59.454494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.291626,799.074463,397.319794,,,,,,,,,
262,553.855103,721.806213,96.822723,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.224915,653.207642,59.402130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.388000,799.054199,397.225342,,,,,,,,,
263,553.850586,721.652588,96.696983,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.116425,653.085266,59.376476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.258972,799.014648,397.148041,,,,,,,,,
264,553.870178,721.467346,96.594994,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.977356,653.001343,59.299553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.164307,798.881226,397.010315,,,,,,,,,
265,553.931091,721.352783,96.456436,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.877075,652.889099,59.377502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.170105,798.903809,397.021912,,,,,,,,,
266,553.906372,721.383545,96.306702,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.900238,652.903259,59.322128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.195923,798.882019,396.960419,,,,,,,,,
267,553.893555,721.272095,96.155869,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.846039,652.772949,59.239750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.179443,798.883118,396.924591,,,,,,,,,
268,553.929993,721.256226,96.029388,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.750000,652.696777,59.318668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.969482,798.916321,396.937225,,,,,,,,,
269,553.969055,721.273682,95.976013,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.799896,652.722961,59.280407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.875793,798.966614,396.810394,,,,,,,,,
270,553.934937,721.232605,95.753723,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.761810,652.696228,59.279556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.781128,799.062378,396.759399,,,,,,,,,
271,553.932617,721.247620,95.583878,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.755646,652.677307,59.261978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.840881,799.044373,396.702057,,,,,,,,,
272,554.124207,721.239136,95.362648,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.711945,652.646240,59.288357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.694458,799.149170,396.698364,,,,,,,,,
273,554.139954,721.336609,94.853371,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.638092,652.569580,59.408794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.468689,799.159363,396.808228,,,,,,,,,
274,554.165955,721.470947,94.623863,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.728180,652.589172,59.293297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.449707,799.142456,396.872620,,,,,,,,,
275,554.245728,721.458069,94.504257,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.742584,652.557617,59.286304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.268311,799.223389,396.880096,,,,,,,,,
276,554.186829,721.445679,94.425941,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.768524,652.539856,59.210953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.711304,799.382324,397.153534,,,,,,,,,
277,554.137695,721.470947,94.392876,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.840454,652.545898,58.981827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.807922,799.243835,397.205841,,,,,,,,,
