Grasp96
Date:,2025/04/22
Time:,17:33:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
185,896.977844,804.596252,66.160805,762.657227,822.689087,33.856506,815.824158,760.473633,34.436909,1053.014526,877.184387,226.033905,1127.567017,872.981567,346.405304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,897.048584,804.519104,66.355194,762.706299,822.663879,33.820595,815.852051,760.475159,34.478321,1052.951660,877.128235,226.012497,1127.496704,872.979553,346.461212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,897.049500,804.479919,66.467255,762.692749,822.671997,33.819988,815.780029,760.464661,34.563705,1052.992920,877.090698,226.081177,1127.489136,872.941589,346.467102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,896.970703,804.472839,66.510971,762.715820,822.664795,33.812160,815.692993,760.458679,34.588753,1052.962891,877.104126,226.022797,1127.416016,872.938782,346.402771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,896.993042,804.486938,66.478958,762.696228,822.676819,33.820374,815.673340,760.456726,34.593239,1053.003418,877.100525,225.976166,1127.398071,872.942139,346.387024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,897.025452,804.592468,66.169350,762.714661,822.665649,33.814133,815.695557,760.445068,34.630363,1052.987305,877.111816,225.978043,1127.405151,872.924011,346.413177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,897.010681,804.629272,66.016129,762.648376,822.724304,33.962868,815.700500,760.441406,34.641663,1052.997803,877.111938,226.015549,1127.319092,872.835876,346.444275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,897.039063,804.624756,66.041924,762.622253,822.712280,33.942184,815.692688,760.421570,34.700562,1052.969849,877.066162,226.069351,1127.277832,872.819580,346.444733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,897.009033,804.625854,66.087082,762.639465,822.691101,33.904453,815.657349,760.454407,34.611855,1052.898071,876.993408,226.136795,1127.281982,872.780212,346.436951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,897.015320,804.616089,66.093773,762.691223,822.677063,33.869026,815.691162,760.465637,34.563782,1052.862915,876.981201,226.072006,1127.267212,872.739502,346.428406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,897.111267,804.515686,66.439102,762.669128,822.709778,33.913994,815.704224,760.474792,34.534267,1052.897217,876.975769,226.086563,1127.138794,872.779724,346.431488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,897.037781,804.571411,66.196434,762.660645,822.681763,33.862961,815.723755,760.454102,34.595089,1052.909546,876.975830,226.094620,1127.109619,872.688538,346.419769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,897.026672,804.618408,66.061760,762.694885,822.675720,33.858845,815.699890,760.456421,34.586433,1052.894165,876.980103,226.069458,1127.096680,872.665955,346.416870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,897.074280,804.614258,66.048798,762.728699,822.666321,33.810291,815.695557,760.460999,34.572746,1052.850586,876.958862,226.115891,1127.114258,872.653870,346.387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,897.055237,804.608643,66.040504,762.670898,822.730591,33.943378,815.750427,760.446228,34.644718,1052.826904,876.867310,226.134598,1127.015747,872.636597,346.461273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,897.041077,804.607300,66.046776,762.674927,822.736694,33.985180,815.720520,760.457764,34.615227,1052.812378,876.941528,226.183960,1126.992188,872.535156,346.467499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,897.065979,804.604980,66.072113,762.671448,822.674622,33.826736,815.722839,760.436890,34.667721,1052.816162,876.961792,226.159363,1126.998901,872.504272,346.482971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,897.063660,804.618896,66.075142,762.671509,822.683838,33.849945,815.701111,760.453430,34.627686,1052.778687,876.854431,226.154999,1126.910156,872.446594,346.535828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,897.033020,804.617981,66.077316,762.703796,822.705688,33.900414,815.739136,760.476563,34.477818,1052.802124,876.809509,226.147705,1126.889893,872.441589,346.543335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,897.089172,804.595520,66.065033,762.695862,822.704590,33.917133,815.756653,760.479187,34.485424,1052.711670,876.790894,226.227478,1126.899414,872.402283,346.535095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,897.031189,804.613159,66.054916,762.715332,822.669250,33.829266,815.738586,760.455627,34.584206,1052.656006,876.682495,226.307938,1126.769409,872.339417,346.542358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,897.112976,804.619141,66.065155,762.723816,822.678223,33.832458,815.728943,760.418701,34.662281,1052.643921,876.679199,226.286102,1126.737427,872.334839,346.541473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,897.075806,804.623596,66.116714,762.687012,822.679932,33.822243,815.692627,760.429565,34.692760,1052.682373,876.670715,226.255814,1126.916992,872.185852,346.793732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,897.091309,804.505981,66.429832,762.666931,822.693970,33.872818,815.658203,760.428101,34.710911,1052.618774,876.684143,226.309525,1126.891846,872.151245,346.934235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,896.988037,804.577942,66.200500,762.634888,822.709106,33.945618,815.743835,760.433105,34.627506,1052.572021,876.687622,226.351196,1126.864136,872.158752,346.934143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,897.040955,804.617676,66.090607,762.642517,822.696655,33.916599,815.719727,760.457153,34.553535,1052.523560,876.572021,226.336884,1126.768799,872.160095,346.973358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,897.073792,804.619995,66.076653,762.674683,822.678650,33.844276,815.702576,760.475830,34.528095,1052.507446,876.552307,226.368423,1126.758667,872.020264,346.989471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,897.071167,804.616089,66.098114,762.689575,822.681458,33.818890,815.709595,760.469360,34.548634,1052.448364,876.516174,226.413193,1126.743774,871.990601,346.988586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,897.060425,804.613708,66.111755,762.729919,822.668518,33.800045,815.758423,760.416504,34.646793,1052.412598,876.435120,226.462357,1126.732178,871.992798,347.099121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,897.048767,804.620056,66.136780,762.665283,822.714294,33.915173,815.711243,760.428894,34.682976,1052.392090,876.385742,226.482574,1126.742676,871.887878,347.138397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,897.023132,804.630249,66.103981,762.622620,822.686829,33.853882,815.699036,760.428406,34.707581,1052.350342,876.396973,226.500366,1126.721802,871.863647,347.134216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,897.031616,804.611450,66.056824,762.694702,822.679932,33.854977,815.663818,760.429810,34.677696,1052.338623,876.321594,226.498001,1126.652222,871.773438,347.173584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,897.008911,804.622925,66.078773,762.688721,822.675354,33.832905,815.715027,760.451416,34.555012,1052.320557,876.259460,226.610626,1126.619385,871.723572,347.204010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,896.986938,804.634460,66.126205,762.675415,822.683533,33.828640,815.735657,760.434265,34.632763,1052.319946,876.245361,226.777878,1126.652588,871.713867,347.239197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,896.984863,804.627930,66.119034,762.694031,822.701416,33.899143,815.694763,760.452393,34.600788,1052.866821,876.089478,226.744324,1126.687988,871.614929,347.258575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,896.991821,804.624939,66.101784,762.701782,822.685669,33.878067,815.679443,760.470032,34.559826,1052.451538,876.120789,226.635269,1126.599976,871.540710,347.308228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,896.990173,804.633118,66.122391,762.642395,822.810791,33.977123,815.762817,760.442078,34.575634,1052.215820,876.138306,226.715012,1126.680542,871.515381,347.314575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,897.037903,804.623230,66.144073,762.641052,822.702515,33.889938,815.740234,760.444336,34.603844,1052.091431,876.147827,226.725418,1126.614624,871.430603,347.328217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,897.004456,804.623779,66.103973,762.669128,822.697693,33.870525,815.752136,760.448425,34.551136,1052.116089,876.019653,226.823822,1126.657104,871.345703,347.264557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,896.864990,804.578674,66.489883,762.680115,822.763855,33.842030,815.772827,760.480164,34.439560,1052.074951,875.978333,226.818970,1126.673218,871.338745,347.251984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,896.896912,804.592407,66.286598,762.726746,822.684998,33.803783,815.744019,760.474976,34.494171,1052.062622,875.984863,226.807663,1126.706543,871.260925,347.329590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,897.073853,804.509399,66.440079,762.725708,822.682068,33.839130,815.744873,760.379883,34.489994,1052.112549,875.986511,226.849380,1126.740967,871.257141,347.350220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,897.008057,804.486328,66.464264,762.711426,822.682068,33.858868,815.694153,760.427551,34.592228,1051.865356,876.093262,227.087540,1126.744507,871.161255,347.336639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,896.966309,804.491272,66.467323,762.695251,822.699951,33.906834,815.635376,760.360901,34.635262,1051.938843,876.006958,227.081284,1126.792480,871.080078,347.382355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,896.939514,804.505310,66.476494,762.694153,822.729370,33.958195,815.689880,760.359436,34.507748,1051.840088,876.064514,227.243393,1126.875244,871.028015,347.333618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,896.981140,804.498901,66.502541,762.799316,822.733093,33.811283,815.230042,760.419495,35.059597,1051.076538,876.003296,227.502792,1126.946533,870.950317,347.396332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,896.835571,804.559204,66.579239,762.759155,822.737427,33.880886,815.301514,760.403625,34.994972,1050.773682,875.945313,227.612030,1126.956909,870.942444,347.415710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,896.770569,804.549316,66.744743,762.789063,822.821716,33.977253,815.530762,760.344971,34.699055,1050.841309,875.957642,227.628433,1127.030762,870.865540,347.492462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,896.942261,804.486084,66.604912,762.802673,822.797791,33.910404,815.748474,760.420288,34.335121,1051.024536,875.964661,227.558563,1127.109863,870.777100,347.584991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,896.892517,804.523621,66.740845,762.783447,822.815735,33.966835,815.879700,760.561890,34.172741,1051.121826,875.965759,227.546783,1127.115723,870.725525,347.707062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,896.808960,804.544983,66.772377,762.738098,822.727417,34.014629,,,,1051.136475,876.048767,227.660568,1127.195313,870.678772,347.802887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,896.744324,804.552979,66.879211,762.761719,822.803406,34.009785,,,,1051.099731,876.051697,227.712250,1127.221558,870.668030,347.938995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,896.747131,804.514465,66.981850,762.752075,822.798523,33.968826,,,,1051.150146,876.130676,227.963516,1127.253418,870.593323,348.134186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,896.657043,804.516907,67.006027,762.780090,822.822388,33.979378,,,,1051.162231,876.238770,228.135132,1127.214722,870.584229,348.233948,815.824585,760.575073,34.219688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,896.584961,804.512634,67.078712,762.739563,822.825195,34.048233,,,,1051.165894,876.341553,228.315903,1127.238403,870.572693,348.412903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,896.553589,804.614014,67.168991,762.814697,822.831116,34.091412,,,,1051.095703,876.511536,228.481644,1127.367920,870.578308,348.691864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,896.486145,804.632935,67.239708,762.791260,822.813843,34.111706,,,,1051.037109,876.719910,228.705795,1127.255127,870.673218,348.883545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,896.425903,804.622375,67.371620,762.902588,822.750671,33.811535,,,,1051.005005,876.966614,228.852737,1127.203125,870.660583,348.996368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,896.317993,804.728577,67.520683,762.936707,822.903381,34.050858,,,,1050.890625,877.203552,229.242508,1127.012817,870.667419,349.168243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,896.202698,804.744812,67.698181,762.898621,822.894531,34.235405,,,,1050.758789,877.475220,229.610474,1127.013428,870.747986,349.279846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,896.086792,804.854858,67.836998,762.953003,822.937561,34.380520,,,,1050.512451,877.808899,230.122452,1127.024536,870.754395,349.398956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,896.001160,804.960999,67.957664,763.114624,823.003113,34.515976,,,,1050.393188,878.027222,230.656754,1126.974731,870.846375,349.506927,,,,815.828918,761.035278,34.465904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,895.928345,805.101257,68.051430,763.146729,823.041138,34.586681,,,,1050.299194,878.432251,230.959030,1126.951538,870.929749,349.632538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,895.905090,805.299927,68.260818,763.158630,823.031311,34.762123,,,,1050.049072,879.057007,231.190659,1127.001465,870.888550,349.708069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,895.724304,805.584778,68.613770,763.111877,823.044373,34.856808,,,,1050.024414,879.392700,231.322037,1127.051880,870.963684,349.774078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,895.650574,805.789612,68.843445,763.148193,823.153809,35.258205,,,,1050.081299,879.980286,231.358078,1127.095459,871.103088,349.952637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,896.149048,805.859619,68.891975,763.286682,823.086060,35.547188,,,,1050.235107,880.616455,231.405655,1127.374023,871.119080,350.353180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,896.185913,806.182983,69.553192,763.590515,822.809082,36.657822,,,,1050.405884,881.169678,231.462051,1127.607300,871.128418,350.626404,,,,,,,816.098145,760.547180,37.697849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,896.302551,806.491272,70.124428,763.522095,822.550110,38.171261,,,,1050.744507,881.771179,231.682266,1127.538330,871.223511,351.124908,,,,,,,816.436340,760.096558,38.877590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,896.533630,806.651367,70.800240,763.471741,822.353394,39.429115,,,,1050.996094,882.290039,231.716248,1127.581909,871.351868,351.409454,,,,,,,816.553528,759.602417,39.867466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,896.782043,806.860168,71.173653,763.440002,822.108887,40.496807,,,,1051.053955,882.589111,232.261826,1127.753296,871.496216,351.578369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,897.315308,807.179810,71.724022,763.505371,821.146545,42.193642,,,,1051.223022,882.787231,232.587051,1127.941528,871.600830,351.823730,,,,,,,,,,817.423706,758.622620,42.206062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,897.606567,807.480774,72.235939,763.745178,820.334290,43.568214,,,,1051.396851,883.254822,232.784622,1128.143311,871.750305,352.019043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,897.627258,807.460754,72.952065,764.150635,819.334412,45.116005,,,,1051.622314,883.690308,233.129425,1128.416870,871.924438,352.255280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,897.870117,807.612305,73.999153,764.165222,818.386047,46.621918,,,,1051.657471,884.405029,233.616806,1128.766968,872.010193,352.382996,,,,,,,,,,,,,818.952820,756.340942,46.793324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,898.293823,807.705933,75.272034,764.496521,817.395935,48.016884,,,,1051.995361,885.164368,234.215042,1129.083008,872.196045,352.508026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,898.495300,807.811035,76.531952,764.800415,815.901245,49.805355,,,,1052.671753,885.663330,234.430771,1129.386353,872.351135,352.773315,,,,,,,,,,,,,,,,821.642395,754.572632,48.681549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,898.613159,807.781311,77.416084,764.825439,814.781860,52.092335,,,,1053.528809,886.002930,234.521301,1129.715698,872.521851,352.839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,898.940125,807.726868,78.294807,765.060425,813.481140,54.731689,,,,1054.169922,886.268860,234.595047,1130.051636,872.713379,352.881836,,,,,,,,,,,,,,,,,,,823.806702,752.172668,52.448627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,899.505676,807.707642,79.743912,765.152588,812.048340,56.416294,,,,1054.699707,886.459351,234.737320,1130.322754,872.980835,353.008606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,899.862915,807.517090,81.005699,765.336487,810.425720,59.162453,,,,1055.208984,886.726196,234.903702,1130.660400,873.260315,353.231720,,,,,,,,,,,,,,,,,,,,,,825.859131,749.437073,56.572159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,899.889221,807.314758,82.366783,765.354309,809.153442,61.899559,,,,1055.596558,887.057861,235.462036,1131.017700,873.526550,353.416199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,900.364929,807.155701,84.048309,765.623779,807.630798,63.829376,,,,1055.963013,887.440186,235.937454,1131.572998,873.787048,353.628540,,,,,,,,,,,,,,,,,,,,,,,,,828.017395,745.972351,59.936802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,900.929932,806.864319,85.360130,765.837341,806.078125,67.109833,,,,1056.607300,887.787903,236.385193,1132.231567,874.085144,353.875153,,,,,,,,,,,,,,,,,,,,,,,,,828.676270,744.468079,62.352852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,901.228821,806.544983,86.702553,766.619690,804.662537,69.718246,,,,1057.203003,888.170532,236.699524,1132.953491,874.421570,354.054993,,,,,,,,,,,,,,,,,,,,,,,,,830.097534,742.409668,64.125237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,901.555847,806.205750,88.483192,767.231812,802.973206,71.823624,,,,1057.691406,888.585571,236.826538,1133.697021,874.523621,354.287231,,,,,,,,,,,,,,,,,,,,,,,,,831.862427,740.276917,66.312309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
