Grasp113
Date:,2025/04/23
Time:,10:06:54
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
162,,,,865.682983,696.781860,147.103867,791.217163,627.603394,123.232468,1103.860596,819.173706,459.636475,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.158447,699.134460,138.521454,,,,,,,1103.480835,854.973633,272.061890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,862.722595,697.533081,148.331528,788.093506,628.705139,125.814613,1102.492432,819.083984,459.330048,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.887268,699.775574,141.459335,,,,,,,1102.038086,855.177917,272.069427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,859.381287,698.221008,149.978973,784.396912,629.073303,127.979477,1100.652222,818.949829,459.167725,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.305664,700.335632,143.895569,,,,,,,1099.464600,855.552795,272.567932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,855.651367,698.947571,151.642960,780.615540,629.564819,130.043411,1099.120605,818.893127,459.449005,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.385559,700.970520,146.124084,,,,,,,1096.923706,855.566406,272.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,851.671265,699.564697,153.474670,776.693787,630.219727,132.178619,1097.590698,818.776855,458.924225,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.663147,701.634766,148.303192,,,,,,,1094.300903,855.763123,272.786255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,847.699463,700.138794,155.423599,772.308105,630.822021,134.092712,1095.529297,818.708923,458.699402,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.809082,702.273438,150.129517,,,,,,,1091.578735,856.049561,272.601105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,843.571716,700.439270,156.744720,767.956177,631.376038,135.966064,1093.590698,818.821411,458.766479,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.619385,702.978394,152.370895,,,,,,,1088.267456,856.094604,272.889435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,839.372314,701.055176,157.581589,763.551270,631.843872,137.490417,1091.590698,818.600159,458.738129,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.957642,703.587830,154.757736,,,,,,,1084.906006,856.225281,272.980774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,834.611755,701.779968,159.489975,758.618164,632.535034,139.126755,1089.541626,818.438660,458.390686,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.022644,704.074524,156.659012,,,,,,,1081.809326,855.988586,273.339355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,829.678345,702.184204,160.986740,753.713196,633.305176,140.947632,1087.565674,818.154907,458.504242,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.921753,704.660889,158.748291,,,,,,,1077.880371,855.915527,273.160645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,824.351929,702.936279,162.191269,748.753235,633.920288,142.365005,1085.197388,817.856995,458.758423,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.862244,705.476929,160.936646,,,,,,,1074.432861,855.978210,272.882141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,819.470032,703.380188,163.233582,743.407166,634.605713,143.609787,1082.940430,817.665527,458.482605,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.469421,706.221252,162.641418,,,,,,,1071.510132,855.749207,272.258026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,814.179688,704.144775,164.587479,737.915161,635.479370,145.053085,1080.796875,817.239624,458.524689,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.549072,706.944275,163.519272,,,,,,,1066.717529,855.688599,272.357574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,808.899902,704.543762,165.560822,732.238342,636.128418,146.250412,1078.116211,817.135437,458.424835,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.205383,707.589722,164.550415,,,,,,,1062.033447,855.380066,272.812927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,803.159851,705.150635,166.813553,726.886169,636.651978,146.766785,1075.499756,816.871094,458.541077,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.693604,708.445435,165.510971,,,,,,,1057.945801,855.126953,272.941315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,797.665222,705.676025,167.595459,721.275574,637.315491,147.908066,1073.004395,816.685974,458.060760,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.113220,709.228821,166.093735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,792.295288,706.093872,168.096466,715.216125,638.055237,149.045837,1070.653564,816.388977,457.726471,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.438232,709.987671,167.021530,,,,,,,,,,1049.156372,854.517029,272.298004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,786.186951,706.893494,169.060974,709.146667,638.586182,149.786850,1067.895020,815.985779,457.595093,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.588440,710.702881,167.958008,,,,,,,,,,1044.941040,854.064636,271.909424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,780.304199,707.315674,169.632278,703.241821,639.077209,150.454453,1065.403809,815.749451,457.254608,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.378052,711.455139,168.825424,,,,,,,,,,1040.090088,853.556030,271.960815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,774.554626,707.639526,170.240250,697.713806,639.788513,150.383514,1062.292603,815.359131,457.127441,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.234497,712.407837,168.781784,,,,,,,,,,1035.265381,852.868408,272.353699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,768.328857,708.113770,170.955063,691.279419,640.602600,150.776871,1059.505615,815.002563,457.129517,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.206970,713.035583,169.202988,,,,,,,,,,1030.672119,852.346619,272.071869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,762.254578,708.826294,171.131165,685.208435,641.219971,151.863068,1056.282715,814.413879,456.989746,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.265259,713.910339,169.187119,,,,,,,,,,1026.385254,851.818970,271.231659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,756.209778,709.563293,171.671036,679.099182,641.674133,152.717758,1053.527832,813.951355,456.887634,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.321045,714.774536,168.867798,,,,,,,,,,1021.247070,851.121155,271.284302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,750.378540,710.009705,172.114899,672.910156,642.380066,153.070938,1050.638184,813.393250,456.062317,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.453552,715.557068,168.869995,,,,,,,,,,1016.073975,850.306274,271.225769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,744.229004,710.574219,172.287079,666.923767,642.923767,152.945877,1047.704468,812.861633,455.698456,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.512695,716.416870,168.262863,,,,,,,,,,1010.672485,849.538452,271.391052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,738.009216,711.086914,172.270248,660.836060,643.515808,153.304092,1044.532715,812.393616,455.318451,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.511414,717.086548,167.987045,,,,,,,,,,1005.580505,848.866333,271.564850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,732.052856,711.400330,172.122589,654.687744,644.143127,153.037598,1041.560791,811.882751,455.178223,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.344788,717.996521,167.480743,,,,,,,,,,1001.143127,848.009094,271.123077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,726.246460,711.891846,172.048904,648.872803,644.609497,152.723373,1038.013550,811.176819,455.238434,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.833557,718.711060,167.727875,,,,,,,,,,996.461182,846.939453,270.922913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,720.286194,712.419922,171.893768,642.871277,645.230042,152.121841,1034.808716,810.447876,454.742920,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.061890,719.361816,166.610931,,,,,,,,,,991.184082,845.910950,271.212830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,714.280273,712.753113,171.708328,636.754333,645.799561,151.534485,1031.900391,810.103333,454.157318,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.320251,720.009216,165.746017,,,,,,,,,,985.767029,845.210205,271.536987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,708.557800,713.139709,171.177139,631.013794,646.335144,150.941238,1028.847290,809.337646,453.482544,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.859253,720.670410,164.734741,,,,,,,,,,980.486206,844.153870,271.874390,2284.658447,-1031.891357,-157.987549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,702.976685,713.371704,170.660599,625.030273,646.584473,150.409760,1025.509766,808.563843,453.392609,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.982178,721.170044,163.800751,,,,,,,,,,975.904236,842.949646,271.353729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,697.436768,713.999329,169.402618,619.422058,647.061890,149.210602,1022.849304,807.696228,452.979462,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.515198,721.650085,162.631836,,,,,,,,,,971.080261,842.003174,271.022247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,690.999878,713.968689,169.272949,613.625610,648.047119,147.469116,1019.176514,807.065979,452.564056,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.619751,722.059937,161.890549,,,,,,,,,,966.431580,840.895203,271.003845,,,,2284.639160,-1031.945313,-157.890930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,685.620117,714.146179,169.173111,608.364990,648.217590,146.777679,1015.657532,806.278442,452.527679,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.998779,722.547180,160.812180,,,,,,,,,,961.353394,839.900635,271.294006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,680.370239,714.492126,168.113068,602.913269,648.377502,145.607086,1012.493591,805.700500,452.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.454895,722.942322,160.023712,,,,,,,,,,956.488647,838.603699,271.731598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,675.128662,714.704590,166.932480,597.836426,648.651489,144.231705,1009.849854,804.843079,451.061157,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.034790,723.341370,158.902252,,,,,,,,,,952.089478,837.454407,271.645905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,670.077393,714.898132,166.069473,592.561584,648.963501,142.840164,1006.741760,803.917786,450.744263,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.135315,723.817871,156.892700,,,,,,,,,,946.766113,836.416870,271.746857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,664.869446,715.163513,165.384079,587.248535,649.564880,141.761398,1003.147949,803.120911,450.370026,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.975525,724.038635,155.890320,,,,,,,,,,941.797852,835.236450,271.551270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,659.530457,715.159729,164.461761,582.359985,649.997620,140.685104,999.919983,802.663330,450.190887,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.223999,724.434570,154.388931,,,,,,,,,,937.591309,833.957520,271.419373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,654.776733,715.189514,163.202545,577.321533,650.331726,139.239731,997.133118,801.624573,449.699280,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.251770,724.665100,153.438278,,,,,,,,,,933.062256,832.784607,271.937561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,650.377380,715.286804,162.335220,572.514282,650.418640,137.353165,993.658936,800.867065,449.029816,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.510864,724.902161,151.612274,,,,,,,,,,928.463928,831.808838,272.054626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,645.403625,715.409241,161.682892,568.144897,650.541016,135.340057,990.648499,799.951721,448.916229,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.096313,724.975525,150.515686,,,,,,,,,,923.865417,830.708679,272.351868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,640.691101,715.388123,160.841843,563.901733,650.854065,133.849319,987.839111,799.312439,448.248383,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.503235,725.080811,148.700256,,,,,,,,,,919.658630,829.507874,272.362213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,636.334900,715.470703,159.311844,559.375977,651.009827,132.596603,984.642273,798.263000,447.737549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.469116,828.476379,272.399872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,632.110352,715.500305,158.392670,555.187561,650.814453,130.805710,981.513977,797.514709,447.779907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.841248,827.288452,272.608765,,,,,,,505.924255,725.084778,145.622299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,627.977844,715.524963,157.240021,551.052429,650.879761,129.366119,978.865906,796.725586,446.990753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.720764,826.212769,272.389374,,,,,,,500.974274,725.090454,145.862015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,623.639343,715.559631,156.359467,547.160095,651.053101,127.612244,975.801819,796.066223,446.699219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.919922,825.083923,272.250092,,,,,,,496.859589,725.071838,143.969025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,619.809875,715.377380,155.340561,543.036743,651.158325,126.110703,973.104004,795.207458,446.031586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.989380,824.102478,273.023407,,,,,,,493.393921,725.098999,142.233063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,616.148926,715.474243,154.159271,539.368408,651.435730,124.458366,970.553101,794.206299,445.524445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.668823,823.042603,273.250671,,,,,,,490.092316,725.192261,139.931351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,612.344666,715.468262,153.328018,535.805481,651.450134,123.040070,967.559937,793.520813,445.464447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.234131,821.822327,273.167145,,,,,,,485.975220,725.240723,139.011703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,608.525513,715.326538,152.320160,532.667297,651.405457,120.919533,965.184143,792.813416,444.978424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.780823,821.027710,273.301636,,,,,,,482.288574,725.375732,137.803589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,605.130920,715.189392,151.316345,529.062134,651.792236,119.843834,962.520813,791.917236,444.712677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.631226,820.049866,273.037109,,,,,,,479.060089,725.380737,136.527924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,602.023804,715.097839,150.267105,525.626465,651.820679,118.680763,960.219482,791.173340,443.748718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.558472,819.021362,272.829285,,,,,,,475.746521,725.298401,134.849945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,598.577087,715.208435,149.421829,522.650452,651.946777,116.947655,958.313354,790.350342,443.365936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.841492,818.104675,273.149353,,,,,,,472.452576,725.255371,133.857651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,595.570374,715.088501,148.497940,519.560547,652.017334,115.155830,955.389526,789.822388,442.961700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.668396,817.180420,273.958527,,,,,,,469.430389,725.399963,132.214020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,592.612793,715.215942,147.592789,516.734253,652.004517,113.919701,953.150879,789.024902,442.767334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.065552,816.291443,273.619354,,,,,,,466.093628,725.312134,130.682129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,589.431946,715.103577,146.676285,514.007690,652.053284,112.362305,951.016724,787.981812,442.370850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.469055,725.360718,129.278137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,586.874939,715.212402,145.756012,511.328491,652.148804,111.435120,948.895813,787.501038,442.119385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.517426,725.415405,127.593262,867.245911,814.526550,273.921204,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,583.994934,715.041748,144.850220,509.226715,652.223145,109.783752,946.659485,786.944092,441.866821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.240356,725.438293,126.493729,864.830200,813.575928,273.743805,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,581.567383,715.121155,143.868942,506.291229,652.250793,108.451180,944.575684,786.131470,441.556458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.726501,725.542969,124.652313,862.133728,812.701965,273.892517,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,578.934875,715.237549,142.929672,504.250549,652.325562,107.181061,942.905457,785.602966,440.952850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.703186,725.694397,123.416260,859.823792,812.098755,273.754181,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,576.668335,715.278015,142.363068,502.318481,652.436829,105.950180,940.632996,785.108887,440.845001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.173218,725.862732,121.690186,857.411133,811.218262,273.624115,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,574.172974,715.359497,141.597748,499.770203,652.515381,105.025597,939.503845,784.440674,439.982117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.992218,726.064575,120.331520,855.330322,810.570435,274.080750,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,572.374512,715.484802,140.636475,497.783051,652.529175,104.135277,937.867859,783.811768,439.249359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.971436,726.180359,119.597412,852.460449,809.804138,274.237366,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,570.068115,715.606506,140.051453,495.952576,652.705383,103.144310,936.205688,783.396301,438.728394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.865387,726.438904,118.181061,850.822266,809.212524,274.151733,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,567.975647,715.629333,139.420319,493.498505,652.796631,102.297447,934.571472,782.998169,438.871887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.099915,726.521973,116.598419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,566.221436,715.670410,138.531418,492.077728,652.862671,101.070671,932.718750,782.270203,438.481323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.385803,726.598572,115.764961,,,,847.346436,807.960938,273.205536,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,564.659241,715.691772,137.160629,490.354279,653.117310,100.183708,931.681274,781.698059,437.896454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.462677,726.984924,114.454231,,,,845.527100,807.616516,273.118469,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,562.987122,715.695862,136.654022,488.693939,653.070618,99.152603,930.717041,781.299072,437.481720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.958740,807.009399,272.609863,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,561.340393,715.557251,135.855743,487.200928,653.114197,98.306992,928.948181,780.998230,437.252777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.656342,727.223572,112.395714,,,,,,,,,,,,,,,,,,,,,
233,,,,559.884583,715.522278,134.993973,485.345764,653.274414,97.687698,927.529846,780.837097,436.568207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.083344,727.406982,110.694801,,,,,,,,,,,,,,,,,,,,,
234,,,,558.431702,715.386292,134.253662,484.020599,653.330627,97.134155,926.820862,780.421692,435.841644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.908997,727.417603,109.732498,839.089478,805.210205,272.361176,,,,,,,,,,,,,,,,,,
235,,,,557.312988,715.499512,133.546722,482.778320,653.358459,95.655785,925.935303,779.931030,435.190704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.637878,727.488892,108.851707,837.970154,804.965820,271.789978,,,,,,,,,,,,,,,,,,
236,,,,555.841614,715.538513,133.102844,481.752197,653.443481,94.426544,924.731689,779.332520,434.777496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.695221,727.563171,107.618584,836.917542,804.476929,272.068695,,,,,,,,,,,,,,,,,,
237,,,,554.480713,715.365295,132.375702,480.928070,653.371887,93.237984,923.701538,778.982727,434.745972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.491608,727.614502,106.396980,835.490723,803.868591,271.781494,,,,,,,,,,,,,,,,,,
238,,,,553.537476,715.142334,131.419647,480.026855,653.202576,92.170891,922.394836,778.889404,434.729156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.125671,727.396729,105.700806,834.562012,803.351868,271.171814,,,,,,,,,,,,,,,,,,
239,,,,552.823364,715.099182,130.315094,479.026215,653.265808,91.287254,921.689270,778.578674,434.160522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.948090,727.386108,105.364632,834.113831,802.822021,270.419495,,,,,,,,,,,,,,,,,,
240,,,,551.919617,715.225220,129.517899,478.217560,653.147644,90.255554,920.694336,778.228394,433.771851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.343750,727.479309,103.657402,833.077026,802.422302,270.465820,,,,,,,,,,,,,,,,,,
241,,,,550.978333,715.107178,129.126999,477.650970,653.097900,89.299652,919.691589,777.932922,433.549988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.198853,727.376709,101.781090,831.648926,802.043274,270.704071,,,,,,,,,,,,,,,,,,
242,,,,549.897156,714.843567,128.539063,477.187378,652.979675,88.490692,919.272095,777.732544,433.047974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.629578,727.257568,100.786224,830.535522,801.767029,270.608154,,,,,,,,,,,,,,,,,,
243,,,,549.038330,714.705139,127.881676,476.502869,652.788513,87.065422,918.975037,777.463318,432.314575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.390320,727.104187,100.350769,829.915161,801.531433,270.158600,,,,,,,,,,,,,,,,,,
244,,,,548.414978,714.652405,127.361298,475.835541,652.734131,86.192963,918.382507,777.362915,431.634430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.531128,726.829346,100.000488,829.410767,801.221802,269.778961,,,,,,,,,,,,,,,,,,
245,,,,547.776917,714.487732,126.887985,475.485535,652.459229,85.557594,917.538147,777.175598,431.411621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.170258,726.711731,98.821609,828.983704,801.020386,269.407806,,,,,,,,,,,,,,,,,,
246,,,,547.284790,714.535095,126.071663,475.319885,652.225830,85.054016,916.612549,776.879883,431.454559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.592133,726.431396,97.503815,828.224731,800.765381,269.150635,,,,,,,,,,,,,,,,,,
247,,,,547.226074,714.440735,124.776390,474.710724,650.921143,85.303772,915.795776,776.659485,431.557373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.127380,726.181091,96.758865,827.471375,800.496460,268.710297,,,,,,,,,,,,,,,,,,
248,,,,547.000854,714.264404,123.941284,473.475311,651.578003,84.167191,915.341431,776.465088,431.343781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.672119,726.026550,96.432480,827.027161,800.088257,268.202271,,,,,,,,,,,,,,,,,,
