Grasp46
Date:,2025/04/16
Time:,14:28:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
213,,,,872.727600,708.787292,154.811096,796.906921,639.003662,150.462585,,,,,,,,,,,,,,,,,,,,,,1094.372803,841.575134,211.577438,,,,,,,,,,,,,747.671936,715.754028,163.715088,,,,,,,,,,,,,1138.451172,819.431702,374.689941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,870.647217,709.314331,156.559265,794.462158,639.377563,152.016876,,,,,,,,,,,,,,,,,,,,,,1092.880737,841.763062,211.405304,,,,,,,,,,,,,745.650269,716.222107,164.987625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,868.363586,709.736633,157.448257,791.962158,640.078247,153.308640,,,,,,,,,,,,,,,,,,,,,,1091.491455,841.989319,211.552414,,,,,,,,,,,,,742.768311,716.629822,167.178101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,866.405518,709.860352,158.207855,789.685730,640.610046,154.380173,,,,,,,,,,,,,,,,,,,,,,1089.333862,842.045105,212.005371,,,,,,,,,,,,,740.501648,717.313660,168.563446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,863.654114,710.762146,159.177139,787.052551,641.168030,156.063370,,,,,,,,,,,,,,,,,,,,,,1087.468384,842.175842,211.591125,,,,,,,,,,,,,738.043640,717.960388,169.764847,,,,,,,,,,,,,,,,1133.071167,819.398804,373.521271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,860.430176,711.160278,160.933685,784.412354,641.772766,157.309433,,,,,,,,,,,,,,,,,,,,,,1085.209473,842.647339,211.789551,,,,,,,,,,,,,735.532593,718.626526,170.612854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,858.090820,711.704224,161.993973,781.296204,642.176025,158.601044,,,,,,,,,,,,,,,,,,,,,,1083.179321,842.651245,211.752670,,,,,,,,,,,,,732.930481,719.393372,172.088440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,855.198853,711.971436,162.491135,778.538635,642.905396,160.302780,,,,,,,,,,,,,,,,,,,,,,1080.570190,842.983582,211.749222,,,,,,,,,,,,,730.212036,720.228271,173.504745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,852.729431,712.596252,163.575134,775.250732,643.417053,161.820847,,,,,,,,,,,,,,,,,,,,,,1078.552368,842.915405,212.030426,,,,,,,,,,,,,727.418335,720.963257,174.877899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,849.835144,712.886658,164.468750,772.380737,644.205688,162.545959,,,,,,,,,,,,,,,,,,,,,,1075.786499,843.184204,212.182053,,,,,,,,,,,,,724.518982,721.733643,175.777512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,846.531738,713.705139,165.268845,769.193298,644.938599,163.411911,,,,,,,,,,,,,,,,,,,,,,1073.322021,843.055847,212.283905,,,,,,,,,,,,,721.488403,722.388245,177.302246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,843.297363,714.294067,166.235687,766.120544,645.690552,164.337708,,,,,,,,,,,,,,,,,,,,,,1070.520386,843.163147,212.591125,,,,,,,,,,,,,718.649170,723.156982,178.555756,,,,,,,,,,,,,,,,,,,1121.024902,819.189941,371.915314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,840.394104,714.462891,167.098434,762.703308,646.285095,165.946594,,,,,,,,,,,,,,,,,,,,,,1067.869507,843.061707,212.380936,,,,,,,,,,,,,714.710083,724.281616,179.991989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,836.650696,715.331238,167.674393,759.354675,646.844360,166.750320,,,,,,,,,,,,,,,,,,,,,,1064.825317,843.141724,212.880386,,,,,,,,,,,,,711.279358,725.037964,182.039017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,833.628540,715.664063,168.073135,755.892639,647.354187,167.393951,,,,,,,,,,,,,,,,,,,,,,1061.752441,843.124084,212.350739,,,,,,,,,,,,,707.611206,725.428284,183.293747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,830.295288,716.004395,169.447372,752.175049,647.730042,168.349426,,,,,,,,,,,,,,,,,,,,,,1058.966553,843.104675,212.540573,,,,,,,,,,,,,703.991638,726.007629,184.485947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,826.502136,716.794739,170.002350,748.498779,648.351379,168.754288,,,,,,,,,,,,,,,,,,,,,,1055.743774,843.149170,212.708725,,,,,,,,,,,,,700.747803,726.851074,185.286530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,822.579529,717.276245,170.116333,744.914734,648.786865,169.630615,,,,,,,,,,,,,,,,,,,,,,1052.854736,843.116394,212.736877,,,,,,,,,,,,,696.879578,727.180115,186.208969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,819.256042,717.394592,170.679794,741.080750,649.240112,170.362457,,,,,,,,,,,,,,,,,,,,,,1049.558105,843.198975,213.076874,,,,,,,,,,,,,692.899780,727.377441,187.359360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,816.013245,717.547913,171.223511,737.186707,649.828491,170.772430,,,,,,,,,,,,,,,,,,,,,,1046.137817,843.210999,213.187515,,,,,,,,,,,,,689.872620,727.785828,187.636139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,811.826050,718.382874,171.865997,733.342407,650.205200,171.249863,,,,,,,,,,,,,,,,,,,,,,1043.220093,843.218445,213.264435,,,,,,,,,,,,,686.109375,728.498352,188.377762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,807.333496,718.843628,172.400299,729.612061,650.604858,171.642120,,,,,,,,,,,,,,,,,,,,,,1039.417480,843.238159,213.502533,,,,,,,,,,,,,681.703796,728.836487,189.662613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,803.578003,719.051880,173.080536,725.881653,651.125977,171.434799,,,,,,,,,,,,,,,,,,,,,,1035.958130,843.329102,213.765564,,,,,,,,,,,,,677.410583,729.006226,190.419464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,799.673096,719.990967,173.125488,721.566895,651.491760,171.854965,,,,,,,,,,,,,,,,,,,,,,1032.582031,843.189148,213.474213,,,,,,,,,,,,,674.036194,729.628235,190.279617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,795.238342,720.781067,173.511063,717.555115,651.882019,172.255112,,,,,,,,,,,,,,,,,,,,,,1029.161743,843.136414,213.895523,,,,,,,,,,,,,670.278320,729.833008,190.823959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,791.194153,720.834900,173.958572,713.503540,652.372864,172.779144,,,,,,,,,,,,,,,,,,,,,,1025.305420,842.935364,214.319366,,,,,,,,,,,,,666.261841,730.265686,191.229065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,787.589844,720.929260,174.554565,709.517090,652.825378,173.213013,,,,,,,,,,,,,,,,,,,,,,1021.686768,842.626221,214.218719,,,,,,,,,,,,,661.883728,730.464600,191.814072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,783.507751,721.565125,174.622421,705.190735,653.221802,173.587524,,,,,,,,,,,,,,,,,,,,,,1018.457520,842.454285,214.452728,,,,,,,,,,,,,657.904663,730.797668,192.031158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,778.806213,722.307739,174.134216,700.977783,653.631226,173.695831,,,,,,,,,,,,,,,,,,,,,,1014.332642,842.370667,214.561035,,,,,,,,,,,,,653.794922,730.985657,192.488098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,774.912903,722.446533,173.962219,696.820740,653.971863,173.552765,,,,,,,,,,,,,,,,,,,,,,1010.409363,842.123108,214.929611,,,,,,,,,,,,,649.614197,731.346985,192.861206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,770.819153,722.487976,174.427216,692.604553,654.178223,173.390762,,,,,,,,,,,,,,,,,,,,,,1006.923767,841.852966,214.942551,,,,,,,,,,,,,645.288452,731.915405,192.614594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,766.624939,722.740906,174.603683,688.515747,654.476257,173.309082,,,,,,,,,,,,,,,,,,,,,,1003.061340,841.695679,214.895844,,,,,,,,,,,,,640.904663,732.019775,192.457169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,761.883484,723.518372,174.253998,684.391357,654.779297,173.217453,,,,,,,,,,,,,,,,,,,,,,999.246765,841.512573,215.318832,,,,,,,,,,,,,636.164368,731.984558,192.983322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,757.660950,723.937439,174.195465,680.253723,654.983765,173.216797,,,,,,,,,,,,,,,,,,,,,,995.228027,841.139954,215.866806,,,,,,,,,,,,,632.276001,732.246765,192.673691,,,,,,,,,,,,,,,,,,,,,,1073.031616,815.471680,364.982239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,753.864868,723.843018,174.029007,675.868408,655.153076,173.047974,,,,,,,,,,,,,,,,,,,,,,991.111328,840.736084,215.953171,,,,,,,,,,,,,627.955078,732.351868,192.178497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,749.949280,724.003479,173.722794,671.585083,655.233032,172.672989,,,,,,,,,,,,,,,,,,,,,,987.670959,840.380127,216.403946,,,,,,,,,,,,,623.310181,732.291443,192.183563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,745.057007,724.367188,174.297211,667.562439,655.456970,172.159729,,,,,,,,,,,,,,,,,,,,,,983.332336,840.707092,216.790710,,,,,,,,,,,,,619.256042,732.528748,191.914551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,740.237915,724.971252,174.319855,663.358337,655.685425,171.971848,,,,,,,,,,,,,,,,,,,,,,979.507446,839.962524,217.044342,,,,,,,,,,,,,614.767639,732.638000,191.702255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,735.824036,725.561401,174.667969,658.877197,655.746033,171.892853,,,,,,,,,,,,,,,,,,,,,,975.822632,839.203186,217.588120,,,,,,,,,,,,,610.854431,732.843384,190.495193,,,,,,,,,,,,,,,,,,,,,,,,,1061.273804,813.828735,363.374695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,732.071960,725.226379,173.909744,654.596436,655.753784,171.675919,,,,,,,,,,,,,,,,,,,,,,971.252502,838.968689,217.509705,,,,,,,,,,,,,606.166016,732.790710,190.147461,,,,,,,,,,,,,,,,,,,,,,,,,1058.798340,813.287354,362.288239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,728.132751,725.484070,172.917938,650.707581,655.957275,171.108292,,,,,,,,,,,,,,,,,,,,,,967.578979,838.619812,217.691818,,,,,,,,,,,,,601.880432,732.572144,189.793747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,723.295776,725.989441,172.688583,646.574707,656.755005,171.078995,,,,,,,,,,,,,,,,,,,,,,963.957642,838.500977,218.065002,,,,,,,,,,,,,597.403015,732.883240,189.332001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,718.131470,726.526184,172.633072,641.999634,656.930725,170.503830,,,,,,,,,,,,,,,,,,,,,,959.352417,838.230591,218.236313,,,,,,,,,,,,,592.406616,732.747314,189.525635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,714.163330,726.519470,172.085266,638.115295,657.183716,169.826218,,,,,,,,,,,,,,,,,,,,,,955.710693,837.098511,218.664719,,,,,,,,,,,,,588.618286,733.056519,188.951508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,710.549866,726.719666,171.457718,633.988403,657.347229,169.513611,,,,,,,,,,,,,,,,,,,,,,951.595581,836.796387,218.881454,,,,,,,,,,,,,584.356689,732.897400,188.786972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,706.255981,727.193787,170.984131,630.008728,657.417236,168.856766,,,,,,,,,,,,,,,,,,,,,,947.515686,836.092529,219.250336,,,,,,,,,,,,,581.013123,732.780334,187.783508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,702.914246,726.955566,170.197418,625.971313,657.558228,168.284927,,,,,,,,,,,,,,,,,,,,,,944.059082,835.397522,219.650757,,,,,,,,,,,,,576.486755,732.661926,187.814926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,698.754761,727.109253,169.640381,622.231689,657.645203,167.565872,,,,,,,,,,,,,,,,,,,,,,940.066895,834.994690,219.818283,,,,,,,,,,,,,572.928833,732.332825,186.494919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,694.296753,727.279114,169.795242,618.079163,657.643494,167.358017,,,,,,,,,,,,,,,,,,,,,,936.439392,834.226135,219.896057,,,,,,,,,,,,,568.476990,732.373108,186.051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,690.104919,727.964966,168.843826,614.498108,657.693787,165.920731,,,,,,,,,,,,,,,,,,,,,,932.800110,833.368958,220.267059,,,,,,,,,,,,,564.498840,732.388184,185.812790,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.114380,810.254517,359.346161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,686.794922,727.871033,167.941544,610.513977,657.744263,165.487015,,,,,,,,,,,,,,,,,,,,,,928.681458,832.923706,220.400162,,,,,,,,,,,,,560.193787,732.336548,185.851089,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.541626,809.304443,359.054932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,682.363220,727.941162,168.007111,606.646362,657.517822,164.804596,,,,,,,,,,,,,,,,,,,,,,925.499084,831.962891,220.513260,,,,,,,,,,,,,556.894104,732.164795,184.317001,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.307739,807.941406,358.050507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,678.297424,728.095398,168.039902,603.078247,657.612488,163.856918,,,,,,,,,,,,,,,,,,,,,,921.889160,831.633545,220.659332,,,,,,,,,,,,,552.691223,731.734680,183.451965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,675.008362,727.966553,167.519943,599.410583,657.405334,163.099243,,,,,,,,,,,,,,,,,,,,,,918.533325,830.587646,220.966995,,,,,,,,,,,,,548.751160,731.510559,182.284698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.253357,807.977051,357.503418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,670.607056,728.150818,166.708603,595.700562,657.287659,162.103867,,,,,,,,,,,,,,,,,,,,,,914.650146,829.816711,221.431732,,,,,,,,,,,,,544.957886,730.530334,181.177032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.469116,807.701904,357.768494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,666.681946,728.188660,165.946579,592.142883,657.197021,161.142517,,,,,,,,,,,,,,,,,,,,,,911.361633,829.130066,221.828491,,,,,,,,,,,,,541.037170,730.578796,181.049088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.822815,807.071228,357.179108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,663.228149,727.923401,164.917572,588.673645,657.028992,160.098251,,,,,,,,,,,,,,,,,,,,,,907.741333,828.753235,222.050690,,,,,,,,,,,,,537.754578,730.253662,179.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.802551,805.680603,356.625061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,659.787842,727.790710,164.351929,585.612854,656.480103,158.310974,,,,,,,,,,,,,,,,,,,,,,904.782288,827.773560,222.474442,,,,,,,,,,,,,533.869934,729.886169,178.820923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,656.395691,727.708923,163.541473,581.836304,656.342834,158.160461,,,,,,,,,,,,,,,,,,,,,,900.964111,827.353577,222.640045,,,,,,,,,,,,,530.158813,729.587341,178.300339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.627075,805.807434,356.214203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,652.679199,727.707153,162.129196,578.300598,655.843506,157.288574,,,,,,,,,,,,,,,,,,,,,,897.897827,826.611328,223.245789,,,,,,,,,,,,,527.062134,729.386230,176.823196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.342346,805.233337,356.057312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,649.844910,727.569702,161.448090,575.717163,655.811340,156.147690,,,,,,,,,,,,,,,,,,,,,,894.788818,825.612183,223.246307,,,,,,,,,,,,,523.534058,729.091431,176.204117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.158997,804.630615,355.329346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,646.405518,727.780945,160.909149,572.193115,655.999023,155.937927,,,,,,,,,,,,,,,,,,,,,,891.585205,824.835205,223.679199,,,,,,,,,,,,,519.773254,729.012207,175.468964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.401489,803.571350,354.712250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,642.151062,728.023193,160.934097,569.189087,655.751831,154.571533,,,,,,,,,,,,,,,,,,,,,,887.879211,824.316833,223.582947,,,,,,,,,,,,,516.978638,729.020447,174.083710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.822815,802.372192,354.288391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,639.686829,728.022888,160.096237,566.166504,655.799133,153.354797,,,,,,,,,,,,,,,,,,,,,,885.245361,823.592102,224.235504,,,,,,,,,,,,,513.881775,728.769775,173.317505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.019470,802.831604,354.036346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,636.014709,728.092957,159.553543,562.795654,656.032410,152.631363,,,,,,,,,,,,,,,,,,,,,,882.019470,822.869019,224.406952,,,,,,,,,,,,,510.515503,728.661133,172.244797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.505737,803.126648,354.550049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,632.790161,728.045715,158.871658,559.774475,655.484131,151.674515,,,,,,,,,,,,,,,,,,,,,,879.255554,821.745361,224.425186,,,,,,,,,,,,,508.006470,728.623535,170.994644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.910339,802.445984,354.122711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,630.259277,727.702637,157.660812,557.005798,655.172058,150.605225,,,,,,,,,,,,,,,,,,,,,,875.843750,821.547058,224.586624,,,,,,,,,,,,,505.095551,728.204224,169.999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.307678,801.797729,353.058075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,627.328735,727.390869,156.749832,554.086609,655.219421,149.954498,,,,,,,,,,,,,,,,,,,,,,873.109497,820.443726,225.071548,,,,,,,,,,,,,502.142975,727.659790,169.032410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.212830,800.736206,352.369507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,624.677734,727.073730,156.514359,551.101440,654.898560,149.254990,,,,,,,,,,,,,,,,,,,,,,870.388489,819.868164,225.006546,,,,,,,,,,,,,499.180084,727.733032,168.140793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.404175,799.714966,351.951843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,621.871277,727.032227,154.655609,548.193970,654.634460,148.297577,,,,,,,,,,,,,,,,,,,,,,867.909241,818.949463,224.732376,,,,,,,,,,,,,496.164276,727.407471,167.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.940552,800.293152,352.030823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,619.735291,726.657104,154.475281,545.956238,654.610901,146.867813,,,,,,,,,,,,,,,,,,,,,,865.065491,818.003113,225.287323,,,,,,,,,,,,,493.800537,727.141846,166.404694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.612793,800.315857,351.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,616.745667,726.840454,153.876480,543.490723,654.229126,145.703552,,,,,,,,,,,,,,,,,,,,,,862.963623,817.885193,224.327316,,,,,,,,,,,,,490.669891,727.148560,165.936172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.436157,800.174927,352.872955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,614.212280,726.637512,153.266983,540.978210,654.308899,145.145142,,,,,,,,,,,,,,,,,,,,,,859.914978,817.378235,225.369522,,,,,,,,,,,,,488.312286,726.958618,165.255951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.384705,799.471313,352.208313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,611.655090,726.586609,151.864471,538.468811,654.212952,143.897476,,,,,,,,,,,,,,,,,,,,,,858.006714,816.752136,225.201721,,,,,,,,,,,,,485.373474,726.593933,164.320267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.415894,798.481689,351.012146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,609.680054,726.409424,151.482040,535.878235,653.766907,143.197723,,,,,,,,,,,,,,,,,,,,,,854.323181,814.716431,225.428497,,,,,,,,,,,,,483.584259,726.287476,163.217102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
