Grasp67
Date:,2025/04/22
Time:,16:06:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
84,800.853516,499.904510,31.344534,1007.115295,728.788635,307.464172,1045.306519,827.175354,502.221863,903.281067,481.651611,36.126122,910.122375,565.537109,94.684761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,800.844788,499.546478,31.493149,1007.442078,730.073364,308.404144,1045.971191,827.898254,502.491364,904.020386,482.152985,36.736706,909.621216,564.733643,96.866760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,800.832947,499.553802,31.340549,1007.969543,731.155090,309.100250,1046.917480,828.536560,502.638947,904.512695,482.620636,36.939121,908.817566,564.026917,99.129478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,800.904236,499.448151,31.729694,1008.424194,732.372070,309.794952,1047.311523,829.193237,502.557831,904.787109,483.110443,37.157455,907.865112,563.468628,101.413582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,800.891296,499.205078,32.450657,1009.074951,733.869263,310.486389,1047.790039,829.848938,502.693817,904.864380,483.683624,37.716061,907.149353,563.008667,104.026619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,800.509521,499.079285,33.463593,1009.497131,734.799622,310.860748,1048.238403,830.562927,502.941895,905.004089,484.464539,37.944786,906.638184,562.287964,106.446838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,800.065918,499.017029,34.732239,1009.526428,735.843140,311.081055,1048.177856,831.345154,503.440033,905.054321,485.423309,38.279621,905.639465,561.335510,108.731537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,799.700073,498.825500,36.154686,1009.992249,737.185730,311.915985,1048.583496,831.970520,503.822754,905.014038,486.434479,38.770973,904.934082,560.537109,111.648109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,799.306335,498.559662,38.044128,1010.016724,738.380371,312.877960,1049.217529,832.535767,504.006500,904.776489,487.307983,39.577736,904.176514,560.041077,113.922150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,798.515442,498.315369,39.853119,1010.191223,739.487488,313.400085,1050.292969,833.070496,503.762299,904.475037,488.553986,40.863251,903.278503,559.597168,116.255844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,797.512695,498.034729,42.365204,1010.644348,740.861450,313.910187,1051.002441,833.905701,503.835938,904.389465,489.618011,41.826778,902.295471,559.251099,118.841560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,797.008362,497.740051,44.797691,1010.905029,741.987244,314.541412,1051.343140,834.629761,504.029114,904.177551,490.672455,42.594852,901.179871,558.423950,121.678825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,796.380005,497.361298,46.881050,1010.829224,742.983887,315.108307,1051.698608,835.056824,504.448639,903.606812,491.806427,44.281128,900.504272,557.941406,124.647369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,795.598633,497.066589,48.851475,1010.583496,744.353516,315.820953,1051.441040,835.761108,504.849182,902.825806,492.490814,45.620613,899.858765,557.419739,127.442963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,795.069885,496.694275,51.657379,1010.467407,745.559021,316.458557,1051.684204,836.391907,505.242004,902.106628,493.664368,47.641945,898.769287,556.921082,130.318054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,794.469971,496.100067,53.828197,1010.467896,746.523376,317.175110,1052.173096,836.992859,505.915955,901.550110,494.848602,50.057312,897.324890,556.458679,133.380585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,793.912048,495.705566,56.296307,1010.208618,747.842468,318.489014,1052.802124,837.733276,505.827820,900.698853,495.536224,52.009365,896.081482,556.489685,136.811249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,793.165405,495.472473,58.560444,1010.122742,748.995972,319.486877,1053.441284,838.452942,505.777985,899.548340,496.347931,53.876339,894.913696,556.062195,139.871628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,792.719299,495.367706,60.448425,1010.071716,750.018188,319.964447,1053.718384,838.933533,506.029785,898.726685,497.213654,56.777878,893.632629,555.608521,143.158859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,792.026001,495.603668,63.072849,1010.191956,751.402893,320.524811,1053.724976,839.470337,506.562866,898.148315,497.912201,59.596268,892.613892,555.668091,146.492569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,791.150269,495.859772,65.181366,1010.257629,752.645142,321.240448,1053.679932,840.090637,507.028107,897.495789,498.703369,62.238167,891.085815,555.521973,149.507080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,790.192566,496.585022,67.321594,1009.981628,753.502625,322.396545,1053.921631,840.802246,507.562927,896.327637,499.516907,64.868187,889.411560,555.035767,153.297455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,789.316345,497.216064,69.280724,1009.680786,754.758179,323.229431,1054.225098,841.506714,507.636414,895.525452,499.986115,67.624313,888.306030,554.906433,156.475662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,788.348694,498.057983,71.819839,1009.534363,755.947021,323.920319,1054.075317,842.054382,508.106903,894.806213,500.706390,70.874802,886.812622,554.820068,159.681168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,787.053894,498.887695,74.201256,1008.798767,757.050415,325.282379,1054.220703,842.577942,508.399475,893.923157,501.567078,73.544365,885.073914,554.780762,163.252701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,785.739258,499.592133,76.674553,1008.337158,758.071472,326.118011,1054.569336,843.162781,508.958496,893.226135,502.958527,76.317993,883.716003,554.772156,166.464523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,784.618591,500.558014,78.792839,1008.158569,759.171814,326.855255,1054.863770,843.702332,509.249634,892.562012,504.191406,79.170418,881.993530,554.780273,169.867249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,783.207886,502.075714,81.126442,1007.765869,760.009094,327.959930,1054.779907,844.384033,509.692627,891.472046,504.962494,82.435204,880.162598,554.905640,172.869064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,781.925293,503.312531,82.991592,1007.273682,761.107788,329.244507,1054.991333,844.914795,510.204620,890.549438,505.289642,85.069008,878.675354,555.243713,176.221298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,780.381775,504.265076,85.517456,1006.599915,762.276001,330.294830,1055.328491,845.481445,510.888245,889.372070,506.337708,88.335602,877.266357,555.499573,178.808548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,779.019226,505.259735,87.585541,1005.938904,763.230225,331.474792,1055.381836,845.904053,511.279999,888.232422,507.062683,90.618668,875.559570,555.949097,181.945679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,777.750610,506.743530,90.200554,1005.354065,764.010071,332.374817,1055.282715,846.315125,511.638977,887.247437,508.617096,93.322449,874.276855,556.471558,184.740723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,776.404663,507.938110,92.410606,1004.949097,765.146118,333.251709,1055.087036,846.820740,512.006836,886.025208,510.028412,95.878792,872.601196,557.067383,187.315964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,774.851868,508.889374,95.203812,1004.471680,766.324097,334.048523,1054.825439,847.378662,512.526062,885.072693,511.537170,97.941620,870.914917,557.508606,190.313736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,773.109131,509.757446,97.423332,1003.864441,767.182068,334.628052,1054.472290,847.955750,513.171814,883.676147,513.006531,99.584106,869.725952,558.049255,192.681259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,771.554382,510.932770,100.282127,1003.067261,768.135132,334.921173,1055.109131,848.242737,513.615601,882.118042,514.655945,102.083496,868.410339,558.989136,195.219528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,770.206726,512.011719,102.254898,1002.614990,769.334412,336.018097,1055.750122,848.615356,514.085144,880.703552,516.496216,103.862343,866.852844,559.797058,197.667633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,768.459106,513.033081,105.093239,1001.944824,770.482849,337.513763,1055.964478,849.014648,514.558716,879.107910,518.208679,105.769424,865.321594,560.540161,199.786972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,766.779602,513.857910,106.948006,1001.124695,771.172546,338.261841,1055.751587,849.408630,515.290344,877.785828,520.333252,107.323250,863.951721,561.381592,202.014832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,765.221497,515.337769,109.049278,1000.376099,772.131409,338.884064,1055.655273,849.934875,515.747925,876.068970,522.202881,109.072662,862.781311,562.193970,204.137390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,764.098999,516.846130,110.704544,999.510498,773.174500,339.835846,1055.747559,850.513489,516.382874,874.483826,524.443970,110.553299,861.288513,563.221191,206.234436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,762.598816,518.037720,112.481483,999.010559,774.031616,340.622284,1055.602295,851.032288,516.934448,873.137634,526.266357,112.172447,860.093628,564.366760,208.210251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,761.152039,519.957458,114.358162,998.678406,774.735840,341.513702,1055.450928,851.523987,517.375671,871.582520,528.254883,113.834663,858.671936,565.439880,210.595795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,759.675537,521.607666,116.003235,998.111389,775.782654,342.173279,1055.793091,851.870789,517.605896,870.035583,530.137695,115.412849,857.022400,566.095520,211.858566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,758.386047,523.670349,117.354050,997.271057,776.989807,342.889313,1055.943481,852.164856,517.948669,868.508179,531.982117,116.842804,855.700134,567.279297,214.193069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,757.005310,525.626770,118.549431,996.616028,777.755005,343.563507,1055.261475,853.015564,518.833862,867.431580,534.011536,118.435417,854.249939,568.531250,215.564545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,755.738403,527.650879,119.306564,996.321289,778.607666,344.647217,1054.928345,853.622009,519.665405,866.395508,535.838196,119.588310,852.741455,569.757385,217.302933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,754.232422,529.996216,120.508163,995.786194,779.642212,345.672272,1055.248047,853.998169,520.026184,865.362854,538.004089,121.431335,851.110413,570.712402,219.036362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,753.288086,532.451843,121.276283,994.826050,780.832336,346.654785,1055.680542,854.385681,520.436340,864.420654,539.675476,122.564262,849.778442,571.812500,220.416840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,752.253662,534.468140,122.103745,994.029785,781.611023,347.410126,1055.841553,854.924255,520.872803,863.464111,541.612854,124.102013,848.360718,573.254272,222.109802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,751.378906,536.886047,122.594391,993.534058,782.696716,348.059143,1055.973755,855.237427,521.076233,862.654175,543.306396,125.715942,846.818359,574.616882,223.581375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,750.433838,539.014893,123.199303,993.170349,783.732605,348.729156,1056.298584,855.607849,521.459167,861.919861,545.223328,127.133224,845.733826,575.856567,224.819244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,749.729370,541.195007,123.951706,993.009644,784.599731,349.531647,1056.477905,856.114075,521.956421,861.088501,546.678162,128.345200,844.284546,577.333679,226.038177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,748.732666,543.380920,124.314316,992.437805,785.603943,350.089020,1056.539185,856.643311,522.425537,860.656921,548.600464,129.748230,842.638611,578.568665,227.515259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,747.758484,545.505920,124.671570,991.761169,786.834473,350.832428,1056.653442,857.098633,523.002991,860.156189,550.230408,130.793793,841.480774,579.889282,228.839798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,747.067932,547.597473,125.326950,991.461914,787.851074,351.672089,1056.502319,857.742676,523.530945,859.282532,551.996765,131.691116,840.306213,581.440430,229.402603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,746.309326,549.462708,125.787994,991.310913,788.537048,352.445099,1056.546631,858.311035,524.062683,858.700317,554.121582,133.159149,839.271301,582.832397,230.572205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,745.377136,551.632141,126.061592,990.781616,789.593140,352.789673,1057.216675,858.736511,524.703186,857.948425,555.933533,133.417877,838.043823,584.421570,231.351883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,744.743774,553.269409,126.479065,990.297058,790.792297,353.299438,1057.422852,859.175354,525.118469,857.103149,557.884521,133.890305,837.131958,585.655273,231.710876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,743.991638,555.343018,127.089325,989.724243,791.847107,354.149384,1057.458252,859.604736,525.485535,856.350891,559.993591,134.888000,836.234802,587.146545,232.699158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,743.182068,557.013245,127.882690,989.242859,792.529053,354.748230,1057.488647,860.151306,525.813843,855.696167,562.180847,135.463745,835.234863,588.750000,233.585541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,742.383972,558.799194,128.067123,988.889587,793.590027,355.119659,1057.373413,860.793579,526.162354,855.144531,563.932678,135.448547,834.459473,590.009338,234.126740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,741.648010,560.563416,128.271149,988.916443,794.619141,355.596161,1057.177124,861.371521,526.611938,854.564453,565.933960,135.909088,833.823364,591.476501,234.446594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,740.774048,562.212158,128.457932,988.738953,795.402954,355.892700,1057.199585,861.764709,527.055481,853.817627,567.826660,136.740799,832.734131,593.010193,234.925674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,740.176086,564.100098,128.842026,988.336060,796.233215,356.259857,1057.495972,862.025513,527.419922,853.360901,570.014343,137.158493,831.947693,594.317871,235.357712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,739.648010,565.668640,128.822220,987.996033,797.309814,356.754517,1057.862549,862.342102,527.715637,852.776306,571.598206,137.041153,831.593323,595.770508,236.065414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,739.331848,567.672424,128.899719,987.829590,798.381287,357.203033,1058.506592,862.654114,528.157166,852.457153,573.583740,137.308075,830.634460,597.154968,236.358368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,739.261841,569.202087,128.793701,987.609070,799.171204,357.714783,1058.881836,863.086487,528.464905,851.810364,575.753174,137.748459,829.831665,598.532227,236.660965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,739.222107,571.049683,128.881012,987.554504,799.928223,357.911987,1059.164551,863.639893,528.814575,851.409973,577.343872,138.239075,829.364258,599.927063,236.920303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,738.976746,572.558105,129.018539,987.719055,800.955750,358.100128,1059.009644,864.305725,529.625305,851.151794,578.396851,138.645462,828.951965,600.964233,236.944824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,738.608276,574.464783,128.908615,987.641724,801.967896,358.215027,1058.948730,864.707397,529.928955,850.917114,580.238464,138.984329,828.396057,602.351318,237.035370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,738.397156,575.933350,128.969376,987.824890,802.624023,358.583710,1058.991699,864.969299,530.181824,850.714539,581.813049,139.097015,827.976501,603.901917,237.484482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,738.249878,577.360535,128.781235,987.869507,803.196289,358.932526,1059.201660,865.366028,530.368225,850.739807,583.261047,139.059280,827.581360,605.067200,237.848953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,738.207642,578.933533,128.586472,987.714050,804.109680,359.246826,1059.430664,865.710632,530.427429,850.996277,585.052246,139.220703,827.343750,606.349548,238.124115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,738.183899,580.217346,128.453323,987.494934,805.103760,359.653046,1059.505737,866.234802,530.812317,850.872009,586.050293,139.362259,826.865967,607.773499,238.352158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,738.219543,581.852966,128.114792,987.309692,805.902832,359.990784,1059.454224,866.557068,531.124329,850.832458,587.175537,139.666153,826.085938,608.870056,238.254059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,738.081177,583.338684,127.555733,987.353210,806.465698,360.348022,1059.527710,866.935913,531.497314,851.085693,588.538574,139.903946,825.886597,609.918701,238.244034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,738.168823,584.668152,127.371796,987.183716,807.231812,360.778442,1059.969604,867.284546,531.832764,850.940247,589.744263,139.798203,825.704224,611.192688,237.934036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,738.249084,586.204895,126.926842,987.278809,808.048218,361.043060,1060.436035,867.705139,532.098145,850.804321,591.184631,139.649353,825.556091,612.128723,237.798615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,738.215942,587.250610,126.616203,987.643982,808.813904,361.195831,1060.655518,868.256348,532.692749,850.974304,592.808228,139.498657,825.462585,613.303101,237.875946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,738.363892,588.557129,126.414932,988.190796,809.493774,361.134308,1060.813477,868.646301,532.846375,851.137756,594.081848,139.474686,825.321838,614.611328,237.508133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,738.561096,589.966492,126.199120,988.725769,809.959778,360.981537,1061.392090,869.026917,532.697449,851.281860,595.359253,139.222595,825.275879,615.776428,237.595917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,738.588379,591.227905,126.136238,989.040161,810.577454,360.830658,1061.716431,869.226318,532.749878,851.286255,596.689941,139.013046,825.200317,616.641296,237.430542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,738.943604,592.823364,125.596390,989.186401,811.325012,360.944672,1061.969971,869.525879,532.882080,851.331787,597.760376,138.748764,825.156860,617.772339,237.066193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,739.017883,594.202515,125.113586,989.269348,812.086304,361.262604,1062.174561,869.846313,532.964600,851.626770,599.336609,138.219955,825.277405,618.899780,236.905319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,739.053101,595.287415,124.319908,989.391174,812.666199,361.531403,1062.000977,870.226868,533.071594,851.851257,600.929626,137.645294,825.404419,619.772461,236.681427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
