Grasp78
Date:,2025/04/22
Time:,16:53:31
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
121,937.717468,754.546021,136.978928,886.228577,666.083069,121.338181,,,,,,,,,,,,,,,,,,,,,,1103.167358,848.287048,453.237030,,,,803.128113,754.852295,125.623611,1109.512329,894.305298,276.895050,,,,,,,,,,,,,,,,,,
122,936.598816,754.383606,137.105255,885.771484,665.218445,121.437019,,,,,,,,,,,,,,,,,,,,,,1102.581421,848.358215,452.757416,,,,801.473755,753.672913,126.807808,1107.656006,893.942017,276.921722,,,,,,,,,,,,,,,,,,
123,934.213318,754.350281,137.340057,885.527283,664.374573,121.173134,,,,,,,,,,,,,,,,,,,,,,1101.852783,848.340149,452.652588,,,,799.192688,752.357910,127.581696,1106.475342,893.557739,276.329590,,,,,,,,,,,,,,,,,,
124,932.593750,753.732178,136.891647,885.167297,663.369202,120.704102,,,,,,,,,,,,,,,,,,,,,,1101.195679,848.408142,452.556854,,,,797.759888,750.865417,128.006210,1105.104736,893.037231,275.503937,,,,,,,,,,,,,,,,,,
125,932.033630,753.149780,136.527908,884.564941,662.186340,120.291718,,,,,,,,,,,,,,,,,,,,,,1100.761475,848.373657,452.601929,,,,796.052856,749.376465,128.108871,,,,,,,,,,,,,,,,,,,,,
126,930.461548,752.407043,136.531036,883.584900,661.293823,119.783607,,,,,,,,,,,,,,,,,,,,,,1100.093994,848.598511,452.030060,,,,794.792358,747.669617,128.158661,,,,,,,,,,,,,,,,,,,,,
127,928.620972,751.615601,136.124344,882.710571,660.265137,119.792343,,,,,,,,,,,,,,,,,,,,,,1099.290283,848.688721,451.418884,,,,793.305359,746.157227,128.948212,,,,,,,,,,,,,,,,,,,,,
128,927.109985,751.186340,136.392303,882.007751,659.165649,119.903664,,,,,,,,,,,,,,,,,,,,,,1098.329102,848.665955,450.858063,,,,791.670593,744.447754,129.751328,,,,,,,,,,,,,,,,,,,,,
129,925.432007,750.716919,136.908386,881.270874,658.254272,119.798416,,,,,,,,,,,,,,,,,,,,,,1097.598877,848.560669,450.544678,,,,789.691162,742.712646,130.475998,,,,,,,,,,,,,,,,,,,,,
130,923.787537,750.002869,136.637878,880.125183,657.515564,118.965858,,,,,,,,,,,,,,,,,,,,,,1097.077637,848.525085,450.437073,,,,788.181946,741.277344,130.820694,,,,,,,,,,,,,,,,,,,,,
131,922.646362,749.303406,136.309784,878.989075,656.704285,119.159447,,,,,,,,,,,,,,,,,,,,,,1096.516357,848.307983,450.747345,,,,786.908386,739.775574,130.987808,,,,,,,,,,,,,,,,,,,,,
132,920.959351,748.477661,136.199539,878.074768,655.644348,118.905098,,,,,,,,,,,,,,,,,,,,,,1095.517212,848.273560,450.431305,,,,785.301575,738.457947,130.821289,,,,,,,,,,,,,,,,,,,,,
133,919.436401,747.949524,136.328964,877.115906,654.848389,118.604477,,,,,,,,,,,,,,,,,,,,,,1094.092896,848.231934,449.889069,,,,784.012146,737.043518,131.009583,,,,,,,,,,,,,,,,,,,,,
134,917.842957,747.501526,136.305206,875.887573,654.223999,118.298592,,,,,,,,,,,,,,,,,,,,,,1093.063110,848.217957,449.233002,,,,782.151550,735.702576,131.341537,,,,,,,,,,,,,,,,,,,,,
135,916.149353,746.935547,136.228226,874.865356,653.265808,118.276222,,,,,,,,,,,,,,,,,,,,,,1092.461182,847.965576,449.255219,,,,780.812622,734.578125,131.399796,,,,,,,,,,,,,,,,,,,,,
136,915.025696,746.402954,136.285812,873.879883,652.417908,118.042221,,,,,,,,,,,,,,,,,,,,,,1091.926147,847.807556,449.303009,,,,779.586975,733.130615,131.405319,,,,,,,,,,,,,,,,,,,,,
137,913.001221,745.863464,136.387100,872.564209,651.817261,117.421204,,,,,,,,,,,,,,,,,,,,,,1090.902954,847.482849,449.369324,,,,778.005066,731.940857,131.122940,,,,,,,,,,,,,,,,,,,,,
138,911.143799,745.192505,136.589050,871.177368,651.167786,117.770050,,,,,,,,,,,,,,,,,,,,,,1089.624634,847.203552,449.225311,,,,776.560852,730.958984,130.800049,,,,,,,,,,,,,,,,,,,,,
139,910.187256,744.646667,136.751602,869.834167,650.383118,117.795471,,,,,,,,,,,,,,,,,,,,,,1088.648438,847.075500,448.755768,,,,775.024536,729.806091,130.740051,,,,,,,,,,,,,,,,,,,,,
140,909.056946,744.243469,136.325912,868.615295,650.206604,116.884239,,,,,,,,,,,,,,,,,,,,,,1088.004150,847.074036,448.151367,,,,774.001099,728.821228,130.453262,,,,,,,,,,,,,,,,,,,,,
141,907.022888,743.827698,136.210770,867.726501,649.776611,115.949005,,,,,,,,,,,,,,,,,,,,,,1087.637451,846.968384,447.913452,,,,772.730591,727.757813,130.261429,,,,,,,,,,,,,,,,,,,,,
142,905.719666,743.479370,136.456207,866.160522,649.209229,115.758095,,,,,,,,,,,,,,,,,,,,,,1087.202515,846.514038,447.850891,,,,771.231506,726.636780,130.131638,,,,,,,,,,,,,,,,,,,,,
143,904.553589,743.001526,136.242188,864.793152,648.744507,115.388100,,,,,,,,,,,,,,,,,,,,,,1085.937012,846.514709,447.696716,,,,770.154968,725.607239,129.714417,,,,,,,,,,,,,,,,,,,,,
144,903.007446,742.466675,135.921555,863.877380,648.152771,114.545769,,,,,,,,,,,,,,,,,,,,,,1084.594727,846.400330,447.620941,,,,769.231628,724.632935,129.300735,,,,,,,,,,,,,,,,,,,,,
145,902.049683,741.911743,135.511490,862.887939,647.712463,113.845100,,,,,,,,,,,,,,,,,,,,,,1083.832764,846.230774,447.301788,,,,767.715759,723.389221,128.967468,,,,,,,,,,,,,,,,,,,,,
146,900.750427,741.539001,135.554886,862.025269,647.035889,113.452744,,,,,,,,,,,,,,,,,,,,,,1083.159790,846.252075,447.196594,,,,766.729187,722.156738,128.447083,,,,,,,,,,,,,,,,,,,,,
147,899.442200,741.010376,136.200073,861.118591,646.513367,112.933945,,,,,,,,,,,,,,,,,,,,,,1082.694336,846.267639,446.985840,,,,766.177795,721.086975,127.727859,,,,,,,,,,,,,,,,,,,,,
148,898.602905,740.628235,136.201065,860.163513,646.286011,112.086044,,,,,,,,,,,,,,,,,,,,,,1082.333862,846.138855,446.800842,,,,765.449463,719.777039,127.510094,,,,,,,,,,,,,,,,,,,,,
149,897.983398,740.381775,135.580872,859.230164,645.914185,111.423080,,,,,,,,,,,,,,,,,,,,,,1081.663086,846.031067,446.619537,,,,764.359375,718.586060,127.338432,,,,,,,,,,,,,,,,,,,,,
150,897.076843,740.075623,135.073502,858.253662,645.339905,110.768234,,,,,,,,,,,,,,,,,,,,,,1080.559570,846.058411,446.441803,,,,763.724792,717.436401,127.043350,,,,,,,,,,,,,,,,,,,,,
151,896.216858,739.498108,134.830215,857.440796,644.916138,109.955605,,,,,,,,,,,,,,,,,,,,,,1079.480591,846.085815,446.360626,,,,763.475464,716.204468,126.599739,,,,,,,,,,,,,,,,,,,,,
152,895.409302,738.853577,134.797043,857.108826,644.582581,109.361893,,,,,,,,,,,,,,,,,,,,,,1078.548950,846.123169,446.284821,,,,763.218689,714.938904,126.179077,,,,,,,,,,,,,,,,,,,,,
153,894.683533,738.199280,134.633987,856.908325,644.251465,109.098976,,,,,,,,,,,,,,,,,,,,,,1078.327148,846.123047,446.049622,,,,762.800903,713.549927,125.818695,,,,,,,,,,,,,,,,,,,,,
154,894.003113,737.818420,134.513489,856.575439,643.761597,108.680885,,,,,,,,,,,,,,,,,,,,,,1078.139771,846.304443,445.647491,,,,762.472961,712.021057,125.395432,,,,,,,,,,,,,,,,,,,,,
155,893.703186,737.517090,134.111389,855.974243,643.381042,108.200768,,,,,,,,,,,,,,,,,,,,,,1077.604126,846.531616,445.103058,,,,762.139709,710.878174,125.088829,,,,,,,,,,,,,,,,,,,,,
156,893.299072,737.502319,133.712540,855.284973,643.069397,107.579391,,,,,,,,,,,,,,,,,,,,,,1076.869019,846.515625,444.872009,,,,761.947876,709.850281,124.564743,,,,,,,,,,,,,,,,,,,,,
157,892.780701,737.203735,133.660324,854.627991,642.787964,107.203751,,,,,,,,,,,,,,,,,,,,,,1076.293091,846.405029,444.853149,,,,761.785889,708.555359,123.811073,,,,,,,,,,,,,,,,,,,,,
158,892.310669,736.750000,133.620911,854.184937,642.364441,106.745125,,,,,,,,,,,,,,,,,,,,,,1075.554077,846.453125,444.680878,,,,761.826172,707.341248,122.934479,,,,,,,,,,,,,,,,,,,,,
159,891.690796,736.222229,133.582062,853.428772,642.015259,106.288948,,,,,,,,,,,,,,,,,,,,,,1074.647827,846.631775,444.655273,,,,761.800659,706.203430,122.316887,,,,,,,,,,,,,,,,,,,,,
160,891.062256,735.784668,133.424240,852.868286,641.898376,105.433594,,,,,,,,,,,,,,,,,,,,,,1073.958130,846.578247,444.777374,,,,761.692017,704.920898,122.078362,,,,,,,,,,,,,,,,,,,,,
161,890.525879,735.370422,133.312393,852.270996,641.790161,104.491585,,,,,,,,,,,,,,,,,,,,,,1073.509521,846.571472,444.735809,,,,761.290039,703.942688,121.233826,,,,,,,,,,,,,,,,,,,,,
162,890.120056,735.145508,133.190704,851.637268,641.886475,103.786407,,,,,,,,,,,,,,,,,,,,,,1073.036865,846.791626,444.289215,,,,761.203308,703.074219,120.469299,,,,,,,,,,,,,,,,,,,,,
163,889.635437,734.865112,133.074722,850.891418,641.958313,103.044060,,,,,,,,,,,,,,,,,,,,,,1072.603394,847.013916,443.882599,,,,761.246948,702.230530,119.861206,,,,,,,,,,,,,,,,,,,,,
164,889.148926,734.545288,132.711884,850.164185,641.841064,101.971207,,,,,,,,,,,,,,,,,,,,,,1072.126709,847.120178,443.692352,,,,761.364380,701.286499,119.193573,,,,,,,,,,,,,,,,,,,,,
165,888.849243,734.341248,132.547775,849.347778,641.690674,101.302879,,,,,,,,,,,,,,,,,,,,,,1071.749512,847.023987,443.587952,,,,761.958435,700.551392,118.257744,,,,,,,,,,,,,,,,,,,,,
166,888.420532,734.202148,132.478394,848.431274,641.477112,100.969734,,,,,,,,,,,,,,,,,,,,,,1070.891235,847.159180,443.554260,,,,762.194702,699.972107,117.620972,,,,,,,,,,,,,,,,,,,,,
167,888.058472,734.085510,132.488708,847.175720,641.638000,100.501846,,,,,,,,,,,,,,,,,,,,,,1070.286377,847.368774,443.428192,,,,762.146545,699.412476,116.834267,,,,,,,,,,,,,,,,,,,,,
168,887.738831,733.872437,132.616684,846.187439,641.855896,100.248558,,,,,,,,,,,,,,,,,,,,,,1069.769043,847.451599,443.526306,,,,762.308167,698.878845,116.216736,,,,,,,,,,,,,,,,,,,,,
169,887.426147,733.744019,132.629608,845.425720,642.365356,99.124557,,,,,,,,,,,,,,,,,,,,,,1069.197388,847.397461,443.844452,,,,762.488892,698.464539,115.788841,,,,,,,,,,,,,,,,,,,,,
170,887.181030,733.720825,132.723953,845.102783,643.649353,98.095879,,,,,,,,,,,,,,,,,,,,,,1068.660156,847.543274,443.506866,,,,762.526978,698.164368,115.480019,,,,,,,,,,,,,,,,,,,,,
171,886.849731,733.634827,132.756592,844.537903,644.830322,97.116493,,,,,,,,,,,,,,,,,,,,,,1068.065308,847.775146,443.033386,,,,762.743713,697.865356,115.167046,,,,,,,,,,,,,,,,,,,,,
172,886.785217,733.625854,132.772568,843.685303,646.143188,96.885628,,,,,,,,,,,,,,,,,,,,,,1067.600098,847.839966,442.692993,,,,762.750488,697.663574,115.079056,,,,,,,,,,,,,,,,,,,,,
173,886.213013,733.682434,132.860504,843.021790,646.997986,96.668167,,,,,,,,,,,,,,,,,,,,,,1067.364258,847.937012,442.551697,,,,763.076111,697.350037,114.544708,,,,,,,,,,,,,,,,,,,,,
174,885.977600,733.864563,132.915176,842.210388,647.340454,96.218254,,,,,,,,,,,,,,,,,,,,,,1066.947998,848.072571,442.409363,,,,763.143433,697.159729,114.473755,,,,,,,,,,,,,,,,,,,,,
175,885.798462,733.972412,132.959564,841.736328,647.447327,95.918343,,,,,,,,,,,,,,,,,,,,,,1066.032104,848.282654,442.690094,,,,763.319458,696.937500,114.402328,,,,,,,,,,,,,,,,,,,,,
176,885.613403,734.003540,133.010559,841.576294,647.424011,95.952827,,,,,,,,,,,,,,,,,,,,,,1065.612793,848.477478,442.790710,,,,763.652405,696.590210,114.047737,,,,,,,,,,,,,,,,,,,,,
177,885.230286,734.183777,133.126083,841.623047,647.438477,96.440895,,,,,,,,,,,,,,,,,,,,,,1065.381104,848.551270,442.827942,,,,763.866638,696.359680,113.666603,,,,,,,,,,,,,,,,,,,,,
178,884.940430,734.415894,133.225525,841.774658,647.306335,96.794754,,,,,,,,,,,,,,,,,,,,,,1064.963501,848.614746,442.877472,,,,764.076904,696.146484,113.541389,,,,,,,,,,,,,,,,,,,,,
179,884.602417,734.522339,133.354202,841.889465,647.249023,97.088020,,,,,,,,,,,,,,,,,,,,,,1064.261719,848.733459,443.005737,,,,764.138367,695.906677,113.514725,,,,,,,,,,,,,,,,,,,,,
180,884.233093,734.817993,133.701431,841.901367,647.245605,97.272652,,,,,,,,,,,,,,,,,,,,,,1063.733276,848.831726,443.163208,,,,764.153625,695.688965,113.497726,,,,,,,,,,,,,,,,,,,,,
181,883.834778,735.109558,134.011429,841.865540,647.376465,97.405807,,,,,,,,,,,,,,,,,,,,,,1063.234253,848.838928,442.925110,,,,764.213501,695.421936,113.247383,,,,,,,,,,,,,,,,,,,,,
182,883.535156,735.307922,134.234070,841.829773,647.614502,97.504631,,,,,,,,,,,,,,,,,,,,,,1062.830078,848.966492,442.698730,,,,764.262939,695.280762,113.102974,,,,,,,,,,,,,,,,,,,,,
183,883.243164,735.492310,134.537659,841.862366,647.871826,97.616165,,,,,,,,,,,,,,,,,,,,,,1062.448975,849.190613,442.557007,,,,764.221313,695.167908,113.104584,,,,,,,,,,,,,,,,,,,,,
184,883.072449,735.661987,135.146103,841.924316,648.152466,97.792938,,,,,,,,,,,,,,,,,,,,,,1061.900391,849.515137,442.443542,,,,764.112976,695.156677,113.175446,,,,,,,,,,,,,,,,,,,,,
185,883.001282,736.050842,135.665176,841.810181,648.276123,97.887321,,,,,,,,,,,,,,,,,,,,,,1061.368652,849.709473,442.448181,,,,763.964172,695.175232,113.283501,,,,,,,,,,,,,,,,,,,,,
186,882.354187,736.102417,136.170135,841.750366,648.393555,98.055115,,,,,,,,,,,,,,,,,,,,,,1060.610107,850.023499,442.613068,,,,763.700806,695.232544,113.683609,,,,,,,,,,,,,,,,,,,,,
187,881.911865,736.266602,136.678253,841.647644,648.529541,98.380135,,,,,,,,,,,,,,,,,,,,,,1060.340088,850.389709,442.491150,,,,763.383240,695.317383,114.016167,,,,,,,,,,,,,,,,,,,,,
188,881.479004,736.471985,137.211365,841.360535,648.659668,98.799629,,,,,,,,,,,,,,,,,,,,,,1059.833252,850.668518,442.775818,,,,763.211548,695.477661,114.458504,,,,,,,,,,,,,,,,,,,,,
189,881.051941,736.705139,137.805084,840.878723,649.015564,99.441635,,,,,,,,,,,,,,,,,,,,,,1059.396484,850.898315,442.979645,,,,763.005005,695.638794,115.000328,,,,,,,,,,,,,,,,,,,,,
190,880.737549,737.054565,138.170975,840.417908,649.670837,100.739525,,,,,,,,,,,,,,,,,,,,,,1059.148315,851.205627,443.197021,,,,762.548157,695.897583,116.077835,,,,,,,,,,,,,,,,,,,,,
191,880.387207,737.440552,138.626938,840.070435,650.303711,101.751991,,,,,,,,,,,,,,,,,,,,,,1058.753052,851.513428,443.354553,,,,762.123535,696.078308,116.890999,,,,,,,,,,,,,,,,,,,,,
192,879.492004,737.706848,139.389740,839.740723,650.852722,102.632881,,,,,,,,,,,,,,,,,,,,,,1058.642700,851.714844,443.343964,,,,761.832581,696.309509,117.547600,,,,,,,,,,,,,,,,,,,,,
193,879.100891,738.048218,140.574188,839.289307,651.053162,103.315033,,,,,,,,,,,,,,,,,,,,,,1057.509399,852.165710,443.673431,,,,761.574341,696.543030,118.012184,,,,,,,,,,,,,,,,,,,,,
194,878.496826,738.500000,141.614365,838.669678,651.137878,104.661667,,,,,,,,,,,,,,,,,,,,,,1056.557129,852.512695,444.019012,,,,761.188354,697.114075,118.759628,,,,,,,,,,,,,,,,,,,,,
195,877.881958,739.011047,142.526581,837.995850,651.051147,106.557899,,,,,,,,,,,,,,,,,,,,,,1055.848022,852.728455,444.030029,,,,760.559753,697.407837,120.155869,,,,,,,,,,,,,,,,,,,,,
196,877.026550,739.599426,143.527695,837.342102,650.928894,108.411751,,,,,,,,,,,,,,,,,,,,,,1055.249878,853.036316,444.040344,,,,759.674194,697.846313,121.424728,,,,,,,,,,,,,,,,,,,,,
197,876.317139,740.118469,144.372345,836.412415,651.299377,109.770996,,,,,,,,,,,,,,,,,,,,,,1054.766724,853.423828,443.688538,,,,758.781006,698.333252,122.482330,,,,,,,,,,,,,,,,,,,,,
198,875.429871,740.711304,145.849991,835.400330,652.284119,111.143341,,,,,,,,,,,,,,,,,,,,,,1053.775757,853.731812,444.070496,,,,758.030029,698.790222,124.400177,,,,,,,,,,,,,,,,,,,,,
199,874.233765,741.194397,147.390411,834.742798,653.274414,112.947746,,,,,,,,,,,,,,,,,,,,,,1053.395142,853.620544,444.671906,,,,757.053528,699.289673,125.901039,,,,,,,,,,,,,,,,,,,,,
200,873.010620,741.367981,148.637909,833.835449,653.596252,114.852722,,,,,,,,,,,,,,,,,,,,,,1052.880859,854.086731,444.484161,,,,755.633240,699.833618,127.153419,,,,,,,,,,,,,,,,,,,,,
201,871.975769,741.909058,149.603607,832.314331,653.747009,116.743675,,,,,,,,,,,,,,,,,,,,,,1052.216675,854.473267,444.544739,,,,754.575806,700.476257,128.617020,,,,,,,,,,,,,,,,,,,,,
202,870.654663,742.708923,151.627029,830.773254,654.225769,119.432686,,,,,,,,,,,,,,,,,,,,,,1051.647095,854.760986,444.766693,,,,753.500000,701.100891,130.450272,,,,,,,,,,,,,,,,,,,,,
203,869.517334,743.325195,153.117752,829.498779,654.498535,121.097092,,,,,,,,,,,,,,,,,,,,,,1051.058960,854.972839,445.131989,,,,752.068542,701.624329,132.583359,,,,,,,,,,,,,,,,,,,,,
204,868.059265,743.921570,154.289978,827.822815,655.419983,123.609840,,,,,,,,,,,,,,,,,,,,,,1050.031616,855.076172,445.929810,,,,750.372253,702.404297,134.535965,,,,,,,,,,,,,,,,,,,,,
205,866.465393,744.496338,156.205261,826.169495,655.651672,125.644104,,,,,,,,,,,,,,,,,,,,,,1049.379761,855.415405,446.270447,,,,748.714539,703.106323,136.246323,,,,,,,,,,,,,,,,,,,,,
206,864.617737,744.770020,158.015518,824.215637,656.152649,127.847450,,,,,,,,,,,,,,,,,,,,,,1048.451660,855.835571,446.358124,,,,746.951294,703.700928,138.034790,,,,,,,,,,,,,,,,,,,,,
207,862.908569,745.270813,159.637650,822.345154,656.901917,130.495605,,,,,,,,,,,,,,,,,,,,,,1047.595825,856.086182,446.362457,,,,745.044800,704.239258,140.709488,,,,,,,,,,,,,,,,,,,,,
208,861.212769,745.743347,161.372177,820.140625,657.254517,132.735687,,,,,,,,,,,,,,,,,,,,,,1046.788086,856.330872,446.448486,,,,742.746399,704.952515,142.709167,,,,,,,,,,,,,,,,,,,,,
209,858.981873,746.567566,162.917130,817.908936,657.666443,134.646225,,,,,,,,,,,,,,,,,,,,,,1045.892822,856.775452,446.134552,,,,740.854492,705.678284,144.428055,,,,,,,,,,,,,,,,,,,,,
210,856.545715,746.931763,164.690872,815.356567,658.229004,136.869995,,,,,,,,,,,,,,,,,,,,,,1044.541870,856.779297,446.725037,,,,738.427124,706.735413,146.264435,,,,,,,,,,,,,,,,,,,,,
211,854.340637,747.362610,166.002548,812.921326,658.481079,138.125122,,,,,,,,,,,,,,,,,,,,,,1043.131104,856.854187,447.378754,,,,736.158936,707.054382,148.608582,,,,,,,,,,,,,,,,,,,,,
212,851.860779,747.866211,168.154678,809.843933,659.323975,140.666870,,,,,,,,,,,,,,,,,,,,,,1042.492676,857.104736,447.616425,,,,733.426086,707.941406,150.318649,,,,,,,,,,,,,,,,,,,,,
213,849.186035,748.337158,169.669571,807.139160,659.793274,142.486084,,,,,,,,,,,,,,,,,,,,,,1042.004883,857.181580,447.813202,,,,730.339661,708.463562,152.890182,,,,,,,,,,,,,,,,,,,,,
214,846.346008,748.537964,171.348923,803.997375,658.658997,144.665115,,,,,,,,,,,,,,,,,,,,,,1040.765503,857.129395,448.088074,,,,727.591064,709.078491,154.576233,,,,1023.620911,910.659363,279.290314,,,,,,,,,,,,,,,
215,843.760681,748.891541,172.936661,800.770325,658.148621,147.215134,,,,,,,,,,,,,,,,,,,,,,1039.041748,857.219299,448.332947,,,,724.671143,709.798035,156.413788,,,,1022.576172,910.673096,278.966370,,,,,,,,,,,,,,,
216,840.169556,749.303162,174.239777,797.043579,658.613525,148.987473,,,,,,,,,,,,,,,,,,,,,,1037.434937,857.303772,448.464844,,,,721.085632,710.598877,158.557999,,,,1020.292603,910.974609,279.727539,,,,,,,,,,,,,,,
217,836.762512,749.562073,176.399490,793.222107,659.059692,149.964218,,,,,,,,,,,,,,,,,,,,,,1036.350830,857.407715,448.552826,,,,717.574646,711.136047,160.824112,,,,1017.869629,911.729126,280.192749,,,,,,,,,,,,,,,
218,833.605408,749.909058,177.681976,789.780640,659.906311,151.171036,,,,,,,,,,,,,,,,,,,,,,1034.958130,857.319092,449.019897,,,,714.150879,711.835815,162.802811,,,,1015.569641,912.168579,280.626617,,,,,,,,,,,,,,,
219,829.950745,750.168579,179.334381,785.664673,660.625488,152.945862,,,,,,,,,,,,,,,,,,,,,,1033.330933,857.451172,448.920258,,,,710.484436,712.559265,164.734360,,,,1013.053284,911.723755,280.950104,,,,,,,,,,,,,,,
220,826.254456,750.321411,180.673981,781.533447,661.260742,154.253174,,,,,,,,,,,,,,,,,,,,,,1031.948364,857.441711,448.893616,,,,706.557495,713.381531,166.259369,,,,1010.056213,911.865173,281.704041,,,,,,,,,,,,,,,
221,822.768433,750.498901,181.822800,777.276855,662.472595,155.861572,,,,,,,,,,,,,,,,,,,,,,1030.414917,857.112305,449.303680,,,,702.617493,714.154114,168.031418,,,,1007.510498,911.748474,281.746674,,,,,,,,,,,,,,,
222,819.113342,750.839478,183.610214,773.088684,664.039368,157.342896,,,,,,,,,,,,,,,,,,,,,,1028.654297,856.892151,449.624573,,,,698.543640,714.864258,169.247116,,,,1004.894165,911.354675,282.077179,,,,,,,,,,,,,,,
223,814.739319,751.065430,185.134720,768.684082,665.115906,158.762405,,,,,,,,,,,,,,,,,,,,,,1026.748413,857.177002,449.765533,,,,694.320068,715.627502,170.964874,,,,1002.055542,910.809631,282.177551,,,,,,,,,,,,,,,
224,810.152649,751.309753,186.660217,763.986145,664.369995,160.221924,,,,,,,,,,,,,,,,,,,,,,1025.549805,856.760010,449.757782,,,,689.879639,716.477356,172.832977,,,,,,,,,,,,,,,,,,,,,
225,805.848755,751.646362,187.984421,759.022583,663.749084,162.123032,,,,,,,,,,,,,,,,,,,,,,1023.254517,856.705994,449.861572,,,,685.175171,717.298828,174.193085,,,,,,,995.479797,910.933594,283.312256,,,,,,,,,,,,
226,801.863770,751.823486,188.660934,754.056091,663.478516,163.922241,,,,,,,,,,,,,,,,,,,,,,1021.614441,856.540039,450.296661,,,,680.692444,718.094360,175.668610,,,,,,,992.238953,911.615112,283.466461,,,,,,,,,,,,
227,797.687988,751.948425,189.756165,749.294434,663.821228,164.896027,,,,,,,,,,,,,,,,,,,,,,1019.538086,855.994141,450.667450,,,,676.167725,718.833923,176.929764,,,,,,,988.586853,911.423584,283.696594,,,,,,,,,,,,
228,792.782471,752.186096,191.318863,744.311279,664.479187,165.935211,,,,,,,,,,,,,,,,,,,,,,1017.418701,855.862183,450.331635,,,,671.581360,719.540955,178.125046,,,,,,,985.588684,910.858398,283.585541,,,,,,,,,,,,
229,787.924988,752.225891,192.187180,739.189453,664.995789,166.986832,,,,,,,,,,,,,,,,,,,,,,1015.902527,855.491760,450.655670,,,,666.697754,720.198730,179.252075,,,,,,,982.376709,910.241394,283.635376,,,,,,,,,,,,
230,783.260193,752.179077,192.943649,734.006165,665.162781,168.217743,,,,,,,,,,,,,,,,,,,,,,1014.087708,855.030823,450.396637,,,,661.846680,720.926941,180.314117,,,,,,,978.627136,909.018738,283.471710,,,,,,,,,,,,
231,778.579224,752.309021,194.222061,728.724915,665.507690,169.529541,,,,,,,,,,,,,,,,,,,,,,1011.445984,854.938782,450.479187,,,,656.877258,721.735291,181.476181,,,,,,,974.976868,909.444092,284.407196,,,,,,,,,,,,
232,773.746521,752.455017,195.166534,723.432739,665.755371,170.411102,,,,,,,,,,,,,,,,,,,,,,1009.280884,854.454346,450.885529,,,,651.823914,722.298584,182.293106,,,,,,,971.198303,909.110718,284.827515,,,,,,,,,,,,
233,768.678467,752.605103,195.886719,717.833557,666.029114,171.780960,,,,,,,,,,,,,,,,,,,,,,1007.569153,853.768555,451.078583,,,,646.561523,722.954956,182.876389,,,,,,,967.684204,907.656433,284.448090,,,,,,,,,,,,
234,763.523682,752.865173,196.552094,712.373901,666.401123,173.001892,,,,,,,,,,,,,,,,,,,,,,1005.097412,853.320007,450.866577,,,,641.427429,723.616394,183.643250,,,,,,,964.052246,906.549561,284.599396,,,,,,,,,,,,
235,758.334045,752.879395,197.021332,707.099426,666.584473,173.709534,,,,,,,,,,,,,,,,,,,,,,1003.600159,852.848145,450.794556,,,,636.196899,724.178833,184.369751,,,,,,,960.016663,906.541077,284.908417,,,,,,,,,,,,
236,753.437378,752.740906,197.276108,701.812256,666.736023,174.569061,,,,,,,,,,,,,,,,,,,,,,1001.076477,852.413635,450.704193,,,,631.017090,724.646851,185.021484,,,,,,,955.758179,905.990234,285.264343,,,,,,,,,,,,
237,748.441040,752.778564,197.978806,696.569031,666.884583,175.119461,,,,,,,,,,,,,,,,,,,,,,998.449402,852.156128,450.693329,,,,625.888184,725.197327,185.658661,,,,,,,,,,,,,,,,,,,,,
238,743.248657,752.735413,198.924347,691.238037,666.967957,175.590332,,,,,,,,,,,,,,,,,,,,,,996.471863,851.546021,450.915192,,,,620.688354,725.594849,185.722107,,,,,,,,,,947.785828,904.397888,285.356262,,,,,,,,,
239,737.806519,752.576965,199.787506,685.662170,666.998230,176.254730,,,,,,,,,,,,,,,,,,,,,,994.496338,850.734558,450.727692,,,,615.515564,725.931091,185.950821,,,,,,,,,,944.143127,902.763062,285.574493,,,,,,,,,
240,732.556702,752.540222,199.980072,679.992126,667.031555,177.032471,,,,,,,,,,,,,,,,,,,,,,992.531189,850.010803,450.539978,,,,610.205872,726.308105,186.660583,,,,,,,,,,,,,,,,,,,,,
241,727.569336,752.566650,200.124054,674.523865,667.128845,177.367737,,,,,,,,,,,,,,,,,,,,,,990.199646,849.691345,450.400360,,,,605.242615,726.517578,186.575806,,,,,,,,,,,,,935.939758,901.232239,285.926636,,,,,,
242,722.762451,752.416626,200.284454,669.204712,667.217346,177.566116,,,,,,,,,,,,,,,,,,,,,,988.039612,848.804504,450.187622,,,,599.950134,726.906555,186.307693,,,,,,,,,,,,,,,,,,,,,
243,717.391357,752.216003,200.749451,663.987793,667.251099,177.734406,,,,,,,,,,,,,,,,,,,,,,986.229004,848.003723,450.292053,,,,594.744751,727.221741,186.508667,,,,,,,,,,,,,,,,,,,,,
