Grasp29
Date:,2025/04/16
Time:,11:09:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
78,884.015564,690.960510,230.092667,,,,,,,1202.085083,834.784546,339.920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.975952,824.085022,151.058701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,880.084167,696.431152,227.667938,,,,,,,1202.627441,834.874878,339.964264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.593018,824.907043,150.901672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,876.529236,702.079590,224.831787,,,,,,,1202.739868,835.026611,339.515045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.355347,825.870544,150.978775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,872.832092,707.713745,221.574692,,,,,,,1203.297241,835.156433,339.712585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.386353,826.888245,150.713379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,868.783081,713.164795,218.642502,,,,,,,1203.556641,835.286560,339.881897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.209839,827.521484,150.473740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,1203.615845,835.331238,339.723816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.201904,827.757263,150.255142,911.205261,609.076843,158.971451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,1203.630615,835.479126,339.561493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.845459,828.112549,150.100891,908.480896,613.635498,157.293976,861.329163,723.809814,212.138626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,1203.730103,835.565063,339.403748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.078003,828.919678,150.168243,905.281677,618.478638,154.538651,857.243286,728.555298,207.581314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,1203.765991,835.575928,339.339539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.324585,829.627808,150.351105,,,,853.835266,732.773926,203.830200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,1203.719238,835.681763,339.105316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.439209,830.381775,150.335022,,,,850.255737,736.693848,200.197739,898.614075,629.669373,149.300400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,1203.837036,835.728760,338.950104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.828247,831.411255,150.092026,,,,847.110413,740.473145,196.960144,897.654663,625.599060,153.788986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,1203.803345,835.742676,338.762299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.576782,832.063538,150.122131,,,,843.758423,744.202881,192.971466,898.049683,621.638489,155.301102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,1203.688721,835.783142,338.569397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.467529,832.375671,150.003891,,,,840.214050,747.120667,189.064453,896.950256,622.637207,153.510284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,1203.561768,835.848572,338.418793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.408325,832.619751,149.774078,,,,837.162903,749.402954,185.236359,894.989929,627.365906,150.675598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,1203.411255,835.849915,338.270935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.056763,833.071777,149.543381,,,,833.723328,751.349304,182.030411,892.483704,632.942566,147.290894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,1203.309082,835.934326,338.177124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.889893,833.427673,149.474152,,,,830.516113,752.966309,179.221741,892.582397,633.742188,145.827057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,1203.218506,836.040649,338.036835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.331421,833.625427,148.848145,,,,827.651123,753.860657,176.259338,891.846069,633.820801,145.790054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,1202.896484,836.064880,337.800018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.475952,834.353210,148.110153,,,,824.661804,754.636230,172.933533,891.047241,634.334290,144.471451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,1202.639771,836.104736,337.542114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.912231,835.191833,147.712662,,,,822.091492,755.070862,169.938141,891.762634,634.203125,143.838974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,1202.346802,836.137939,337.361572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.938843,836.004150,147.841202,,,,819.640930,755.292175,166.840591,890.204163,636.013794,141.790787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,1202.449097,836.027710,337.348022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.450195,836.237976,147.768600,,,,816.989441,755.564331,164.612183,889.647278,637.307617,139.434494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,1201.771851,836.381653,337.046204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.075073,836.442749,147.546646,,,,814.148071,755.740601,162.029907,889.013733,638.780579,137.695389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,1201.325562,836.608826,336.941406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.966797,836.694885,147.468109,,,,812.456665,755.465820,159.676758,888.349976,639.541565,136.281235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,1201.000244,836.751892,336.831329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.335815,837.368713,147.647171,,,,809.517395,755.594421,157.247711,888.526550,639.803528,135.699738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,1200.645508,836.946838,336.658783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.441895,838.119202,147.518097,,,,807.405579,755.489075,154.677139,889.171692,639.708801,135.136047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,1200.381592,837.058289,336.655212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.560303,838.745117,147.672424,,,,805.875183,754.259949,152.462585,888.919495,640.035461,134.174988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,1200.168823,837.184082,336.616852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.966187,839.070190,148.127670,,,,803.917664,753.473816,150.230164,888.922974,640.662659,133.398071,924.235413,724.466003,113.661545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,1199.987183,837.279480,336.582153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.070313,839.523560,148.146683,,,,801.682495,753.127380,148.062515,888.497314,641.543884,132.728363,924.492126,725.297424,113.004784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,1199.824219,837.498230,336.451447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.451782,839.907166,147.692963,,,,799.687317,752.572754,145.952484,889.256165,640.882141,131.276093,924.608948,724.881104,112.876846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,1199.619141,837.578735,336.372498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.959595,840.184082,147.399261,,,,798.455017,751.622681,143.635437,889.992065,640.011047,130.534210,923.637939,724.510132,112.442482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,1199.386230,837.747803,336.306671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.315918,840.524658,147.251236,,,,,,,889.895508,639.415100,129.898895,922.146606,724.992554,111.650742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,1199.212524,837.923462,336.244659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.575684,840.787231,147.309006,,,,,,,890.030334,639.217712,129.852448,921.862793,725.325745,111.930542,796.006470,757.044006,144.932495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,1199.206421,837.933716,336.384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.120850,840.913757,147.446030,,,,,,,889.449036,639.595520,129.349228,920.729248,725.513733,111.487770,794.967834,756.707031,143.086044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,1198.346069,838.293518,336.014313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.579590,841.110962,147.633972,,,,,,,888.876526,639.697571,128.621841,919.360046,725.605103,111.056358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,1197.300659,838.657227,335.952179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.592163,841.238342,147.973877,,,,,,,887.783081,639.465088,127.588867,918.333069,725.771545,110.533974,,,,792.031189,746.902588,137.362823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,1196.591309,838.962952,335.993835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.155884,841.651184,147.568024,,,,,,,887.841919,639.238281,127.730957,918.280334,725.930420,110.677155,,,,791.187683,745.842651,136.674896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,1196.207886,839.177002,336.158508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.671509,842.246460,147.516663,,,,,,,888.212097,638.741516,127.262123,918.295532,725.531128,110.577377,,,,790.693726,744.377075,136.116516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,1195.840454,839.203735,336.225677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.775757,842.501038,147.658005,,,,,,,887.756714,638.781311,126.400116,918.046936,724.809692,110.487419,,,,789.737427,743.133362,135.570175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,1195.473755,839.274292,336.300446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.411743,842.555847,147.724350,,,,,,,887.510193,638.586426,126.216576,917.485474,724.139404,109.874352,,,,788.484009,741.695068,134.890701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,1195.263428,839.477722,336.167145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.712158,842.073486,147.311646,,,,,,,887.536011,638.038147,126.796021,917.074463,724.091064,109.477890,,,,787.792969,740.208862,134.384277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,1194.899902,839.641846,336.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.306396,841.885376,146.764145,,,,,,,886.751648,637.458252,126.110039,915.723938,723.826538,109.224289,,,,787.329163,739.036987,134.037277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,1194.693237,839.748657,335.949799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.291382,842.070862,146.103989,,,,,,,886.732422,636.920044,125.864540,915.136719,723.140198,109.898720,,,,786.106262,737.845642,133.018845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,1194.171143,839.994202,336.009613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.540161,842.342834,146.780533,,,,,,,886.220398,636.210205,125.329666,914.664795,722.597656,110.608421,,,,785.041809,736.890381,132.197830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,1193.621094,840.203308,335.992798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.939087,842.403320,147.292343,,,,,,,885.390198,635.122070,125.175987,914.465332,722.001099,109.958771,,,,784.682312,736.281372,131.603714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,1192.984497,840.436096,335.906555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.355957,842.354797,147.318680,,,,,,,884.466553,635.284790,124.476074,913.630005,722.549316,109.987617,,,,783.892212,735.862305,130.773117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,1192.354248,840.572754,335.795105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.133179,842.229309,147.142319,,,,,,,883.446899,635.473389,124.232491,912.427185,722.778625,109.394104,,,,782.836426,735.191650,130.151031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,1191.885620,840.734863,335.597290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.452637,841.957031,146.824005,,,,,,,882.738159,635.174255,124.892075,911.231812,722.587646,109.090195,,,,781.453674,734.754883,129.758636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,1191.409546,840.893616,335.487946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.428711,841.763123,147.490891,,,,,,,881.247620,635.247437,125.610222,910.406494,722.227966,109.684235,,,,780.139709,734.633850,129.606033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,1190.913696,840.947510,335.406830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.453491,841.177673,147.497559,,,,,,,880.422668,634.232361,125.464462,909.867065,721.816711,110.273911,,,,779.509949,734.627747,128.687286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,1190.295166,841.092896,335.237000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.214600,840.727417,147.016647,,,,,,,879.100159,634.081299,124.370804,909.862854,721.986023,110.271736,,,,779.138916,734.859680,127.851227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,1190.138672,840.942932,335.258057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.688354,840.644958,146.435532,,,,,,,878.611755,634.148071,124.381584,909.024963,722.120667,109.571220,,,,778.500427,735.184387,127.357452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,1190.082642,840.771423,335.083435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.783203,840.747742,146.241638,,,,,,,877.290588,634.101074,125.315437,907.952393,722.143311,109.288147,,,,777.692627,735.286438,126.756905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,1189.261597,840.973999,334.778015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.790039,840.999023,146.229126,,,,,,,874.946899,633.986267,125.129120,907.072266,721.843506,109.132385,,,,776.853699,735.405029,126.549774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,1188.618774,841.014893,334.451965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.387573,840.890747,146.185455,,,,,,,873.262817,633.814636,124.206985,905.977722,721.619202,108.842049,,,,776.076782,735.422180,126.493935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,1188.187866,841.041687,334.109833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.115234,840.624939,146.051544,,,,,,,873.313477,633.223145,124.302498,905.384094,721.152161,109.041130,,,,775.506775,735.334656,126.410446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,1187.864990,840.963013,333.895966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.538086,840.413879,145.959137,,,,,,,872.757690,632.226563,124.460045,905.439087,720.937805,109.287811,,,,774.974670,735.155579,126.293236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,1187.495483,840.958130,333.738647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.867310,839.982666,145.861786,,,,,,,870.853455,632.476624,124.116905,905.011536,720.826904,109.174446,,,,774.811157,734.669922,126.216911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,1187.062378,840.938232,333.562744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.222412,839.573120,145.574615,,,,,,,869.001465,632.554504,123.042816,904.340332,720.785889,108.980446,,,,774.628174,734.039490,126.399597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,1186.692261,840.967285,333.489288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.875610,839.278015,145.173813,,,,,,,868.624573,631.505737,123.040276,903.985229,720.632507,109.109375,,,,773.992615,733.723877,126.357620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,1186.400879,840.941650,333.390198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.617188,838.985413,144.722580,,,,,,,868.143738,630.924377,122.199585,903.729004,719.715454,109.345047,,,,773.198792,733.312195,126.625900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,1186.034546,840.986633,333.379395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.035034,839.018250,144.548782,,,,,,,867.137939,630.338379,121.714226,903.102173,719.077515,109.335777,,,,772.346619,732.397095,126.474083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,1185.507202,841.164673,333.008484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.614868,838.726746,144.571136,,,,,,,865.723877,629.760620,121.137512,902.028809,718.797913,109.073189,,,,771.704041,731.246765,125.943245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,1185.591675,840.952820,333.234894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.204468,838.450012,144.583725,,,,,,,864.773499,629.237793,120.702118,901.518799,718.574951,109.102303,,,,771.338257,730.059204,125.381584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,1185.242920,840.915527,333.200836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.873901,838.229553,144.499420,,,,,,,864.504150,628.507446,120.518745,901.794739,718.470825,109.347534,,,,770.820679,729.033386,125.100029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,1184.360352,840.995239,332.905365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.245850,838.152222,144.453354,,,,,,,864.041504,627.922241,120.085091,901.416260,718.166687,109.550705,,,,769.986938,727.713806,124.755974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,1183.651489,841.033691,332.605652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.607666,838.060059,144.459824,,,,,,,863.113403,627.064331,119.104660,900.271240,718.402710,109.836334,,,,769.379517,726.438538,124.177773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,1183.019409,841.134521,332.429138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.857422,837.966370,144.404037,,,,,,,862.190308,626.877930,117.916382,898.959167,718.276672,109.720604,,,,768.980469,725.682129,123.420319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,1182.610962,841.164001,332.289490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.003540,838.042114,144.494583,,,,,,,861.150940,626.384094,117.128677,898.254211,717.462402,109.204468,,,,768.467285,724.846008,122.896706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,1182.242676,841.221436,332.185303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.345703,838.008667,144.499405,,,,,,,860.108215,626.020996,116.340652,897.425110,717.351685,108.967567,,,,767.566650,723.840088,122.541313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,1181.963379,841.256165,332.101501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.639282,837.968689,144.331238,,,,,,,859.601746,625.248901,115.351540,896.866211,716.961609,109.062981,,,,766.763977,722.883972,122.342880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,1181.710083,841.280396,331.957794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.197266,837.926819,144.323105,,,,,,,858.868835,624.213867,114.563492,896.578979,716.357178,109.198242,,,,766.037964,722.224426,121.903694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,1181.382568,841.313293,331.909424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.517090,837.430603,143.962555,,,,,,,857.849426,622.659241,113.407745,896.275818,716.050903,109.147102,,,,765.526611,721.275269,121.055237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,1180.912109,841.492981,331.606171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.057495,837.046570,143.101303,,,,,,,856.474426,622.486023,112.024475,896.248901,715.666809,108.522568,,,,765.199036,720.111938,120.138496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,1180.819458,841.368835,331.876312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.952393,837.008179,142.739471,,,,,,,855.742371,621.626221,110.332077,896.556824,715.231079,107.769951,,,,764.789246,719.078308,119.422363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,1180.038086,841.642761,331.888336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.019653,837.572144,143.453812,,,,,,,853.967407,621.498840,109.306000,896.074890,714.500671,107.656158,,,,764.639465,718.019348,118.505127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,1179.098511,841.845703,331.794159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.043945,837.813965,144.076065,,,,,,,852.190735,621.545410,107.246666,895.488708,713.898682,107.537598,,,,764.112671,716.357849,117.371666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,1178.333252,842.030579,331.717194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.082275,838.070740,144.022202,,,,,,,850.834045,621.173950,105.255463,894.885681,713.275391,107.401115,,,,763.530884,714.896790,116.213089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,1177.546997,842.170959,331.612610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.132324,838.101685,143.705368,,,,,,,849.436157,620.125671,103.363632,894.333618,712.901184,107.111443,,,,763.200989,712.863098,114.948059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,1176.994995,842.230530,331.512390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.658203,838.031921,143.161179,,,,,,,847.130676,619.950989,101.072998,893.833862,712.511841,106.848763,,,,763.172791,711.033813,114.192184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
