Grasp124
Date:,2025/04/23
Time:,14:06:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
192,817.844788,631.447083,129.819153,866.486145,725.195923,147.226349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.103882,872.692871,391.070374,,,,,,,,,,,,,,,,,,,,,,743.712524,686.175110,134.753448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,815.509216,631.876709,131.808884,864.804199,725.301575,149.033447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.961426,872.792358,391.378998,,,,,,,,,,,,,,,,,,,,,,742.029541,686.862183,136.408310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,813.331482,632.067200,134.023163,862.548645,725.700317,150.654648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.306030,872.884216,391.706207,,,,,,,,,,,,,,,,,,,,,,739.713684,687.477234,138.306107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,810.737305,632.474487,136.462143,860.292664,726.109497,152.259857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.597900,872.917664,391.707886,,,,,,,,,,,,,,,,,,,,,,737.324158,688.290649,141.175827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,807.982178,633.133972,137.822144,857.861084,726.415283,153.580765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.661011,872.695618,391.631592,,,,,,,,,,,,,,,,,,,,,,735.142395,689.025757,143.330734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,805.121460,633.613159,139.607025,855.426147,727.048401,155.135284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.040649,872.629395,392.280518,,,,,,,,,,,,,,,,,,,,,,732.131775,689.771973,145.237656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,802.359131,634.546509,141.203918,852.989807,727.251953,156.390610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.817627,872.519775,392.321777,,,,,,,,,,,,,,,,,,,,,,729.534546,690.460022,147.409317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,799.484314,634.986633,142.790009,850.279602,727.814514,158.152679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.869751,872.469849,392.091919,,,,,,,,,,,,,,,,,,,,,,726.736694,691.008972,149.199707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,796.215576,635.469788,144.488480,847.325684,727.875061,159.752975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.702881,872.502747,392.316650,,,,,,,,,,,,,,,,,,,,,,723.682800,691.714355,151.272751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,792.925232,635.903320,146.203339,844.189148,728.309570,161.565643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.026245,872.320251,392.702362,,,,,,,,,,,,,,,,,,,,,,720.575745,692.627075,153.414139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,789.218323,636.315491,147.792465,840.857666,728.804993,163.120911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.896484,872.169861,392.780426,,,,,,,,,,,,,,,,,,,,,,717.162415,693.252686,154.993439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,785.955811,637.079651,148.768417,837.842712,729.052612,164.646652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.789673,872.252197,392.842712,,,,,,,,,,,,,,,,,,,,,,714.048523,694.081726,156.754471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,782.179504,637.383728,150.822144,834.286194,729.514282,165.903229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.682007,872.092834,393.179749,,,,,,,,,,,,,,,,,,,,,,710.574890,694.737000,157.914612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,778.593628,637.937073,152.535690,831.046631,729.860413,167.373779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.294067,872.024597,393.176544,,,,,,,,,,,,,,,,,,,,,,707.055603,695.463318,159.875122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,775.030457,638.344543,153.406403,827.685303,730.234436,168.570221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.161255,871.967529,393.308380,,,,,,,,,,,,,,,,,,,,,,703.481323,696.294434,161.713211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,770.763794,638.924561,154.956070,823.596924,730.677185,170.454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.231934,871.781860,393.998718,,,,,,,,,,,,,,,,,,,,,,700.002136,697.027588,163.238464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,766.784668,639.580627,156.398682,820.370117,731.090942,171.491302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.596680,871.608459,393.941895,,,,,,,,,,,,,,,,,,,,,,696.091736,697.670044,164.736145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,763.035400,640.260193,157.598282,817.243164,731.159973,172.329758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.690918,871.430847,394.217560,,,,,,,,,,,,,,,,,,,,,,692.342590,698.262085,167.018082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,759.049316,640.591553,158.566391,812.880310,731.537781,173.694977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.030640,871.173157,394.511444,,,,,,,,,,,,,,,,,,,,,,688.570984,698.952698,168.244537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,755.185059,641.029846,159.753448,809.424622,731.992615,175.178986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.735107,870.953674,394.414124,,,,,,,,,,,,,,,,,,,,,,684.533142,699.488037,169.610809,1033.278931,886.731384,249.286865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,751.009827,641.695190,160.810593,805.864990,732.213928,175.769302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.839233,870.955750,394.847198,,,,,,,,,,,,,,,,,,,,,,680.293762,700.077087,171.399002,1030.140259,886.761719,250.331039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,746.996765,642.221741,161.948227,801.260315,732.810486,176.865417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.757080,870.749207,394.794983,,,,,,,,,,,,,,,,,,,,,,676.508667,700.741943,172.884811,1026.905762,886.645691,250.907944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,742.991455,642.447144,162.893723,797.154724,733.162598,178.551468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.930420,870.646667,395.129059,,,,,,,,,,,,,,,,,,,,,,672.894531,701.272461,174.273224,1023.254822,886.831177,251.797714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,738.983582,643.218445,163.083237,793.542114,733.195740,179.067093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.085815,870.417786,395.412872,,,,,,,,,,,,,,,,,,,,,,668.856018,701.840332,175.364822,1020.058899,886.401123,252.771286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,734.590515,643.742126,164.287445,789.973206,733.429138,179.746002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.251099,870.086487,395.584320,,,,,,,,,,,,,,,,,,,,,,664.466309,702.276245,176.900269,1016.850464,886.428284,253.457993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,730.089661,643.849854,165.395081,785.457825,733.704224,180.962784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.826294,869.994751,396.028351,,,,,,,,,,,,,,,,,,,,,,660.439636,702.691284,178.380981,1012.678894,886.649353,254.319534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,725.796631,644.123901,166.751678,781.164429,734.026733,181.851868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.211914,869.709473,396.082672,,,,,,,,,,,,,,,,,,,,,,656.505737,703.148987,179.218277,1009.048767,886.337769,255.456497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,721.693176,644.563843,167.083893,777.664856,734.097351,182.455093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.062012,869.509094,396.876251,,,,,,,,,,,,,,,,,,,,,,652.504211,703.699036,180.023468,1005.568604,886.389282,256.162598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,717.586243,645.065308,167.065872,773.575073,734.442322,183.250320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.976196,869.216248,396.524445,,,,,,,,,,,,,,,,,,,,,,648.388306,704.223450,181.231247,1002.005676,886.277832,256.799713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,713.210266,645.205200,167.550781,769.156311,734.853149,184.095413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.763550,869.152222,396.951324,,,,,,,,,,,,,,,,,,,,,,643.853699,704.783936,182.235062,998.749023,885.815002,257.692078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,708.757751,645.465942,168.625717,765.117188,734.975281,184.641617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.991089,868.848938,397.190735,,,,,,,,,,,,,,,,,,,,,,639.628662,705.246460,182.659698,994.524414,885.770386,258.644165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,704.631104,645.794617,169.302933,761.434998,735.090454,185.146622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.547729,868.602173,397.492767,,,,,,,,,,,,,,,,,,,,,,635.658264,705.661560,183.310837,991.184082,885.417297,259.730988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,700.578064,646.374878,169.714767,756.992676,735.568176,185.600647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.468018,868.332031,397.691772,,,,,,,,,,,,,,,,,,,,,,631.680664,706.014038,183.883896,987.374390,885.241943,260.416962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,696.072632,646.681091,169.985825,752.163879,735.994385,186.486084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.122192,867.975586,398.085754,,,,,,,,,,,,,,,,,,,,,,627.730042,706.346069,184.550446,983.691040,884.975830,261.514160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,691.621155,646.912231,170.639832,748.418945,736.129761,186.957169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.997437,867.625549,398.147034,,,,,,,,,,,,,,,,,,,,,,623.337769,706.685791,185.389862,979.588257,884.554260,262.458862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,687.593445,647.168396,170.714935,744.753113,736.228455,187.165283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.353149,867.384705,398.366364,,,,,,,,,,,,,,,,,,,,,,618.630859,707.025452,186.432922,976.564880,884.071594,263.637878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,683.347534,647.596985,171.158234,740.122620,736.396973,187.551010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.522949,867.053406,398.798981,,,,,,,,,,,,,,,,,,,,,,614.487000,707.464539,187.082611,972.464355,884.072510,264.113892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,678.870789,647.821838,171.495285,735.611450,736.493530,188.378479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.978149,866.941711,399.171204,,,,,,,,,,,,,,,,,,,,,,610.581482,707.932983,187.306778,969.289490,883.362305,265.436340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,674.678345,648.173279,171.502243,731.969666,736.847656,188.622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.765747,866.618103,399.230957,,,,,,,,,,,,,,,,,,,,,,606.672607,708.540100,186.968079,965.616394,882.978760,265.982666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,670.506470,648.781006,171.381241,728.208557,736.992004,188.401321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.343018,866.328857,399.791046,,,,,,,,,,,,,,,,,,,,,,602.726074,708.911682,187.036453,961.806458,882.921387,267.232025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,666.031006,649.318848,171.677063,723.723816,737.206726,188.924850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.247559,865.943481,400.005585,,,,,,,,,,,,,,,,,,,,,,598.240784,709.307434,187.739059,958.512268,882.314026,267.861603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,661.608521,649.492615,172.211014,719.392761,737.343201,189.415176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.224243,865.658203,400.419159,,,,,,,,,,,,,,,,,,,,,,593.957825,709.685974,188.435532,954.701904,882.026550,268.984406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,657.528381,649.749146,172.464752,715.740845,737.317261,189.611115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.337036,865.358154,400.676971,,,,,,,,,,,,,,,,,,,,,,590.184570,710.269470,188.120361,951.071106,881.224976,269.871368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,653.601074,650.045105,172.158356,711.700562,737.475952,189.867325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.527832,864.781128,401.044434,,,,,,,,,,,,,,,,,,,,,,586.403076,710.956909,187.834686,947.185120,881.010193,271.026428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,649.323730,650.457214,172.466736,707.431396,737.751953,190.353699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.566284,864.436951,401.108185,,,,,,,,,,,,,,,,,,,,,,582.158447,711.471863,188.162216,943.748596,880.413391,272.294312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,645.209229,651.029480,172.264099,704.023254,738.065125,190.138901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.704956,864.075684,401.714996,,,,,,,,,,,,,,,,,,,,,,577.846619,712.006287,188.421173,941.087463,879.567261,272.706512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,641.173035,651.206665,172.543854,699.768005,738.219116,190.091202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.775757,863.666504,401.654266,,,,,,,,,,,,,,,,,,,,,,573.998230,712.685913,188.216476,937.288147,878.958130,273.869537,2325.165527,-491.561432,-151.904129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,636.985962,651.478394,172.925446,695.918152,738.197693,190.222366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.042114,863.378967,402.183380,,,,,,,,,,,,,,,,,,,,,,570.200195,713.483459,187.812195,933.531494,878.185120,274.881897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,632.781250,651.829163,173.104904,692.497253,738.210876,190.252640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.149780,863.091797,402.600830,,,,,,,,,,,,,,,,,,,,,,566.229492,713.868896,187.806656,929.923584,877.894470,276.018982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,629.059326,652.501892,172.904831,688.680420,738.307251,190.126007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.224609,862.774658,402.905273,,,,,,,,,,,,,,,,,,,,,,562.614014,714.476074,187.087616,926.849426,877.060547,276.653778,,,,2325.067627,-491.578308,-151.897949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,625.013306,652.789490,172.940689,684.703613,738.659851,190.083160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.988770,862.150696,403.089722,,,,,,,,,,,,,,,,,,,,,,558.983948,715.189575,187.079773,923.298340,876.572266,277.743347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,621.014404,652.906616,172.605652,681.091614,738.630310,190.051987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.699768,861.646423,403.642822,,,,,,,,,,,,,,,,,,,,,,555.232971,715.763184,187.123795,919.944519,875.713440,278.638214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,617.242554,653.369385,172.774414,677.477295,738.960327,189.867416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.167603,861.035339,403.408295,,,,,,,,,,,,,,,,,,,,,,551.620178,716.447754,186.863953,916.775879,875.203064,279.411163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,613.391296,653.623047,172.424652,673.922302,739.122498,189.859848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.572815,860.908386,403.643860,,,,,,,,,,,,,,,,,,,,,,548.184448,717.326721,186.169876,913.962463,874.172791,280.099060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,609.417114,653.935852,172.365265,670.721985,739.057922,189.269012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.200195,860.085022,404.120270,,,,,,,,,,,,,,,,,,,,,,544.691101,717.936157,185.643646,910.252502,873.562561,280.721466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,605.734863,654.384338,172.092300,666.993042,739.340759,189.276642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.907715,859.886414,404.103119,,,,,,,,,,,,,,,,,,,,,,540.765747,718.597107,185.321335,907.850037,872.463745,281.698730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,601.965820,654.800720,171.961288,663.600647,739.500610,188.935333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.035950,859.205872,404.697723,,,,,,,,,,,,,,,,,,,,,,537.545532,719.378174,184.696152,904.811523,872.013916,281.856567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,598.445984,655.106445,171.591934,660.115723,739.452759,188.835281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.945557,858.785767,404.459961,,,,,,,,,,,,,,,,,,,,,,534.013916,719.909363,184.325150,902.536316,870.767639,282.352173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,595.154053,655.463013,171.261810,656.764160,739.571655,188.416931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.408386,858.261719,404.526367,,,,,,,,,,,,,,,,,,,,,,530.753052,720.488770,183.253418,898.925171,870.029053,283.205109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,591.750793,655.721252,170.762405,653.752197,739.870911,187.525497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.697449,857.550476,404.521484,,,,,,,,,,,,,,,,,,,,,,527.923462,720.952698,182.454071,896.184937,869.381470,283.623749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,588.300720,656.096985,170.243225,650.618225,739.911499,187.186203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.951843,856.595215,404.773987,,,,,,,,,,,,,,,,,,,,,,524.510986,721.333008,182.295288,892.890686,868.747681,284.775970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,584.714172,656.323242,169.828232,647.915649,739.857422,186.956284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.268494,855.325562,404.839996,,,,,,,,,,,,,,,,,,,,,,521.378784,721.892639,182.337860,888.862976,867.829041,286.088715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,581.644165,656.653259,168.998962,644.514465,740.277893,185.941086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.914612,855.522339,404.940399,,,,,,,,,,,,,,,,,,,,,,518.234619,722.528625,181.056534,887.438232,866.674927,285.959900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,578.364746,656.984985,168.514404,641.954895,740.213806,185.380325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.915283,855.584351,404.590363,,,,,,,,,,,,,,,,,,,,,,515.077332,722.979187,180.694626,884.643127,866.078064,285.724243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,575.500427,657.158081,167.162201,638.566467,740.364807,184.896652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.911438,855.235901,404.257629,,,,,,,,,,,,,,,,,,,,,,512.421509,723.403564,179.837418,882.135132,865.310181,286.074280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,572.840820,657.527100,166.155014,636.109314,740.437073,184.108231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.191406,854.018066,403.425171,,,,,,,,,,,,,,,,,,,,,,509.387146,723.905518,178.850952,879.659058,864.489990,286.655548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,569.871155,657.742859,165.228897,632.994934,740.707397,183.334793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.410950,852.391052,403.255310,,,,,,,,,,,,,,,,,,,,,,506.860779,724.256470,178.313004,876.708069,863.712219,286.619385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
