Grasp124
Date:,2025/04/24
Time:,13:13:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
238,559.282288,704.982666,172.719223,482.873413,636.538269,144.631348,,,,919.502747,723.459351,429.137695,800.748169,785.487427,256.514954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,558.725220,704.881531,172.166260,482.227570,636.566040,144.137939,,,,918.732178,723.493591,429.383820,800.284668,785.173157,256.553101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,558.029175,704.864075,171.259232,481.667572,636.218994,142.414597,,,,918.104431,723.503479,429.579926,799.516296,784.904358,256.310608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,557.452820,704.875305,170.702362,481.549744,636.053406,140.920059,,,,917.273804,723.544128,429.568634,798.416992,784.662476,256.208374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.932953,709.662048,157.763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,557.196716,704.748596,170.012543,481.413208,635.990601,139.863739,,,,916.242554,723.485962,429.509979,797.621826,784.536133,256.001038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.631287,709.572083,157.254517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,556.773071,704.518738,168.955154,480.940948,635.953857,139.092972,,,,915.366394,723.365845,429.335938,796.953064,784.406067,255.788193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.134705,709.451233,156.136703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,556.417969,704.271057,168.170013,480.343018,635.766174,138.015533,,,,914.757446,723.312927,428.947693,796.521667,784.281189,255.568314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.830078,709.454834,154.989899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,555.854126,704.225464,167.498016,479.703003,635.652161,137.156967,,,,914.499329,723.181519,428.682251,796.075989,784.158264,255.439850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.558380,709.362122,154.033981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,555.787476,704.174561,166.801041,479.318604,635.799927,136.480011,,,,914.041687,723.166748,428.502930,795.770874,783.992798,255.355133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.367340,709.101563,153.081802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,555.355835,703.973450,165.892853,479.203949,635.727783,135.247726,,,,913.599854,723.140808,428.493958,795.423523,783.858643,255.226303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.027863,709.024902,152.396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,555.130920,703.783081,165.165451,478.973907,635.660461,133.907196,,,,913.289368,723.160217,428.588745,794.958496,783.762390,255.009094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.627655,709.158997,151.808868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,554.845398,703.877258,164.298370,478.875397,635.626526,132.805664,,,,912.712036,723.142639,428.336517,794.471130,783.704834,254.527878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.411224,709.371338,151.022949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,554.641602,703.867371,163.609055,478.752411,635.808472,132.243073,,,,912.151917,723.092346,428.212860,794.297546,783.467773,254.201019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.342712,709.575562,150.174973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,554.532104,703.832214,163.045959,478.813049,635.694519,131.450882,,,,911.402222,723.083923,428.259949,793.970947,783.389343,253.962830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.129822,709.670837,149.179245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,554.340881,703.823303,162.612061,478.220123,635.704590,130.761505,,,,910.780823,723.105164,428.165924,793.532837,783.404175,253.731125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.003510,709.677063,148.352295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,553.994629,703.884888,161.878189,477.739075,635.782715,130.076447,,,,909.979675,723.162720,428.021698,793.296204,783.482788,253.459473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.676056,709.851624,147.532486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,553.501343,704.144409,160.974289,477.714722,635.958862,129.162766,,,,909.717834,723.100220,427.958862,793.067566,783.506165,253.301117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.518036,710.141113,146.824036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,553.761169,704.197021,160.171402,477.892212,636.169067,128.148453,,,,909.502136,723.082336,427.915710,792.838379,783.563538,253.127762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.641357,710.315369,145.768402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,553.588989,704.414917,159.593979,478.203735,636.361267,127.104385,,,,909.335815,723.080261,427.966370,792.641174,783.591370,252.875793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,553.308594,704.592346,159.255630,478.146851,636.509338,126.573837,,,,909.053772,723.098328,427.833557,792.410278,783.576050,252.638321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,553.329346,704.682739,158.966522,478.186493,636.588318,126.164307,,,,908.722107,723.130127,427.637695,792.161133,783.589478,252.335907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,553.363647,704.883362,158.418442,478.081818,636.773743,125.570068,,,,908.200317,723.120544,427.445923,791.914734,783.577881,252.012192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,553.352356,705.006165,157.386581,477.725403,636.747620,125.078957,,,,907.809509,723.100220,427.238831,791.719482,783.616028,251.739532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,553.293579,705.273010,156.674576,477.341400,636.819153,124.928665,,,,907.428345,723.146545,427.107239,791.550964,783.594910,251.459473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,553.146240,705.380249,156.106857,477.229248,636.809265,124.213142,,,,907.114929,723.106079,426.944702,791.400757,783.608215,251.194748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,553.031067,705.508606,155.545959,477.458862,636.904724,123.197067,,,,906.716064,723.184143,426.803833,791.128479,783.656860,250.959000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,552.866821,705.642151,154.740021,477.375946,637.032471,122.910225,,,,906.298828,723.154907,426.493652,790.994324,783.660767,250.774338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,552.806396,705.677856,154.092163,477.614380,637.097046,121.959900,,,,905.934082,723.091675,426.180542,790.924622,783.721924,250.588928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,552.801758,705.681152,154.020599,477.770233,637.283569,121.073814,,,,905.647400,723.108154,426.162659,790.659180,783.740112,250.231140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,552.663391,705.715210,153.522369,477.921783,637.419006,120.209106,,,,905.444458,723.123840,426.009003,790.334717,783.704163,249.847519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,552.536377,705.775452,152.940613,477.518738,637.463928,119.394745,,,,905.041626,723.112793,425.803802,790.121643,783.749146,249.462189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,552.650879,705.848755,152.173645,477.559174,637.536865,118.265793,,,,904.651367,723.134644,425.563751,789.932678,783.805725,249.251755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,552.578979,705.854248,151.313583,477.594879,637.753418,117.552101,,,,904.556580,723.007935,425.405823,789.694946,783.807129,249.014023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,552.471619,705.965332,150.766312,477.564545,637.981445,116.881271,,,,904.474976,722.979370,425.134491,789.486511,783.752686,248.744293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,552.381042,706.120972,150.095291,477.442444,638.126709,116.175262,,,,904.331238,722.995361,424.893768,789.292419,783.779541,248.537506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,552.164856,706.337158,149.628830,477.849365,638.379028,115.025414,,,,904.276184,722.966309,424.558594,789.101807,783.742493,248.259277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,551.699768,706.343933,149.247421,477.780792,638.493042,113.958458,,,,904.101196,723.011963,424.296753,788.857239,783.693298,248.065369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,551.854065,706.496704,148.841599,477.661224,638.512756,113.000183,,,,903.837463,723.047180,424.078217,788.722778,783.588562,247.834518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,551.709229,706.654236,148.343796,477.607025,638.673279,112.474754,,,,903.603882,723.057495,423.897034,788.604553,783.608276,247.688416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,551.482849,706.886780,147.851639,477.539673,638.897888,111.996391,,,,903.492126,723.032776,423.743805,788.749817,783.456360,247.415222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,551.271301,707.068665,147.450531,477.560242,639.153503,111.483223,,,,903.391418,723.051880,423.624023,788.727173,783.379211,247.197342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,551.047852,707.323608,147.092697,477.374023,639.285034,111.106812,,,,903.171448,723.017395,423.473236,788.527771,783.314087,247.014618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,551.092957,707.562256,146.241547,477.176971,639.611023,110.781830,,,,902.946350,722.979675,423.278412,788.353149,783.303284,246.786453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.894470,712.835571,129.175232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,550.894592,708.035767,145.684357,476.628326,639.928528,110.917030,,,,902.743103,722.944519,423.127167,788.285156,783.171082,246.552750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.580750,713.076416,128.962997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,551.118225,708.255920,144.888901,476.847443,640.168030,110.333145,,,,902.516724,722.982178,422.941956,788.108398,783.136597,246.197800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.547546,713.645752,128.479202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,551.260742,708.515747,144.446579,476.852325,640.606506,110.034370,,,,902.263611,723.023926,422.754791,787.928833,783.110046,245.904922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.504272,714.448364,128.394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,551.203369,708.821289,144.226837,476.770782,641.114136,109.921272,,,,901.942383,723.058350,422.605316,787.775024,783.011536,245.636200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.311066,715.237610,127.981552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,551.061218,709.218323,143.946457,476.307037,641.434021,109.737282,,,,901.652466,722.975037,422.343109,787.820374,782.928955,245.368652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.950439,715.977600,127.654785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,551.023376,709.461609,143.640671,476.072784,641.760742,109.709160,,,,901.427124,722.993835,422.034607,787.747070,782.944397,245.031723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.715118,716.417053,127.505730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,550.957397,709.754822,143.346939,475.688293,642.133606,109.928436,,,,901.286621,722.969360,421.924744,787.630798,782.951416,244.757523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.437134,716.913940,127.586311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,550.931641,709.985779,143.113281,475.015015,642.497314,110.534241,,,,901.218994,722.901917,421.788055,787.488098,782.880859,244.303360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.140625,717.358154,127.509903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,550.869263,710.247986,142.841095,474.601532,642.784851,110.733582,,,,900.963928,722.994690,421.601746,787.505005,782.875427,244.030731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.035858,717.909302,127.676483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,550.717590,710.553284,142.478165,474.394012,643.085205,110.946877,,,,900.821289,723.061035,421.505646,787.438171,782.880188,243.896927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,550.593689,710.800171,142.333725,474.267456,643.279236,110.782104,,,,900.723022,723.085999,421.346375,787.676941,782.815125,243.533844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,550.457031,711.101318,142.247192,474.114441,643.560303,110.799835,,,,900.671387,723.087158,421.206268,787.807068,782.793945,243.394547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,550.359436,711.232727,142.221268,473.949402,643.901184,110.702232,,,,900.682373,723.199524,420.902496,787.882385,782.793274,243.233078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,550.266052,711.426880,142.103958,473.923248,644.153748,110.575836,,,,900.592590,723.236267,420.707184,788.048218,782.773499,243.037506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,550.287964,711.578125,141.990585,473.842316,644.383728,110.520432,,,,900.574341,723.281433,420.596619,788.005920,782.756653,242.790176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,550.202148,711.765381,141.926590,473.992798,644.398254,110.263855,,,,900.523071,723.338684,420.441223,787.978333,782.757446,242.644089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,550.255920,711.874634,141.772202,474.165558,644.453064,110.021286,,,,900.455933,723.339905,420.347839,788.000427,782.775269,242.488678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,550.314148,712.088013,141.557434,474.343109,644.576660,109.872650,,,,900.435059,723.388916,420.244141,788.064880,782.814758,242.387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,550.354614,712.121033,141.377670,474.288605,644.588135,109.893394,,,,900.385376,723.496155,420.194855,788.032532,782.819397,242.214676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,550.427979,712.114929,141.349686,474.296265,644.601379,109.913269,,,,900.420288,723.508118,420.070740,788.035400,782.794067,242.056976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,550.400269,712.113220,141.259232,474.191467,644.574036,110.033310,,,,900.414673,723.602722,419.976715,788.042603,782.789001,242.039490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,550.445679,712.131775,141.209274,474.163666,644.555786,110.072342,,,,900.479126,723.595886,419.887573,788.068420,782.816345,241.961105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,550.445435,712.071228,141.194916,474.131409,644.572510,110.115005,,,,900.492188,723.711243,419.813904,788.094238,782.762390,241.959213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,550.476013,712.042175,141.148926,474.152374,644.552979,110.081032,,,,900.559204,723.815247,419.754395,788.014404,782.779846,241.868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
