Grasp15
Date:,2025/04/15
Time:,13:41:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
194,766.557312,811.857178,73.954384,906.776062,831.712341,86.654358,1044.494019,978.811829,296.865662,1016.469849,920.909546,461.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,765.450623,810.376648,75.444992,905.979431,830.767700,87.388206,1044.057129,978.639587,296.832886,1016.199097,920.814758,461.029358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,765.158081,809.151794,76.329826,905.142395,829.789612,88.162041,1043.528931,978.308289,296.747681,1015.909607,920.681213,460.873291,,,,,,,862.916016,739.525696,57.755989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,764.336121,807.954468,77.895119,904.664856,829.119812,88.748497,1042.891846,977.905334,296.396515,1015.679688,920.475281,460.624969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,764.372620,806.151184,78.894089,904.129517,828.268616,89.066696,1042.148560,977.142517,296.162994,1015.391907,920.253296,460.390564,,,,,,,,,,863.668213,736.477417,60.248722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,763.608521,804.931580,80.155624,903.749146,827.263855,89.624779,1041.643555,976.613831,295.746002,1015.107605,920.153137,460.267548,,,,,,,,,,863.948975,735.333679,61.021767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,762.596008,803.184326,82.038338,903.404846,825.974182,90.670876,1041.752441,975.944946,295.433655,1015.235718,920.018799,459.802124,,,,,,,,,,864.424927,734.082520,61.452354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,762.886047,801.584351,82.928055,902.758362,825.016785,91.453896,1041.129883,975.934814,295.280060,1015.248596,919.874451,459.518341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,762.910278,799.898987,85.027626,902.287781,824.078308,91.735626,1040.318970,975.840515,295.374573,1015.118530,919.768066,459.462128,,,,,,,,,,,,,864.443359,730.938660,63.328732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,761.831543,798.386230,86.637444,901.980164,822.873352,92.203300,1039.413696,975.533569,295.398865,1014.872925,919.716980,459.572021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,761.132996,796.700195,88.409744,901.218872,821.586670,92.990250,1038.475952,975.376282,295.469940,1014.570557,919.527466,459.533936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,760.647583,795.173096,89.606331,900.636536,820.484497,94.051018,1037.686279,975.662170,295.642944,1013.908386,919.331604,459.659271,,,,,,,,,,,,,,,,864.954163,726.643372,65.813240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,760.182068,793.477112,91.464577,899.907104,819.131775,94.724724,1037.239868,975.251404,295.316711,1013.247742,919.067566,459.565948,,,,,,,,,,,,,,,,864.914673,725.046021,67.082954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,759.844482,791.772583,93.678528,899.515625,817.922546,95.211357,1036.891479,974.326904,294.520020,1012.698303,918.838928,459.382629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,759.674805,789.646973,94.939690,899.047119,816.715393,95.939438,1036.536743,973.697449,294.171906,1012.135498,918.670288,459.305420,,,,,,,,,,,,,,,,,,,865.455688,721.754333,70.434532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,759.398560,787.943970,96.896111,898.645264,815.453125,96.497238,1035.986572,973.433838,293.876434,1011.584290,918.475586,459.204895,,,,,,,,,,,,,,,,,,,865.713440,720.147644,71.251228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,758.821289,786.031860,98.565758,897.945923,813.933899,97.492607,1035.817505,973.034485,293.670349,1011.050049,918.210449,459.150574,,,,,,,,,,,,,,,,,,,865.570068,718.667847,72.215324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,758.450012,784.128235,100.347816,897.436157,812.785339,98.192444,1035.364380,972.693115,293.666748,1010.745422,918.005676,459.036377,,,,,,,,,,,,,,,,,,,865.647278,717.082397,73.688805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,757.752014,782.224548,101.266632,897.216431,811.550171,98.893555,1034.858276,972.489136,293.602234,1010.399658,917.837769,458.753540,,,,,,,,,,,,,,,,,,,865.541504,715.510254,75.218605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,757.924194,780.061523,103.125191,896.740417,810.026917,99.803619,1034.007080,972.221130,293.166901,1010.252014,917.625427,458.606781,,,,,,,,,,,,,,,,,,,865.515747,714.065918,76.665009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,758.218689,777.646362,104.335808,896.146362,808.659058,100.913338,1033.365112,971.833618,292.779572,1010.138245,917.504272,458.600464,,,,,,,,,,,,,,,,,,,866.260010,712.315430,78.408005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,757.469055,775.892883,106.411011,895.512695,807.294739,101.907738,1032.724609,971.481506,292.639252,1009.839722,917.229248,458.593201,,,,,,,,,,,,,,,,,,,866.245544,710.643982,79.546394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,756.574280,774.266785,108.228119,895.219788,805.889038,102.786751,1032.097168,970.985352,292.542419,1009.419617,917.047546,458.543335,,,,,,,,,,,,,,,,,,,866.531433,708.843628,80.869659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,756.741821,772.187561,110.534500,894.841431,804.554932,103.688049,1031.559326,970.449158,292.246155,1009.092285,916.828125,458.540710,,,,,,,,,,,,,,,,,,,867.148376,707.395081,82.127892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,756.794189,770.118164,111.824684,894.166016,803.094788,104.529434,1031.073608,970.111938,292.106628,1008.520996,916.541321,458.180573,,,,,,,,,,,,,,,,,,,866.925293,706.084717,82.985001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,756.298401,768.035889,113.772575,893.432861,801.633850,105.293594,1030.742798,969.837891,291.973633,1008.158447,916.318237,457.833710,,,,,,,,,,,,,,,,,,,866.933411,704.807739,83.740891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,755.770447,766.294556,115.772919,892.931641,800.484192,106.091599,1029.875122,969.625183,291.882202,1007.721008,916.128052,457.460815,,,,,,,,,,,,,,,,,,,867.440308,703.331726,84.718033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,755.828003,764.417419,118.073380,892.595520,798.887024,107.137634,1029.066040,969.411377,291.904755,1007.434448,915.904663,457.299561,,,,,,,,,,,,,,,,,,,867.944092,701.339600,86.882278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,755.473755,762.526367,119.090935,892.303284,797.532715,107.879257,1028.139771,969.014526,291.743439,1007.223083,915.734436,456.938782,,,,,,,,,,,,,,,,,,,867.835022,699.950562,88.540131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,755.486450,760.316101,121.057121,891.755798,796.080750,108.664780,1027.241089,968.548218,291.580109,1006.832336,915.556702,456.776459,,,,,,,,,,,,,,,,,,,867.650818,698.342957,90.009666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,755.602722,758.175598,122.402466,891.330811,794.520081,109.662666,1026.737183,968.108154,291.457367,1006.370300,915.392944,456.700684,,,,,,,,,,,,,,,,,,,867.917603,696.553711,92.094368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,755.086304,756.618347,124.940742,891.434265,793.099731,110.716911,1026.474854,967.669678,291.245056,1005.941528,915.145813,456.612823,,,,,,,,,,,,,,,,,,,868.306335,695.389343,93.105797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,754.878296,755.271423,126.743233,891.454895,791.817871,111.097969,1026.141846,967.239563,291.041199,1005.493835,914.857056,456.717773,,,,,,,,,,,,,,,,,,,868.342590,693.559509,94.024521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,755.017639,753.177795,128.964035,891.031860,790.274902,111.831886,1025.647583,966.836731,290.856079,1004.979858,914.629517,456.710938,,,,,,,,,,,,,,,,,,,868.425354,691.969238,95.091721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,754.962830,751.329285,129.976639,890.462036,788.771362,112.860016,1025.043579,966.361023,290.754578,1004.514526,914.417542,456.592194,,,,,,,,,,,,,,,,,,,868.450684,690.340454,96.351013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,754.815735,749.307922,131.923019,889.919678,787.610291,113.645790,1024.236084,965.885132,290.586792,1003.998657,914.279419,456.451935,,,,,,,,,,,,,,,,,,,868.640198,688.489441,98.342331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,754.398743,748.119263,133.380646,889.769104,786.163269,114.093239,1023.569702,965.280701,290.600464,1003.501404,914.065735,456.218689,,,,,,,,,,,,,,,,,,,867.988953,686.935913,99.710121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,754.323425,746.264099,135.870026,889.597351,784.988464,115.088203,1023.178406,964.934082,290.527771,1003.161255,913.855835,455.970734,,,,,,,,,,,,,,,,,,,868.085754,685.093079,101.344574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,754.300781,745.052307,137.763565,889.135498,783.719910,116.164894,1022.523987,964.995667,290.140686,1002.867249,913.655823,455.711273,,,,,,,,,,,,,,,,,,,868.371704,683.496094,102.670189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,754.326782,743.239380,139.635605,888.615845,782.212585,117.479881,1022.041260,964.649597,290.183746,1002.609314,913.445679,455.572601,,,,,,,,,,,,,,,,,,,868.798950,682.463318,103.255066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,754.170776,741.626770,140.962128,888.289673,780.933411,118.400688,1021.576233,964.246521,289.966431,1002.282715,913.258301,455.451447,,,,,,,,,,,,,,,,,,,868.590515,681.036926,104.273712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,754.121277,740.281128,143.331085,888.062317,779.906982,118.934639,1021.060059,963.817383,289.903656,1001.991760,913.044250,455.394226,,,,,,,,,,,,,,,,,,,869.105408,679.513306,105.509613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,753.944641,739.030579,144.591492,887.692932,778.561768,119.839516,1020.202820,963.317017,289.660858,1001.654297,912.800110,455.341888,,,,,,,,,,,,,,,,,,,868.636841,678.109192,107.838493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,753.518860,737.851868,145.514206,887.369080,777.398560,120.692970,1019.533203,962.874329,289.526672,1001.272949,912.554565,455.338684,,,,,,,,,,,,,,,,,,,868.038330,676.955261,109.615181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,753.381226,736.411072,147.303452,886.900208,776.446594,121.278236,1019.117920,962.520874,289.252167,1000.599548,912.274231,455.147797,,,,,,,,,,,,,,,,,,,868.148376,675.691345,110.801758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,753.181335,735.201355,148.520966,886.560852,775.313416,122.241074,1018.694031,962.168640,288.871735,1000.099609,911.936096,454.983582,,,,,,,,,,,,,,,,,,,868.008789,674.527954,111.507721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,752.684265,734.243042,150.030136,885.975830,774.000549,123.015930,1018.491272,961.915527,288.716125,999.738281,911.691833,454.833130,,,,,,,,,,,,,,,,,,,868.056580,673.391968,112.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,752.328125,732.858826,151.601715,885.645630,773.105347,123.800491,1018.156128,961.626648,288.747040,999.596008,911.434143,454.689453,,,,,,,,,,,,,,,,,,,867.761658,672.071533,113.641068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,752.203491,731.977661,152.098755,885.516785,772.135742,124.506126,1017.818970,961.207825,288.435181,999.309753,911.345337,454.537018,,,,,,,,,,,,,,,,,,,867.232361,670.829712,114.965599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,752.522217,730.631470,152.513092,885.095093,770.999023,125.058754,1017.483032,960.934204,288.113068,998.862671,911.112000,454.444458,,,,,,,,,,,,,,,,,,,867.004761,670.289368,116.624924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,752.106140,729.421631,153.576172,884.204285,769.822998,126.075150,1017.170837,960.558899,288.229126,998.460022,910.982117,454.418030,,,,,,,,,,,,,,,,,,,867.177124,669.057556,118.418045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,751.211243,728.634705,155.056900,883.716553,768.917664,127.361961,1016.753845,960.199280,288.153473,997.980713,910.805420,454.476959,,,,,,,,,,,,,,,,,,,867.073669,667.990356,119.497665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,750.637512,727.858887,155.862885,883.378784,768.129883,127.990532,1016.294250,959.870422,287.836548,997.527466,910.586243,454.482544,,,,,,,,,,,,,,,,,,,866.276550,667.047974,120.136848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,750.145203,727.168518,156.423416,883.200134,767.167114,128.153732,1015.968933,959.512451,287.436035,996.956238,910.309692,454.661194,,,,,,,,,,,,,,,,,,,865.699036,666.159912,120.907333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,750.249084,726.128967,157.257111,883.029480,766.209717,128.403900,1015.623657,959.301331,286.923676,996.453369,910.066650,454.735504,,,,,,,,,,,,,,,,,,,865.171753,665.085754,121.792183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,749.956421,725.193787,158.218445,882.531677,765.350891,129.057297,1015.236084,958.987976,286.827301,996.102539,909.817932,454.726440,,,,,,,,,,,,,,,,,,,864.855774,663.934021,122.761559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,749.513733,724.662964,158.738144,881.549011,764.576782,129.898926,1014.593567,958.699341,286.781982,995.985229,909.715332,454.595245,,,,,,,,,,,,,,,,,,,864.844116,662.791138,123.956917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,748.764465,724.144775,159.098541,881.280457,763.850281,130.441223,1013.980713,958.400513,286.801514,995.823975,909.565491,454.227020,,,,,,,,,,,,,,,,,,,864.742432,661.934082,124.686974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,747.960876,723.297424,159.475464,880.931885,762.972046,130.870819,1013.529297,958.169922,286.739990,995.615601,909.357727,453.948761,,,,,,,,,,,,,,,,,,,864.488525,661.291199,125.142159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,747.744324,722.351257,160.027344,880.717896,762.084351,131.211990,1012.770752,957.924622,286.735413,995.240967,909.121094,453.859467,,,,,,,,,,,,,,,,,,,863.972656,660.642822,125.625320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,747.578796,721.674377,160.585846,880.518494,761.555176,131.348190,1011.947571,957.857361,287.108063,994.955078,908.885498,453.738678,,,,,,,,,,,,,,,,,,,863.365173,659.927612,125.978889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,747.454834,720.989136,160.877518,880.210754,760.973022,131.677902,1011.512878,957.721741,287.226715,994.533997,908.763245,453.675842,,,,,,,,,,,,,,,,,,,862.920654,659.252319,126.590630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,747.040588,720.192322,160.957520,879.663208,760.337830,132.028473,1011.214539,957.551514,287.115814,994.248474,908.478394,453.848816,,,,,,,,,,,,,,,,,,,862.810242,658.292358,127.544113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,746.759583,719.301208,161.142380,879.108215,759.577820,132.348801,1010.814941,957.187378,286.847534,993.730469,908.215271,453.763184,,,,,,,,,,,,,,,,,,,862.698914,657.561890,128.127640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,746.102844,718.571289,161.456711,879.031311,758.844971,132.437592,1010.404785,956.855225,286.733429,993.070129,908.011841,453.801392,,,,,,,,,,,,,,,,,,,862.392639,656.922791,128.231750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,745.605896,717.930542,161.724274,878.700378,758.260315,132.360474,1009.756042,956.450500,286.746765,992.549072,907.779419,453.832825,,,,,,,,,,,,,,,,,,,862.225159,656.400024,128.279816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,745.061340,717.226074,161.822708,878.453918,757.817383,132.524963,1009.100220,956.192444,286.583649,992.138428,907.671143,453.831116,,,,,,,,,,,,,,,,,,,861.952881,655.875427,128.281784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,744.556519,716.447205,161.664932,878.034119,757.344849,132.935486,1008.582214,955.966797,286.442322,991.677185,907.706787,453.709534,,,,,,,,,,,,,,,,,,,861.648682,655.319336,128.105850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,744.441528,715.698730,161.546722,877.433472,756.893127,133.361176,1008.199097,955.672485,286.313934,991.799316,907.355591,453.674744,,,,,,,,,,,,,,,,,,,861.224792,654.938477,127.979538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,744.416443,714.928894,161.269623,876.919861,756.270020,133.598022,1007.927551,955.343567,286.211792,991.784058,907.168213,453.706787,,,,,,,,,,,,,,,,,,,860.674072,654.470032,127.979347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,744.240295,714.283508,161.067398,876.874207,755.715881,133.575577,1007.737610,955.088928,286.121277,991.446411,906.945740,453.732086,,,,,,,,,,,,,,,,,,,860.207458,654.817627,127.906029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,743.930725,713.728699,160.924545,876.412659,754.983582,133.787018,1007.533325,954.918762,285.988922,991.393250,906.648438,453.408844,,,,,,,,,,,,,,,,,,,859.954041,653.472473,127.764336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,743.714722,712.928040,160.885559,875.973999,754.389832,133.596985,1007.168884,954.731323,285.984039,991.046692,906.502197,453.044647,,,,,,,,,,,,,,,,,,,859.803284,652.379517,127.134331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,743.272400,712.049255,160.608475,875.729248,753.822815,133.367661,1006.718994,954.282837,286.002075,990.249207,906.470398,453.432037,,,,,,,,,,,,,,,,,,,859.197327,651.991577,126.802773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,742.942932,711.233215,160.237686,875.511414,753.547668,132.942322,1006.131836,954.006958,285.937500,989.622986,906.419495,453.344635,,,,,,,,,,,,,,,,,,,858.567078,651.860229,125.864212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,743.163696,710.613220,159.859787,875.228149,753.262024,132.195374,1005.182129,953.836365,285.936249,989.127075,906.207275,453.174500,,,,,,,,,,,,,,,,,,,858.448975,651.747986,124.718742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
