Grasp116
Date:,2025/04/23
Time:,14:05:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
172,817.896851,711.360107,141.458328,759.643860,623.877441,134.601685,,,,,,,,,,,,,697.221497,685.839294,153.362076,1021.280029,880.910828,219.955841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,814.209473,711.273132,142.516037,755.796692,624.207642,136.399063,,,,,,,,,,,,,693.753723,686.534302,155.035934,1018.499451,880.648682,220.619690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,810.467041,711.893555,144.013916,752.198486,624.763855,137.891281,,,,,,,,,,,,,689.656616,687.164368,156.729156,1015.930115,880.528564,221.345444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,806.803467,712.725342,145.108154,748.313965,625.347351,139.124954,,,,,,,,,,,,,685.979980,687.803650,158.614288,1012.994568,880.547607,222.307892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,803.395569,712.596436,146.083496,744.346252,625.933350,141.125473,,,,,,,,,,,,,682.472900,688.486328,159.987717,1009.881042,880.322510,223.054413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,799.288147,713.189758,147.461380,740.253296,626.635498,142.592285,,,,,,,,,,,,,678.386963,689.240112,161.273941,1007.314575,880.041565,224.006653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,795.268860,714.137024,149.132111,736.171143,627.072937,144.149536,,,,,,,,,,,,,673.980591,690.024597,163.084396,1004.088867,880.102783,224.826187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,791.381104,714.411011,150.152237,732.015991,627.481201,145.298599,,,,,,,,,,,,,670.310242,690.720520,164.682602,1001.105042,879.639709,225.565170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,787.615051,714.395508,151.213745,727.907227,628.127563,146.637527,,,,,,,,,,,,,666.582153,691.643250,165.709702,997.635620,879.694641,226.992645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,783.589111,715.080627,152.565842,723.939331,628.872803,147.916229,,,,,,,,,,,,,662.672607,692.278381,166.784760,994.740112,879.372253,227.726440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,779.652954,715.693970,153.269928,719.675903,629.265137,148.717087,,,,,,,,,,,,,658.624207,693.068176,167.691437,991.199158,879.208313,228.695648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,776.001709,715.839417,154.213699,715.740845,629.896790,149.570129,,,,,,,,,,,,,654.448181,693.914185,169.026382,988.225220,878.542297,229.890106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,771.708130,716.317383,155.490875,711.378357,630.503174,150.808945,,,,,,,,,,,,,650.489380,694.813904,169.808029,984.813843,878.547241,230.427521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,767.509888,717.004333,156.055161,706.980164,631.184692,151.574341,,,,,,,,,,,,,646.433289,695.519775,170.586716,981.784851,878.080566,231.824966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,763.046326,717.633423,157.060699,702.388977,632.039246,152.465927,,,,,,,,,,,,,641.906372,696.190613,171.853180,978.419800,877.448914,232.684586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,759.108582,717.994568,157.783264,697.967407,632.583191,153.179260,,,,,,,,,,,,,637.567322,696.914978,172.978210,974.782043,877.317871,234.042404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,755.377380,718.400757,157.996017,694.016418,633.071472,153.587738,,,,,,,,,,,,,633.641418,697.629639,173.480240,971.875549,876.623779,235.198761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,750.772461,718.857361,158.788757,689.860107,633.593140,154.120010,,,,,,,,,,,,,629.610779,698.404724,173.951019,967.815552,876.390930,235.947571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,746.202209,719.427917,159.709686,685.114807,634.183716,155.076233,,,,,,,,,,,,,625.162598,699.127075,174.587082,965.161743,875.741211,237.271591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,742.527039,719.881348,160.117752,680.539368,634.784912,155.773956,,,,,,,,,,,,,621.020752,700.022827,174.799438,961.459290,875.466003,237.901718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,739.034363,720.242554,160.438828,676.327148,635.463745,155.996124,,,,,,,,,,,,,616.804993,700.932983,175.490448,958.253540,874.725769,239.066833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,734.265686,720.684998,161.073334,671.906860,636.076904,156.252960,,,,,,,,,,,,,612.490723,701.793335,176.089905,954.530884,874.319763,240.000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,729.803528,721.350891,161.313339,667.422180,636.693481,156.861801,,,,,,,,,,,,,608.150513,702.491333,176.524246,951.402649,873.744934,240.862396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,725.363159,722.181091,162.035492,663.394958,637.367554,157.209305,,,,,,,,,,,,,603.914795,703.421326,176.477844,948.766418,873.034302,241.386047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,721.642883,722.518677,162.386673,659.091919,638.142151,157.586731,,,,,,,,,,,,,599.488037,704.437622,176.592255,944.693726,872.627625,242.275055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,717.726868,722.890442,162.506378,654.435059,638.902710,158.085739,,,,,,,,,,,,,595.070007,705.203430,176.855972,941.672791,871.921021,243.543167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,712.940735,723.525757,162.810089,649.663025,639.611084,158.808212,,,,,,,,,,,,,590.879700,706.000610,176.727936,937.935913,871.501953,244.247330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,708.290710,724.476074,162.991272,645.362549,640.524414,159.063721,,,,,,,,,,,,,586.785522,707.086243,176.173859,935.339844,870.464478,245.373642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,704.273010,724.984497,163.427124,641.123779,641.285645,159.053940,,,,,,,,,,,,,582.452087,707.763672,176.243698,931.118469,870.036377,246.569656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,700.576111,725.316589,163.597107,636.223328,642.021362,159.229416,,,,,,,,,,,,,577.823792,708.602722,176.600861,928.014709,869.209717,247.195267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,696.876770,725.899963,163.739334,631.983398,642.405518,159.233261,,,,,,,,,,,,,573.632751,709.721375,176.252640,924.770081,868.779114,248.182816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,692.590942,726.452271,163.706451,627.916077,643.155151,159.147369,,,,,,,,,,,,,569.770508,710.612183,175.778702,921.705872,867.684143,248.921814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,688.145935,727.117676,163.885193,623.670044,643.848938,159.496582,,,,,,,,,,,,,565.392700,711.507996,176.014175,918.618042,867.152588,249.974365,1006.465088,847.780701,390.919128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,684.428589,727.407898,164.114639,619.229675,644.488647,159.997055,,,,,,,,,,,,,561.055420,712.366699,175.571136,915.982300,866.278564,250.074951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,680.420044,727.881653,164.031525,614.971497,645.303223,160.274323,,,,,,,,,,,,,556.791931,713.196289,175.616211,912.712463,865.673828,250.963577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,676.279175,728.484558,164.258270,610.683289,646.118958,160.764587,,,,,,,,,,,,,552.731873,714.331299,175.831558,909.261169,864.906311,251.568207,,,,999.695129,845.454346,391.726715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,672.658203,729.225342,164.221680,606.428833,646.832031,161.142014,,,,,,,,,,,,,549.012024,715.504272,175.190109,905.788330,864.591614,252.436249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,669.119934,729.452515,163.959091,602.514099,647.733459,161.107651,,,,,,,,,,,,,544.945923,716.214539,175.047134,903.150879,863.581177,253.022247,,,,,,,994.921814,843.976990,391.614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,664.964905,730.091431,164.276855,598.681458,648.505737,160.797516,,,,,,,,,,,,,540.975769,716.938354,175.101639,899.462524,862.888550,253.620102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,661.081787,730.585938,164.473557,594.609436,649.106079,160.570648,,,,,,,,,,,,,537.459900,717.864014,173.896393,896.636475,861.896606,254.606705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,657.369263,731.089722,163.613678,590.533752,649.660583,160.474869,,,,,,,,,,,,,533.663086,718.785278,173.394653,893.999756,861.052734,254.579453,,,,,,,,,,987.856567,841.896179,392.404236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,653.818726,731.625854,163.281006,586.500732,650.165466,160.630157,,,,,,,,,,,,,529.680725,719.721375,173.137497,890.758179,860.499146,255.448990,,,,,,,,,,985.531921,840.926453,392.759949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,649.896423,732.126099,163.509460,582.801575,650.739624,160.315491,,,,,,,,,,,,,526.070679,720.509888,172.151077,887.852844,859.386597,255.995377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,646.417786,732.562927,163.290512,579.103027,651.560242,160.165863,,,,,,,,,,,,,522.271790,721.132751,171.501144,884.948364,858.807068,256.443756,,,,,,,,,,,,,980.197327,839.869263,393.070679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,643.355164,732.997437,162.744461,575.442078,652.152466,160.083771,,,,,,,,,,,,,518.300293,721.760925,170.575989,882.230103,857.603149,256.966431,,,,,,,,,,,,,978.535461,838.826172,393.170349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,639.086853,733.667480,162.764114,571.959412,652.809692,159.693420,,,,,,,,,,,,,515.029907,722.476746,170.130432,879.250366,856.956421,257.388275,,,,,,,,,,,,,976.426636,837.748474,392.756134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,635.754822,733.733459,162.604126,568.445618,653.470825,159.485016,,,,,,,,,,,,,511.685852,723.215759,168.928833,876.538086,856.463257,257.838196,,,,,,,,,,,,,974.479065,837.241577,392.486786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,632.595947,734.442932,161.991867,565.061096,654.079346,159.306396,,,,,,,,,,,,,507.978088,723.891174,168.123642,873.971619,855.009338,257.873779,,,,,,,,,,,,,972.212830,836.549072,392.298431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,629.262634,734.823181,161.567871,561.549866,654.602173,158.835281,,,,,,,,,,,,,,,,871.261169,854.293884,258.517639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,626.403076,735.075134,161.128647,558.193787,655.157959,158.309906,,,,,,,,,,,,,,,,868.823608,853.563965,258.412689,,,,,,,,,,,,,,,,501.533325,725.543091,166.677597,967.211731,835.092590,392.451813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,623.323792,735.305054,160.377701,554.921448,655.499878,157.731094,,,,,,,,,,,,,,,,865.700500,852.958801,259.082092,,,,,,,,,,,,,,,,498.982697,726.088257,165.841324,965.227539,834.107422,391.952362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,620.564941,735.534607,159.583206,551.993652,656.012268,157.244171,,,,,,,,,,,,,,,,863.018616,852.186890,259.263184,,,,,,,,,,,,,,,,496.106750,726.651367,165.029251,964.226990,833.164001,391.600159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,617.891296,735.612427,158.893585,548.842041,656.367004,156.679916,,,,,,,,,,,,,,,,860.786804,851.011108,259.381683,,,,,,,,,,,,,,,,493.167328,727.190735,164.397873,961.867249,832.617310,391.373444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,614.971680,735.678162,158.771408,545.994385,656.727478,155.942581,,,,,,,,,,,,,,,,858.695740,850.247253,259.290070,,,,,,,,,,,,,,,,490.293549,727.534668,163.904648,959.299377,832.071289,391.085724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,612.371460,735.768555,157.803452,542.863708,656.926575,154.884766,,,,,,,,,,,,,,,,855.561707,849.898926,259.477844,,,,,,,,,,,,,,,,,,,957.916687,831.012329,390.705078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,609.826843,735.891663,156.853012,540.145935,657.316711,153.853989,,,,,,,,,,,,,,,,853.643860,848.692627,260.016968,,,,,,,,,,,,,,,,,,,956.005127,830.032654,390.288849,485.206604,728.330200,162.073746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,607.687622,735.665344,156.147324,537.473389,657.498535,153.301987,,,,,,,,,,,,,,,,851.329407,847.813782,259.806580,,,,,,,,,,,,,,,,,,,953.364807,829.939392,390.752563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,605.102905,735.774841,155.765625,535.203186,657.475281,151.878265,,,,,,,,,,,,,,,,849.170288,847.144592,259.933929,,,,,,,,,,,,,,,,,,,950.858093,829.187500,391.009369,,,,480.301666,728.642700,160.465256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,602.809448,735.889954,154.600418,532.893005,657.550842,150.473358,,,,,,,,,,,,,,,,847.285950,846.421814,259.570679,,,,,,,,,,,,,,,,,,,949.746094,828.285889,390.564087,,,,478.380554,728.759216,158.653595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,600.626038,735.929077,154.025513,530.320862,657.561401,149.698639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.871887,827.487854,390.023224,,,,475.841187,728.794189,158.454010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,598.068665,735.945679,153.536438,528.429077,657.673462,148.642349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.940857,827.004639,389.277130,,,,,,,842.803467,845.136719,259.972870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,596.451904,735.884583,152.759445,526.058960,657.847168,148.021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.725769,826.370605,388.726044,,,,,,,840.741577,844.385376,259.758728,471.459137,729.025635,156.038757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,594.288147,735.929138,151.497360,523.997925,657.723389,147.313660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.246704,825.638733,388.349854,,,,,,,839.144165,843.434326,259.842194,469.363159,729.091431,155.619553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,592.422668,736.071594,150.854034,522.270935,657.655823,145.909317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.994446,842.662842,259.514984,467.491577,729.067017,154.275909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,590.716980,735.822388,150.262482,520.575500,657.547302,144.485916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.785583,842.119873,259.132477,465.670410,729.211914,152.810806,939.354431,824.338623,387.819092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,589.011719,735.522400,148.806351,518.518677,657.435608,143.633438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.997559,841.669739,259.238037,,,,937.759155,823.926636,387.332214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,587.204102,735.444885,147.967209,516.837646,657.144836,142.353592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.065063,841.030640,258.882202,,,,936.348145,823.230225,386.961975,462.409241,729.112244,151.054581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,585.469849,735.224976,147.525162,515.271606,657.132324,141.035614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.057922,840.117188,258.395233,,,,,,,460.858734,729.119568,149.688782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,583.715271,734.678833,146.728119,513.793274,657.088806,140.188858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.153992,728.860718,148.053558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,582.622864,734.217468,145.468704,511.822113,656.749146,138.632385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.240204,728.610107,147.641220,931.525330,821.431396,386.492004,827.414978,839.309509,258.130310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,581.662964,733.997681,144.015869,510.522003,656.554443,137.242996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.127960,728.290710,146.775406,929.944336,821.023010,386.572693,825.893738,838.816223,257.593964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,580.107300,733.906128,143.058884,509.189789,656.309753,135.819748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.865479,728.057129,145.499725,928.437683,820.419617,385.692352,824.979065,838.040405,257.471344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,578.635315,733.607361,142.200928,507.807922,656.048218,134.633835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.750916,727.726379,143.806854,,,,823.576599,837.039185,257.244690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,577.165894,733.331848,141.609009,506.381012,655.806152,133.525711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.833160,727.431580,142.966064,,,,822.537842,836.293823,256.630798,926.333008,819.384583,384.824127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,576.329102,732.936401,140.463516,505.290527,655.291199,131.667755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.215576,727.207214,142.234222,,,,821.397034,835.962891,256.278137,924.953308,818.920532,384.370361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,575.203064,732.353271,139.311966,504.416504,654.841858,130.125092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.093872,726.988708,141.211670,,,,819.723755,835.420166,256.203033,923.205078,818.463074,384.160889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,574.025757,731.929138,138.289047,503.472168,654.781311,128.839584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.827484,726.653320,139.890839,,,,818.045044,834.779480,255.891983,921.590271,817.831055,384.007141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,572.721558,731.582397,137.584854,501.983673,654.368835,127.879173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.028870,834.185791,255.543823,921.041626,817.100281,383.407837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,571.475769,731.262512,136.541565,500.759827,653.935486,126.785065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.010803,833.546875,255.274979,920.276855,816.632751,382.525024,446.790161,725.427612,137.554123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,570.253540,731.166443,135.586487,499.685059,653.534302,125.263947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.647400,832.907959,254.901260,918.625671,816.317200,382.489899,445.696930,725.215942,136.318268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,569.004211,730.832092,134.830658,499.055237,653.288879,123.619774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.067932,832.385498,254.124878,917.085266,816.134705,382.591919,444.731445,724.995117,135.165466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,568.653137,730.299561,133.959747,498.052887,652.988464,122.570480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.848999,832.020081,253.807938,915.576294,815.673340,382.113617,443.679474,724.691895,134.330978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
