Grasp69
Date:,2025/04/22
Time:,16:07:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
68,1017.789917,778.845947,344.283356,749.176025,519.947021,174.379883,858.563232,583.124390,236.257278,1058.881348,833.212891,525.434143,834.117798,495.037781,181.762558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1018.664429,780.385742,344.915619,748.571899,522.332520,175.581253,857.537659,584.876526,238.474686,1059.069214,833.926636,525.671875,833.345093,496.936890,183.263062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1019.330627,781.703308,345.699921,747.822083,524.911011,176.904999,856.798584,586.717468,240.275635,1060.094971,834.599487,525.801331,832.163879,499.159027,185.029282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1019.693787,783.234741,346.618042,747.229187,527.112976,177.793167,856.407715,588.332886,242.474930,1060.986572,835.357361,525.806946,831.344177,501.017761,186.389465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1020.041138,784.533081,347.182648,746.477478,529.631470,179.240128,855.647949,589.973877,244.385727,1061.848267,835.942322,526.304077,830.168762,502.664825,187.842590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1020.840942,786.065857,347.633240,745.638916,532.181763,180.340683,854.736877,591.933472,246.236847,1062.324097,836.552307,526.903870,829.618164,504.974091,189.045074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1021.246765,787.495605,348.140686,744.832031,534.585571,181.549911,853.833252,593.682373,247.545914,1062.695923,837.236328,527.679871,829.168884,507.141693,190.001877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1021.847778,788.607178,348.730286,743.892090,537.216675,182.813843,853.455078,595.567322,248.627975,1063.126709,838.053589,527.863342,828.135132,509.307068,191.291687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1022.802795,789.975098,349.594666,743.428284,539.677612,183.317505,852.740112,597.565369,250.301788,1063.150757,838.956482,528.166016,827.487061,511.505920,192.278519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1023.068542,791.464478,350.397583,742.745239,542.231812,184.586487,851.963623,599.306091,251.707153,1063.395020,839.619629,528.887329,826.911743,513.701294,193.034821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1023.362671,792.798035,350.765442,742.182556,544.760071,185.035385,851.896423,601.061707,252.850067,1063.885010,840.180115,529.633606,826.044617,516.099609,193.576981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1023.785034,794.165161,350.739319,741.895752,547.347290,185.476913,851.346008,603.075989,254.220367,1064.529297,840.643677,530.007751,825.704956,518.482117,194.179382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1024.251953,795.129333,351.236694,741.180603,549.911743,186.418640,851.250488,604.564636,255.179810,1065.650635,841.179993,530.540833,824.994324,520.868530,194.715042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1024.843140,796.658630,352.251221,740.734070,552.185059,187.273636,850.876282,606.351868,256.291992,1066.511597,841.861023,530.734802,824.509338,523.179016,194.660706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1025.584473,797.957764,352.854462,740.375244,554.561218,187.719543,850.169312,608.066284,257.605042,1067.070923,842.445190,530.969482,823.979858,525.531189,194.373581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1026.013428,798.877991,353.256012,739.871887,556.972412,188.430603,849.801941,609.811646,258.196472,1067.536011,842.888123,531.309875,823.260498,528.061035,194.129471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1026.201660,800.151428,353.484436,739.644531,559.565613,188.479553,849.605652,611.311890,258.784943,1068.524048,843.294128,531.552490,822.938232,530.688110,194.426041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1026.268799,801.550598,353.927368,739.458008,562.138245,188.432037,849.190125,613.230408,259.759796,1069.560303,843.752930,531.784546,822.683167,532.996704,194.471558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1026.889282,802.540100,354.194183,739.277283,564.589172,187.745255,848.557434,614.878540,260.390747,1070.717773,844.258240,531.844482,822.384949,535.452209,193.728714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1027.668213,803.647400,354.653595,739.297302,567.123291,187.402878,848.317200,616.677856,260.864136,1071.328247,844.789368,532.025146,822.431396,538.126831,193.193497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1028.206299,804.726929,355.240234,738.984863,569.685669,187.038223,848.179382,618.234802,261.088593,1071.727295,845.336182,532.311890,822.124756,540.445984,192.379227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1028.496704,805.523071,355.812012,738.269775,572.076721,187.158279,847.820129,620.267578,261.530670,1072.187134,845.821594,532.736267,821.721008,542.918701,191.861511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1028.546509,806.545837,356.469482,737.910828,574.379028,187.429901,847.296082,622.153503,261.648956,1072.338501,846.460999,533.362488,821.695618,545.499146,191.173691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1029.000366,807.876587,356.791626,737.731873,576.942810,186.522034,846.944031,623.845825,261.941101,1072.821045,846.715271,534.180603,821.969421,547.955261,190.583420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1029.751953,808.972595,356.687317,737.709473,579.343994,185.621246,846.623596,625.378479,261.969879,1073.661621,847.270508,533.975830,822.143188,550.223389,190.189255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1030.401245,809.613586,356.637177,737.576599,581.964355,184.446350,846.146790,626.843872,262.173462,1074.286987,847.792908,533.743774,822.346375,552.933472,189.404922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1030.827026,810.536377,357.292572,737.707275,584.416504,183.412018,845.576538,628.683533,262.535461,1074.320435,848.345398,534.084106,822.075989,555.267517,188.771500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1030.960449,811.534912,357.927429,737.653809,586.640625,182.525818,845.025940,630.015564,262.593719,1074.326904,848.867798,534.605530,822.391357,557.560059,187.920731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1031.382202,812.407776,358.583923,737.407410,588.793518,182.437408,844.757324,631.571533,262.397675,1074.506958,849.295288,534.838806,822.950439,559.752075,187.039276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1031.741699,812.950928,359.154877,737.181824,591.274841,181.364639,844.553162,632.988342,262.343903,1075.012695,849.586853,535.289795,823.532043,561.899963,186.292999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1032.172241,813.914551,359.084106,737.514893,593.658020,179.623077,844.102844,634.624390,262.162872,1075.718750,850.039124,535.556396,823.981323,564.203796,185.324234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1032.555664,815.069946,359.102448,738.017700,596.141785,178.063370,843.859131,636.258179,261.967743,1076.326050,850.446899,536.228699,824.155518,566.489075,184.437653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1032.668091,815.902771,359.443634,738.117798,598.415527,176.892731,843.574219,637.514465,262.184204,1076.496094,850.760437,536.619812,824.653809,568.665894,183.648026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1032.671875,816.503174,359.720215,738.024475,600.544312,176.226929,843.546265,639.005249,261.995728,1076.980225,850.954346,536.755798,825.059387,570.807922,182.627121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1032.762207,817.040771,359.991638,737.910706,602.902039,174.872070,843.426147,640.418762,261.364441,1077.498047,851.286560,536.749756,825.336365,572.772583,181.560776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1032.719849,817.862000,360.609375,738.044250,605.000977,173.768661,842.925476,641.492004,261.481415,1077.890991,851.639587,536.799072,826.151062,574.869812,180.612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1032.760132,818.640259,361.250519,738.684448,607.173828,172.442337,842.631287,643.205322,260.946899,1078.199951,852.025269,536.958252,826.871826,576.712952,179.600143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1032.809937,819.584961,361.388824,738.947205,609.337097,171.101318,842.485229,644.369507,260.551941,1078.765869,852.295532,537.094971,827.569702,578.696594,178.610825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1033.814209,819.982361,361.414307,739.044678,611.441650,169.873398,842.374390,645.572144,260.075165,1079.389404,852.639832,537.175659,828.348755,580.483887,177.589355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1033.599854,820.824158,361.332977,739.107483,613.435852,168.784485,842.316101,646.869324,259.789978,1080.252686,852.877380,537.342224,829.183044,582.479309,176.586227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1033.636230,821.509216,361.673309,739.170654,615.301025,167.717178,842.202881,647.902344,259.459442,1080.874756,853.216614,537.458801,829.958252,584.322449,175.544266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1033.881592,822.020630,361.966553,739.471436,617.118286,166.570541,841.911438,648.989929,258.701782,1081.458130,853.498535,537.761780,830.624084,586.239380,174.552261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1034.100220,822.620728,362.290070,739.817993,618.850891,165.469528,841.754028,650.413879,257.967468,1081.746216,853.717163,537.919495,830.987183,588.090576,173.365601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1034.221191,823.178528,362.367432,740.080811,620.576782,164.296341,841.690979,651.537048,257.363007,1081.890869,853.900574,538.039368,831.640747,589.833801,172.578201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1034.367188,823.676575,362.388245,740.285461,622.127869,163.233627,841.575562,652.400574,256.787842,1082.047974,854.113953,538.222290,831.720703,591.414795,171.406631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1034.650391,823.975952,362.401764,740.358093,623.346436,162.392319,841.586792,653.424988,256.369995,1081.808472,854.390259,538.416016,832.361023,593.144653,170.514969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1034.949097,824.175659,362.372101,740.509705,624.825989,161.383240,841.700623,654.601013,255.738403,1081.825562,854.708923,538.623962,832.915161,594.765137,169.587006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1035.368652,824.382813,362.279846,740.879211,626.080811,159.875153,841.567627,655.426880,254.847931,1082.001587,854.891357,538.666382,833.342651,596.115112,168.949692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1035.666626,824.725342,362.236542,741.094238,627.206665,158.696472,841.337952,656.295776,254.243301,1082.240479,855.184387,538.690430,833.814514,597.627686,168.090302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1035.731934,825.063660,362.396576,741.015503,628.463806,157.991257,841.256287,657.539490,253.563782,1082.312256,855.427429,538.892517,834.443298,599.162109,167.184448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1035.848999,825.385132,362.415222,741.095642,629.504517,157.058716,840.958801,658.434998,252.855804,1082.885132,855.616699,539.085022,835.007690,600.652466,166.371704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1036.111938,825.907288,362.164215,741.194885,630.266541,156.250977,840.821411,659.166504,252.347412,1082.764771,855.830994,539.071533,835.043396,601.731628,165.455933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1036.394653,826.310425,362.042511,741.323181,631.123840,155.633286,840.912170,659.869263,252.032593,1082.991211,856.022339,539.083496,835.282166,602.997314,164.422089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1036.391602,826.613098,362.034943,741.514954,632.131958,154.942200,840.844421,660.661926,251.529404,1083.238770,856.161926,539.088135,835.757629,604.430298,163.443909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1036.571533,826.809509,361.992859,741.682617,632.980164,154.314468,840.814453,661.603577,250.808609,1083.757324,856.244934,538.786255,836.275269,605.749023,162.260162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1036.622559,826.994629,361.984619,741.738037,633.598083,153.668060,840.864868,662.526550,250.253754,1083.948853,856.400330,538.669800,836.768433,606.885803,161.231476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1036.596680,827.235779,362.012360,741.772522,634.274658,153.055527,840.805786,663.078918,249.610901,1084.181641,856.445496,538.725830,837.256714,608.130371,160.165741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1036.733521,827.338379,361.954346,741.904968,634.968262,152.346680,840.742737,663.609558,249.080780,1084.178467,856.570923,538.809021,837.785522,609.251282,159.308914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1036.698853,827.465332,361.968964,742.207031,635.850525,151.628403,840.695251,664.318359,248.552689,1084.155518,856.710693,538.879028,838.330139,610.457764,158.680313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1036.967651,827.553040,362.148773,742.524353,636.593018,150.896317,840.682983,665.030212,248.206787,1084.186401,856.726074,538.955933,838.972717,611.614258,157.724213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1037.171509,827.639648,362.074585,742.864990,637.075684,150.059372,840.761841,665.699829,247.665710,1084.208740,856.841675,539.049927,839.363159,612.540710,156.955322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1037.178345,827.760376,362.057465,742.697937,637.740173,149.725540,840.677002,666.299561,247.037720,1084.109497,856.985901,539.122498,839.329224,613.330444,156.206253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1037.245239,827.845886,362.110840,743.413391,638.042419,148.681763,840.528259,666.732300,246.577454,1084.170410,856.977173,539.190186,839.625366,614.245972,155.493103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1037.231812,828.009399,362.099701,744.032227,638.609070,147.657394,840.497986,667.001221,246.234055,1084.258423,857.095764,539.218872,840.194885,614.688721,155.141708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1037.378906,828.041138,361.968597,744.311096,639.237854,146.903336,840.388184,667.328247,245.564636,1084.316772,857.109680,539.144653,840.450256,615.980347,154.254013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1037.517334,828.137451,361.848572,744.475464,639.737244,146.464661,840.409912,667.805664,245.038086,1084.367065,857.167358,539.172302,840.605957,616.999084,153.511185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1037.420044,828.297241,361.934967,744.589111,640.187317,146.121368,840.432861,668.344177,244.605576,1084.418579,857.192200,539.165466,840.835815,617.514465,153.021133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1037.357300,828.404907,361.990906,744.879639,640.499756,145.467407,840.503479,668.835632,244.151443,1084.344849,857.308044,539.207214,841.039673,618.073364,152.511810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1037.414063,828.517700,362.049164,745.174011,640.862061,144.848450,840.630371,669.151245,243.634445,1084.359619,857.306702,539.217957,841.206543,618.790222,152.041611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1037.565063,828.543396,361.903687,745.375549,641.047302,144.391357,840.795593,669.392517,243.329163,1084.438354,857.288635,539.260498,841.473511,619.457642,151.430603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
