Grasp64
Date:,2025/04/22
Time:,16:05:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
473,766.134766,746.680115,279.423370,,,,556.170837,727.865479,118.634026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.517517,762.435486,464.752380,,,,,,,,,,492.709625,651.374573,85.312393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,765.863708,746.569214,279.036743,,,,556.067444,727.855347,118.241127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.135864,762.111084,464.634491,,,,,,,,,,492.414734,650.734375,85.844086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,765.553406,746.445374,278.811737,,,,555.994507,727.780457,117.819420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.575500,761.828430,464.305206,,,,,,,,,,491.799957,649.560242,85.965279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,765.261169,746.151245,278.587067,,,,555.797729,727.749268,117.175865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.108582,761.086914,464.211639,,,,,,,,,,492.071259,649.339783,85.871758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.873840,716.348022,101.065567,,,,,,,,,,,,,,,,,,,,,,,,
477,765.133667,745.909058,278.582123,,,,555.794006,727.485474,116.659424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.529175,760.947815,464.216034,,,,,,,,,,491.881256,649.689392,84.114632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.721832,716.170898,100.717888,,,,,,,,,,,,,,,,,,,,,,,,
478,764.984924,745.813477,278.480865,,,,555.600281,727.307617,116.315788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.185486,760.872986,464.230133,,,,,,,,,,491.892517,650.309570,82.877441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.481506,715.980835,100.474220,,,,,,,,,,,,,,,,,,,,,,,,
479,764.793762,745.636841,278.379120,,,,555.495911,727.220215,115.832588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.890015,761.432922,464.178711,,,,,,,,,,491.871674,650.489868,82.343620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.028809,715.920044,100.160019,,,,,,,,,,,,,,,,,,,,,,,,
480,764.631348,745.436340,278.195190,,,,555.403320,727.245178,115.542068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.545959,761.345215,464.036438,,,,,,,,,,491.727509,650.302795,82.151131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.654846,715.781189,99.774475,,,,,,,,,,,,,,,,,,,,,,,,
481,764.383118,745.297180,277.929077,,,,555.438721,727.109131,115.267632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.233215,761.143921,463.837006,,,,,,,,,,491.602325,650.594482,81.550224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,764.135315,745.179016,277.741943,,,,555.352844,727.049988,114.914246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.867798,760.934021,463.785278,,,,,,,,,,491.673523,651.020996,80.845604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,763.954346,744.972534,277.513611,,,,555.421936,727.017395,114.562477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.495605,760.737732,463.704498,,,,,,,,,,491.672180,650.636780,80.243584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,763.728088,744.842896,277.313507,,,,555.421387,726.935486,114.237267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.138855,760.538879,463.567230,,,,,,,,,,491.699341,650.067017,79.691666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,763.495605,744.662537,277.065308,,,,555.307861,726.872437,113.986664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.706604,760.339233,463.453552,,,,,,,,,,491.775513,650.004761,79.123627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,763.358948,744.450195,276.753296,,,,555.292297,726.838928,113.686073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.276184,760.235413,463.312531,,,,,,,,,,491.755829,649.822998,78.771446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,763.278015,744.261414,276.554840,,,,555.346619,726.719604,113.461784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.626526,760.108704,463.163330,,,,,,,,,,491.696106,649.779846,78.340187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,762.916809,744.088318,276.436340,,,,555.218384,726.700806,113.187599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.019104,759.722656,463.340027,,,,,,,,,,491.720154,649.856995,77.820694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,762.868225,743.751526,276.292816,,,,555.378662,726.720459,112.776604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.595886,759.510803,463.240509,,,,,,,,,,491.833160,649.960388,77.610153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,763.251160,743.752197,275.938934,,,,555.211182,726.737366,112.569763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.891479,759.439697,462.770203,,,,,,,,,,491.724365,650.044189,77.827652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,763.304504,743.536865,275.732635,,,,554.861145,727.148438,112.142723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.483398,758.890503,462.972717,,,,,,,,,,491.243927,649.244385,79.156715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,763.226807,743.452637,275.615784,,,,554.968933,727.222107,111.674309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.530518,758.479004,462.929016,,,,,,,,,,490.903473,648.799072,79.805428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,763.287842,743.222107,275.514801,,,,555.152893,727.169739,111.212463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.460388,758.157959,462.816833,,,,,,,,,,490.779877,648.929504,79.752251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.432495,717.086914,94.369316,,,,,,,,,,,,,,,,,,,,,
494,763.315796,743.055664,275.339630,,,,555.440186,727.130066,110.866066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.286682,757.850952,462.548492,,,,,,,,,,490.956177,649.758484,78.819084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.208618,717.525146,94.393761,,,,,,,,,,,,,,,,,,,,,
495,763.344543,742.890076,275.180176,,,,555.409729,727.132385,110.675064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.016907,757.692566,462.458649,,,,,,,,,,491.047241,650.319336,78.361748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.090118,717.887756,94.177094,,,,,,,,,,,,,,,,,,,,,
496,763.206726,742.844666,275.457031,,,,555.233765,727.173218,110.599274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.677673,758.127136,462.623352,,,,,,,,,,490.915924,650.502808,78.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.128082,718.131897,93.932381,,,,,,,,,,,,,,,,,,,,,
497,763.355042,742.599060,274.984253,,,,555.360840,727.248108,110.441124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.410767,758.096069,462.589752,,,,,,,,,,490.715393,650.722595,78.493958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.133759,718.443054,93.770325,,,,,,,,,,,,,,,,,,,,,
498,763.458313,742.441101,274.673523,,,,555.428284,727.315918,110.196266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.415161,757.866333,462.391235,,,,,,,,,,490.661835,651.050720,78.353157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.315033,718.954895,93.191780,,,,,,,,,,,,,,,,,,,,,
499,763.479492,742.268982,274.327942,,,,555.455322,727.340271,110.071831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.231079,757.807556,462.207214,,,,,,,,,,490.586517,651.346191,78.214157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.516571,719.437866,92.732918,,,,,,,,,,,,,,,,,,,,,
500,763.417419,742.157715,274.221466,,,,555.398010,727.425842,109.844116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.165833,757.679993,461.971985,,,,,,,,,,490.388062,651.574890,78.279053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.479492,719.900208,92.376968,,,,,,,,,,,,,,,,,,,,,
501,763.341736,742.113586,274.008026,,,,555.403992,727.583923,109.655479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.138000,757.441101,461.666077,,,,,,,,,,490.134674,651.586792,78.762512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.420471,720.266235,92.044579,,,,,,,,,,,,,,,,,,,,,
502,763.306396,742.038452,273.752899,,,,555.413940,727.684753,109.438713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.054688,757.331787,461.472565,,,,,,,,,,489.946198,651.815430,78.752457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.431580,720.686340,91.907036,,,,,,,,,,,,,,,,,,,,,
503,763.252319,741.951538,273.524323,,,,555.559998,727.834229,109.059486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.318909,757.248352,461.004517,,,,,,,,,,489.668701,652.050720,78.893265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.309418,721.034363,91.813423,,,,,,,,,,,,,,,,,,,,,
504,763.170044,741.993408,273.168732,,,,555.538391,727.962280,108.786552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.147217,757.300781,460.573425,,,,,,,,,,489.661041,652.298950,78.790436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.233368,721.361877,91.876694,,,,,,,,,,,,,,,,,,,,,
505,762.997742,741.931458,272.935944,,,,555.569275,728.081177,108.671150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.009277,757.285950,460.395813,,,,,,,,,,489.527496,652.392456,78.501717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.032440,721.682922,91.924835,,,,,,,,,,,,,,,,,,,,,
506,762.903809,741.820068,272.636597,,,,555.491211,728.184753,108.541321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.822021,757.203491,460.308380,,,,,,,,,,489.199402,652.582458,78.155876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.834839,721.906494,91.883400,,,,,,,,,,,,,,,,,,,,,
507,762.811279,741.722290,272.428986,,,,555.253296,728.122742,108.418060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.634705,757.125305,460.233032,,,,,,,,,,488.968750,652.773682,78.079247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.700714,722.116455,91.890923,,,,,,,,,,,,,,,,,,,,,
508,762.797363,741.705444,272.244110,,,,555.358948,728.158997,108.201324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.358948,757.062134,460.141998,,,,,,,,,,488.812256,652.884644,77.991226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.671112,722.212036,91.866348,,,,,,,,,,,,,,,,,,,,,
509,762.588867,741.682251,272.195618,,,,555.411926,728.264465,107.896294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.398438,756.964905,460.234100,,,,,,,,,,488.736877,653.074158,77.909164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.634277,722.316528,91.762672,,,,,,,,,,,,,,,,,,,,,
510,762.388672,741.553223,272.139526,,,,555.419373,728.269104,107.729210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.232239,756.908203,460.023621,,,,,,,,,,488.576202,653.115967,77.881447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.627808,722.497559,91.703735,,,,,,,,,,,,,,,,,,,,,
511,762.313782,741.560791,272.086548,,,,555.462280,728.230835,107.707085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.238159,756.819397,460.051697,,,,,,,,,,488.475555,653.039978,77.889824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.678864,722.503174,91.628632,,,,,,,,,,,,,,,,,,,,,
512,762.252808,741.482239,272.045135,,,,555.350220,728.332764,107.691673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.144775,756.737976,460.065338,,,,,,,,,,488.344696,653.040222,78.003380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.646088,722.491272,91.535072,,,,,,,,,,,,,,,,,,,,,
513,762.165466,741.507202,272.026154,,,,555.296204,728.355957,107.663330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.922180,756.663330,459.851227,,,,,,,,,,488.316376,653.132263,77.917603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,762.113159,741.392334,271.961243,,,,555.291504,728.247070,107.619263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.883240,756.633545,459.870422,,,,,,,,,,487.898956,652.900635,78.287346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,762.148010,741.352966,271.928070,,,,555.309937,728.277527,107.592857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.785645,756.594604,459.835724,,,,,,,,,,487.916504,652.899292,78.192787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,762.087769,741.315491,271.859985,,,,555.321655,728.218933,107.615547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.526428,756.399597,459.894592,,,,,,,,,,487.903748,653.013489,77.972359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,762.084106,741.177063,271.816742,,,,555.262390,728.213745,107.583206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.355835,756.334534,459.696075,,,,,,,,,,487.908081,653.027039,77.838081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,762.131287,741.134155,271.786407,,,,555.287842,728.201599,107.485100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.284790,756.326050,459.640747,,,,,,,,,,487.897308,653.113281,77.922195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,762.085266,741.139099,271.793854,,,,555.338684,728.200928,107.562393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.180847,756.434387,459.699951,,,,,,,,,,487.903442,653.049744,77.871178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,762.209839,741.180603,271.577820,,,,555.370728,728.180420,107.480537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.058044,756.502319,459.581360,,,,,,,,,,487.763916,652.881531,78.188354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,762.253540,741.082153,271.466309,,,,555.335693,728.176758,107.375122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.860901,756.546265,459.469025,,,,,,,,,,487.668030,652.842529,78.250572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,762.269287,741.229431,271.286804,,,,555.373901,728.174316,107.386108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.762512,756.595154,459.430573,,,,,,,,,,487.701447,652.811157,78.240448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,762.316040,741.003479,271.457397,,,,555.351135,728.187805,107.406654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.561584,756.761902,459.372406,,,,,,,,,,487.823914,652.902893,78.046906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,762.300415,741.103271,271.279358,,,,555.347961,728.199585,107.382736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.220886,756.864502,459.508118,,,,,,,,,,487.999573,653.007385,77.712982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,762.285706,740.986511,271.411011,,,,555.447021,728.089905,107.315674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.953674,756.890259,459.559937,,,,,,,,,,487.921844,652.997742,77.855423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,762.268921,741.120667,271.192139,,,,555.525818,728.082520,107.245171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.907227,756.839294,459.570221,,,,,,,,,,487.792480,653.014648,77.952980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,762.260498,741.124268,271.083038,,,,555.661560,728.015137,107.119476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.827332,756.922974,459.522583,,,,,,,,,,487.506531,652.724365,78.551384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,762.273376,741.076477,270.999390,,,,555.745178,728.004517,106.974426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.603149,756.898376,459.512268,,,,,,,,,,487.363770,652.537231,78.837624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,762.336426,741.047791,271.009583,,,,555.347839,728.313599,107.068222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.418823,756.999084,459.500458,,,,,,,,,,487.383759,652.495728,78.834572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,762.303162,741.024414,270.964264,,,,555.513123,728.206848,106.943031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.263977,756.969421,459.470459,,,,,,,,,,487.700043,652.914978,78.088661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,762.303650,740.961975,270.882202,,,,555.678162,728.077637,106.854416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.059631,757.056213,459.474884,,,,,,,,,,487.908325,653.194641,77.618828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,762.283447,740.954895,270.895813,,,,555.751526,728.053650,106.791985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.963806,757.083130,459.403076,,,,,,,,,,487.907806,653.204590,77.589607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,762.298157,740.939331,270.791962,,,,555.651367,728.169678,106.744324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.737366,757.113586,459.443512,,,,,,,,,,487.789368,653.004700,77.894157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,762.300415,740.974060,270.749115,,,,555.686401,728.193298,106.690804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.597046,757.133789,459.386566,,,,,,,,,,487.620148,652.792480,78.229294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,762.291870,740.986267,270.652374,,,,555.741699,728.139587,106.674713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.522217,757.198181,459.345490,,,,,,,,,,487.738800,652.926575,77.999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,762.270020,740.985657,270.596985,,,,555.689697,728.085999,106.607971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.401733,757.311401,459.319580,,,,,,,,,,487.716461,652.886414,78.032280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,762.224487,741.012634,270.590393,,,,555.604309,728.102600,106.504242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.346130,757.411987,459.310730,,,,,,,,,,487.677826,652.803528,78.103264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,762.149658,741.112976,270.555328,,,,555.577515,728.091919,106.540932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.173706,757.439209,459.173157,,,,,,,,,,487.676147,652.776001,78.095383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,762.205627,741.139832,270.503418,,,,555.604248,728.097717,106.478699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.261475,757.425049,459.168060,,,,,,,,,,487.716461,652.805908,78.051842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,762.137024,741.216919,270.487610,,,,555.586548,728.069336,106.435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.318787,757.502747,459.156616,,,,,,,,,,487.789948,652.911987,77.809471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,762.089539,741.258911,270.485962,,,,555.574890,728.099365,106.406990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.241821,757.565857,459.129974,,,,,,,,,,487.682220,652.868958,77.908607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
