Grasp120
Date:,2025/05/06
Time:,14:06:50
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,834.440613,616.489624,96.993103,1102.737183,823.281555,224.600830,1143.159058,799.532410,410.978027,,,,889.338989,703.834290,115.292282,756.943787,704.487305,108.100075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,831.219727,616.499329,94.732964,1101.484619,822.142578,224.375885,1141.418213,798.893616,410.333405,,,,888.296875,702.853394,114.788788,756.018677,702.021912,107.243668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,828.311584,617.103638,92.476143,1099.823853,821.515076,224.079224,1140.015015,798.484741,410.150085,,,,887.307922,701.488708,114.405655,755.108887,699.771423,105.488220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,826.526062,617.725037,90.632477,1098.738525,820.989441,223.669327,1138.199829,798.169861,410.032898,,,,886.049072,700.462341,113.578224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,825.591309,617.489075,89.495132,1097.685425,820.404053,223.151169,1136.607544,797.922668,409.458191,,,,884.473083,699.788818,113.198021,,,,754.774353,693.421997,101.285629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,824.939453,616.736145,89.289810,1096.396729,819.748535,222.651184,1135.198486,797.576294,409.389069,,,,883.495239,699.078491,112.801674,,,,755.289978,689.478943,99.134949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,823.929565,615.925293,89.164673,1095.204712,819.147217,221.987686,1133.280151,797.124573,409.158905,,,,882.911743,698.078857,113.019638,,,,755.586548,684.813599,98.300659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,822.971558,615.168457,89.012474,1094.191528,818.754639,221.525833,1131.563721,796.722656,408.853241,,,,882.054138,697.040466,112.893852,,,,755.772827,679.717651,97.410713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,821.662292,614.117859,89.052658,1093.348145,818.429504,221.163940,1130.204590,796.147278,408.846466,,,,880.693604,696.360046,113.296150,,,,757.095886,675.458435,96.809319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,820.987976,613.065247,89.278748,1092.567505,818.208984,220.733215,1128.950195,795.715515,408.634521,,,,879.437805,695.610229,113.907013,,,,756.792419,674.952332,96.403946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,820.613586,612.381592,89.468376,1091.857788,817.771790,220.265015,1127.085205,795.599182,407.993774,,,,878.315491,694.910095,114.382919,,,,755.909241,674.371826,96.171219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,820.057068,611.570007,89.911201,1091.322021,817.323486,219.873444,1125.601440,795.346252,407.729706,,,,877.150024,694.699829,115.227837,,,,754.691650,672.892273,96.300873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,819.424805,610.997681,90.143524,1090.726196,816.827942,219.695084,1124.230591,794.956177,407.484467,,,,875.947266,693.851257,115.721695,,,,753.940247,671.704773,96.318253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,818.314148,609.836975,91.177338,1089.993530,816.452454,219.472702,1122.797607,794.572327,407.017151,,,,874.891846,693.243591,116.462196,,,,753.202942,670.613464,97.006241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,817.483276,609.537354,91.443527,1089.057617,816.158691,219.325302,1121.345215,794.350586,406.654114,,,,873.672913,692.919983,117.572212,,,,751.854309,669.788147,97.714668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,816.167847,608.946655,92.692909,1088.055176,816.208130,219.007919,1119.773560,793.991272,406.585632,,,,872.122986,692.691101,118.870033,,,,750.303955,668.943665,99.181374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,814.380798,608.320679,94.819832,1087.111450,816.143616,218.558990,1118.206543,793.810913,406.593445,,,,870.475220,692.407776,120.283730,,,,749.101990,668.597839,100.659050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,813.063354,607.633972,97.234222,1086.237183,816.144775,218.510162,1116.966431,793.652039,406.168274,,,,869.333557,692.161804,121.213516,,,,747.706665,668.180847,102.183006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,811.649658,607.452698,99.078041,1085.182129,816.078064,218.254593,1115.664185,793.438171,405.768890,,,,868.048889,691.948059,122.200882,,,,746.364197,667.677795,103.688179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,809.518921,607.083069,101.630692,1083.868896,816.042419,218.554947,1114.129761,793.209717,405.926605,,,,865.988464,691.837708,123.925179,,,,744.622498,667.621765,105.474663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,807.548584,606.911987,104.665558,1082.334473,816.264343,218.102829,1112.591919,793.015198,405.782440,,,,864.233032,691.809448,125.361595,,,,742.709351,667.683289,108.008469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,805.540283,606.648010,107.354057,1081.136597,816.483704,217.505051,1110.914185,792.836365,405.220367,,,,862.230042,691.637878,126.589439,,,,740.662292,667.443848,110.528229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,803.349854,606.731873,110.455299,1079.617432,816.312134,218.211868,1109.313232,792.526794,404.995422,,,,860.123413,691.544250,128.486115,,,,738.436279,667.299438,112.805702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,800.921326,606.507507,112.842697,1077.869507,816.426941,218.020081,1107.910034,792.301636,405.074799,,,,857.730896,691.593384,130.365982,,,,736.309082,667.404480,115.452927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,798.610962,606.706909,114.903923,1076.192871,816.643494,217.544479,1106.181030,791.982300,404.673157,,,,855.366577,691.269043,132.127945,,,,733.568481,667.231812,117.836975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,795.769165,606.610474,117.933365,1074.191650,816.614258,217.991394,1104.437378,791.725403,404.449738,,,,852.525146,691.354797,134.369202,,,,730.898376,667.292358,120.464058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,793.112244,606.568604,120.127983,1071.921997,816.704895,218.364090,1102.766113,791.703491,404.549805,,,,849.903748,691.248230,135.973633,,,,728.080505,667.044617,122.649864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,789.990967,606.386169,122.448158,1069.688965,816.849731,218.371841,1100.838867,791.496460,404.514679,,,,846.878906,691.227112,137.989822,,,,725.025269,666.793091,125.553871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,786.978088,606.117126,125.268913,1067.334961,816.871155,218.369354,1099.240356,791.344299,404.217499,,,,844.014465,691.285156,139.695847,,,,721.919922,666.597717,128.148010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,783.758911,605.827698,127.378151,1064.890137,817.057556,218.727142,1097.259766,791.183838,404.545288,,,,840.676880,691.134827,142.036041,,,,718.755005,666.345093,130.774261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,780.175354,605.762390,129.839203,1062.172852,817.075256,218.570587,1095.335571,790.907593,404.319153,,,,837.519287,691.004639,143.950638,,,,715.278442,666.085449,133.598343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,776.685913,605.717224,132.318695,1059.478516,817.175659,218.830856,1093.642090,790.654907,404.055206,,,,834.163391,691.190613,145.899277,,,,712.066467,666.119751,136.337997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,773.315247,605.759399,134.353165,1056.407104,817.301880,218.702438,1091.657104,790.443115,404.147247,,,,830.394348,691.224548,147.972260,,,,708.315979,665.867859,139.420364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,769.508789,605.793579,136.541885,1053.565430,817.234497,219.385254,1089.749512,789.934814,403.860718,,,,826.916260,690.998596,150.060715,,,,704.406372,665.711670,142.008286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,765.607849,605.625427,138.656479,1049.811157,817.602051,219.598877,1087.627930,789.916443,403.657257,,,,822.800537,691.172729,152.248962,,,,700.470947,665.824280,144.940414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,761.453918,605.864136,141.520584,1046.573975,817.546326,219.863495,1085.426025,789.734131,404.074219,,,,819.375488,691.224487,154.060425,,,,696.511902,665.812012,147.782501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,757.464661,606.060059,143.414337,1043.556885,817.479736,220.053665,1083.557983,789.610779,403.516785,,,,815.230408,691.214050,156.128906,,,,692.559387,666.027039,150.303131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,753.397278,606.138062,145.613770,1039.689697,817.501709,220.672607,1080.835449,789.511475,403.980774,,,,810.595642,691.493774,158.194580,,,,688.518555,666.357849,152.901337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,748.814148,606.498901,147.997955,1035.442261,817.465271,221.658096,1079.278198,789.269836,403.943970,,,,806.535461,691.543518,160.135162,,,,684.189087,666.706055,155.724670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,744.216125,606.564941,150.481873,1031.578857,817.459839,221.832550,1076.809937,788.935730,403.829193,,,,802.487061,691.537109,161.586411,,,,679.601868,667.149231,158.662140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,739.395142,606.985657,152.766266,1028.231079,817.305725,222.388031,1074.500122,788.664001,403.979309,,,,798.330200,691.696228,163.137695,,,,675.054504,667.507751,160.797623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,734.632446,607.207764,154.667953,1023.833435,817.347046,222.821091,1072.207886,788.381531,403.476624,,,,793.827881,692.002686,165.295013,,,,670.532776,668.209167,162.694763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,729.779968,607.637939,156.700134,1019.391418,817.414307,223.162277,1069.734619,788.109924,403.923218,,,,789.134888,692.295105,166.823639,,,,665.828125,668.867065,165.140457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,724.867798,608.311768,159.017487,1015.463989,817.230530,223.855911,1067.853271,787.920349,403.887543,,,,784.207031,692.468628,168.620453,,,,660.997314,669.581909,167.694366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,719.689148,608.747864,160.975922,1010.983398,817.219849,224.246140,1064.778931,787.698914,404.138245,,,,779.814758,692.599792,169.829117,,,,656.214905,670.403564,169.615036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,714.630859,609.223572,162.344803,1006.443176,817.392456,224.888885,1062.666870,787.321899,403.771454,,,,774.781921,692.903076,171.340454,,,,651.332581,670.935547,171.050735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,709.556030,609.891052,163.772202,1002.082336,817.430176,225.982346,1059.759399,787.146667,404.067078,,,,770.103088,693.098633,172.433380,,,,646.603455,671.539307,172.782425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,704.416626,610.180725,165.063705,997.582886,817.417664,226.489868,1057.320190,786.749695,403.981873,,,,765.160645,693.501160,174.057007,,,,641.613525,672.380615,174.664215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,699.141479,610.669128,166.637634,993.339844,817.116089,227.150986,1054.502075,786.673462,404.072784,,,,759.839050,694.058411,175.497269,,,,636.436462,673.253967,176.383575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,693.663025,611.170288,167.963440,988.921875,816.778381,228.026962,1051.500122,786.414185,403.883240,,,,754.665649,694.315369,176.542648,,,,631.288330,674.086609,177.858459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,688.177002,611.748413,169.114243,984.224182,816.413147,228.811783,1048.807983,786.133545,404.208405,,,,749.411194,694.698853,177.638779,,,,626.235657,674.868469,178.735641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,682.702881,612.339050,169.984055,979.184143,816.183228,229.551193,1045.551636,785.714783,404.321045,,,,743.987610,695.081787,178.464386,,,,621.080078,675.534363,179.615189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,677.474365,612.901428,170.271042,974.446472,815.975464,230.481232,1042.628906,785.163513,404.392548,,,,739.503052,695.562012,179.052490,,,,615.781006,676.245605,180.779922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,672.190063,613.489563,170.499405,969.873901,815.675110,231.247498,1039.543335,784.871216,404.464203,,,,733.917725,695.917053,179.898544,,,,610.591492,676.868835,181.734207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,666.584595,614.264038,171.034714,965.219482,815.419312,231.869370,1036.285156,784.521606,404.712036,,,,728.837219,696.306091,180.653687,,,,605.404663,677.506470,182.599823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,660.976440,615.007141,171.332428,960.654480,814.985535,232.889999,1033.306763,784.201721,404.505310,,,,723.938599,696.674133,180.846512,,,,599.890930,678.293396,183.438705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,655.621399,615.781677,170.998413,955.804138,814.558594,233.746140,1029.969360,783.850647,405.246246,,,,718.855103,697.022278,181.228638,,,,594.776184,679.404297,183.781143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,650.443542,616.633057,170.546555,950.622925,814.127075,234.571121,1026.715698,783.501587,404.943848,,,,713.813049,697.513977,181.301620,,,,589.596619,680.406189,184.135742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,645.166687,617.586365,170.201523,945.925720,813.950684,235.339493,1023.543640,782.811035,405.122467,,,,708.576355,697.901123,181.260269,,,,584.637878,681.154785,184.196671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,639.269104,618.345398,170.059753,941.440552,813.588501,236.526215,1019.993164,782.478271,405.413635,,,,703.422119,698.257324,181.572388,,,,579.508057,682.057861,183.632004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,633.732117,619.164612,169.529633,936.764343,813.228638,237.171463,1016.917114,782.006958,405.169159,,,,698.403931,698.822205,181.678543,,,,574.327393,683.039429,183.486893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,628.452087,620.012451,169.114792,931.950378,812.633545,237.844421,1013.658691,781.530945,405.338257,,,,693.216125,699.277771,181.520782,,,,569.093445,684.236694,183.444794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,622.651855,620.888306,169.029190,927.031433,812.159729,238.675095,1010.182495,781.010925,405.557983,,,,688.204956,699.807678,181.448349,,,,563.723022,685.572205,183.078171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,617.246643,621.699646,168.273453,922.343140,811.702820,239.760162,1006.935791,780.453308,405.861511,,,,683.098816,700.336487,180.981537,,,,558.681213,686.691895,182.549225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,612.120728,622.740356,167.661453,917.831360,811.308289,240.087128,1003.173767,779.950684,405.668304,,,,678.127319,700.957825,180.889526,,,,553.605713,687.826660,181.901520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,606.889587,623.686523,166.753525,913.379822,810.766785,240.686874,1000.030701,779.487915,405.791199,,,,673.344727,701.429260,180.642227,,,,548.648804,688.850342,181.593430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,601.773926,624.455627,165.657791,908.809509,810.106384,241.679169,996.866455,778.982666,405.791229,,,,668.299072,701.867065,180.451324,,,,543.968994,690.031738,180.030746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,596.702087,625.260010,164.874237,904.069031,809.428894,242.579300,993.447510,778.185425,405.924927,,,,663.818604,702.410767,179.288773,,,,539.301392,691.291382,178.506378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,591.606201,626.216248,163.979752,899.812439,808.911621,242.761246,989.591675,777.464783,406.171997,,,,659.382080,702.799194,178.629929,,,,534.098328,692.191895,178.588394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,586.801758,627.157288,162.435822,895.626282,808.418945,243.473663,986.786133,777.000366,405.580994,,,,654.873230,703.355225,177.894363,,,,529.749817,693.387695,177.301453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,582.144958,628.023865,161.437088,891.023254,807.887390,244.214493,983.307739,776.495300,405.800873,,,,650.258606,703.618408,177.310394,,,,525.240479,694.366699,175.856186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,577.242737,628.602112,159.823975,886.789001,806.985840,244.405853,980.011963,775.563171,405.379578,,,,645.646057,704.049072,176.668350,,,,520.664490,695.507202,174.387115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,572.612549,629.519958,158.741211,883.049255,806.347534,244.829895,976.581726,774.800293,405.652985,,,,641.520569,704.398987,175.693817,,,,516.296204,696.459473,173.676910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,568.441223,630.383850,157.151062,878.883423,805.769409,245.379639,973.755371,774.315552,405.441895,,,,637.179871,704.856934,174.678467,,,,512.105469,697.348328,172.437988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,563.928894,631.041565,156.288147,874.750305,804.955750,245.727081,970.373413,773.606140,405.193695,,,,632.899780,705.385681,173.802628,,,,507.937378,698.120056,171.375519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,559.564636,631.603821,154.883957,870.627869,804.105164,246.418915,967.255554,772.664124,405.111115,,,,628.554810,705.738770,173.024857,,,,504.055695,698.761719,169.059433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,555.432922,632.184387,153.013306,866.745117,803.490906,246.961411,964.001953,771.859863,404.822296,,,,624.901245,706.035522,171.855881,,,,500.108704,699.676453,168.000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,551.230835,632.875244,151.793243,863.307617,802.692078,247.034927,961.040833,771.258667,404.683899,,,,620.953186,706.372070,170.970993,,,,496.555908,700.414795,166.427032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,547.684937,633.558716,149.765198,859.465881,801.921265,247.620682,958.095459,770.444946,404.128967,,,,617.168030,706.763916,169.531387,,,,492.669495,701.256409,165.581665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,544.185852,634.312988,148.194016,855.764893,800.882568,248.064224,955.048157,769.460632,403.953278,,,,613.736511,706.983398,168.189957,,,,488.616882,701.962952,164.026062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,540.074341,634.866638,146.855118,851.863647,800.237244,248.470840,952.098816,768.686157,403.804993,,,,610.280884,707.438110,166.973846,,,,484.951080,702.850098,162.599640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,536.107727,635.488953,145.643204,848.649231,799.260376,248.716812,949.030640,768.004333,403.223846,,,,606.582214,707.841370,166.021271,,,,481.296936,703.541809,161.364700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,532.465759,636.091064,143.978882,844.812012,798.422668,248.425812,946.290649,767.090271,403.165192,,,,603.173767,707.873962,165.047165,,,,478.128204,704.048218,158.925110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,528.939514,636.713440,142.314636,841.964966,797.500732,248.737747,943.562744,766.182617,402.502411,,,,599.622314,708.368347,163.963654,,,,475.019714,704.804871,157.578735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,525.631348,637.314087,140.847656,838.363892,796.859314,249.136612,940.489563,765.563721,402.081482,,,,596.264099,708.710022,162.925095,,,,471.523438,705.466248,155.771072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,522.436951,637.816589,139.147003,835.344360,795.711304,248.843002,938.284607,764.843811,401.343903,,,,593.257813,708.978577,161.642593,,,,468.263489,706.152588,154.585480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,518.993286,638.356262,138.155869,832.257202,794.809875,248.914703,935.310669,763.922119,400.867828,,,,590.116699,709.103027,160.183517,,,,465.329254,706.882446,152.749573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,515.882446,638.641785,136.397476,829.365845,793.955261,248.552917,932.680908,763.150146,400.659302,,,,587.247070,709.350952,159.131210,,,,462.387085,707.682007,151.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,513.222778,638.952759,134.396576,826.269104,792.975830,248.602310,930.400879,762.447937,399.651428,,,,584.224854,709.393005,158.127289,,,,459.327454,708.309570,149.650589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,510.102203,639.309998,132.823959,823.678772,791.840515,248.346252,928.024597,761.766235,399.077881,,,,581.320801,709.614380,156.809875,,,,456.705963,708.737244,147.767502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,507.781708,639.934143,130.991119,821.041077,790.812256,248.167358,925.074158,761.019897,398.726227,,,,578.701355,709.645142,155.581528,,,,453.973724,709.164978,145.851166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,504.827820,640.231262,129.871414,818.573181,789.922424,247.933487,922.877380,760.146545,397.970673,,,,575.844238,709.989319,154.176102,,,,451.703613,709.602905,143.870132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,502.154266,640.523987,128.215057,816.076477,788.738953,247.357758,921.191650,759.361694,397.035767,,,,573.699280,710.038879,152.624603,,,,448.911469,709.967957,142.440384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,499.823517,640.690186,126.147110,813.621155,787.600098,247.440994,918.552856,758.593445,396.635193,,,,571.056519,710.098267,151.069885,,,,446.767334,710.306580,140.492661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,497.773590,640.883179,123.877342,811.260193,786.857971,246.846405,916.300354,757.937012,396.254333,,,,569.094238,710.173523,149.510529,,,,444.402405,710.554810,138.888260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,495.441315,641.434998,122.655724,808.863892,785.925964,246.419220,914.419922,757.051575,395.010345,,,,566.683472,710.197021,148.250458,,,,442.482635,710.775452,136.939743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,492.874146,641.665894,120.775093,806.684204,784.795227,245.779648,912.544312,756.324280,394.043182,,,,564.524475,710.281677,146.820847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,490.687866,641.790955,119.543091,804.817932,783.941284,245.391464,910.417236,755.648682,393.343964,,,,562.753662,710.484558,145.303589,,,,,,,438.172974,711.337769,133.198029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,489.133118,641.880005,117.509872,802.770813,783.148376,244.903107,908.569580,754.851135,392.806976,,,,560.649414,710.336304,143.773010,,,,,,,435.969940,711.665649,131.803909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,486.960724,642.246643,116.449417,800.211792,782.308960,244.716064,906.454895,754.102905,392.156921,,,,558.361450,710.428772,142.872452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,485.027039,642.454224,114.829018,798.530579,781.187195,244.128052,904.581238,753.471863,391.243988,,,,556.738770,710.456665,141.503540,,,,,,,,,,432.753815,712.227173,128.117462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
