Grasp117
Date:,2025/04/30
Time:,17:42:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
177,936.257446,777.339355,445.648682,,,,,,,,,,,,,,,,,,,,,,,,,537.302368,633.793823,146.518234,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.386353,694.481995,153.563339,,,,,,,,,,,,,,,,,,,833.674316,802.768127,256.314087,,,,,,,599.858337,721.287231,157.870026,,,
178,934.055786,777.132996,445.510956,,,,,,,,,,,,,,,,,,,,,,,,,534.483337,634.216125,145.477219,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.964722,694.766235,153.046677,,,,,,,,,,,,,,,,,,,830.877747,802.586487,256.863190,,,,,,,596.615112,721.756165,158.363266,,,
179,931.447937,777.127808,445.979156,,,,,,,,,,,,,,,,,,,,,,,,,531.675049,634.712952,144.855286,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.353424,695.155518,152.209366,,,,,,,,,,,,,,,,,,,827.938416,802.419617,256.968597,,,,,,,594.041077,722.092285,157.511459,,,
180,929.144836,776.970764,445.746094,,,,,,,,,,,,,,,,,,,,,,,,,529.106689,635.203125,144.122391,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.671661,695.599243,151.585861,,,,,,,,,,,,,,,,,,,825.135437,802.315918,257.360107,,,,,,,591.150879,722.610107,156.842056,,,
181,926.876160,776.822144,446.220795,,,,,,,,,,,,,,,,,,,,,,,,,526.279846,635.638733,143.576096,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.964600,696.077026,151.265747,,,,,,,,,,,,,,,,,,,822.362122,802.324890,257.502625,,,,,,,588.595642,722.858093,156.181900,,,
182,924.629944,776.572449,446.023621,,,,,,,,,,,,,,,,,,,,,,,,,523.388794,636.071838,142.640823,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.141418,696.644104,150.256378,,,,,,,,,,,,,,,,,,,819.617981,802.262268,257.906189,,,,,,,585.533447,723.112244,156.132950,,,
183,922.557434,776.352356,445.875061,,,,,,,,,,,,,,,,,,,,,,,,,521.173523,636.526550,141.134247,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.528381,696.990295,149.067184,,,,,,,,,,,,,,,,,,,817.046936,802.186646,258.008698,,,,,,,583.477966,723.621155,155.198059,,,
184,920.140808,776.169678,446.078735,,,,,,,,,,,,,,,,,,,,,,,,,518.524353,636.810364,140.812195,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.286041,697.341858,148.712708,,,,,,,,,,,,,,,,,,,814.434937,801.995728,258.338562,,,,,,,580.597961,724.083313,154.705551,,,
185,918.110107,775.934937,445.769958,,,,,,,,,,,,,,,,,,,,,,,,,515.913574,637.253174,140.265106,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.844482,697.772522,147.851593,,,,,,,,,,,,,,,,,,,811.739990,801.989685,258.375824,,,,,,,578.128540,724.263000,154.618668,,,
186,915.708801,775.638123,446.013947,,,,,,,,,,,,,,,,,,,,,,,,,512.941956,637.330627,139.705887,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.244019,698.244263,146.971909,,,,,,,,,,,,,,,,,,,809.396606,801.863403,258.556824,,,,,,,575.757996,724.586609,153.760620,,,
187,913.270874,775.506897,445.797852,,,,,,,,,,,,,,,,,,,,,,,,,510.986847,637.751282,138.524384,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.116089,698.596436,145.932526,,,,,,,,,,,,,,,,,,,806.766968,801.615173,258.514374,,,,,,,573.706543,724.796875,152.342850,,,
188,911.602661,775.226990,445.719055,,,,,,,,,,,,,,,,,,,,,,,,,509.115112,638.154419,137.550140,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.133118,699.004333,144.972122,,,,,,,,,,,,,,,,,,,804.366028,801.419739,258.714264,,,,,,,571.383484,725.032898,151.986862,,,
189,909.185181,775.004089,446.006592,,,,,,,,,,,,,,,,,,,,,,,,,506.467590,638.457520,136.765366,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.701965,699.340698,144.374817,,,,,,,,,,,,,,,,,,,801.957642,801.204224,258.621368,,,,,,,568.632263,725.387939,152.380356,,,
190,907.304504,774.771118,445.681519,,,,,,,,,,,,,,,,,,,,,,,,,504.413849,638.693115,135.667664,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.354492,699.638000,143.901566,,,,,,,,,,,,,,,,,,,799.643738,800.873230,258.696564,,,,,,,566.997375,725.547913,150.940445,,,
191,905.295349,774.572021,445.736115,,,,,,,,,,,,,,,,,,,,,,,,,502.623901,638.977783,134.646317,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.465820,699.808533,142.868866,,,,,,,,,,,,,,,,,,,797.497864,800.696777,258.806976,,,,,,,564.836731,725.780334,150.130661,,,
192,903.020813,774.564209,445.760803,,,,,,,,,,,,,,,,,,,,,,,,,500.480103,639.426147,133.440796,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.590088,700.090698,141.656006,,,,,,,,,,,,,,,,,,,795.050110,800.604187,258.872803,,,,,,,562.803528,725.760620,149.534729,,,
193,901.340332,774.298523,445.538940,,,,,,,,,,,,,,,,,,,,,,,,,498.347717,639.561890,132.610504,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.189270,700.325928,141.318085,,,,,,,,,,,,,,,,,,,793.152222,800.422607,258.964386,,,,,,,561.043457,725.931152,149.065887,,,
194,899.686584,774.103516,445.606781,,,,,,,,,,,,,,,,,,,,,,,,,496.408417,639.481628,131.931290,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.581116,700.324402,140.235016,,,,,,,,,,,,,,,,,,,790.789795,800.289673,258.933197,,,,,,,559.012146,726.321899,148.346710,,,
195,897.255615,773.892090,445.601593,,,,,,,,,,,,,,,,,,,,,,,,,494.737122,639.469299,131.196808,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.449310,700.777710,139.559464,,,,,,,,,,,,,,,,,,,788.979065,800.165771,259.120026,,,,,,,557.315552,726.249695,146.410507,,,
196,895.386169,773.609192,445.508484,,,,,,,,,,,,,,,,,,,,,,,,,492.797424,639.597107,130.828857,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.710175,700.665894,138.592606,,,,,,,,,,,,,,,,,,,786.766357,800.031067,259.049500,,,,,,,555.904663,726.233704,145.853180,,,
197,893.816528,773.168396,445.304169,,,,,,,,,,,,,,,,,,,,,,,,,491.142761,639.749634,129.392242,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.129547,700.539612,137.373932,,,,,,,,,,,,,,,,,,,785.084045,799.963440,258.898254,,,,,,,553.526184,726.367188,145.991501,,,
198,891.895081,772.991394,445.258606,,,,,,,,,,,,,,,,,,,,,,,,,489.997772,639.819824,127.955597,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.715302,700.572327,135.999634,,,,,,,,,,,,,,,,,,,783.120789,799.758179,258.773682,,,,,,,551.933105,726.555786,145.019119,,,
199,890.193481,772.796021,445.015442,,,,,,,,,,,,,,,,,,,,,,,,,488.422913,639.993347,126.673515,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.007904,700.527954,135.028656,,,,,,,,,,,,,,,,,,,781.047424,799.648743,258.282898,,,,,,,550.499939,726.712952,144.141907,,,
200,888.873657,772.563599,444.574341,,,,,,,,,,,,,,,,,,,,,,,,,486.934357,639.905273,125.906059,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.387299,700.363403,134.277115,,,,,,,,,,,,,,,,,,,779.714172,799.279114,258.335419,,,,,,,548.816956,726.483887,143.382492,,,
201,887.131042,772.246887,444.233185,,,,,,,,,,,,,,,,,,,,,,,,,485.233521,639.682373,125.160744,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.306702,700.166870,133.061890,,,,,,,,,,,,,,,,,,,777.907776,799.020508,258.065979,,,,,,,546.840271,726.356628,143.145920,,,
202,885.214722,772.175964,444.465668,,,,,,,,,,,,,,,,,,,,,,,,,484.025940,639.484558,124.484634,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.718903,699.934021,131.768509,,,,,,,,,,,,,,,,,,,776.188965,798.713989,257.965240,,,,,,,545.623230,726.504272,142.509186,,,
203,883.861572,771.963684,444.307617,,,,,,,,,,,,,,,,,,,,,,,,,482.783295,639.654602,122.936531,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.392212,699.912964,130.961227,,,,,,,,,,,,,,,,,,,774.844055,798.533997,257.864227,,,,,,,544.524658,726.499268,141.157455,,,
204,882.432251,771.760437,443.930664,,,,,,,,,,,,,,,,,,,,,,,,,481.707214,639.389832,121.914711,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.155701,699.831055,129.987930,,,,,,,,,,,,,,,,,,,773.185608,798.294617,257.795837,,,,,,,543.615906,725.990417,139.287781,,,
205,881.101257,771.597107,443.678711,,,,,,,,,,,,,,,,,,,,,,,,,480.575867,639.392151,120.032440,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.071411,699.604797,128.898788,,,,,,,,,,,,,,,,,,,771.553833,798.192932,257.616302,,,,,,,542.225342,725.983948,139.000015,,,
206,879.328613,771.508667,443.707062,,,,,,,,,,,,,,,,,,,,,,,,,479.483856,639.225342,119.524765,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.610443,699.620972,127.833237,,,,,,,,,,,,,,,,,,,770.253662,798.071106,257.495270,,,,,,,540.470154,726.097107,139.392822,,,
207,877.373352,771.355957,443.451874,,,,,,,,,,,,,,,,,,,,,,,,,478.098938,639.049866,118.810440,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.410065,699.562805,126.734070,,,,,,,,,,,,,,,,,,,768.768982,797.995178,257.049438,,,,,,,539.105286,726.174927,138.916718,,,
208,876.432434,771.110657,443.105804,,,,,,,,,,,,,,,,,,,,,,,,,477.231781,639.309387,116.979279,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.515472,699.257935,125.505455,,,,,,,,,,,,,,,,,,,767.395447,797.828369,256.876038,,,,,,,538.329834,725.835388,137.072784,,,
209,875.471191,770.747864,442.815002,,,,,,,,,,,,,,,,,,,,,,,,,476.431458,639.171997,116.179047,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.629272,699.085938,124.361382,,,,,,,,,,,,,,,,,,,766.348328,797.712524,256.544098,,,,,,,537.583130,725.592834,135.751892,,,
210,873.844971,770.663086,442.591003,,,,,,,,,,,,,,,,,,,,,,,,,475.404053,638.910950,115.376167,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.951233,698.977661,123.265419,,,,,,,,,,,,,,,,,,,765.231934,797.637939,256.269958,,,,,,,536.772278,725.413147,135.423752,,,
211,872.026855,770.525940,442.449768,,,,,,,,,,,,,,,,,,,,,,,,,474.688873,638.825256,113.994164,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.556396,698.654419,122.205048,,,,,,,,,,,,,,,,,,,763.802795,797.472229,256.015228,,,,,,,535.510864,725.444641,135.370056,,,
212,870.884338,770.321045,442.461853,,,,,,,,,,,,,,,,,,,,,,,,,473.752594,638.512085,113.093216,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.520752,698.392700,121.365349,,,,,,,,,,,,,,,,,,,762.599304,797.218445,255.950424,,,,,,,534.386536,725.408752,134.764648,,,
213,869.877747,770.211426,442.207977,,,,,,,,,,,,,,,,,,,,,,,,,472.655457,638.386658,112.438217,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.812225,698.078735,120.589653,,,,,,,,,,,,,,,,,,,761.679565,797.054077,255.774414,,,,,,,533.731567,725.220398,133.102844,,,
214,868.879089,769.893616,441.865509,,,,,,,,,,,,,,,,,,,,,,,,,472.146851,638.320190,111.897499,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.089569,697.997253,119.285049,,,,,,,,,,,,,,,,,,,760.757019,796.899048,255.262161,,,,,,,532.830933,724.931213,132.304230,,,
215,867.648193,769.807739,441.679382,,,,,,,,,,,,,,,,,,,,,,,,,471.496857,638.141663,110.638908,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.695099,697.828491,118.085876,,,,,,,,,,,,,,,,,,,759.742432,796.733887,254.988708,,,,,,,531.687439,724.928406,132.163696,,,
216,866.658630,769.638367,441.496613,,,,,,,,,,,,,,,,,,,,,,,,,470.854980,637.954285,109.329155,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.189087,697.667847,117.219803,,,,,,,,,,,,,,,,,,,758.854675,796.459656,254.942932,,,,,,,531.140991,724.626831,131.751343,,,
217,865.642517,769.629883,441.102722,,,,,,,,,,,,,,,,,,,,,,,,,470.530640,638.099182,108.007446,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.369446,697.559082,116.600540,,,,,,,,,,,,,,,,,,,757.868958,796.192505,254.647430,,,,,,,530.771973,724.495239,130.960236,,,
218,864.483521,769.616089,440.764404,,,,,,,,,,,,,,,,,,,,,,,,,469.915894,637.646240,107.405365,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.446533,697.447754,115.844940,,,,,,,,,,,,,,,,,,,757.270508,796.118774,254.105148,,,,,,,530.399963,724.332092,129.596146,,,
219,863.745667,769.471680,440.549377,,,,,,,,,,,,,,,,,,,,,,,,,469.066895,637.402588,106.792984,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.804504,697.458435,115.319359,,,,,,,,,,,,,,,,,,,756.369263,796.025696,253.472046,,,,,,,530.143433,724.091370,128.185898,,,
220,862.638489,769.419250,440.436340,,,,,,,,,,,,,,,,,,,,,,,,,468.328064,637.242615,106.046371,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.426849,697.401917,114.254921,,,,,,,,,,,,,,,,,,,755.739014,795.912476,253.043121,,,,,,,529.629028,724.007080,127.744232,,,
221,861.630432,769.455872,440.113647,,,,,,,,,,,,,,,,,,,,,,,,,467.819946,637.103821,105.701736,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.982483,697.292236,113.246002,,,,,,,,,,,,,,,,,,,755.242249,795.806885,252.750259,,,,,,,528.871460,723.916809,127.533989,,,
222,860.685181,769.474609,439.755646,,,,,,,,,,,,,,,,,,,,,,,,,467.411011,637.149109,105.210854,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.521698,697.140991,112.680855,,,,,,,,,,,,,,,,,,,754.571655,795.647095,252.354507,,,,,,,528.005737,723.694458,127.280548,,,
223,860.019714,769.382141,439.552185,,,,,,,,,,,,,,,,,,,,,,,,,466.971008,637.270325,104.417412,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.166077,696.986145,112.353569,,,,,,,,,,,,,,,,,,,753.791992,795.594360,251.982452,,,,,,,527.436890,723.642334,127.061523,,,
224,859.348206,769.310669,439.332367,,,,,,,,,,,,,,,,,,,,,,,,,466.575256,637.190369,103.802452,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.848816,696.914368,111.999985,,,,,,,,,,,,,,,,,,,753.125366,795.463501,251.554718,,,,,,,527.043213,723.511292,126.136459,,,
225,858.499817,769.200562,439.042053,,,,,,,,,,,,,,,,,,,,,,,,,466.186127,637.107178,103.040215,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.501556,696.778503,111.376114,,,,,,,,,,,,,,,,,,,752.740417,795.380005,251.210144,,,,,,,526.914856,723.408447,125.401299,,,
226,858.007874,768.995972,438.525909,,,,,,,,,,,,,,,,,,,,,,,,,466.076965,636.962891,102.239548,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.095459,696.609253,110.492668,,,,,,,,,,,,,,,,,,,752.498169,795.234619,250.958862,,,,,,,526.675598,723.334351,124.764931,,,
227,857.436157,768.931152,438.106476,,,,,,,,,,,,,,,,,,,,,,,,,465.848602,636.864014,101.684509,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.831360,696.523499,109.521957,,,,,,,,,,,,,,,,,,,752.141541,795.231445,250.503662,,,,,,,526.306152,723.331360,124.254227,,,
228,856.821533,768.940186,437.982880,,,,,,,,,,,,,,,,,,,,,,,,,465.587952,636.725525,101.243233,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.631683,696.401306,109.028786,,,,,,,,,,,,,,,,,,,751.868713,795.210754,249.943649,,,,,,,525.943115,723.393372,123.693260,,,
229,856.143311,769.080139,437.602997,,,,,,,,,,,,,,,,,,,,,,,,,465.240723,636.439758,100.827118,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.401276,696.147766,108.726166,,,,,,,,,,,,,,,,,,,751.354858,795.208374,249.270691,,,,,,,525.645813,723.277344,123.245575,,,
230,855.623230,769.019653,437.127106,,,,,,,,,,,,,,,,,,,,,,,,,465.051117,636.406494,100.355751,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.137939,695.939514,108.628174,,,,,,,,,,,,,,,,,,,751.028625,795.098083,248.801926,,,,,,,525.355042,722.980957,122.562386,,,
231,855.103638,768.940979,436.786469,,,,,,,,,,,,,,,,,,,,,,,,,464.891754,636.432495,100.379631,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.934692,695.939270,108.629616,,,,,,,,,,,,,,,,,,,750.786133,795.054993,248.356171,,,,,,,525.137512,722.998779,122.269089,,,
232,854.504089,768.855835,436.446747,,,,,,,,,,,,,,,,,,,,,,,,,464.746277,636.346924,100.396950,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.763458,695.874146,108.377296,,,,,,,,,,,,,,,,,,,750.659302,794.956848,248.057938,,,,,,,524.941040,723.059753,122.028854,,,
233,853.830627,768.864258,436.127869,,,,,,,,,,,,,,,,,,,,,,,,,464.702942,636.260620,100.316185,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.601135,695.678833,108.298660,,,,,,,,,,,,,,,,,,,750.613464,794.860535,247.703522,,,,,,,524.659241,723.120361,121.948776,,,
234,853.396240,768.830383,435.830933,,,,,,,,,,,,,,,,,,,,,,,,,464.659668,636.093994,100.220604,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.455109,695.438965,108.291420,,,,,,,,,,,,,,,,,,,750.484131,794.800537,247.513641,,,,,,,524.505920,723.128662,121.838577,,,
235,853.347046,768.803589,435.499512,,,,,,,,,,,,,,,,,,,,,,,,,464.495850,636.049744,100.236214,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.294403,695.334412,108.302063,,,,,,,,,,,,,,,,,,,750.192993,794.826294,247.293701,,,,,,,524.314697,723.066895,121.653900,,,
236,853.002075,768.805481,435.227966,,,,,,,,,,,,,,,,,,,,,,,,,464.353333,636.129822,100.053719,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.089874,695.344116,108.305801,,,,,,,,,,,,,,,,,,,750.143555,794.765259,246.818649,,,,,,,524.209656,723.075195,121.502968,,,
237,852.604065,768.815491,434.913177,,,,,,,,,,,,,,,,,,,,,,,,,464.358124,636.457458,99.626297,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.915131,695.362427,108.332077,,,,,,,,,,,,,,,,,,,750.072144,794.670288,246.357712,,,,,,,524.261780,723.080627,121.054749,,,
238,852.329651,768.818848,434.657806,,,,,,,,,,,,,,,,,,,,,,,,,464.158600,636.309814,100.005180,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.791016,695.361389,108.309692,,,,,,,,,,,,,,,,,,,750.149048,794.570129,245.967026,,,,,,,524.287048,723.177795,120.827126,,,
239,852.021057,768.903015,434.413788,,,,,,,,,,,,,,,,,,,,,,,,,464.175323,636.337708,100.099594,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.655457,695.279480,108.314522,,,,,,,,,,,,,,,,,,,750.194336,794.596802,245.640106,,,,,,,524.297119,723.471497,120.430969,,,
240,851.745728,768.990356,434.143219,,,,,,,,,,,,,,,,,,,,,,,,,464.157471,636.450378,100.085915,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.518158,695.276367,108.370590,,,,,,,,,,,,,,,,,,,750.280579,794.655884,245.147491,,,,,,,524.181030,723.639404,120.323967,,,
241,851.439148,769.123352,433.908813,,,,,,,,,,,,,,,,,,,,,,,,,464.173523,636.557312,99.954460,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.686981,695.330933,108.218819,,,,,,,,,,,,,,,,,,,750.426147,794.705322,244.800308,,,,,,,524.099854,723.798645,120.284340,,,
242,851.331116,769.242737,433.720062,,,,,,,,,,,,,,,,,,,,,,,,,464.261993,636.572327,99.922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.514435,695.296753,108.221992,,,,,,,,,,,,,,,,,,,750.633118,794.786194,244.312500,,,,,,,524.068115,724.041504,119.953682,,,
243,851.194580,769.323792,433.374329,,,,,,,,,,,,,,,,,,,,,,,,,464.348358,636.684082,99.895439,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.414307,695.284912,108.289032,,,,,,,,,,,,,,,,,,,750.768250,794.864990,243.979538,,,,,,,524.062134,724.201416,119.831360,,,
244,851.056335,769.445557,433.193176,,,,,,,,,,,,,,,,,,,,,,,,,464.404968,636.800171,99.815697,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.524475,695.278137,108.304909,,,,,,,,,,,,,,,,,,,750.848694,794.942749,243.724640,,,,,,,524.332581,724.355896,119.550629,,,
245,850.934998,769.559875,433.052460,,,,,,,,,,,,,,,,,,,,,,,,,464.528412,636.913269,99.757256,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.503693,695.278503,108.323624,,,,,,,,,,,,,,,,,,,751.004211,795.047791,243.426208,,,,,,,524.189636,724.495300,119.542442,,,
246,850.847473,769.659058,432.970886,,,,,,,,,,,,,,,,,,,,,,,,,464.579437,636.913391,99.765724,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.642639,695.333374,108.129333,,,,,,,,,,,,,,,,,,,751.042786,795.083984,243.007980,,,,,,,524.100098,724.719116,119.531326,,,
247,850.792603,769.874023,432.885254,,,,,,,,,,,,,,,,,,,,,,,,,464.768677,636.938904,99.766968,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.528198,695.397278,108.178207,,,,,,,,,,,,,,,,,,,751.207397,795.176025,242.747345,,,,,,,524.034485,724.840454,119.504890,,,
248,850.816406,769.986511,432.787201,,,,,,,,,,,,,,,,,,,,,,,,,464.839691,637.054688,99.765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.502991,695.397888,108.198524,,,,,,,,,,,,,,,,,,,751.182800,795.253540,242.686508,,,,,,,524.030151,724.940491,119.438110,,,
249,850.733093,770.247864,432.606415,,,,,,,,,,,,,,,,,,,,,,,,,464.886139,637.122803,99.735504,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.519928,695.296448,108.146347,,,,,,,,,,,,,,,,,,,751.177368,795.377502,242.687286,,,,,,,524.064575,725.049011,119.362434,,,
250,850.648926,770.430054,432.532257,,,,,,,,,,,,,,,,,,,,,,,,,464.999725,637.163879,99.684753,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.532410,695.376953,108.157433,,,,,,,,,,,,,,,,,,,751.174133,795.404358,242.652451,,,,,,,524.188965,725.049683,119.151741,,,
251,850.579407,770.546509,432.451080,,,,,,,,,,,,,,,,,,,,,,,,,465.114838,637.213501,99.622658,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.542114,695.389648,108.127983,,,,,,,,,,,,,,,,,,,751.117920,795.399475,242.605087,,,,,,,524.169861,725.155090,119.117149,,,
252,850.608887,770.715881,432.338196,,,,,,,,,,,,,,,,,,,,,,,,,465.108398,637.265869,99.718491,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.549957,695.385437,108.111946,,,,,,,,,,,,,,,,,,,751.042236,795.465210,242.559540,,,,,,,524.038940,725.192566,119.107628,,,
253,850.526001,770.817139,432.274323,,,,,,,,,,,,,,,,,,,,,,,,,465.078400,637.203491,99.637161,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.550995,695.383728,108.110825,,,,,,,,,,,,,,,,,,,750.967102,795.592896,242.490921,,,,,,,524.142151,725.188110,118.982826,,,
254,850.547852,770.926270,432.237213,,,,,,,,,,,,,,,,,,,,,,,,,465.174622,637.279724,99.523544,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.607727,695.281250,108.057625,,,,,,,,,,,,,,,,,,,750.958801,795.607788,242.481949,,,,,,,524.207092,725.259338,118.913200,,,
255,850.451355,770.985291,432.176147,,,,,,,,,,,,,,,,,,,,,,,,,465.248535,637.277466,99.523354,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.660736,695.265076,108.095016,,,,,,,,,,,,,,,,,,,750.962341,795.661682,242.497833,,,,,,,524.254028,725.287720,118.887512,,,
256,850.413757,771.128723,432.114716,,,,,,,,,,,,,,,,,,,,,,,,,465.289795,637.322632,99.408066,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.624298,695.284668,108.047867,,,,,,,,,,,,,,,,,,,750.881653,795.731323,242.445572,,,,,,,524.173767,725.381165,119.022713,,,
257,850.431152,771.324707,432.154694,,,,,,,,,,,,,,,,,,,,,,,,,465.518738,637.372437,99.229263,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.693329,695.273438,107.965675,,,,,,,,,,,,,,,,,,,750.880615,795.744324,242.451614,,,,,,,524.092163,725.407837,119.029289,,,
258,850.303284,771.439941,432.051636,,,,,,,,,,,,,,,,,,,,,,,,,465.385925,637.333557,99.297203,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.661285,695.270447,107.980972,,,,,,,,,,,,,,,,,,,750.807617,795.804382,242.399841,,,,,,,524.155884,725.411316,118.859482,,,
259,850.263855,771.575867,432.059326,,,,,,,,,,,,,,,,,,,,,,,,,465.339325,637.275208,99.447411,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.699127,695.270508,107.960815,,,,,,,,,,,,,,,,,,,750.846802,795.881836,242.412872,,,,,,,524.219116,725.482422,118.784050,,,
260,850.091125,771.697144,432.028931,,,,,,,,,,,,,,,,,,,,,,,,,465.379730,637.244873,99.312927,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.678528,695.175903,107.966454,,,,,,,,,,,,,,,,,,,750.776733,795.883606,242.388504,,,,,,,524.137512,725.599915,118.789795,,,
261,849.973938,771.789307,432.099121,,,,,,,,,,,,,,,,,,,,,,,,,465.483765,637.378662,99.310921,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.665009,695.160522,107.980843,,,,,,,,,,,,,,,,,,,750.713440,795.929321,242.352783,,,,,,,523.806946,725.740540,119.109573,,,
262,849.820374,771.866211,432.126831,,,,,,,,,,,,,,,,,,,,,,,,,465.583832,637.599304,98.950104,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.686371,695.166809,107.912521,,,,,,,,,,,,,,,,,,,750.686279,795.987305,242.372543,,,,,,,523.939392,725.755554,119.081253,,,
263,849.617310,771.970276,432.108856,,,,,,,,,,,,,,,,,,,,,,,,,465.726044,637.689026,98.766640,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.621521,695.165100,107.846390,,,,,,,,,,,,,,,,,,,750.623779,796.006958,242.300476,,,,,,,523.882751,725.828796,119.042175,,,
