Grasp124
Date:,2025/04/24
Time:,16:10:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
165,,,,,,,884.909973,738.685364,132.909988,,,,,,,,,,1105.020630,844.729004,416.257233,856.199219,646.875732,161.553604,,,,,,,1071.547485,858.584106,246.126282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,884.706726,738.370239,131.525864,,,,,,,,,,1104.960693,844.692444,415.813324,856.128662,646.343811,158.857040,,,,,,,1071.278076,858.402527,245.618500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,884.001404,738.129944,130.656158,,,,,,,,,,1105.147095,844.602783,415.390869,855.924866,645.536621,157.795853,,,,,,,1070.994507,857.962402,244.750656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,883.819275,737.690430,129.890167,,,,,,,,,,1105.221924,844.436890,415.082092,855.876648,644.799255,156.170898,,,,,,,1070.776367,857.710815,244.053314,,,,,,,,,,749.752441,723.940735,144.291138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,884.020630,737.304993,128.702988,,,,,,,,,,1105.329712,844.251221,414.593323,856.229675,644.376526,154.348129,,,,,,,1070.901001,857.188599,243.265244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,884.527405,736.403809,126.599541,,,,,,,,,,1105.315186,844.268494,414.206482,856.127319,643.715576,153.054916,,,,,,,1070.509521,856.961670,242.632980,,,,,,,,,,,,,749.050171,722.845215,141.673233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,884.540771,735.797363,125.672119,,,,,,,,,,1105.048584,844.297241,413.846100,855.477905,643.343872,151.543304,,,,,,,1069.935303,856.829529,242.223679,,,,,,,,,,,,,749.062256,721.718506,139.770645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,884.128418,735.209229,125.235680,,,,,,,,,,1104.874878,844.224792,413.583099,855.020447,642.753296,150.334549,,,,,,,1069.716675,856.309082,241.907578,,,,,,,,,,,,,748.778870,720.720886,138.923920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,883.745850,734.672302,124.946396,,,,,,,,,,1104.985718,844.360779,413.137695,855.378540,641.773132,149.143280,,,,,,,1069.342041,855.965759,241.187332,,,,,,,,,,,,,748.599670,719.596924,137.713699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,883.433350,734.011169,124.131233,,,,,,,,,,1105.045654,844.358459,412.796997,855.533081,640.930908,147.733749,,,,,,,1068.929443,855.577393,240.758072,,,,,,,,,,,,,748.856384,718.411133,136.653488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,883.737488,733.076050,123.472153,,,,,,,,,,1105.070068,844.312561,412.590942,855.275879,639.961853,146.094513,,,,,,,1068.341797,855.262329,240.444565,,,,,,,,,,,,,749.204895,717.289490,135.380264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,883.992920,732.274963,122.776924,,,,,,,,,,1104.857910,844.392090,412.063446,855.641846,638.968750,145.189697,,,,,,,1067.683838,855.007263,240.238647,,,,,,,,,,,,,749.401794,715.979614,133.793213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,884.174438,731.618958,121.909988,,,,,,,,,,1104.797363,844.303528,411.677521,855.866089,637.647644,143.831039,,,,,,,1067.039307,854.653015,239.978394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,884.344543,730.687012,120.097992,,,,,,,,,,1104.833618,844.248840,411.375092,856.400513,636.395264,142.950714,,,,,,,1066.600098,854.388428,239.722900,,,,,,,,,,,,,,,,749.155396,713.871033,131.671005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,884.635742,729.951172,118.682838,,,,,,,,,,1104.806519,844.252930,411.045013,856.290955,635.430786,142.044586,,,,,,,1066.402710,854.065125,239.358170,,,,,,,,,,,,,,,,748.615112,712.715515,130.885284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,884.491028,729.105286,118.116104,,,,,,,,,,1104.790405,844.225708,410.827057,855.524963,634.941162,140.056839,,,,,,,1066.321167,853.659912,238.688431,,,,,,,,,,,,,,,,748.659302,711.644226,130.013779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,884.102905,728.252563,117.665909,,,,,,,,,,1104.988281,844.061401,410.612793,855.755859,633.871826,138.527283,,,,,,,,,,,,,,,,,,,,,,,,,748.815002,710.265747,129.257523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,884.171875,727.388123,116.630112,,,,,,,,,,1104.930908,843.894653,410.346283,855.582275,632.887451,137.427109,,,,,,,,,,,,,,,,,,,,,,,,,749.123596,708.788330,128.720474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,884.083252,726.780945,116.079231,,,,,,,,,,1104.774658,843.973633,410.194977,855.127319,631.891541,136.841431,,,,,,,,,,,,,,,,,,,,,,,,,748.889893,707.564697,127.483246,1065.490356,852.314575,237.613388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,883.371643,726.195435,115.972458,,,,,,,,,,1104.752319,843.864136,410.079956,854.606750,631.245544,135.691711,,,,,,,,,,,,,,,,,,,,,,,,,748.833740,706.359253,126.530167,1065.105591,851.811707,237.177399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,883.013550,725.405151,115.839767,,,,,,,,,,1104.498291,843.858459,409.773102,854.150269,630.240479,133.983856,,,,,,,,,,,,,,,,,,,,,,,,,748.692261,705.322449,125.571877,1064.818970,851.426758,236.350662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,882.843445,724.702942,115.505257,,,,,,,,,,1104.173584,843.911865,409.379517,854.366760,629.432739,132.337463,,,,,,,,,,,,,,,,,,,,,,,,,747.964844,704.581665,125.385803,1064.503906,851.025330,236.003799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,882.944580,724.119568,115.046257,,,,,,,,,,1103.966309,843.804443,409.183960,853.644836,628.621033,130.713531,,,,,,,,,,,,,,,,,,,,,,,,,747.940430,703.868530,124.450493,1063.998413,850.823181,235.787079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,882.841980,723.428345,114.225471,,,,,,,,,,1103.740845,843.723816,409.015076,852.561646,627.317383,128.917709,,,,,,,,,,,,,,,,,,,,,,,,,748.411499,702.881470,123.186577,1063.404663,850.592163,235.711441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,882.909607,722.527710,113.374626,,,,,,,,,,1103.372803,843.769043,408.846039,851.571838,626.500305,127.667549,,,,,,,,,,,,,,,,,,,,,,,,,748.851868,701.770081,122.083870,1062.807739,850.253113,235.654541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,882.855469,721.743713,112.845276,,,,,,,,,,1102.913330,843.776428,408.662231,851.254578,626.155762,125.539795,,,,,,,,,,,,,,,,,,,,,,,,,749.132507,700.857849,121.329704,1062.642212,849.853088,235.079544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,882.854675,721.027039,112.527275,,,,,,,,,,1102.535889,843.746460,408.471527,850.769104,625.425842,123.409500,,,,,,,,,,,,,,,,,,,,,,,,,749.319153,699.881592,119.840675,1062.655273,849.480225,234.703018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,882.812500,720.541931,112.335472,,,,,,,,,,1102.139893,843.755981,408.283081,850.167969,624.384399,121.752167,,,,,,,,,,,,,,,,,,,,,,,,,749.550964,698.848755,118.456230,1062.280762,849.103821,234.222839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,883.049561,719.791565,111.745285,,,,,,,,,,1101.842163,843.519531,408.175140,849.216675,623.738831,119.815277,,,,,,,,,,,,,,,,,,,,,,,,,749.347717,697.924316,117.251877,1061.652832,848.638000,234.237076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,883.016174,719.198242,110.174332,,,,,,,,,,1101.589111,843.523499,408.117126,848.569275,622.891418,117.544785,,,,,,,,,,,,,,,,,,,,,,,,,749.807922,697.079773,116.321838,1061.117432,848.316467,234.003784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,883.072815,718.619751,108.999550,,,,,,,,,,1101.318848,843.509644,408.028076,847.618347,622.384827,115.726646,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.595215,848.020996,233.725784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,883.058838,718.075256,108.339058,,,,,,,,,,1101.307983,843.399902,407.905762,847.071045,622.028809,113.126289,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.969971,847.869446,233.488937,749.312195,695.315857,114.599899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,882.806458,717.553833,107.733810,,,,,,,,,,1101.230347,843.270386,407.855316,846.126404,621.799683,111.284653,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.337891,847.743408,233.163132,749.950623,694.022339,113.254105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,882.504700,717.059021,106.973114,,,,,,,,,,1100.932373,843.343628,407.799561,845.418274,621.495178,109.213898,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.991577,847.559998,232.966034,750.473389,693.176758,111.895119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,882.419434,716.553284,106.378891,,,,,,,,,,1100.698486,843.359253,407.633728,844.349670,621.509888,106.783295,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.689331,847.487793,232.733795,750.784607,692.341858,110.596115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,882.460571,716.190857,106.103035,,,,,,,,,,1100.458618,843.342773,407.540588,843.220459,621.268738,105.173729,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.353882,847.307312,232.593445,751.253235,691.051941,108.904007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,882.539978,715.785400,105.789474,,,,,,,,,,1100.178589,843.393799,407.401642,842.239502,621.311401,102.873077,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.976685,847.200745,232.473145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,882.644409,715.231384,105.313461,,,,,,,,,,1099.799927,843.425049,407.194672,841.810974,620.707336,100.780975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.569946,847.147339,232.298294,,,,752.211731,689.146423,106.804718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,882.758667,714.740845,104.926590,,,,,,,,,,1099.495361,843.582520,407.081635,840.763428,620.711487,98.822449,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.337402,846.737732,232.413589,,,,752.710693,687.853149,106.091515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,882.671204,714.441956,104.484047,,,,,,,,,,1099.035889,843.615723,406.980652,839.993042,620.857910,96.952599,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.005371,846.417542,232.203522,,,,753.415894,686.630127,105.049591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,882.858215,714.151550,103.808388,,,,,,,,,,1098.517456,843.425537,407.025879,839.125427,621.019653,94.850632,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.902954,846.321350,231.559158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,883.026062,713.832764,103.100372,,,,,,,,,,1098.234375,843.427795,406.915833,838.223755,621.318359,93.042984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.621521,683.517883,102.197418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,883.381409,713.670349,102.128708,,,,,,,,,,1098.071533,843.546143,406.815918,837.905518,621.106689,91.320511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.623901,682.082886,100.829391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,883.786072,713.382935,101.291405,,,,,,,,,,1097.953735,843.694336,406.856140,837.455200,621.354919,90.028870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.607849,680.515198,99.205803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,883.872009,713.193298,100.831009,,,,,,,,,,1097.830933,843.759155,406.816101,836.923523,621.834351,88.599312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.860535,679.500793,98.190552,1057.028564,845.809998,229.813126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,883.716797,713.074158,100.550484,,,,,,,,,,1097.607300,843.869446,406.551300,836.311646,623.085205,86.935921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.693665,678.886169,97.205086,1056.825928,845.788696,229.621643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,883.687256,712.977173,100.515656,,,,,,,,,,1097.406616,844.028748,406.482178,835.780640,624.987122,84.803772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.041260,678.455444,96.502983,1056.937012,845.817871,229.268631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,883.654358,712.872070,100.432137,,,,,,,,,,1097.881836,844.128540,405.931641,835.233337,626.959167,82.356468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.354736,677.898926,96.177597,1057.119873,845.890625,228.932022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,883.911987,712.629944,100.103142,,,,,,,,,,1097.348389,844.195313,406.320557,834.524841,628.521545,80.505089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.699463,677.239380,95.793678,1056.900879,846.012573,228.805710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,883.994202,712.560242,99.873161,,,,,,,,,,1096.931641,844.309814,406.495422,834.276123,629.380981,79.788177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.135559,676.771851,95.783241,1056.485107,846.261353,228.841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,884.078857,712.412109,99.753098,,,,,,,,,,1096.752319,844.346985,406.458862,834.631897,628.613647,80.176231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.543640,676.344238,95.555870,1056.071899,846.565979,228.882370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,884.100952,712.302063,99.670265,,,,,,,,,,1096.639526,844.457764,406.399200,834.842957,627.441101,80.487694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.878296,676.168945,95.390778,1055.963257,846.709045,228.846237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,884.136230,712.125977,99.769142,,,,,,,,,,1096.544067,844.703186,406.186798,834.851563,626.327637,81.050316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.025452,676.061218,95.398331,1055.929077,846.943359,228.733871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,884.134338,711.948242,99.851768,,,,,,,,,,1096.413208,844.813232,406.067719,834.656067,625.595459,81.407745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.113464,675.850281,95.536232,1055.383057,847.198120,228.912918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,884.057739,711.879272,100.035316,,,,,,,,,,1096.029663,845.035950,406.052338,834.471069,625.204651,81.657539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.084473,675.783386,95.613548,1054.973755,847.508484,229.090378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,884.092468,711.679260,100.244980,,,,,,,,,,1095.576782,845.403137,406.227844,834.302063,624.193848,82.425621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.088867,675.693115,95.611519,1054.640991,847.751526,229.271561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,884.046326,711.590149,100.718414,,,,,,,,,,1095.244507,845.731506,406.235901,834.181030,623.210327,83.178635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.223816,675.524719,95.944878,1054.327148,847.933105,229.412903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,883.756165,711.483276,101.199867,,,,,,,,,,1094.997070,845.880188,406.261780,833.928772,622.507568,83.630096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.238953,675.367249,96.098236,1053.847534,848.150574,229.629471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,883.469421,711.355164,101.695969,,,,,,,,,,1094.709351,846.028564,406.252167,833.626221,622.226013,83.816536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.109558,675.318542,96.239571,1053.787720,848.207764,229.831894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,883.320068,711.241455,102.031693,,,,,,,,,,1094.371582,846.288513,406.315430,833.321411,622.252625,83.940880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.949158,675.203735,96.365379,1053.652588,848.360352,229.956711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,883.045532,711.210449,102.476364,,,,,,,,,,1094.044434,846.618408,406.366852,833.049316,623.770447,82.989403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.870361,675.046814,96.626953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,882.748230,711.285034,102.807198,,,,,,,,,,1093.754761,846.692200,406.441528,832.743286,624.569702,82.979851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.618774,675.000000,96.929214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,882.532898,711.409485,103.088806,,,,,,,,,,1093.170776,846.758972,406.550690,832.380920,624.803650,83.687958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.483154,674.987610,97.327316,,,,1053.495483,848.764282,230.544861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,882.374023,711.483643,103.293953,,,,,,,,,,1092.763428,846.992981,406.525665,832.016296,624.465027,84.483948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.306641,674.981079,97.743286,,,,1053.865356,848.788452,230.400696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,882.204041,711.621887,103.592003,,,,,,,,,,1092.283203,847.310730,406.576050,831.747559,624.118164,85.486313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.024292,675.055725,98.485481,,,,1052.950562,849.441711,230.679169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,882.080078,711.872681,104.284554,,,,,,,,,,1092.187866,847.352234,406.583069,831.272461,624.199585,86.562180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.812683,675.141418,99.450897,,,,1052.129272,849.876282,231.110443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,881.390503,712.119934,104.985611,,,,,,,,,,1091.619507,847.184204,406.879517,830.782654,624.455627,87.520760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.303528,675.158447,100.755188,,,,1051.546021,850.207275,231.355804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,880.619873,712.347717,105.560143,,,,,,,,,,1090.801880,847.226196,407.154480,830.326233,624.594360,88.620056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.560242,675.327942,102.235695,,,,1050.903076,850.557068,231.856064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,880.270203,712.637634,106.597740,,,,,,,,,,1090.168213,847.405518,407.579651,829.867554,624.481079,90.395393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.956360,675.533936,103.009674,,,,1050.219360,850.894165,232.140091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,879.554932,712.753052,107.838699,,,,,,,,,,1089.086792,847.940735,407.601807,829.135864,623.612244,92.195549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.097412,675.591309,104.445190,,,,1049.353271,851.244019,232.356476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,878.902283,712.589050,108.781944,,,,,,,,,,1088.188599,848.103516,407.483337,828.365051,623.315735,94.011108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.295166,675.887512,106.035576,,,,1049.039795,851.142395,233.154938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,878.428223,712.619507,109.245010,,,,,,,,,,1087.675415,848.295959,407.373169,827.109558,623.811768,95.822762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.553101,676.319397,107.522156,,,,1048.226318,851.467102,232.757202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,877.068237,712.937073,110.139496,,,,,,,,,,1086.940430,848.564880,407.249237,826.070007,624.607178,97.088921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.507141,676.518921,109.379425,,,,1047.651123,851.804810,232.640213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,875.740356,713.361206,111.774612,,,,,,,,,,1086.045166,848.689148,407.143616,824.837830,623.921936,98.875908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.292480,676.925598,111.345284,,,,1047.215454,852.007080,232.726013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,874.612305,713.383911,112.927612,,,,,,,,,,1084.892456,848.922974,407.503204,823.369690,623.303894,101.167534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.983643,677.318604,112.713272,,,,1046.637695,852.221252,232.912415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,873.694946,713.380615,113.539612,,,,,,,,,,1083.977173,849.303406,407.839264,821.632874,623.512634,102.273216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.573486,677.935486,114.354546,,,,1045.685059,852.426147,233.286621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,871.745850,713.851685,114.380333,,,,,,,,,,1083.098267,849.464844,407.888428,819.975037,623.533142,104.081131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.191589,678.266418,116.458649,,,,1045.026245,852.555603,233.499039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,870.144897,714.061646,116.179581,,,,,,,,,,1082.067383,849.305542,407.892120,817.885864,623.731995,106.050346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.904846,678.737244,117.842522,,,,1043.065674,853.103271,233.970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,868.542786,714.118896,117.425003,,,,,,,,,,1080.917114,849.507202,407.494995,816.178223,624.056396,107.661415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.598450,679.099670,120.076462,,,,1041.256836,853.461426,234.478561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,866.307007,714.581543,118.567444,,,,,,,,,,1079.806519,849.794189,407.513123,814.182190,624.403503,109.261993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.849182,679.592346,122.097809,,,,1039.886353,853.731140,235.093216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,864.197876,714.866638,120.342842,,,,,,,,,,1078.947754,849.955933,407.748932,811.868958,624.649414,111.071014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.455811,679.950500,124.205276,,,,1039.085083,853.997009,235.165573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,862.609009,715.054932,121.148254,,,,,,,,,,1077.873413,850.295593,408.058594,809.268127,625.200439,113.052803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.459045,680.449097,126.359581,,,,1037.824097,854.171997,235.148941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,859.869080,715.560059,122.073647,,,,,,,,,,1076.448364,849.730042,407.808167,806.507080,625.260559,114.372475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.852722,681.076599,128.183838,,,,1035.757446,854.602661,235.694901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
