Grasp121
Date:,2025/04/24
Time:,15:38:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
203,949.429199,848.267456,420.737885,619.289124,733.917236,150.400833,,,,,,,,,,,,,,,,554.348022,653.642456,128.691391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.736633,863.338379,247.548782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,946.882385,848.033569,420.241821,615.376343,734.399902,149.456650,,,,,,,,,,,,,,,,550.313232,654.174377,127.743324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.409668,719.009216,141.519638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,944.568542,847.592712,419.974060,612.203491,734.262756,148.455231,,,,,,,,,,,,,,,,546.259827,654.576599,126.700691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.366241,719.806580,141.629791,840.954834,861.501282,247.811722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,941.953613,847.317688,420.041229,608.148132,734.832214,147.616623,,,,,,,,,,,,,,,,542.463013,655.085632,125.349426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.071136,720.673035,139.953873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,939.606750,846.782532,419.708527,604.731750,735.191467,147.117050,,,,,,,,,,,,,,,,538.719360,655.714417,124.613297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.575195,721.250366,138.678802,,,,833.971985,860.161804,248.631516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,936.899353,846.052612,419.532471,601.278442,735.014709,146.135544,,,,,,,,,,,,,,,,534.999084,656.108704,123.568359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.238586,722.040588,136.993225,,,,831.573486,859.174194,248.364960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,934.425720,845.817627,419.352783,597.989136,735.391052,144.838882,,,,,,,,,,,,,,,,531.771301,656.629639,122.423035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.965851,722.600830,135.921906,,,,827.981079,858.621643,248.258514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,932.202759,845.451477,418.992065,595.333069,735.219666,144.281235,,,,,,,,,,,,,,,,528.209473,657.050659,121.604446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.816864,723.153503,134.816452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,929.673645,845.181824,418.841278,591.882874,735.472351,143.061935,,,,,,,,,,,,,,,,524.944641,657.421326,120.362061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.955292,723.705688,133.658386,,,,,,,821.214294,857.717407,249.329117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,927.869141,844.605652,418.607697,589.222351,735.517822,141.821899,,,,,,,,,,,,,,,,521.880493,657.732056,119.131348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,925.506287,844.399109,417.922974,586.338013,736.010925,141.637466,,,,,,,,,,,,,,,,519.121216,658.064880,117.764328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.150085,724.605713,131.303787,815.457458,856.895996,249.038162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,923.474121,843.782715,418.116180,583.204224,735.729797,140.835098,,,,,,,,,,,,,,,,516.200500,658.395020,116.638756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.568207,724.760925,130.992798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,921.130066,843.609070,417.531372,580.601440,736.082703,139.582626,,,,,,,,,,,,,,,,513.461365,658.585205,115.873627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.409607,725.234497,130.013077,,,,809.849487,855.534912,249.514069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,919.095642,843.436340,417.587006,577.937439,736.027161,138.504227,,,,,,,,,,,,,,,,510.991760,659.017273,114.764099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.929749,725.503601,128.989441,,,,807.696533,855.166626,249.144272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,916.849426,842.781555,417.101929,575.945496,735.996765,138.217407,,,,,,,,,,,,,,,,508.408264,659.146667,113.529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.449921,725.762878,128.181595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,915.621399,842.588135,416.733673,573.448669,736.308289,137.145447,,,,,,,,,,,,,,,,505.535522,659.089722,112.947754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.937286,725.923706,126.349609,,,,,,,802.366089,854.428955,249.470932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,913.070190,842.537109,416.494568,571.320618,735.984680,136.082397,,,,,,,,,,,,,,,,503.385834,659.124146,111.925049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.975403,726.040710,125.259758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,911.275635,842.340210,416.048615,568.877686,736.011658,135.373871,,,,,,,,,,,,,,,,501.461212,659.152588,110.375687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.733337,726.017883,124.884819,,,,,,,,,,797.772583,853.082886,249.904587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,910.417480,841.445862,415.725769,566.871155,736.058228,134.636002,,,,,,,,,,,,,,,,499.331451,659.334412,109.252090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.554932,726.228394,123.805550,,,,,,,,,,795.168945,852.800232,249.958282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,908.119873,841.330933,415.218750,565.168640,735.910767,133.413345,,,,,,,,,,,,,,,,497.501007,659.432556,108.329689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.604309,726.114685,122.205116,,,,,,,,,,793.393066,852.276794,250.046768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,906.398132,841.231689,414.949188,562.719421,736.294983,133.002731,,,,,,,,,,,,,,,,495.597717,659.264648,107.260101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.578918,726.005554,121.631973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,904.791748,840.749817,415.084229,560.847717,736.183350,132.546646,,,,,,,,,,,,,,,,493.568298,659.292542,106.439888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.717773,725.980896,120.284485,,,,,,,,,,,,,789.135925,851.623169,250.247101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,903.173401,840.548218,414.906738,559.060242,735.880859,131.450134,,,,,,,,,,,,,,,,492.190216,659.274658,105.113991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.985168,725.714905,119.313911,,,,,,,,,,,,,786.858337,850.947876,250.827286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,901.617798,840.679382,414.374451,557.438110,736.133545,130.175049,,,,,,,,,,,,,,,,490.970947,659.329285,103.080307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.253357,725.310913,118.296562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,900.444885,840.332214,414.047729,556.110840,736.130493,129.492096,,,,,,,,,,,,,,,,489.863586,659.389954,101.863609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.761963,725.006836,116.735283,,,,,,,,,,,,,,,,783.594299,850.503296,250.762909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,898.660156,839.564087,414.105499,554.175842,735.818420,128.936188,,,,,,,,,,,,,,,,488.333282,659.291565,100.905594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.527283,724.634094,115.143845,,,,,,,,,,,,,,,,781.844177,850.095886,250.337143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,897.455444,839.691589,413.584198,552.776978,735.547485,128.172318,,,,,,,,,,,,,,,,487.274963,658.996643,99.811020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.001953,724.241455,114.509903,,,,,,,,,,,,,,,,780.390747,849.784790,250.157440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,896.477112,839.696594,413.337219,551.727173,735.692505,126.799362,,,,,,,,,,,,,,,,486.101898,658.654602,98.539589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.828461,723.986145,113.852646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,894.815430,839.334106,412.955444,550.437500,735.962280,126.523277,,,,,,,,,,,,,,,,485.450104,658.557434,97.178932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.628174,723.708923,112.885803,,,,,,,,,,,,,,,,,,,777.816162,849.250244,249.376831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,893.538879,839.183411,412.662994,548.928162,735.746460,125.842911,,,,,,,,,,,,,,,,484.189575,657.812317,96.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.136444,723.350586,112.006165,,,,,,,,,,,,,,,,,,,775.813416,849.525635,249.457870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,892.974182,838.962036,412.409393,547.655945,735.354675,124.757980,,,,,,,,,,,,,,,,483.089600,657.566711,95.999199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.202332,722.921753,110.989777,,,,,,,,,,,,,,,,,,,774.735779,849.063782,249.361710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,892.500549,838.431335,411.434662,547.548462,735.183044,123.445236,,,,,,,,,,,,,,,,482.559967,657.603516,94.889069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.313690,722.484802,109.785362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,890.197876,837.974121,411.739990,546.805969,735.056396,122.162621,,,,,,,,,,,,,,,,481.589752,657.289307,94.600273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.887238,722.018860,109.133614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,888.660156,838.241089,411.834595,546.201294,734.972534,121.639877,,,,,,,,,,,,,,,,480.918457,656.980835,93.389862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.359985,721.568970,108.316673,,,,,,,,,,,,,,,,,,,,,,771.130188,848.232727,249.117203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,888.253540,838.338196,411.358856,545.320862,734.691101,121.310204,,,,,,,,,,,,,,,,480.414520,656.792053,92.237427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.426575,721.200012,107.546669,,,,,,,,,,,,,,,,,,,,,,769.718140,848.258057,249.178894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,887.743713,838.226257,410.370758,544.108643,734.521545,120.751610,,,,,,,,,,,,,,,,480.629669,656.953491,90.520988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.735382,721.057190,106.268326,,,,,,,,,,,,,,,,,,,,,,768.200073,848.193481,249.109329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,886.970154,838.120483,409.816040,543.499084,734.393372,119.723244,,,,,,,,,,,,,,,,480.415771,656.773254,89.117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.040253,720.706604,105.420448,,,,,,,,,,,,,,,,,,,,,,767.370300,847.816772,248.941238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,886.046875,837.885071,409.571838,542.947754,734.350037,118.601112,,,,,,,,,,,,,,,,479.999084,656.392700,87.879883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.565765,720.206970,104.613174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,884.900024,838.348755,409.757050,542.451782,734.148315,117.743484,,,,,,,,,,,,,,,,479.546814,655.975586,87.046234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.896637,719.669067,103.717812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,884.134888,838.363953,409.542755,541.698486,733.966370,116.746857,,,,,,,,,,,,,,,,478.814453,655.099609,87.570534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.704803,719.154419,102.301224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,883.356689,838.414368,409.115082,541.268188,733.953064,116.053329,,,,,,,,,,,,,,,,478.588562,654.599854,86.966492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.667603,718.753357,100.893402,,,,,,,,,,,,,,,,,,,,,,,,,765.025330,847.107605,246.956970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,882.157959,837.991028,409.056488,540.896423,733.772400,115.346649,,,,,,,,,,,,,,,,478.520630,654.322449,85.196609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.363037,718.303162,99.463158,,,,,,,,,,,,,,,,,,,,,,,,,763.755798,847.008301,246.973953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,881.490112,837.767090,408.983398,540.950195,733.652710,114.454124,,,,,,,,,,,,,,,,478.591492,654.296021,83.099197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.961029,717.892639,98.170418,,,,,,,,,,,,,,,,,,,,,,,,,762.999817,847.008911,246.876892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,881.203552,837.699341,408.574127,540.832886,733.586182,113.324677,,,,,,,,,,,,,,,,478.607880,654.249146,82.251320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.739014,717.258240,97.380913,,,,,,,,,,,,,,,,,,,,,,,,,762.725647,847.094177,246.505997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,880.818848,837.518982,408.499847,540.499939,733.233459,112.317154,,,,,,,,,,,,,,,,478.831726,654.055237,81.138283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.791046,716.602417,95.820930,,,,,,,,,,,,,,,,,,,,,,,,,762.379272,847.020508,246.175232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,880.185242,837.322021,408.314850,540.305908,732.947021,111.678795,,,,,,,,,,,,,,,,479.024170,653.649719,79.411041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.800476,716.159180,94.063194,,,,,,,,,,,,,,,,,,,,,,,,,762.004639,846.837219,245.859482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,879.667297,837.281616,407.830811,540.077698,732.722961,111.248108,,,,,,,,,,,,,,,,479.335938,653.482605,77.858658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.789368,715.882507,92.816559,,,,,,,,,,,,,,,,,,,,,,,,,761.741943,846.651123,245.536057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,879.031372,837.298828,407.436859,539.885864,732.764343,110.332321,,,,,,,,,,,,,,,,479.235046,652.842651,78.808937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.948303,715.874512,92.453445,,,,,,,,,,,,,,,,,,,,,,,,,761.405396,846.437073,245.212921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,878.459351,837.331970,407.022522,540.324890,733.033752,109.231705,,,,,,,,,,,,,,,,479.192139,652.671936,79.158066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.047546,715.869751,92.079430,,,,,,,,,,,,,,,,,,,,,,,,,761.051758,846.301575,244.959671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,878.180420,837.409180,406.817993,540.708801,733.053711,107.966293,,,,,,,,,,,,,,,,479.378967,652.668579,78.796211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.190918,715.964172,91.627480,,,,,,,,,,,,,,,,,,,,,,,,,761.193909,846.047607,244.406387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,877.911316,837.438782,406.760406,541.161987,732.907959,106.952431,,,,,,,,,,,,,,,,479.406219,652.586304,78.827934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.326660,715.993469,91.383591,,,,,,,,,,,,,,,,,,,,,,,,,761.196655,845.957031,243.832077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,877.606812,837.376526,406.604248,540.869629,732.985046,106.695404,,,,,,,,,,,,,,,,479.443268,652.731506,78.490082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.490234,716.084595,91.221939,,,,,,,,,,,,,,,,,,,,,,,,,761.101990,845.901184,243.134720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,877.373413,837.449707,406.401459,540.709717,732.937988,106.654709,,,,,,,,,,,,,,,,479.511566,652.712708,78.269585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.648346,716.070374,91.172485,,,,,,,,,,,,,,,,,,,,,,,,,761.047729,845.738220,242.790970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,877.174805,837.328674,406.224060,540.820313,732.796570,106.419815,,,,,,,,,,,,,,,,479.494629,652.649902,78.061668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.662750,715.946472,91.227112,,,,,,,,,,,,,,,,,,,,,,,,,761.011780,845.625000,242.705002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,876.836609,837.297913,405.985199,540.989746,732.658264,106.161209,,,,,,,,,,,,,,,,479.565918,652.573364,77.766991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.798096,715.909668,91.374893,,,,,,,,,,,,,,,,,,,,,,,,,761.175110,845.570801,242.638596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
