Grasp125
Date:,2025/04/23
Time:,14:06:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
147,873.826172,752.618835,155.368652,860.370056,650.129456,151.030518,,,,,,,,,,,,,,,,1156.333984,875.056824,388.094910,,,,1107.301514,895.104736,244.392319,,,,,,,,,,,,,,,,746.878723,707.439331,132.417679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,873.644470,752.060974,154.849182,860.964844,649.366699,148.967728,,,,,,,,,,,,,,,,1156.166626,875.084045,387.786835,,,,1107.128662,895.258057,243.486313,,,,,,,,,,,,,,,,747.868958,705.806213,131.436142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,873.972961,750.906372,153.779877,861.139038,648.037109,146.733185,,,,,,,,,,,,,,,,1155.942627,875.084473,387.519836,,,,1106.893311,895.213196,242.705688,,,,,,,,,,,,,,,,748.660950,704.288330,129.863693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,874.801636,749.871582,152.474167,861.803223,646.812622,144.731918,,,,,,,,,,,,,,,,1155.695923,875.065857,387.263489,,,,1106.707520,894.887878,242.241333,,,,,,,,,,,,,,,,748.876160,703.209290,128.728271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,875.532715,748.944458,151.103745,862.557983,645.256775,142.297455,,,,,,,,,,,,,,,,1155.379517,875.066650,386.925232,,,,1106.512939,894.431274,241.888000,,,,,,,,,,,,,,,,749.718811,701.523804,127.789803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,875.973999,747.788513,149.760376,862.787415,644.146240,140.286011,,,,,,,,,,,,,,,,1154.893921,875.054138,386.358459,,,,1106.430420,893.845154,241.504028,,,,,,,,,,,,,,,,750.455627,700.224670,127.228104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,876.205994,746.681396,148.733200,862.638245,643.221924,138.710159,,,,,,,,,,,,,,,,1154.313843,875.123474,385.646606,,,,1106.354492,893.006470,240.823639,,,,,,,,,,,,,,,,750.944885,698.590515,125.916260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,876.005127,745.769775,148.091705,862.844116,642.032166,137.204193,,,,,,,,,,,,,,,,1153.786865,874.983887,385.358856,,,,1106.377930,891.519592,239.602859,,,,,,,,,,,,,,,,750.849304,697.477966,125.116226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,876.137329,744.380859,147.520355,863.071167,640.585083,135.742477,,,,,,,,,,,,,,,,1153.447021,874.823914,385.117065,,,,,,,,,,,,,,,,,,,,,,751.276611,696.080322,124.394821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,876.330811,743.243652,146.610367,863.159912,639.366394,134.651535,,,,,,,,,,,,,,,,1153.093628,874.658386,384.868866,,,,,,,,,,,,,,,,,,,,,,751.683105,694.399719,124.455505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,876.661499,742.143188,145.538376,863.308899,638.063538,132.961212,,,,,,,,,,,,,,,,1152.651245,874.539917,384.580658,,,,,,,,,,,,,,,,,,,,,,752.004517,692.897522,123.569496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,876.626892,741.087891,144.851517,863.246094,636.690552,131.395432,,,,,,,,,,,,,,,,1152.170288,874.496460,384.216675,,,,,,,,,,,,,,,,,,,,,,751.998169,691.652832,122.963600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,876.374390,740.047058,144.484940,863.166565,635.601746,130.403625,,,,,,,,,,,,,,,,1151.553101,874.312622,383.712677,,,,,,,,,,,,,,,,,,,,,,751.724976,690.379333,122.641174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,876.443359,738.978149,143.994827,862.775208,634.334900,128.651520,,,,,,,,,,,,,,,,1150.948975,874.256897,383.225189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,876.959351,737.570007,143.115707,862.580078,633.463196,126.261810,,,,,,,,,,,,,,,,1150.679077,874.146423,382.955902,,,,,,,,,,,,,,,,,,,,,,,,,752.070068,687.431458,122.168396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,877.194336,736.146240,142.301987,861.574402,632.534973,124.417946,,,,,,,,,,,,,,,,1150.243408,874.098206,382.567810,,,,,,,,,,,,,,,,,,,,,,,,,752.452148,685.959900,121.000748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,876.944397,734.957153,141.842300,860.235107,631.544678,122.562027,,,,,,,,,,,,,,,,1149.744019,874.047607,382.098602,,,,,,,,,,,,,,,,,,,,,,,,,752.630493,684.772339,120.447571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,876.611816,733.742859,141.492874,858.727905,630.790466,120.128410,,,,,,,,,,,,,,,,1149.310059,873.913086,381.695038,,,,,,,,,,,,,,,,,,,,,,,,,752.884460,683.671509,120.105453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,875.940247,732.701416,141.102539,857.229675,629.904968,117.475349,,,,,,,,,,,,,,,,1148.796875,873.793335,381.451477,,,,,,,,,,,,,,,,,,,,,,,,,752.332642,683.064819,120.109993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,875.778625,731.603821,140.474731,854.798401,629.776428,114.710472,,,,,,,,,,,,,,,,1148.076294,873.664368,380.998932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,875.903198,730.525635,139.667252,852.720276,629.476257,112.241180,,,,,,,,,,,,,,,,1146.934204,873.379822,380.984283,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.409668,681.311707,119.246277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,876.038879,729.480713,138.918152,850.492493,629.450989,109.225296,,,,,,,,,,,,,,,,1146.324219,873.201477,380.744598,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.736694,680.385681,118.668007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,876.369385,728.498962,138.026276,847.660095,629.091431,107.017807,,,,,,,,,,,,,,,,1145.996948,873.019287,380.485901,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.945557,679.421936,117.864365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,876.445007,727.464783,137.279404,845.236206,629.013733,105.237534,,,,,,,,,,,,,,,,1145.733643,872.864929,380.166168,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.304382,678.504333,117.066109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,876.375305,726.713928,137.191452,842.655518,629.695068,103.084282,,,,,,,,,,,,,,,,1145.396729,872.810425,379.940857,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.709839,677.735229,116.046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,876.044922,726.053345,136.483917,840.806702,631.063416,101.317863,,,,,,,,,,,,,,,,1144.699341,872.872437,379.778992,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.064087,676.797424,114.750824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,875.716797,725.591614,136.827698,840.366089,632.231812,100.829437,,,,,,,,,,,,,,,,1143.780396,872.939453,379.505676,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.707947,676.016479,113.862869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,875.466187,725.118958,136.651077,840.383301,632.515320,101.408142,,,,,,,,,,,,,,,,1143.059082,872.794678,379.233521,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.529236,675.198914,113.262222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,875.409607,724.783081,136.490723,840.069641,631.731628,101.912773,,,,,,,,,,,,,,,,1142.445313,872.736877,379.061310,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.869019,674.542847,113.370163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,875.327637,724.325439,136.444061,839.220581,630.550354,102.861832,,,,,,,,,,,,,,,,1141.783813,872.705200,378.966980,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.009705,674.100891,113.642227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,875.180603,723.827942,136.494247,838.890137,629.629822,102.921638,,,,,,,,,,,,,,,,1141.316528,872.792114,378.754639,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.972229,673.966187,113.595375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,875.157593,723.366943,136.662827,838.498779,629.199036,103.057976,,,,,,,,,,,,,,,,1140.843872,872.887085,378.672119,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.969910,673.899292,113.451477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,874.894470,723.223206,136.907318,838.110840,628.940613,102.991318,,,,,,,,,,,,,,,,1139.949951,872.736389,378.396637,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.981812,673.888916,113.443024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,874.830872,723.060913,137.128265,837.665100,628.945801,103.400497,,,,,,,,,,,,,,,,1139.195801,872.832703,378.014557,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.891846,673.802124,113.534515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,874.898438,722.859009,137.361420,837.359192,628.978516,103.897789,,,,,,,,,,,,,,,,1138.756470,872.804260,377.817566,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.857178,673.786194,113.742805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,874.926331,722.667908,137.509003,837.157410,628.817505,104.396606,,,,,,,,,,,,,,,,1138.207153,872.669250,377.893341,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.910645,673.770691,113.965950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,874.885498,722.513184,137.657654,836.894836,628.556274,105.160187,,,,,,,,,,,,,,,,1137.556152,872.243591,377.826965,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.942078,673.750793,114.427231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,874.940674,722.468445,137.858780,836.800415,628.335938,106.011009,,,,,,,,,,,,,,,,1136.970947,872.378845,377.699799,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.851746,673.811523,115.178802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,874.978882,722.434753,138.053818,836.695923,628.316223,106.631897,,,,,,,,,,,,,,,,1136.548828,872.558594,377.569153,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.864441,673.958069,116.128799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,875.375793,722.291687,138.445541,836.824280,628.520386,107.568832,,,,,,,,,,,,,,,,1136.183960,873.011902,377.632996,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.014343,673.936035,117.110420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,875.050049,722.431458,139.463608,836.854370,628.542542,108.394012,,,,,,,,,,,,,,,,1135.884277,873.397705,377.644531,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.072021,673.826477,118.343735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,874.837830,722.677124,140.490311,836.615234,628.763000,109.852028,,,,,,,,,,,,,,,,1134.925537,874.252747,378.184906,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.102783,673.825684,119.719971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,874.881042,723.035583,141.498642,836.343567,629.253235,111.537651,,,,,,,,,,,,,,,,1134.254517,874.907288,378.261993,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.027466,674.213135,121.464951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,874.872498,723.374390,142.236252,836.181335,629.580383,113.043549,,,,,,,,,,,,,,,,1133.737793,875.051575,378.256775,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.803528,674.470642,122.895935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,874.828796,723.824280,142.922424,835.632263,630.568909,114.460419,,,,,,,,,,,,,,,,1133.395508,875.331482,378.321442,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.554260,674.706177,124.447258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,874.646179,724.169800,143.313431,835.037659,631.248962,116.173508,,,,,,,,,,,,,,,,1132.354614,875.937988,378.781952,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.151611,675.182617,126.424103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,874.404663,724.907654,144.141525,834.414124,632.676575,117.799240,,,,,,,,,,,,,,,,1131.459595,876.267700,379.302673,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.457153,675.771790,128.017273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,873.193665,725.726440,145.480347,833.747925,632.499634,120.113785,,,,,,,,,,,,,,,,1130.558105,876.143372,379.581909,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.682739,676.365173,129.850891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,872.288452,726.305481,147.345337,833.183411,631.780457,123.516632,,,,,,,,,,,,,,,,1130.017700,876.185913,379.605377,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.788208,677.131592,132.407700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,871.756531,726.900452,148.561951,832.169861,630.067566,126.759804,,,,,,,,,,,,,,,,1129.506958,876.643372,379.799927,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.098145,677.784668,133.956833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,871.409729,727.357239,149.616913,830.644226,629.862305,129.550354,,,,,,,,,,,,,,,,1128.373169,876.641052,380.445557,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.420349,678.536438,135.693985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,870.306763,728.175781,150.705322,829.490662,630.596985,131.577148,,,,,,,,,,,,,,,,1127.612183,876.936157,380.809387,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.359253,679.419373,138.065323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,868.479370,729.054871,152.543808,828.091370,631.688293,133.910233,,,,,,,,,,,,,,,,1127.175537,877.104675,380.874329,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.028931,680.362915,140.230392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,867.233093,729.668945,153.565079,826.485474,632.263184,136.262253,,,,,,,,,,,,,,,,1126.535034,876.643860,380.928314,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.523010,681.204834,142.189651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,866.445007,730.348389,154.404816,824.967773,633.349731,138.270309,,,,,,,,,,,,,,,,1125.841309,876.519348,381.101624,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.858215,682.124451,144.055420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,864.302917,731.231506,156.718079,823.083008,634.003296,140.626022,,,,,,,,,,,,,,,,1124.279297,877.277954,381.650787,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.574036,683.050232,146.201614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,862.804260,731.718018,158.216324,821.046509,634.343994,143.282074,,,,,,,,,,,,,,,,1123.197632,877.647400,381.915222,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.550903,684.122437,148.385071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,860.965881,732.428589,159.511429,818.855957,635.021118,145.278564,,,,,,,,,,,,,,,,1122.331055,877.372314,382.160217,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.491211,685.104980,150.773102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,859.164307,733.174988,161.268463,816.790405,635.923279,147.463013,,,,,,,,,,,,,,,,1121.719727,877.359009,382.157593,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.360840,686.093872,152.526398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,857.022644,733.980652,162.907791,814.384460,636.968018,149.322281,,,,,,,,,,,,,,,,1120.438721,878.072693,382.904999,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.105713,687.310730,154.830414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,854.930847,734.670898,163.512421,811.963440,637.813660,151.560577,,,,,,,,,,,,,,,,1118.979492,878.235596,383.164124,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.586243,688.241821,157.158737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,852.865479,735.177124,164.801392,808.896851,638.368225,153.070343,,,,,,,,,,,,,,,,1117.777466,877.863770,383.506775,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.880066,689.564514,159.437149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,849.956238,735.999146,166.495865,805.721008,639.313721,155.061157,,,,,,,,,,,,,,,,1116.535767,878.379456,384.119324,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.302856,690.529968,161.515137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,847.474426,736.625183,168.008621,802.883545,640.205933,157.138687,,,,,,,,,,,,,,,,1115.245850,878.393127,384.071960,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.686035,691.765564,163.170059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,844.512329,737.124573,169.540115,799.906555,640.937378,158.613953,,,,,,,,,,,,,,,,1113.538574,878.582031,384.197174,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.534851,692.909607,164.951736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,841.407410,737.856689,170.815155,796.497009,641.835876,159.661667,,,,,,,,,,,,,,,,1111.885376,878.370239,384.811584,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.627319,694.054321,167.092026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,838.816589,738.314026,172.321014,792.849365,642.850220,162.110489,,,,,,,,,,,,,,,,1110.976318,878.327576,384.904205,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.225586,695.256531,169.281921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,835.056824,738.973572,173.599487,788.828003,643.722839,163.276764,,,,,,,,,,,,,,,,1109.255615,878.533203,385.420349,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.897766,696.269165,171.397812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,832.188171,739.712280,174.948578,785.087341,644.358643,164.670319,,,,,,,,,,,,,,,,1107.578735,878.369263,385.639313,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.443237,697.504028,172.992126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,828.652832,740.280579,176.288086,781.120972,645.279541,166.319061,,,,,,,,,,,,,,,,1105.952759,878.393616,385.787720,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.261108,698.657288,174.623093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,824.711792,740.963562,177.635086,777.126709,646.012512,167.554520,,,,,,,,,,,,,,,,1104.036621,878.449097,386.207367,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.694580,699.831909,175.923248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,820.909424,741.601379,178.918121,773.100342,646.756592,168.442688,,,,,,,,,,,,,,,,1102.564209,878.044067,386.538269,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.939331,701.091675,177.206177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,817.570557,741.926331,179.962463,768.673889,647.713745,169.435165,,,,,,,,,,,,,,,,1100.951538,878.167542,387.065247,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.635803,702.323853,178.787796,1044.755615,893.442139,246.060516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,813.525940,742.598389,180.921280,764.258362,648.578491,170.758804,,,,,,,,,,,,,,,,1098.673218,877.768555,387.341736,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.400146,703.411316,179.932114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,809.079102,743.241516,182.331528,760.040161,649.408997,171.766037,,,,,,,,,,,,,,,,1096.873779,877.912415,387.663544,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.675110,704.437988,180.852951,,,,1038.004150,893.642029,248.444702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,804.930725,743.899780,183.347580,755.646606,650.103699,172.534378,,,,,,,,,,,,,,,,1094.872925,877.661743,388.506256,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.442871,705.679810,181.675690,,,,1033.427734,894.083008,249.548340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,801.216980,744.221130,183.817627,750.879761,650.820557,173.355270,,,,,,,,,,,,,,,,1092.787598,877.530029,388.785339,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.837463,706.769287,182.751373,,,,1030.496582,893.546143,250.831146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,797.068115,745.010376,184.581482,746.375977,651.611511,174.302856,,,,,,,,,,,,,,,,1091.035278,877.249756,388.874115,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.320129,707.677124,183.815735,,,,1026.279785,893.941284,251.447845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,792.542419,745.673767,185.471970,741.772583,652.386719,175.152100,,,,,,,,,,,,,,,,1088.698730,876.937561,389.267548,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.262756,708.531860,185.116669,,,,1023.367126,893.788452,252.605499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,788.042175,746.373352,186.714569,737.200134,653.288818,176.177719,,,,,,,,,,,,,,,,1086.916138,876.880554,389.547546,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.741455,709.732788,185.903519,,,,1020.154968,893.442871,252.925995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,783.757935,746.899170,187.083710,732.393555,653.995117,176.602814,,,,,,,,,,,,,,,,1084.580322,876.739380,390.239105,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.154419,710.844788,186.663040,,,,1015.938477,893.607788,254.258759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,779.326477,747.302002,187.435776,727.744812,654.715759,176.805740,,,,,,,,,,,,,,,,1082.602295,876.623352,390.319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.740479,711.766907,187.107834,,,,1011.223938,893.519104,255.819336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,775.142090,747.402405,188.521317,722.989563,655.559326,177.183548,,,,,,,,,,,,,,,,1080.082031,876.294189,391.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.161560,712.693542,187.487411,,,,1007.866211,893.265625,256.952362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
