Grasp120
Date:,2025/04/24
Time:,15:38:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
144,615.655029,723.041260,155.249420,,,,,,,936.353760,843.779175,428.157196,551.655029,639.370300,143.007385,,,,487.757477,703.716003,162.126068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.985291,858.333313,255.743912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,612.147461,723.584656,154.294296,,,,,,,934.111450,843.589966,428.423706,548.439636,639.666565,141.752243,,,,484.590973,704.295715,161.084915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,608.950195,723.393005,153.696274,,,,,,,931.919495,843.096375,427.842072,545.235352,639.906677,140.484985,,,,481.171173,704.754761,160.173203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.818787,857.023865,255.617920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,606.129517,724.077454,152.984146,,,,,,,930.189270,842.620422,427.073822,542.199219,640.397705,139.226532,,,,478.517822,705.394592,158.607361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.033203,856.564026,255.445007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,603.636597,723.826233,152.107635,,,,,,,927.706665,842.390564,426.810364,539.044189,640.858887,138.190811,,,,475.586823,705.748291,157.886536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,600.758118,724.030884,151.340530,,,,,,,926.205750,841.894836,426.488892,536.100098,641.111755,137.220963,,,,472.907593,706.159607,156.782700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.648315,855.465698,255.229416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,598.369751,724.049316,150.019714,,,,,,,924.240356,841.385681,426.035980,532.920410,641.363281,136.003372,,,,470.272736,706.538025,155.773926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.316284,854.581421,254.539444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,595.624817,724.552185,149.479080,,,,,,,921.862366,841.243347,425.338989,530.403687,641.621338,134.479141,,,,467.868591,706.964539,155.042023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.504944,853.736206,254.817322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,593.082764,724.394531,148.703003,,,,,,,920.314331,840.508484,425.205261,527.862183,641.917908,133.009186,,,,465.156311,707.460205,153.553894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.775635,853.601501,255.248642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,590.899048,724.530579,147.476364,,,,,,,918.169250,840.318970,424.666260,525.262085,642.234314,131.985703,,,,462.678619,707.978271,152.395981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.104553,853.106079,255.282318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,588.430908,724.990662,146.355865,,,,,,,916.513245,840.202454,424.252960,523.118713,642.670959,131.029572,,,,460.295929,708.442444,151.951187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.136292,852.652588,254.967911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,586.560669,724.850464,146.063141,,,,,,,914.192932,839.626587,423.959076,520.322876,643.010986,130.335815,,,,458.054260,708.861633,150.941986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.037048,852.369629,254.338516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,583.837646,724.841980,145.397446,,,,,,,912.831177,839.294312,423.418579,518.098511,643.064270,129.361526,,,,455.858887,709.247620,149.671616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.494507,851.723083,253.765747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,581.958435,725.233704,143.997040,,,,,,,910.904297,839.233337,423.293945,516.052429,643.490479,128.740601,,,,453.516266,709.449768,148.940384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.252258,851.133728,253.452850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,580.318970,725.208191,143.436707,,,,,,,909.139832,838.914673,422.541809,513.765991,643.672852,127.950661,,,,451.884949,709.951172,147.700043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.864929,851.108459,253.752182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,577.869751,725.158020,142.647675,,,,,,,908.254700,838.742065,421.967346,511.782501,643.749695,126.918015,,,,449.967285,710.145508,146.424149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.592224,850.648132,253.959686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,576.490662,725.465820,141.300156,,,,,,,906.808533,838.466125,421.072205,510.073181,643.778625,125.605034,,,,447.840363,710.179077,145.830139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,574.885498,725.377319,140.611710,,,,,,,904.985229,838.067749,420.750732,508.355560,644.049805,124.245140,,,,446.186707,710.511108,144.464157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.454468,850.043274,253.533676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,572.342224,725.477600,140.403778,,,,,,,903.709473,837.907959,420.251221,506.701019,644.230774,123.766716,,,,444.899048,710.477417,142.824310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.105103,849.672302,253.237640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,570.972290,725.418457,139.750687,,,,,,,902.616333,837.601074,419.528107,505.091766,644.093384,122.553299,,,,442.829132,710.574219,142.577209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.027771,849.343384,253.059555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,570.039551,725.306824,137.816803,,,,,,,901.357117,837.378906,419.224213,503.688324,644.258789,121.503281,,,,441.104248,710.719177,141.613708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,568.611206,725.374817,136.715546,,,,,,,899.823914,837.273743,418.788239,501.966827,644.143921,120.505646,,,,440.059753,710.456360,139.777161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.983093,848.870972,251.631287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,566.916870,725.482483,136.254761,,,,,,,898.475586,837.574036,418.324768,500.721680,644.121521,119.147903,,,,438.617676,710.231506,138.883057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.029236,848.588135,251.269333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,565.470947,725.490173,135.430344,,,,,,,897.100037,837.406616,418.250122,499.950897,644.265015,117.600197,,,,437.323395,710.161865,138.101654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.520020,848.333313,250.978455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,564.580078,725.414124,134.003815,,,,,,,895.956787,837.208496,417.742096,498.900604,644.261597,116.339088,,,,435.883087,710.032104,136.496246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,563.176331,725.480713,133.199890,,,,,,,894.640747,837.051758,417.081116,497.567505,644.273193,115.239281,,,,435.149719,709.705261,135.414383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.136047,847.574097,250.575241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,561.930420,725.308716,132.766083,,,,,,,893.752075,836.955505,416.662201,496.747559,644.346252,114.109306,,,,433.861603,709.436035,134.498383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.654053,847.699890,250.078674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,561.099365,725.254028,131.748047,,,,,,,892.748291,836.974121,416.177734,495.374451,644.162476,112.964996,,,,432.750366,709.225525,133.651184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.726868,847.667664,250.107712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,560.167664,725.367676,130.212280,,,,,,,891.628540,836.871155,415.319611,494.758118,643.959412,112.073891,,,,431.782928,709.230957,132.200470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.682800,847.301636,250.076950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,559.282471,725.388367,129.532883,,,,,,,890.788513,836.500122,415.098755,494.247284,643.691223,110.546120,,,,430.999359,709.122437,130.987198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,558.138489,725.488525,128.680038,,,,,,,890.323242,836.276123,414.658264,493.496887,643.840149,109.270126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,557.639709,725.262329,127.791885,,,,,,,889.392212,836.309692,413.902466,492.990082,643.929871,108.132530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.770538,709.032959,127.773857,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,557.004517,725.195435,126.472809,,,,,,,888.013855,836.487976,413.248138,492.017334,643.595337,107.421463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.280914,708.839844,126.596497,774.631287,846.943054,248.414642,,,,,,,,,,,,,,,,,,,,,,,,
177,556.508301,725.312012,124.731064,,,,,,,886.984680,836.468933,413.101624,491.359131,643.515747,105.810822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.291290,708.692200,125.674751,773.417786,846.804810,248.033966,,,,,,,,,,,,,,,,,,,,,,,,
178,556.089722,725.271790,123.923325,,,,,,,886.127991,836.271301,412.829254,491.248871,643.756958,103.832611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.369629,708.645630,124.617920,772.947388,846.546692,247.292953,,,,,,,,,,,,,,,,,,,,,,,,
179,555.430969,725.162231,123.167160,,,,,,,885.204712,836.053467,412.349091,490.969482,643.693176,102.769188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.994476,708.565796,123.265938,772.637024,846.242249,246.985611,,,,,,,,,,,,,,,,,,,,,,,,
180,554.148438,725.356323,121.752708,,,,,,,885.015991,835.589417,411.600677,489.863434,643.335754,101.692207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.252472,708.362854,121.973145,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,553.994507,725.312439,120.438995,,,,,,,883.865479,835.705383,411.245483,489.119110,643.096497,100.817146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.842621,708.099304,120.827232,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,553.603394,725.327454,119.577560,,,,,,,882.758667,835.778687,411.130096,489.204315,643.163818,98.821663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.633636,707.958130,119.007965,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,552.713928,725.244507,118.623154,,,,,,,881.770020,835.676697,410.916168,489.004120,643.176636,96.756355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.171326,707.871338,117.089874,,,,769.153015,845.807190,245.126831,,,,,,,,,,,,,,,,,,,,,
184,552.193176,725.347961,117.696159,,,,,,,880.760376,836.017578,410.349487,488.784027,643.236206,95.378822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.822266,707.722778,115.893051,,,,768.596375,845.779663,244.617325,,,,,,,,,,,,,,,,,,,,,
185,552.031311,725.401184,116.386169,,,,,,,880.122864,836.116516,409.909180,488.581818,643.294922,93.893784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.507782,707.727112,114.261269,,,,767.893860,845.710815,244.284424,,,,,,,,,,,,,,,,,,,,,
186,552.016113,725.322205,114.728539,,,,,,,880.046021,835.937317,409.473663,488.458832,643.340637,91.730400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.031433,707.713196,112.328140,,,,767.003662,845.598511,244.134903,,,,,,,,,,,,,,,,,,,,,
187,551.677368,725.260071,113.508896,,,,,,,879.753540,835.789917,409.109711,488.395630,643.450623,90.339790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.864716,707.687805,110.828735,,,,766.018372,845.491943,243.924896,,,,,,,,,,,,,,,,,,,,,
188,551.322876,725.569458,112.228958,,,,,,,878.913635,835.741211,408.656921,488.382599,643.632141,89.078606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.910980,707.822144,109.173058,,,,765.229980,845.198059,243.823486,,,,,,,,,,,,,,,,,,,,,
189,551.379578,725.722107,111.156937,,,,,,,878.024475,835.800415,408.228424,488.073029,643.595520,87.749741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,551.314209,725.673767,109.792931,,,,,,,877.273132,835.846252,407.756042,487.966827,643.741821,86.363121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.383820,708.069763,105.832481,,,,,,,,,,,,,,,,,,
191,551.466370,725.591003,108.098381,,,,,,,876.783936,835.848999,407.603302,487.967499,643.849548,85.121765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.608337,708.340210,103.955780,764.096130,845.378906,242.091461,,,,,,,,,,,,,,,
192,551.386230,725.917908,106.560692,,,,,,,876.205078,835.862427,407.223022,488.096375,643.968811,83.639458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.350891,845.533142,241.427094,,,,,,,,,,,,,,,
193,551.413086,726.131348,105.628609,,,,,,,875.569763,835.897949,406.802460,488.071014,644.092407,81.986572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.791809,845.591248,241.126816,423.013885,708.556946,100.862656,,,,,,,,,,,,
194,551.320435,726.191895,104.732567,,,,,,,875.043152,835.931152,406.402252,487.972656,644.409424,80.693329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.472168,845.641785,241.045975,423.542908,708.785339,98.557220,,,,,,,,,,,,
195,551.371948,726.395874,103.300568,,,,,,,874.303650,836.089172,406.113129,488.158813,644.564453,80.468979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.819153,845.943970,240.714111,424.053802,709.327332,97.752251,,,,,,,,,,,,
196,552.172058,726.900574,101.327789,,,,,,,874.213135,835.965088,405.797455,488.243958,644.932251,80.246452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.169434,846.180115,240.295273,423.866241,710.101318,97.721039,,,,,,,,,,,,
197,552.488953,727.241699,100.218224,,,,,,,873.995728,835.967285,405.503326,488.186920,645.114502,79.990440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.370789,710.844360,98.009270,,,,,,,,,,,,
198,552.449829,727.489868,99.910255,,,,,,,873.574646,835.982178,405.229492,488.075134,645.481689,79.785622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.933472,711.427185,98.144310,761.011047,845.926819,238.626877,,,,,,,,,
199,552.240784,727.716553,99.669235,,,,,,,872.870972,836.141052,404.823303,487.870911,645.765259,79.834305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.784149,712.072937,97.946968,760.986328,845.902893,237.866180,,,,,,,,,
200,552.078125,728.028748,99.574463,,,,,,,872.119934,836.391296,404.101501,487.570374,646.039429,79.996330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.079590,712.707703,96.891762,761.019409,846.023438,237.347015,,,,,,,,,
201,551.888428,728.382019,99.431442,,,,,,,871.570923,836.456055,403.793762,487.314545,646.295654,80.034370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.294617,713.247498,96.356575,761.012085,846.180664,237.102493,,,,,,,,,
202,551.588684,728.696106,99.174911,,,,,,,871.242310,836.485657,403.500458,487.055023,646.560364,79.968391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.151672,713.579834,96.307526,760.970764,846.329895,236.723145,,,,,,,,,
203,551.442444,729.050720,98.834007,,,,,,,871.151184,836.577759,403.144745,486.821716,646.808655,79.483589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.028351,713.678833,96.445190,761.029602,846.494934,236.348312,,,,,,,,,
204,551.276978,729.257202,98.581978,,,,,,,870.957458,836.651855,402.849548,486.800537,647.048889,79.041603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.863373,713.674377,96.447144,761.150269,846.597290,235.934601,,,,,,,,,
205,551.168091,729.482361,98.180779,,,,,,,870.706604,836.761108,402.465240,486.584503,647.124573,78.744911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.773743,713.659546,96.536415,,,,,,,,,,,,
206,551.071533,729.612549,97.960037,,,,,,,870.622253,836.813599,401.984894,486.495819,647.123291,78.515968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.669617,713.571228,96.462921,,,,,,,,,,,,
207,550.947449,729.826111,97.758820,,,,,,,870.482117,836.822571,401.632568,486.468567,647.168274,78.293747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.640442,713.637207,96.371353,,,,,,,,,,,,
208,550.766541,729.995544,97.636024,,,,,,,870.222839,837.016418,401.409119,486.505920,647.200256,78.237762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.783173,713.766968,95.978477,,,,,,,,,,,,
209,550.641235,730.064575,97.348549,,,,,,,870.032288,837.173157,401.189178,486.470886,647.274719,78.256409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.796265,713.787537,95.699394,,,,,,,,,,,,
210,550.514465,730.269043,97.438995,,,,,,,869.829712,837.256958,400.903931,486.402252,647.348328,78.184761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.756744,713.872437,95.645546,,,,,,,,,,,,
211,550.414368,730.421875,97.412766,,,,,,,869.804749,837.528687,400.595245,486.411072,647.354431,78.120506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.709351,713.893250,95.712997,,,,,,,,,,,,
212,550.270874,730.370605,97.094231,,,,,,,869.970520,837.693298,400.399261,486.483307,647.407593,78.005432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.684845,713.888672,95.757339,,,,,,,,,,,,
213,550.266418,730.440674,96.992279,,,,,,,870.214233,837.594238,399.683838,486.542145,647.429138,77.896332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.649109,713.877747,95.790375,,,,761.301514,848.540955,232.544907,,,,,,
214,550.282959,730.544617,96.960388,,,,,,,870.514526,837.678406,399.367157,486.619019,647.420654,77.791290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.597137,713.880615,95.768372,,,,760.996094,848.777771,232.608398,,,,,,
215,550.076416,730.612244,96.989105,,,,,,,870.007080,838.262756,399.744019,486.698608,647.385620,77.483063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.588196,713.788269,95.701126,,,,760.957825,848.845703,232.548172,,,,,,
216,550.121277,730.654419,96.965805,,,,,,,869.309387,838.506104,400.027557,486.839935,647.399780,77.399277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.587219,713.782471,95.721832,,,,761.034119,848.924500,232.451218,,,,,,
217,550.217346,730.783264,96.749649,,,,,,,868.935303,838.745117,400.128448,486.866669,647.387329,77.411270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.604492,713.774231,95.723473,,,,760.794617,849.147156,232.486465,,,,,,
218,550.184204,730.794678,96.666458,,,,,,,868.799561,838.984131,400.129456,486.972412,647.366821,77.295341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.610474,713.773438,95.716957,,,,760.606140,849.223389,232.500732,,,,,,
219,549.896484,730.996826,96.764412,,,,,,,868.562134,839.175842,399.867889,487.055237,647.355835,77.286011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.605286,713.687195,95.712189,,,,760.533142,849.320129,232.560425,,,,,,
220,550.100586,730.914124,96.637482,,,,,,,868.333069,839.327209,399.770264,487.083984,647.331482,77.254494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.603180,713.672791,95.713379,,,,760.495056,849.428101,232.504288,,,,,,
221,550.084778,730.889526,96.547585,,,,,,,868.167358,839.538574,399.817261,487.062500,647.315308,77.262863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.602783,713.677551,95.714592,,,,760.230225,849.591492,232.404572,,,,,,
222,550.019531,730.896606,96.582916,,,,,,,867.972961,839.716797,399.835144,487.137482,647.361450,77.240364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.550079,713.588806,95.718086,,,,760.107727,849.722351,232.320145,,,,,,
223,550.018250,730.901367,96.590477,,,,,,,867.784851,839.842468,399.770996,487.111572,647.335571,77.235023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.550385,713.563660,95.683327,,,,759.981384,849.820740,232.325699,,,,,,
224,549.952026,731.009583,96.586914,,,,,,,867.645386,839.971924,399.712738,487.072327,647.295959,77.078262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.490234,713.584106,95.667938,,,,759.741089,850.066162,232.315277,,,,,,
225,549.953308,731.007874,96.562523,,,,,,,867.493652,840.011230,399.613281,487.112976,647.354797,77.153839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.467102,713.502136,95.679077,,,,759.617615,850.176880,232.295166,,,,,,
