Grasp19
Date:,2025/04/08
Time:,13:08:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
144,291.456268,581.436157,114.926071,,,,,,,67.240669,893.669189,344.699921,349.816895,652.262817,92.774307,,,,,,,78.930428,859.837341,161.778351,,,,,,,264.379211,708.046631,102.893295
145,291.292633,581.376953,114.849998,,,,,,,67.198456,893.488831,344.713867,349.673767,652.170776,92.743340,,,,,,,78.567070,859.719971,161.960175,,,,,,,264.249542,707.994812,103.069008
146,291.086090,581.367676,114.816200,,,,,,,67.174744,893.346313,344.555908,349.554596,652.275513,92.908440,,,,,,,78.227943,859.684509,162.131836,,,,,,,264.097473,707.897583,103.138100
147,290.921356,581.306885,114.719765,,,,,,,67.119843,893.193604,344.399872,349.305450,652.232666,92.926331,,,,,,,77.873398,859.606384,162.172729,,,,,,,263.868195,707.856445,103.401817
148,290.821991,581.289612,114.694252,,,,,,,67.057793,892.914368,344.125244,349.020538,652.164185,92.936737,,,,,,,77.570618,859.587830,162.240341,,,,,,,263.652283,707.698547,103.502853
149,290.643311,581.246094,114.667946,,,,,,,66.984398,892.644592,344.084961,348.799561,652.182800,93.053757,,,,,,,77.587463,859.642395,161.652908,,,,,,,263.325317,707.502136,103.793312
150,290.401123,581.095459,114.641411,,,,,,,66.860069,892.462769,344.179749,348.596497,652.188232,93.337112,,,,,,,77.516373,859.715088,161.232346,,,,,,,262.881317,707.427856,104.711311
151,290.218109,581.001343,114.697662,,,,,,,66.791466,892.194763,344.235291,348.344757,652.193787,93.664406,,,,,,,77.222496,859.726440,161.183655,,,,,,,262.391846,707.425293,105.235970
152,289.983734,580.885437,114.766426,,,,,,,66.705070,891.935730,344.274750,348.094543,652.010193,94.252380,,,,,,,77.045013,859.728638,161.307037,,,,,,,262.074554,707.307251,105.563805
153,289.675201,580.849243,115.057388,,,,,,,66.583138,891.766541,344.215973,347.711884,651.973022,94.899536,,,,,,,76.798241,859.726868,161.403763,,,,,,,261.723724,707.119568,105.721664
154,289.600037,580.863586,115.113319,,,,,,,66.537224,891.521667,344.175964,347.345032,651.923218,95.583946,,,,,,,76.685623,859.743286,161.355301,,,,,,,261.374115,706.918579,106.089279
155,289.198212,580.644226,115.645157,,,,,,,66.514030,891.251709,344.254913,346.844788,651.903931,96.287498,,,,,,,76.447380,859.864685,161.174225,,,,,,,260.748901,706.675964,106.577309
156,288.882050,580.751648,116.197845,,,,,,,66.404984,891.085449,344.188171,346.586853,651.855469,97.015602,,,,,,,76.059143,859.972290,161.279877,,,,,,,260.192535,706.380798,107.179695
157,288.601532,580.394531,116.692291,,,,,,,66.316849,890.845337,344.217194,346.214111,651.718018,97.948997,,,,,,,75.463142,860.084473,161.429749,,,,,,,259.583038,706.311279,108.442970
158,288.201111,580.059814,117.202293,,,,,,,66.325493,890.589294,344.176178,345.637695,651.612610,99.090775,,,,,,,74.719025,860.067383,162.218933,,,,,,,259.214935,706.059570,109.301704
159,287.707764,579.726868,118.160042,,,,,,,66.229523,890.403992,344.170593,345.149475,651.656799,100.140892,,,,,,,74.019516,860.038879,162.628662,,,,,,,258.974091,705.887878,109.825584
160,287.108246,579.544861,119.304169,,,,,,,66.149979,890.171509,344.163696,345.163361,651.564026,100.624184,,,,,,,73.465477,860.134277,162.346603,,,,,,,258.525940,705.809021,111.314491
161,286.768616,579.312012,120.858101,,,,,,,66.031815,889.901428,344.222778,344.158447,651.419067,102.319702,,,,,,,73.182678,860.283569,162.315033,,,,,,,257.606567,705.575989,113.529381
162,286.385284,578.976807,122.205299,,,,,,,65.865334,889.689697,344.045654,343.348755,651.161865,104.413055,,,,,,,72.516685,860.220337,162.804749,,,,,,,257.332520,705.423157,114.538551
163,285.823059,578.616394,123.789764,,,,,,,65.687126,889.448303,344.008881,342.889160,650.928772,105.935829,,,,,,,71.857483,860.089722,163.063187,,,,,,,257.143494,705.104614,114.910736
164,285.392792,578.128113,125.155853,,,,,,,65.523331,889.265747,344.041107,342.477264,650.350342,107.699463,,,,,,,71.258736,859.990662,163.097900,,,,,,,256.180145,704.556641,116.958763
165,285.032349,577.496216,126.892090,,,,,,,65.368195,889.015930,344.087524,342.299774,649.701782,109.684761,,,,,,,70.524948,859.851868,163.880371,,,,,,,255.637695,704.012512,118.579308
166,284.305084,577.022156,128.906128,,,,,,,65.261368,888.768860,344.178833,341.665436,649.176575,111.716393,,,,,,,69.581581,859.529785,164.620575,,,,,,,254.993225,703.526733,120.301682
167,283.731995,576.324646,130.484360,,,,,,,65.099884,888.571716,344.338501,340.925507,648.372925,113.626999,,,,,,,68.997925,859.226624,164.657059,,,,,,,254.307907,702.773743,122.292145
168,283.347931,575.400879,132.667740,,,,,,,64.924858,888.305481,344.426392,340.358673,647.732544,115.679855,,,,,,,68.616112,858.838013,164.671127,,,,,,,254.173386,702.064880,123.849495
169,282.724487,574.674133,134.856155,,,,,,,64.803207,888.017334,344.569489,340.028198,646.856628,118.279114,,,,,,,68.158348,858.257751,164.924484,,,,,,,253.294693,701.094543,126.625580
170,282.113556,573.401306,136.831650,,,,,,,64.690819,887.813171,344.745575,339.706085,645.822205,120.401604,,,,,,,67.495605,857.517334,165.584442,,,,,,,252.704132,699.989197,128.631332
171,281.290955,572.432556,139.322067,,,,,,,64.547569,887.554688,344.763428,338.765869,644.754211,122.809830,,,,,,,66.814835,856.883911,166.196106,,,,,,,252.249023,699.015015,130.060257
172,281.039368,571.142517,141.446213,,,,,,,64.498085,887.255676,344.930817,338.130463,643.331726,125.975487,,,,,,,66.283531,856.260193,166.616104,,,,,,,251.407639,697.923096,131.994186
173,280.500092,569.819946,143.588501,,,,,,,64.442940,886.883423,345.048157,337.829987,641.921082,128.492844,,,,,,,65.897148,855.248474,166.627731,,,,,,,250.929611,696.149475,134.012604
174,279.612640,568.147827,146.220718,,,,,,,64.294228,886.511658,345.187286,337.091675,640.750854,130.604355,,,,,,,65.430641,854.386047,166.735168,,,,,,,250.146439,694.793396,136.482117
175,278.956482,566.640686,148.640305,,,,,,,64.208290,886.039001,345.382385,336.681580,638.871033,133.023499,,,,,,,64.935661,853.510620,167.104416,,,,,,,249.687225,693.098572,138.434067
176,278.510529,564.777344,151.129364,,,,,,,64.137726,885.638123,345.564667,336.447388,637.288940,135.913040,,,,,,,64.092712,851.740173,168.353683,,,,,,,248.715363,691.319885,140.892242
177,278.149323,562.697693,153.257919,,,,,,,64.123207,885.117004,345.632965,335.476074,635.410156,138.739670,,,,,,,63.542130,850.532837,169.122894,,,,,,,248.389069,689.603149,143.085815
178,277.634552,560.976135,155.673004,,,,,,,64.274155,884.669067,345.671753,334.978607,633.462036,141.294830,,,,,,,63.232422,849.041748,169.326218,,,,,,,247.789932,687.409363,144.858749
179,277.016113,558.680542,158.403702,,,,,,,64.230453,884.135681,346.277191,334.582245,631.322388,143.882553,,,,,,,63.109318,847.568665,169.416687,,,,,,,247.170807,685.330566,147.263382
180,276.482971,556.342041,160.842102,,,,,,,64.582397,883.346375,345.895447,333.869995,628.914429,146.170013,,,,,,,62.854488,845.522888,169.790878,,,,,,,246.840149,682.945862,148.914642
181,275.856628,553.704834,163.014511,,,,,,,64.870338,882.707581,345.937469,333.754333,626.335449,148.919861,,,,,,,62.503040,843.821716,170.781693,,,,,,,246.132538,680.449341,151.842316
182,275.299225,551.101440,165.742691,,,,,,,65.017410,881.971252,346.210907,333.409271,623.854004,151.278397,,,,,,,62.070419,841.636108,172.129761,,,,,,,245.822128,677.807556,154.209747
183,275.172028,548.390198,167.897995,,,,,,,65.183113,881.146057,346.473785,332.443512,621.107666,153.943527,,,,,,,61.931747,839.496704,172.730621,,,,,,,245.216949,675.273560,156.214035
184,274.382690,545.384521,170.284836,,,,,,,65.309227,880.248901,346.720825,332.252289,618.117981,156.682297,,,,,,,62.047882,837.434937,173.067810,,,,,,,244.829910,672.213928,158.088120
185,273.983490,542.411560,172.570206,,,,,,,65.446831,879.408447,346.949402,331.496613,614.970032,159.215088,,,,,,,61.841656,835.175964,173.448837,,,,,,,244.388641,669.162598,160.484192
186,273.410248,539.229187,174.955109,,,,,,,65.659714,878.488647,347.185364,331.238129,611.657837,161.120682,,,,,,,61.646954,832.501343,174.230759,,,,,,,243.916550,666.090576,162.262909
187,272.881744,535.690918,176.965729,,,,,,,65.839172,877.443176,347.226196,331.064941,608.227661,163.481247,,,,,,,61.500381,829.770447,174.783844,,,,,,,243.929489,662.698364,164.070923
188,272.321838,532.314758,179.130432,,,,,,,66.185616,876.422852,347.022827,330.378937,604.846741,165.501770,,,,,,,60.931488,826.985657,176.168625,,,,,,,243.212021,659.120911,166.330597
189,272.055969,528.635864,181.285400,,,,,,,66.633301,875.336060,346.939178,330.111816,601.177979,167.842087,,,,,,,61.277958,824.406433,176.386566,,,,,,,242.881149,655.691956,168.335236
190,271.444611,524.788940,182.903046,,,,,,,66.864998,874.178528,347.323578,329.862549,597.135071,170.378052,,,,,,,61.954739,821.550293,176.761459,,,,,,,242.657043,651.879517,170.030655
191,271.142181,520.917480,184.510468,,,,,,,67.030846,873.134583,347.870422,329.077820,593.111267,171.804688,,,,,,,61.950558,818.368408,177.729630,,,,,,,242.366470,647.991455,172.049454
192,270.835815,516.885742,186.260101,,,,,,,67.244743,871.918518,348.254669,329.031708,589.041016,173.815521,,,,,,,62.051529,815.137817,178.580139,,,,,,,242.170425,643.875916,173.733109
193,270.305817,512.544128,187.788803,,,,,,,67.731560,870.879028,348.224030,328.690979,584.717529,176.043533,,,,,,,62.313152,811.848022,179.037674,,,,,,,241.683548,639.805237,175.271118
194,269.746796,508.390198,189.159241,,,,,,,68.178200,869.670410,347.748779,327.965363,580.553772,177.734589,,,,,,,62.721569,808.380005,180.026062,,,,,,,241.202713,635.599304,177.329910
195,268.950806,503.974731,191.027054,,,,,,,68.487892,868.412415,348.270325,328.021851,576.167236,179.542542,,,,,,,62.913353,805.011841,180.797791,,,,,,,241.013702,631.326538,178.823746
196,268.504761,499.609436,192.655899,,,,,,,68.767242,867.127930,348.818359,327.523865,571.598022,181.404495,,,,,,,63.442661,801.531006,181.520309,,,,,,,240.796341,627.253296,180.221680
197,267.889618,495.425049,194.345764,,,,,,,69.072922,865.649841,349.002686,326.755188,567.307007,183.244461,,,,,,,63.807816,797.845032,182.854233,,,,,,,240.612106,622.908081,181.758652
198,267.038300,491.165100,195.840866,,,,,,,69.599861,864.375610,349.199036,326.738342,562.605286,184.817734,,,,,,,64.619247,794.336548,183.726913,,,,,,,240.658096,618.778259,182.685715
199,266.558960,486.699921,197.330612,,,,,,,70.010788,862.982544,349.341431,326.785278,557.751282,186.205338,,,,,,,65.379753,790.499329,184.543793,,,,,,,240.625137,614.411377,183.980698
200,266.083557,482.491730,199.341736,,,,,,,70.448135,861.634644,349.636322,326.351563,553.341858,187.386887,,,,,,,65.817787,786.579224,185.423676,,,,,,,240.528229,610.047363,184.873001
201,265.898376,478.036896,200.793106,,,,,,,70.717888,859.984985,350.312714,326.245941,548.802917,188.556229,,,,,,,66.529564,782.733704,186.406342,,,,,,,240.835815,605.727905,185.510880
202,265.678864,473.594116,201.665222,,,,,,,71.201622,858.580750,350.603516,326.519806,544.061096,189.610580,,,,,,,67.138130,779.096008,187.342438,,,,,,,241.097931,601.276428,186.569901
203,265.572205,469.195496,203.111816,,,,,,,71.933815,857.127197,350.543762,326.470337,539.367676,190.014145,,,,,,,67.556213,775.482544,188.538513,,,,,,,241.045670,596.918518,187.294373
204,265.683105,464.749329,204.400528,,,,,,,72.380920,855.689148,350.868164,326.327179,534.620667,191.188721,,,,,,,68.303711,771.425293,189.899704,,,,,,,241.420761,592.221375,188.136536
205,265.316650,460.227295,205.818176,,,,,,,72.809204,853.948792,351.401764,326.519928,529.889099,191.596298,,,,,,,68.773384,767.529724,190.619202,,,,,,,241.524704,587.717224,189.307541
206,265.686188,455.680084,207.327927,,,,,,,73.238960,852.427979,351.851013,327.030914,524.949097,192.491394,,,,,,,69.570091,763.731934,192.214386,,,,,,,241.921509,583.129639,190.487839
207,265.808044,451.053619,208.369507,,,,,,,74.009186,850.731873,351.894806,326.731995,520.281616,192.717575,,,,,,,70.320793,760.032410,193.395630,,,,,,,242.412979,578.702209,191.370117
208,266.101868,446.446228,208.785553,,,,,,,74.711090,849.018250,351.886108,327.222778,515.510681,192.541443,,,,,,,71.432442,756.248047,194.398788,,,,,,,242.552734,574.128540,191.946304
209,266.505219,441.694244,209.626984,,,,,,,75.160950,847.327515,352.251282,327.321014,510.568848,193.260208,,,,,,,72.014145,752.079346,195.353424,,,,,,,242.837540,569.488831,192.956436
210,266.475830,437.226410,210.446564,,,,,,,75.768738,845.466248,352.420776,328.000305,505.762939,193.539322,,,,,,,72.655327,748.313049,196.995087,,,,,,,243.348145,564.808350,193.300674
211,266.409790,432.310760,210.953644,,,,,,,76.534630,843.890930,352.695068,327.639069,501.169037,193.438019,,,,,,,73.574577,744.756775,198.683578,,,,,,,243.710495,560.169067,193.981659
212,266.747101,427.802948,210.836548,,,,,,,77.264061,841.982666,353.197174,327.858063,496.367889,193.628113,,,,,,,74.431755,740.780396,199.503510,,,,,,,243.987976,555.497681,194.650635
213,266.808075,423.261292,211.376740,,,,,,,77.796936,840.063538,353.554291,328.276337,491.355103,193.674850,,,,,,,75.422432,736.685120,200.843674,,,,,,,244.486710,551.067505,194.894394
214,266.585236,418.520996,212.063080,,,,,,,78.595963,838.335022,353.759888,328.811646,486.576599,193.945160,,,,,,,76.271400,732.893188,202.434097,,,,,,,244.840179,546.412048,195.091766
215,266.305420,414.104614,212.269485,,,,,,,79.398605,836.399353,354.261444,328.607300,481.831818,194.616272,,,,,,,77.149529,729.364563,203.978531,,,,,,,244.963104,542.029358,195.614761
216,265.790649,409.583008,212.539444,,,,,,,80.045242,834.459473,354.862152,328.650208,477.133240,194.494675,,,,,,,77.958755,725.539307,205.402847,,,,,,,245.276443,537.621582,196.237564
217,265.520416,405.125305,212.673996,,,,,,,80.551620,832.524170,355.387421,328.069611,472.360992,195.252136,,,,,,,78.927902,721.656128,206.630676,,,,,,,245.571671,532.947571,196.230469
218,265.197144,400.588501,212.337204,,,,,,,81.466484,830.466614,355.559875,328.311340,467.737488,195.956970,,,,,,,79.648117,718.059448,208.060608,,,,,,,245.746841,528.709351,196.641861
219,265.066528,396.364014,212.171371,,,,,,,82.295303,828.565308,356.258606,328.540375,462.925201,196.458435,,,,,,,80.180183,714.364563,209.865875,,,,,,,245.799255,524.426819,196.793747
220,264.713623,392.069824,211.952484,,,,,,,82.776497,826.661438,356.784973,328.472229,458.455963,196.512192,,,,,,,81.362900,710.886597,211.146835,,,,,,,246.186111,519.885681,196.745224
221,264.443359,387.724152,211.681122,,,,,,,83.428474,824.635864,357.192291,328.376160,454.011780,196.553421,,,,,,,82.461494,707.508850,211.644318,,,,,,,246.509720,515.785950,196.915070
222,264.062347,383.633118,211.798965,,,,,,,84.136162,822.648376,357.870209,328.613556,449.362488,195.905167,,,,,,,83.625793,703.997314,212.808624,,,,,,,246.712570,511.711945,196.978973
223,263.927307,379.105743,211.168335,,,,,,,84.716652,820.717529,358.282501,328.562897,445.132599,196.188080,,,,,,,84.270950,700.444397,214.588562,,,,,,,247.070709,507.412933,197.044418
224,263.754089,374.962219,210.870087,,,,,,,85.483765,818.591614,358.351410,328.884186,440.768433,195.959991,,,,,,,85.600838,696.983337,215.355637,,,,,,,247.516403,503.421051,196.510757
225,263.568451,370.918304,210.610931,,,,,,,86.244209,816.611328,358.965576,329.016235,436.170929,195.403015,,,,,,,86.695404,693.631714,215.948181,,,,,,,247.939606,499.449371,196.866486
226,263.546112,366.866821,209.980240,,,,,,,86.879372,814.757751,359.328918,329.099762,432.041351,194.788345,,,,,,,87.808319,690.347595,217.305237,,,,,,,248.522705,495.314301,196.229004
227,263.527405,362.943573,210.053467,,,,,,,87.514412,812.756592,359.656494,329.509033,427.729309,194.201202,,,,,,,88.718315,686.875732,218.536407,,,,,,,249.236908,491.428558,196.145126
228,263.694977,359.024811,209.569931,,,,,,,88.277496,810.856689,360.238617,329.988556,423.607391,193.505478,,,,,,,90.034546,683.875488,219.178009,,,,,,,249.876328,487.620300,196.528091
229,264.185638,355.299744,209.366196,,,,,,,88.806061,809.005798,360.728943,330.516205,419.292999,192.533188,,,,,,,91.059029,680.752441,220.818756,,,,,,,250.543884,483.599823,195.805969
230,264.478485,351.698242,208.807449,,,,,,,89.493149,807.161926,360.995850,330.539063,415.579498,191.394196,,,,,,,91.904442,677.579712,222.178146,,,,,,,251.146942,479.977722,195.761719
231,264.996124,347.746674,208.182449,,,,,,,90.269524,805.384155,361.480408,331.181000,411.668457,190.064056,,,,,,,93.259163,674.655762,223.335495,,,,,,,251.884109,476.348053,195.680771
232,265.248718,344.268219,208.041977,,,,,,,90.729507,803.512085,362.014740,331.462219,407.790009,188.851929,,,,,,,94.262344,671.562012,224.618225,,,,,,,252.239014,472.760132,195.450470
233,265.738739,340.629120,207.110687,,,,,,,91.596504,801.839478,362.335907,332.159668,403.933960,187.941040,,,,,,,95.423203,668.490051,225.662888,,,,,,,252.923172,469.194489,194.966919
234,266.107361,337.178986,206.638229,,,,,,,92.440826,800.304871,362.553833,332.287842,400.468781,186.857086,,,,,,,96.871643,665.705200,226.985229,,,,,,,253.704849,465.551086,194.062637
235,266.607758,333.800415,205.602295,,,,,,,92.990189,798.484253,363.031616,333.024048,396.713684,185.769058,,,,,,,97.954308,662.761963,228.030640,,,,,,,254.557083,462.386719,193.542618
236,266.825470,330.199585,205.302612,,,,,,,93.559532,796.923218,363.185211,333.220001,393.204834,184.742874,,,,,,,99.388214,660.083496,229.194885,,,,,,,254.858017,458.795258,193.207565
237,267.155914,327.078674,204.598450,,,,,,,94.421555,795.290222,363.556488,333.905518,389.476624,183.783279,,,,,,,100.619896,657.182068,230.239029,,,,,,,255.801544,455.365631,192.513809
238,267.626495,323.677094,203.601715,,,,,,,95.218880,793.854736,363.732788,333.981903,386.361359,182.999390,,,,,,,101.815849,654.367249,231.157547,,,,,,,256.077484,452.269440,192.523651
239,267.609833,320.239349,203.071014,,,,,,,95.807808,792.076538,363.691528,334.466064,383.014099,182.490219,,,,,,,102.937469,651.479797,232.256393,,,,,,,256.713715,449.105133,191.601181
240,267.864319,317.204254,201.947678,,,,,,,96.514633,790.505188,364.115631,334.728882,379.582123,181.536987,,,,,,,104.202438,648.747620,233.301086,,,,,,,257.317627,445.672424,190.558319
241,268.129059,314.215942,200.502609,,,,,,,97.306892,788.993713,364.350891,334.914276,376.471619,180.678055,,,,,,,105.462509,646.442871,234.595184,,,,,,,257.434448,442.687988,190.378983
242,268.477386,310.700806,199.356567,,,,,,,98.147736,787.467346,364.182465,335.432739,373.350128,179.647125,,,,,,,107.266060,643.761536,235.300919,,,,,,,258.142395,439.664917,189.947647
243,268.649292,307.679596,197.998260,,,,,,,98.746063,786.035889,364.336273,335.652283,370.411407,178.846115,,,,,,,108.761307,641.257446,236.487076,,,,,,,258.333893,436.507263,189.475510
244,268.915314,304.788483,196.482498,,,,,,,99.540894,784.608765,364.781036,336.452789,367.032379,177.557770,,,,,,,109.784531,638.679688,237.094772,,,,,,,258.996979,433.309692,188.840439
245,269.233002,301.138000,194.989807,,,,,,,100.245682,783.111938,365.018372,336.539917,364.132233,176.504349,,,,,,,110.775871,636.272217,238.132660,,,,,,,259.752991,430.444519,187.826797
246,269.500549,298.296997,193.566284,,,,,,,100.902069,781.770142,365.033936,336.898254,361.094330,175.123398,,,,,,,112.074379,633.968872,238.835892,,,,,,,260.107483,427.446381,187.251511
247,270.088043,295.511078,191.616379,,,,,,,101.746292,780.357788,365.134644,337.275848,358.169037,174.039856,,,,,,,113.471619,631.962402,239.934998,,,,,,,260.716003,424.641998,186.561783
248,270.257538,292.924652,190.453232,,,,,,,102.585854,779.104187,365.351288,337.875275,355.627197,172.345779,,,,,,,114.754700,629.700256,240.595810,,,,,,,260.889893,421.893341,185.893158
249,270.791412,290.055695,188.702469,,,,,,,103.206123,777.604492,365.871979,338.397614,352.853149,170.761368,,,,,,,116.248375,627.655151,241.319824,,,,,,,261.549652,419.223114,184.635666
250,271.055481,287.032745,187.221283,,,,,,,103.878761,776.407288,366.065765,338.919189,350.295959,169.451279,,,,,,,117.413498,625.777039,242.021164,,,,,,,262.208923,416.680206,183.746216
251,271.519226,284.859161,185.415726,,,,,,,104.728424,774.999573,365.993225,338.982666,347.615051,168.095230,,,,,,,118.819267,623.556152,242.839905,,,,,,,262.523926,414.099854,183.316315
252,272.031799,282.315033,183.994370,,,,,,,105.647339,773.871704,365.826019,339.231354,345.414612,166.751953,,,,,,,120.050095,621.830200,243.866013,,,,,,,263.030243,411.791870,182.249619
253,271.980438,280.188019,182.429932,,,,,,,106.383202,772.574158,365.773254,339.534790,342.947174,165.352097,,,,,,,121.300507,619.851013,244.547043,,,,,,,263.581421,409.719208,181.355347
254,272.322205,278.195953,181.115616,,,,,,,107.097740,771.232971,366.246063,339.961334,340.976654,163.841507,,,,,,,122.705704,617.993347,245.280029,,,,,,,264.039795,407.320892,180.262878
255,272.572266,275.857086,179.689926,,,,,,,107.688293,770.024414,366.338776,340.269287,338.543427,162.054657,,,,,,,123.870483,616.430969,245.980591,,,,,,,264.830078,405.286835,179.181061
256,272.527924,274.052094,178.570160,,,,,,,108.448395,768.791504,366.443085,340.634216,336.343994,160.778519,,,,,,,125.262688,614.419189,246.454559,,,,,,,265.177460,403.285217,178.805222
257,272.686615,271.785217,176.990753,,,,,,,109.158424,767.770813,366.473755,340.717590,334.528412,159.449280,,,,,,,126.328552,612.982727,247.086258,,,,,,,265.719330,401.593475,177.624374
258,272.909943,270.319977,175.517715,,,,,,,109.896309,766.557861,366.551788,341.048645,332.286072,157.828079,,,,,,,127.711464,611.189087,247.773651,,,,,,,266.506012,399.464386,176.189682
259,273.137054,268.246826,174.434448,,,,,,,110.663078,765.374756,366.442902,341.415680,330.685486,156.439987,,,,,,,128.787094,609.725952,248.420624,,,,,,,267.063660,398.008484,175.366592
260,273.258331,266.853546,172.866257,,,,,,,111.401672,764.291565,366.679382,341.800018,328.646271,155.003326,,,,,,,130.155899,608.074768,248.910400,,,,,,,267.475952,396.302856,174.466156
261,273.198334,265.443329,171.736832,,,,,,,111.832939,763.095154,367.000336,341.958649,327.109436,153.538101,,,,,,,131.490219,606.814209,249.129623,,,,,,,267.922974,394.700714,173.588425
262,273.425354,263.948914,170.529190,,,,,,,112.619865,762.041443,366.984283,342.111755,325.633484,151.960251,,,,,,,132.821243,605.385986,249.310699,,,,,,,268.608612,393.022614,172.436203
263,273.865417,262.199890,169.130814,,,,,,,113.138100,761.083313,366.881775,342.499817,323.851807,150.206482,,,,,,,134.104507,604.120911,249.324524,,,,,,,269.164520,391.767395,171.357498
264,274.253448,260.425903,167.628525,,,,,,,113.940773,760.126221,366.640594,342.958344,322.443665,148.956268,,,,,,,135.354355,603.040039,249.746811,,,,,,,269.202332,390.162109,170.616821
265,274.356293,259.550354,166.564865,,,,,,,114.723747,759.179993,366.230560,343.200897,320.922882,147.604889,,,,,,,136.479813,601.661011,250.141571,,,,,,,269.624878,388.853394,169.894867
266,274.516632,257.960266,165.301056,,,,,,,115.343750,758.149475,365.978516,343.339874,319.580872,146.146835,,,,,,,137.539246,600.445313,250.463547,,,,,,,270.531219,387.713165,168.369247
267,274.903076,256.476837,163.984268,,,,,,,115.900795,757.226563,366.154083,343.227020,318.528870,145.088837,,,,,,,138.763748,599.604553,250.914871,,,,,,,270.990051,386.100159,167.238159
268,275.257111,255.559464,162.646118,,,,,,,116.438248,756.375305,366.298981,343.590851,317.164551,143.416229,,,,,,,139.590744,598.568787,250.840408,,,,,,,271.029572,384.927368,166.815414
269,275.411346,254.542282,161.135544,,,,,,,117.057877,755.546936,366.252686,343.971313,315.891968,142.134735,,,,,,,140.600616,597.521118,251.140274,,,,,,,271.376526,384.035583,165.926727
270,275.468201,253.214096,159.817230,,,,,,,117.539642,754.651794,366.224091,344.335724,314.800171,140.761612,,,,,,,141.659973,596.522705,251.816132,,,,,,,272.196808,382.791046,164.249161
271,275.602295,252.173813,158.517380,,,,,,,117.918785,753.916565,366.299438,344.471130,313.733337,139.528107,,,,,,,142.493103,595.579651,251.905472,,,,,,,272.620148,381.584778,163.419495
272,275.895081,251.410629,157.029510,,,,,,,118.563766,753.178711,366.440369,344.863708,312.438965,138.299698,,,,,,,143.443527,594.454224,251.757767,,,,,,,272.772491,380.778259,162.938202
273,276.026917,250.704468,155.337250,,,,,,,119.063583,752.406189,366.253235,344.955200,311.700500,137.234451,,,,,,,144.683212,593.683777,252.053360,,,,,,,273.049988,379.873688,161.984619
274,276.221558,249.651917,154.023712,,,,,,,119.615822,751.588318,366.107941,345.368378,310.945709,135.925003,,,,,,,145.619431,592.868103,251.857880,,,,,,,273.500092,378.883698,160.902924
275,276.306305,248.663986,152.729950,,,,,,,120.194672,750.942261,365.982086,345.754639,309.773407,134.415192,,,,,,,146.327194,591.836060,251.588028,,,,,,,274.063049,378.008972,159.906128
276,276.586273,247.749649,150.926895,,,,,,,120.739052,750.397705,365.875610,346.097565,308.548676,133.201889,,,,,,,147.304062,590.794800,251.976532,,,,,,,274.462006,377.213654,158.965546
277,276.772339,247.031174,149.607239,,,,,,,121.206062,749.744934,365.695862,346.501404,307.838959,132.100845,,,,,,,147.774155,590.226135,252.531403,,,,,,,274.782867,376.438385,158.113037
278,276.993622,246.458481,147.982178,,,,,,,121.629875,748.966675,365.468292,346.663391,307.394531,131.054535,,,,,,,148.795456,589.609070,252.233322,,,,,,,274.842499,375.516449,157.459549
279,277.139862,245.710190,146.641586,,,,,,,122.079796,748.233582,364.980835,346.858154,306.908478,129.772446,,,,,,,149.323105,589.190796,252.392792,,,,,,,275.337494,374.700195,156.659576
280,277.322479,245.131882,145.228363,,,,,,,122.542236,747.732056,364.905945,347.016144,306.321167,128.528976,,,,,,,150.216965,588.426697,252.610184,,,,,,,275.884827,373.914520,155.377502
281,277.399536,244.369888,143.679291,,,,,,,122.837059,747.157837,365.151855,347.164551,305.724945,127.468094,,,,,,,151.044601,587.804077,252.809570,,,,,,,276.297394,373.549377,154.641235
282,277.476563,243.686676,142.418381,,,,,,,123.239532,746.482544,364.990997,347.734650,304.797363,126.447144,,,,,,,151.767548,587.201599,252.457611,,,,,,,276.516296,372.993713,154.029816
283,277.500641,243.230453,141.393158,,,,,,,123.721855,745.814270,364.861572,348.067474,303.974854,125.417259,,,,,,,152.427795,586.689514,252.189880,,,,,,,276.611115,372.306580,153.240723
284,277.749481,242.603317,139.677399,,,,,,,124.006790,745.266907,364.815704,348.319092,303.167145,124.404640,,,,,,,153.213165,586.294434,252.070160,,,,,,,276.976593,371.613953,152.324768
285,277.956146,242.158356,138.266708,,,,,,,124.310295,744.743958,364.748016,348.553986,302.643341,123.171677,,,,,,,153.993073,585.727905,251.953018,,,,,,,277.471497,370.970154,151.310318
286,278.043365,241.840714,137.066406,,,,,,,124.580376,744.262085,364.883087,348.657654,302.313080,121.886101,,,,,,,154.596329,585.010986,251.978912,,,,,,,277.991425,370.375000,150.521454
287,278.202148,241.461777,135.957901,,,,,,,124.900116,743.722717,364.854034,348.759613,302.079803,120.653297,,,,,,,155.076721,584.517761,251.975235,,,,,,,278.268127,369.873627,149.889389
288,278.122070,241.019180,134.556137,,,,,,,125.361145,743.099182,364.801819,348.775543,301.788605,119.506760,,,,,,,155.785675,583.926331,252.071869,,,,,,,278.536804,369.487152,149.204758
