Grasp33
Date:,2025/04/16
Time:,14:17:13
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
68,918.377197,842.082092,80.923988,776.999451,827.495850,62.657444,881.821228,760.727295,48.778259,1106.882446,944.317200,299.628448,1118.098755,912.170593,440.049042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,918.690552,841.223877,81.392380,777.309875,825.995117,63.895847,882.172668,759.182068,49.739117,1107.161865,944.419922,299.578644,1118.201904,912.178223,439.920532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,918.650269,840.540894,82.267738,777.688599,824.287048,65.476692,881.893982,758.487854,51.545528,1107.214233,944.485596,299.236847,1118.207764,912.247925,439.740295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,918.261719,839.045532,83.596451,776.907043,822.931763,66.913551,882.619019,756.724792,52.918640,1107.400024,944.550659,298.971710,1118.260498,912.318298,439.538055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,918.050537,838.038452,84.089592,776.892700,821.017029,67.826248,884.039673,754.594971,54.072403,1107.568237,944.552979,298.940918,1118.303589,912.338440,439.408539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,917.719910,836.928589,85.068756,777.158020,818.754272,69.154297,884.503235,753.377075,56.060040,1107.645874,944.483337,298.900696,1118.368408,912.330078,439.349701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,917.652039,835.669312,86.161858,777.351440,816.631042,70.122154,885.137512,751.680847,57.329758,1107.617310,944.477356,298.752594,1118.383911,912.332764,439.242950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,917.592773,834.374878,86.890266,777.080322,815.126221,71.355103,886.603882,750.232056,58.391785,1107.662842,944.377197,298.653900,1118.320557,912.349121,439.036804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,917.776001,833.211914,87.599579,777.406799,812.702820,72.433128,886.824036,748.224976,59.756905,1107.588745,944.271057,298.551971,1118.254639,912.408997,438.761780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,917.699768,831.916260,88.532631,777.666870,810.554321,73.308640,887.237366,746.415344,60.756863,1107.549927,944.105469,298.391174,1118.183838,912.432922,438.651215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,917.188843,830.174866,89.530205,777.470215,808.051941,74.833763,888.971741,744.066284,62.046654,1107.488403,944.028809,298.329468,1118.012207,912.406921,438.549255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,916.782776,828.672058,90.447258,776.185730,806.230591,76.170731,889.944702,741.914612,63.596123,1107.394653,943.871948,298.257294,1117.763184,912.328918,438.384460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,916.450562,827.332336,91.197678,776.386780,803.926819,77.107910,888.586060,741.122986,64.313141,1107.350220,943.699951,298.085388,1117.628784,912.346741,438.283325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,916.425964,825.689819,92.241333,777.096558,801.450439,77.490875,889.557861,738.528259,66.237907,1107.324097,943.430420,297.908417,1117.485352,912.286194,438.244537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,916.359253,824.156372,92.724258,777.304749,799.333435,78.000587,890.374329,736.290039,68.028976,1107.146973,943.107849,297.512146,1117.539795,912.083435,438.452576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,916.212585,822.411377,93.888626,776.356689,797.305298,79.455048,890.528931,734.678101,68.775848,1106.977295,942.806152,297.173645,1117.212891,911.971375,438.205688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,915.720154,820.603699,94.999794,776.533325,795.128357,80.061363,890.258667,732.869507,69.551544,1106.738281,942.535706,296.752655,1117.186890,911.749084,438.297546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,915.335022,818.997192,95.772827,776.850281,792.983154,80.293655,890.158936,730.733032,70.316139,1106.525879,942.186707,296.602203,1117.053467,911.621216,438.329559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,915.119141,817.405884,96.369408,776.556152,791.083435,80.772934,890.412109,728.379761,72.251389,1106.252075,941.918823,296.287018,1116.824951,911.468750,438.167664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,914.917053,815.847229,97.155426,775.897217,788.822693,82.046928,889.655701,726.960144,73.888138,1106.011475,941.537109,296.137146,1116.532349,911.302551,438.026917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,914.250977,813.876038,98.401886,775.495422,786.973694,83.094704,889.500671,725.364929,74.825912,1105.886597,940.915894,296.072479,1116.162109,911.267944,437.701599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,913.769653,812.166321,99.467522,775.762329,784.664734,84.182297,889.996826,722.868469,75.822777,1105.731689,940.391418,295.889038,1115.512451,911.098206,437.400421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,913.529053,810.508057,100.268509,775.607666,782.482056,85.244789,890.091248,720.808289,76.714996,1105.421265,939.908081,295.687805,1115.144531,910.992798,436.948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,913.159302,808.791016,101.260490,775.317444,780.526001,85.769470,889.454895,719.106873,78.365219,1104.976685,939.498291,295.303864,1114.847656,910.955566,436.529419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,912.427185,807.084778,102.152000,774.818420,778.409607,86.851746,888.898071,717.220642,79.969902,1104.737061,939.045471,295.039612,1114.562378,910.903625,436.228668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,911.824219,805.197388,102.719826,774.600525,776.552246,87.674904,889.235352,714.824890,80.759102,1104.462036,938.588440,294.595398,1114.340942,910.641541,436.016296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,911.672424,803.597351,103.325935,774.176147,774.668640,88.452522,889.805847,712.730286,81.855888,1104.058105,938.141602,294.211121,1114.183228,910.396790,435.919373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,911.315186,801.723206,104.051682,773.517700,772.610718,89.808327,889.363098,711.008179,83.347893,1103.709106,937.516235,293.985321,1113.933960,910.168030,435.767426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,910.622742,800.061218,104.736031,773.138550,770.803223,90.716423,887.936279,709.355408,84.798820,1103.289307,937.037231,293.745361,1113.671387,909.791321,435.619629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,910.105408,798.413818,105.394188,773.152893,769.025574,91.121681,886.024353,708.263062,85.648781,1102.828003,936.568665,293.368408,1113.307007,909.529236,435.400330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,909.898499,796.671448,106.243431,772.968750,767.239441,91.423203,885.817444,706.510193,86.350334,1102.466187,935.966492,293.011414,1112.762573,909.256836,434.963989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,909.409119,794.921143,107.027557,772.203430,765.087341,92.663490,886.901489,703.254639,88.481773,1102.046875,935.503113,292.650360,1112.252319,909.119385,434.551788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,908.621582,793.199280,107.671631,771.747253,763.351990,93.252037,886.675842,701.039917,89.796196,1101.519287,934.970764,292.403259,1111.790894,908.909790,434.176422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,908.151184,791.629761,108.030693,771.746887,761.717834,93.542946,886.083435,699.617371,90.773712,1100.986206,934.409485,292.090302,1111.400879,908.768188,433.825775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,907.773315,789.821228,108.869087,771.395752,759.885254,93.766685,885.703979,697.817200,91.970276,1100.260864,933.821411,291.716492,1111.348633,908.586487,433.544525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,907.125244,788.141846,109.635719,770.483337,757.728088,94.851212,884.926270,696.540527,92.761787,1099.435547,933.296387,291.317108,1111.164673,908.349976,433.318481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,906.267639,786.383545,109.923065,769.422058,756.126465,95.577438,884.619751,694.931274,93.438011,1098.835449,932.786316,290.888550,1110.926758,908.099426,433.224243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,906.005432,784.843872,110.196831,768.848816,754.577820,95.849869,884.927673,693.589966,94.137642,1098.227539,932.312866,290.633362,1110.555664,907.957825,432.770355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,905.640381,783.210938,110.585136,769.372620,752.341736,95.804604,884.748718,690.822815,94.864128,1097.689453,931.542603,290.364716,1110.279419,907.520447,432.489685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,905.266235,781.534180,111.005081,769.260010,750.039734,96.457047,884.492615,688.480469,95.176033,1097.173340,930.847229,290.054474,1109.893066,906.736816,432.118042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,904.566956,779.776428,111.741783,768.677795,748.252625,97.168037,884.137512,686.719604,95.693550,1096.365723,930.178467,289.835876,1109.005737,905.856628,431.708130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,904.264404,778.153076,112.065125,768.599304,746.478271,97.475586,883.491211,685.095337,96.157784,1095.555420,929.703552,289.488922,1108.268799,905.360352,431.096527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,904.308777,776.665527,112.057907,768.522827,744.434387,97.964600,882.737366,683.784607,96.586761,1094.753418,929.156494,289.129944,1108.059814,904.804504,430.298737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,903.853333,775.053467,112.292130,768.158447,742.310852,98.937859,883.065674,681.700317,97.013947,1094.218018,928.561340,288.762543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,903.348511,773.379517,112.794426,767.596985,740.414673,99.412064,882.952942,679.681458,97.858261,1093.783691,927.729309,288.393860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,902.634705,771.825012,113.280876,767.592773,738.593811,99.493126,882.421387,677.986755,98.241653,1093.289307,927.004089,288.083038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,902.187195,770.290405,113.361687,767.561829,736.716980,99.558708,881.907837,676.488647,98.422050,1092.449219,926.324463,287.622040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,901.989563,768.797791,113.521576,767.255676,734.717346,100.546234,881.531006,674.937195,98.813889,1091.591431,925.794861,287.035950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,901.394287,767.096497,113.484642,766.309143,732.893982,101.155739,880.926270,673.528198,99.861519,1090.856445,925.238159,286.795074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,900.877319,765.501465,113.690880,766.034973,731.251221,101.491539,880.697205,671.663879,100.043098,1090.100708,924.576599,286.607483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,900.163696,764.226807,113.918221,765.908325,729.777588,101.433800,880.702881,670.135559,99.925499,1089.323853,923.861084,286.513489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,899.451172,762.815552,114.464905,765.877380,727.940063,101.326637,880.162537,668.679749,99.905708,1088.300415,923.269775,286.192902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,899.451904,761.104980,114.577667,765.493774,726.382446,101.487343,880.057983,667.012024,99.944664,1087.387329,922.902527,285.854095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,898.997559,759.547119,114.346207,765.023315,724.514709,101.963875,879.973145,665.047058,100.704887,1086.559448,922.311768,285.511261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,898.596436,758.176880,114.259682,764.698059,723.018921,102.196930,879.630981,663.439148,101.144699,1085.807495,921.579224,285.136963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,898.410278,756.988586,114.246506,764.424072,721.653137,101.916626,879.433533,662.147827,101.124184,1085.076904,920.932190,284.713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,898.299805,755.708557,114.085861,764.550171,720.240479,101.831879,879.267761,660.876892,100.649445,1084.337402,920.183716,284.222168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,897.799133,754.376831,114.015900,764.220398,718.972290,101.944748,878.835938,659.671082,100.449226,1083.668701,919.667664,283.781738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,897.360962,752.936707,113.966080,763.754517,717.568848,102.025711,878.224976,658.508911,101.134590,1082.963013,919.237061,283.469757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,896.953491,751.601440,113.769547,763.686890,716.174194,102.396194,877.828064,656.518250,101.753601,1082.341797,918.623657,283.214935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,896.701843,750.508728,113.780869,763.311951,715.055847,102.943657,877.311523,655.105103,101.364578,1081.354126,917.981323,283.171021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,896.392944,749.351196,113.815361,762.983948,713.711914,102.998421,876.657776,654.385193,100.781502,1080.285522,917.346741,283.241882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,895.903931,748.074280,113.749588,763.095642,712.608826,103.072441,876.172180,653.541931,100.565643,1079.660400,916.834229,283.017487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,895.824829,746.867615,113.411316,762.627869,711.650879,102.917236,875.597595,652.230713,100.786736,1078.980957,916.239990,282.555450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,895.587463,745.654724,113.714561,761.934509,710.574280,102.802170,875.160095,650.636841,100.990837,1078.081055,915.602905,282.248199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,895.143127,744.589600,113.673622,761.362305,709.517944,102.658501,874.973755,649.284302,100.761826,1077.160400,914.975830,282.013763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,894.843811,743.411621,113.529259,761.198364,708.734924,102.489670,874.417175,647.804382,99.800667,1076.561035,914.520142,281.877716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,894.699158,742.548157,113.383682,761.089783,708.006775,102.249649,873.611450,647.461853,99.084358,1076.122437,914.210083,281.690491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,894.377869,741.728027,113.121758,761.076172,707.141785,101.816628,872.740417,646.843872,98.963600,1075.524414,913.655579,281.542236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,893.821350,740.717529,112.835884,760.919617,706.310913,101.453186,872.212524,645.565308,99.420296,1074.577148,912.821045,281.147156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,893.502808,739.698303,112.646317,760.761658,705.423889,101.346916,871.630554,644.420837,99.618790,1073.639160,911.911926,280.669556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,893.183899,738.661987,112.385239,760.373230,704.543030,101.376480,870.668335,644.039124,98.939423,1073.002686,911.135559,280.444763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
