Grasp48
Date:,2025/04/16
Time:,14:28:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
160,914.549500,698.609009,122.309082,855.911194,622.194275,135.480515,,,,,,,,,,,,,,,,,,,,,,1120.276855,829.073669,213.157944,783.617493,734.653259,137.355362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,912.897827,698.100769,122.490410,854.687134,621.655090,134.410248,,,,,,,,,,,,,,,,,,,,,,1119.161743,828.826050,212.397156,781.873840,733.510376,137.523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,911.883850,697.836670,122.379211,853.946960,621.128418,133.957062,,,,,,,,,,,,,,,,,,,,,,1118.265259,828.299500,212.340363,780.194336,732.251160,137.474258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,911.194763,697.477478,122.083694,852.751648,619.987183,133.335724,,,,,,,,,,,,,,,,,,,,,,1117.433960,827.721375,211.962219,779.023376,730.759216,137.147186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,909.407959,696.738342,121.927734,852.017273,619.237122,133.105682,,,,,,,,,,,,,,,,,,,,,,1116.430054,827.444214,211.541229,778.021484,729.027466,136.706467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,907.636841,696.066772,121.546326,851.025757,618.386169,131.920853,,,,,,,,,,,,,,,,,,,,,,1115.018799,827.219360,211.429214,776.656555,727.803955,136.154266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,907.023071,695.537109,121.147179,849.260437,618.167847,130.385452,,,,,,,,,,,,,,,,,,,,,,1114.154785,826.906433,211.278076,775.509521,726.472839,135.792679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,906.656494,695.105164,120.701485,847.731995,617.783630,129.512360,,,,,,,,,,,,,,,,,,,,,,1113.423950,826.568298,211.093430,774.642395,725.220520,134.457535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,905.842285,694.953064,120.295677,846.624756,616.886414,129.049377,,,,,,,,,,,,,,,,,,,,,,1112.842163,826.228271,210.854187,773.753662,724.233826,133.186264,1165.570801,809.862976,378.203491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,904.693420,694.449097,120.340897,845.040283,616.684387,128.297150,,,,,,,,,,,,,,,,,,,,,,1112.150146,825.875671,210.413757,772.588806,723.166565,132.431854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,903.403809,694.069031,120.256989,843.276489,616.678711,127.182732,,,,,,,,,,,,,,,,,,,,,,1111.389648,825.610779,210.009232,771.502380,722.350220,131.942810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,903.078003,694.036926,119.746231,841.707703,616.495850,126.559258,,,,,,,,,,,,,,,,,,,,,,1110.653687,825.473572,209.610153,770.763367,721.708984,131.530838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,902.523132,694.132324,119.162338,840.395020,616.471375,125.624016,,,,,,,,,,,,,,,,,,,,,,1109.853638,825.213196,208.997360,770.248352,721.267029,131.259201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,902.017761,693.539551,119.102165,838.943176,616.471741,124.469345,,,,,,,,,,,,,,,,,,,,,,1109.351929,824.850586,209.175049,769.809326,720.463562,130.942825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,901.416443,692.914124,118.993034,837.622009,616.689758,124.045517,,,,,,,,,,,,,,,,,,,,,,1108.613770,824.340698,209.324615,769.393616,719.421814,130.424438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,900.786560,692.478882,118.781113,835.852234,616.392639,122.700310,,,,,,,,,,,,,,,,,,,,,,1108.003784,823.862244,209.029099,769.407532,718.356140,129.387787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,900.341614,691.960632,118.347641,834.267761,616.226563,121.585632,,,,,,,,,,,,,,,,,,,,,,1107.617676,823.802856,208.653687,769.091980,717.548279,128.610870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,900.052979,691.601135,118.118904,833.088867,616.460022,120.785851,,,,,,,,,,,,,,,,,,,,,,1107.190796,823.813721,207.940201,768.622498,716.742432,128.420868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,899.722717,691.509155,118.057716,831.872864,616.377441,119.653412,,,,,,,,,,,,,,,,,,,,,,1106.763672,823.824097,207.388641,768.368225,715.761292,128.433929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,899.421387,691.363281,117.919304,830.154785,616.547852,118.919098,,,,,,,,,,,,,,,,,,,,,,1106.440308,823.725220,207.239929,768.009644,714.728149,128.296753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,899.061401,691.317383,118.106331,828.627136,616.868164,117.727959,,,,,,,,,,,,,,,,,,,,,,1106.131104,823.611267,207.157486,767.942017,713.844788,128.112198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,899.141724,691.032227,117.803955,827.381348,617.281738,116.483162,,,,,,,,,,,,,,,,,,,,,,1105.858521,823.478271,207.057068,768.050659,712.983826,128.041534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,899.059692,690.902344,117.551682,826.010864,618.035522,115.377594,,,,,,,,,,,,,,,,,,,,,,1105.666260,823.342041,206.966980,768.111328,711.999390,127.872742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,898.932556,690.806335,117.534294,824.369995,619.046265,114.416252,,,,,,,,,,,,,,,,,,,,,,1105.387817,823.244690,206.861954,768.234497,710.930908,127.130180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,898.688538,690.873840,117.861183,822.846924,619.881592,113.207336,,,,,,,,,,,,,,,,,,,,,,1105.249634,823.151550,206.727707,768.894104,709.747253,126.485123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,898.499939,690.804871,117.843185,821.188110,620.828125,112.502190,,,,,,,,,,,,,,,,,,,,,,1105.165283,823.119934,206.610184,769.177734,708.704956,125.967926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,898.423462,690.779846,117.805832,820.144531,621.253784,112.050026,,,,,,,,,,,,,,,,,,,,,,1105.054321,823.149963,206.441193,769.266907,707.806763,125.703949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,898.282532,690.847839,117.965027,819.558960,621.537354,111.905716,,,,,,,,,,,,,,,,,,,,,,1105.046875,823.291748,206.387589,769.296753,707.175537,125.486069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,898.189392,690.983948,118.319633,819.078247,621.950012,111.909195,,,,,,,,,,,,,,,,,,,,,,1105.086060,823.392944,206.292343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,898.113037,691.064819,118.537018,818.698608,622.266235,111.821732,,,,,,,,,,,,,,,,,,,,,,1105.005737,823.393799,205.997498,,,,,,,769.482910,705.954224,125.416267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,898.105713,691.088623,118.721352,818.538757,622.427002,111.760124,,,,,,,,,,,,,,,,,,,,,,1105.062378,823.484558,205.878464,,,,,,,769.704712,705.623047,125.597412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,898.308899,691.100830,118.746437,818.451172,622.660217,111.809525,,,,,,,,,,,,,,,,,,,,,,1105.104858,823.638489,205.820511,,,,,,,769.895142,705.376709,125.752480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,898.429260,691.031982,118.839035,818.322937,623.018005,111.850914,,,,,,,,,,,,,,,,,,,,,,1105.219849,823.711060,205.662918,,,,,,,770.107849,705.256836,125.787018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,898.346130,691.119324,119.169052,818.233276,623.385925,111.982803,,,,,,,,,,,,,,,,,,,,,,1105.609009,824.084045,205.498154,,,,,,,770.338928,705.222961,125.896500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,898.387207,691.226318,119.383957,818.123352,623.796570,112.162018,,,,,,,,,,,,,,,,,,,,,,1105.933350,824.334351,205.333328,,,,,,,770.630981,705.350525,126.082932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,898.519470,691.509277,119.781799,818.064331,624.093811,112.669548,,,,,,,,,,,,,,,,,,,,,,1106.073486,824.369202,205.066818,,,,,,,770.954346,705.586060,126.249496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,898.365479,691.668396,120.514908,817.897644,624.442871,113.480408,,,,,,,,,,,,,,,,,,,,,,1106.268066,824.498047,204.872391,,,,,,,771.392517,706.023804,126.321449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,898.640747,691.931885,121.005737,817.617249,624.946960,114.411163,,,,,,,,,,,,,,,,,,,,,,1106.461304,824.707886,204.705322,,,,,,,771.793701,706.479004,126.310860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,898.706116,691.971436,121.073288,817.562378,625.507935,114.928406,,,,,,,,,,,,,,,,,,,,,,1106.701294,824.935791,204.639435,,,,,,,772.009338,706.834778,126.152946,1155.464355,811.069641,371.453064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,898.856506,692.028503,121.394165,817.727539,626.035339,115.306725,,,,,,,,,,,,,,,,,,,,,,1106.932617,825.082092,204.512329,,,,,,,772.297180,707.310120,126.218399,1154.816162,811.153931,371.664764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,899.088867,692.185791,121.817810,817.816589,626.649719,116.110085,,,,,,,,,,,,,,,,,,,,,,1107.120361,825.321350,204.416443,,,,,,,772.563293,707.885620,126.721664,1154.445557,811.275879,371.827087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,899.181458,692.385925,122.261566,817.503601,627.322571,117.238716,,,,,,,,,,,,,,,,,,,,,,1107.298462,825.583435,204.260666,,,,,,,772.916504,708.549133,127.359390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,899.175049,692.697693,122.998802,817.653931,628.055237,118.379234,,,,,,,,,,,,,,,,,,,,,,1107.479370,825.932617,204.022079,,,,,,,773.148804,709.178040,128.025360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,899.046936,693.448914,123.720299,817.815918,628.498840,119.174522,,,,,,,,,,,,,,,,,,,,,,1108.056396,826.312988,204.025177,,,,,,,773.404663,709.661560,128.763992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,899.168823,693.849121,125.082664,817.863953,628.902893,119.845566,,,,,,,,,,,,,,,,,,,,,,1108.938965,826.509644,203.725296,,,,,,,773.660278,710.121948,129.582291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,899.141541,693.888123,125.999123,817.718323,629.370483,121.021210,,,,,,,,,,,,,,,,,,,,,,1109.454834,826.735779,203.487915,,,,,,,773.702881,710.479004,130.724152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,899.632263,694.056274,126.400742,817.556641,629.752197,122.164932,,,,,,,,,,,,,,,,,,,,,,1109.826172,827.059448,203.348175,,,,,,,773.756775,711.060181,131.690460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,900.151184,694.080261,127.298027,817.368958,630.295166,123.372383,,,,,,,,,,,,,,,,,,,,,,1110.076660,827.306946,203.285736,,,,,,,774.036499,711.640747,132.601791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,899.589050,694.718445,128.734070,817.249023,630.852051,124.373131,,,,,,,,,,,,,,,,,,,,,,1110.385498,827.508240,203.343460,,,,,,,774.256775,712.204712,133.326706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,898.853333,695.401489,130.189728,817.055603,631.331116,125.952560,,,,,,,,,,,,,,,,,,,,,,1110.599365,827.830933,203.405075,,,,,,,774.347168,712.732483,134.951141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,898.885864,695.509888,131.345215,817.070435,631.766418,127.031853,,,,,,,,,,,,,,,,,,,,,,1110.975098,828.069702,203.475830,,,,,,,774.247925,713.093323,136.810745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,899.838989,694.937866,132.174957,816.642883,632.150696,128.644806,,,,,,,,,,,,,,,,,,,,,,1111.213135,828.405579,203.456543,,,,,,,774.102478,713.524963,137.938461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,899.659424,694.860291,133.331238,816.203064,632.644226,130.552002,,,,,,,,,,,,,,,,,,,,,,1111.709106,828.738647,203.543427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,899.287842,695.491821,135.132904,815.969421,632.952637,132.244186,,,,,,,,,,,,,,,,,,,,,,1112.373291,829.077637,203.645798,,,,,,,,,,,,,773.478027,714.354675,141.765274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,898.780762,696.255798,136.609451,815.627075,633.355103,133.989334,,,,,,,,,,,,,,,,,,,,,,1113.004517,829.498413,203.585861,,,,,,,,,,,,,773.779968,714.859680,143.129288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,898.155151,696.586304,138.171143,815.153748,633.928223,135.992477,,,,,,,,,,,,,,,,,,,,,,1113.266602,829.744629,203.607727,,,,,,,,,,,,,773.195190,715.648499,145.069855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,898.004395,697.035461,140.034576,814.778931,634.566345,137.308273,,,,,,,,,,,,,,,,,,,,,,1113.453003,829.942627,203.710648,,,,,,,,,,,,,772.602844,716.247559,146.733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,897.809204,697.535156,141.588104,814.063721,635.276489,139.533112,,,,,,,,,,,,,,,,,,,,,,1113.478882,830.218201,203.882950,,,,,,,,,,,,,771.161499,716.883118,149.652420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,897.343811,698.264404,143.201096,813.314941,635.674500,141.748749,,,,,,,,,,,,,,,,,,,,,,1113.295532,830.513489,204.339142,,,,,,,,,,,,,770.416077,717.120911,151.630188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,896.555237,698.573303,144.493134,812.750000,635.914368,143.564651,,,,,,,,,,,,,,,,,,,,,,1113.185791,830.913818,204.559906,,,,,,,,,,,,,770.181213,717.653320,152.442978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,895.584412,698.736450,145.803925,811.894470,636.447876,145.702942,,,,,,,,,,,,,,,,,,,,,,1113.018677,831.275635,204.658875,,,,,,,,,,,,,770.147400,718.203979,154.196762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,894.815125,699.224854,147.812744,810.816162,636.847534,147.502701,,,,,,,,,,,,,,,,,,,,,,1112.725708,831.625000,204.801575,,,,,,,,,,,,,769.272827,718.754089,156.273422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,893.808105,699.636658,149.522308,809.442749,637.413025,149.703003,,,,,,,,,,,,,,,,,,,,,,1112.419312,832.063354,204.926025,,,,,,,,,,,,,768.138733,719.411438,158.353546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,891.963928,700.308716,150.929108,808.327515,637.936951,151.439072,,,,,,,,,,,,,,,,,,,,,,1111.963989,832.372314,204.732437,,,,,,,,,,,,,766.896362,719.842651,159.871231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,890.214783,701.344360,152.810104,807.230896,638.564941,152.840469,,,,,,,,,,,,,,,,,,,,,,1111.476440,832.598694,204.614563,,,,,,,,,,,,,765.739441,720.324219,161.977173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,889.786377,701.355713,154.421890,805.822937,639.383606,154.801590,,,,,,,,,,,,,,,,,,,,,,1110.483643,833.031921,204.816269,,,,,,,,,,,,,764.088013,720.932129,164.254242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,888.566223,701.559937,155.580276,803.843933,639.598938,156.607559,,,,,,,,,,,,,,,,,,,,,,1109.161987,833.346924,205.303055,,,,,,,,,,,,,762.860474,721.596008,165.547760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,885.792053,702.573792,156.845901,802.276245,640.063293,158.257324,,,,,,,,,,,,,,,,,,,,,,1108.194702,833.657532,205.748215,,,,,,,,,,,,,761.364441,722.226929,167.157333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,884.846802,702.505371,158.256134,800.671997,640.642578,159.517197,,,,,,,,,,,,,,,,,,,,,,1107.285400,833.957703,205.665543,,,,,,,,,,,,,759.201477,723.027039,169.376434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,882.951965,702.978821,159.565491,798.613708,641.175415,161.188675,,,,,,,,,,,,,,,,,,,,,,1106.031982,834.204041,205.604126,,,,,,,,,,,,,757.842896,723.397278,171.181198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,880.088562,703.641418,161.182159,796.270630,641.731934,162.871780,,,,,,,,,,,,,,,,,,,,,,1104.097290,834.693420,205.877304,,,,,,,,,,,,,755.805542,723.882813,172.566711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,878.700012,703.675354,162.615707,794.435974,642.257446,163.896851,,,,,,,,,,,,,,,,,,,,,,1102.569458,834.985535,205.942963,,,,,,,,,,,,,753.383118,724.383057,173.713760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,876.209167,704.239319,163.773804,792.259399,642.986450,164.914139,,,,,,,,,,,,,,,,,,,,,,1101.502930,835.222656,206.136108,,,,,,,,,,,,,751.474121,725.127380,175.174240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,874.020081,704.750122,164.922180,789.481079,643.791565,166.442261,,,,,,,,,,,,,,,,,,,,,,1098.996094,835.674683,205.901993,,,,,,,,,,,,,748.752747,725.734619,176.572403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,871.323547,705.946472,165.821106,786.909912,644.226746,167.915634,,,,,,,,,,,,,,,,,,,,,,1097.065674,835.878601,205.691391,,,,,,,,,,,,,746.600891,726.438477,177.294724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,868.435303,706.463501,167.377777,784.004883,644.778259,169.076920,,,,,,,,,,,,,,,,,,,,,,1095.369873,836.128479,206.324631,,,,,,,,,,,,,743.874084,727.084290,178.471848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,865.719849,707.283936,169.008362,781.432129,645.426208,169.978439,,,,,,,,,,,,,,,,,,,,,,1093.045044,836.438354,206.068344,,,,,,,,,,,,,741.466187,727.865479,179.445206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,862.517090,707.636292,169.758087,778.695190,646.132690,171.259399,,,,,,,,,,,,,,,,,,,,,,1090.724609,836.574951,206.129288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,860.327759,708.091125,170.280151,775.519653,647.140259,172.939407,,,,,,,,,,,,,,,,,,,,,,1088.376465,836.828552,206.317566,,,,,,,,,,,,,,,,735.231628,729.773132,182.123962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,857.085022,708.887939,171.108871,772.613342,647.998535,173.874817,,,,,,,,,,,,,,,,,,,,,,1085.612793,836.977234,206.342621,,,,,,,,,,,,,,,,732.362183,730.350464,183.008911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,853.952698,709.732483,171.973434,769.494873,648.762634,174.782745,,,,,,,,,,,,,,,,,,,,,,1083.222046,837.237793,206.572571,,,,,,,,,,,,,,,,728.086853,732.150513,185.171295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,850.725891,710.487610,172.573471,766.124390,649.536560,176.024399,,,,,,,,,,,,,,,,,,,,,,1080.055786,837.318787,206.470642,,,,,,,,,,,,,,,,725.016479,732.868652,186.160034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,847.743530,711.064270,173.487549,762.885925,650.227417,177.311615,,,,,,,,,,,,,,,,,,,,,,1077.454712,837.603333,206.353439,,,,,,,,,,,,,,,,722.453064,733.569519,186.977310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,844.363831,711.777649,173.898651,759.532776,650.773743,177.749435,,,,,,,,,,,,,,,,,,,,,,1074.114990,837.801025,206.438599,,,,,,,,,,,,,,,,719.563782,733.723816,186.657654,1121.141235,816.189331,365.655487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,840.426086,712.319031,174.091064,756.124146,651.511047,178.431244,,,,,,,,,,,,,,,,,,,,,,1071.758301,837.890320,206.397171,,,,,,,,,,,,,,,,715.853455,735.058716,187.539322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,837.626160,712.465637,174.626450,752.700378,652.397278,179.132401,,,,,,,,,,,,,,,,,,,,,,1068.333130,837.969788,206.412537,,,,,,,,,,,,,,,,712.216309,735.957214,189.078171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,834.238647,712.969604,174.897537,748.765747,653.248047,179.617706,,,,,,,,,,,,,,,,,,,,,,1064.977417,838.024475,206.875259,,,,,,,,,,,,,,,,708.605042,736.421997,189.694443,,,,1115.324341,816.021545,365.073883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
