Grasp99
Date:,2025/04/22
Time:,17:34:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
103,900.660461,832.285889,71.869102,1032.401733,906.749084,254.174316,768.708923,834.935547,35.099438,,,,1118.981079,902.787964,381.471619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,900.237549,832.027344,72.315193,1032.806274,907.137024,254.240601,768.673584,834.531433,34.826691,,,,,,,828.747803,782.481750,34.172840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,899.693298,831.648315,73.420143,1033.212036,907.337158,254.375961,768.586670,833.972717,35.060173,,,,,,,828.640808,781.864319,34.587765,1118.898193,903.276245,381.892029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,899.062561,831.272766,74.321823,1033.584229,907.467773,254.421341,768.169067,833.327454,35.587753,,,,,,,828.070618,781.102783,35.530708,1119.043335,903.381470,381.956940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,898.765259,830.908691,75.174591,1033.917358,907.535767,254.725815,767.851990,832.317444,36.065201,,,,,,,827.474426,779.814392,37.659889,1119.217041,903.484741,382.011444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,898.663452,830.695313,76.197258,1034.090210,907.690186,255.171448,767.834473,831.436218,36.467915,,,,,,,827.520081,778.914063,38.789028,1119.322876,903.482300,382.052002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,898.475769,830.193970,77.222275,1034.146118,907.912415,255.616074,767.794922,830.580139,37.004440,,,,,,,828.093262,778.245483,39.180706,1119.409302,903.594604,382.049805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,898.244141,829.704285,78.533401,1034.222656,908.120667,255.861252,767.256836,829.598145,38.311691,,,,,,,828.500305,777.740234,40.295097,1119.596558,903.693237,382.209778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,897.863953,829.109802,79.747688,1034.415771,908.209778,256.267975,766.536438,828.211060,40.015236,,,,,,,,,,1119.680908,903.813965,382.297668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,897.484253,828.300720,81.143990,1034.669067,908.234314,256.544495,766.250977,827.036194,41.310272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,896.840210,827.350891,82.439735,1034.951904,908.345886,256.842834,766.152161,825.872314,43.080063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,896.436096,826.452942,83.782295,1035.085083,908.504456,257.525146,765.595337,824.673950,44.594471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,896.119141,825.787720,85.283089,1035.290405,908.690735,258.081787,764.921204,823.206360,46.230907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,895.899414,824.850586,87.170715,1035.433105,909.192505,258.506073,764.329956,821.550537,48.730854,,,,,,,,,,,,,1121.680298,904.085754,382.787170,825.328430,769.703918,55.049259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,895.326233,823.377991,89.077972,1035.770996,909.103455,258.736237,763.739563,819.799438,51.130066,,,,,,,,,,,,,1122.337769,904.157166,382.558075,825.239624,768.249390,57.371044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,894.754578,822.142761,90.463539,1036.169678,909.053833,259.018188,762.939575,818.205994,53.654816,,,,,,,,,,,,,1122.920532,904.200562,382.347504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,894.287720,821.008179,92.496658,1036.398682,909.113403,259.163757,762.140442,815.985474,56.295536,,,,,,,,,,,,,1123.307739,904.279053,382.340118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,893.958862,819.553223,94.330101,1036.572876,909.129700,259.542877,761.945557,813.953430,58.516556,,,,,,,,,,,,,1123.521729,904.280334,382.352020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,893.605347,817.967468,95.671234,1036.797729,909.301819,259.529419,760.951050,811.839905,61.376957,,,,,,,,,,,,,1123.727905,904.252625,382.341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,892.958679,816.628845,98.090927,1037.007446,909.308411,259.611359,760.408569,809.187561,64.159737,,,,,,,,,,,,,1123.932861,904.313293,382.438446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,892.164063,814.978394,100.653061,1036.979004,909.373962,260.131317,759.518311,806.816895,67.434753,,,,,,,,,,,,,1124.169800,904.311707,382.434906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,891.782898,813.298035,102.540657,1036.901245,909.337463,260.613953,758.832886,804.588562,69.984665,,,,,,,,,,,,,1124.392212,904.289673,382.498535,,,,822.413879,753.657776,78.744621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,891.503845,811.604309,104.726814,1036.917847,909.071716,261.333435,758.482178,801.831726,72.674080,,,,,,,,,,,,,1124.591187,904.276184,382.499695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,891.069214,809.680847,107.154938,1036.974609,909.009155,261.790253,757.791992,798.987366,75.929184,,,,,,,,,,,,,1124.700317,904.246399,382.550934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,890.318176,808.140137,109.484062,1036.838745,908.770935,262.548431,756.780334,796.199768,79.611908,,,,,,,,,,,,,1124.796509,904.216064,382.595917,,,,,,,820.798828,746.979492,88.847855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,889.809875,806.332214,111.779083,1036.751709,908.536865,263.331604,755.914490,793.270203,82.847122,,,,,,,,,,,,,1124.916382,904.222473,382.619049,,,,,,,820.093262,744.315613,92.781822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,889.193298,804.357117,114.583878,1036.666260,908.448914,263.705414,755.332092,790.326904,85.641281,,,,,,,,,,,,,1124.998047,904.204285,382.698883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,888.256409,802.619019,117.063194,1036.411011,908.201721,264.280457,754.856384,787.635132,88.713799,,,,,,,,,,,,,1125.005737,904.110779,382.701935,,,,,,,,,,819.887939,739.314514,99.633575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,887.677063,800.588501,119.511925,1036.205444,907.783630,264.744293,754.091187,784.437256,92.578514,,,,,,,,,,,,,1125.003052,904.077515,382.812286,,,,,,,,,,819.311157,736.957336,103.003494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,887.040771,798.710083,122.383919,1036.188965,907.387817,265.060059,753.396423,781.400696,96.125931,,,,,,,,,,,,,1125.032959,903.987732,382.893311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,886.106079,796.666626,124.963776,1036.193604,907.025330,265.643097,752.607483,778.055359,99.924194,,,,,,,,,,,,,1124.932373,903.904541,383.345123,,,,,,,,,,,,,818.728821,731.769897,110.938065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,885.978333,794.725342,127.623123,1035.971191,906.611145,266.349304,752.009155,775.098938,103.864784,,,,,,,,,,,,,1124.752808,903.794922,383.630951,,,,,,,,,,,,,818.076843,729.231750,115.530281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,885.444397,792.511047,130.237595,1035.773560,906.158508,266.951691,751.440491,771.879028,108.155769,,,,,,,,,,,,,1124.549561,903.822144,383.898926,,,,,,,,,,,,,818.157837,726.736511,119.329399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,884.842712,790.599243,133.142227,1035.641968,905.870544,267.433929,750.728027,768.722839,112.060425,,,,,,,,,,,,,1124.409668,903.787964,384.076874,,,,,,,,,,,,,818.108887,723.778687,123.446152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,884.552002,788.247681,135.694183,1035.619629,905.622803,267.955566,750.177429,765.634338,116.029709,,,,,,,,,,,,,1124.438354,903.658325,384.256317,,,,,,,,,,,,,818.293091,720.908630,126.831726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,884.094971,786.373047,138.739365,1035.496094,905.357910,268.429749,749.483154,762.436340,120.182014,,,,,,,,,,,,,1124.355469,903.519897,384.492584,,,,,,,,,,,,,818.189758,718.266602,130.937027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,883.440796,784.126953,141.519241,1035.195679,904.924255,269.174103,749.142517,759.314209,124.209290,,,,,,,,,,,,,1124.255371,903.390625,384.651978,,,,,,,,,,,,,817.882141,715.265686,135.022064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,883.062805,781.952576,143.973053,1034.526489,904.281677,270.035034,748.843323,755.894653,128.430206,,,,,,,,,,,,,1124.217651,903.253479,384.559387,,,,,,,,,,,,,818.063599,712.355164,139.002121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,882.806396,779.805908,147.258423,1033.746094,903.527832,271.247498,748.398804,752.565552,132.255325,,,,,,,,,,,,,1124.829224,902.989990,384.471313,,,,,,,,,,,,,818.529846,709.697876,142.639740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,881.876099,777.769775,149.905869,1032.944092,902.955627,272.168640,748.076843,749.192139,136.540375,,,,,,,,,,,,,1124.985474,902.726563,384.494415,,,,,,,,,,,,,818.528442,706.690369,146.679077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,881.641357,775.271973,152.506638,1032.583008,902.394897,272.670135,747.406677,745.771790,140.817184,,,,,,,,,,,,,1124.799805,902.579529,384.666199,,,,,,,,,,,,,818.613525,703.528870,150.421890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,881.154663,773.395447,155.313904,1032.378052,901.852783,272.956818,747.133118,742.214539,145.166046,,,,,,,,,,,,,1124.510864,902.345032,385.009155,,,,,,,,,,,,,819.124451,700.567322,154.081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,880.754395,770.962585,158.229034,1032.114990,901.454407,273.235840,746.887512,738.790344,148.985840,,,,,,,,,,,,,1123.923950,902.462341,385.435333,,,,,,,,,,,,,819.623657,697.723877,157.799683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,880.439819,768.835510,160.648926,1031.591187,901.052002,273.893524,746.916748,735.282471,152.685287,,,,,,,,,,,,,1123.304321,902.638550,385.916595,,,,,,,,,,,,,819.809875,694.319946,161.242630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,880.067810,766.657288,163.650238,1030.977661,900.364990,274.544037,746.625244,731.727051,156.031372,,,,,,,,,,,,,1122.878418,902.637268,386.232483,,,,,,,,,,,,,819.938782,691.357422,164.794464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,879.604675,764.437988,166.296707,1030.291016,899.336792,275.626526,746.475586,728.001038,159.577499,,,,,,,,,,,,,1122.575684,902.366638,386.367004,,,,,,,,,,,,,820.510376,688.295532,168.193756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,879.514526,761.960144,168.719208,1029.661011,898.693115,276.316406,746.660889,724.466919,163.112579,,,,,,,,,,,,,1122.298950,902.019287,386.447388,,,,,,,,,,,,,821.084900,685.016052,171.328552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,879.057983,759.894409,171.750137,1029.308472,898.081909,276.822693,746.480286,721.083252,166.107025,,,,,,,,,,,,,1122.076782,901.763428,386.460724,,,,,,,,,,,,,821.275818,681.909729,173.936722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,878.272034,757.686829,174.464844,1029.252075,897.483521,277.120270,746.392517,717.395264,168.843842,,,,,,,,,,,,,1122.000854,900.628235,386.386536,,,,,,,,,,,,,821.806458,678.843628,176.564011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,877.924316,755.204285,176.393372,1028.875732,896.778259,278.010284,746.599426,713.682251,171.782166,,,,,,,,,,,,,1121.788696,900.239929,386.528351,,,,,,,,,,,,,822.512390,675.523865,179.017380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,877.656982,753.233887,178.574066,1027.977905,895.947510,279.514832,746.126343,710.091797,174.918701,,,,,,,,,,,,,1121.430420,900.125671,386.665955,,,,,,,,,,,,,823.297546,672.022827,181.360199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,877.354126,750.918701,181.324493,1026.972290,895.198059,280.455292,746.184509,706.509094,177.380234,,,,,,,,,,,,,1120.957764,899.981323,386.771667,,,,,,,,,,,,,824.125183,668.293762,183.954285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,876.740417,748.580261,183.660431,1026.391357,894.493958,281.157288,746.330200,703.274841,179.832825,,,,,,,,,,,,,1120.369629,899.867981,387.154205,,,,,,,,,,,,,824.735291,665.375549,185.314301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,876.606689,746.228699,185.199203,1026.012817,893.763916,281.842316,746.126099,699.922302,182.289673,,,,,,,,,,,,,1119.759888,899.586548,387.588654,,,,,,,,,,,,,825.683533,662.170837,186.484207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,876.518494,743.908508,187.150085,1025.386719,892.938049,282.461700,746.190735,696.497192,184.488144,,,,,,,,,,,,,1118.816528,899.258789,387.920654,,,,,,,,,,,,,826.069702,658.910706,188.404053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,875.709412,741.699585,189.088028,1024.477051,891.983032,283.527313,746.462219,693.101135,186.416977,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.571838,655.217529,189.231796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,875.305664,739.376770,190.806122,1023.479675,891.229309,284.164917,746.281250,689.791748,188.195038,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.233521,651.975220,190.096283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,875.273438,737.164917,192.582703,1023.135925,890.377014,284.551483,746.203857,686.619751,190.287994,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.518982,648.727722,191.300674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,875.337402,735.016113,193.760300,1022.874390,889.447998,284.897919,746.398376,683.354248,192.075012,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.793579,646.019775,191.739258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,874.768188,732.762878,195.321655,1021.950623,888.394287,285.428497,746.352783,680.027344,193.486435,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.489746,643.044983,192.079025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,874.474670,730.397888,196.807892,1020.972595,887.591919,286.209259,746.356018,676.671631,194.620270,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.169800,640.272034,193.142120,1116.164917,896.895813,389.488617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,874.491272,728.240540,198.112885,1020.159302,886.647888,286.947662,746.885498,673.416382,195.468536,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.710510,637.370850,193.382706,1115.737305,896.506165,389.669586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,874.107300,726.129639,198.998627,1019.313477,885.575867,287.462524,747.002380,670.362000,196.005569,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.564087,634.755676,193.785690,1114.971313,896.009399,390.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,873.747375,724.009399,200.037766,1018.327515,884.450500,288.112732,747.326721,666.997620,196.792496,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.157349,632.253174,194.243256,1114.243896,895.605164,390.420288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,873.550659,722.199097,201.001999,1017.559082,883.770935,288.508728,747.374878,663.735657,197.266800,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.144775,629.513367,194.156525,1114.321167,895.231323,390.190094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,873.413025,720.201294,201.757721,1017.107178,883.000793,288.686005,747.586853,660.742371,197.019653,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.984497,627.204041,193.412598,1114.237793,894.910217,389.956635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,873.148743,718.052307,202.627945,1016.552063,881.943726,288.934540,748.250244,657.407104,196.410812,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.596436,624.772705,192.978195,1113.843506,894.502747,390.066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,872.679016,715.950195,203.418442,1015.623047,880.657715,289.364075,748.478943,654.345825,195.961502,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.019714,622.218079,192.499283,1112.942749,893.870056,390.340515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,872.284546,714.287292,203.921234,1014.609314,879.549072,290.180481,748.641968,651.642883,195.379105,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.526794,619.935913,191.398529,1111.901855,893.283569,390.775696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,872.028320,712.305420,204.363129,1013.607117,878.641541,290.757355,748.924500,648.860413,194.705612,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.162781,617.438232,190.307861,1110.794189,892.751282,391.129272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,871.750183,710.476563,204.636642,1012.694580,877.513123,291.183716,749.182129,646.036743,193.903412,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.844849,615.290527,188.956451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,871.531494,708.314758,204.951447,1011.719299,876.360474,291.597778,749.247559,643.389893,192.762085,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.353333,613.271240,187.113815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,871.408447,706.537598,204.817169,1011.198792,875.533813,291.731628,749.698914,641.112976,191.594894,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.242188,611.168274,185.452164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,871.185974,704.739014,204.191452,1010.821655,874.584595,291.616089,749.997437,638.778137,190.372543,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.480774,609.150024,182.861877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,871.273682,703.137756,203.659622,1010.087952,873.351318,291.877136,749.913025,636.578308,189.365341,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.951965,607.553589,180.572189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,870.944702,701.332764,203.386093,1009.059875,872.383606,292.168091,750.066528,634.389404,188.164139,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.828918,605.816040,177.942108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,870.374023,699.741455,203.027924,1008.262207,871.295166,292.835571,750.174377,632.112244,187.261261,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.092163,604.411621,175.139664,,,,1106.313232,889.273315,391.735687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,870.025330,698.094849,202.049179,1007.619324,869.786865,293.199921,750.250122,630.178223,185.962387,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.517456,602.933044,172.388062,,,,1106.019287,888.526001,391.752472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,870.222778,696.421387,200.890091,1006.792358,868.581177,293.251984,750.243225,628.224731,184.190918,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.641724,601.564453,169.000244,,,,1105.607300,887.980408,391.649841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,870.428894,694.889832,199.828568,1005.837219,867.611328,293.303101,750.286011,626.875549,181.704041,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.021240,600.422058,166.223221,,,,1104.934570,887.577148,391.729248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,870.444580,693.323975,198.868973,1005.329346,866.505737,293.013123,750.724304,625.131897,179.414688,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.199951,599.222168,162.539658,,,,1104.167480,887.025696,392.204956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,870.124756,692.176819,197.425552,1005.000000,865.293884,292.786163,750.910461,623.720032,177.287094,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.365173,598.417114,159.101074,,,,1103.538086,886.479309,392.377167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,869.606873,690.718140,196.035294,1004.219421,864.215759,292.852203,751.160461,622.281189,173.804367,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.348694,597.833313,155.555161,,,,1103.142700,885.848938,392.398376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,869.484009,689.291931,194.711868,1003.121033,863.108887,292.739136,751.475403,621.331970,171.159729,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.892334,597.242432,151.879456,,,,1102.518799,885.234558,392.491882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,869.153137,687.873535,193.731461,1002.454834,861.990723,292.580627,751.498413,620.311707,167.551605,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.829468,597.095032,148.296814,,,,1101.844238,884.617371,392.296204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,869.098938,686.297241,191.876556,1001.796570,861.191772,292.471619,751.736328,619.097595,164.033524,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.613647,596.809509,143.871002,,,,1100.902832,884.023254,392.475006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,868.760071,685.326294,190.594254,1000.934021,859.990784,292.443695,752.069702,618.198547,160.236725,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.268005,596.890259,139.967819,,,,1099.954468,883.617126,392.584564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,868.484558,684.333923,188.725800,1000.216370,858.523438,292.088593,752.723694,617.743713,156.588409,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.061584,597.175476,136.231232,,,,1098.987061,883.195801,392.428192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,868.636230,683.218506,186.669998,1000.017151,857.464600,291.789490,752.882507,617.234253,152.958679,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.997253,597.212524,132.055313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,868.173157,682.222778,185.203049,999.808472,856.830994,291.570160,753.051880,616.603210,149.089981,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.670654,597.487000,128.090027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,868.064758,681.171021,183.526566,999.388184,855.887390,291.142609,753.372070,616.091125,145.101212,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.373047,597.931030,123.621582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,867.795715,680.261780,181.482605,998.765381,854.646057,290.654175,753.666382,615.883362,141.316483,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.932739,598.537598,119.373337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,867.554077,679.186035,179.610626,998.078552,853.632874,290.189056,753.988586,615.980530,137.638794,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.852173,599.687500,115.434387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,867.377197,678.432312,178.161865,997.919739,852.605652,289.431824,754.368286,615.925476,133.934860,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.635803,600.594910,110.791504,,,,,,,1096.467041,879.902954,391.211029,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,867.191772,677.585144,175.643250,997.820435,851.625916,289.013092,754.625244,616.109619,129.606354,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.167053,601.779785,106.907600,,,,,,,1096.228271,879.388611,390.633759,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,866.794739,677.128967,173.406479,997.531860,850.677307,288.776917,755.328674,616.598755,124.891731,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.803650,602.638489,102.614822,,,,,,,1096.071411,878.889038,389.951324,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,866.844666,676.148499,170.960724,996.934937,849.946533,288.636719,756.292725,617.032776,122.232391,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.204468,603.613770,98.350777,,,,,,,1095.575562,878.181152,389.746521,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,866.820740,675.887695,168.683929,996.269775,848.954712,288.373413,756.995667,616.602112,121.886681,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.679810,605.547607,94.331985,,,,,,,1094.954224,877.730774,389.504517,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,867.268005,675.611694,165.902344,995.659180,847.718323,287.517273,757.239075,616.173889,122.056770,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.108704,607.608643,90.492081,,,,,,,1094.365723,877.308350,389.371307,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,867.451050,675.366333,164.186829,995.365662,846.887512,286.469849,757.823303,616.444153,121.417587,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.265137,610.114014,87.195679,,,,,,,1094.033081,876.825134,388.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,867.510315,675.268982,162.570053,995.115845,846.375061,285.764587,758.462524,617.277710,120.358688,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.610840,612.722595,85.311417,,,,,,,1094.109863,876.433838,388.344940,,,,,,,,,,,,,,,,,,,,,,,,,,,
