Grasp117
Date:,2025/04/24
Time:,14:05:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
100,852.482239,706.937683,185.510712,855.606689,653.553101,94.869171,795.826172,607.153503,120.827950,838.334534,990.970520,264.973389,907.248718,1011.852600,465.460632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,851.976440,706.673096,185.697723,855.593201,653.631653,95.074028,795.887451,606.986084,120.483841,837.707947,990.687622,265.125488,907.072510,1011.701538,465.293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,851.482666,706.274902,186.223434,855.411865,653.785034,95.225670,796.062744,607.243713,120.166489,837.189026,990.498352,265.236389,906.944824,1011.558167,465.134644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,850.769775,705.695862,187.168320,855.148071,654.142883,95.415016,796.441528,607.715515,119.832092,836.656677,990.405579,265.271820,906.807678,1011.387512,465.062012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,849.932983,705.378540,188.252808,854.913208,654.563232,95.697395,797.086426,607.982483,119.968307,836.156006,990.398865,265.464325,906.649414,1011.248535,464.915039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,849.129883,705.125488,188.628891,854.711426,654.966675,96.135765,797.661438,608.412231,120.164238,835.639282,990.417480,265.630676,906.397949,1011.148560,464.876923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,848.415588,704.931885,188.891403,854.603088,655.242615,96.465034,797.825928,608.791992,120.029434,834.928650,990.541748,265.791290,906.214233,1011.048279,464.790863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,847.967773,704.721619,189.478119,854.475342,655.485107,96.761269,797.995911,609.247437,119.815285,834.323364,990.549866,265.826294,906.024109,1011.062561,464.633148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,847.520081,704.410461,190.306366,854.112549,655.821472,96.981804,798.211914,609.638611,119.241432,833.957092,990.634216,265.780670,905.563477,1011.048584,464.662231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,846.799438,704.017761,190.867462,853.602356,656.031494,97.127647,798.437683,610.430176,119.068741,833.823181,990.544678,265.699554,905.343750,1010.933350,464.812012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,846.182434,703.621521,191.838516,853.129028,656.405029,97.498482,798.370544,611.385742,119.184807,833.434875,990.465210,265.836517,905.248596,1010.947449,464.600067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,845.039246,703.339478,192.428299,,,,798.007263,611.527954,119.086594,832.939026,990.464600,266.144531,905.164063,1010.948608,464.512604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,843.632996,703.696228,192.792603,,,,797.403564,611.542053,119.087418,832.282288,990.400208,266.433563,905.336487,1010.783875,464.534851,852.016541,656.594727,99.051743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,842.325439,703.523499,194.075211,,,,796.756226,612.114075,119.360123,831.477905,990.375549,266.779175,905.360840,1010.710938,464.463593,850.772400,656.610046,99.540207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,841.290955,703.260559,194.888474,,,,795.527832,611.739197,120.525009,830.406494,990.619995,266.840912,905.224976,1010.694031,464.588226,849.710144,656.677429,100.355072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,839.767090,703.057434,195.590683,,,,794.752197,611.393005,121.394234,829.700439,990.931641,267.078339,904.866638,1010.540527,464.932434,849.055664,656.501831,101.298302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,838.047119,703.324097,196.269058,,,,793.287292,611.753052,121.800995,829.184204,991.192810,267.590271,904.497803,1010.406250,465.115417,848.085510,656.298279,102.572914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,836.293823,703.440369,197.297028,,,,791.161255,611.913635,122.374748,828.857117,991.440735,268.114594,904.294128,1010.258728,465.189331,846.897949,656.301758,104.309792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,834.297668,703.830261,198.816452,,,,789.606445,612.176880,123.544052,828.472656,991.702759,268.272003,903.958374,1010.121765,465.219849,845.286072,655.925781,105.736862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,832.083862,703.967041,199.977997,,,,787.796021,612.720764,125.100830,827.650208,992.178833,268.429138,903.658936,1010.008667,465.266418,843.654053,655.768250,107.171570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,829.790894,703.930969,201.456909,,,,785.574890,612.563416,127.016106,826.608765,992.518066,268.922119,903.617493,1009.862915,465.157318,842.003784,655.127808,108.519798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,827.568481,704.057190,202.528564,,,,783.600342,612.852295,128.173080,825.348083,992.911560,269.381073,903.389099,1009.749023,465.125488,840.192078,654.614441,110.981514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,825.152283,704.333435,204.102875,,,,781.269592,613.082581,129.370712,824.507507,993.379761,269.730591,903.046204,1009.689880,465.214966,838.424561,653.776123,112.891129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,822.572205,704.686829,205.584045,,,,778.099365,613.585815,131.066406,824.023438,993.667419,269.941772,902.446960,1009.596863,465.388947,837.146973,652.947937,115.221924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,819.739075,704.919556,206.921463,,,,775.463806,613.853027,132.421463,823.578857,993.940857,270.038300,901.543823,1009.511169,465.755493,834.019165,652.961121,116.761391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,817.186768,704.996826,208.238861,,,,772.530090,613.771545,134.212021,822.855408,994.252930,270.320435,900.876099,1009.351440,465.956451,830.780579,652.934753,117.885834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,814.181335,705.351257,209.848068,,,,769.423828,613.729492,136.604492,821.788574,994.657104,270.815765,900.349365,1009.187561,466.100098,827.474670,653.062988,119.397987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,811.383362,705.381531,211.702362,,,,765.785278,613.173462,139.228348,820.528564,995.022766,271.676819,899.989685,1009.070740,466.236023,824.615295,653.106201,121.313896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,808.357788,705.514893,212.786362,,,,762.345703,612.857727,140.278030,819.650330,995.279602,272.100067,899.533020,1009.028503,466.434845,821.162659,652.837097,122.795731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,805.250977,705.928650,214.792221,,,,758.734741,613.293213,141.590424,818.872986,995.631165,272.368469,898.917114,1008.914551,466.612579,817.858887,652.497925,124.714180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,801.773987,705.844666,216.360687,,,,754.911072,614.151489,143.595856,817.626953,996.059021,272.687622,898.600098,1008.744324,466.859100,815.274658,651.800049,127.078995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,798.726746,706.291504,217.211258,,,,751.062378,614.106140,145.602539,816.204834,996.479126,273.438660,898.643311,1008.520874,467.038940,812.284302,651.376709,129.889557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,795.329895,706.314209,218.854370,,,,746.926453,613.758545,147.238770,815.410828,996.395264,274.196228,898.729858,1008.349915,467.051544,807.770569,651.211365,130.931442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,791.617554,706.370361,220.322067,,,,742.761108,613.883911,149.605011,814.259460,996.455750,274.690765,898.630493,1008.203430,467.007935,802.838806,651.378784,131.894104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,788.155823,706.661499,222.081589,,,,738.333435,614.442688,151.221420,812.961365,996.812195,275.398773,898.418213,1008.148254,467.152161,798.422729,651.382690,133.219864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,784.313538,706.826660,223.732986,,,,733.579407,614.510620,153.108353,811.576172,997.019409,276.237427,898.105042,1007.944580,467.239441,794.660095,650.947571,135.037918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,780.555908,706.777710,225.127609,,,,729.384094,615.095154,155.143921,810.226196,996.903564,276.672729,897.608948,1007.763062,467.478851,791.065125,650.354858,137.393204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,776.404968,707.029724,226.541458,,,,724.186646,614.842163,156.734131,808.906494,996.830139,277.478149,897.285156,1007.565918,467.538483,786.622803,650.024658,139.078720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,772.131104,707.506409,227.970978,,,,718.797668,614.814392,158.095108,807.683411,996.978943,277.936829,896.788696,1007.364807,467.586578,781.582397,649.952271,140.481216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,768.226929,708.006104,228.926361,,,,713.908508,615.413696,160.079453,805.860107,996.942200,278.914795,896.236694,1007.152344,467.694855,776.425598,649.965576,141.702377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,763.917664,708.479492,229.895767,,,,708.665222,616.321777,161.110870,804.410400,996.780884,279.638123,895.909485,1007.048950,467.743073,771.292419,649.993469,142.862076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,759.506897,708.558472,231.111389,,,,703.035156,616.854492,162.845337,803.107117,996.641418,280.362091,895.342041,1006.907104,467.924164,765.946533,650.086731,144.091125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,754.964722,708.909790,232.465652,,,,697.535156,617.213013,164.990250,801.445007,996.674622,280.933655,894.692749,1006.834045,468.170929,760.549072,650.416199,145.125641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,750.348511,709.346008,233.363220,,,,692.147522,617.746460,166.418686,799.814880,996.504028,281.671967,894.182373,1006.619873,468.469910,754.594543,650.677002,145.664032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,745.601440,709.556946,234.063385,,,,686.363708,618.286438,167.374664,798.461609,996.302795,282.263062,893.563049,1006.350952,468.663422,748.738831,650.865479,146.554291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,740.802490,709.679260,234.751846,,,,680.268738,618.794128,168.286423,796.113708,996.014282,283.235535,892.519592,1006.091187,469.089569,743.600281,650.663635,147.718811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,735.773926,709.904053,235.549179,,,,674.215881,619.558899,169.511322,794.656067,995.712585,284.019501,892.108276,1005.608154,469.236115,738.983765,650.237549,149.155640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,730.697876,710.110718,236.298355,,,,668.077759,620.241760,170.668747,793.080811,995.354187,284.756042,892.017578,1005.250183,469.215454,733.156494,650.357483,150.143585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,725.575195,710.284241,236.969238,,,,661.573669,620.837097,171.622238,790.869080,994.818970,285.963013,891.700684,1004.927795,469.215485,726.372009,651.052551,150.467239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,720.445496,710.509644,237.643448,,,,655.691467,621.527039,172.206833,789.240845,994.476074,286.714508,891.539856,1004.691589,469.299072,719.809998,651.505859,150.422821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,715.359863,710.682922,238.383316,,,,649.415100,622.316589,172.793701,786.839294,994.124939,287.665222,891.244995,1004.316284,469.511810,714.460876,651.258728,151.012070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,710.155273,710.914368,238.290253,,,,643.248352,623.294800,173.726791,785.197205,993.425537,288.716492,890.629456,1003.781555,469.549713,708.347290,651.431641,151.687256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,705.051697,711.182617,238.113663,,,,636.857483,624.491638,173.829147,783.136353,992.855408,289.367371,889.822266,1003.139282,470.193085,701.470642,651.947205,151.389603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,700.031860,711.437195,238.193588,,,,630.903992,626.075989,173.795364,780.975220,992.312195,290.056824,888.635132,1002.641541,470.809692,696.047852,651.825134,151.615356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,694.726929,711.564087,238.558334,,,,624.991028,627.061707,173.991272,778.896057,991.284363,290.799622,887.828735,1002.272034,471.335999,689.781250,652.070862,151.647675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,689.349365,711.936768,238.106445,,,,618.376465,627.609924,174.443985,777.313354,990.450806,291.518646,886.958069,1001.845825,471.665039,682.577820,652.890625,150.863724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,684.149841,712.116394,237.955368,,,,612.400574,628.347412,174.679306,774.825867,989.553467,292.856903,886.261780,1001.347839,472.024750,677.308838,653.087524,151.126556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,679.095642,712.312866,238.102966,,,,606.140930,629.317322,174.725967,773.060974,988.809204,293.681641,885.338135,1000.717712,472.060150,671.036377,653.669373,150.944092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,673.867249,712.566528,237.336533,,,,599.879150,630.377258,174.738998,770.334534,987.967407,294.423523,884.550354,1000.228638,472.147064,664.405945,654.580933,150.177536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,668.512817,712.828491,237.169403,,,,593.566040,631.246887,174.757797,768.454285,986.820313,295.311523,883.971985,999.619080,472.320953,659.081604,654.901001,150.014023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,663.255737,713.028198,236.811554,,,,587.380615,632.361206,173.956787,766.608887,985.803955,295.873566,883.510681,998.852478,472.586792,652.827576,655.814148,149.249619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,658.146118,713.422729,236.283691,,,,581.464355,633.720825,173.176041,764.340210,985.128052,296.735382,882.616516,998.044617,472.830292,645.851501,657.012939,147.731339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,653.327271,713.620972,235.913040,,,,575.600342,634.724487,173.071213,762.140991,983.919861,297.642487,881.488953,997.402588,472.978699,640.581177,657.167969,147.684326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,648.135559,713.779480,235.524551,,,,569.535950,635.396362,173.106705,759.835815,982.783081,298.753937,880.779724,996.906128,472.888306,635.221497,657.658325,147.424408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,642.966553,714.166138,234.880966,,,,563.516907,636.298401,172.089066,757.750183,981.492981,300.148346,879.951843,996.276367,472.930328,628.914368,658.727783,146.053955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,638.033203,714.270935,234.295944,,,,558.539917,637.671448,171.835831,755.469177,980.436096,300.929962,,,,623.495178,659.665344,145.173187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,633.146362,714.616638,233.448227,,,,552.597534,639.035706,170.429840,753.472473,979.517578,301.470367,,,,619.144714,660.162354,144.932846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,628.622803,714.885193,233.199829,,,,547.340759,640.427124,169.373840,751.484070,978.107239,302.257385,,,,614.513184,660.782715,144.438538,877.313843,993.608521,474.515442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,623.998596,715.028320,232.822632,,,,542.336548,641.489136,168.719086,,,,,,,609.299805,661.678284,143.522491,876.973633,992.684021,474.925232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,619.192139,715.471680,231.626511,,,,537.120972,641.757019,167.935303,,,,,,,604.369141,662.546936,142.631027,875.666870,992.002930,475.027832,747.434082,975.884094,304.942169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,614.734314,715.694702,230.994415,,,,532.620667,642.743347,166.489288,,,,,,,599.179626,663.474854,141.145020,874.416138,991.420837,475.354034,745.204956,974.684570,305.449249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,610.299500,716.101196,230.098328,,,,528.277893,643.971741,165.804047,,,,,,,594.561951,664.517090,140.405350,872.760315,990.644104,475.803558,742.991333,973.627808,306.131927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,606.230408,716.368896,229.292496,,,,523.533630,644.654419,164.160294,,,,,,,590.724365,665.051208,139.395370,871.178223,989.724915,476.361115,741.167175,972.440186,306.839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,601.985840,716.899597,228.487427,,,,519.446533,645.629028,163.015106,,,,,,,586.243042,665.824402,138.359879,870.262146,988.972656,476.437744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,597.999695,717.057434,227.723038,,,,515.536194,646.471191,162.125168,,,,,,,582.140198,666.620178,137.223038,869.845154,988.300049,476.314941,,,,736.989746,969.865784,309.807159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,594.311951,717.597595,227.060684,,,,511.448669,646.905151,160.841553,,,,,,,578.715515,667.272339,136.321945,868.951538,987.324585,476.523193,,,,735.615356,969.038269,309.928925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,590.501343,717.943542,226.105209,,,,507.636780,647.666748,160.312958,,,,,,,575.106323,667.694946,135.645233,867.964600,986.437744,477.148376,,,,733.404053,967.828064,310.786499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,587.107300,718.399719,225.322205,,,,504.054626,647.932373,159.050934,,,,,,,571.008911,668.668518,133.881363,867.241638,985.540649,477.740540,,,,731.597839,966.917297,311.609161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,583.442566,718.815674,224.514374,,,,501.132935,648.786377,157.941299,,,,,,,566.717285,669.818176,132.371735,866.072144,984.655151,477.987152,,,,730.275452,965.516785,312.098511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,579.991882,719.187073,223.604462,,,,497.582458,648.948914,157.142212,,,,,,,564.084595,669.945801,132.036316,864.585632,983.874634,478.473267,,,,728.702454,964.289551,313.449188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,576.964844,719.545349,222.800964,,,,494.359924,649.432068,156.043503,,,,,,,561.872864,670.271423,131.259155,863.415588,982.999390,478.885986,,,,726.437317,963.155151,314.632660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,573.780396,719.837463,221.420013,,,,491.017670,649.797913,154.849854,,,,,,,557.670715,671.228638,130.059464,,,,,,,724.562012,962.330261,315.246155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,570.793030,720.372986,220.580566,,,,488.251038,650.224426,153.640381,,,,,,,555.473938,671.547974,129.507355,,,,,,,722.917358,961.191406,316.016266,861.172852,981.206665,479.546265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,568.043579,720.485596,220.044769,,,,485.645477,650.813171,152.414795,,,,,,,552.776978,671.796692,128.679886,,,,,,,721.692444,960.034241,316.344971,860.767944,980.566406,479.417297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,565.136414,720.895691,218.631485,,,,482.587769,651.316528,151.158661,,,,,,,550.009399,672.368103,127.333786,,,,,,,720.580078,958.901733,316.621643,859.923218,979.803772,479.664978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,562.436279,721.092041,218.135376,,,,480.695465,652.266968,149.557831,,,,,,,547.993713,672.714478,126.329491,,,,,,,,,,858.623779,978.927429,480.121307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,559.735107,721.330444,217.293106,,,,478.076447,652.779846,147.514603,,,,,,,544.218262,673.484192,125.043129,,,,,,,,,,857.419373,978.256592,480.539612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,557.462769,721.534485,216.076111,,,,475.984528,653.318909,145.782166,,,,,,,542.385010,673.582092,124.421127,,,,,,,,,,856.431763,977.455566,480.931061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,555.055481,721.629395,215.239243,,,,473.745697,654.217102,145.051620,,,,,,,539.590759,674.130066,123.443054,,,,,,,,,,855.195923,976.596985,481.206757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,552.685364,721.641174,215.049957,,,,471.620758,654.379028,143.595245,,,,,,,538.631165,674.160889,122.790588,,,,,,,,,,854.195984,975.637390,481.465485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,550.674622,721.893188,214.402847,,,,469.714325,654.803162,141.631592,,,,,,,536.704590,674.418701,121.544449,,,,,,,,,,853.634705,974.815125,481.500732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,548.230042,721.936707,213.383896,,,,468.459076,654.899170,140.580170,,,,,,,534.805420,674.649963,120.743721,,,,,,,,,,852.929138,973.966431,481.813324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,546.271423,721.917969,212.535553,,,,465.782104,654.999817,140.929626,,,,,,,533.076660,674.835999,120.222572,,,,,,,,,,852.297424,973.026428,481.995483,708.827209,950.388184,322.398743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,544.657837,722.164490,211.286118,,,,463.417419,654.678223,140.327957,,,,,,,531.366089,675.006226,119.529305,,,,,,,,,,851.596008,972.355347,482.010773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,542.688965,722.059265,210.827347,,,,461.566956,654.863464,139.631577,,,,,,,529.553284,675.107056,118.372849,,,,,,,,,,850.639587,971.572815,482.353241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,541.136902,722.174316,209.611740,,,,459.193878,655.803894,139.683487,,,,,,,527.415405,675.641907,117.168709,,,,,,,,,,849.380859,970.846069,482.719391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,539.491089,722.178833,208.951279,,,,457.539429,655.688110,138.105392,,,,,,,526.222656,675.775391,116.381653,,,,,,,,,,847.949890,970.351929,483.104034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,537.801636,722.446533,208.320511,,,,456.521576,655.147888,137.288834,,,,,,,525.050476,675.631775,115.809639,,,,,,,,,,846.923645,969.724243,482.883575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,536.321655,722.351379,207.664932,,,,454.787750,655.038269,136.401535,,,,,,,523.112366,675.703064,114.834717,,,,,,,,,,846.614502,969.041077,482.481171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,535.004944,722.541687,206.240524,,,,453.748840,655.172852,135.801880,,,,,,,521.104431,676.251404,113.679131,,,,,,,,,,845.583069,968.384521,482.712830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,533.569336,722.391418,205.548538,,,,452.256165,655.328186,134.676743,,,,,,,520.749451,675.995544,112.980118,,,,,,,,,,844.649414,967.660706,482.692963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,532.323730,722.011169,205.416458,,,,450.171875,655.865479,133.863739,,,,,,,519.985962,675.709656,112.537758,,,,,,,,,,843.862244,967.049438,482.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,531.084900,721.877136,204.350784,,,,448.769379,655.534058,133.449478,,,,,,,518.129822,675.776001,111.516167,,,,,,,,,,843.637634,966.464294,482.866364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,529.934937,722.000122,203.009506,,,,447.672699,655.381775,132.734406,,,,,,,516.395203,675.929504,110.030174,,,,,,,,,,843.157898,965.830139,482.929382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,528.935486,721.554932,202.527023,,,,446.485291,655.838196,132.358673,,,,,,,515.702576,675.886169,109.237091,,,,,,,,,,842.343384,965.149475,482.928619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,527.900635,721.284119,201.963776,,,,445.514069,655.874634,130.452347,,,,,,,515.019287,675.742249,108.982925,,,,,,,,,,841.436829,964.503906,482.816437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
