Grasp119
Date:,2025/04/30
Time:,17:42:13
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
133,777.951050,718.619385,155.906921,718.828674,632.744141,145.351990,1031.294067,791.003845,458.957367,991.371216,821.028015,257.517487,,,,,,,,,,,,,,,,,,,,,,656.426086,688.972717,146.491501,,,,,,
134,,,,714.895081,633.493347,146.650787,1028.858154,791.100098,459.021820,987.593567,821.046387,257.749512,,,,,,,,,,,,,,,,,,,,,,652.200867,689.726746,147.657898,,,,,,
135,,,,710.568604,634.145935,147.584610,1026.527222,791.050964,458.670471,984.574280,821.629944,257.377747,,,,,,,,,,,,,,,,,,,,,,647.873047,690.471436,148.723999,769.301086,720.123291,158.625931,,,
136,,,,706.105042,634.721252,148.641815,1024.399292,791.100464,458.337585,981.056641,821.986389,257.679047,,,,,,,,,,,,,,,,,,,,,,643.374390,691.028931,150.327011,764.460388,720.729614,160.000397,,,
137,,,,701.477173,635.242493,150.127228,1021.739685,791.058167,458.187988,976.922119,821.846069,258.022186,,,,,,,,,,,,,,,,,,,,,,638.760193,691.716248,152.168793,760.133057,721.393005,161.164490,,,
138,,,,697.234070,635.947021,151.297134,1019.805847,791.073059,457.675934,973.820923,822.332458,257.727844,,,,,,,,,,,,,,,,,,,,,,634.397705,692.424622,153.441681,756.125366,722.025024,161.740067,,,
139,,,,692.915405,636.792480,151.932709,1017.042603,790.915955,457.430115,969.939087,822.829590,258.089478,,,,,,,,,,,,,,,,,,,,,,630.100708,693.190796,154.437210,752.154907,722.845337,161.487595,,,
140,,,,688.051758,637.449463,153.032715,1014.771179,791.051392,457.266327,965.993958,823.190430,257.709106,,,,,,,,,,,,,,,,,,,,,,625.700684,693.927246,155.328751,747.760437,723.668335,162.118927,,,
141,,,,683.354858,638.014343,153.986282,1012.237854,790.906067,456.750763,962.103882,823.314087,257.609650,,,,,,,,,,,,,,,,,,,,,,621.276428,694.533386,156.561234,743.139587,724.172363,163.172760,,,
142,,,,678.291687,638.297546,155.088028,1009.575195,791.007019,456.649170,958.326599,823.398010,257.896820,,,,,,,,,,,,,,,,,,,,,,616.582642,695.250732,157.551926,738.344971,724.619934,164.414246,,,
143,,,,673.792480,639.013489,155.687546,1007.041626,790.950867,456.011292,954.159363,823.681091,258.276215,,,,,,,,,,,,,,,,,,,,,,611.708740,696.095032,159.001877,733.907532,724.880737,165.404465,,,
144,,,,669.470154,639.735657,156.064575,1004.256897,790.937378,455.839661,949.904968,823.933716,258.069031,,,,,,,,,,,,,,,,,,,,,,606.837585,696.798767,159.827057,729.308472,725.119263,165.302551,,,
145,,,,664.612793,640.378479,156.590652,1001.414063,790.889404,455.455963,945.757080,823.993774,257.794067,,,,,,,,,,,,,,,,,,,,,,602.033875,697.754639,160.408798,725.025696,725.792114,165.104660,,,
146,,,,659.679077,640.919250,157.136917,998.766541,790.898193,455.268921,942.036621,823.986938,257.887390,,,,,,,,,,,,,,,,,,,,,,597.268372,698.633423,161.289032,720.607666,726.374451,165.178558,,,
147,,,,654.616150,641.559509,157.896866,996.008179,790.695068,455.108368,937.930603,824.158508,258.155975,,,,,,,,,,,,,,,,,,,,,,592.610168,699.361084,161.990997,715.792297,726.840027,165.836426,,,
148,,,,649.600464,642.158508,158.612061,993.039673,790.724426,454.575012,933.585144,824.071716,258.322052,,,,,,,,,,,,,,,,,,,,,,588.148376,700.099854,162.507507,711.065186,727.316101,166.700317,,,
149,,,,644.823730,642.718201,158.938461,990.533142,790.554810,454.369354,929.128967,823.945251,258.408234,,,,,,,,,,,,,,,,,,,,,,583.458008,700.701660,163.032959,706.139648,727.794128,167.542358,,,
150,,,,640.066467,643.171082,159.000275,987.667175,790.506287,453.911285,924.615723,823.985046,258.446136,,,,,,,,,,,,,,,,,,,,,,578.666626,701.383972,163.589661,701.618103,728.336243,167.465591,,,
151,,,,635.086975,643.626892,159.167648,984.928040,790.369690,454.005219,920.545044,824.041260,258.656189,,,,,,,,,,,,,,,,,,,,,,573.914490,702.143066,164.077423,697.047791,728.797302,167.340515,,,
152,,,,630.183411,644.111755,159.184113,982.001099,790.179260,453.396332,916.504028,823.993469,258.660858,,,,,,,,,,,,,,,,,,,,,,569.153992,702.848022,164.218918,692.438538,729.088623,167.720535,,,
153,,,,625.587158,644.579712,158.995926,979.287781,790.023682,453.504242,912.304810,823.917358,258.814087,,,,,,,,,,,,,,,,,,,,,,564.557312,703.455261,164.151077,687.544495,729.434387,167.756836,,,
154,,,,621.074219,645.166077,158.807114,976.264832,789.950562,453.120972,908.031921,823.777527,259.010712,,,,,,,,,,,,,,,,,,,,,,559.869873,703.998962,164.156494,683.264221,730.109619,167.286163,,,
155,,,,616.384094,645.707825,158.760910,973.288635,789.797668,452.956848,903.822327,823.589294,259.154297,,,,,,,,,,,,,,,,,,,,,,555.107971,704.642883,164.179382,678.876099,730.642761,167.340073,,,
156,,,,611.489136,646.131470,158.831512,970.494263,789.674805,452.584229,899.624207,823.351196,259.007751,,,,,,,,,,,,,,,,,,,,,,550.580688,705.254822,164.237030,674.363403,731.003967,167.466949,,,
157,,,,606.671448,646.341125,158.673737,967.244202,789.484619,452.538269,895.416626,823.149719,259.059784,,,,,,,,,,,,,,,,,,,,,,546.130554,705.794189,164.363724,669.788696,731.507080,167.061630,,,
158,,,,602.397217,646.731567,158.232910,964.947998,789.309814,452.347992,891.397949,823.022644,259.364532,,,,,,,,,,,,,,,,,,,,,,541.514587,706.099487,163.478638,665.237122,731.989929,166.462463,,,
159,,,,597.993896,647.204224,157.695633,961.496765,789.126892,452.272217,887.431152,822.899231,259.744202,,,,,,,,,,,,,,,,,,,,,,537.450806,706.670349,163.103607,660.396729,732.216003,167.106186,,,
160,,,,593.445801,647.597839,157.491516,958.958252,788.875671,451.847717,883.551392,822.480103,259.635437,,,,,,,,,,,,,,,,,,,,,,532.989319,707.125122,163.059845,656.525024,732.395752,166.355896,,,
161,,,,589.192566,648.010620,156.576324,955.498718,788.787537,451.743774,879.253662,822.139709,259.392914,,,,,,,,,,,,,,,,,,,,,,528.548889,707.628052,162.687897,652.409607,732.687927,165.482788,,,
162,,,,584.500549,647.928955,156.144135,952.691467,788.402344,451.376709,874.968506,821.881104,259.332275,,,,,,,,,,,,,,,,,,,,,,524.352600,707.905762,161.995590,648.193298,732.988708,165.497559,,,
163,,,,580.459167,648.354492,155.634293,949.777527,788.158325,451.499054,871.210266,821.630371,259.534851,,,,,,,,,,,,,,,,,,,,,,520.212891,708.196472,161.883057,644.117249,733.214172,165.308289,,,
164,,,,576.247009,648.524170,154.995102,946.968445,787.758179,451.059845,867.529236,821.414368,259.693237,,,,,,,,,,,,,,,,,,,,,,516.137512,708.784607,161.400223,639.947937,733.398010,164.859940,,,
165,,,,572.219177,648.685120,154.240921,944.132813,787.499390,451.104462,863.486572,821.032898,259.750000,,,,,,,,,,,,,,,,,,,,,,512.022888,709.011108,160.666397,635.513672,733.455383,164.536957,,,
166,,,,568.276733,648.832092,152.563705,941.405884,787.237366,450.622589,859.729248,820.426208,259.742249,,,,,,,,,,,,,,,,,,,,,,507.915314,709.203613,160.302109,631.789551,733.554260,164.242935,,,
167,,,,564.182190,649.031433,151.597015,938.421143,787.149353,450.759613,856.084473,820.035400,259.797821,,,,,,,,,,,,,,,,,,,,,,503.972595,709.498718,159.783051,628.812378,733.700317,162.552887,,,
168,,,,560.484009,649.280762,150.283768,935.596313,786.881409,450.355072,852.288757,819.811523,259.578461,,,,,,,,,,,,,,,,,,,,,,500.504333,709.896729,158.985855,624.562073,733.817261,162.688690,,,
169,,,,556.869751,649.427429,148.851746,932.762146,786.568237,450.215057,848.723206,819.628845,259.563171,,,,,,,,,,,,,,,,,,,,,,496.889526,710.171143,157.758087,620.639038,733.618958,162.484726,,,
170,,,,552.960144,649.654236,148.038864,930.052307,786.284058,449.965881,845.485413,819.365906,259.972534,,,,,,,,,,,,,,,,,,,,,,493.027649,710.506958,157.051559,617.235046,733.891235,161.256516,,,
171,,,,549.502747,649.805908,146.818405,927.602661,785.775879,449.852051,841.574890,818.974976,260.127441,,,,,,,,,,,,,,,,,,,,,,489.668549,710.601440,155.939819,613.880432,733.879578,160.003250,,,
172,,,,546.219788,650.087830,145.526001,924.722900,785.381836,449.655457,838.202271,818.439758,260.006012,,,,,,,,,,,,,,,,,,,,,,486.379364,710.945435,154.855865,610.591309,733.757629,159.311630,,,
173,,,,542.766418,650.059937,144.201736,922.618408,785.062683,449.340637,835.118713,817.962646,260.092377,,,,,,,,,,,,,,,,,,,,,,482.938751,711.018250,154.044205,607.301392,734.176025,158.602020,,,
174,,,,539.639465,650.392395,142.837418,919.731140,784.807434,449.270508,831.743958,817.634216,259.914429,,,,,,,,,,,,,,,,,,,,,,479.577881,711.298218,153.465561,604.497681,734.098694,157.253006,,,
175,,,,536.563599,650.411499,141.681046,917.475830,784.564514,448.731293,828.588013,817.524658,259.628418,,,,,,,,,,,,,,,,,,,,,,476.698547,711.433777,151.943130,600.957153,734.050781,157.063080,,,
176,,,,533.631287,650.563782,140.121964,914.727112,784.418823,448.514099,825.814453,817.225952,259.580658,,,,,,,,,,,,,,,,,,,,,,473.490479,711.586548,151.268005,598.269165,734.323242,155.842957,,,
177,,,,530.577759,650.570740,139.570541,912.199890,784.271362,448.591187,822.431396,816.940979,259.339386,,,,,,,,,,,,,,,,,,,,,,470.710419,711.622742,149.770294,594.742188,734.369812,155.227798,,,
178,,,,527.603882,650.451660,138.348358,909.851501,783.893066,448.307251,819.909973,816.420837,259.446289,,,,,,,,,,,,,,,,,,,,,,467.864288,711.742188,148.856003,592.111450,734.344360,154.410294,,,
179,,,,524.720398,650.585693,136.954773,907.645935,783.541809,447.988525,816.914551,816.004150,259.347137,,,,,,,,,,,,,,,,,,,,,,465.052490,711.791504,147.790894,589.340637,734.540344,153.392975,,,
180,,,,522.131287,650.610962,135.582336,905.322571,783.111450,447.795807,814.117798,815.556885,259.202850,,,,,,,,,,,,,,,,,,,,,,462.269653,711.900818,146.066360,587.339661,734.515442,152.365097,,,
181,,,,519.570496,650.591797,133.946182,903.346252,782.812500,447.446594,811.612366,815.215759,259.156189,,,,,,,,,,,,,,,,,,,,,,459.712799,712.100342,145.010117,584.164429,734.321472,151.493698,,,
182,,,,517.059082,650.739136,133.004211,901.033752,782.624939,447.073547,808.868469,814.992737,258.581146,,,,,,,,,,,,,,,,,,,,,,457.147766,712.150391,143.650604,581.665222,734.461365,150.295883,,,
183,,,,514.640137,650.702393,131.834198,899.150330,782.352905,446.851440,806.556213,814.743347,258.346832,,,,,,,,,,,,,,,,,,,,,,455.069824,712.261597,142.581451,579.240051,734.371765,149.387466,,,
184,,,,512.294189,650.791504,130.306854,896.946533,781.979797,446.275726,803.880371,814.514893,258.110504,,,,,,,,,,,,,,,,,,,,,,452.415283,712.134644,141.777512,576.742126,734.403992,149.341949,,,
185,,,,510.177490,651.038574,128.058167,895.354065,781.809509,445.909454,801.754944,814.016113,258.096527,,,,,,,,,,,,,,,,,,,,,,450.179688,712.208435,139.919174,574.452576,734.341248,147.985046,,,
186,,,,507.801270,650.813049,126.915054,893.152039,781.581787,446.027496,799.181519,813.567871,257.689362,,,,,,,,,,,,,,,,,,,,,,448.042023,712.297607,138.608475,572.453369,734.441284,147.030121,,,
187,,,,505.783356,650.955505,126.263420,891.048157,781.458252,445.765747,797.223816,813.125610,257.839935,,,,,,,,,,,,,,,,,,,,,,445.882294,712.300720,138.091614,569.980530,734.234680,146.372131,,,
188,,,,503.552002,651.009949,124.660744,889.455750,781.157837,445.442657,794.780884,812.766724,257.521454,,,,,,,,,,,,,,,,,,,,,,444.115967,712.351990,136.188660,568.564514,733.963135,144.765030,,,
189,,,,501.806671,651.278931,122.770782,887.716858,780.712952,445.070251,792.868713,812.487000,257.469879,,,,,,,,,,,,,,,,,,,,,,441.711823,712.340820,135.199722,567.138428,733.951782,143.168442,,,
190,,,,500.010040,651.282166,121.528618,885.848877,780.633911,444.932159,790.673889,812.341431,256.814575,,,,,,,,,,,,,,,,,,,,,,440.281372,712.245605,134.000275,564.268066,733.997070,142.750626,,,
191,,,,498.197296,651.173828,119.380692,884.046082,780.357788,444.528839,788.817322,812.188232,256.425201,,,,,,,,,,,,,,,,,,,,,,438.696716,712.240906,132.136795,562.909668,733.821838,142.116013,,,
192,,,,496.222015,651.060608,118.918541,882.349487,780.079956,443.936249,786.984680,811.887451,256.382019,,,,,,,,,,,,,,,,,,,,,,436.628143,712.242676,131.427155,561.145935,733.817200,141.505600,,,
193,,,,494.804871,651.260010,117.962639,881.370056,779.833069,443.639679,785.110718,811.602295,256.046326,,,,,,,,,,,,,,,,,,,,,,435.226685,712.252380,130.426987,559.353271,733.915283,140.103577,,,
194,,,,493.382141,651.303040,116.345276,879.332642,779.766174,443.570129,783.645020,811.239746,256.150299,,,,,,,,,,,,,,,,,,,,,,433.769562,712.364807,128.443619,558.007507,733.863159,139.593552,,,
195,,,,491.970001,651.293518,115.168655,877.463074,779.574158,443.503540,781.700989,810.869995,255.840454,,,,,,,,,,,,,,,,,,,,,,432.483307,712.264832,127.097038,556.676331,733.495728,138.224823,,,
196,,,,490.430847,651.260254,113.697716,876.545715,779.205627,443.211975,780.153381,810.510498,255.494797,,,,,,,,,,,,,,,,,,,,,,430.727814,712.371155,126.576439,555.615601,733.402344,136.971344,,,
197,,,,489.717041,651.460022,112.027786,874.953125,779.168701,442.525024,779.105469,810.128052,255.329697,,,,,,,,,,,,,,,,,,,,,,429.681824,712.433899,124.980118,554.151672,733.546631,136.089203,,,
198,,,,488.208435,651.471802,111.608742,873.678711,778.936279,442.344879,777.258423,809.993774,254.531570,,,,,,,,,,,,,,,,,,,,,,428.564606,712.578369,123.711502,552.766846,733.667053,135.679962,,,
199,,,,486.888519,651.350281,111.269173,872.346863,778.854736,442.039032,775.859070,809.922058,254.049881,,,,,,,,,,,,,,,,,,,,,,427.232666,712.453979,123.021896,551.248108,733.448853,135.154251,,,
200,,,,485.926819,651.387573,109.553513,870.959229,778.598083,441.654968,774.873108,809.773743,253.639709,,,,,,,,,,,,,,,,,,,,,,425.680328,712.496765,121.943459,549.847290,733.340332,134.648117,,,
201,,,,484.958008,651.177124,108.348129,869.757813,778.383423,441.376556,773.709595,809.578003,253.284973,,,,,,,,,,,,,,,,,,,,,,425.041870,712.578247,120.997505,549.334045,733.343689,133.044693,,,
202,,,,483.793884,650.955261,107.893440,868.430908,778.233582,441.191864,772.315735,809.423523,253.025879,,,,,,,,,,,,,,,,,,,,,,424.150146,712.683472,120.053596,548.684753,733.418823,131.782288,,,
203,,,,482.649200,650.991089,107.068298,867.233215,778.011719,440.745575,771.296143,809.238037,252.854889,,,,,,,,,,,,,,,,,,,,,,423.154144,712.587463,119.262962,547.727112,733.235352,130.911758,,,
204,,,,481.900940,651.033264,106.310463,866.174316,777.919312,440.298126,770.446472,809.096191,252.380859,,,,,,,,,,,,,,,,,,,,,,422.304352,712.385620,118.505112,546.613892,733.142639,130.600693,,,
205,,,,481.066864,650.950867,105.581619,865.380798,777.694336,440.036896,769.485535,808.889282,251.935532,,,,,,,,,,,,,,,,,,,,,,421.118195,712.353638,117.367439,545.274597,732.999207,130.613876,,,
206,,,,480.279694,650.935730,104.989937,864.336731,777.558105,439.543488,768.569763,808.723816,251.357498,,,,,,,,,,,,,,,,,,,,,,420.465790,712.340393,116.520920,544.301575,733.226501,129.712891,,,
207,,,,479.777466,651.000061,104.156311,863.161743,777.493286,439.154083,767.817627,808.609863,250.731888,,,,,,,,,,,,,,,,,,,,,,419.963562,712.214111,116.104805,543.909729,733.147766,128.640015,,,
208,,,,479.378662,651.035950,103.275978,862.106750,777.403931,438.731720,766.947266,808.447815,250.294128,,,,,,,,,,,,,,,,,,,,,,419.095947,712.202209,115.604050,543.487305,733.063843,128.012527,,,
209,,,,478.522430,650.677917,102.800064,861.115234,777.417114,438.539063,766.132874,808.261780,249.757477,,,,,,,,,,,,,,,,,,,,,,418.425720,712.104614,114.914894,543.138550,732.821838,126.955002,,,
210,,,,477.853607,650.526367,102.180344,860.015808,777.398804,438.317902,765.657104,808.077515,249.354309,,,,,,,,,,,,,,,,,,,,,,418.319794,711.907959,113.806602,542.720154,732.718750,126.290886,,,
211,,,,477.318268,650.375488,101.545097,858.938965,777.205933,437.901611,765.408630,807.881897,249.089508,,,,,,,,,,,,,,,,,,,,,,417.971161,711.885864,113.151070,542.207458,732.633179,125.876572,,,
212,,,,476.846954,650.252625,101.243057,858.327332,777.152710,437.472748,764.824463,807.750122,248.626480,,,,,,,,,,,,,,,,,,,,,,417.325439,711.716370,112.305962,541.732788,732.740112,125.277924,,,
213,,,,476.441559,650.203491,101.096649,857.752075,777.121643,437.011139,764.044006,807.750305,247.828537,,,,,,,,,,,,,,,,,,,,,,416.662262,711.538147,111.792839,541.365845,732.733765,124.334511,,,
214,,,,476.095154,650.308838,100.317970,857.073853,777.083862,436.756165,763.448914,807.611938,247.270462,,,,,,,,,,,,,,,,,,,,,,416.103668,711.424744,111.465233,540.934509,732.690125,123.594666,,,
215,,,,475.795929,650.223145,100.135010,856.062378,777.161133,436.041962,763.049866,807.640015,246.735703,,,,,,,,,,,,,,,,,,,,,,415.929718,711.151917,110.906914,540.424255,732.526855,122.964325,,,
216,,,,475.469910,650.131226,99.746216,855.261780,777.182983,435.633331,762.715088,807.607788,246.356628,,,,,,,,,,,,,,,,,,,,,,415.596802,711.061218,110.432693,539.884033,732.378967,122.710823,,,
217,,,,475.102966,649.946594,99.114388,854.632324,777.169250,435.206940,762.348816,807.574341,245.932068,,,,,,,,,,,,,,,,,,,,,,415.203400,710.932556,109.996147,539.319824,732.326355,122.664093,,,
218,,,,475.049988,649.729492,98.626320,854.004211,777.190735,434.846191,762.088013,807.535522,245.456894,,,,,,,,,,,,,,,,,,,,,,414.860718,710.753662,109.577431,538.859497,732.276855,122.522324,,,
219,,,,475.027710,649.550964,98.094894,853.512390,777.225525,434.377350,761.687988,807.514465,244.934402,,,,,,,,,,,,,,,,,,,,,,414.877411,710.665222,108.587151,538.522705,732.141052,122.159973,,,
220,,,,474.947144,649.251160,97.591927,853.155884,777.156677,433.758698,761.473022,807.493286,244.402313,,,,,,,,,,,,,,,,,,,,,,414.608856,710.364685,107.729622,538.320374,731.995544,121.661324,,,
221,,,,474.799255,648.876343,97.010262,852.845703,777.132690,433.507721,761.252258,807.476257,243.962296,,,,,,,,,,,,,,,,,,,,,,414.472290,709.901611,107.307671,538.213379,731.862549,120.674232,,,
222,,,,474.742279,648.495850,96.486191,852.437622,777.128174,433.204834,761.237854,807.403809,243.484543,,,,,,,,,,,,,,,,,,,,,,414.477264,709.366638,106.423882,538.335327,731.755859,119.917084,,,
223,,,,474.773682,648.246216,95.710953,851.822083,777.230591,432.843658,761.266235,807.390808,242.990524,,,,,,,,,,,,,,,,,,,,,,414.551147,708.890686,105.819611,538.159546,731.486206,119.111160,,,
224,,,,474.901489,648.090027,94.678810,851.222900,777.272644,432.325378,761.020203,807.408447,242.285583,,,,,,,,,,,,,,,,,,,,,,414.427216,708.411682,105.529022,537.926453,731.279785,118.633308,,,
225,,,,474.924164,647.826172,93.906403,850.610779,777.254517,431.857178,760.746338,807.358948,241.659607,,,,,,,,,,,,,,,,,,,,,,414.213165,708.143860,105.217384,537.609131,731.184204,118.371613,,,
226,,,,474.931274,647.619934,93.418350,850.176331,777.257385,431.418640,760.505493,807.323303,241.152802,,,,,,,,,,,,,,,,,,,,,,414.014252,707.872192,104.814270,537.367249,730.959229,118.143631,,,
227,,,,474.872253,647.365417,93.094666,849.740479,777.300110,431.145447,760.281128,807.309326,240.654922,,,,,,,,,,,,,,,,,,,,,,413.817352,707.897827,104.450531,537.260620,730.851257,117.571182,,,
228,,,,474.891510,647.277588,93.089569,849.315918,777.318481,430.806976,760.081360,807.277588,240.287567,,,,,,,,,,,,,,,,,,,,,,413.801666,707.828247,104.223137,537.483276,730.848572,116.785141,,,
229,,,,474.813812,647.417297,93.302971,848.973938,777.345032,430.531769,759.918335,807.217041,239.916672,,,,,,,,,,,,,,,,,,,,,,414.102234,707.721802,103.681000,537.491577,730.806091,116.057152,,,
230,,,,474.716827,647.339111,93.419342,848.573914,777.402588,430.207336,759.889526,807.074036,239.556213,,,,,,,,,,,,,,,,,,,,,,413.811829,707.813721,103.501022,537.495544,730.967102,115.636711,,,
231,,,,474.609406,647.317688,93.390579,848.166138,777.445740,429.760529,759.707825,807.062195,239.341751,,,,,,,,,,,,,,,,,,,,,,413.723022,707.912354,103.194038,537.637451,731.182739,114.986481,,,
232,,,,474.492645,647.363953,93.372055,847.831726,777.430542,429.388672,759.571899,806.944702,238.803833,,,,,,,,,,,,,,,,,,,,,,413.589813,707.982971,102.769691,537.731628,731.235291,114.374725,,,
233,,,,474.310333,647.456970,93.320374,847.714294,777.448853,428.965790,759.492676,806.945862,238.230728,,,,,,,,,,,,,,,,,,,,,,413.425201,708.125366,102.519714,537.429565,731.407227,114.167122,,,
234,,,,474.180389,647.393738,93.342041,847.650940,777.450745,428.485718,759.432739,807.011536,237.405838,,,,,,,,,,,,,,,,,,,,,,413.289246,708.170227,102.369164,537.284180,731.557373,113.965385,,,
235,,,,474.061188,647.384094,93.344238,847.341858,777.573547,428.052368,759.553772,806.944641,236.789719,,,,,,,,,,,,,,,,,,,,,,413.204742,708.180969,102.234665,537.127808,731.494812,113.735275,,,
236,,,,473.916138,647.395081,93.352882,847.046082,777.628540,427.592407,759.617493,806.895569,236.316330,,,,,,,,,,,,,,,,,,,,,,413.117706,708.219421,101.919960,537.020935,731.478210,113.602425,,,
237,,,,473.851227,647.365540,93.296593,846.797668,777.801819,427.254120,759.700562,806.804504,235.823563,,,,,,,,,,,,,,,,,,,,,,413.105865,708.129211,101.657494,536.907410,731.478271,113.575066,,,
238,,,,473.736847,647.355957,93.271500,846.454895,777.804749,426.889160,759.792419,806.698425,235.407822,,,,,,,,,,,,,,,,,,,,,,412.964417,708.101013,101.536324,536.797791,731.474915,113.438988,,,
239,,,,473.704803,647.367310,93.294632,846.046936,777.836670,426.507172,759.866394,806.605103,234.979843,,,,,,,,,,,,,,,,,,,,,,412.760590,708.015076,101.608292,536.641174,731.492004,113.397095,,,
240,,,,473.660431,647.245850,93.106438,845.781494,777.892151,426.220154,759.982117,806.579834,234.689224,,,,,,,,,,,,,,,,,,,,,,412.403107,707.846130,101.918129,536.528137,731.565491,113.315086,,,
241,,,,473.665192,647.240234,92.866348,845.586670,777.987000,425.994598,760.070129,806.410278,234.312973,,,,,,,,,,,,,,,,,,,,,,412.153107,707.814026,102.091927,536.431641,731.513062,113.213348,,,
242,,,,473.654114,647.416382,92.395752,845.411011,778.049866,425.871521,760.148254,806.287109,234.002197,,,,,,,,,,,,,,,,,,,,,,412.022614,707.720886,102.157494,536.362610,731.483398,112.923859,,,
243,,,,473.701385,647.455078,92.095261,845.202026,778.154236,425.678650,760.235413,806.093628,233.675217,,,,,,,,,,,,,,,,,,,,,,411.936981,707.707336,102.047607,536.208618,731.490051,112.867287,,,
244,,,,473.702881,647.468811,91.967659,845.001953,778.223755,425.432281,760.390991,805.880920,233.450302,,,,,,,,,,,,,,,,,,,,,,411.747833,707.723877,101.980957,536.060608,731.508362,112.749588,,,
245,,,,473.663483,647.516785,91.797493,844.910339,778.277710,425.243317,760.388794,805.658936,233.151962,,,,,,,,,,,,,,,,,,,,,,411.833832,707.824829,101.581680,536.085205,731.497009,112.593445,,,
246,,,,473.576599,647.507141,91.740967,844.844910,778.392029,425.173340,760.433472,805.439148,232.873962,,,,,,,,,,,,,,,,,,,,,,411.847778,707.850830,101.327957,536.035156,731.513733,112.374458,,,
247,,,,473.261597,647.278503,92.087143,844.675781,778.435303,424.970093,760.444092,805.284241,232.564789,,,,,,,,,,,,,,,,,,,,,,411.752136,707.958496,101.187996,536.067200,731.581360,112.074142,,,
248,,,,473.087311,647.188354,92.191605,844.732300,778.435669,424.738312,760.395569,805.170105,232.354370,,,,,,,,,,,,,,,,,,,,,,411.564972,708.066406,101.127594,536.089600,731.606750,111.888000,,,
249,,,,473.033020,647.217224,92.079643,844.589966,778.501648,424.505463,760.352905,805.005798,232.067505,,,,,,,,,,,,,,,,,,,,,,411.440247,708.068726,101.041008,535.872192,731.638855,111.847404,,,
250,,,,472.987549,647.260620,91.852608,844.384644,778.548096,424.360657,760.196594,804.940186,231.458511,,,,,,,,,,,,,,,,,,,,,,411.305573,708.091980,101.006927,535.763428,731.544861,111.790367,,,
251,,,,472.794830,647.205994,91.678154,844.177917,778.665222,424.206970,760.084045,804.851013,231.240845,,,,,,,,,,,,,,,,,,,,,,411.108124,708.087891,100.888992,535.778503,731.572632,111.477440,,,
252,,,,472.623779,647.193054,91.589928,844.025391,778.680725,424.182709,760.069885,804.750061,231.103210,,,,,,,,,,,,,,,,,,,,,,411.100250,708.132874,100.638618,535.662720,731.444702,111.226364,,,
253,,,,472.432526,647.211426,91.484154,843.920593,778.838196,423.850159,759.905151,804.636292,230.990860,,,,,,,,,,,,,,,,,,,,,,410.858826,708.113525,100.531593,535.702759,731.319641,110.777771,,,
254,,,,472.216278,647.132202,91.392593,843.866943,778.892273,423.685760,759.782043,804.532471,230.896927,,,,,,,,,,,,,,,,,,,,,,410.614563,708.130005,100.515457,535.597290,731.222168,110.475510,,,
255,,,,471.991180,647.107788,91.268402,843.741943,778.995728,423.549713,759.598022,804.421021,230.785965,,,,,,,,,,,,,,,,,,,,,,410.398834,708.156677,100.508415,535.471802,731.103760,110.224411,,,
256,,,,471.739838,647.098694,91.070076,843.454651,779.063721,423.651794,759.485901,804.309021,230.716187,,,,,,,,,,,,,,,,,,,,,,410.204773,708.153687,100.321945,535.463440,730.913879,109.816414,,,
257,,,,471.588257,647.026428,90.928383,843.423767,779.152832,423.541595,759.291382,804.215149,230.643997,,,,,,,,,,,,,,,,,,,,,,410.234375,708.003174,99.951721,535.376282,730.813721,109.625603,,,
258,,,,471.460846,646.991028,90.840828,843.282227,779.224976,423.367432,759.077881,804.217163,230.523376,,,,,,,,,,,,,,,,,,,,,,410.231201,707.975525,99.739243,534.966064,730.927490,109.753403,,,
259,,,,471.471436,646.976135,90.750931,843.232178,779.339050,423.315704,758.892944,804.116150,230.422516,,,,,,,,,,,,,,,,,,,,,,410.181641,707.904541,99.743935,534.707153,730.930786,109.669426,,,
260,,,,471.325958,646.713867,90.526085,843.105835,779.473022,423.273193,758.676331,804.052429,230.369812,,,,,,,,,,,,,,,,,,,,,,410.099426,707.825562,99.730576,534.938843,730.757263,109.277122,,,
261,,,,471.381012,646.785461,90.336922,843.018372,779.492310,423.223572,758.526855,804.000671,230.334229,,,,,,,,,,,,,,,,,,,,,,410.061981,707.727112,99.699936,534.945984,730.728821,108.980652,,,
262,,,,471.410950,646.682495,90.025482,842.955566,779.661682,423.269012,758.373840,803.950256,230.309113,,,,,,,,,,,,,,,,,,,,,,410.009094,707.729919,99.664078,534.841797,730.679138,108.807922,,,
263,,,,471.484344,646.803040,89.938492,842.861206,779.743530,423.239471,758.225281,803.898987,230.328796,,,,,,,,,,,,,,,,,,,,,,409.958221,707.732666,99.582329,534.712646,730.673645,108.720909,,,
264,,,,471.461212,646.828430,89.675545,842.761292,779.857849,423.326996,758.125549,803.840759,230.298996,,,,,,,,,,,,,,,,,,,,,,409.925446,707.670837,99.494423,534.594299,730.688416,108.638901,,,
