Grasp30
Date:,2025/04/16
Time:,11:09:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
161,,,,,,,,,,1151.627441,842.351196,330.860596,,,,,,,,,,,,,,,,,,,1057.363037,843.587280,143.167709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.638733,622.801208,102.641487,877.327393,712.390076,115.066437,,,,,,,756.889832,685.690430,116.904732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,1151.358765,842.461365,330.800201,,,,,,,,,,,,,,,,,,,1055.664673,844.271118,143.652786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.267212,622.822021,102.712128,877.108521,712.278503,115.428055,,,,,,,756.723083,685.301392,116.775375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,1150.711792,842.678406,330.461731,,,,,,,,,,,,,,,,,,,1054.333130,844.721497,144.176865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.053406,622.736023,102.709198,876.854797,712.020020,115.894783,,,,,,,756.585449,684.835144,116.680717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,1150.085327,842.837219,330.489044,,,,,,,,,,,,,,,,,,,1053.606689,845.200989,144.497177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.870422,622.758911,102.786621,876.473083,711.841064,116.516098,,,,,,,756.450684,684.258545,116.577927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,1149.322876,843.039307,330.466187,,,,,,,,,,,,,,,,,,,1053.261963,845.545593,144.704437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.782654,622.746460,102.948509,875.834717,711.863037,117.358406,,,,,,,756.122498,683.602905,116.707756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,1148.592773,843.153687,330.421753,,,,,,,,,,,,,,,,,,,1053.076904,845.692871,144.852005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.745972,622.752808,103.218262,875.746277,711.630127,118.230476,,,,,,,755.826965,683.097595,116.884865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,1147.915894,843.331116,330.555847,,,,,,,,,,,,,,,,,,,1052.892822,845.989990,145.075089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.747864,622.793335,103.539047,875.775635,711.562866,119.126190,,,,,,,755.778320,682.674805,116.962868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,1147.377075,843.316895,330.622528,,,,,,,,,,,,,,,,,,,1052.816040,846.138916,145.356766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.838562,622.803284,103.879417,875.565430,711.624084,119.988113,,,,,,,755.714722,682.216858,117.543167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,1146.861328,843.363159,330.324524,,,,,,,,,,,,,,,,,,,1053.499756,845.971252,145.543396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.898193,622.843018,105.077362,874.775818,712.174744,120.675217,,,,,,,755.693909,681.930420,118.241753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,1146.609131,843.582336,330.223328,,,,,,,,,,,,,,,,,,,1053.348389,846.497437,145.711884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.150513,622.895081,106.267204,874.561829,712.475342,121.344337,,,,,,,755.730164,681.893982,118.944389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,1146.034302,843.808777,330.152039,,,,,,,,,,,,,,,,,,,1052.252441,847.573730,146.150864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.193726,623.045715,107.702240,874.773987,712.507996,122.422318,,,,,,,755.539978,681.759094,119.855095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,1145.497070,844.111877,330.228699,,,,,,,,,,,,,,,,,,,1051.643555,848.394836,146.630096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.221497,623.285645,109.014610,874.608887,712.656799,123.449242,,,,,,,755.512268,681.759583,120.749352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,1144.764526,844.526184,330.343323,,,,,,,,,,,,,,,,,,,1051.331421,849.083191,147.071411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.947449,623.446167,110.501503,874.431946,712.830261,124.714203,,,,,,,755.679382,681.893738,122.597420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,1144.223877,845.050781,330.678650,,,,,,,,,,,,,,,,,,,1050.726929,849.829956,147.524826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.115295,623.759399,112.688240,874.307739,713.518982,125.617577,,,,,,,755.799072,682.155579,124.129837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,1143.593628,845.465393,330.867737,,,,,,,,,,,,,,,,,,,1050.937744,849.957214,147.851624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.973145,624.043091,114.647926,874.187927,714.211548,127.511971,,,,,,,755.613586,682.504761,125.267639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,1143.149780,845.818176,331.049133,,,,,,,,,,,,,,,,,,,1051.215942,850.264954,148.125076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.437744,624.532043,116.463425,873.726135,714.787842,128.867981,,,,,,,755.255798,682.905640,126.993401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,1142.620728,846.273438,330.992371,,,,,,,,,,,,,,,,,,,1051.039063,850.934082,148.527451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.292114,625.196411,118.631828,873.348206,715.218140,129.869247,,,,,,,754.983948,683.186157,129.028488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,1142.261597,846.605896,330.847137,,,,,,,,,,,,,,,,,,,1050.599121,851.771729,149.073471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.782104,625.784424,121.198181,871.991089,715.843750,131.887390,,,,,,,754.820679,683.549377,130.959824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,1141.538208,847.080933,330.857239,,,,,,,,,,,,,,,,,,,1049.833862,852.705505,149.703537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.128967,626.263794,122.904411,871.495728,716.612732,134.122299,,,,,,,754.418945,683.926025,132.778946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,1140.569702,847.556274,331.146393,,,,,,,,,,,,,,,,,,,1048.586060,853.668152,150.605743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.668030,626.598755,125.247856,871.502197,716.813599,135.463608,,,,,,,753.640625,684.427307,135.120560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,1139.863770,848.032410,331.575653,,,,,,,,,,,,,,,,,,,1047.671021,854.476257,151.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.556763,627.143066,127.545670,870.946838,717.839722,137.246597,,,,,,,752.838074,684.687988,137.442215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,1139.123413,848.192871,331.947174,,,,,,,,,,,,,,,,,,,1047.756836,854.640076,152.210968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.863831,627.730408,129.539688,869.911987,718.765015,138.801834,,,,,,,752.262085,684.901123,139.361069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,1139.304321,848.209778,332.358734,,,,,,,,,,,,,,,,,,,1046.469116,855.998291,152.659225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.735168,628.537537,131.933563,868.497803,719.603699,140.725403,,,,,,,751.015808,685.159851,141.722321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,1138.128540,848.953430,332.132874,,,,,,,,,,,,,,,,,,,1045.302734,857.044434,153.448746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.621887,629.178345,134.123047,867.017822,719.891418,142.859512,,,,,,,749.702881,685.847534,144.656616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,1136.833984,849.448486,332.294556,,,,,,,,,,,,,,,,,,,1044.625122,857.345154,153.927826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.809021,629.774841,136.596100,865.158203,721.019287,144.574509,,,,,,,748.192688,686.199097,146.780853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,1135.740112,849.844116,332.612427,,,,,,,,,,,,,,,,,,,1043.799316,857.978271,154.478958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.353516,630.462097,139.054108,864.431946,721.876038,146.028900,,,,,,,747.312073,686.693542,149.036545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,1134.988892,850.015991,333.112427,,,,,,,,,,,,,,,,,,,1041.476929,859.332031,155.818130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.912048,631.140869,140.866837,863.170471,722.836914,147.981110,,,,,,,745.531555,687.222595,151.353424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,1134.257080,850.309814,332.993866,,,,,,,,,,,,,,,,,,,1039.973145,859.723511,157.386520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.100708,632.075806,143.396301,860.460999,723.609802,150.155731,,,,,,,743.849426,687.741821,154.174591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,1133.139404,850.563538,333.225800,,,,,,,,,,,,,,,,,,,1038.411133,860.469238,158.327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.019714,632.842651,145.320770,858.851501,724.128235,152.097626,,,,,,,742.041565,688.477234,156.716812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,1131.667480,850.815491,333.796814,,,,,,,,,,,,,,,,,,,1036.703979,861.151611,159.042892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.879944,633.722412,147.785980,856.457153,725.529541,154.225449,,,,,,,739.704468,689.134033,159.103256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,1130.755859,850.820984,333.958527,,,,,,,,,,,,,,,,,,,1033.492554,862.217896,159.962570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.584534,634.456726,149.877151,854.344788,726.316833,155.792892,,,,,,,737.393188,689.928955,161.913879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,1129.414917,851.149109,333.763062,,,,,,,,,,,,,,,,,,,1031.496582,862.930054,161.222229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.840088,635.325928,152.252258,851.813416,727.411499,157.653122,,,,,,,734.917908,690.826782,164.226700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,1127.227661,851.622803,334.187317,,,,,,,,,,,,,,,,,,,1029.413086,863.643250,162.351425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.305237,636.298462,154.395767,848.955811,727.859497,160.020920,,,,,,,732.193420,691.613281,166.281708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,1125.718872,851.640808,334.276947,,,,,,,,,,,,,,,,,,,1027.331787,864.253296,162.899445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.208435,637.202881,156.356461,845.710144,729.168091,161.798355,,,,,,,729.159241,692.696899,168.786438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,1124.545654,851.777588,334.413910,,,,,,,,,,,,,,,,,,,1023.459961,865.248108,163.815338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.135925,638.595215,158.967880,842.708435,730.433960,163.935471,,,,,,,726.382446,693.477417,171.090698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,1122.544434,852.077942,334.966064,,,,,,,,,,,,,,,,,,,1020.860229,865.890625,165.224625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.191711,639.288452,160.891876,839.438965,731.531555,165.742874,,,,,,,723.228149,694.522644,173.348389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,1121.206421,851.987610,334.868958,,,,,,,,,,,,,,,,,,,1017.614197,866.651184,166.168503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.592224,640.416138,163.106277,835.938293,731.960510,166.844055,,,,,,,719.520508,695.607483,175.510330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,1119.109009,852.380676,335.386017,,,,,,,,,,,,,,,,,,,1014.031494,867.612549,166.944565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.145569,641.362122,165.191940,832.276245,733.392212,168.827026,,,,,,,716.071045,696.625488,177.642456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,1117.078979,852.642273,335.525238,,,,,,,,,,,,,,,,,,,1011.308289,867.900757,168.112015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.516052,642.411743,167.145340,829.053406,734.699646,170.496887,,,,,,,712.288025,697.690918,179.452408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,1114.746582,852.837036,335.664032,,,,,,,,,,,,,,,,,,,1008.591614,868.215576,168.154480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.377625,643.784180,169.556152,825.051025,735.658569,171.968140,,,,,,,708.620850,698.802368,181.305847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,1112.312256,853.042725,335.686127,,,,,,,,,,,,,,,,,,,1004.515686,869.147766,169.346558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.551819,644.698059,171.271561,820.714050,736.274170,173.942596,,,,,,,705.052185,699.843689,182.935364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,1110.453491,853.023315,336.275391,,,,,,,,,,,,,,,,,,,1000.536804,869.790955,170.522629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.213013,645.637085,173.209915,817.184570,737.381165,175.197403,,,,,,,700.945984,701.048828,184.631805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,1108.161377,853.045593,336.237579,,,,,,,,,,,,,,,,,,,996.782471,870.423889,171.639587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.050415,646.766541,175.472244,812.682007,739.036987,175.764648,,,,,,,696.380127,702.340454,186.824738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,1105.586060,853.295532,336.639374,,,,,,,,,,,,,,,,,,,993.090637,870.625305,172.532303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.571289,648.029602,177.172943,808.437927,740.027954,177.756393,,,,,,,692.294128,703.602234,188.408142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,1103.076050,853.466614,336.762634,,,,,,,,,,,,,,,,,,,988.533936,871.476624,173.425339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.159302,649.830994,178.700455,803.507629,740.712341,179.478455,,,,,,,688.040588,704.926208,189.947235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,1100.469482,853.289063,337.352936,,,,,,,,,,,,,,,,,,,984.382202,871.967407,174.498825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.632019,650.217651,180.261566,799.187561,741.550049,180.457504,,,,,,,683.502502,706.150757,191.235657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,1097.979980,853.515442,337.158417,,,,,,,,,,,,,,,,,,,980.781982,871.890991,175.192276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.988342,650.702820,181.998291,795.275146,742.548950,181.624954,,,,,,,678.663452,707.460571,192.933197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,1094.978149,853.445374,337.782166,,,,,,,,,,,,,,,,,,,976.588623,872.233948,176.135437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.084778,651.803955,183.789917,790.639465,743.488403,182.921188,,,,,,,673.556885,708.716370,194.317337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,1091.929565,853.646606,337.857391,,,,,,,,,,,,,,,,,,,972.216797,872.348450,177.043091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.508057,652.841736,185.119263,785.833618,743.784241,183.856323,,,,,,,669.067871,710.050659,195.855301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,1089.370483,853.473022,338.151825,,,,,,,,,,,,,,,,,,,967.437378,872.751831,177.971024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.290955,653.854614,186.611374,780.762329,744.499939,184.394470,,,,,,,664.374573,711.161316,196.977097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,1086.202515,853.436035,338.403809,,,,,,,,,,,,,,,,,,,963.020386,873.162170,178.681686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.972229,654.736023,187.877029,776.514648,745.214294,184.643326,,,,,,,659.674316,712.223877,197.996704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,1083.662842,853.155579,338.818695,,,,,,,,,,,,,,,,,,,958.613831,873.309631,179.254028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.653625,655.598206,188.860046,771.314026,746.345276,185.808685,,,,,,,654.861755,713.424744,198.850754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,1080.744629,852.883850,338.769928,,,,,,,,,,,,,,,,,,,954.197693,873.465149,179.818298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.466980,656.364807,189.414581,766.503296,747.076538,186.554153,,,,,,,649.964050,714.576721,199.588379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,1077.310425,853.072327,339.127716,,,,,,,,,,,,,,,,,,,950.333923,873.170105,180.400177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.283203,656.993713,190.186874,761.804565,747.393127,187.446991,,,,,,,645.082886,715.764526,200.082703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,1074.593506,852.487671,338.977295,,,,,,,,,,,,,,,,,,,945.623230,873.213440,181.123062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.078857,657.784607,191.291809,756.700745,747.864441,188.381058,,,,,,,639.868103,716.780701,200.994324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,1071.404053,852.405334,339.303345,,,,,,,,,,,,,,,,,,,940.828613,873.150818,181.945648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.655029,658.611206,191.939651,751.597717,748.455261,188.876907,,,,,,,634.497375,717.870789,202.070251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,1068.323975,852.215454,339.440521,,,,,,,,,,,,,,,,,,,935.692078,873.236023,182.834915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.358765,659.368835,192.219696,747.168335,748.723328,188.722122,,,,,,,629.286560,718.858032,202.700470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,1065.177734,852.060059,339.471100,,,,,,,,,,,,,,,,,,,930.938293,873.209229,183.861649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.925232,660.047546,192.937988,742.556335,749.096558,189.061172,,,,,,,624.403442,719.848022,202.678864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,1061.927002,851.588013,339.854980,,,,,,,,,,,,,,,,,,,926.561890,872.732056,184.242111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.772156,660.464966,193.125565,737.351807,749.255554,188.750977,,,,,,,619.517334,720.596985,202.932022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,1058.896606,851.199768,339.945984,,,,,,,,,,,,,,,,,,,922.322754,872.096741,184.646255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.348755,661.537903,193.390579,732.482849,749.287964,189.355057,,,,,,,614.252747,721.227905,203.214783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,1055.558105,850.920532,339.702484,,,,,,,,,,,,,,,,,,,917.763916,871.940002,185.136230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.808716,662.644714,193.513000,727.776794,749.592773,189.010529,,,,,,,609.021545,722.190613,203.147125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,1052.225464,850.802795,340.294281,,,,,,,,,,,,,,,,,,,912.299500,872.177185,185.702667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.249756,663.172607,193.879684,722.477356,750.192139,189.102356,,,,,,,603.988770,722.797913,203.097977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,1049.132324,850.508423,339.687592,,,,,,,,,,,,,,,,,,,907.789246,871.975647,186.277252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.915833,663.936157,193.759308,717.160767,750.928284,189.825912,,,,,,,598.786438,723.415588,203.300659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,1046.320801,849.941406,340.100677,,,,,,,,,,,,,,,,,,,903.236755,871.711426,186.451096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.881348,664.323669,193.122910,711.777405,751.320435,189.611511,,,,,,,593.534851,723.992615,203.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,1042.889526,849.569397,339.977722,,,,,,,,,,,,,,,,,,,899.311523,870.906738,186.860474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.725098,664.565613,192.725739,707.218689,751.238281,189.023972,,,,,,,588.965271,724.468384,202.763168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,1040.239868,848.743713,339.850433,,,,,,,,,,,,,,,,,,,895.188416,870.521912,187.152924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.697449,665.026001,192.628754,702.786316,751.044312,188.618042,,,,,,,584.249756,724.898315,202.343811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,1036.284790,848.707886,340.084290,,,,,,,,,,,,,,,,,,,887.019653,871.160339,191.109024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.482422,665.044312,192.354004,698.162231,750.858276,188.096222,,,,,,,579.161072,725.424622,202.042206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,1033.660645,848.149048,339.984650,,,,,,,,,,,,,,,,,,,881.863037,870.807922,192.153870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.225220,664.820129,191.909409,693.291992,750.986328,187.411087,,,,,,,574.153625,726.008179,201.846909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,1030.455444,847.605713,340.033752,,,,,,,,,,,,,,,,,,,878.086426,870.065491,192.037262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.455811,664.833801,191.402283,688.360535,750.972229,187.406250,,,,,,,569.123291,726.365112,201.211090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,1026.874878,847.170959,340.074219,,,,,,,,,,,,,,,,,,,874.343567,869.325195,191.953690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.314148,665.258972,191.126129,683.549866,750.871399,187.164230,,,,,,,564.417419,726.623718,200.688171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,1024.002686,846.535583,339.871979,,,,,,,,,,,,,,,,,,,870.979309,868.790710,191.396530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.092346,665.240540,190.634094,678.927368,750.762878,186.038940,,,,,,,560.055603,727.141846,200.216888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,1020.504028,846.011780,340.167908,,,,,,,,,,,,,,,,,,,866.708923,868.628174,191.346069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.272522,665.308777,190.184982,674.315613,750.485962,185.263504,,,,,,,555.157349,727.569336,199.109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,1017.903564,845.505188,339.732758,,,,,,,,,,,,,,,,,,,863.072937,867.976318,190.970993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.379578,665.535522,189.909042,669.847961,750.419250,185.171936,,,,,,,550.763611,727.965942,198.233704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,1014.314880,845.003052,339.413452,,,,,,,,,,,,,,,,,,,859.033691,867.248413,190.897690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.651978,665.508728,189.006348,665.452026,750.345581,184.330215,,,,,,,546.194214,728.157104,197.695557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,1011.412964,844.370483,339.302216,,,,,,,,,,,,,,,,,,,855.328857,866.538696,190.634277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.216919,665.673462,188.093430,660.960876,749.586487,184.137314,,,,,,,541.702271,728.330627,196.682037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,1008.305054,843.884644,339.464478,,,,,,,,,,,,,,,,,,,851.788025,865.718994,190.628510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.429688,665.564575,187.367828,657.094299,749.084656,183.549332,,,,,,,537.312073,728.394897,196.316727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,1005.856873,843.259888,339.322266,,,,,,,,,,,,,,,,,,,848.255188,865.331665,190.300491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.842041,665.187256,186.544357,652.895691,749.006531,182.482727,,,,,,,532.979431,728.474487,195.515518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,1002.810120,842.668335,339.018768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.441101,664.885681,185.613815,649.425049,748.317871,181.664688,,,,,,,528.831421,728.156311,194.873428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
