Grasp121
Date:,2025/04/23
Time:,12:58:43
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
168,,,,,,,1072.990356,825.164307,204.499466,1080.024658,805.256104,292.000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.852356,702.596985,135.725250,798.524353,627.203735,158.201019,,,,,,,,,,,,,740.604126,695.638428,156.544128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,1071.268311,825.656494,205.074493,1078.567749,805.453979,292.452026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.186768,702.905273,138.559189,796.068970,628.130493,159.981659,,,,,,,,,,,,,738.347778,696.284241,159.383011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,1069.591553,826.081665,205.280014,1077.196167,805.677429,292.777679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.147034,704.129089,140.208588,793.439636,628.186707,162.543976,,,,,,,,,,,,,735.683105,696.977356,162.250854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,1067.219482,826.512756,205.960678,1075.327393,805.958130,293.300446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.737671,704.504211,142.115646,790.904236,628.683838,164.588364,,,,,,,,,,,,,733.216064,697.794861,164.176941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,1065.167725,826.903870,206.389526,1073.662598,806.109009,293.267120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.182861,705.511719,143.918350,788.066895,629.569946,167.001602,,,,,,,,,,,,,730.575073,698.742432,166.917267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,1062.856079,827.359314,206.642166,1071.920776,806.375183,293.903442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.483887,706.326538,145.652512,785.468689,630.474915,169.300980,,,,,,,,,,,,,727.733459,699.510620,169.544296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,1060.174683,827.531555,207.317337,1070.351074,806.603455,294.440155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.052307,706.819580,146.988647,782.348267,631.516113,171.461304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,1057.776978,827.869324,207.495193,1068.118408,806.702148,294.716492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.118042,708.398132,149.105347,779.262329,632.287598,173.696167,,,,,,,,,,,,,,,,721.197937,701.364685,173.922470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,1054.906372,828.064697,208.127502,1065.849243,807.084290,294.907532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.077087,709.092163,151.009521,775.727600,632.979126,175.587601,,,,,,,,,,,,,,,,718.383606,702.383972,175.653030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,1052.421021,828.345337,208.417923,1064.026367,807.135193,295.517761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.839783,709.473877,152.683533,772.228088,633.921448,177.335892,,,,,,,,,,,,,,,,714.716370,703.286072,177.976395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,1049.522827,828.528076,208.867065,1061.751709,807.227722,295.967072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.976135,710.558350,154.644974,768.686523,634.923218,179.098251,,,,,,,,,,,,,,,,711.186584,704.144836,180.406403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,1046.591431,828.859497,209.410248,1059.246094,807.338440,296.104828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.166016,711.472046,155.932755,765.037231,636.030518,181.541824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,1043.695190,828.935669,209.923920,1056.883667,807.447693,296.591278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.204712,712.781738,157.822281,761.350769,637.417480,183.289154,,,,,,,,,,,,,,,,,,,703.308899,706.142151,184.325760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,1040.437134,829.118591,210.285995,1054.491333,807.447876,297.228119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.526062,713.166504,159.450851,757.276062,637.983643,184.843491,,,,,,,,,,,,,,,,,,,699.753174,707.653748,186.589401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,1037.297241,829.403564,210.917191,1051.847656,807.452148,297.070465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.283569,714.008362,160.254501,753.137817,638.599426,185.872421,,,,,,,,,,,,,,,,,,,695.381775,708.943726,188.754425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,1033.834717,829.530701,211.167175,1049.165771,807.500366,297.742645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.127075,715.065186,161.344727,749.071655,639.816406,188.327271,,,,,,,,,,,,,,,,,,,691.614685,709.645142,189.938034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,1030.715332,829.651917,211.810303,1046.486816,807.448059,298.152924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.865662,715.510620,162.909164,744.974243,640.808105,189.513672,,,,,,,,,,,,,,,,,,,688.449707,710.612366,191.023987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,1027.151001,829.825134,212.330246,1043.812744,807.366272,298.459198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.911743,715.941101,164.609436,740.849548,642.124878,190.710144,,,,,,,,,,,,,,,,,,,684.829468,711.835754,192.305618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,1023.440857,829.865356,213.079590,1040.534668,807.409790,299.018005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.290710,716.903381,165.344574,736.663940,643.041443,191.780304,,,,,,,,,,,,,,,,,,,680.709717,712.998352,193.727905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,1020.001709,829.887451,213.328339,1038.008911,807.274353,299.202972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.044922,717.914063,165.914810,732.259460,643.720886,192.784378,,,,,,,,,,,,,,,,,,,675.969421,714.278809,195.345230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,1016.524780,829.849121,213.906647,1035.337402,807.199646,299.823395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.386353,718.617188,166.796265,727.727478,644.413696,193.759369,,,,,,,,,,,,,,,,,,,671.988708,715.320313,196.684189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,1012.570557,829.778076,214.359665,1032.184814,807.145386,300.194519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.052124,719.377625,167.616165,723.852783,645.391052,194.819733,,,,,,,,,,,,,,,,,,,668.013184,716.658813,197.779053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,1008.553772,829.667725,214.620102,1029.538330,806.993591,300.406403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.474182,719.986267,168.085159,719.382446,646.484436,195.815659,,,,,,,,,,,,,,,,,,,663.355286,717.992004,199.014114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,1004.854126,829.550293,215.119751,1026.179321,806.913269,301.063995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.720581,720.120178,168.711105,714.601013,647.460449,196.769623,,,,,,,,,,,,,,,,,,,658.629089,719.060059,199.906845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,1000.933899,829.436646,215.602402,1023.360474,806.797302,301.316040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.120422,720.685791,169.295029,709.966675,648.037415,197.156891,,,,,,,,,,,,,,,,,,,655.416016,719.581360,199.717422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,997.169983,829.244995,216.147324,1020.479553,806.476196,301.622009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.076416,721.700745,170.058319,705.371399,648.639221,197.651260,,,,,,,,,,,,,,,,,,,652.074280,720.520081,199.576538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,993.130371,829.087158,216.563629,1016.827332,806.266907,302.145996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.705383,722.267029,170.584045,700.734497,649.581238,198.262711,,,,,,,,,,,,,,,,,,,647.216125,721.852539,201.081436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,989.256653,829.086670,217.076782,1014.195435,806.177124,302.588013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.922791,722.606201,171.232056,696.188843,650.256775,198.895859,,,,,,,,,,,,,,,,,,,642.012390,722.834106,202.593628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,985.561096,828.949768,217.682724,1011.132263,805.844177,302.571503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.064331,723.084900,171.313965,691.597473,651.014160,199.587982,,,,,,,,,,,,,,,,,,,638.064392,723.541504,202.082382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,981.386230,828.746460,218.103546,1007.858459,805.604675,303.482330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.014709,724.070618,171.579330,687.319092,651.895813,200.095337,,,,,,,,,,,,,,,,,,,634.499573,724.227661,201.825272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,977.501404,828.213623,218.542694,1004.730103,805.519348,303.552124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.574524,724.407349,171.860229,682.912720,652.750671,200.357834,,,,,,,,,,,,,,,,,,,630.479370,725.184387,202.000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,973.501953,827.744019,218.978241,1001.740479,805.317627,304.061157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.130005,724.280762,172.357574,678.164551,654.007446,200.402344,,,,,,,,,,,,,,,,,,,625.918396,726.052368,202.571808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,969.456970,827.465210,219.218643,998.089783,805.108215,304.035767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.106812,724.449463,172.421280,673.410095,654.780090,200.498840,,,,,,,,,,,,,,,,,,,621.386353,726.856628,203.066422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,965.718140,827.204468,219.415833,995.448547,804.634705,304.381866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.962769,724.997803,172.673279,668.958984,655.932068,200.235245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,961.663208,827.019043,219.845718,991.860168,804.197998,304.518677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.761108,725.454102,172.443344,664.950378,656.716980,199.359528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,957.625000,826.580261,219.907654,988.540161,803.588318,304.962769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.670654,725.314331,172.592163,660.437805,657.162354,199.348663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,953.718140,826.081787,220.265869,985.511597,803.158813,304.783051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.561218,725.236145,172.505096,655.611389,657.218445,199.637054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,949.823730,825.510254,220.563339,982.223389,803.053040,305.115448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.473938,726.005066,172.298599,651.504639,657.661804,199.326630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,945.867981,825.068359,220.845581,979.203552,802.377869,305.156555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.436890,726.285095,171.797379,647.235718,658.067139,198.847443,,,,,,,,,,,,,,,,,,,,,,595.941711,730.267883,203.282547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,942.352661,824.650635,221.321030,975.904175,801.887512,305.546265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.588623,726.051758,171.734924,642.730774,657.695190,198.655518,,,,,,,,,,,,,,,,,,,,,,592.129700,730.898926,203.256546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,938.395325,824.278687,221.483246,972.691467,800.806641,305.708252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.944519,725.948547,170.895264,638.091370,657.075500,198.818924,,,,,,,,,,,,,,,,,,,,,,588.352112,731.528137,202.427826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,934.400879,823.551819,221.603348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.798462,726.185303,170.483475,634.011169,657.092712,198.708267,,,,,,,,,,,,,,,,,,,,,,584.341370,731.870972,201.927307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,930.620483,822.786865,222.055374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.130127,726.375732,170.731949,630.128906,657.449707,198.051788,,,,,,,,,,,,,,,,,,,,,,580.075439,732.181519,201.392258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,926.854797,822.374023,221.989853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.690369,725.731140,170.767288,625.664734,657.694275,197.692245,,,,,,,,,,,,,,,,,,,,,,575.935181,732.549194,200.526474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,923.154907,822.146973,221.794815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.804077,726.106323,169.470184,621.462952,657.668518,197.233124,,,,,,,,,,,,,,,,,,,,,,571.639404,733.312500,200.495789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,919.563049,821.429932,222.370926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.833557,726.432068,169.028275,617.574951,657.867615,196.364761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,915.453003,820.592834,222.454056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.149109,725.839966,169.559982,613.202087,658.002441,195.440567,,,,,,,,,,,,,,,,,,,,,,,,,563.197388,734.064941,199.424347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,911.673401,819.942871,222.662476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.199402,725.570618,168.677734,608.665527,658.049866,195.036682,,,,,,,,,,,,,,,,,,,,,,,,,559.772888,733.752441,198.429703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,908.457642,819.390869,222.974533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.295166,725.846130,167.475952,604.611938,658.025879,194.197617,,,,,,,,,,,,,,,,,,,,,,,,,556.054199,734.286438,197.261765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,904.749695,818.752380,222.979584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.896362,725.617737,167.103409,600.638977,658.009155,193.140778,,,,,,,,,,,,,,,,,,,,,,,,,552.769104,734.076721,195.733002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,900.637512,818.398254,223.104492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.441040,725.862610,166.353256,596.668945,657.897156,191.967209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,897.245972,817.477051,223.480286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.625000,725.624512,165.592697,593.131470,657.977844,190.611130,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.528564,734.520081,194.801636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,893.341797,816.767639,223.660416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.072754,725.565186,164.775375,589.359741,658.122620,189.653885,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.702209,734.130859,193.408478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,890.054932,816.208069,223.811844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.614014,725.247559,163.943726,585.374756,658.086121,188.387619,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.640320,734.016541,191.352020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,886.736572,815.475708,223.767883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.288757,724.818359,163.146973,581.799194,658.139343,187.438660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,882.854980,814.500427,224.070786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.386780,724.931946,162.471664,578.237976,657.670044,186.207047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.832764,734.113953,190.675186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,879.731384,814.133545,224.346466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.467407,724.346863,162.082260,574.619385,657.267822,184.984039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.152954,734.244629,188.131531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
