Grasp107
Date:,2025/04/23
Time:,10:06:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
273,916.282715,786.487366,440.569305,424.213776,720.338745,73.587402,544.485657,719.103088,115.867233,,,,482.211609,651.448608,68.967552,,,,,,,,,,823.112000,806.931274,268.124084,,,
274,916.315857,786.397156,440.157013,424.140991,720.404846,73.602699,544.611755,719.230835,115.467987,,,,482.330811,651.473999,68.584404,,,,,,,,,,823.147949,807.075500,267.807617,,,
275,916.294434,786.307678,439.853149,424.056793,720.529297,73.525177,544.727478,719.242615,115.270103,,,,482.412445,651.514587,68.063820,,,,,,,,,,823.104187,807.120178,267.530121,,,
276,916.111877,786.319946,439.664215,424.052429,720.642334,73.543068,544.746094,719.251648,114.982155,,,,482.344208,651.668579,67.689835,,,,,,,,,,823.192627,807.040039,267.205811,,,
277,915.936279,786.353943,439.548401,424.057800,720.738586,73.562729,544.818909,719.280151,114.776924,,,,482.280518,651.802429,67.517601,,,,,,,,,,823.215820,807.031494,266.901031,,,
278,915.660706,786.458801,439.453735,423.962860,720.944885,73.599632,544.871033,719.379089,114.576508,,,,482.206848,651.986572,67.571815,,,,,,,,,,823.209595,807.152161,266.621246,,,
279,915.648926,786.512512,439.151520,423.745361,721.239319,73.888374,544.792480,719.428406,114.431023,,,,481.760529,652.157532,67.588837,,,,,,,,,,823.334961,807.188232,266.345123,,,
280,915.495544,786.629028,439.015015,423.590576,721.375671,74.104195,544.717102,719.535706,114.336830,,,,481.789520,652.193909,67.545036,,,,,,,,,,823.459473,807.266602,266.091675,,,
281,915.291260,786.656799,438.933350,423.455627,721.573792,74.172600,544.647949,719.572815,114.293098,,,,481.683044,652.289063,67.572296,,,,,,,,,,823.472168,807.310120,265.790283,,,
282,915.089478,786.768860,438.856598,423.304382,721.693909,74.198860,544.604980,719.584290,114.194054,,,,481.575989,652.413574,67.537186,,,,,,,,,,823.539368,807.412842,265.689545,,,
283,914.940674,786.887024,438.877747,423.118225,721.809631,74.162979,544.501770,719.591980,114.174500,,,,481.415405,652.530762,67.519653,,,,,,,,,,823.487671,807.429199,265.666473,,,
284,914.913879,786.963501,438.979645,422.960236,721.827576,74.184464,544.404846,719.635986,114.100563,,,,481.192413,652.567993,67.389824,,,,,,,,,,823.360657,807.549072,265.634460,,,
285,914.744385,787.154419,438.785156,422.856232,721.931763,74.145081,544.302002,719.748901,113.978157,,,,481.020844,652.615173,67.433144,,,,,,,,,,823.275879,807.664551,265.581268,,,
286,914.637939,787.368530,438.669464,422.786316,721.866638,74.068504,544.213989,719.754578,114.016563,,,,480.929596,652.537292,67.210182,,,,,,,,,,823.239868,807.686218,265.399292,,,
287,914.560669,787.511597,438.576019,422.683044,721.845093,74.036079,544.135559,719.749329,114.015968,,,,480.949432,652.553894,67.128754,,,,,,,,,,823.202942,807.783203,265.277069,,,
288,914.631592,787.649536,438.300812,422.589600,721.861511,74.040215,544.064819,719.770813,113.926414,,,,480.837524,652.491150,67.120277,,,,,,,,,,823.105774,807.922668,265.224121,,,
289,914.705200,787.804688,438.068329,422.577240,721.776184,74.039436,543.996277,719.804199,113.817337,,,,480.803711,652.466431,67.147896,,,,,,,,,,823.041260,808.033569,265.169434,,,
290,914.716309,788.011169,437.920074,422.469238,721.765259,74.048729,543.960144,719.715088,113.769592,,,,480.829590,652.482788,67.140617,,,,,,,,,,822.967163,808.151978,265.106232,,,
291,914.684937,788.162170,437.752045,422.303375,721.787659,73.993500,543.919861,719.778687,113.762741,,,,480.803986,652.442627,66.934105,,,,,,,,,,822.818909,808.294434,264.966797,,,
292,914.641785,788.282898,437.652740,422.282043,721.793030,73.990234,543.841553,719.840698,113.680511,,,,480.847992,652.479126,66.856735,,,,,,,,,,822.817322,808.417297,264.805328,,,
293,914.591064,788.419128,437.549530,422.295807,721.791565,73.987625,543.954529,719.831543,113.694786,,,,480.793671,652.447510,66.815628,,,,,,,,,,822.810730,808.524414,264.687073,,,
294,914.510193,788.528259,437.511658,422.309998,721.698975,73.958893,543.912048,719.845825,113.611969,,,,480.898438,652.451904,66.781082,,,,,,,,,,822.773865,808.652710,264.520844,,,
295,914.442017,788.663025,437.419800,422.253754,721.685059,73.877220,543.905762,719.859802,113.531670,,,,480.917145,652.445679,66.765068,,,,,,,,,,822.735901,808.701965,264.358337,,,
296,914.383545,788.890686,437.289581,422.260010,721.687195,73.848038,543.953735,719.971802,113.436844,,,,480.910828,652.434631,66.730293,,,,,,,,,,822.736938,808.783142,264.217224,,,
297,914.415649,789.007568,437.253632,422.459229,721.600891,73.492050,543.985291,719.984131,113.434723,,,,480.945862,652.476257,66.744141,,,,,,,,,,822.685608,808.931946,263.946106,,,
298,914.358948,789.201599,437.224670,422.435394,721.645142,73.547287,544.029358,720.010864,113.371567,,,,480.961365,652.428223,66.686050,,,,,,,,,,822.143860,809.142822,264.315430,,,
299,914.639282,789.101135,436.901703,422.518311,721.593506,73.404800,544.081726,720.087219,113.293648,,,,481.015839,652.414307,66.609749,,,,,,,,,,821.928101,809.295654,264.550354,,,
300,914.618103,789.218140,437.011108,422.399384,721.661255,73.641342,544.032227,720.134583,113.215500,,,,481.067749,652.454529,66.573120,,,,,,,,,,822.467468,809.353027,263.894592,,,
301,914.394714,789.370178,437.093109,422.469574,721.598633,73.480576,544.028015,720.129272,113.179039,,,,481.132416,652.472778,66.540939,,,,,,,,,,822.797974,809.453857,263.403320,,,
302,914.216736,789.491333,437.125763,422.389557,721.656128,73.637192,544.064270,720.239563,113.212219,,,,481.129333,652.450989,66.517746,,,,,,,,,,822.935303,809.487000,263.261230,,,
303,914.182190,789.676697,437.152832,422.505859,721.588013,73.424850,544.073181,720.248840,113.137184,,,,481.121124,652.442444,66.520805,,,,,,,,,,822.953613,809.604370,263.140015,,,
304,914.172119,789.905762,437.050415,422.547150,721.575378,73.219597,544.096130,720.262634,113.131905,,,,481.180786,652.523560,66.555908,,,,,,,,,,823.011597,809.708008,263.075287,,,
305,914.187866,790.080322,436.987946,422.562256,721.578491,73.178276,544.101318,720.277222,113.029831,,,,481.165619,652.557800,66.485588,,,,,,,,,,823.389343,809.703369,262.676819,,,
306,914.164917,790.164856,436.936523,422.553040,721.669861,73.223404,544.122131,720.368103,112.987404,,,,481.200989,652.492737,66.466026,,,,,,,,,,823.689026,809.687134,262.358276,,,
307,914.208252,790.306702,436.848236,422.543610,721.677185,73.214653,544.117493,720.369812,113.020325,,,,481.191315,652.529358,66.492836,,,,,,,,,,823.732361,809.802612,262.213867,,,
308,914.235107,790.524536,436.758179,422.564087,721.679993,73.153252,544.119690,720.366211,113.031265,,,,481.236816,652.516602,66.466530,,,,,,,,,,823.696594,809.898132,262.282410,,,
309,914.351746,790.692749,436.632172,422.599701,721.686462,73.176941,544.121338,720.365662,113.029114,,,,481.262970,652.503540,66.410400,,,,,,,,,,823.672302,809.947144,262.315125,,,
310,914.302063,790.827087,436.568054,422.557983,721.695923,73.066025,544.079041,720.463623,112.973267,,,,481.267914,652.490112,66.432884,,,,,,,,,,823.753723,810.033020,262.269318,,,
311,914.397217,790.945007,436.518158,422.556793,721.696106,73.016380,544.068542,720.396545,112.968056,,,,481.258209,652.523499,66.361778,,,,,,,,,,823.793640,810.058044,262.211792,,,
312,914.728821,790.951965,436.299225,422.570343,721.695557,73.021049,544.075439,720.461060,112.967735,,,,481.265167,652.517151,66.384727,,,,,,,,,,823.785828,810.158142,262.142212,,,
313,914.670593,791.139221,436.359192,422.559052,721.695374,73.025833,544.078979,720.478577,112.964050,,,,481.300659,652.513794,66.388672,,,,,,,,,,823.905151,810.182678,262.159058,,,
314,914.597351,791.268555,436.356445,422.423218,721.738464,73.186333,544.091980,720.481995,112.954231,,,,481.284454,652.524841,66.389671,,,,,,,,,,823.900513,810.193420,262.026947,,,
315,914.579895,791.393188,436.384216,422.506622,721.696899,73.098770,544.108093,720.487366,112.941391,,,,481.301025,652.518005,66.384941,,,,,,,,,,823.981445,810.094360,261.934235,,,
316,914.646973,791.526001,436.321045,422.524078,721.781494,72.970734,544.123047,720.496216,112.933502,,,,481.307068,652.515320,66.382355,,,,,,,,,,823.706726,810.237305,262.040070,,,
317,914.789978,791.606323,436.247742,422.533997,721.710693,72.925751,544.076904,720.470459,112.958397,,,,481.302521,652.493530,66.389275,,,,,,,,,,823.940430,810.135498,262.002594,,,
318,914.857483,791.649719,436.200684,422.395966,721.815674,73.063103,544.141418,720.469788,112.906372,,,,481.251343,652.527100,66.317299,,,,,,,,,,824.040100,810.069702,262.070343,,,
319,914.877380,791.750427,436.205811,422.296295,721.852966,73.206635,544.160767,720.456604,112.822212,,,,481.370636,652.515564,66.256073,,,,,,,,,,824.133240,810.109619,261.828064,,,
320,915.191101,791.682739,435.922424,422.458740,721.812744,72.985458,544.195190,720.378540,112.789764,,,,481.328522,652.523071,66.233910,,,,,,,,,,824.236145,810.008301,261.684052,,,
321,915.116699,791.835327,435.937561,422.490112,721.789856,72.874542,544.315002,720.311523,112.648048,,,,481.304718,652.524353,66.243202,,,,,,,,,,824.296997,810.006287,261.631714,,,
322,914.978516,791.913147,436.033813,422.501160,721.802673,72.790184,544.305603,720.344604,112.806458,,,,481.268188,652.528442,66.219643,,,,,,,,,,824.316772,810.019348,261.638428,,,
323,915.015686,791.898804,436.045532,422.462708,721.833557,72.972450,544.279175,720.275024,112.876282,,,,481.227936,652.523132,66.228279,,,,,,,,,,824.316956,809.921326,261.614380,,,
324,915.106934,791.988098,435.946960,422.464508,721.912537,72.936752,544.132019,720.252380,112.793106,,,,481.232452,652.510803,66.196686,,,,,,,,,,824.329651,809.820984,261.491486,,,
325,915.098572,792.022949,435.943695,422.436310,721.954651,73.009857,544.299377,720.145447,112.782814,,,,481.201233,652.527893,66.148514,,,,,,,,,,824.326538,809.784668,261.572144,,,
326,915.156189,792.016785,435.928619,422.438446,721.941284,72.995987,544.387146,720.072693,112.565948,,,,481.187256,652.461609,66.161057,,,,,,,,,,824.361389,809.813599,261.443726,,,
327,915.215088,792.001831,435.895630,422.458862,721.932434,72.960541,544.434021,719.980774,112.484703,,,,481.183563,652.437500,66.179359,,,,,,,,,,824.404053,809.703613,261.488525,,,
328,915.148682,792.130371,435.854706,422.464508,722.023010,72.965141,544.471436,719.951965,112.376038,,,,481.183563,652.439026,66.182205,,,,,,,,,,824.411072,809.591614,261.487823,,,
329,915.221252,792.138489,435.889709,422.490784,722.028442,72.868805,544.511414,719.872070,112.492432,,,,481.190125,652.360474,66.102783,,,,,,,,,,824.401123,809.613708,261.346985,,,
330,915.311401,792.122009,435.780579,422.435242,722.060364,72.902245,544.492126,719.818970,112.423080,,,,481.217499,652.340881,66.084526,,,,,,,,,,824.513916,809.513550,261.267395,,,
331,915.234192,792.123352,435.794830,422.416992,722.145264,72.922371,544.568848,719.739441,112.333656,,,,481.221741,652.344910,66.087906,,,,,,,,,,824.591431,809.491455,261.233337,,,
332,915.257996,792.215210,435.809143,422.437775,722.168640,72.832909,544.546692,719.717041,112.348381,,,,481.286163,652.225891,66.087448,,,,,,,,,,824.568359,809.493347,261.234619,,,
333,915.267761,792.236084,435.806183,422.478577,722.160767,72.761765,544.504150,719.624451,112.413254,,,,481.363495,652.090454,66.079033,,,,,,,,,,824.590027,809.415833,261.173126,,,
334,915.326050,792.215027,435.773865,422.457855,722.173157,72.813759,544.496216,719.601501,112.405846,,,,481.369354,652.084900,66.080574,,,,,,,,,,824.616394,809.387268,261.134796,,,
335,915.401917,792.220520,435.727203,422.333801,722.305908,73.037048,544.548706,719.588928,112.344734,,,,481.325165,652.126831,66.246689,,,,,,,,,,824.582581,809.280151,261.250671,,,
336,915.423584,792.218323,435.671936,422.295715,722.310852,73.072960,544.585571,719.500305,112.270996,,,,481.225952,652.150269,66.102463,,,,,,,,,,824.462769,809.299072,261.150574,,,
337,915.446472,792.296570,435.665649,422.424835,722.279114,72.914429,544.553833,719.482666,112.309578,,,,481.306702,652.048035,66.026756,,,,,,,,,,824.502502,809.179871,261.187073,,,
338,915.385925,792.329285,435.719116,422.480316,722.301636,72.821655,544.541321,719.396851,112.335388,,,,481.334595,651.983887,66.179283,,,,,,,,,,824.499146,809.147827,261.212433,,,
339,915.318848,792.366943,435.714203,422.551575,722.276306,72.674355,544.562805,719.367310,112.310158,,,,481.282166,651.932556,66.030045,,,,,,,,,,824.473450,809.168823,261.218811,,,
340,915.389832,792.329468,435.634155,422.561859,722.256226,72.479271,544.543884,719.380493,112.212738,,,,481.282837,651.941528,65.969292,,,,,,,,,,824.480713,809.103699,261.088104,,,
341,915.430237,792.325745,435.586273,422.588043,722.251465,72.413422,544.556580,719.278809,112.268784,,,,481.336700,651.863586,65.961884,,,,,,,,,,824.485107,809.060486,261.152985,,,
342,915.394348,792.428650,435.633148,422.517731,722.285339,72.571800,544.537170,719.265259,112.235878,,,,481.332520,651.800354,65.997063,,,,,,,,,,824.490601,809.084717,261.079529,,,
343,915.448181,792.348328,435.561859,422.495514,722.294617,72.766449,544.593628,719.283142,112.273109,,,,481.348999,651.819580,66.153862,,,,,,,,,,824.513916,808.990051,260.948029,,,
344,915.418396,792.456238,435.527740,422.551361,722.284363,72.711998,544.600037,719.264526,112.254356,,,,481.299255,651.840454,66.023972,,,,,,,,,,824.570435,808.980225,260.947021,,,
345,915.503174,792.458130,435.541504,422.582794,722.291626,72.673401,544.427002,719.333984,112.366768,,,,481.354462,651.840332,66.134964,,,,,,,,,,824.512207,808.959595,261.022095,,,
346,915.541321,792.453796,435.463104,422.488525,722.314697,72.682327,544.407166,719.337891,112.373756,,,,481.323700,651.755920,66.072357,,,,,,,,,,824.553467,808.975159,260.929108,,,
347,915.516846,792.450989,435.504547,422.491486,722.314514,72.615227,544.569031,719.255920,112.275551,,,,481.357025,651.765442,65.997040,,,,,,,,,,824.643311,808.895020,260.901764,,,
348,915.508728,792.478333,435.473145,422.600464,722.300781,72.599556,544.815796,719.269409,112.028938,,,,480.903107,652.325256,65.907364,,,,,,,,,,824.662048,808.854187,260.888763,,,
349,915.521240,792.487061,435.388336,422.574829,722.359314,72.183540,544.703247,719.263733,112.122849,,,,481.213531,651.981079,65.941444,,,,,,,,,,824.635498,808.868347,260.785187,,,
350,915.675720,792.553894,435.258453,422.797760,722.342957,71.745300,544.620056,719.257324,112.212578,,,,481.306000,651.792847,66.001747,,,,,,,,,,824.664673,808.896240,260.743408,,,
351,915.767456,792.621399,435.118530,422.849243,722.264099,72.017235,544.641724,719.262390,112.193832,,,,481.236725,651.849487,66.018097,,,,,,,,,,824.705200,808.877869,260.716980,,,
352,915.948425,792.593079,434.975067,422.712830,722.346741,71.991989,544.629822,719.258911,112.202988,,,,481.350067,651.779724,65.958282,,,,,,,,,,824.687744,808.882324,260.726166,,,
353,915.895142,792.613281,435.013824,422.666992,722.364197,71.973328,544.665466,719.254700,112.170853,,,,481.280914,651.943298,66.095177,,,,,,,,,,824.697754,808.874756,260.725281,,,
354,915.898071,792.624939,434.970642,422.764435,722.434937,71.838898,544.650879,719.263428,112.171120,,,,481.274658,651.988770,66.130829,,,,,,,,,,824.758423,808.882446,260.689636,,,
355,915.926270,792.602539,434.952332,422.858307,722.345276,71.691139,544.677612,719.260498,112.158585,,,,481.295410,651.932983,65.936554,,,,,,,,,,824.734131,808.871948,260.694244,,,
356,915.970947,792.593567,434.929932,422.923035,722.322266,71.587585,544.845032,719.356384,111.960701,,,,480.967224,652.319641,65.852211,,,,,,,,,,824.761475,808.881348,260.684296,,,
357,915.981201,792.622375,434.896576,422.888000,722.428894,71.671257,544.654663,719.289612,112.073654,,,,481.302917,652.007568,66.066284,,,,,,,,,,824.696838,808.884949,260.719574,,,
358,916.000793,792.646423,434.896301,422.793182,722.358887,71.785812,544.648132,719.344299,112.177071,,,,481.360901,651.919312,66.043037,,,,,,,,,,824.672607,808.919739,260.632874,,,
359,916.077759,792.735413,434.866730,422.712646,722.360229,71.943817,544.649414,719.291504,112.216454,,,,481.376984,651.848511,65.924507,,,,,,,,,,824.779724,808.897583,260.615662,,,
360,916.108643,792.743103,434.795685,422.746582,722.339417,71.865036,544.479797,719.417297,112.310196,,,,481.415527,651.790039,65.937492,,,,,,,,,,824.788086,808.910645,260.628845,,,
361,916.058960,792.741577,434.884094,422.785217,722.352478,71.823273,544.613953,719.370850,112.215767,,,,481.369354,651.888184,65.948357,,,,,,,,,,824.763733,808.930786,260.569733,,,
362,916.087280,792.755005,434.811127,422.852020,722.336304,71.699242,544.674622,719.351196,112.156593,,,,481.325470,651.925598,65.876503,,,,,,,,,,824.747559,808.908508,260.554596,,,
363,916.255981,792.710693,434.695557,422.856995,722.347900,71.714134,544.665649,719.363037,112.155495,,,,481.310944,651.941101,65.891312,,,,,,,,,,824.761780,808.925171,260.555481,,,
364,916.277832,792.740723,434.654175,422.844452,722.344482,71.728554,544.629944,719.356934,112.198746,,,,481.436829,651.844971,65.934235,,,,,,,,,,824.757629,809.019714,260.583038,,,
365,916.213257,792.822693,434.682648,422.847290,722.330688,71.707184,544.645203,719.375916,112.213120,,,,481.466003,651.846680,65.989243,,,,,,,,,,824.796997,809.008728,260.556946,,,
366,916.287842,792.815918,434.663635,422.860840,722.327515,71.684067,544.677368,719.380127,112.178268,,,,481.387878,651.892822,65.847122,,,,,,,,,,824.780945,809.012451,260.553589,,,
367,916.354492,792.839417,434.635040,422.869781,722.327637,71.671471,544.668945,719.362000,112.159294,,,,481.436584,651.901672,65.846275,,,,,,,,,,824.702454,809.006836,260.604919,,,
368,916.379395,792.825439,434.590790,422.783722,722.349304,71.657272,544.643311,719.366211,112.170349,,,,481.529968,651.854553,65.826042,,,,,,,,,,824.645386,809.030090,260.657166,,,
369,916.403137,792.832825,434.605164,422.768188,722.340759,71.649460,544.645081,719.356384,112.221352,,,,481.515991,651.829834,65.866257,,,,,,,,,,824.629761,809.030884,260.510071,,,
370,916.458374,792.821350,434.517456,422.849609,722.331360,71.686676,544.839722,719.425293,112.034988,,,,481.481079,651.874817,65.824051,,,,,,,,,,824.670776,809.027710,260.602661,,,
371,916.769531,792.781860,434.153534,422.840271,722.341064,71.742752,544.760498,719.382996,112.116386,,,,481.542358,651.824768,65.814720,,,,,,,,,,824.763672,809.020813,260.594879,,,
372,916.513672,792.838135,434.435852,422.783447,722.353455,71.836365,544.694885,719.388611,112.145790,,,,481.495941,651.875122,65.806259,,,,,,,,,,824.802368,809.015686,260.558655,,,
373,916.408936,792.888794,434.572693,422.855347,722.332947,71.696716,544.685974,719.376221,112.191879,,,,481.600403,651.906921,65.767021,,,,,,,,,,824.803101,809.004272,260.540253,,,
374,916.766602,792.791809,434.188873,422.888855,722.348328,71.689140,544.732666,719.397278,112.155716,,,,481.574860,651.916626,65.774292,,,,,,,,,,824.796265,809.002808,260.543579,,,
375,916.840149,792.857178,434.221985,422.764252,722.361267,71.707344,544.737000,719.378845,112.139763,,,,481.522491,651.999084,65.772903,,,,,,,,,,824.793701,809.014282,260.557159,,,
376,916.752747,792.900757,434.347717,422.851257,722.339722,71.696365,544.747070,719.391663,112.133446,,,,481.556366,652.003906,65.765762,,,,,,,,,,824.809143,808.998047,260.543610,,,
377,916.755371,792.878113,434.273315,422.911469,722.427307,71.652618,544.707947,719.385681,112.156204,,,,481.522278,651.925659,65.776199,,,,,,,,,,824.823242,809.001526,260.538422,,,
378,916.751587,792.881470,434.284180,422.907043,722.359192,71.657890,544.707458,719.369019,112.178917,,,,481.617676,651.902832,65.789078,,,,,,,,,,824.780701,808.937256,260.546722,,,
379,916.809265,792.880371,434.256226,422.908630,722.424866,71.650780,544.710693,719.354004,112.141174,,,,481.640747,651.831970,65.799232,,,,,,,,,,824.817078,808.901672,260.521729,,,
380,916.849731,792.859863,434.196991,422.911804,722.442505,71.645477,544.886963,719.381653,111.960342,,,,481.639557,651.877808,65.735001,,,,,,,,,,824.845093,808.898315,260.498444,,,
381,916.912231,792.859741,434.118958,422.881958,722.451599,71.557350,544.927063,719.396790,111.891304,,,,481.539093,651.989990,65.746269,,,,,,,,,,824.850708,808.900940,260.492798,,,
382,916.946228,792.846680,434.059326,422.930847,722.437927,71.595253,544.764221,719.369385,112.091270,,,,481.605469,651.941528,65.769684,,,,,,,,,,824.898438,808.889709,260.541138,,,
383,,,,422.893097,722.467468,71.737694,544.872620,719.379272,111.986153,,,,481.642578,651.816223,65.754410,,,,,,,,,,824.919312,808.808777,260.530060,,,
384,,,,422.828735,722.458618,71.650406,544.926025,719.389038,111.900650,,,,481.613129,651.858948,65.742554,,,,,,,,,,824.837646,808.805298,260.488678,916.955933,792.841125,434.055237
385,,,,422.820282,722.467346,71.795105,544.917480,719.376953,111.901085,,,,481.610443,651.880493,65.736588,,,,,,,,,,824.918884,808.789734,260.507935,917.077393,792.798706,433.887878
386,,,,422.811340,722.456055,71.678391,545.083496,719.311523,111.698097,,,,481.225342,652.361328,65.658340,,,,,,,,,,824.957947,808.785400,260.498718,917.146118,792.781006,433.807861

