Grasp124
Date:,2025/04/30
Time:,17:42:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
231,,,,,,,684.250488,638.129028,170.954590,1052.323853,810.020203,425.616791,,,,,,,,,,973.603027,831.750977,242.713821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.597046,693.329956,171.303452,,,,,,,,,,738.211792,729.735046,175.245911,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,678.875183,638.625854,171.672928,1049.293701,809.779541,426.121490,,,,,,,,,,968.966003,831.613464,243.485718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.870300,694.140320,171.466660,,,,,,,,,,733.157532,730.238953,175.372849,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,673.238159,639.160461,172.799637,1046.283081,809.491211,425.967560,,,,,,,,,,964.224731,831.606262,244.226105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.424622,694.949951,172.184891,,,,,,,,,,727.752441,730.867615,175.580353,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,667.663635,639.743713,173.832306,1043.319824,809.134033,426.097321,,,,,,,,,,959.304321,831.606995,244.831131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.427673,695.747559,172.380280,,,,,,,,,,722.107910,731.378235,176.572617,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,662.294739,640.219421,174.193268,1039.842896,808.989990,426.047699,,,,,,,,,,954.542725,831.585083,245.384354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.418518,696.631165,173.019852,,,,,,,,,,716.345947,731.792236,177.928131,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,657.054810,640.610413,174.340332,1036.816406,808.494690,425.991150,,,,,,,,,,949.748474,831.646729,245.954987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.922119,697.463379,172.966187,,,,,,,,,,711.012024,732.210938,178.372177,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,651.984558,641.048828,174.402252,1033.447876,808.064392,426.205231,,,,,,,,,,944.913635,831.593262,246.503876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.553650,697.971619,172.688995,,,,,,,,,,706.030640,732.491089,177.573807,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,646.806946,641.389587,174.430771,1029.998535,807.736450,426.188202,,,,,,,,,,939.912354,831.268677,246.997070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.250549,698.563354,172.111679,,,,,,,,,,700.979553,732.682800,177.204788,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,641.751526,641.836304,174.312424,1026.918945,807.129700,426.368225,,,,,,,,,,935.008789,830.918762,247.500931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.652832,699.209717,171.905197,,,,,,,,,,695.687317,732.898743,177.884155,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,636.709778,642.112610,173.989822,1023.131836,806.552002,426.398315,,,,,,,,,,930.207458,830.471985,248.062164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.246033,699.528503,171.838867,,,,,,,,,,690.311401,733.240540,178.407928,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,631.725769,642.415466,173.458145,1019.850159,805.974915,426.592926,,,,,,,,,,925.397461,830.149963,248.744843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.930481,700.083679,170.928772,,,,,,,,,,684.802368,733.638367,178.481323,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,626.436890,642.822571,172.533768,1016.619934,805.441895,426.308655,,,,,,,,,,920.541931,830.012451,249.444580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.663330,700.459412,170.640457,,,,,,,,,,679.611572,733.500793,177.772339,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,621.148010,643.173279,171.476364,1012.647095,805.017883,426.647339,,,,,,,,,,915.555054,829.664612,250.043869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.580078,700.792664,170.283875,,,,,,,,,,674.610107,733.659058,177.247086,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,616.169861,643.436890,170.766602,1009.190491,804.468140,426.701599,,,,,,,,,,910.507080,829.078003,250.406921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.358643,700.968994,169.085907,,,,,,,,,,669.542480,734.002808,176.691391,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,611.128784,643.496826,169.283203,1005.970520,803.603577,426.424438,,,,,,,,,,905.822266,828.286499,250.985565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.420837,701.378784,168.246796,,,,,,,,,,664.555969,733.972595,176.174728,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,606.174133,643.898926,167.778763,1002.309082,802.952881,426.892273,,,,,,,,,,901.094788,827.940063,251.677368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.487305,701.786011,167.277512,,,,,,,,,,659.591248,734.214722,175.495972,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,601.536682,644.198547,166.336288,998.878723,802.263611,426.858398,,,,,,,,,,896.297302,827.461426,252.302536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.440552,702.118408,165.954636,,,,,,,,,,654.415649,734.534851,175.064453,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,596.372681,644.580261,165.048157,995.720703,801.500793,426.926514,,,,,,,,,,891.357178,826.541931,252.877274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.591675,702.415222,164.533859,,,,,,,,,,649.110168,734.731567,174.722702,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,591.544983,644.842529,163.315887,992.121826,800.664185,427.206726,,,,,,,,,,886.737793,825.773499,253.277588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.025024,702.853943,162.691849,,,,,,,,,,644.359802,734.758362,173.638657,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,586.972351,645.200867,161.746475,988.738403,799.879822,427.716583,,,,,,,,,,882.446594,825.268250,253.914658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.018066,703.214661,161.658279,,,,,,,,,,639.809265,734.600342,172.717407,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,582.437012,645.342896,159.807159,985.822876,798.953979,427.433685,,,,,,,,,,877.882019,824.575439,254.507416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.541870,703.664612,159.900513,,,,,,,,,,635.581360,734.838013,171.507263,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,577.584717,645.767517,158.414886,982.299255,798.255615,428.142609,,,,,,,,,,873.304626,823.629761,255.101685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.388397,704.053955,158.471695,,,,,,,,,,631.076538,735.098999,171.083344,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,572.789734,645.897217,157.063309,979.226807,797.151917,428.242279,,,,,,,,,,868.942627,822.863831,255.779053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.249603,704.657349,156.258926,,,,,,,,,,627.114075,735.241455,169.352478,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,568.530518,645.999939,155.044510,976.398499,796.171570,428.512543,,,,,,,,,,864.784302,822.211853,256.499542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.359283,705.096313,154.037537,,,,,,,,,,623.460632,735.110962,168.025818,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,564.510315,646.423950,152.740234,972.858154,795.442078,428.921173,,,,,,,,,,860.332092,821.263550,256.967194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.078461,705.475830,153.019089,,,,,,,,,,619.148621,735.021301,166.749069,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,560.579712,646.618469,150.818146,969.899292,794.572510,429.156616,,,,,,,,,,856.146606,820.077087,257.500824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.349792,706.006531,150.715668,,,,,,,,,,614.868347,735.069214,165.781403,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,556.171265,646.880188,149.253906,967.048584,793.483276,429.242249,,,,,,,,,,852.572693,819.390381,258.104553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.745850,706.564636,148.442093,,,,,,,,,,611.295044,735.029358,164.816666,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,552.182129,647.072266,147.185226,964.264832,792.564087,429.521667,,,,,,,,,,848.828125,818.642822,258.383209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.887634,706.941956,146.798721,,,,,,,,,,607.773132,735.270142,163.290085,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,548.076477,647.338257,145.188889,961.257202,791.638245,429.452820,,,,,,,,,,845.184021,817.539307,258.850922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.338654,707.441040,145.287781,,,,,,,,,,604.479553,734.922485,161.792404,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,545.127258,647.521667,143.026443,958.621155,790.710999,429.977020,,,,,,,,,,841.489990,816.579285,259.397736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.106995,707.856506,143.560135,,,,,,,,,,600.947754,734.994934,160.724640,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,541.653137,648.053650,140.633408,955.668152,789.712646,429.859772,,,,,,,,,,837.809509,815.948059,259.703217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.890625,708.433533,141.653732,,,,,,,,,,597.966858,734.918457,159.783112,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,537.991516,648.026123,139.111557,952.979309,788.657532,430.003448,,,,,,,,,,834.544861,814.928833,260.326385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.148132,708.804382,140.070282,,,,,,,,,,594.289795,734.704102,158.969131,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,535.037598,648.188477,136.963333,950.556702,787.846558,430.060425,,,,,,,,,,831.229248,813.863098,260.651642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.110687,709.275085,138.626816,,,,,,,,,,592.156189,734.659485,156.970032,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,531.859009,648.500732,135.367615,947.490479,787.002625,430.141418,,,,,,,,,,828.261658,813.166870,260.955963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.307526,709.687866,137.228424,,,,,,,,,,588.886719,734.577942,156.054367,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,528.781616,648.729309,133.825180,945.616760,785.968018,430.256622,,,,,,,,,,824.792969,812.313110,261.290771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.649750,710.096985,135.634369,,,,,,,,,,586.763306,734.516846,154.267822,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,525.950378,648.948853,132.180008,942.911072,785.096497,430.123108,,,,,,,,,,822.178772,811.222717,261.621643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.281219,710.255798,133.877975,,,,,,,,,,583.964844,734.476013,153.483505,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,523.384216,649.250061,129.793518,940.595642,784.242615,430.297668,,,,,,,,,,819.396545,810.338928,261.668549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.324677,710.592957,133.192642,,,,,,,,,,581.525513,734.279663,152.788651,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,521.118835,649.629761,127.985733,938.928284,783.393127,429.856323,,,,,,,,,,816.724731,809.577820,262.027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.307617,711.102234,132.148972,,,,,,,,,,579.538330,734.283264,151.019516,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,518.327759,649.660156,127.057266,935.924316,782.749695,430.100067,,,,,,,,,,814.162598,808.765442,262.127014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.070038,711.244873,130.741928,,,,,,,,,,577.251343,734.470337,150.110519,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,515.757019,649.920288,125.652832,933.966858,781.885681,429.986572,,,,,,,,,,811.890259,807.765991,262.338348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.865662,711.641785,129.117371,,,,,,,,,,575.119263,734.099426,148.998550,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,513.570740,650.236694,124.182564,932.155396,780.932495,429.330383,,,,,,,,,,809.610168,806.976196,262.406464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.114502,712.059448,127.975677,,,,,,,,,,573.143799,734.195190,148.007080,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,511.616364,650.075928,122.791710,930.100525,780.392578,429.479431,,,,,,,,,,807.454712,806.367249,262.402649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.026031,712.205811,126.529472,,,,,,,,,,570.986328,734.401001,147.245621,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,509.539276,650.537354,121.136353,928.083130,779.685791,429.382813,,,,,,,,,,805.555481,805.649170,262.338928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.172089,712.610901,125.340790,,,,,,,,,,568.929688,734.151001,146.338654,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,507.473175,650.628113,120.289841,926.513306,778.827759,428.711456,,,,,,,,,,803.380432,804.747742,262.032349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.737396,712.909424,124.647568,,,,,,,,,,567.804443,734.029175,144.869034,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,505.722931,650.725952,119.412262,925.245422,778.008240,428.511047,,,,,,,,,,801.761780,804.011719,262.076111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.720276,713.271851,123.762817,,,,,,,,,,565.947632,734.242859,143.846954,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,503.642456,650.870728,118.441566,923.325195,777.282593,428.341431,,,,,,,,,,799.831177,803.502502,261.917969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.102386,713.526123,122.411552,,,,,,,,,,563.727417,734.523499,143.009964,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,501.913452,650.974609,117.775948,921.399170,776.824036,428.168030,,,,,,,,,,798.221558,803.008972,261.611450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.798492,713.831177,121.317123,,,,,,,,,,562.818970,734.193115,142.301468,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,500.369080,651.057251,116.253456,920.149536,776.137817,427.970917,,,,,,,,,,796.765320,802.357544,261.523804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.264709,714.159729,120.675018,,,,,,,,,,561.789001,734.230469,140.843353,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,499.067383,651.159607,114.849525,918.812744,775.277283,427.335083,,,,,,,,,,794.780823,801.645508,261.002258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.868958,714.367432,119.676834,,,,,,,,,,560.105286,734.376892,139.801468,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,497.695282,651.300171,114.132278,917.634399,774.563110,426.655548,,,,,,,,,,793.520081,801.041504,260.572235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.326843,714.453125,118.443413,,,,,,,,,,558.214111,734.501892,139.882263,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,496.353302,651.606262,112.863014,917.011230,773.931152,426.038666,,,,,,,,,,792.115356,800.465759,260.508270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.326385,714.567139,117.477371,,,,,,,,,,557.166565,734.390747,138.862473,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,494.914734,651.448242,112.034966,915.800598,773.294556,425.808899,,,,,,,,,,790.648193,800.112610,260.176086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.509796,714.815613,116.213791,,,,,,,,,,556.649170,734.317383,136.865341,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,493.775635,651.414063,111.269783,914.133545,772.766296,425.436432,,,,,,,,,,789.489136,799.688965,259.850525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.383026,714.803162,114.718811,,,,,,,,,,555.672852,734.456787,135.479446,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,492.542297,651.521301,110.238747,912.810364,772.192139,425.070709,,,,,,,,,,788.599182,799.117188,259.787292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.937286,714.648621,114.158386,,,,,,,,,,553.783630,734.473328,135.880676,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,491.810669,651.360596,108.778618,911.814453,771.506897,424.683594,,,,,,,,,,786.969116,798.325928,259.508301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.377502,734.531921,135.567734,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,490.768188,651.298828,107.583000,910.572937,770.891724,424.101349,,,,,,,,,,785.858582,797.846252,259.095825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.458801,734.613281,134.367264,427.704895,714.427185,110.555992,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,490.080811,651.304138,106.503212,909.574585,770.474548,423.567474,,,,,,,,,,785.101074,797.388062,258.791473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.265686,734.419922,132.379730,426.436035,714.380005,109.668297,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,489.000519,651.140381,105.767952,909.004761,769.944641,423.240997,,,,,,,,,,784.004395,796.940796,258.573395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.793091,734.002319,130.769699,425.537689,714.285950,109.064796,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,488.110596,650.981689,104.454681,907.909363,769.394287,422.895966,,,,,,,,,,782.760254,796.595825,258.340820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.749207,733.710144,130.106491,424.722961,714.130432,107.802521,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,487.842987,650.882202,102.698761,907.194885,768.552917,422.294708,,,,,,,,,,781.779236,796.286682,257.888672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.594116,733.599060,129.838272,424.063965,713.913147,106.117821,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,487.524109,650.943359,100.721458,906.396973,768.005798,421.874908,,,,,,,,,,781.150574,795.986084,257.540558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.819519,733.618958,129.129059,423.483368,713.716492,105.073425,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,487.180450,650.843933,98.803261,905.512939,767.600952,421.792664,,,,,,,,,,780.370728,795.425476,257.497253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.132324,733.640991,128.246582,422.602112,713.382813,103.779442,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,486.410736,650.232666,98.491623,904.387695,767.271545,421.510651,,,,,,,,,,779.101929,794.869019,256.994751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.313171,733.395630,127.523804,422.370331,713.088501,101.864151,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,485.780884,649.912109,97.229324,903.230042,766.937317,421.322937,,,,,,,,,,778.093506,794.464172,256.570618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.607483,732.977173,126.592812,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,485.657104,649.732788,95.208282,902.106262,766.583618,421.035370,,,,,,,,,,777.426697,794.083740,256.228729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.285522,732.590210,125.654274,,,,421.740082,712.112305,99.075813,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,485.589050,649.827942,93.422112,901.222473,766.176270,420.723297,,,,,,,,,,776.933594,793.797546,255.956863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.832886,732.438660,124.520920,,,,421.569580,711.752625,97.716507,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,485.300385,649.816040,91.805946,900.798584,765.566956,420.581543,,,,,,,,,,776.359497,793.457458,255.830322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.520874,732.062378,122.797333,,,,421.501801,711.413269,96.067162,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,485.026398,649.776733,89.710442,900.110352,764.924927,420.271637,,,,,,,,,,775.425354,793.226563,255.676147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.330872,731.787781,121.964233,,,,421.183014,711.216736,94.773552,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,485.073792,649.676025,88.354561,899.133118,764.429199,419.872894,,,,,,,,,,774.478943,792.753723,255.233154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.631165,731.401794,121.619385,,,,420.589203,711.135803,94.095085,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,484.934296,649.292480,86.931961,898.418823,764.025757,419.488739,,,,,,,,,,773.781311,792.456360,254.891327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.204895,731.083069,121.088966,,,,420.093201,710.684204,93.196144,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,484.493164,649.035217,85.657272,897.707947,763.699829,419.235748,,,,,,,,,,773.396362,792.058533,254.742065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.872253,730.738647,119.907639,,,,419.918060,710.302856,92.093605,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,484.049866,648.894470,84.946411,897.039917,763.390381,419.174805,,,,,,,,,,773.014038,791.626892,254.535599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.031433,730.639587,118.552261,,,,419.909607,710.197327,90.515068,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,483.755035,648.608398,84.984062,896.173157,762.989807,419.244141,,,,,,,,,,772.363220,791.261169,254.147125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.093323,730.655029,116.791199,,,,419.490021,710.695923,89.604393,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,483.239807,648.757690,85.184258,894.893066,762.659363,419.281006,,,,,,,,,,771.709290,790.893127,253.845139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.963989,730.824829,116.220924,,,,419.229980,711.014282,89.442528,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,482.830841,648.807861,84.996269,894.127380,762.189819,418.912140,,,,,,,,,,771.038208,790.472473,253.503342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.660278,730.982849,116.090988,,,,418.981995,711.208313,89.011612,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,482.380066,648.699951,85.079361,893.554077,761.820313,418.576019,,,,,,,,,,770.677002,790.224243,252.986984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.271851,731.095032,115.848907,,,,418.727936,711.347473,88.705345,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,482.078003,648.835693,85.040619,892.946472,761.364868,418.289124,,,,,,,,,,770.387817,789.976685,252.505814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.087952,731.130432,115.641357,,,,418.531769,711.648071,88.171707,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,481.577881,648.588257,85.430748,892.550720,760.951904,418.296509,,,,,,,,,,770.220215,789.779480,252.201782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.112671,731.138489,115.097130,,,,418.350952,711.885925,88.025108,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,481.190765,648.550354,85.704338,891.985291,760.537537,418.097137,,,,,,,,,,770.138977,789.526733,251.805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.513367,730.891724,114.016975,,,,418.092041,711.986328,88.185677,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,480.792206,648.544678,85.796356,891.450378,760.197449,417.805664,,,,,,,,,,770.048096,789.340088,251.294540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.345764,730.956482,113.639755,,,,417.792969,711.995544,88.436646,,,,,,,,,,,,,,,,,,,,,
