Grasp37
Date:,2025/04/16
Time:,14:17:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
116,,,,908.013855,639.481445,114.674889,973.275146,714.149841,130.637115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.618408,861.062683,438.439850,,,,1140.277344,890.875427,296.774963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,906.201538,640.813354,114.389961,971.903687,715.042480,130.696472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.757324,860.960571,438.307404,,,,1140.448730,890.468933,296.681091,842.497986,731.416748,122.547951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,905.051270,641.614990,114.563034,970.713196,716.124634,130.191742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.859863,860.661194,438.045898,,,,1140.585693,889.867188,296.607544,841.108643,734.958069,122.369675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,903.370483,642.639648,113.616982,969.444824,717.167175,129.602219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.617920,860.536072,437.478638,,,,1140.662231,889.295349,296.346436,839.659485,738.163940,121.927010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,901.668030,643.662659,113.144371,968.133057,717.696045,129.540359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.790283,860.424377,437.063019,,,,1140.584961,888.842957,296.073517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,900.052856,644.306763,112.958664,966.452148,718.192261,129.027710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.713501,860.133179,436.878540,,,,1140.498779,888.578796,295.503540,,,,834.816895,744.333435,124.143997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,898.894104,644.405518,112.926125,964.838806,718.720398,128.563324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.840576,859.720337,436.647095,,,,1140.466797,888.175659,295.169373,,,,832.490173,746.926758,123.556519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,897.373901,644.831482,112.738228,963.820923,719.092041,128.375641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.721558,859.251343,436.260620,,,,1140.030396,887.519531,294.720215,,,,831.278198,748.706970,123.381340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,895.910034,645.188904,112.080124,962.016907,719.441284,127.608894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.812134,858.100037,435.277527,,,,1139.640015,886.712891,293.993469,,,,829.072388,750.500427,123.908661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,894.429871,645.258728,112.052971,960.017029,719.715271,127.428299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.014160,886.083679,293.242767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,892.819092,645.395691,111.799744,958.444580,720.208618,126.863754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.417603,885.516174,292.569244,,,,,,,825.533203,753.059326,124.161484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,891.580139,645.435364,111.615570,956.742981,720.560059,126.536629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.135010,885.135193,292.094879,,,,,,,823.921021,753.477844,124.009041,1127.337036,857.839478,434.095184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,890.281067,645.120300,111.318741,954.864136,720.565552,126.704498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.816528,884.446594,291.587646,,,,,,,821.978882,753.721619,123.078842,1127.555176,858.250793,433.539734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,888.704468,644.675598,111.248222,953.081909,720.435425,126.369484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.216064,883.580200,291.100067,,,,,,,819.762939,754.125244,123.440285,1127.401123,857.860413,433.150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,887.451416,644.270691,111.154785,951.276001,720.429199,126.011040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.301270,882.818665,290.343994,,,,,,,817.563965,753.754456,123.225395,1127.208862,857.108215,432.781921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,886.123108,643.681519,110.201775,949.582031,720.114319,126.008728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.467896,882.104309,289.696930,,,,,,,815.417603,753.802063,122.789665,1127.280518,855.909302,431.769775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,884.699402,643.120178,109.956337,947.285339,719.968994,125.137527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.806396,881.648804,289.143982,,,,,,,813.292480,753.674683,122.190460,1126.864502,855.044067,430.724823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,883.739746,642.302429,109.959930,945.790039,719.878418,124.702980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.145020,880.790039,288.725006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,882.131958,641.952637,109.024330,943.702332,719.718079,124.554443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.886230,879.864685,287.785522,,,,,,,,,,,,,809.334412,752.416870,121.185135,1124.791626,855.096252,430.580963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,880.568054,641.354736,108.528221,942.043030,719.486572,124.032166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.595215,879.153015,287.074982,,,,,,,,,,,,,807.906433,758.286621,124.142014,1124.570679,854.940857,430.234589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,879.149231,640.562439,108.303116,940.434326,718.929871,123.928284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.836670,878.557190,286.654663,,,,,,,,,,,,,804.790161,759.573425,125.565086,1124.650879,854.169739,429.356232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,877.871643,639.822754,108.025757,938.573181,718.256470,123.358124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.155640,877.783936,286.151398,,,,,,,,,,,,,803.635559,757.039063,124.534698,1124.427124,853.639709,428.219971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,876.360779,638.846069,107.482452,936.766052,717.721069,123.011192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.946045,876.720276,285.363007,,,,,,,,,,,,,800.762939,749.200378,120.929573,1123.853394,852.564575,427.340576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,875.032410,638.253906,107.088371,934.999756,717.221313,123.048737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.920410,875.869324,284.676147,,,,,,,,,,,,,798.553650,746.866211,119.162010,1123.056152,851.330322,426.628937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,874.428406,637.425964,106.981628,933.190430,716.674072,122.538147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.961426,875.270386,284.352203,,,,,,,,,,,,,797.078613,746.427917,118.995270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,872.639832,636.625916,106.021454,931.672974,716.377441,122.365112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.715088,874.568359,284.322815,,,,,,,,,,,,,795.475098,745.602783,118.682961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,871.189026,636.036194,105.493240,930.068970,716.044800,121.738594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.999756,873.698608,283.726593,,,,,,,,,,,,,793.791687,744.076599,118.487129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,870.447571,635.155396,105.307907,928.548645,715.696045,120.755257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.859253,872.921692,283.371948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,869.209717,634.584167,104.522362,927.066223,715.109497,120.864090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.845337,872.255615,282.945496,,,,,,,,,,,,,,,,,,,790.095093,741.813965,116.820862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,867.485291,633.759827,104.079460,925.145020,714.417847,120.665604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.686890,871.363464,282.396973,,,,,,,,,,,,,,,,,,,787.569519,740.656555,116.115204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,866.110413,633.186707,103.981277,923.871887,714.028687,120.249825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.516113,870.580200,281.768524,,,,,,,,,,,,,,,,,,,785.862427,738.989075,115.014275,1117.822388,848.120056,424.467285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,864.924988,632.587158,103.068520,922.739563,713.532410,119.706635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.221069,869.980347,281.385010,,,,,,,,,,,,,,,,,,,783.884949,737.130188,114.517319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,863.875793,631.972290,102.011856,920.827026,713.007263,119.396805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.874634,869.474731,281.297546,,,,,,,,,,,,,,,,,,,782.463379,735.375854,113.459015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,863.059998,631.265991,101.333687,919.208008,712.813721,119.051895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.629028,868.757141,281.094299,,,,,,,,,,,,,,,,,,,781.354858,733.915833,112.329407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,861.942017,630.584656,100.613220,918.107849,712.282776,118.979568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.610962,868.016479,280.534485,,,,,,,,,,,,,,,,,,,780.229309,732.450378,110.339088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,860.422485,630.152222,99.954826,916.514832,711.663208,118.295044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.755249,867.366211,280.131805,,,,,,,,,,,,,,,,,,,779.027832,731.090332,109.002449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,858.995850,629.949036,99.771660,915.320984,711.278503,117.673294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.799927,866.820862,279.758209,,,,,,,,,,,,,,,,,,,777.768921,729.515686,108.269333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,857.759033,629.447205,99.162544,914.517639,711.050293,117.767227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.195679,866.529663,279.472229,,,,,,,,,,,,,,,,,,,776.846375,727.790222,106.592026,,,,1112.738403,845.719482,421.673279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,856.559753,629.350525,98.256630,913.450745,710.689636,118.018829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.973511,866.221436,279.225891,,,,,,,,,,,,,,,,,,,776.155884,726.188660,105.801849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,855.267944,629.412415,97.773247,911.923401,710.174255,117.382790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.850098,865.698608,279.150146,,,,,,,,,,,,,,,,,,,774.847595,724.616943,105.033363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,853.556763,629.269531,97.262756,910.849304,709.954102,116.907623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.679199,865.081787,279.051605,,,,,,,,,,,,,,,,,,,774.152832,723.002808,103.668129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,852.119446,629.231567,96.671677,910.149048,710.064331,116.936462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.900513,864.615967,278.770660,,,,,,,,,,,,,,,,,,,773.669983,721.596252,102.685867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,851.154846,629.274658,95.917404,909.281433,709.710205,117.253143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.523926,864.312683,278.477875,,,,,,,,,,,,,,,,,,,772.725708,720.329285,101.664734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,849.644104,629.571777,95.313675,908.211121,709.202515,117.313538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.913574,864.103394,278.081635,,,,,,,,,,,,,,,,,,,772.037048,719.162781,101.035103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,848.148193,629.968384,95.092346,907.138916,708.701416,117.263313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.130615,863.867126,277.704590,,,,,,,,,,,,,,,,,,,771.700012,717.957825,100.954002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,846.697815,630.217834,94.823090,906.474548,708.554993,117.139481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.243652,863.712524,277.111267,,,,,,,,,,,,,,,,,,,770.931213,716.920715,101.216530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,845.094360,630.889282,94.176643,906.141357,708.469116,116.812630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.643311,863.600159,277.180145,,,,,,,,,,,,,,,,,,,771.034668,715.538269,101.076736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,843.831299,631.604858,93.760712,905.791077,708.593689,116.793549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.881714,863.573608,277.231567,,,,,,,,,,,,,,,,,,,771.606812,713.366394,100.300560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,842.344604,632.264465,93.433678,905.187622,708.580872,117.115761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.209351,863.540955,277.237793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,841.085083,632.913086,92.897125,904.514404,708.511292,117.393631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.545532,863.615784,277.067871,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.513733,709.969849,100.085716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,840.578674,633.673889,92.394157,903.863220,708.456238,117.657082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.829346,863.537231,276.891937,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.852417,708.039246,99.916000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,839.470398,634.070374,92.331978,903.253418,708.411560,118.103569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.230225,863.566833,276.768127,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.468018,706.039001,99.436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,838.765198,634.221375,92.539238,902.730896,708.380066,118.307549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.794312,863.538086,276.576752,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.353210,703.979858,98.735313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,838.178589,634.479858,92.743454,902.370544,708.425903,118.452103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.458862,863.570984,276.464722,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.395508,703.556030,98.291351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,837.734192,634.616028,92.852097,901.941528,708.478149,118.563179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.171265,863.574707,276.405670,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.337952,703.879822,97.745651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,837.399719,634.725159,92.732231,901.522888,708.694397,118.689850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.956299,863.677979,276.386200,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.851868,703.772888,97.678246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,837.009277,635.000061,93.168259,901.152283,708.932251,118.864243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.721069,863.790466,276.371124,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.557678,703.557129,98.046478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,836.758484,635.064697,93.584549,901.017944,709.055603,119.081772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.496338,864.024597,276.314423,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.452271,703.206177,98.489731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,836.628479,634.989929,93.954117,901.042664,709.065613,118.891922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.259155,864.167969,276.369659,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.424255,702.796204,98.989471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,836.483948,635.025818,94.291695,900.872314,709.346741,119.231918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.140503,864.328918,276.458130,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.636719,702.581299,99.715736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,836.436829,635.148560,94.665825,900.985168,709.585938,119.465263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.754517,864.528259,276.691071,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.169922,702.462341,100.712952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,836.315491,635.286621,95.393898,900.773376,709.615417,119.727646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.391968,864.766663,276.870605,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.081726,702.320435,101.517853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,836.267212,635.356384,96.021606,900.673279,709.875854,120.222862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.038818,865.248291,277.049835,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.204651,702.338135,102.232826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,836.208679,635.485657,96.706902,900.476379,710.057800,120.683525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.801514,865.820435,277.185547,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.217590,702.398071,102.521370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
